Date,KRWUSD
2023-04-10 00:00:00+00:00,-0.00789474
2023-04-11 00:00:00+00:00,-0.00158520
2023-04-12 00:00:00+00:00,0.00171776
2023-04-13 00:00:00+00:00,0.02497687
2023-04-14 00:00:00+00:00,0.00444444
2023-04-17 00:00:00+00:00,-0.01222367
2023-04-18 00:00:00+00:00,-0.01040312
2023-04-19 00:00:00+00:00,-0.01708279
2023-04-20 00:00:00+00:00,0.00928382
2023-04-21 00:00:00+00:00,-0.00924703
2023-04-24 00:00:00+00:00,-0.00397878
2023-04-25 00:00:00+00:00,-0.01462766
2023-04-26 00:00:00+00:00,0.00669344
2023-04-27 00:00:00+00:00,-0.00267023
2023-04-28 00:00:00+00:00,0.00267380
2023-05-01 00:00:00+00:00,-0.00667557
2023-05-02 00:00:00+00:00,0.00000000
2023-05-03 00:00:00+00:00,0.01606426
2023-05-04 00:00:00+00:00,0.01062417
2023-05-05 00:00:00+00:00,0.00924703
2023-05-08 00:00:00+00:00,-0.00657895
2023-05-09 00:00:00+00:00,-0.00659631
2023-05-10 00:00:00+00:00,0.01059603
2023-05-11 00:00:00+00:00,-0.01844532
2023-05-12 00:00:00+00:00,-0.01462766
2023-05-15 00:00:00+00:00,0.00803213
2023-05-16 00:00:00+00:00,-0.00946667
2023-05-17 00:00:00+00:00,0.01219839
2023-05-18 00:00:00+00:00,-0.00532623
2023-05-19 00:00:00+00:00,0.01602136
2023-05-22 00:00:00+00:00,0.01986755
2023-05-23 00:00:00+00:00,-0.01048493
2023-05-24 00:00:00+00:00,0.00000000
2023-05-25 00:00:00+00:00,-0.01317523
2023-05-26 00:00:00+00:00,0.00795756
2023-05-29 00:00:00+00:00,0.00000000
2023-05-30 00:00:00+00:00,0.00792602
2023-05-31 00:00:00+00:00,-0.00526316
2023-06-01 00:00:00+00:00,0.01055409
2023-06-02 00:00:00+00:00,0.01574803
2023-06-05 00:00:00+00:00,0.00260417
2023-06-06 00:00:00+00:00,0.00390117
2023-06-07 00:00:00+00:00,-0.01168831
2023-06-08 00:00:00+00:00,0.01697128
2023-06-09 00:00:00+00:00,0.01295337
2023-06-12 00:00:00+00:00,0.00386100
2023-06-13 00:00:00+00:00,0.02567394
2023-06-14 00:00:00+00:00,-0.00506971
2023-06-15 00:00:00+00:00,0.00000000
2023-06-16 00:00:00+00:00,-0.00763359
2023-06-19 00:00:00+00:00,0.00000000
2023-06-20 00:00:00+00:00,-0.01785714
2023-06-21 00:00:00+00:00,0.00128700
2023-06-22 00:00:00+00:00,-0.01799486
2023-06-23 00:00:00+00:00,-0.01426719
2023-06-26 00:00:00+00:00,0.00522193
2023-06-27 00:00:00+00:00,0.01041667
2023-06-28 00:00:00+00:00,-0.01554404
2023-06-29 00:00:00+00:00,-0.01958225
2023-06-30 00:00:00+00:00,0.00395778
2023-07-04 00:00:00+00:00,0.01710526
2023-07-05 00:00:00+00:00,0.00391645
2023-07-06 00:00:00+00:00,-0.00833333
2023-07-07 00:00:00+00:00,0.01752550
2023-07-10 00:00:00+00:00,-0.00492866
2023-07-11 00:00:00+00:00,0.01404056
2023-07-12 00:00:00+00:00,0.02580645
2023-07-13 00:00:00+00:00,0.01528662
2023-07-14 00:00:00+00:00,-0.00379267
2023-07-17 00:00:00+00:00,0.00443599
2023-07-18 00:00:00+00:00,0.00442758
2023-07-19 00:00:00+00:00,-0.00755668
2023-07-20 00:00:00+00:00,-0.01394170
2023-07-21 00:00:00+00:00,-0.01785714
2023-07-24 00:00:00+00:00,0.01544402
2023-07-25 00:00:00+00:00,0.00382653
2023-07-26 00:00:00+00:00,0.01273885
2023-07-27 00:00:00+00:00,-0.02151899
2023-07-28 00:00:00+00:00,0.00895141
2023-07-31 00:00:00+00:00,-0.00127389
2023-08-01 00:00:00+00:00,-0.01783439
2023-08-02 00:00:00+00:00,-0.01928021
2023-08-03 00:00:00+00:00,0.00129870
2023-08-04 00:00:00+00:00,-0.00648508
2023-08-07 00:00:00+00:00,-0.00390625
2023-08-08 00:00:00+00:00,-0.01564537
2023-08-09 00:00:00+00:00,0.00525624
2023-08-10 00:00:00+00:00,-0.00655308
2023-08-11 00:00:00+00:00,-0.02236842
2023-08-14 00:00:00+00:00,-0.00930851
2023-08-15 00:00:00+00:00,0.00133690
2023-08-16 00:00:00+00:00,-0.00801068
2023-08-17 00:00:00+00:00,0.00268097
2023-08-18 00:00:00+00:00,0.00133869
2023-08-21 00:00:00+00:00,-0.00133869
2023-08-22 00:00:00+00:00,0.00267738
2023-08-23 00:00:00+00:00,0.01069519
2023-08-24 00:00:00+00:00,0.00531915
2023-08-25 00:00:00+00:00,0.00530504
2023-08-28 00:00:00+00:00,-0.00132275
2023-08-29 00:00:00+00:00,0.00927152
2023-08-30 00:00:00+00:00,-0.00527009
2023-08-31 00:00:00+00:00,-0.00528402
2023-09-01 00:00:00+00:00,0.00794702
2023-09-04 00:00:00+00:00,0.00000000
2023-09-05 00:00:00+00:00,-0.01846966
2023-09-06 00:00:00+00:00,-0.00532623
