Date,US-INDUSTRY
2014-11-11 00:00:00+00:00,-0.00249110
2014-11-12 00:00:00+00:00,0.00321085
2014-11-13 00:00:00+00:00,-0.00195590
2014-11-14 00:00:00+00:00,-0.00053447
2014-11-17 00:00:00+00:00,-0.00142602
2014-11-18 00:00:00+00:00,0.00892538
2014-11-19 00:00:00+00:00,-0.00283086
2014-11-20 00:00:00+00:00,0.00177431
2014-11-21 00:00:00+00:00,0.00974141
2014-11-24 00:00:00+00:00,0.00280653
2014-11-25 00:00:00+00:00,0.00384817
2014-11-26 00:00:00+00:00,-0.00261370
2014-11-28 00:00:00+00:00,-0.00768693
2014-12-01 00:00:00+00:00,-0.01338028
2014-12-02 00:00:00+00:00,0.00749465
2014-12-03 00:00:00+00:00,0.01204392
2014-12-04 00:00:00+00:00,-0.00385019
2014-12-05 00:00:00+00:00,0.00172685
2014-12-08 00:00:00+00:00,0.04702018
2014-12-09 00:00:00+00:00,-0.01771479
2014-12-10 00:00:00+00:00,-0.01012074
2014-12-11 00:00:00+00:00,-0.01278128
2014-12-12 00:00:00+00:00,-0.01047309
2014-12-15 00:00:00+00:00,-0.00583942
2014-12-16 00:00:00+00:00,0.00330396
2014-12-17 00:00:00+00:00,0.00237834
2014-12-18 00:00:00+00:00,0.02190181
2014-12-19 00:00:00+00:00,0.01143061
2014-12-22 00:00:00+00:00,0.00565072
2014-12-23 00:00:00+00:00,0.00719930
2014-12-24 00:00:00+00:00,0.00069735
2014-12-26 00:00:00+00:00,0.00069686
2014-12-29 00:00:00+00:00,-0.00121866
2014-12-30 00:00:00+00:00,-0.00470629
2014-12-31 00:00:00+00:00,-0.00087566
2015-01-02 00:00:00+00:00,-0.01156880
2015-01-05 00:00:00+00:00,-0.02305373
2015-01-06 00:00:00+00:00,-0.00980214
2015-01-07 00:00:00+00:00,0.00403300
2015-01-08 00:00:00+00:00,0.01990141
2015-01-09 00:00:00+00:00,-0.00895095
2015-01-12 00:00:00+00:00,-0.00867052
2015-01-13 00:00:00+00:00,-0.00236880
2015-01-14 00:00:00+00:00,-0.00529680
2015-01-15 00:00:00+00:00,-0.00422328
2015-01-16 00:00:00+00:00,0.00202840
2015-01-20 00:00:00+00:00,0.00993743
2015-01-21 00:00:00+00:00,0.00965743
2015-01-22 00:00:00+00:00,0.01750587
2015-01-23 00:00:00+00:00,-0.00567577
2015-01-26 00:00:00+00:00,-0.00303247
2015-01-27 00:00:00+00:00,-0.01252460
2015-01-28 00:00:00+00:00,-0.00851604
2015-01-29 00:00:00+00:00,0.01041667
2015-01-30 00:00:00+00:00,-0.01302225
2015-02-02 00:00:00+00:00,0.01172806
2015-02-03 00:00:00+00:00,0.01467126
2015-02-04 00:00:00+00:00,-0.00731881
2015-02-05 00:00:00+00:00,0.01078943
