Date,SUGAR11
2000-06-23 00:00:00+00:00,-0.00823529
2000-06-26 00:00:00+00:00,0.00828352
2000-06-27 00:00:00+00:00,0.01540284
2000-06-28 00:00:00+00:00,0.01533019
2000-06-29 00:00:00+00:00,0.10092807
2000-06-30 00:00:00+00:00,-0.12975391
2000-07-05 00:00:00+00:00,0.00117925
2000-07-06 00:00:00+00:00,0.04358068
2000-07-07 00:00:00+00:00,-0.03567319
2000-07-10 00:00:00+00:00,-0.00700117
2000-07-11 00:00:00+00:00,0.03990610
2000-07-12 00:00:00+00:00,0.07479862
2000-07-13 00:00:00+00:00,0.01000000
2000-07-14 00:00:00+00:00,-0.00000000
2000-07-17 00:00:00+00:00,0.09823400
2000-07-18 00:00:00+00:00,0.07586934
2000-07-19 00:00:00+00:00,-0.01424212
2000-07-20 00:00:00+00:00,0.06038895
2000-07-21 00:00:00+00:00,0.01698302
2000-07-24 00:00:00+00:00,-0.03670635
2000-07-25 00:00:00+00:00,0.03643725
2000-07-26 00:00:00+00:00,0.03582090
2000-07-27 00:00:00+00:00,0.03808594
2000-07-28 00:00:00+00:00,0.01913876
2000-07-31 00:00:00+00:00,-0.08728653
2000-08-01 00:00:00+00:00,-0.00692384
2000-08-02 00:00:00+00:00,0.08126858
2000-08-03 00:00:00+00:00,0.05157593
2000-08-04 00:00:00+00:00,-0.04655493
2000-08-07 00:00:00+00:00,-0.05523810
2000-08-08 00:00:00+00:00,0.03718200
2000-08-09 00:00:00+00:00,-0.01923077
2000-08-10 00:00:00+00:00,-0.03200776
2000-08-11 00:00:00+00:00,0.03543307
2000-08-14 00:00:00+00:00,0.02237354
2000-08-15 00:00:00+00:00,-0.01828681
2000-08-16 00:00:00+00:00,0.00969932
2000-08-17 00:00:00+00:00,-0.03182257
2000-08-18 00:00:00+00:00,0.03225806
2000-08-21 00:00:00+00:00,0.00192864
2000-08-22 00:00:00+00:00,-0.01732435
2000-08-23 00:00:00+00:00,-0.02915452
2000-08-24 00:00:00+00:00,-0.02369200
2000-08-25 00:00:00+00:00,0.08782435
2000-08-28 00:00:00+00:00,-0.00287632
2000-08-29 00:00:00+00:00,-0.00959693
2000-08-30 00:00:00+00:00,0.00866218
2000-08-31 00:00:00+00:00,-0.03157895
2000-09-01 00:00:00+00:00,0.04651163
2000-09-05 00:00:00+00:00,-0.07020873
2000-09-06 00:00:00+00:00,-0.00294406
2000-09-07 00:00:00+00:00,0.06182532
2000-09-08 00:00:00+00:00,-0.00762631
2000-09-11 00:00:00+00:00,-0.04680038
2000-09-12 00:00:00+00:00,0.01756098
2000-09-13 00:00:00+00:00,0.01254826
2000-09-14 00:00:00+00:00,-0.03259827
2000-09-15 00:00:00+00:00,-0.10526316
2000-09-18 00:00:00+00:00,-0.02766393
2000-09-19 00:00:00+00:00,0.02494802
2000-09-20 00:00:00+00:00,-0.07621009
2000-09-21 00:00:00+00:00,-0.05359057
2000-09-22 00:00:00+00:00,0.07244786
2000-09-25 00:00:00+00:00,0.02561316
2000-09-26 00:00:00+00:00,-0.01166490
2000-09-27 00:00:00+00:00,0.01927195
2000-09-28 00:00:00+00:00,0.00532481
2000-09-29 00:00:00+00:00,-0.00739958
