Date,NASDAQ
2000-03-17 00:00:00+00:00,0.02127660
2000-03-20 00:00:00+00:00,-0.07291667
2000-03-21 00:00:00+00:00,0.07671958
2000-03-22 00:00:00+00:00,0.04817276
2000-03-23 00:00:00+00:00,0.04664723
2000-03-24 00:00:00+00:00,0.03010139
2000-03-27 00:00:00+00:00,-0.01768991
2000-03-28 00:00:00+00:00,-0.03926921
2000-03-29 00:00:00+00:00,-0.08321716
2000-03-30 00:00:00+00:00,-0.06310843
2000-03-31 00:00:00+00:00,0.05961872
2000-04-03 00:00:00+00:00,-0.14312956
2000-04-04 00:00:00+00:00,-0.03451605
2000-04-05 00:00:00+00:00,-0.00491884
2000-04-06 00:00:00+00:00,0.04187192
2000-04-07 00:00:00+00:00,0.09336550
2000-04-10 00:00:00+00:00,-0.14364768
2000-04-11 00:00:00+00:00,-0.03577195
2000-04-12 00:00:00+00:00,-0.13249052
2000-04-13 00:00:00+00:00,-0.06116373
2000-04-14 00:00:00+00:00,-0.20502092
2000-04-17 00:00:00+00:00,0.22377622
2000-04-18 00:00:00+00:00,0.09643606
2000-04-19 00:00:00+00:00,-0.06800000
2000-04-20 00:00:00+00:00,-0.04830918
2000-04-24 00:00:00+00:00,-0.06676096
2000-04-25 00:00:00+00:00,0.13345040
2000-04-26 00:00:00+00:00,-0.06447188
2000-04-27 00:00:00+00:00,0.09014883
2000-04-28 00:00:00+00:00,0.06784261
2000-05-01 00:00:00+00:00,0.02992126
2000-05-02 00:00:00+00:00,-0.11843807
2000-05-03 00:00:00+00:00,-0.02913689
2000-05-04 00:00:00+00:00,0.00251046
2000-05-05 00:00:00+00:00,0.05878256
2000-05-08 00:00:00+00:00,-0.07848444
2000-05-09 00:00:00+00:00,-0.05575109
2000-05-10 00:00:00+00:00,-0.11585807
2000-05-11 00:00:00+00:00,0.08178324
2000-05-12 00:00:00+00:00,0.01890415
2000-05-15 00:00:00+00:00,0.08310168
2000-05-16 00:00:00+00:00,0.06264925
2000-05-17 00:00:00+00:00,-0.04441417
2000-05-18 00:00:00+00:00,-0.07108014
2000-05-19 00:00:00+00:00,-0.10491329
2000-05-22 00:00:00+00:00,0.01067073
2000-05-23 00:00:00+00:00,-0.17361638
2000-05-24 00:00:00+00:00,0.10273859
2000-05-25 00:00:00+00:00,-0.02588792
2000-05-26 00:00:00+00:00,0.00255959
2000-05-30 00:00:00+00:00,0.19073482
2000-05-31 00:00:00+00:00,-0.05894368
2000-06-01 00:00:00+00:00,0.11308271
2000-06-02 00:00:00+00:00,0.13693950
2000-06-05 00:00:00+00:00,0.00039984
2000-06-06 00:00:00+00:00,-0.04796802
2000-06-07 00:00:00+00:00,0.04133319
2000-06-08 00:00:00+00:00,-0.00361204
2000-06-09 00:00:00+00:00,0.01286691
2000-06-12 00:00:00+00:00,-0.05140498
2000-06-13 00:00:00+00:00,0.04770366
2000-06-14 00:00:00+00:00,-0.01983040
2000-06-15 00:00:00+00:00,0.01623852
2000-06-16 00:00:00+00:00,0.00261952
2000-06-19 00:00:00+00:00,0.04049641
2000-06-20 00:00:00+00:00,0.01255493
2000-06-21 00:00:00+00:00,0.00299439
2000-06-22 00:00:00+00:00,-0.07524604
2000-06-23 00:00:00+00:00,-0.06964401
2000-06-26 00:00:00+00:00,0.05337983
2000-06-27 00:00:00+00:00,-0.03135206
2000-06-28 00:00:00+00:00,0.02548109
2000-06-29 00:00:00+00:00,-0.04429302
2000-06-30 00:00:00+00:00,0.04610024
2000-07-03 00:00:00+00:00,0.02331674
2000-07-05 00:00:00+00:00,-0.07872588
2000-07-06 00:00:00+00:00,0.06712495
2000-07-07 00:00:00+00:00,0.02269171
2000-07-10 00:00:00+00:00,-0.02553191
2000-07-11 00:00:00+00:00,-0.02429467
2000-07-12 00:00:00+00:00,0.07880471
2000-07-13 00:00:00+00:00,0.03968961
2000-07-14 00:00:00+00:00,0.03467631
2000-07-17 00:00:00+00:00,0.01569397
2000-07-18 00:00:00+00:00,-0.04209246
2000-07-19 00:00:00+00:00,-0.05467876
2000-07-20 00:00:00+00:00,0.07078063
2000-07-21 00:00:00+00:00,-0.05577493
2000-07-24 00:00:00+00:00,-0.06067530
2000-07-25 00:00:00+00:00,0.03586857
2000-07-26 00:00:00+00:00,-0.01183128
2000-07-27 00:00:00+00:00,-0.08175938
2000-07-28 00:00:00+00:00,-0.10844349
2000-07-31 00:00:00+00:00,0.06332002
2000-08-01 00:00:00+00:00,-0.02626486
2000-08-02 00:00:00+00:00,-0.03501891
2000-08-03 00:00:00+00:00,0.08867978
2000-08-04 00:00:00+00:00,-0.01665529
2000-08-07 00:00:00+00:00,0.04983480
2000-08-08 00:00:00+00:00,-0.00268637
2000-08-09 00:00:00+00:00,-0.01237391
2000-08-10 00:00:00+00:00,-0.03531322
2000-08-11 00:00:00+00:00,0.01888093
2000-08-14 00:00:00+00:00,0.04763205
2000-08-15 00:00:00+00:00,0.00013321
2000-08-16 00:00:00+00:00,0.00786457
2000-08-17 00:00:00+00:00,0.04511677
2000-08-18 00:00:00+00:00,-0.00765737
2000-08-21 00:00:00+00:00,0.00951636
2000-08-22 00:00:00+00:00,-0.00454427
2000-08-23 00:00:00+00:00,0.02964889
2000-08-24 00:00:00+00:00,0.01742696
2000-08-25 00:00:00+00:00,0.01203277
2000-08-28 00:00:00+00:00,-0.00012629
2000-08-29 00:00:00+00:00,0.00909321
2000-08-30 00:00:00+00:00,-0.00075443
2000-08-31 00:00:00+00:00,0.06024399
2000-09-01 00:00:00+00:00,0.01184660
2000-09-05 00:00:00+00:00,-0.05779505
2000-09-06 00:00:00+00:00,-0.07139285
2000-09-07 00:00:00+00:00,0.04909945
2000-09-08 00:00:00+00:00,-0.07314604
2000-09-11 00:00:00+00:00,-0.04556197
2000-09-12 00:00:00+00:00,-0.03318554
2000-09-13 00:00:00+00:00,0.03990161
2000-09-14 00:00:00+00:00,-0.00078844
2000-09-15 00:00:00+00:00,-0.02196213
2000-09-18 00:00:00+00:00,-0.01748017
2000-09-19 00:00:00+00:00,0.04105652
2000-09-20 00:00:00+00:00,0.02616012
2000-09-21 00:00:00+00:00,-0.04592631
2000-09-22 00:00:00+00:00,0.00584329
2000-09-25 00:00:00+00:00,-0.02939619
2000-09-26 00:00:00+00:00,-0.05784447
2000-09-27 00:00:00+00:00,0.01578292
2000-09-28 00:00:00+00:00,0.06316946
2000-09-29 00:00:00+00:00,-0.07291112
2000-10-02 00:00:00+00:00,-0.05012428
2000-10-03 00:00:00+00:00,-0.07488675
2000-10-04 00:00:00+00:00,0.04633716
2000-10-05 00:00:00+00:00,0.00186997
2000-10-06 00:00:00+00:00,-0.07193108
2000-10-09 00:00:00+00:00,-0.00461722
2000-10-10 00:00:00+00:00,-0.11016570
2000-10-11 00:00:00+00:00,0.00583596
2000-10-12 00:00:00+00:00,-0.08166853
2000-10-13 00:00:00+00:00,0.15000821
2000-10-16 00:00:00+00:00,0.02473282
2000-10-17 00:00:00+00:00,-0.08778281
2000-10-18 00:00:00+00:00,-0.00914826
2000-10-19 00:00:00+00:00,0.12389100
2000-10-20 00:00:00+00:00,0.08616188
2000-10-23 00:00:00+00:00,-0.00257180
2000-10-24 00:00:00+00:00,-0.08595538
2000-10-25 00:00:00+00:00,-0.11547655
2000-10-26 00:00:00+00:00,0.04902427
2000-10-27 00:00:00+00:00,-0.00386997
2000-10-30 00:00:00+00:00,-0.07090768
2000-10-31 00:00:00+00:00,0.12270827
2000-11-01 00:00:00+00:00,-0.01910249
2000-11-02 00:00:00+00:00,0.03228768
2000-11-03 00:00:00+00:00,0.01970517
2000-11-06 00:00:00+00:00,-0.00596481
2000-11-07 00:00:00+00:00,-0.01755176
2000-11-08 00:00:00+00:00,-0.15268558
2000-11-09 00:00:00+00:00,-0.00277687
2000-11-10 00:00:00+00:00,-0.10776778
2000-11-13 00:00:00+00:00,-0.01952315
2000-11-14 00:00:00+00:00,0.13462898
2000-11-15 00:00:00+00:00,0.03990188
2000-11-16 00:00:00+00:00,-0.11544012
2000-11-17 00:00:00+00:00,0.00068074
2000-11-20 00:00:00+00:00,-0.08862051
2000-11-21 00:00:00+00:00,-0.00195313
2000-11-22 00:00:00+00:00,-0.08851291
2000-11-24 00:00:00+00:00,0.05363128
2000-11-27 00:00:00+00:00,0.03110640
2000-11-28 00:00:00+00:00,-0.11674402
2000-11-29 00:00:00+00:00,-0.07931689
2000-11-30 00:00:00+00:00,-0.00078880
2000-12-01 00:00:00+00:00,0.03158934
2000-12-04 00:00:00+00:00,-0.00952381
2000-12-05 00:00:00+00:00,0.21937878
2000-12-06 00:00:00+00:00,-0.07605634
2000-12-07 00:00:00+00:00,-0.04273973
2000-12-08 00:00:00+00:00,0.06628497
2000-12-11 00:00:00+00:00,0.16358696
2000-12-12 00:00:00+00:00,-0.07538951
2000-12-14 00:00:00+00:00,-0.06957280
2000-12-15 00:00:00+00:00,-0.02455022
2000-12-18 00:00:00+00:00,0.00365034
2000-12-19 00:00:00+00:00,-0.15333078
2000-12-20 00:00:00+00:00,-0.11452282
2000-12-21 00:00:00+00:00,0.01035699
2000-12-22 00:00:00+00:00,0.16083151
2000-12-26 00:00:00+00:00,0.00587282
2000-12-27 00:00:00+00:00,0.02484848
2000-12-28 00:00:00+00:00,-0.00418744
2000-12-29 00:00:00+00:00,-0.10171863
2001-01-02 00:00:00+00:00,-0.16719309
2001-01-03 00:00:00+00:00,0.32534562
2001-01-04 00:00:00+00:00,-0.03555204
2001-01-05 00:00:00+00:00,-0.15452716
2001-01-08 00:00:00+00:00,0.02703292
2001-01-09 00:00:00+00:00,-0.00150408
2001-01-10 00:00:00+00:00,0.10053821
2001-01-11 00:00:00+00:00,0.05919705
2001-01-12 00:00:00+00:00,0.02128083
2001-01-16 00:00:00+00:00,-0.03169291
2001-01-17 00:00:00+00:00,0.06499702
2001-01-18 00:00:00+00:00,0.08657757
2001-01-19 00:00:00+00:00,-0.00501486
2001-01-22 00:00:00+00:00,-0.00316397
2001-01-23 00:00:00+00:00,0.04717509
2001-01-24 00:00:00+00:00,-0.02131148
2001-01-25 00:00:00+00:00,-0.07566274
2001-01-26 00:00:00+00:00,0.02527283
2001-01-29 00:00:00+00:00,0.04536005
2001-01-30 00:00:00+00:00,-0.00609869
2001-01-31 00:00:00+00:00,-0.06931060
2001-02-01 00:00:00+00:00,0.01615074
2001-02-02 00:00:00+00:00,-0.10571429
2001-02-05 00:00:00+00:00,-0.00401849
2001-02-06 00:00:00+00:00,0.00644382
2001-02-07 00:00:00+00:00,-0.03795181
2001-02-08 00:00:00+00:00,-0.06180925
2001-02-09 00:00:00+00:00,-0.07708553
2001-02-12 00:00:00+00:00,0.02086078
2001-02-13 00:00:00+00:00,-0.06366797
2001-02-14 00:00:00+00:00,0.07956074
2001-02-15 00:00:00+00:00,0.03473571
2001-02-16 00:00:00+00:00,-0.11026293
2001-02-20 00:00:00+00:00,-0.08799102
2001-02-21 00:00:00+00:00,-0.05375587
2001-02-22 00:00:00+00:00,-0.02072289
2001-02-23 00:00:00+00:00,0.00536193
2001-02-26 00:00:00+00:00,0.04058323
2001-02-27 00:00:00+00:00,-0.12413629
2001-02-28 00:00:00+00:00,-0.06384596
2001-03-01 00:00:00+00:00,0.05900865
2001-03-02 00:00:00+00:00,-0.08831036
2001-03-05 00:00:00+00:00,0.03623768
2001-03-06 00:00:00+00:00,0.07857517
2001-03-07 00:00:00+00:00,0.00299525
2001-03-08 00:00:00+00:00,-0.04171902
2001-03-09 00:00:00+00:00,-0.13694758
2001-03-12 00:00:00+00:00,-0.12100331
2001-03-13 00:00:00+00:00,0.05090169
2001-03-14 00:00:00+00:00,-0.01688348
2001-03-15 00:00:00+00:00,-0.03350225
2001-03-16 00:00:00+00:00,-0.02534227
2001-03-19 00:00:00+00:00,0.04961148
2001-03-20 00:00:00+00:00,-0.13695900
2001-03-21 00:00:00+00:00,-0.00061125
2001-03-22 00:00:00+00:00,0.10482885
2001-03-23 00:00:00+00:00,0.01539355
2001-03-26 00:00:00+00:00,-0.04152249
2001-03-27 00:00:00+00:00,0.06539028
2001-03-28 00:00:00+00:00,-0.16481323
2001-03-29 00:00:00+00:00,-0.03726708
2001-03-30 00:00:00+00:00,0.01265823
2001-04-02 00:00:00+00:00,-0.09245283
2001-04-03 00:00:00+00:00,-0.14986825
2001-04-04 00:00:00+00:00,-0.03458111
2001-04-05 00:00:00+00:00,0.19717289
2001-04-06 00:00:00+00:00,-0.06074612
2001-04-09 00:00:00+00:00,0.04260395
2001-04-10 00:00:00+00:00,0.14771591
2001-04-11 00:00:00+00:00,0.05873213
2001-04-12 00:00:00+00:00,0.08632659
2001-04-16 00:00:00+00:00,-0.11577424
2001-04-17 00:00:00+00:00,0.05305121
2001-04-18 00:00:00+00:00,0.19910314
2001-04-19 00:00:00+00:00,0.12571429
2001-04-20 00:00:00+00:00,0.00000000
2001-04-23 00:00:00+00:00,-0.13770156
2001-04-24 00:00:00+00:00,-0.03573392
2001-04-25 00:00:00+00:00,0.04086202
2001-04-26 00:00:00+00:00,-0.05378705
2001-04-27 00:00:00+00:00,0.05524239
2001-04-30 00:00:00+00:00,0.04580362
2001-05-01 00:00:00+00:00,0.04508857
2001-05-02 00:00:00+00:00,0.07607014
2001-05-03 00:00:00+00:00,-0.09594937
2001-05-04 00:00:00+00:00,0.05805938
2001-05-07 00:00:00+00:00,-0.03890750
2001-05-08 00:00:00+00:00,0.04283837
2001-05-09 00:00:00+00:00,-0.06942659
2001-05-10 00:00:00+00:00,-0.03597122
2001-05-11 00:00:00+00:00,-0.00841248
2001-05-14 00:00:00+00:00,-0.04524394
2001-05-15 00:00:00+00:00,0.02711677
2001-05-16 00:00:00+00:00,0.08748281
2001-05-17 00:00:00+00:00,0.03004744
2001-05-18 00:00:00+00:00,0.00882888
2001-05-21 00:00:00+00:00,0.12306101
2001-05-22 00:00:00+00:00,-0.00536062
2001-05-23 00:00:00+00:00,-0.08697777
2001-05-24 00:00:00+00:00,0.04902962
2001-05-25 00:00:00+00:00,-0.03738784
2001-05-29 00:00:00+00:00,-0.11455423
2001-05-30 00:00:00+00:00,-0.07702666
2001-05-31 00:00:00+00:00,0.01988239
2001-06-01 00:00:00+00:00,0.05379922
2001-06-04 00:00:00+00:00,-0.01026195
2001-06-05 00:00:00+00:00,0.08821933
2001-06-06 00:00:00+00:00,-0.01560062
2001-06-07 00:00:00+00:00,0.05106863
2001-06-08 00:00:00+00:00,-0.05521472
2001-06-11 00:00:00+00:00,-0.05492773
2001-06-12 00:00:00+00:00,-0.00945690
2001-06-13 00:00:00+00:00,-0.01845820
2001-06-14 00:00:00+00:00,-0.05365044
2001-06-15 00:00:00+00:00,0.01022794
2001-06-18 00:00:00+00:00,-0.01504194
2001-06-19 00:00:00+00:00,-0.00381791
2001-06-20 00:00:00+00:00,0.04481132
2001-06-21 00:00:00+00:00,0.02710496
2001-06-22 00:00:00+00:00,-0.00512091
2001-06-25 00:00:00+00:00,0.00456361
2001-06-26 00:00:00+00:00,0.00967558
2001-06-27 00:00:00+00:00,0.00736335
2001-06-28 00:00:00+00:00,0.03047404
2001-06-29 00:00:00+00:00,0.05280712
2001-07-02 00:00:00+00:00,-0.00433252
2001-07-03 00:00:00+00:00,0.00597015
2001-07-05 00:00:00+00:00,-0.09740260
2001-07-06 00:00:00+00:00,-0.08475540
2001-07-09 00:00:00+00:00,0.01960202
2001-07-10 00:00:00+00:00,-0.07294118
2001-07-11 00:00:00+00:00,0.02686203
2001-07-12 00:00:00+00:00,0.12228916
2001-07-13 00:00:00+00:00,0.00454158
2001-07-16 00:00:00+00:00,-0.06400453
2001-07-17 00:00:00+00:00,0.04504241
2001-07-18 00:00:00+00:00,-0.07322654
2001-07-19 00:00:00+00:00,0.04809976
2001-07-20 00:00:00+00:00,-0.04755001
2001-07-23 00:00:00+00:00,-0.04930205
2001-07-24 00:00:00+00:00,-0.02070015
2001-07-25 00:00:00+00:00,0.01261150
2001-07-26 00:00:00+00:00,0.02872861
2001-07-27 00:00:00+00:00,0.04037361
2001-07-30 00:00:00+00:00,-0.01299468
2001-07-31 00:00:00+00:00,0.01307967
2001-08-01 00:00:00+00:00,0.05375074
2001-08-02 00:00:00+00:00,0.04141501
2001-08-03 00:00:00+00:00,-0.03664036
2001-08-06 00:00:00+00:00,-0.03100775
2001-08-07 00:00:00+00:00,-0.01166521
2001-08-08 00:00:00+00:00,-0.08531223
2001-08-09 00:00:00+00:00,0.00796081
2001-08-10 00:00:00+00:00,-0.01890820
2001-08-13 00:00:00+00:00,0.03940887
2001-08-14 00:00:00+00:00,-0.02596618
2001-08-15 00:00:00+00:00,-0.07127562
2001-08-16 00:00:00+00:00,0.02061529
2001-08-17 00:00:00+00:00,-0.09099467
2001-08-20 00:00:00+00:00,0.02827087
2001-08-21 00:00:00+00:00,-0.08622366
2001-08-22 00:00:00+00:00,0.05724932
2001-08-23 00:00:00+00:00,-0.02108037
2001-08-24 00:00:00+00:00,0.10685752
2001-08-27 00:00:00+00:00,0.00252845
2001-08-28 00:00:00+00:00,-0.06313131
2001-08-29 00:00:00+00:00,-0.03226858
2001-08-30 00:00:00+00:00,-0.07187811
2001-08-31 00:00:00+00:00,0.02335967
2001-09-03 00:00:00+00:00,0.00135823
2001-09-04 00:00:00+00:00,-0.06341133
2001-09-05 00:00:00+00:00,-0.01086576
2001-09-06 00:00:00+00:00,-0.07998591
2001-09-07 00:00:00+00:00,-0.01357798
2001-09-10 00:00:00+00:00,0.02512006
2001-09-11 00:00:00+00:00,-0.00003200
2001-09-17 00:00:00+00:00,-0.08062751
2001-09-18 00:00:00+00:00,-0.02142857
2001-09-19 00:00:00+00:00,-0.02027575
2001-09-20 00:00:00+00:00,-0.03269868
2001-09-21 00:00:00+00:00,-0.02695764
2001-09-24 00:00:00+00:00,0.05013193
2001-09-25 00:00:00+00:00,0.01172529
2001-09-26 00:00:00+00:00,-0.07077435
2001-09-27 00:00:00+00:00,-0.01898188
2001-09-28 00:00:00+00:00,0.04703833
2001-10-01 00:00:00+00:00,-0.02638298
2001-10-02 00:00:00+00:00,0.00689953
2001-10-03 00:00:00+00:00,0.14911904
2001-10-04 00:00:00+00:00,0.02320000
2001-10-05 00:00:00+00:00,0.02570186
2001-10-08 00:00:00+00:00,0.00859039
2001-10-09 00:00:00+00:00,-0.04898911
2001-10-10 00:00:00+00:00,0.09326425
2001-10-11 00:00:00+00:00,0.12795126
2001-10-12 00:00:00+00:00,-0.01073729
2001-10-15 00:00:00+00:00,-0.00071968
2001-10-16 00:00:00+00:00,0.03239741
2001-10-17 00:00:00+00:00,-0.14594403
2001-10-18 00:00:00+00:00,0.05349637
2001-10-19 00:00:00+00:00,0.01488649
2001-10-22 00:00:00+00:00,0.05319542
2001-10-23 00:00:00+00:00,0.00791652
2001-10-24 00:00:00+00:00,0.04086022
2001-10-25 00:00:00+00:00,0.08043555
2001-10-26 00:00:00+00:00,-0.03883823
2001-10-29 00:00:00+00:00,-0.11126421
2001-10-30 00:00:00+00:00,-0.03829322
2001-10-31 00:00:00+00:00,0.03568773
2001-11-01 00:00:00+00:00,0.07669832
2001-11-02 00:00:00+00:00,0.01547661
2001-11-05 00:00:00+00:00,0.06527051
2001-11-06 00:00:00+00:00,0.07843137
2001-11-07 00:00:00+00:00,-0.00227716
2001-11-08 00:00:00+00:00,-0.02149137
2001-11-09 00:00:00+00:00,-0.00197498
2001-11-12 00:00:00+00:00,0.01581549
2001-11-13 00:00:00+00:00,0.06995750
2001-11-14 00:00:00+00:00,0.01579280
2001-11-15 00:00:00+00:00,-0.00940144
2001-11-16 00:00:00+00:00,-0.00377834
2001-11-19 00:00:00+00:00,0.05425868
2001-11-20 00:00:00+00:00,-0.09029484
2001-11-21 00:00:00+00:00,-0.00225153
2001-11-23 00:00:00+00:00,0.03412750
2001-11-26 00:00:00+00:00,0.04874960
2001-11-27 00:00:00+00:00,-0.00216316
2001-11-28 00:00:00+00:00,-0.07085396
2001-11-29 00:00:00+00:00,0.05901219
2001-11-30 00:00:00+00:00,-0.00872274
2001-12-03 00:00:00+00:00,-0.03879850
2001-12-04 00:00:00+00:00,0.09444799
2001-12-05 00:00:00+00:00,0.09780622
2001-12-06 00:00:00+00:00,0.00345435
2001-12-07 00:00:00+00:00,-0.05481439
2001-12-10 00:00:00+00:00,-0.03518187
2001-12-11 00:00:00+00:00,0.00971168
2001-12-12 00:00:00+00:00,0.01177892
2001-12-13 00:00:00+00:00,-0.04208955
2001-12-14 00:00:00+00:00,0.00903708
2001-12-17 00:00:00+00:00,0.01605930
2001-12-18 00:00:00+00:00,0.01215805
2001-12-19 00:00:00+00:00,-0.01921922
2001-12-20 00:00:00+00:00,-0.04225352
2001-12-21 00:00:00+00:00,0.01886189
2001-12-24 00:00:00+00:00,-0.00533417
2001-12-26 00:00:00+00:00,0.02018927
2001-12-27 00:00:00+00:00,0.01561524
2001-12-28 00:00:00+00:00,0.01301518
2001-12-31 00:00:00+00:00,-0.04987685
2002-01-02 00:00:00+00:00,0.04294285
2002-01-03 00:00:00+00:00,0.06924266
2002-01-04 00:00:00+00:00,0.00777280
2002-01-07 00:00:00+00:00,-0.02084574
2002-01-08 00:00:00+00:00,0.01324105
2002-01-09 00:00:00+00:00,-0.02092676
2002-01-10 00:00:00+00:00,0.01329305
2002-01-11 00:00:00+00:00,-0.02340936
2002-01-14 00:00:00+00:00,-0.04555117
2002-01-15 00:00:00+00:00,0.01988813
2002-01-16 00:00:00+00:00,-0.07661538
2002-01-17 00:00:00+00:00,0.03838772
2002-01-18 00:00:00+00:00,-0.04833647
2002-01-22 00:00:00+00:00,-0.06175619
2002-01-23 00:00:00+00:00,0.05243943
2002-01-24 00:00:00+00:00,0.02684347
2002-01-25 00:00:00+00:00,-0.00574346
2002-01-28 00:00:00+00:00,0.01280000
2002-01-29 00:00:00+00:00,-0.05405405
2002-01-30 00:00:00+00:00,0.01503268
2002-01-31 00:00:00+00:00,0.01556925
2002-02-01 00:00:00+00:00,-0.02381719
2002-02-04 00:00:00+00:00,-0.06254072
2002-02-05 00:00:00+00:00,-0.03362475
2002-02-06 00:00:00+00:00,-0.01436389
2002-02-07 00:00:00+00:00,-0.05029280
2002-02-08 00:00:00+00:00,0.05547703
2002-02-11 00:00:00+00:00,0.02510316
2002-02-12 00:00:00+00:00,-0.01629328
2002-02-13 00:00:00+00:00,0.03524983
2002-02-14 00:00:00+00:00,-0.00100942
2002-02-15 00:00:00+00:00,-0.06159542
2002-02-19 00:00:00+00:00,-0.06319444
2002-02-20 00:00:00+00:00,0.02689136
2002-02-21 00:00:00+00:00,-0.09377212
2002-02-22 00:00:00+00:00,0.01707498
2002-02-25 00:00:00+00:00,0.07177033
2002-02-26 00:00:00+00:00,-0.00568586
2002-02-27 00:00:00+00:00,-0.02744120
2002-02-28 00:00:00+00:00,-0.03359827
2002-03-01 00:00:00+00:00,0.11172363
2002-03-04 00:00:00+00:00,0.07970762
2002-03-05 00:00:00+00:00,0.01540007
2002-03-06 00:00:00+00:00,0.00996678
2002-03-07 00:00:00+00:00,-0.00102374
2002-03-08 00:00:00+00:00,0.05888191
2002-03-11 00:00:00+00:00,-0.01028278
2002-03-12 00:00:00+00:00,-0.02842377
2002-03-13 00:00:00+00:00,-0.01867628
2002-03-14 00:00:00+00:00,-0.00467446
2002-03-15 00:00:00+00:00,0.00905736
2002-03-18 00:00:00+00:00,0.00465426
2002-03-19 00:00:00+00:00,-0.00066181
2002-03-20 00:00:00+00:00,-0.07381662
2002-03-21 00:00:00+00:00,0.05395189
2002-03-22 00:00:00+00:00,-0.01338688
2002-03-25 00:00:00+00:00,-0.06342780
2002-03-26 00:00:00+00:00,0.01601671
2002-03-27 00:00:00+00:00,-0.01312608
2002-03-28 00:00:00+00:00,0.02990264
2002-04-01 00:00:00+00:00,0.03288798
2002-04-02 00:00:00+00:00,-0.09302326
2002-04-03 00:00:00+00:00,-0.00141393
2002-04-04 00:00:00+00:00,-0.01414927
2002-04-05 00:00:00+00:00,-0.02066263
2002-04-08 00:00:00+00:00,0.02015839
2002-04-09 00:00:00+00:00,-0.06699929
2002-04-10 00:00:00+00:00,0.01401180
2002-04-11 00:00:00+00:00,-0.05016477
2002-04-12 00:00:00+00:00,0.03229440
2002-04-15 00:00:00+00:00,0.01330377
2002-04-16 00:00:00+00:00,0.08186490
2002-04-17 00:00:00+00:00,-0.00846262
2002-04-18 00:00:00+00:00,-0.03470255
2002-04-19 00:00:00+00:00,0.00216216
2002-04-22 00:00:00+00:00,-0.05147588
2002-04-23 00:00:00+00:00,-0.03472479
2002-04-24 00:00:00+00:00,-0.03233083
2002-04-25 00:00:00+00:00,-0.00229270
2002-04-26 00:00:00+00:00,-0.08454476
2002-04-29 00:00:00+00:00,-0.00199681
2002-04-30 00:00:00+00:00,0.04636291
2002-05-01 00:00:00+00:00,-0.01328125
2002-05-02 00:00:00+00:00,-0.06763665
2002-05-03 00:00:00+00:00,-0.05126119
2002-05-06 00:00:00+00:00,-0.05386221
2002-05-07 00:00:00+00:00,-0.01630202
2002-05-08 00:00:00+00:00,0.21626298
2002-05-09 00:00:00+00:00,-0.05464481
2002-05-10 00:00:00+00:00,-0.09149278
2002-05-13 00:00:00+00:00,0.08578638
2002-05-14 00:00:00+00:00,0.11733871
2002-05-15 00:00:00+00:00,0.01219048
2002-05-16 00:00:00+00:00,0.00454373
