Date,MSCIWORLD
2022-06-02 00:00:00+00:00,0.01846154
2022-06-03 00:00:00+00:00,-0.01040172
2022-06-06 00:00:00+00:00,0.01547626
2022-06-07 00:00:00+00:00,-0.00805009
2022-06-08 00:00:00+00:00,0.01130653
2022-06-09 00:00:00+00:00,-0.03266107
2022-06-10 00:00:00+00:00,-0.08563135
2022-06-13 00:00:00+00:00,-0.03316907
2022-06-14 00:00:00+00:00,-0.00901784
2022-06-15 00:00:00+00:00,0.00771513
2022-06-16 00:00:00+00:00,-0.02061249
2022-06-17 00:00:00+00:00,-0.00300661
2022-06-20 00:00:00+00:00,0.00965018
2022-06-21 00:00:00+00:00,0.01453604
2022-06-22 00:00:00+00:00,0.00117763
2022-06-23 00:00:00+00:00,-0.00235248
2022-06-24 00:00:00+00:00,0.02574180
2022-06-27 00:00:00+00:00,0.01072797
2022-06-28 00:00:00+00:00,-0.01042456
2022-06-29 00:00:00+00:00,-0.01436506
2022-06-30 00:00:00+00:00,-0.00952196
2022-07-01 00:00:00+00:00,-0.00333530
2022-07-04 00:00:00+00:00,0.00964567
2022-07-05 00:00:00+00:00,-0.02066680
2022-07-06 00:00:00+00:00,0.01532948
2022-07-07 00:00:00+00:00,0.01803922
2022-07-08 00:00:00+00:00,0.00789676
2022-07-11 00:00:00+00:00,-0.01471431
2022-07-12 00:00:00+00:00,0.00019395
2022-07-13 00:00:00+00:00,-0.01318596
2022-07-14 00:00:00+00:00,-0.01532718
2022-07-15 00:00:00+00:00,0.02574336
2022-07-18 00:00:00+00:00,0.01050584
2022-07-19 00:00:00+00:00,0.00770119
2022-07-20 00:00:00+00:00,0.01089033
2022-07-21 00:00:00+00:00,0.00000000
2022-07-22 00:00:00+00:00,0.00567001
2022-07-25 00:00:00+00:00,0.00920880
2022-07-26 00:00:00+00:00,-0.01959307
2022-07-27 00:00:00+00:00,0.02017510
2022-07-28 00:00:00+00:00,0.03542491
2022-07-29 00:00:00+00:00,0.02221811
2022-08-01 00:00:00+00:00,0.02151621
2022-08-02 00:00:00+00:00,-0.01766464
2022-08-03 00:00:00+00:00,0.00950466
2022-08-04 00:00:00+00:00,0.01109696
2022-08-05 00:00:00+00:00,-0.02116881
