Date,AUD
2000-04-03 00:00:00+00:00,-0.00197304
2000-04-04 00:00:00+00:00,-0.00559579
2000-04-05 00:00:00+00:00,0.00132035
2000-04-06 00:00:00+00:00,-0.01055583
2000-04-07 00:00:00+00:00,-0.01260156
2000-04-10 00:00:00+00:00,-0.00200234
2000-04-11 00:00:00+00:00,-0.00868549
2000-04-12 00:00:00+00:00,0.00234860
2000-04-13 00:00:00+00:00,0.00167560
2000-04-14 00:00:00+00:00,0.00066968
2000-04-17 00:00:00+00:00,-0.02142259
2000-04-18 00:00:00+00:00,0.01488750
2000-04-19 00:00:00+00:00,0.00134341
2000-04-20 00:00:00+00:00,-0.00872630
2000-04-24 00:00:00+00:00,0.00573066
2000-04-25 00:00:00+00:00,-0.00605042
2000-04-26 00:00:00+00:00,-0.01719488
2000-04-27 00:00:00+00:00,0.00238055
2000-04-28 00:00:00+00:00,-0.01562500
2000-05-01 00:00:00+00:00,-0.00753167
2000-05-02 00:00:00+00:00,0.01340206
2000-05-03 00:00:00+00:00,0.02594299
2000-05-04 00:00:00+00:00,-0.00640270
2000-05-05 00:00:00+00:00,0.01825558
2000-05-08 00:00:00+00:00,-0.04958124
2000-05-09 00:00:00+00:00,0.00583992
2000-05-10 00:00:00+00:00,-0.00650796
2000-05-11 00:00:00+00:00,-0.01168385
2000-05-12 00:00:00+00:00,0.00829589
2000-05-15 00:00:00+00:00,-0.02512909
2000-05-16 00:00:00+00:00,0.00993551
2000-05-17 00:00:00+00:00,-0.02741152
2000-05-18 00:00:00+00:00,0.00879507
2000-05-19 00:00:00+00:00,0.00840630
2000-05-22 00:00:00+00:00,0.00034880
2000-05-23 00:00:00+00:00,0.00278989
2000-05-24 00:00:00+00:00,-0.01079575
2000-05-25 00:00:00+00:00,-0.00437675
2000-05-26 00:00:00+00:00,0.00842253
2000-05-30 00:00:00+00:00,0.01834702
2000-05-31 00:00:00+00:00,-0.01627988
2000-06-01 00:00:00+00:00,-0.00017458
2000-06-02 00:00:00+00:00,0.02217566
2000-06-05 00:00:00+00:00,0.01243309
2000-06-06 00:00:00+00:00,0.02368286
2000-06-07 00:00:00+00:00,0.01051560
2000-06-08 00:00:00+00:00,-0.01282268
2000-06-09 00:00:00+00:00,-0.00815079
2000-06-12 00:00:00+00:00,0.01705030
2000-06-13 00:00:00+00:00,0.01893491
2000-06-14 00:00:00+00:00,0.01172333
2000-06-15 00:00:00+00:00,0.00549451
2000-06-16 00:00:00+00:00,0.01324723
2000-06-19 00:00:00+00:00,-0.01546307
2000-06-20 00:00:00+00:00,0.00696286
2000-06-21 00:00:00+00:00,-0.00330415
2000-06-22 00:00:00+00:00,-0.02283634
2000-06-23 00:00:00+00:00,-0.00770003
2000-06-26 00:00:00+00:00,0.00907411
2000-06-27 00:00:00+00:00,0.01706256
2000-06-28 00:00:00+00:00,0.00165865
2000-06-29 00:00:00+00:00,0.00033146
2000-06-30 00:00:00+00:00,-0.01822701
2000-07-03 00:00:00+00:00,0.00735786
2000-07-05 00:00:00+00:00,-0.03398867
2000-07-06 00:00:00+00:00,0.00406780
2000-07-07 00:00:00+00:00,0.00169147
2000-07-10 00:00:00+00:00,0.00439412
2000-07-11 00:00:00+00:00,-0.01652614
2000-07-12 00:00:00+00:00,0.00306070
2000-07-13 00:00:00+00:00,-0.01120543
2000-07-14 00:00:00+00:00,-0.00102442
2000-07-17 00:00:00+00:00,0.01400752
2000-07-18 00:00:00+00:00,-0.02171332
2000-07-19 00:00:00+00:00,-0.02195164
2000-07-20 00:00:00+00:00,0.02566326
2000-07-21 00:00:00+00:00,0.00992981
2000-07-24 00:00:00+00:00,-0.00613288
2000-07-25 00:00:00+00:00,0.00273411
2000-07-26 00:00:00+00:00,0.02013652
2000-07-27 00:00:00+00:00,-0.01419159
2000-07-28 00:00:00+00:00,0.00408372
2000-07-31 00:00:00+00:00,-0.02903719
2000-08-01 00:00:00+00:00,-0.00379049
2000-08-02 00:00:00+00:00,0.01484550
2000-08-03 00:00:00+00:00,0.00788076
2000-08-04 00:00:00+00:00,-0.00324232
2000-08-07 00:00:00+00:00,0.00752008
2000-08-08 00:00:00+00:00,-0.01464328
2000-08-09 00:00:00+00:00,-0.01475129
2000-08-10 00:00:00+00:00,0.01209608
2000-08-11 00:00:00+00:00,-0.00824459
2000-08-14 00:00:00+00:00,0.00724388
2000-08-15 00:00:00+00:00,0.00515553
2000-08-16 00:00:00+00:00,0.02742544
2000-08-17 00:00:00+00:00,0.00625528
2000-08-18 00:00:00+00:00,-0.00977418
2000-08-21 00:00:00+00:00,-0.00440305
2000-08-22 00:00:00+00:00,-0.02885268
2000-08-23 00:00:00+00:00,-0.03220251
2000-08-24 00:00:00+00:00,0.00490025
2000-08-25 00:00:00+00:00,0.00488827
2000-08-28 00:00:00+00:00,-0.00975270
2000-08-29 00:00:00+00:00,-0.00385019
2000-08-30 00:00:00+00:00,0.01613186
2000-08-31 00:00:00+00:00,0.00939294
2000-09-01 00:00:00+00:00,-0.00225069
2000-09-05 00:00:00+00:00,-0.02600104
2000-09-06 00:00:00+00:00,-0.01457675
2000-09-07 00:00:00+00:00,-0.02228905
2000-09-08 00:00:00+00:00,-0.00751342
2000-09-11 00:00:00+00:00,0.01508349
2000-09-12 00:00:00+00:00,-0.00819818
2000-09-13 00:00:00+00:00,-0.01127416
2000-09-14 00:00:00+00:00,-0.01979842
2000-09-15 00:00:00+00:00,-0.00708962
2000-09-18 00:00:00+00:00,-0.01446357
2000-09-19 00:00:00+00:00,0.00442559
2000-09-20 00:00:00+00:00,-0.02171113
2000-09-21 00:00:00+00:00,0.02232143
2000-09-22 00:00:00+00:00,0.00000000
2000-09-25 00:00:00+00:00,0.02244297
2000-09-26 00:00:00+00:00,0.00145534
2000-09-27 00:00:00+00:00,0.00618069
2000-09-28 00:00:00+00:00,-0.01087350
2000-09-29 00:00:00+00:00,-0.02077259
2000-10-02 00:00:00+00:00,0.01325723
2000-10-03 00:00:00+00:00,-0.02414487
2000-10-04 00:00:00+00:00,-0.00925754
2000-10-05 00:00:00+00:00,-0.00744048
2000-10-06 00:00:00+00:00,-0.00448096
2000-10-10 00:00:00+00:00,-0.00449102
2000-10-11 00:00:00+00:00,0.00337584
2000-10-12 00:00:00+00:00,-0.00486800
2000-10-13 00:00:00+00:00,-0.01238739
2000-10-16 00:00:00+00:00,-0.02341832
2000-10-17 00:00:00+00:00,-0.00573285
2000-10-18 00:00:00+00:00,-0.00536604
2000-10-19 00:00:00+00:00,0.00883935
2000-10-20 00:00:00+00:00,0.02143131
2000-10-23 00:00:00+00:00,-0.00984476
2000-10-24 00:00:00+00:00,0.00209285
2000-10-25 00:00:00+00:00,-0.02432998
2000-10-26 00:00:00+00:00,0.00500289
2000-10-27 00:00:00+00:00,0.01190019
2000-10-30 00:00:00+00:00,0.00343446
2000-10-31 00:00:00+00:00,-0.00914286
2000-11-01 00:00:00+00:00,0.00382702
2000-11-02 00:00:00+00:00,-0.00802139
2000-11-03 00:00:00+00:00,0.01649089
2000-11-06 00:00:00+00:00,0.00646634
2000-11-07 00:00:00+00:00,0.00834123
2000-11-08 00:00:00+00:00,-0.00830659
2000-11-09 00:00:00+00:00,0.00341232
2000-11-10 00:00:00+00:00,-0.02573808
2000-11-13 00:00:00+00:00,-0.00153374
2000-11-14 00:00:00+00:00,-0.00805833
2000-11-15 00:00:00+00:00,0.00732036
2000-11-16 00:00:00+00:00,-0.00921305
2000-11-17 00:00:00+00:00,0.00308523
2000-11-20 00:00:00+00:00,-0.01886792
2000-11-21 00:00:00+00:00,-0.01282799
2000-11-22 00:00:00+00:00,0.06279343
2000-11-24 00:00:00+00:00,-0.01365706
2000-11-27 00:00:00+00:00,0.01031322
2000-11-28 00:00:00+00:00,-0.01292039
2000-11-29 00:00:00+00:00,-0.00535475
2000-11-30 00:00:00+00:00,0.02569511
2000-12-01 00:00:00+00:00,0.03407800
2000-12-04 00:00:00+00:00,0.02494415
2000-12-05 00:00:00+00:00,-0.01158301
2000-12-06 00:00:00+00:00,0.02478269
2000-12-07 00:00:00+00:00,-0.00164414
2000-12-08 00:00:00+00:00,-0.00438757
2000-12-11 00:00:00+00:00,-0.01593991
2000-12-12 00:00:00+00:00,0.00036934
2000-12-13 00:00:00+00:00,-0.01107829
2000-12-14 00:00:00+00:00,0.01002599
2000-12-15 00:00:00+00:00,0.00517273
2000-12-18 00:00:00+00:00,-0.00918949
2000-12-19 00:00:00+00:00,0.01292467
2000-12-20 00:00:00+00:00,0.02164740
2000-12-21 00:00:00+00:00,0.01669691
2000-12-22 00:00:00+00:00,-0.00143988
2000-12-26 00:00:00+00:00,0.01512968
2000-12-27 00:00:00+00:00,0.00071505
2000-12-28 00:00:00+00:00,-0.01733381
2000-12-29 00:00:00+00:00,0.01514059
2001-01-02 00:00:00+00:00,0.00000000
2001-01-03 00:00:00+00:00,-0.00465116
2001-01-04 00:00:00+00:00,0.02958580
2001-01-05 00:00:00+00:00,0.01890125
2001-01-08 00:00:00+00:00,-0.00997375
2001-01-09 00:00:00+00:00,-0.01828732
2001-01-10 00:00:00+00:00,-0.02377995
2001-01-11 00:00:00+00:00,0.01400862
2001-01-12 00:00:00+00:00,-0.01712146
2001-01-16 00:00:00+00:00,-0.00179888
2001-01-17 00:00:00+00:00,-0.00828232
2001-01-18 00:00:00+00:00,0.02097270
2001-01-19 00:00:00+00:00,-0.00894614
2001-01-22 00:00:00+00:00,-0.00251618
2001-01-23 00:00:00+00:00,-0.01115710
2001-01-24 00:00:00+00:00,-0.03148751
2001-01-25 00:00:00+00:00,0.00147086
2001-01-26 00:00:00+00:00,-0.00110233
2001-01-29 00:00:00+00:00,-0.00257353
2001-01-30 00:00:00+00:00,0.01472483
2001-01-31 00:00:00+00:00,0.00803947
2001-02-01 00:00:00+00:00,0.01856233
2001-02-02 00:00:00+00:00,-0.00865489
2001-02-05 00:00:00+00:00,-0.00905469
2001-02-06 00:00:00+00:00,-0.00327451
2001-02-07 00:00:00+00:00,-0.00983965
2001-02-08 00:00:00+00:00,-0.04541293
2001-02-09 00:00:00+00:00,0.00899382
2001-02-12 00:00:00+00:00,0.00895355
2001-02-13 00:00:00+00:00,-0.01615599
2001-02-14 00:00:00+00:00,-0.01460127
2001-02-15 00:00:00+00:00,-0.02564586
2001-02-16 00:00:00+00:00,0.02406877
2001-02-20 00:00:00+00:00,-0.02189505
2001-02-21 00:00:00+00:00,0.00038168
2001-02-22 00:00:00+00:00,-0.00114482
2001-02-23 00:00:00+00:00,0.00859107
2001-02-26 00:00:00+00:00,-0.01102452
2001-02-27 00:00:00+00:00,0.00936544
2001-02-28 00:00:00+00:00,0.00228267
2001-03-01 00:00:00+00:00,0.00836025
2001-03-02 00:00:00+00:00,0.00378430
2001-03-05 00:00:00+00:00,-0.03116147
2001-03-06 00:00:00+00:00,-0.01016884
2001-03-07 00:00:00+00:00,-0.03471553
2001-03-08 00:00:00+00:00,0.00529931
2001-03-09 00:00:00+00:00,-0.00900548
2001-03-12 00:00:00+00:00,0.00098328
2001-03-13 00:00:00+00:00,-0.02123059
2001-03-14 00:00:00+00:00,-0.03536658
2001-03-15 00:00:00+00:00,-0.00404531
2001-03-16 00:00:00+00:00,0.00588952
2001-03-19 00:00:00+00:00,0.01782098
2001-03-20 00:00:00+00:00,0.01605781
2001-03-21 00:00:00+00:00,-0.03106332
2001-03-22 00:00:00+00:00,-0.00930421
2001-03-23 00:00:00+00:00,0.01666328
2001-03-26 00:00:00+00:00,0.01854091
2001-03-27 00:00:00+00:00,-0.00838658
2001-03-28 00:00:00+00:00,-0.02005214
2001-03-29 00:00:00+00:00,-0.00445615
2001-03-30 00:00:00+00:00,-0.03004466
2001-04-02 00:00:00+00:00,-0.02555647
2001-04-03 00:00:00+00:00,0.03382046
2001-04-04 00:00:00+00:00,0.00780127
2001-04-05 00:00:00+00:00,0.00654397
2001-04-06 00:00:00+00:00,0.02894415
2001-04-09 00:00:00+00:00,-0.01607394
2001-04-10 00:00:00+00:00,0.00810209
2001-04-11 00:00:00+00:00,0.03106718
2001-04-12 00:00:00+00:00,0.02344060
2001-04-16 00:00:00+00:00,0.00549774
2001-04-17 00:00:00+00:00,-0.02858821
2001-04-18 00:00:00+00:00,-0.00198649
2001-04-19 00:00:00+00:00,0.04891629
2001-04-20 00:00:00+00:00,0.00388199
2001-04-23 00:00:00+00:00,-0.04377300
2001-04-24 00:00:00+00:00,-0.00356436
2001-04-25 00:00:00+00:00,0.00476096
2001-04-26 00:00:00+00:00,0.01504057
2001-04-27 00:00:00+00:00,-0.00274995
2001-04-30 00:00:00+00:00,0.01553895
2001-05-01 00:00:00+00:00,0.02380952
2001-05-02 00:00:00+00:00,0.00578592
2001-05-03 00:00:00+00:00,-0.00500000
2001-05-04 00:00:00+00:00,0.00424056
2001-05-07 00:00:00+00:00,-0.00461627
2001-05-08 00:00:00+00:00,-0.01426644
2001-05-09 00:00:00+00:00,0.03242718
2001-05-10 00:00:00+00:00,0.00000000
2001-05-11 00:00:00+00:00,-0.00745128
2001-05-14 00:00:00+00:00,-0.00882071
2001-05-15 00:00:00+00:00,0.00481417
2001-05-16 00:00:00+00:00,0.00922013
2001-05-17 00:00:00+00:00,0.01835564
2001-05-18 00:00:00+00:00,0.00454718
2001-05-21 00:00:00+00:00,-0.00529301
2001-05-22 00:00:00+00:00,-0.01099318
2001-05-23 00:00:00+00:00,-0.02782542
2001-05-24 00:00:00+00:00,0.00502513
2001-05-25 00:00:00+00:00,0.00713322
2001-05-29 00:00:00+00:00,-0.01421437
2001-05-30 00:00:00+00:00,-0.01760495
2001-05-31 00:00:00+00:00,-0.02615144
2001-06-01 00:00:00+00:00,0.01028278
2001-06-04 00:00:00+00:00,-0.00806610
2001-06-05 00:00:00+00:00,0.00987752
2001-06-06 00:00:00+00:00,0.02830745
2001-06-07 00:00:00+00:00,0.01201550
2001-06-08 00:00:00+00:00,0.02465806
2001-06-11 00:00:00+00:00,-0.00932268
2001-06-12 00:00:00+00:00,0.00344102
2001-06-13 00:00:00+00:00,0.01984733
2001-06-14 00:00:00+00:00,-0.01473923
2001-06-15 00:00:00+00:00,-0.00133257
2001-06-18 00:00:00+00:00,-0.00953107
2001-06-19 00:00:00+00:00,-0.01417353
2001-06-20 00:00:00+00:00,-0.00308642
2001-06-21 00:00:00+00:00,-0.00463679
2001-06-22 00:00:00+00:00,-0.00697134
2001-06-25 00:00:00+00:00,0.00699572
2001-06-26 00:00:00+00:00,0.01665376
2001-06-27 00:00:00+00:00,-0.01459574
2001-06-28 00:00:00+00:00,-0.04294835
2001-06-29 00:00:00+00:00,0.01028074
2001-07-02 00:00:00+00:00,0.00393391
2001-07-03 00:00:00+00:00,0.02905379
2001-07-05 00:00:00+00:00,-0.01277090
2001-07-06 00:00:00+00:00,-0.02687439
2001-07-09 00:00:00+00:00,0.00868535
2001-07-10 00:00:00+00:00,-0.00235849
2001-07-11 00:00:00+00:00,-0.01613538
2001-07-12 00:00:00+00:00,-0.00476096
2001-07-13 00:00:00+00:00,0.01690197
2001-07-16 00:00:00+00:00,-0.00078864
2001-07-17 00:00:00+00:00,0.00433925
2001-07-18 00:00:00+00:00,0.02046841
2001-07-19 00:00:00+00:00,0.00194818
2001-07-20 00:00:00+00:00,-0.03542234
2001-07-23 00:00:00+00:00,0.00990688
2001-07-24 00:00:00+00:00,-0.00157729
2001-07-25 00:00:00+00:00,-0.00315706
2001-07-26 00:00:00+00:00,0.00830040
2001-07-27 00:00:00+00:00,-0.00393623
2001-07-30 00:00:00+00:00,-0.01143759
2001-07-31 00:00:00+00:00,0.01447838
2001-08-01 00:00:00+00:00,0.04114983
2001-08-02 00:00:00+00:00,0.00308642
2001-08-03 00:00:00+00:00,-0.00577812
2001-08-06 00:00:00+00:00,-0.00270427
2001-08-07 00:00:00+00:00,-0.00657640
2001-08-08 00:00:00+00:00,0.01397244
2001-08-09 00:00:00+00:00,-0.02582386
2001-08-10 00:00:00+00:00,0.00312378
2001-08-13 00:00:00+00:00,0.01754386
2001-08-14 00:00:00+00:00,0.01410628
2001-08-15 00:00:00+00:00,0.02877974
2001-08-16 00:00:00+00:00,-0.01097030
2001-08-17 00:00:00+00:00,0.03879802
2001-08-20 00:00:00+00:00,-0.01604478
2001-08-21 00:00:00+00:00,-0.00037615
2001-08-22 00:00:00+00:00,0.00413845
2001-08-23 00:00:00+00:00,0.00037545
2001-08-24 00:00:00+00:00,0.00450450
2001-08-27 00:00:00+00:00,-0.01891386
2001-08-28 00:00:00+00:00,0.00151257
2001-08-29 00:00:00+00:00,-0.00113357
2001-08-30 00:00:00+00:00,0.01058601
2001-08-31 00:00:00+00:00,-0.00789771
2001-09-04 00:00:00+00:00,-0.04077780
2001-09-05 00:00:00+00:00,0.00597418
2001-09-06 00:00:00+00:00,0.00576480
2001-09-07 00:00:00+00:00,-0.01034681
2001-09-10 00:00:00+00:00,-0.02099384
2001-09-11 00:00:00+00:00,0.01206695
2001-09-13 00:00:00+00:00,-0.00541691
2001-09-14 00:00:00+00:00,-0.00504365
2001-09-17 00:00:00+00:00,-0.02605990
2001-09-18 00:00:00+00:00,-0.02955272
2001-09-19 00:00:00+00:00,-0.01216052
2001-09-20 00:00:00+00:00,0.00183524
2001-09-21 00:00:00+00:00,-0.03747454
2001-09-24 00:00:00+00:00,0.03113325
2001-09-25 00:00:00+00:00,0.00776620
2001-09-26 00:00:00+00:00,-0.01384365
2001-09-27 00:00:00+00:00,-0.01025010
2001-09-28 00:00:00+00:00,0.01730888
2001-10-01 00:00:00+00:00,0.01634321
2001-10-02 00:00:00+00:00,-0.00040527
2001-10-03 00:00:00+00:00,0.00689096
2001-10-04 00:00:00+00:00,0.00161551
2001-10-05 00:00:00+00:00,0.04075868
2001-10-09 00:00:00+00:00,-0.02610243
2001-10-10 00:00:00+00:00,0.00520938
2001-10-11 00:00:00+00:00,-0.00359712
2001-10-12 00:00:00+00:00,0.01041041
2001-10-15 00:00:00+00:00,0.04979088
2001-10-16 00:00:00+00:00,-0.01710066
2001-10-17 00:00:00+00:00,0.00784006
2001-10-18 00:00:00+00:00,-0.02459977
2001-10-19 00:00:00+00:00,0.00395335
2001-10-22 00:00:00+00:00,0.00631288
2001-10-23 00:00:00+00:00,-0.01022616
2001-10-24 00:00:00+00:00,0.00276735
2001-10-25 00:00:00+00:00,-0.01539676
2001-10-26 00:00:00+00:00,-0.00795703
2001-10-29 00:00:00+00:00,0.00798882
2001-10-30 00:00:00+00:00,0.00079570
2001-10-31 00:00:00+00:00,-0.00238616
2001-11-01 00:00:00+00:00,0.02269560
2001-11-02 00:00:00+00:00,-0.00196850
2001-11-05 00:00:00+00:00,0.00000000
2001-11-06 00:00:00+00:00,0.02364532
2001-11-07 00:00:00+00:00,0.00233690
2001-11-08 00:00:00+00:00,0.00000000
2001-11-09 00:00:00+00:00,-0.00466744
2001-11-13 00:00:00+00:00,0.02319688
2001-11-14 00:00:00+00:00,-0.00154143
2001-11-15 00:00:00+00:00,-0.00424219
2001-11-16 00:00:00+00:00,0.01468599
2001-11-19 00:00:00+00:00,-0.00076731
2001-11-20 00:00:00+00:00,-0.00729227
2001-11-21 00:00:00+00:00,-0.01425270
2001-11-23 00:00:00+00:00,0.00310378
2001-11-26 00:00:00+00:00,0.00639163
2001-11-27 00:00:00+00:00,0.01853282
2001-11-28 00:00:00+00:00,-0.00726855
2001-11-29 00:00:00+00:00,-0.01420618
2001-11-30 00:00:00+00:00,0.01720804
2001-12-03 00:00:00+00:00,-0.02070155
2001-12-04 00:00:00+00:00,-0.00522952
2001-12-05 00:00:00+00:00,0.00776699
2001-12-06 00:00:00+00:00,0.00851064
2001-12-07 00:00:00+00:00,-0.01733436
2001-12-10 00:00:00+00:00,-0.00174859
2001-12-11 00:00:00+00:00,0.00524985
2001-12-12 00:00:00+00:00,0.01783983
2001-12-13 00:00:00+00:00,-0.00595810
2001-12-14 00:00:00+00:00,0.00192790
2001-12-17 00:00:00+00:00,-0.00885978
2001-12-18 00:00:00+00:00,-0.00971628
2001-12-19 00:00:00+00:00,-0.01718414
2001-12-20 00:00:00+00:00,-0.02048454
2001-12-21 00:00:00+00:00,0.01074627
2001-12-24 00:00:00+00:00,0.00237530
2001-12-26 00:00:00+00:00,-0.00316331
2001-12-27 00:00:00+00:00,-0.00158416
2001-12-28 00:00:00+00:00,0.01347602
2001-12-31 00:00:00+00:00,-0.00236220
2002-01-02 00:00:00+00:00,0.02128498
2002-01-03 00:00:00+00:00,-0.00117005
2002-01-04 00:00:00+00:00,0.02380488
2002-01-07 00:00:00+00:00,-0.00655611
2002-01-08 00:00:00+00:00,0.01915264
2002-01-09 00:00:00+00:00,0.00268251
2002-01-10 00:00:00+00:00,-0.00727134
2002-01-11 00:00:00+00:00,-0.00691377
2002-01-14 00:00:00+00:00,-0.01618809
2002-01-15 00:00:00+00:00,0.00699437
2002-01-16 00:00:00+00:00,-0.01200387
2002-01-17 00:00:00+00:00,-0.00311648
2002-01-18 00:00:00+00:00,0.00000000
2002-01-22 00:00:00+00:00,0.01950839
2002-01-23 00:00:00+00:00,-0.00695518
2002-01-24 00:00:00+00:00,0.00697945
2002-01-25 00:00:00+00:00,-0.01081917
2002-01-28 00:00:00+00:00,-0.00077700
2002-01-29 00:00:00+00:00,-0.02370773
2002-01-30 00:00:00+00:00,-0.01691249
2002-01-31 00:00:00+00:00,0.00277668
2002-02-01 00:00:00+00:00,0.00713012
2002-02-04 00:00:00+00:00,0.01223604
2002-02-05 00:00:00+00:00,-0.00784621
2002-02-06 00:00:00+00:00,-0.00275699
2002-02-07 00:00:00+00:00,-0.00118320
2002-02-08 00:00:00+00:00,0.00947119
2002-02-11 00:00:00+00:00,0.00746269
2002-02-12 00:00:00+00:00,-0.01369595
2002-02-13 00:00:00+00:00,0.00236407
2002-02-14 00:00:00+00:00,0.02754821
2002-02-15 00:00:00+00:00,0.00271686
2002-02-19 00:00:00+00:00,0.00542636
2002-02-20 00:00:00+00:00,0.00077310
2002-02-21 00:00:00+00:00,-0.00386399
2002-02-22 00:00:00+00:00,-0.01587302
2002-02-25 00:00:00+00:00,0.00039024
2002-02-26 00:00:00+00:00,0.00078034
2002-02-27 00:00:00+00:00,0.00741030
2002-02-28 00:00:00+00:00,0.00777152
2002-03-01 00:00:00+00:00,0.00890265
2002-03-04 00:00:00+00:00,0.00154143
2002-03-05 00:00:00+00:00,0.00192530
2002-03-06 00:00:00+00:00,0.01077130
2002-03-07 00:00:00+00:00,0.00956572
2002-03-08 00:00:00+00:00,-0.00913938
2002-03-11 00:00:00+00:00,-0.00382556
2002-03-12 00:00:00+00:00,-0.00498275
2002-03-13 00:00:00+00:00,-0.00461095
2002-03-14 00:00:00+00:00,0.01521279
2002-03-15 00:00:00+00:00,-0.00171953
2002-03-18 00:00:00+00:00,-0.00191388
2002-03-19 00:00:00+00:00,-0.00613027
2002-03-20 00:00:00+00:00,0.02613374
2002-03-21 00:00:00+00:00,-0.00037929
2002-03-22 00:00:00+00:00,0.00189681
2002-03-25 00:00:00+00:00,-0.00189502
2002-03-26 00:00:00+00:00,-0.00948407
2002-03-27 00:00:00+00:00,0.00000000
2002-03-28 00:00:00+00:00,0.02363255
2002-04-01 00:00:00+00:00,-0.00075344
2002-04-02 00:00:00+00:00,0.00527605
2002-04-03 00:00:00+00:00,-0.00789325
2002-04-04 00:00:00+00:00,-0.00641509
2002-04-05 00:00:00+00:00,-0.00227144
2002-04-08 00:00:00+00:00,-0.01061209
2002-04-09 00:00:00+00:00,0.00076205
2002-04-10 00:00:00+00:00,0.01256903
2002-04-11 00:00:00+00:00,0.01665405
2002-04-12 00:00:00+00:00,-0.00187688
2002-04-15 00:00:00+00:00,-0.00976893
2002-04-16 00:00:00+00:00,0.00339815
2002-04-17 00:00:00+00:00,0.01752733
2002-04-18 00:00:00+00:00,0.00373622
2002-04-19 00:00:00+00:00,0.00484803
2002-04-22 00:00:00+00:00,0.00446429
2002-04-23 00:00:00+00:00,-0.00890869
2002-04-24 00:00:00+00:00,0.01603281
2002-04-25 00:00:00+00:00,0.00554734
2002-04-26 00:00:00+00:00,-0.00110640
2002-04-29 00:00:00+00:00,-0.01808118
2002-04-30 00:00:00+00:00,-0.00260659
2002-05-01 00:00:00+00:00,0.00447427
2002-05-02 00:00:00+00:00,-0.01227679
2002-05-03 00:00:00+00:00,0.01347558
2002-05-06 00:00:00+00:00,-0.00074363
2002-05-07 00:00:00+00:00,0.00223173
2002-05-08 00:00:00+00:00,-0.00148616
2002-05-09 00:00:00+00:00,0.01747212
2002-05-10 00:00:00+00:00,0.00368528
2002-05-13 00:00:00+00:00,0.00754092
2002-05-14 00:00:00+00:00,0.00036643
2002-05-15 00:00:00+00:00,0.00476278
2002-05-16 00:00:00+00:00,0.00036550
2002-05-17 00:00:00+00:00,0.01352092
2002-05-20 00:00:00+00:00,0.01197822
