Date,GBPCHF
2022-02-25 00:00:00+00:00,0.00476267
2022-02-28 00:00:00+00:00,-0.01989048
2022-03-01 00:00:00+00:00,-0.01041158
2022-03-02 00:00:00+00:00,0.01275656
2022-03-03 00:00:00+00:00,-0.00950524
2022-03-04 00:00:00+00:00,-0.01877551
2022-03-07 00:00:00+00:00,-0.00107119
2022-03-08 00:00:00+00:00,0.00766692
2022-03-09 00:00:00+00:00,0.00550263
2022-03-10 00:00:00+00:00,-0.00442297
2022-03-11 00:00:00+00:00,0.00147759
2022-03-14 00:00:00+00:00,0.00217373
2022-03-15 00:00:00+00:00,0.00225456
2022-03-16 00:00:00+00:00,0.01349693
2022-03-17 00:00:00+00:00,-0.00536193
2022-03-18 00:00:00+00:00,-0.00480769
2022-03-21 00:00:00+00:00,-0.00024506
2022-03-22 00:00:00+00:00,0.01233559
2022-03-23 00:00:00+00:00,-0.01152878
2022-03-24 00:00:00+00:00,-0.00383830
2022-03-25 00:00:00+00:00,0.00106366
2022-03-28 00:00:00+00:00,-0.00400687
2022-03-29 00:00:00+00:00,-0.00876762
2022-03-30 00:00:00+00:00,-0.01160589
2022-03-31 00:00:00+00:00,0.00008279
2022-04-01 00:00:00+00:00,0.00223528
2022-04-04 00:00:00+00:00,0.00289424
2022-04-05 00:00:00+00:00,0.00115607
2022-04-06 00:00:00+00:00,0.00643724
2022-04-07 00:00:00+00:00,0.00287924
2022-04-08 00:00:00+00:00,-0.00566782
2022-04-11 00:00:00+00:00,-0.00634319
2022-04-12 00:00:00+00:00,-0.00223140
2022-04-13 00:00:00+00:00,0.02101431
2022-04-14 00:00:00+00:00,0.01301785
2022-04-18 00:00:00+00:00,-0.00650671
2022-04-19 00:00:00+00:00,0.01313749
2022-04-20 00:00:00+00:00,0.00364786
2022-04-21 00:00:00+00:00,0.00428872
2022-04-22 00:00:00+00:00,-0.02300799
2022-04-25 00:00:00+00:00,-0.00914883
2022-04-26 00:00:00+00:00,-0.01624815
2022-04-27 00:00:00+00:00,0.00570861
2022-04-28 00:00:00+00:00,-0.00577510
2022-04-29 00:00:00+00:00,0.02027139
2022-05-02 00:00:00+00:00,-0.00393120
2022-05-03 00:00:00+00:00,0.00246204
2022-05-04 00:00:00+00:00,0.00557331
2022-05-05 00:00:00+00:00,-0.00882858
2022-05-06 00:00:00+00:00,-0.00246326
2022-05-09 00:00:00+00:00,0.01192042
2022-05-10 00:00:00+00:00,0.00008173
2022-05-11 00:00:00+00:00,-0.01176759
2022-05-12 00:00:00+00:00,0.00780993
2022-05-13 00:00:00+00:00,0.00818867
2022-05-16 00:00:00+00:00,0.00954167
2022-05-17 00:00:00+00:00,0.01095779
2022-05-18 00:00:00+00:00,-0.03430463
2022-05-19 00:00:00+00:00,-0.01001971
2022-05-20 00:00:00+00:00,0.00742881
2022-05-23 00:00:00+00:00,-0.00419408
2022-05-24 00:00:00+00:00,-0.01994396
2022-05-25 00:00:00+00:00,0.01398718
2022-05-26 00:00:00+00:00,-0.00322447
2022-05-27 00:00:00+00:00,0.00157337
2022-05-30 00:00:00+00:00,-0.00066198
2022-05-31 00:00:00+00:00,-0.00066242
2022-06-01 00:00:00+00:00,-0.00985262
2022-06-02 00:00:00+00:00,0.00324513
2022-06-03 00:00:00+00:00,-0.00157847
2022-06-06 00:00:00+00:00,0.02361354
2022-06-07 00:00:00+00:00,0.01084632
2022-06-08 00:00:00+00:00,0.00310559
2022-06-09 00:00:00+00:00,-0.00032637
2022-06-10 00:00:00+00:00,-0.01395349
2022-06-13 00:00:00+00:00,-0.00945024
2022-06-14 00:00:00+00:00,-0.01436592
2022-06-15 00:00:00+00:00,0.01666946
2022-06-16 00:00:00+00:00,-0.03006894
2022-06-17 00:00:00+00:00,-0.00978655
2022-06-20 00:00:00+00:00,-0.00059342
2022-06-21 00:00:00+00:00,0.00330817
2022-06-22 00:00:00+00:00,-0.01219099
2022-06-23 00:00:00+00:00,-0.00221484
2022-06-24 00:00:00+00:00,-0.00221729
2022-06-27 00:00:00+00:00,-0.00350038
2022-06-28 00:00:00+00:00,-0.01351351
2022-06-29 00:00:00+00:00,-0.01506932
2022-06-30 00:00:00+00:00,0.00763491
2022-07-01 00:00:00+00:00,-0.00112360
2022-07-04 00:00:00+00:00,0.00000000
2022-07-05 00:00:00+00:00,-0.00613974
2022-07-06 00:00:00+00:00,0.00182181
2022-07-07 00:00:00+00:00,0.02192754
2022-07-08 00:00:00+00:00,0.00797257
2022-07-11 00:00:00+00:00,-0.01622268
2022-07-12 00:00:00+00:00,0.00430441
2022-07-13 00:00:00+00:00,-0.00446697
2022-07-14 00:00:00+00:00,-0.00464836
2022-07-15 00:00:00+00:00,-0.00569407
2022-07-18 00:00:00+00:00,0.01479623
2022-07-19 00:00:00+00:00,-0.00927676
2022-07-20 00:00:00+00:00,0.00163977
2022-07-21 00:00:00+00:00,-0.00733011
2022-07-22 00:00:00+00:00,-0.00779018
2022-07-25 00:00:00+00:00,0.01390216
2022-07-26 00:00:00+00:00,-0.00664480
2022-07-27 00:00:00+00:00,0.01420036
2022-07-28 00:00:00+00:00,-0.00937070
2022-07-29 00:00:00+00:00,-0.00259157
2022-08-01 00:00:00+00:00,0.00968858
2022-08-02 00:00:00+00:00,-0.00017216
2022-08-03 00:00:00+00:00,0.00749031
2022-08-04 00:00:00+00:00,-0.01140750
2022-08-05 00:00:00+00:00,-0.00301906
2022-08-08 00:00:00+00:00,-0.01036448
2022-08-09 00:00:00+00:00,-0.00529698
2022-08-10 00:00:00+00:00,0.00121888
2022-08-11 00:00:00+00:00,-0.00461110
2022-08-12 00:00:00+00:00,-0.01037761
2022-08-15 00:00:00+00:00,-0.00280505
2022-08-16 00:00:00+00:00,0.01228933
2022-08-17 00:00:00+00:00,-0.00183198
2022-08-18 00:00:00+00:00,-0.01091227
2022-08-19 00:00:00+00:00,-0.01404494
2022-08-22 00:00:00+00:00,0.00150296
2022-08-23 00:00:00+00:00,0.01104240
2022-08-24 00:00:00+00:00,0.00008785
2022-08-25 00:00:00+00:00,-0.00035140
2022-08-26 00:00:00+00:00,-0.00834725
2022-08-29 00:00:00+00:00,-0.00158842
2022-08-30 00:00:00+00:00,0.00247284
2022-08-31 00:00:00+00:00,-0.00176414
2022-09-01 00:00:00+00:00,-0.00088285
2022-09-02 00:00:00+00:00,-0.00759583
2022-09-05 00:00:00+00:00,0.00000000
2022-09-06 00:00:00+00:00,0.01090522
2022-09-07 00:00:00+00:00,-0.01648887
2022-09-08 00:00:00+00:00,-0.01396052
2022-09-09 00:00:00+00:00,-0.00626903
2022-09-12 00:00:00+00:00,0.00143756
2022-09-13 00:00:00+00:00,-0.01607111
2022-09-14 00:00:00+00:00,-0.00036202
2022-09-15 00:00:00+00:00,-0.01674966
2022-09-16 00:00:00+00:00,-0.00027395
2022-09-19 00:00:00+00:00,0.00237465
2022-09-20 00:00:00+00:00,-0.01185807
2022-09-21 00:00:00+00:00,-0.00752432
2022-09-22 00:00:00+00:00,0.01713023
2022-09-23 00:00:00+00:00,-0.06646581
2022-09-26 00:00:00+00:00,-0.00877607
2022-09-27 00:00:00+00:00,0.00075786
2022-09-28 00:00:00+00:00,-0.00066275
2022-09-29 00:00:00+00:00,0.03504452
2022-09-30 00:00:00+00:00,0.03788866
2022-10-03 00:00:00+00:00,0.03928017
2022-10-04 00:00:00+00:00,0.00089612
2022-10-05 00:00:00+00:00,-0.01495746
2022-10-06 00:00:00+00:00,-0.01732852
2022-10-07 00:00:00+00:00,-0.00509740
2022-10-10 00:00:00+00:00,0.00593228
2022-10-11 00:00:00+00:00,-0.01091703
2022-10-12 00:00:00+00:00,0.01417856
2022-10-13 00:00:00+00:00,0.04178020
2022-10-14 00:00:00+00:00,-0.01156378
2022-10-17 00:00:00+00:00,0.01512169
2022-10-18 00:00:00+00:00,-0.00932670
2022-10-19 00:00:00+00:00,0.00187416
2022-10-20 00:00:00+00:00,0.00000000
2022-10-21 00:00:00+00:00,0.00044591
2022-10-24 00:00:00+00:00,0.00526034
2022-10-25 00:00:00+00:00,0.02303246
2022-10-26 00:00:00+00:00,0.00800000
2022-10-27 00:00:00+00:00,0.00070065
2022-10-28 00:00:00+00:00,0.01812292
2022-10-31 00:00:00+00:00,-0.01414439
2022-11-01 00:00:00+00:00,-0.00034965
2022-11-02 00:00:00+00:00,-0.00507082
2022-11-03 00:00:00+00:00,-0.02550618
2022-11-04 00:00:00+00:00,0.00000000
2022-11-07 00:00:00+00:00,0.01580256
2022-11-08 00:00:00+00:00,-0.00361106
2022-11-09 00:00:00+00:00,-0.03281870
2022-11-10 00:00:00+00:00,0.02215445
2022-11-11 00:00:00+00:00,-0.02661698
2022-11-14 00:00:00+00:00,-0.01070144
2022-11-15 00:00:00+00:00,0.01817196
2022-11-16 00:00:00+00:00,0.00949566
2022-11-17 00:00:00+00:00,0.00659772
2022-11-18 00:00:00+00:00,0.01021859
2022-11-21 00:00:00+00:00,-0.00026521
2022-11-22 00:00:00+00:00,-0.00309433
2022-11-23 00:00:00+00:00,0.00876727
2022-11-24 00:00:00+00:00,0.00000000
2022-11-25 00:00:00+00:00,0.01251984
2022-11-28 00:00:00+00:00,-0.01480768
2022-11-29 00:00:00+00:00,0.00953306
2022-11-30 00:00:00+00:00,-0.00061501
2022-12-01 00:00:00+00:00,0.01564423
2022-12-02 00:00:00+00:00,0.00662771
2022-12-05 00:00:00+00:00,-0.00712734
2022-12-06 00:00:00+00:00,-0.00610660
2022-12-07 00:00:00+00:00,0.00621227
2022-12-08 00:00:00+00:00,-0.00157000
2022-12-09 00:00:00+00:00,-0.00113488
2022-12-12 00:00:00+00:00,0.00576520
2022-12-13 00:00:00+00:00,-0.01019075
2022-12-14 00:00:00+00:00,-0.00324647
2022-12-15 00:00:00+00:00,-0.02505054
2022-12-16 00:00:00+00:00,0.00694383
2022-12-19 00:00:00+00:00,-0.01020318
2022-12-20 00:00:00+00:00,-0.00392402
2022-12-21 00:00:00+00:00,-0.01403038
2022-12-22 00:00:00+00:00,0.00324032
2022-12-23 00:00:00+00:00,0.00772825
2022-12-27 00:00:00+00:00,-0.01145927
2022-12-28 00:00:00+00:00,-0.00180083
2022-12-29 00:00:00+00:00,-0.00612833
2022-12-30 00:00:00+00:00,0.00397758
2023-01-03 00:00:00+00:00,0.01055576
2023-01-04 00:00:00+00:00,0.00035900
2023-01-05 00:00:00+00:00,-0.00888370
2023-01-06 00:00:00+00:00,0.01162686
2023-01-09 00:00:00+00:00,0.00080645
2023-01-10 00:00:00+00:00,0.00035826
2023-01-11 00:00:00+00:00,0.01683532
2023-01-12 00:00:00+00:00,0.00639375
2023-01-13 00:00:00+00:00,-0.00309789
2023-01-16 00:00:00+00:00,0.00000000
2023-01-17 00:00:00+00:00,-0.00283663
2023-01-18 00:00:00+00:00,-0.00248557
2023-01-19 00:00:00+00:00,0.00791041
2023-01-20 00:00:00+00:00,0.01168555
2023-01-23 00:00:00+00:00,0.00000000
2023-01-24 00:00:00+00:00,-0.00334478
2023-01-25 00:00:00+00:00,-0.00141069
2023-01-26 00:00:00+00:00,0.00679372
2023-01-27 00:00:00+00:00,0.00061555
2023-01-30 00:00:00+00:00,0.00184599
2023-01-31 00:00:00+00:00,-0.02450593
2023-02-01 00:00:00+00:00,-0.00586928
2023-02-02 00:00:00+00:00,-0.01311212
2023-02-03 00:00:00+00:00,-0.00269348
2023-02-06 00:00:00+00:00,0.00062933
2023-02-07 00:00:00+00:00,-0.01015639
2023-02-08 00:00:00+00:00,0.00108401
2023-02-09 00:00:00+00:00,0.01309137
2023-02-10 00:00:00+00:00,-0.00690645
2023-02-13 00:00:00+00:00,0.00432043
2023-02-14 00:00:00+00:00,0.01014818
2023-02-15 00:00:00+00:00,-0.01894041
2023-02-16 00:00:00+00:00,-0.00054127
2023-02-17 00:00:00+00:00,0.00658785
2023-02-20 00:00:00+00:00,0.00000000
2023-02-21 00:00:00+00:00,0.01627991
2023-02-22 00:00:00+00:00,-0.00258698
2023-02-23 00:00:00+00:00,0.00160772
2023-02-24 00:00:00+00:00,0.00240964
2023-02-27 00:00:00+00:00,0.00909172
2023-02-28 00:00:00+00:00,0.00940467
2023-03-01 00:00:00+00:00,-0.00618156
2023-03-02 00:00:00+00:00,-0.00806166
2023-03-03 00:00:00+00:00,0.00471488
2023-03-06 00:00:00+00:00,-0.01970181
2023-03-07 00:00:00+00:00,-0.01116514
2023-03-08 00:00:00+00:00,0.00135820
2023-03-09 00:00:00+00:00,0.00217175
2023-03-10 00:00:00+00:00,-0.01374073
2023-03-13 00:00:00+00:00,0.00181984
2023-03-14 00:00:00+00:00,0.00399782
2023-03-15 00:00:00+00:00,0.01596517
2023-03-16 00:00:00+00:00,0.01205578
2023-03-17 00:00:00+00:00,0.00241481
2023-03-20 00:00:00+00:00,0.01947472
2023-03-21 00:00:00+00:00,-0.02070247
2023-03-22 00:00:00+00:00,0.00071531
2023-03-23 00:00:00+00:00,-0.00518274
2023-03-24 00:00:00+00:00,-0.00017920
2023-03-27 00:00:00+00:00,0.00250896
2023-03-28 00:00:00+00:00,0.01521389
2023-03-29 00:00:00+00:00,-0.00426326
2023-03-30 00:00:00+00:00,0.00240342
2023-03-31 00:00:00+00:00,-0.00835704
2023-04-03 00:00:00+00:00,0.00964200
2023-04-04 00:00:00+00:00,-0.00142159
2023-04-05 00:00:00+00:00,-0.00462346
2023-04-06 00:00:00+00:00,-0.00525800
2023-04-10 00:00:00+00:00,0.00044671
2023-04-11 00:00:00+00:00,-0.00759268
2023-04-12 00:00:00+00:00,-0.00582855
2023-04-13 00:00:00+00:00,-0.01061247
2023-04-14 00:00:00+00:00,-0.00443078
2023-04-17 00:00:00+00:00,0.00434980
2023-04-18 00:00:00+00:00,0.00497332
2023-04-19 00:00:00+00:00,0.00252548
2023-04-20 00:00:00+00:00,-0.00873638
2023-04-21 00:00:00+00:00,-0.00171868
2023-04-24 00:00:00+00:00,-0.00289724
2023-04-25 00:00:00+00:00,-0.00335449
2023-04-26 00:00:00+00:00,0.00781037
2023-04-27 00:00:00+00:00,0.01192951
2023-04-28 00:00:00+00:00,0.00845324
2023-05-01 00:00:00+00:00,-0.00519946
2023-05-02 00:00:00+00:00,-0.00897747
2023-05-03 00:00:00+00:00,-0.00135269
2023-05-04 00:00:00+00:00,0.00306832
2023-05-05 00:00:00+00:00,0.02180573
2023-05-08 00:00:00+00:00,-0.00632348
2023-05-09 00:00:00+00:00,0.00214611
2023-05-10 00:00:00+00:00,-0.00116071
2023-05-11 00:00:00+00:00,-0.00652485
2023-05-12 00:00:00+00:00,-0.00215208
2023-05-15 00:00:00+00:00,0.00691141
2023-05-16 00:00:00+00:00,-0.00474103
2023-05-17 00:00:00+00:00,0.00537972
2023-05-18 00:00:00+00:00,0.00205798
2023-05-19 00:00:00+00:00,-0.00402109
2023-05-22 00:00:00+00:00,-0.00617671
2023-05-23 00:00:00+00:00,0.00511853
2023-05-24 00:00:00+00:00,0.00232871
2023-05-25 00:00:00+00:00,-0.00580513
2023-05-26 00:00:00+00:00,-0.00726132
2023-05-29 00:00:00+00:00,0.00000000
2023-05-30 00:00:00+00:00,0.01031114
2023-05-31 00:00:00+00:00,0.01619725
2023-06-01 00:00:00+00:00,0.00580202
2023-06-02 00:00:00+00:00,-0.00569648
2023-06-05 00:00:00+00:00,-0.00955101
2023-06-06 00:00:00+00:00,0.00385650
2023-06-07 00:00:00+00:00,0.00662430
2023-06-08 00:00:00+00:00,-0.00303328
2023-06-09 00:00:00+00:00,0.01206542
2023-06-12 00:00:00+00:00,0.00364218
2023-06-13 00:00:00+00:00,0.00638468
2023-06-14 00:00:00+00:00,-0.00238621
2023-06-15 00:00:00+00:00,-0.00106185
2023-06-16 00:00:00+00:00,0.01398973
2023-06-19 00:00:00+00:00,0.00000000
2023-06-20 00:00:00+00:00,-0.00193424
2023-06-21 00:00:00+00:00,-0.00950453
2023-06-22 00:00:00+00:00,0.00167978
2023-06-23 00:00:00+00:00,-0.00326740
2023-06-26 00:00:00+00:00,-0.00336075
2023-06-27 00:00:00+00:00,0.00079731
2023-06-28 00:00:00+00:00,-0.00859015
2023-06-29 00:00:00+00:00,0.00275727
2023-06-30 00:00:00+00:00,0.00257549
2023-07-03 00:00:00+00:00,0.00328189
2023-07-04 00:00:00+00:00,-0.00070728
2023-07-05 00:00:00+00:00,0.00646647
2023-07-06 00:00:00+00:00,0.00141268
2023-07-07 00:00:00+00:00,-0.00123522
2023-07-10 00:00:00+00:00,-0.00379657
2023-07-11 00:00:00+00:00,-0.00123850
2023-07-12 00:00:00+00:00,-0.01858901
2023-07-13 00:00:00+00:00,0.00276909
2023-07-14 00:00:00+00:00,0.00312249
2023-07-17 00:00:00+00:00,-0.00801710
2023-07-18 00:00:00+00:00,-0.01100474
2023-07-19 00:00:00+00:00,-0.01420736
2023-07-20 00:00:00+00:00,0.00915270
2023-07-21 00:00:00+00:00,-0.00288574
2023-07-24 00:00:00+00:00,0.00108401
2023-07-25 00:00:00+00:00,0.00189548
2023-07-26 00:00:00+00:00,-0.00036085
2023-07-27 00:00:00+00:00,-0.00225489
2023-07-28 00:00:00+00:00,0.00821893
2023-07-31 00:00:00+00:00,0.00368871
2023-08-01 00:00:00+00:00,-0.00116676
2023-08-02 00:00:00+00:00,-0.00404276
2023-08-03 00:00:00+00:00,-0.00773938
2023-08-04 00:00:00+00:00,0.00343456
2023-08-07 00:00:00+00:00,0.00523277
2023-08-08 00:00:00+00:00,0.00035994
2023-08-09 00:00:00+00:00,0.00098965
2023-08-10 00:00:00+00:00,-0.00800360
2023-08-11 00:00:00+00:00,0.00180587
2023-08-14 00:00:00+00:00,0.00315742
2023-08-15 00:00:00+00:00,0.00441322
2023-08-16 00:00:00+00:00,0.00476148
2023-08-17 00:00:00+00:00,0.00188240
2023-08-18 00:00:00+00:00,0.00698487
2023-08-21 00:00:00+00:00,-0.00428418
2023-08-22 00:00:00+00:00,-0.00008943
2023-08-23 00:00:00+00:00,-0.00974868
2023-08-24 00:00:00+00:00,0.00143937
2023-08-25 00:00:00+00:00,-0.00457810
2023-08-28 00:00:00+00:00,0.00135038
2023-08-29 00:00:00+00:00,-0.00665767
2023-08-30 00:00:00+00:00,0.01281820
2023-08-31 00:00:00+00:00,0.00421525
2023-09-01 00:00:00+00:00,-0.00715884
2023-09-04 00:00:00+00:00,0.00026954
2023-09-05 00:00:00+00:00,0.00574868
2023-09-06 00:00:00+00:00,-0.00519434
2023-09-07 00:00:00+00:00,-0.00170618
2023-09-08 00:00:00+00:00,-0.00197735
2023-09-11 00:00:00+00:00,-0.00539811
2023-09-12 00:00:00+00:00,-0.00290065
2023-09-13 00:00:00+00:00,0.00526459
2023-09-14 00:00:00+00:00,-0.00624717
2023-09-15 00:00:00+00:00,-0.00090835
2023-09-18 00:00:00+00:00,0.00054521
2023-09-19 00:00:00+00:00,0.00345203
2023-09-20 00:00:00+00:00,-0.00698286
2023-09-21 00:00:00+00:00,0.00409612
2023-09-22 00:00:00+00:00,-0.00099909
2023-09-25 00:00:00+00:00,0.00681508
2023-09-26 00:00:00+00:00,-0.00190166
2023-09-27 00:00:00+00:00,0.00960841
2023-09-28 00:00:00+00:00,-0.00036085
2023-09-29 00:00:00+00:00,0.00009023
2023-10-02 00:00:00+00:00,-0.01217972
2023-10-03 00:00:00+00:00,0.00517429
2023-10-04 00:00:00+00:00,0.00036215
2023-10-05 00:00:00+00:00,0.00126731
2023-10-06 00:00:00+00:00,0.00054284
2023-10-09 00:00:00+00:00,-0.00994935
2023-10-10 00:00:00+00:00,0.00618126
2023-10-11 00:00:00+00:00,-0.00027186
2023-10-12 00:00:00+00:00,-0.00788543
2023-10-13 00:00:00+00:00,-0.02211101
2023-10-16 00:00:00+00:00,0.01039750
2023-10-17 00:00:00+00:00,-0.00521739
2023-10-18 00:00:00+00:00,-0.00825991
2023-10-19 00:00:00+00:00,-0.01216478
2023-10-20 00:00:00+00:00,-0.00046361
2023-10-23 00:00:00+00:00,0.01391208
2023-10-24 00:00:00+00:00,-0.00930275
2023-10-25 00:00:00+00:00,-0.00009254
2023-10-26 00:00:00+00:00,0.00897649
2023-10-27 00:00:00+00:00,0.00193477
2023-10-30 00:00:00+00:00,0.00920387
2023-10-31 00:00:00+00:00,0.01475170
2023-11-01 00:00:00+00:00,-0.00391051
2023-11-02 00:00:00+00:00,0.00619646
2023-11-03 00:00:00+00:00,0.01162791
2023-11-06 00:00:00+00:00,-0.00334206
2023-11-07 00:00:00+00:00,-0.00515697
2023-11-08 00:00:00+00:00,-0.00281179
2023-11-09 00:00:00+00:00,-0.00136252
2023-11-10 00:00:00+00:00,-0.00172712
2023-11-13 00:00:00+00:00,0.00746065
2023-11-14 00:00:00+00:00,0.00697906
2023-11-15 00:00:00+00:00,-0.01390896
2023-11-16 00:00:00+00:00,0.00136438
2023-11-17 00:00:00+00:00,-0.00154531
2023-11-20 00:00:00+00:00,0.00745929
2023-11-21 00:00:00+00:00,0.00389705
2023-11-22 00:00:00+00:00,-0.00741746
2023-11-23 00:00:00+00:00,0.00000000
2023-11-24 00:00:00+00:00,0.01370982
2023-11-27 00:00:00+00:00,0.00135257
2023-11-28 00:00:00+00:00,0.00468595
2023-11-29 00:00:00+00:00,-0.00916936
2023-11-30 00:00:00+00:00,-0.00722543
2023-12-01 00:00:00+00:00,-0.00145033
2023-12-04 00:00:00+00:00,-0.00290276
2023-12-05 00:00:00+00:00,-0.00109012
2023-12-06 00:00:00+00:00,-0.00445414
2023-12-07 00:00:00+00:00,0.00428168
2023-12-08 00:00:00+00:00,0.00736364
2023-12-11 00:00:00+00:00,-0.01222715
2023-12-12 00:00:00+00:00,-0.00439440
2023-12-13 00:00:00+00:00,-0.00394568
2023-12-14 00:00:00+00:00,0.01333211
2023-12-15 00:00:00+00:00,-0.00146159
2023-12-18 00:00:00+00:00,-0.01133352
2023-12-19 00:00:00+00:00,-0.00432065
2023-12-20 00:00:00+00:00,-0.00773908
2023-12-21 00:00:00+00:00,-0.00573490
2023-12-22 00:00:00+00:00,0.00055664
2023-12-26 00:00:00+00:00,-0.00241143
2023-12-27 00:00:00+00:00,-0.01235026
2023-12-28 00:00:00+00:00,-0.00887685
2023-12-29 00:00:00+00:00,-0.00197109
2024-01-02 00:00:00+00:00,-0.00046975
2024-01-03 00:00:00+00:00,0.00967863
2024-01-04 00:00:00+00:00,0.00448850
2024-01-05 00:00:00+00:00,0.00307893
2024-01-08 00:00:00+00:00,-0.00009315
2024-01-09 00:00:00+00:00,0.00316751
2024-01-10 00:00:00+00:00,0.00483676
2024-01-11 00:00:00+00:00,0.00593857
2024-01-12 00:00:00+00:00,-0.00175763
2024-01-15 00:00:00+00:00,0.00000000
2024-01-16 00:00:00+00:00,0.00194444
2024-01-17 00:00:00+00:00,0.01785219
2024-01-18 00:00:00+00:00,0.01081775
2024-01-19 00:00:00+00:00,0.00109419
2024-01-22 00:00:00+00:00,0.00091133
2024-01-23 00:00:00+00:00,0.00109310
2024-01-24 00:00:00+00:00,-0.01028769
2024-01-25 00:00:00+00:00,0.00649707
2024-01-26 00:00:00+00:00,-0.00684119
2024-01-29 00:00:00+00:00,-0.00521691
2024-01-30 00:00:00+00:00,-0.00165183
2024-01-31 00:00:00+00:00,-0.00091844
2024-02-01 00:00:00+00:00,0.00009189
2024-02-02 00:00:00+00:00,0.00395075
2024-02-05 00:00:00+00:00,-0.00706033
2024-02-06 00:00:00+00:00,0.00929505
2024-02-07 00:00:00+00:00,0.01511404
2024-02-08 00:00:00+00:00,-0.00154531
2024-02-09 00:00:00+00:00,0.00445779
2024-02-12 00:00:00+00:00,0.00081699
2024-02-13 00:00:00+00:00,0.01932674
2024-02-14 00:00:00+00:00,-0.00700872
2024-02-15 00:00:00+00:00,-0.00685302
2024-02-16 00:00:00+00:00,0.00443359
2024-02-19 00:00:00+00:00,0.00000000
2024-02-20 00:00:00+00:00,0.00379198
2024-02-21 00:00:00+00:00,-0.00234298
2024-02-22 00:00:00+00:00,0.00830025
2024-02-23 00:00:00+00:00,0.00278527
2024-02-26 00:00:00+00:00,-0.00008972
2024-02-27 00:00:00+00:00,-0.00224316
2024-02-28 00:00:00+00:00,-0.00520974
2024-02-29 00:00:00+00:00,0.00630403
2024-03-01 00:00:00+00:00,0.00511670
2024-03-04 00:00:00+00:00,0.00859599
2024-03-05 00:00:00+00:00,-0.00124822
2024-03-06 00:00:00+00:00,0.00347935
2024-03-07 00:00:00+00:00,-0.00044532
2024-03-08 00:00:00+00:00,0.00819599
2024-03-11 00:00:00+00:00,-0.00594393
2024-03-12 00:00:00+00:00,-0.00231358
2024-03-13 00:00:00+00:00,-0.00766147
2024-03-14 00:00:00+00:00,0.00637916
2024-03-15 00:00:00+00:00,-0.00161233
2024-03-18 00:00:00+00:00,0.00815705
2024-03-19 00:00:00+00:00,-0.00089270
2024-03-20 00:00:00+00:00,0.00517996
2024-03-21 00:00:00+00:00,0.00650218
2024-03-22 00:00:00+00:00,-0.00870028
2024-03-25 00:00:00+00:00,0.00784733
2024-03-26 00:00:00+00:00,0.00888178
2024-03-27 00:00:00+00:00,0.00610134
2024-03-28 00:00:00+00:00,-0.00916784
