Date,LEANHOG
2000-08-11 00:00:00+00:00,0.00440762
2000-08-14 00:00:00+00:00,-0.01000878
2000-08-15 00:00:00+00:00,-0.04493392
2000-08-16 00:00:00+00:00,0.00576577
2000-08-17 00:00:00+00:00,0.01344086
2000-08-18 00:00:00+00:00,0.00533808
2000-08-21 00:00:00+00:00,-0.01010638
2000-08-22 00:00:00+00:00,-0.01512456
2000-08-23 00:00:00+00:00,-0.00286996
2000-08-24 00:00:00+00:00,0.00503416
2000-08-25 00:00:00+00:00,0.00053889
2000-08-28 00:00:00+00:00,0.00394265
2000-08-29 00:00:00+00:00,-0.02770331
2000-08-30 00:00:00+00:00,0.00362319
2000-08-31 00:00:00+00:00,0.01776972
2000-09-01 00:00:00+00:00,0.00536193
2000-09-05 00:00:00+00:00,0.02683363
2000-09-06 00:00:00+00:00,0.00705467
2000-09-07 00:00:00+00:00,-0.00703606
2000-09-08 00:00:00+00:00,0.00000000
2000-09-11 00:00:00+00:00,-0.00883392
2000-09-12 00:00:00+00:00,0.01277728
2000-09-13 00:00:00+00:00,0.00264550
2000-09-14 00:00:00+00:00,-0.00052863
2000-09-15 00:00:00+00:00,0.00405501
2000-09-18 00:00:00+00:00,-0.00914366
2000-09-19 00:00:00+00:00,-0.00494263
2000-09-20 00:00:00+00:00,0.00495838
2000-09-21 00:00:00+00:00,0.00920354
2000-09-22 00:00:00+00:00,0.00582011
2000-09-25 00:00:00+00:00,-0.00440141
2000-09-26 00:00:00+00:00,0.00088496
2000-09-27 00:00:00+00:00,0.01771479
2000-09-28 00:00:00+00:00,0.00916300
2000-09-29 00:00:00+00:00,-0.00473684
2000-10-02 00:00:00+00:00,-0.00439367
2000-10-03 00:00:00+00:00,-0.01233480
2000-10-04 00:00:00+00:00,0.00035461
2000-10-05 00:00:00+00:00,0.01062888
2000-10-06 00:00:00+00:00,-0.00846262
2000-10-09 00:00:00+00:00,-0.00833038
2000-10-10 00:00:00+00:00,0.02938557
2000-10-11 00:00:00+00:00,0.00962885
2000-10-12 00:00:00+00:00,0.02490421
2000-10-13 00:00:00+00:00,-0.01563574
2000-10-16 00:00:00+00:00,-0.01452785
2000-10-17 00:00:00+00:00,0.01168265
2000-10-18 00:00:00+00:00,-0.00782609
2000-10-19 00:00:00+00:00,-0.01393243
2000-10-20 00:00:00+00:00,0.00612745
2000-10-23 00:00:00+00:00,0.01571503
2000-10-24 00:00:00+00:00,0.01909722
2000-10-25 00:00:00+00:00,-0.01755594
2000-10-26 00:00:00+00:00,-0.00138648
2000-10-27 00:00:00+00:00,-0.00902464
2000-10-30 00:00:00+00:00,-0.00087260
2000-10-31 00:00:00+00:00,0.01203139
2000-11-01 00:00:00+00:00,0.00433501
2000-11-02 00:00:00+00:00,0.00484681
2000-11-03 00:00:00+00:00,0.02644771
2000-11-06 00:00:00+00:00,0.01998292
2000-11-07 00:00:00+00:00,-0.00033801
2000-11-08 00:00:00+00:00,0.00760778
2000-11-09 00:00:00+00:00,0.01092437
2000-11-10 00:00:00+00:00,0.01201001
2000-11-13 00:00:00+00:00,-0.00614618
2000-11-14 00:00:00+00:00,0.02531224
2000-11-15 00:00:00+00:00,0.00279974
2000-11-16 00:00:00+00:00,0.00952850
2000-11-17 00:00:00+00:00,0.00000000
2000-11-20 00:00:00+00:00,-0.00930612
2000-11-21 00:00:00+00:00,0.00606557
2000-11-22 00:00:00+00:00,0.01094414
2000-11-24 00:00:00+00:00,0.00211485
2000-11-27 00:00:00+00:00,-0.01168831
2000-11-28 00:00:00+00:00,-0.01600000
2000-11-29 00:00:00+00:00,0.00082413
2000-11-30 00:00:00+00:00,0.00543478
2000-12-01 00:00:00+00:00,0.00936730
2000-12-04 00:00:00+00:00,0.02287582
2000-12-05 00:00:00+00:00,0.01264182
2000-12-06 00:00:00+00:00,0.01290323
2000-12-07 00:00:00+00:00,-0.00850722
2000-12-08 00:00:00+00:00,-0.00128721
2000-12-11 00:00:00+00:00,-0.00515547
2000-12-12 00:00:00+00:00,-0.01082916
2000-12-13 00:00:00+00:00,0.00277099
2000-12-14 00:00:00+00:00,-0.00813008
2000-12-15 00:00:00+00:00,-0.00930308
2000-12-18 00:00:00+00:00,0.00360656
2000-12-19 00:00:00+00:00,-0.02948403
2000-12-20 00:00:00+00:00,-0.00531561
2000-12-21 00:00:00+00:00,-0.00847880
2000-12-22 00:00:00+00:00,0.01553366
2000-12-26 00:00:00+00:00,-0.01544337
2000-12-27 00:00:00+00:00,-0.00785690
2000-12-28 00:00:00+00:00,0.00502765
2000-12-29 00:00:00+00:00,0.00955254
2001-01-02 00:00:00+00:00,0.02522131
2001-01-03 00:00:00+00:00,-0.01373036
2001-01-04 00:00:00+00:00,0.02461743
2001-01-05 00:00:00+00:00,0.00115512
2001-01-08 00:00:00+00:00,-0.01102881
2001-01-09 00:00:00+00:00,0.00911350
2001-01-10 00:00:00+00:00,-0.01731245
2001-01-11 00:00:00+00:00,0.02279534
2001-01-12 00:00:00+00:00,-0.00411387
2001-01-16 00:00:00+00:00,-0.00379100
2001-01-17 00:00:00+00:00,0.03623188
2001-01-18 00:00:00+00:00,-0.00955156
2001-01-19 00:00:00+00:00,0.01334418
2001-01-22 00:00:00+00:00,0.00129303
2001-01-23 00:00:00+00:00,-0.04535916
2001-01-24 00:00:00+00:00,-0.00806319
2001-01-25 00:00:00+00:00,0.00943709
2001-01-26 00:00:00+00:00,0.03074646
2001-01-29 00:00:00+00:00,-0.01766040
2001-01-30 00:00:00+00:00,0.00441899
2001-01-31 00:00:00+00:00,0.00048884
2001-02-01 00:00:00+00:00,0.03811075
2001-02-02 00:00:00+00:00,-0.00512246
2001-02-05 00:00:00+00:00,-0.00240500
2001-02-06 00:00:00+00:00,0.00320667
2001-02-07 00:00:00+00:00,-0.01873499
2001-02-08 00:00:00+00:00,-0.00612903
2001-02-09 00:00:00+00:00,-0.00564789
2001-02-12 00:00:00+00:00,-0.00810767
2001-02-13 00:00:00+00:00,0.01678344
2001-02-14 00:00:00+00:00,0.03023444
2001-02-15 00:00:00+00:00,0.00829082
2001-02-16 00:00:00+00:00,0.01830627
2001-02-20 00:00:00+00:00,0.00520751
2001-02-21 00:00:00+00:00,0.01372240
2001-02-22 00:00:00+00:00,0.00517079
2001-02-23 00:00:00+00:00,0.00812500
2001-02-26 00:00:00+00:00,-0.00622374
2001-02-27 00:00:00+00:00,-0.00312891
2001-02-28 00:00:00+00:00,0.00359544
2001-03-01 00:00:00+00:00,0.03053077
2001-03-02 00:00:00+00:00,-0.00154321
2001-03-05 00:00:00+00:00,0.02436392
2001-03-06 00:00:00+00:00,0.01026034
2001-03-07 00:00:00+00:00,-0.00687023
2001-03-08 00:00:00+00:00,-0.01378254
2001-03-09 00:00:00+00:00,0.00617093
2001-03-12 00:00:00+00:00,0.00307598
2001-03-13 00:00:00+00:00,0.02175578
2001-03-14 00:00:00+00:00,0.03042228
2001-03-15 00:00:00+00:00,0.00506329
2001-03-16 00:00:00+00:00,0.00014877
2001-03-19 00:00:00+00:00,-0.05427509
2001-03-20 00:00:00+00:00,-0.04344512
2001-03-21 00:00:00+00:00,0.01549296
2001-03-22 00:00:00+00:00,0.03319308
2001-03-23 00:00:00+00:00,0.04441041
2001-03-26 00:00:00+00:00,-0.02244837
2001-03-27 00:00:00+00:00,0.02291918
2001-03-28 00:00:00+00:00,-0.04037685
2001-03-29 00:00:00+00:00,0.00015239
2001-03-30 00:00:00+00:00,0.00334601
2001-04-02 00:00:00+00:00,0.06040471
2001-04-03 00:00:00+00:00,0.00850191
2001-04-04 00:00:00+00:00,0.01710526
2001-04-05 00:00:00+00:00,0.01089799
2001-04-06 00:00:00+00:00,-0.02749638
2001-04-09 00:00:00+00:00,0.00248720
2001-04-10 00:00:00+00:00,0.00190420
2001-04-11 00:00:00+00:00,-0.00249011
2001-04-12 00:00:00+00:00,0.00762463
2001-04-16 00:00:00+00:00,0.03063457
2001-04-17 00:00:00+00:00,-0.00576369
2001-04-18 00:00:00+00:00,-0.03285303
2001-04-19 00:00:00+00:00,0.00804446
2001-04-20 00:00:00+00:00,0.01723383
2001-04-23 00:00:00+00:00,0.00216763
2001-04-24 00:00:00+00:00,-0.03030303
2001-04-25 00:00:00+00:00,-0.05839416
2001-04-26 00:00:00+00:00,0.00721805
2001-04-27 00:00:00+00:00,-0.00298954
2001-04-30 00:00:00+00:00,-0.03979058
2001-05-01 00:00:00+00:00,0.01795496
2001-05-02 00:00:00+00:00,-0.03651728
2001-05-03 00:00:00+00:00,0.01027607
2001-05-04 00:00:00+00:00,0.00807312
2001-05-07 00:00:00+00:00,0.00257771
2001-05-08 00:00:00+00:00,-0.00332980
2001-05-09 00:00:00+00:00,-0.02176560
2001-05-10 00:00:00+00:00,0.04394757
2001-05-11 00:00:00+00:00,-0.00787044
2001-05-14 00:00:00+00:00,0.00228833
2001-05-15 00:00:00+00:00,-0.01573720
2001-05-16 00:00:00+00:00,-0.01612408
2001-05-17 00:00:00+00:00,0.01772776
2001-05-18 00:00:00+00:00,-0.00536398
2001-05-21 00:00:00+00:00,-0.01463790
2001-05-22 00:00:00+00:00,-0.03099814
2001-05-23 00:00:00+00:00,0.02513747
2001-05-24 00:00:00+00:00,-0.00935016
2001-05-25 00:00:00+00:00,-0.01513969
2001-05-29 00:00:00+00:00,0.05292259
2001-05-30 00:00:00+00:00,0.03246554
2001-05-31 00:00:00+00:00,-0.00150263
2001-06-01 00:00:00+00:00,0.01876707
2001-06-04 00:00:00+00:00,0.00519905
2001-06-05 00:00:00+00:00,-0.00564468
2001-06-06 00:00:00+00:00,-0.00358637
2001-06-07 00:00:00+00:00,0.01102832
2001-06-08 00:00:00+00:00,-0.08089323
2001-06-11 00:00:00+00:00,0.01319389
2001-06-12 00:00:00+00:00,0.01203852
2001-06-13 00:00:00+00:00,-0.00079872
2001-06-14 00:00:00+00:00,-0.01714744
2001-06-15 00:00:00+00:00,0.00564516
2001-06-18 00:00:00+00:00,-0.00533981
2001-06-19 00:00:00+00:00,0.00776699
2001-06-20 00:00:00+00:00,0.00483871
2001-06-21 00:00:00+00:00,0.00758065
2001-06-22 00:00:00+00:00,0.00048270
2001-06-25 00:00:00+00:00,0.02921348
2001-06-26 00:00:00+00:00,0.00928000
2001-06-27 00:00:00+00:00,-0.00400320
2001-06-28 00:00:00+00:00,0.00239617
2001-06-29 00:00:00+00:00,0.02141158
2001-07-02 00:00:00+00:00,0.03785489
2001-07-03 00:00:00+00:00,-0.02046154
2001-07-05 00:00:00+00:00,0.01401869
2001-07-06 00:00:00+00:00,0.01756022
2001-07-09 00:00:00+00:00,-0.01051005
2001-07-10 00:00:00+00:00,-0.00495740
2001-07-11 00:00:00+00:00,-0.01366630
2001-07-12 00:00:00+00:00,-0.02068429
2001-07-13 00:00:00+00:00,0.01683029
2001-07-16 00:00:00+00:00,0.00616808
2001-07-17 00:00:00+00:00,-0.03647837
2001-07-18 00:00:00+00:00,-0.00559105
2001-07-19 00:00:00+00:00,0.01440000
2001-07-20 00:00:00+00:00,-0.00604134
2001-07-23 00:00:00+00:00,-0.02179793
2001-07-24 00:00:00+00:00,-0.00080321
2001-07-25 00:00:00+00:00,-0.00080321
2001-07-26 00:00:00+00:00,0.00080257
2001-07-27 00:00:00+00:00,0.00882825
2001-07-30 00:00:00+00:00,0.00559105
2001-07-31 00:00:00+00:00,0.00476948
2001-08-01 00:00:00+00:00,0.00665610
2001-08-02 00:00:00+00:00,-0.01028481
2001-08-03 00:00:00+00:00,0.00317612
2001-08-06 00:00:00+00:00,-0.00585443
2001-08-07 00:00:00+00:00,-0.00682540
2001-08-08 00:00:00+00:00,-0.00031746
2001-08-09 00:00:00+00:00,-0.00397456
2001-08-10 00:00:00+00:00,0.01066879
2001-08-13 00:00:00+00:00,0.00604134
2001-08-14 00:00:00+00:00,-0.00396511
2001-08-15 00:00:00+00:00,-0.00444797
2001-08-16 00:00:00+00:00,-0.00191540
2001-08-17 00:00:00+00:00,-0.00207834
2001-08-20 00:00:00+00:00,-0.00592000
2001-08-21 00:00:00+00:00,-0.00482703
2001-08-22 00:00:00+00:00,0.02177419
2001-08-23 00:00:00+00:00,0.01310951
2001-08-24 00:00:00+00:00,-0.00364212
2001-08-27 00:00:00+00:00,-0.01648961
2001-08-28 00:00:00+00:00,-0.00400000
2001-08-29 00:00:00+00:00,0.00833333
2001-08-30 00:00:00+00:00,-0.00830008
2001-08-31 00:00:00+00:00,0.02355769
2001-09-04 00:00:00+00:00,0.01870048
2001-09-05 00:00:00+00:00,-0.02407553
2001-09-06 00:00:00+00:00,0.00238284
2001-09-07 00:00:00+00:00,-0.00585907
2001-09-10 00:00:00+00:00,0.00238663
2001-09-13 00:00:00+00:00,0.00079428
2001-09-14 00:00:00+00:00,-0.00476569
2001-09-17 00:00:00+00:00,-0.01589825
2001-09-18 00:00:00+00:00,-0.00800000
2001-09-19 00:00:00+00:00,-0.03510467
2001-09-20 00:00:00+00:00,-0.00246711
2001-09-21 00:00:00+00:00,0.00164555
2001-09-24 00:00:00+00:00,0.00164474
2001-09-25 00:00:00+00:00,-0.02631579
2001-09-26 00:00:00+00:00,0.00216486
2001-09-27 00:00:00+00:00,-0.00299501
2001-09-28 00:00:00+00:00,0.00133111
2001-10-01 00:00:00+00:00,0.02783333
2001-10-02 00:00:00+00:00,0.00000000
2001-10-03 00:00:00+00:00,-0.01561216
2001-10-04 00:00:00+00:00,0.00545455
2001-10-05 00:00:00+00:00,-0.00131796
2001-10-08 00:00:00+00:00,-0.00246914
2001-10-09 00:00:00+00:00,-0.01595395
2001-10-10 00:00:00+00:00,-0.01821192
2001-10-11 00:00:00+00:00,0.00870293
2001-10-12 00:00:00+00:00,-0.00366850
2001-10-15 00:00:00+00:00,-0.03091061
2001-10-16 00:00:00+00:00,0.02571912
2001-10-17 00:00:00+00:00,-0.00951586
2001-10-18 00:00:00+00:00,-0.00384937
2001-10-19 00:00:00+00:00,0.00083822
2001-10-22 00:00:00+00:00,0.00720268
2001-10-23 00:00:00+00:00,0.01421405
2001-10-24 00:00:00+00:00,-0.00829187
2001-10-25 00:00:00+00:00,0.00699417
2001-10-26 00:00:00+00:00,-0.00215517
2001-10-29 00:00:00+00:00,0.02986560
2001-10-30 00:00:00+00:00,-0.00278141
2001-10-31 00:00:00+00:00,0.03813421
2001-11-01 00:00:00+00:00,-0.02180937
2001-11-02 00:00:00+00:00,-0.00538336
2001-11-05 00:00:00+00:00,0.01686589
2001-11-06 00:00:00+00:00,-0.03851133
2001-11-07 00:00:00+00:00,0.00164474
2001-11-08 00:00:00+00:00,0.00822774
2001-11-09 00:00:00+00:00,-0.03523435
2001-11-12 00:00:00+00:00,-0.00033333
2001-11-13 00:00:00+00:00,0.02251877
2001-11-14 00:00:00+00:00,0.00609555
2001-11-15 00:00:00+00:00,0.05014798
2001-11-16 00:00:00+00:00,0.00369181
2001-11-19 00:00:00+00:00,-0.00208500
2001-11-20 00:00:00+00:00,-0.00431862
2001-11-21 00:00:00+00:00,-0.00496795
2001-11-23 00:00:00+00:00,0.01012536
2001-11-26 00:00:00+00:00,0.01330128
2001-11-27 00:00:00+00:00,0.00830671
2001-11-28 00:00:00+00:00,0.00079681
2001-11-29 00:00:00+00:00,-0.00238968
2001-11-30 00:00:00+00:00,0.00478851
2001-12-03 00:00:00+00:00,-0.04066986
2001-12-04 00:00:00+00:00,-0.00519734
2001-12-05 00:00:00+00:00,-0.00244300
2001-12-06 00:00:00+00:00,0.02202284
2001-12-07 00:00:00+00:00,0.00032310
2001-12-10 00:00:00+00:00,-0.02388252
2001-12-11 00:00:00+00:00,0.00538600
2001-12-12 00:00:00+00:00,-0.00846630
2001-12-13 00:00:00+00:00,0.02122449
2001-12-14 00:00:00+00:00,0.00679612
2001-12-17 00:00:00+00:00,-0.00678843
2001-12-18 00:00:00+00:00,0.00113544
2001-12-19 00:00:00+00:00,-0.00568182
2001-12-20 00:00:00+00:00,0.00488202
2001-12-21 00:00:00+00:00,0.01542208
2001-12-24 00:00:00+00:00,0.00113049
2001-12-26 00:00:00+00:00,0.00177505
2001-12-27 00:00:00+00:00,-0.00129241
2001-12-28 00:00:00+00:00,-0.01017771
2001-12-31 00:00:00+00:00,-0.01302507
2002-01-02 00:00:00+00:00,0.00509282
2002-01-03 00:00:00+00:00,-0.00327332
2002-01-04 00:00:00+00:00,0.00983607
2002-01-07 00:00:00+00:00,0.00195122
2002-01-08 00:00:00+00:00,0.00324675
2002-01-09 00:00:00+00:00,-0.00081011
2002-01-10 00:00:00+00:00,0.03481781
2002-01-11 00:00:00+00:00,-0.00127389
2002-01-14 00:00:00+00:00,-0.00463111
2002-01-15 00:00:00+00:00,0.01709265
2002-01-16 00:00:00+00:00,0.00317612
2002-01-17 00:00:00+00:00,-0.00126783
2002-01-18 00:00:00+00:00,0.00570794
2002-01-22 00:00:00+00:00,-0.02583201
2002-01-23 00:00:00+00:00,-0.00240886
2002-01-24 00:00:00+00:00,0.03004016
2002-01-25 00:00:00+00:00,0.00651621
2002-01-28 00:00:00+00:00,-0.01737757
2002-01-29 00:00:00+00:00,0.00942492
2002-01-30 00:00:00+00:00,0.01395275
2002-01-31 00:00:00+00:00,0.00125984
2002-02-01 00:00:00+00:00,0.01996855
2002-02-04 00:00:00+00:00,-0.01166952
2002-02-05 00:00:00+00:00,0.01956182
2002-02-06 00:00:00+00:00,-0.00933562
2002-02-07 00:00:00+00:00,-0.00468019
2002-02-08 00:00:00+00:00,0.01993149
2002-02-11 00:00:00+00:00,-0.03929122
2002-02-12 00:00:00+00:00,-0.02251969
2002-02-13 00:00:00+00:00,0.01720567
2002-02-14 00:00:00+00:00,-0.00946372
2002-02-15 00:00:00+00:00,-0.01240064
2002-02-19 00:00:00+00:00,0.01754386
2002-02-20 00:00:00+00:00,0.00602028
2002-02-21 00:00:00+00:00,-0.03154574
2002-02-22 00:00:00+00:00,0.01635926
2002-02-25 00:00:00+00:00,-0.01384248
2002-02-26 00:00:00+00:00,-0.00449078
2002-02-27 00:00:00+00:00,0.02698795
2002-02-28 00:00:00+00:00,0.00778396
2002-03-01 00:00:00+00:00,-0.00459079
2002-03-04 00:00:00+00:00,0.00745440
2002-03-05 00:00:00+00:00,-0.00838342
2002-03-06 00:00:00+00:00,-0.01331853
2002-03-07 00:00:00+00:00,0.02982456
2002-03-08 00:00:00+00:00,-0.00392465
2002-03-11 00:00:00+00:00,-0.02117647
2002-03-12 00:00:00+00:00,-0.00189873
2002-03-13 00:00:00+00:00,0.00031621
2002-03-14 00:00:00+00:00,-0.01852732
2002-03-15 00:00:00+00:00,-0.01128776
2002-03-18 00:00:00+00:00,-0.04246859
2002-03-19 00:00:00+00:00,-0.02357724
2002-03-20 00:00:00+00:00,0.01843015
2002-03-21 00:00:00+00:00,-0.00114062
2002-03-22 00:00:00+00:00,-0.02770083
2002-03-25 00:00:00+00:00,0.01124897
2002-03-26 00:00:00+00:00,-0.03426689
2002-03-27 00:00:00+00:00,-0.01837928
2002-03-28 00:00:00+00:00,-0.00879865
2002-04-01 00:00:00+00:00,0.00509338
2002-04-02 00:00:00+00:00,-0.00610687
2002-04-03 00:00:00+00:00,-0.02074124
2002-04-04 00:00:00+00:00,-0.06683805
2002-04-05 00:00:00+00:00,-0.02480071
2002-04-08 00:00:00+00:00,-0.05449348
2002-04-09 00:00:00+00:00,0.02334559
2002-04-10 00:00:00+00:00,-0.07250317
2002-04-11 00:00:00+00:00,-0.07523039
2002-04-12 00:00:00+00:00,0.05237444
2002-04-15 00:00:00+00:00,0.06109325
2002-04-16 00:00:00+00:00,0.01811528
2002-04-17 00:00:00+00:00,0.03579176
2002-04-18 00:00:00+00:00,0.01483467
2002-04-19 00:00:00+00:00,0.00657194
2002-04-22 00:00:00+00:00,-0.05247243
2002-04-23 00:00:00+00:00,-0.07316627
2002-04-24 00:00:00+00:00,0.01139168
2002-04-25 00:00:00+00:00,0.01605288
2002-04-26 00:00:00+00:00,-0.03966324
2002-04-29 00:00:00+00:00,-0.05838863
2002-04-30 00:00:00+00:00,0.03897116
2002-05-01 00:00:00+00:00,0.00668322
2002-05-02 00:00:00+00:00,0.04492891
2002-05-03 00:00:00+00:00,-0.00352701
2002-05-06 00:00:00+00:00,0.02216015
2002-05-07 00:00:00+00:00,-0.02824652
2002-05-08 00:00:00+00:00,-0.01077066
2002-05-09 00:00:00+00:00,0.01624043
2002-05-10 00:00:00+00:00,0.02547536
2002-05-13 00:00:00+00:00,0.02653248
2002-05-14 00:00:00+00:00,-0.02672928
2002-05-15 00:00:00+00:00,0.00456454
2002-05-16 00:00:00+00:00,-0.03326023
