Date,MSCIASIA
2022-09-19 00:00:00+00:00,-0.01237668
2022-09-20 00:00:00+00:00,0.00557353
2022-09-21 00:00:00+00:00,-0.02815134
2022-09-22 00:00:00+00:00,-0.03346063
2022-09-23 00:00:00+00:00,-0.04327723
2022-09-26 00:00:00+00:00,-0.00661501
2022-09-27 00:00:00+00:00,-0.01080774
2022-09-28 00:00:00+00:00,-0.01315539
2022-09-29 00:00:00+00:00,-0.03800384
2022-09-30 00:00:00+00:00,0.01682645
2022-10-03 00:00:00+00:00,-0.00795499
2022-10-04 00:00:00+00:00,0.07849630
2022-10-05 00:00:00+00:00,-0.01593252
2022-10-06 00:00:00+00:00,0.00793651
2022-10-07 00:00:00+00:00,-0.04479578
2022-10-10 00:00:00+00:00,-0.04582210
2022-10-11 00:00:00+00:00,-0.02836879
2022-10-12 00:00:00+00:00,-0.00059940
2022-10-13 00:00:00+00:00,-0.00279888
2022-10-14 00:00:00+00:00,-0.00560561
2022-10-17 00:00:00+00:00,0.03814495
2022-10-18 00:00:00+00:00,-0.01457841
2022-10-19 00:00:00+00:00,-0.03016472
2022-10-20 00:00:00+00:00,0.02720677
2022-10-21 00:00:00+00:00,-0.02067594
2022-10-24 00:00:00+00:00,-0.06950583
2022-10-25 00:00:00+00:00,0.02788181
2022-10-26 00:00:00+00:00,0.05479171
2022-10-27 00:00:00+00:00,-0.01318681
2022-10-28 00:00:00+00:00,-0.04726468
2022-10-31 00:00:00+00:00,0.00370752
2022-11-01 00:00:00+00:00,0.04296875
2022-11-02 00:00:00+00:00,-0.00060386
2022-11-03 00:00:00+00:00,-0.00563834
2022-11-04 00:00:00+00:00,0.07207753
2022-11-07 00:00:00+00:00,0.02417154
2022-11-08 00:00:00+00:00,0.01926040
2022-11-09 00:00:00+00:00,-0.01926746
2022-11-10 00:00:00+00:00,0.05799615
2022-11-11 00:00:00+00:00,0.06740311
2022-11-14 00:00:00+00:00,0.00072477
2022-11-15 00:00:00+00:00,0.06991487
2022-11-16 00:00:00+00:00,-0.04463504
2022-11-17 00:00:00+00:00,-0.00716076
2022-11-18 00:00:00+00:00,-0.00485001
2022-11-21 00:00:00+00:00,-0.03565640
2022-11-22 00:00:00+00:00,0.00256645
2022-11-23 00:00:00+00:00,0.01867448
2022-11-24 00:00:00+00:00,0.02122256
2022-11-25 00:00:00+00:00,-0.02638665
2022-11-28 00:00:00+00:00,0.00727537
2022-11-29 00:00:00+00:00,0.03207684
2022-11-30 00:00:00+00:00,0.04869782
2022-12-01 00:00:00+00:00,0.01567398
2022-12-02 00:00:00+00:00,0.00069120
2022-12-05 00:00:00+00:00,-0.00414579
2022-12-06 00:00:00+00:00,-0.00190410
2022-12-07 00:00:00+00:00,-0.02565436
2022-12-08 00:00:00+00:00,0.03194664
2022-12-09 00:00:00+00:00,0.01244168
2022-12-12 00:00:00+00:00,-0.02318393
2022-12-13 00:00:00+00:00,0.04178898
2022-12-14 00:00:00+00:00,0.00050761
2022-12-15 00:00:00+00:00,-0.05411804
2022-12-16 00:00:00+00:00,0.00781657
2022-12-19 00:00:00+00:00,-0.00658465
2022-12-20 00:00:00+00:00,-0.01615986
2022-12-21 00:00:00+00:00,0.00998424
2022-12-22 00:00:00+00:00,-0.01202510
2022-12-23 00:00:00+00:00,-0.01069612
2022-12-27 00:00:00+00:00,0.03930901
2022-12-28 00:00:00+00:00,-0.03077455
2022-12-29 00:00:00+00:00,0.03388938
2022-12-30 00:00:00+00:00,-0.02779696
2023-01-02 00:00:00+00:00,0.01260725
2023-01-03 00:00:00+00:00,0.01827040
2023-01-04 00:00:00+00:00,0.04690464
2023-01-05 00:00:00+00:00,0.00033698
2023-01-06 00:00:00+00:00,0.03184499
2023-01-09 00:00:00+00:00,0.04677393
2023-01-10 00:00:00+00:00,-0.01312804
2023-01-11 00:00:00+00:00,0.00930005
2023-01-12 00:00:00+00:00,0.00600844
2023-01-13 00:00:00+00:00,0.01003886
2023-01-16 00:00:00+00:00,-0.00193330
2023-01-17 00:00:00+00:00,0.00419287
2023-01-18 00:00:00+00:00,-0.00450595
2023-01-19 00:00:00+00:00,0.00677419
2023-01-20 00:00:00+00:00,0.02716605
2023-01-23 00:00:00+00:00,0.02981761
2023-01-24 00:00:00+00:00,-0.00500078
2023-01-25 00:00:00+00:00,-0.01394329
2023-01-26 00:00:00+00:00,0.02476731
2023-01-27 00:00:00+00:00,-0.00124669
2023-01-30 00:00:00+00:00,-0.02900359
2023-01-31 00:00:00+00:00,-0.02500000
2023-02-01 00:00:00+00:00,0.01778276
2023-02-02 00:00:00+00:00,0.00381134
2023-02-03 00:00:00+00:00,-0.02377556
2023-02-06 00:00:00+00:00,-0.04860443
2023-02-07 00:00:00+00:00,0.00246589
2023-02-08 00:00:00+00:00,0.00197044
2023-02-09 00:00:00+00:00,0.02788714
2023-02-10 00:00:00+00:00,-0.02669471
2023-02-13 00:00:00+00:00,0.01016560
2023-02-14 00:00:00+00:00,-0.01158238
2023-02-15 00:00:00+00:00,-0.02494257
2023-02-16 00:00:00+00:00,0.01013457
2023-02-17 00:00:00+00:00,-0.03438585
2023-02-20 00:00:00+00:00,0.02775442
2023-02-21 00:00:00+00:00,-0.03483743
2023-02-22 00:00:00+00:00,-0.01975350
2023-02-23 00:00:00+00:00,0.00699062
2023-02-24 00:00:00+00:00,-0.04944775
2023-02-27 00:00:00+00:00,0.01480836
2023-02-28 00:00:00+00:00,-0.00899187
2023-03-01 00:00:00+00:00,0.04150026
2023-03-02 00:00:00+00:00,0.00085106
2023-03-03 00:00:00+00:00,0.01751701
2023-03-06 00:00:00+00:00,0.00758725
2023-03-07 00:00:00+00:00,-0.03360215
2023-03-08 00:00:00+00:00,0.00854263
2023-03-09 00:00:00+00:00,-0.03150940
2023-03-10 00:00:00+00:00,-0.01135972
2023-03-13 00:00:00+00:00,-0.00172980
2023-03-14 00:00:00+00:00,-0.00450216
2023-03-15 00:00:00+00:00,-0.04753643
2023-03-16 00:00:00+00:00,0.03943862
2023-03-17 00:00:00+00:00,0.00906397
2023-03-20 00:00:00+00:00,-0.00940439
2023-03-21 00:00:00+00:00,0.01498258
2023-03-22 00:00:00+00:00,0.02594707
2023-03-23 00:00:00+00:00,0.04543126
2023-03-24 00:00:00+00:00,-0.03273213
2023-03-27 00:00:00+00:00,-0.01510779
2023-03-28 00:00:00+00:00,0.02993500
2023-03-29 00:00:00+00:00,0.01028148
2023-03-30 00:00:00+00:00,0.01727318
2023-03-31 00:00:00+00:00,0.00066511
2023-04-03 00:00:00+00:00,-0.00764628
2023-04-04 00:00:00+00:00,-0.00166861
2023-04-05 00:00:00+00:00,-0.01619636
2023-04-06 00:00:00+00:00,0.00791113
2023-04-11 00:00:00+00:00,0.02095909
2023-04-12 00:00:00+00:00,-0.02207469
2023-04-13 00:00:00+00:00,0.02097667
2023-04-14 00:00:00+00:00,-0.01694071
2023-04-17 00:00:00+00:00,0.01021776
2023-04-18 00:00:00+00:00,0.00200000
2023-04-19 00:00:00+00:00,-0.02214452
2023-04-20 00:00:00+00:00,0.00185185
2023-04-21 00:00:00+00:00,-0.02959973
2023-04-24 00:00:00+00:00,-0.01126664
2023-04-25 00:00:00+00:00,-0.02952790
2023-04-26 00:00:00+00:00,0.01393728
2023-04-27 00:00:00+00:00,0.01314879
2023-04-28 00:00:00+00:00,0.01512547
2023-05-02 00:00:00+00:00,-0.02712848
2023-05-03 00:00:00+00:00,0.00657212
2023-05-04 00:00:00+00:00,0.01241165
2023-05-05 00:00:00+00:00,0.01816001
2023-05-08 00:00:00+00:00,0.00458404
2023-05-09 00:00:00+00:00,-0.01880400
2023-05-10 00:00:00+00:00,0.00188098
2023-05-11 00:00:00+00:00,-0.01725611
2023-05-12 00:00:00+00:00,-0.01792176
2023-05-15 00:00:00+00:00,0.03947140
2023-05-16 00:00:00+00:00,-0.00682128
2023-05-17 00:00:00+00:00,-0.00119781
2023-05-18 00:00:00+00:00,-0.00410959
2023-05-19 00:00:00+00:00,0.00240220
2023-05-22 00:00:00+00:00,0.02227935
2023-05-23 00:00:00+00:00,-0.02203390
2023-05-24 00:00:00+00:00,-0.02742074
2023-05-25 00:00:00+00:00,-0.00173762
2023-05-26 00:00:00+00:00,0.03200000
2023-05-29 00:00:00+00:00,-0.01249786
2023-05-30 00:00:00+00:00,-0.00465116
2023-05-31 00:00:00+00:00,-0.02901053
2023-06-01 00:00:00+00:00,0.04059754
2023-06-02 00:00:00+00:00,0.04753703
2023-06-05 00:00:00+00:00,-0.01632172
2023-06-06 00:00:00+00:00,0.01645741
2023-06-07 00:00:00+00:00,0.00387075
2023-06-08 00:00:00+00:00,0.00319167
2023-06-09 00:00:00+00:00,0.02398122
2023-06-12 00:00:00+00:00,0.00247117
2023-06-13 00:00:00+00:00,0.02698700
2023-06-14 00:00:00+00:00,0.00552038
2023-06-15 00:00:00+00:00,0.01278938
2023-06-16 00:00:00+00:00,0.00723473
2023-06-19 00:00:00+00:00,-0.01350917
2023-06-20 00:00:00+00:00,-0.03318763
2023-06-21 00:00:00+00:00,-0.01711934
2023-06-22 00:00:00+00:00,-0.00332060
2023-06-23 00:00:00+00:00,-0.03409280
2023-06-26 00:00:00+00:00,0.01556420
2023-06-27 00:00:00+00:00,0.01964076
2023-06-28 00:00:00+00:00,-0.01280133
2023-06-29 00:00:00+00:00,-0.01137694
2023-06-30 00:00:00+00:00,0.01733131
2023-07-03 00:00:00+00:00,0.02352352
2023-07-04 00:00:00+00:00,0.01121372
2023-07-05 00:00:00+00:00,-0.02459823
