Date,GASOIL
2000-06-08 00:00:00+00:00,0.04824738
2000-06-09 00:00:00+00:00,-0.01861993
2000-06-12 00:00:00+00:00,0.06533776
2000-06-13 00:00:00+00:00,0.03322615
2000-06-14 00:00:00+00:00,-0.00210970
2000-06-15 00:00:00+00:00,-0.01587302
2000-06-16 00:00:00+00:00,-0.03440860
2000-06-19 00:00:00+00:00,-0.05245902
2000-06-20 00:00:00+00:00,0.06397306
2000-06-21 00:00:00+00:00,0.07734205
2000-06-22 00:00:00+00:00,0.01260504
2000-06-23 00:00:00+00:00,0.02713987
2000-06-26 00:00:00+00:00,0.01338826
2000-06-27 00:00:00+00:00,-0.02251791
2000-06-28 00:00:00+00:00,0.05165289
2000-06-29 00:00:00+00:00,0.01307847
2000-06-30 00:00:00+00:00,0.03006012
2000-07-03 00:00:00+00:00,0.02272727
2000-07-04 00:00:00+00:00,-0.05761719
2000-07-05 00:00:00+00:00,-0.03625378
2000-07-06 00:00:00+00:00,-0.01125896
2000-07-07 00:00:00+00:00,-0.04531411
2000-07-10 00:00:00+00:00,0.00526126
2000-07-11 00:00:00+00:00,0.00210305
2000-07-12 00:00:00+00:00,0.04092340
2000-07-13 00:00:00+00:00,0.04016478
2000-07-14 00:00:00+00:00,0.01619433
2000-07-17 00:00:00+00:00,-0.02306921
2000-07-18 00:00:00+00:00,0.02874743
2000-07-19 00:00:00+00:00,0.01317123
2000-07-20 00:00:00+00:00,0.00804829
2000-07-21 00:00:00+00:00,-0.04216867
2000-07-24 00:00:00+00:00,-0.02249489
2000-07-25 00:00:00+00:00,-0.01137539
2000-07-26 00:00:00+00:00,0.01041667
2000-07-27 00:00:00+00:00,-0.00830737
2000-07-28 00:00:00+00:00,0.00000000
2000-07-31 00:00:00+00:00,-0.04275287
2000-08-01 00:00:00+00:00,0.00638298
2000-08-02 00:00:00+00:00,0.04883227
2000-08-03 00:00:00+00:00,0.00310881
2000-08-04 00:00:00+00:00,0.05067218
2000-08-07 00:00:00+00:00,0.00303030
2000-08-08 00:00:00+00:00,-0.01311784
2000-08-09 00:00:00+00:00,0.06186613
2000-08-10 00:00:00+00:00,0.04133858
2000-08-11 00:00:00+00:00,0.05990338
2000-08-14 00:00:00+00:00,-0.00750469
2000-08-15 00:00:00+00:00,-0.00188324
2000-08-16 00:00:00+00:00,-0.01415094
2000-08-17 00:00:00+00:00,0.05798479
2000-08-18 00:00:00+00:00,0.01850139
2000-08-21 00:00:00+00:00,0.04495413
2000-08-22 00:00:00+00:00,-0.00718778
2000-08-23 00:00:00+00:00,0.07123535
2000-08-24 00:00:00+00:00,0.00087260
2000-08-25 00:00:00+00:00,0.00610288
2000-08-29 00:00:00+00:00,0.06113537
2000-08-30 00:00:00+00:00,-0.02370872
2000-08-31 00:00:00+00:00,0.03333333
2000-09-01 00:00:00+00:00,-0.01934399
2000-09-04 00:00:00+00:00,0.04830508
2000-09-05 00:00:00+00:00,-0.01993355
2000-09-06 00:00:00+00:00,0.02928870
2000-09-07 00:00:00+00:00,0.04372937
2000-09-08 00:00:00+00:00,-0.01778360
2000-09-11 00:00:00+00:00,0.09535452
2000-09-12 00:00:00+00:00,0.00077882
2000-09-13 00:00:00+00:00,-0.06619938
2000-09-14 00:00:00+00:00,-0.04581994
2000-09-15 00:00:00+00:00,0.01642036
2000-09-18 00:00:00+00:00,0.02827141
2000-09-19 00:00:00+00:00,-0.04621514
2000-09-20 00:00:00+00:00,0.01872964
2000-09-21 00:00:00+00:00,-0.04274194
2000-09-22 00:00:00+00:00,-0.01897690
2000-09-25 00:00:00+00:00,-0.08666667
2000-09-26 00:00:00+00:00,-0.04687500
2000-09-27 00:00:00+00:00,0.03102837
2000-09-28 00:00:00+00:00,-0.05419580
2000-09-29 00:00:00+00:00,0.00089686
2000-10-02 00:00:00+00:00,0.07823741
2000-10-03 00:00:00+00:00,-0.00692641
2000-10-04 00:00:00+00:00,-0.00866551
2000-10-05 00:00:00+00:00,-0.06010453
2000-10-06 00:00:00+00:00,0.01433692
2000-10-09 00:00:00+00:00,0.03913291
2000-10-10 00:00:00+00:00,0.09257642
2000-10-11 00:00:00+00:00,0.02926421
2000-10-12 00:00:00+00:00,0.14344600
2000-10-13 00:00:00+00:00,-0.05683564
2000-10-16 00:00:00+00:00,-0.05705230
2000-10-17 00:00:00+00:00,-0.09411765
2000-10-18 00:00:00+00:00,0.02200704
2000-10-19 00:00:00+00:00,0.00869565
2000-10-20 00:00:00+00:00,-0.04246101
2000-10-23 00:00:00+00:00,0.01773050
2000-10-24 00:00:00+00:00,0.04217926
2000-10-25 00:00:00+00:00,-0.03872633
2000-10-26 00:00:00+00:00,-0.00877193
2000-10-27 00:00:00+00:00,-0.01497797
2000-10-30 00:00:00+00:00,-0.02477876
2000-10-31 00:00:00+00:00,-0.05470852
2000-11-01 00:00:00+00:00,0.06365314
2000-11-02 00:00:00+00:00,-0.04032258
2000-11-03 00:00:00+00:00,-0.03473492
2000-11-06 00:00:00+00:00,-0.01301115
2000-11-07 00:00:00+00:00,0.06448598
2000-11-08 00:00:00+00:00,0.00451599
2000-11-09 00:00:00+00:00,0.07407407
2000-11-10 00:00:00+00:00,0.03590193
2000-11-13 00:00:00+00:00,-0.01117799
2000-11-14 00:00:00+00:00,0.02765774
2000-11-15 00:00:00+00:00,-0.00770548
2000-11-16 00:00:00+00:00,0.00086281
2000-11-17 00:00:00+00:00,-0.01204819
2000-11-20 00:00:00+00:00,0.08152645
2000-11-21 00:00:00+00:00,-0.02504174
2000-11-22 00:00:00+00:00,0.00591716
2000-11-23 00:00:00+00:00,-0.00336417
2000-11-24 00:00:00+00:00,-0.00758853
2000-11-27 00:00:00+00:00,-0.02883800
2000-11-28 00:00:00+00:00,-0.08669528
2000-11-29 00:00:00+00:00,-0.00534759
2000-11-30 00:00:00+00:00,0.04472272
2000-12-01 00:00:00+00:00,-0.05004390
2000-12-04 00:00:00+00:00,-0.01710171
2000-12-05 00:00:00+00:00,-0.06545455
2000-12-06 00:00:00+00:00,-0.06941839
2000-12-07 00:00:00+00:00,0.01066925
2000-12-08 00:00:00+00:00,-0.07603465
2000-12-11 00:00:00+00:00,0.01798700
2000-12-12 00:00:00+00:00,-0.04162537
2000-12-13 00:00:00+00:00,0.02923387
2000-12-14 00:00:00+00:00,-0.16035857
2000-12-15 00:00:00+00:00,0.02693966
2000-12-18 00:00:00+00:00,0.01067236
2000-12-19 00:00:00+00:00,-0.04223865
2000-12-20 00:00:00+00:00,-0.05172414
2000-12-21 00:00:00+00:00,-0.02762431
2000-12-22 00:00:00+00:00,-0.03247480
2000-12-27 00:00:00+00:00,0.09496568
2000-12-28 00:00:00+00:00,-0.02292576
2000-12-29 00:00:00+00:00,0.02651934
2001-01-02 00:00:00+00:00,-0.02620087
2001-01-03 00:00:00+00:00,-0.04276316
2001-01-04 00:00:00+00:00,0.02008929
2001-01-05 00:00:00+00:00,0.03429204
2001-01-08 00:00:00+00:00,-0.05556856
2001-01-09 00:00:00+00:00,-0.07795100
2001-01-10 00:00:00+00:00,0.05787037
2001-01-11 00:00:00+00:00,0.02595937
2001-01-12 00:00:00+00:00,-0.01781737
2001-01-15 00:00:00+00:00,-0.01008969
2001-01-16 00:00:00+00:00,0.00566251
2001-01-17 00:00:00+00:00,-0.07805430
2001-01-18 00:00:00+00:00,0.02232667
2001-01-19 00:00:00+00:00,0.04994193
2001-01-22 00:00:00+00:00,0.03064699
2001-01-23 00:00:00+00:00,-0.03125000
2001-01-24 00:00:00+00:00,-0.02610670
2001-01-25 00:00:00+00:00,-0.00345224
2001-01-26 00:00:00+00:00,0.04602992
2001-01-29 00:00:00+00:00,-0.04058625
2001-01-30 00:00:00+00:00,-0.03903559
2001-01-31 00:00:00+00:00,-0.02102804
2001-02-01 00:00:00+00:00,0.02004717
2001-02-02 00:00:00+00:00,0.08761682
2001-02-05 00:00:00+00:00,0.00559284
2001-02-06 00:00:00+00:00,0.02788879
2001-02-07 00:00:00+00:00,0.01872247
2001-02-08 00:00:00+00:00,0.05786026
2001-02-09 00:00:00+00:00,-0.01486200
2001-02-12 00:00:00+00:00,-0.03850267
2001-02-13 00:00:00+00:00,-0.01851852
2001-02-14 00:00:00+00:00,0.02330744
2001-02-15 00:00:00+00:00,-0.08013172
2001-02-16 00:00:00+00:00,0.01484018
2001-02-19 00:00:00+00:00,0.03178207
2001-02-20 00:00:00+00:00,-0.01564246
2001-02-21 00:00:00+00:00,-0.03724605
2001-02-22 00:00:00+00:00,-0.01262916
2001-02-23 00:00:00+00:00,0.03121387
2001-02-26 00:00:00+00:00,-0.01369863
2001-02-27 00:00:00+00:00,-0.03325688
2001-02-28 00:00:00+00:00,0.01046512
2001-03-01 00:00:00+00:00,-0.01736111
2001-03-02 00:00:00+00:00,0.04317386
2001-03-05 00:00:00+00:00,0.04347826
2001-03-06 00:00:00+00:00,-0.04479283
2001-03-07 00:00:00+00:00,0.02400000
2001-03-08 00:00:00+00:00,0.02028012
2001-03-09 00:00:00+00:00,-0.03240223
2001-03-12 00:00:00+00:00,-0.02270148
2001-03-13 00:00:00+00:00,-0.03096330
2001-03-14 00:00:00+00:00,-0.00698487
2001-03-15 00:00:00+00:00,-0.01752336
2001-03-16 00:00:00+00:00,0.03329370
2001-03-19 00:00:00+00:00,-0.05275498
2001-03-20 00:00:00+00:00,0.00600962
2001-03-21 00:00:00+00:00,0.00479616
2001-03-22 00:00:00+00:00,-0.00598086
2001-03-23 00:00:00+00:00,0.03966346
2001-03-26 00:00:00+00:00,0.00826446
2001-03-27 00:00:00+00:00,0.04240283
2001-03-28 00:00:00+00:00,-0.02186421
2001-03-29 00:00:00+00:00,-0.04645761
2001-03-30 00:00:00+00:00,-0.01070155
2001-04-02 00:00:00+00:00,-0.04290822
2001-04-03 00:00:00+00:00,0.00609756
2001-04-04 00:00:00+00:00,0.08150852
2001-04-05 00:00:00+00:00,0.04332553
2001-04-06 00:00:00+00:00,-0.04024289
2001-04-09 00:00:00+00:00,0.03044496
2001-04-10 00:00:00+00:00,0.09919262
2001-04-11 00:00:00+00:00,0.01434879
2001-04-12 00:00:00+00:00,0.02188184
2001-04-17 00:00:00+00:00,0.00108225
2001-04-18 00:00:00+00:00,-0.04756757
2001-04-19 00:00:00+00:00,0.00993377
2001-04-20 00:00:00+00:00,-0.01760176
2001-04-23 00:00:00+00:00,-0.00887902
2001-04-24 00:00:00+00:00,0.00557414
2001-04-25 00:00:00+00:00,-0.01888889
2001-04-26 00:00:00+00:00,0.04382022
2001-04-27 00:00:00+00:00,0.00109769
2001-04-30 00:00:00+00:00,0.02197802
2001-05-01 00:00:00+00:00,-0.01521739
2001-05-02 00:00:00+00:00,-0.02407002
2001-05-03 00:00:00+00:00,0.03650442
2001-05-04 00:00:00+00:00,0.02067465
2001-05-08 00:00:00+00:00,-0.02150538
2001-05-09 00:00:00+00:00,0.00434783
2001-05-10 00:00:00+00:00,0.02714441
2001-05-11 00:00:00+00:00,-0.03529412
2001-05-14 00:00:00+00:00,-0.03586957
2001-05-15 00:00:00+00:00,0.02104097
2001-05-16 00:00:00+00:00,0.00867679
2001-05-17 00:00:00+00:00,0.03567568
2001-05-18 00:00:00+00:00,0.04357067
2001-05-21 00:00:00+00:00,0.03121748
2001-05-22 00:00:00+00:00,-0.00818833
2001-05-23 00:00:00+00:00,0.00308325
2001-05-24 00:00:00+00:00,-0.02769231
2001-05-25 00:00:00+00:00,-0.02494802
2001-05-29 00:00:00+00:00,0.01473684
2001-05-30 00:00:00+00:00,-0.01356994
2001-05-31 00:00:00+00:00,-0.04626709
2001-06-01 00:00:00+00:00,0.02260495
2001-06-04 00:00:00+00:00,0.01382979
2001-06-05 00:00:00+00:00,0.00527983
2001-06-06 00:00:00+00:00,-0.02947368
2001-06-07 00:00:00+00:00,0.02350427
2001-06-08 00:00:00+00:00,0.00632280
2001-06-11 00:00:00+00:00,0.06631579
2001-06-12 00:00:00+00:00,0.01430031
2001-06-13 00:00:00+00:00,0.00202840
2001-06-14 00:00:00+00:00,0.01418440
2001-06-15 00:00:00+00:00,0.00100705
2001-06-18 00:00:00+00:00,-0.04426559
2001-06-19 00:00:00+00:00,-0.01644399
2001-06-20 00:00:00+00:00,-0.05492228
2001-06-21 00:00:00+00:00,-0.00745474
2001-06-22 00:00:00+00:00,-0.02887701
2001-06-25 00:00:00+00:00,0.01084599
2001-06-26 00:00:00+00:00,0.00539374
2001-06-27 00:00:00+00:00,-0.07857912
2001-06-28 00:00:00+00:00,-0.00335570
2001-06-29 00:00:00+00:00,0.05263158
2001-07-02 00:00:00+00:00,-0.03501094
2001-07-03 00:00:00+00:00,-0.01444444
2001-07-04 00:00:00+00:00,0.02237136
2001-07-05 00:00:00+00:00,-0.03104213
2001-07-06 00:00:00+00:00,0.04161980
2001-07-09 00:00:00+00:00,0.01762115
2001-07-10 00:00:00+00:00,-0.03279989
2001-07-11 00:00:00+00:00,-0.00887902
2001-07-12 00:00:00+00:00,-0.04464286
2001-07-13 00:00:00+00:00,0.01369863
2001-07-16 00:00:00+00:00,-0.04648526
2001-07-17 00:00:00+00:00,0.01277584
2001-07-18 00:00:00+00:00,-0.04357798
2001-07-19 00:00:00+00:00,0.01992966
2001-07-20 00:00:00+00:00,0.01508121
2001-07-23 00:00:00+00:00,0.01960784
2001-07-24 00:00:00+00:00,-0.01596351
2001-07-25 00:00:00+00:00,0.04027618
2001-07-26 00:00:00+00:00,0.04063205
2001-07-27 00:00:00+00:00,-0.02872928
2001-07-30 00:00:00+00:00,-0.02132435
2001-07-31 00:00:00+00:00,-0.00113379
2001-08-01 00:00:00+00:00,-0.01133787
2001-08-02 00:00:00+00:00,0.08437856
2001-08-03 00:00:00+00:00,-0.00876232
2001-08-06 00:00:00+00:00,-0.01650165
2001-08-07 00:00:00+00:00,0.03769401
2001-08-08 00:00:00+00:00,-0.00871811
2001-08-09 00:00:00+00:00,-0.01420765
2001-08-10 00:00:00+00:00,0.03524229
2001-08-13 00:00:00+00:00,-0.02164502
2001-08-14 00:00:00+00:00,0.00984683
2001-08-15 00:00:00+00:00,0.00435730
2001-08-16 00:00:00+00:00,-0.02603037
2001-08-17 00:00:00+00:00,-0.02307692
2001-08-20 00:00:00+00:00,-0.03670745
2001-08-21 00:00:00+00:00,0.02375566
2001-08-22 00:00:00+00:00,0.02122905
2001-08-23 00:00:00+00:00,-0.00221239
2001-08-24 00:00:00+00:00,0.05869324
2001-08-27 00:00:00+00:00,0.00000000
2001-08-28 00:00:00+00:00,0.00968784
2001-08-29 00:00:00+00:00,0.01498929
2001-08-30 00:00:00+00:00,-0.01382979
2001-08-31 00:00:00+00:00,-0.00428266
2001-09-03 00:00:00+00:00,0.01071811
2001-09-04 00:00:00+00:00,-0.01918977
2001-09-05 00:00:00+00:00,0.02688172
2001-09-06 00:00:00+00:00,0.01487779
2001-09-07 00:00:00+00:00,0.05063291
2001-09-10 00:00:00+00:00,0.00617257
2001-09-11 00:00:00+00:00,0.13025641
2001-09-12 00:00:00+00:00,-0.06417625
2001-09-13 00:00:00+00:00,0.02797203
2001-09-14 00:00:00+00:00,0.07980296
2001-09-17 00:00:00+00:00,-0.04933586
2001-09-18 00:00:00+00:00,-0.06986028
2001-09-19 00:00:00+00:00,-0.12177503
2001-09-20 00:00:00+00:00,-0.00328947
2001-09-21 00:00:00+00:00,-0.01320132
2001-09-24 00:00:00+00:00,-0.20475392
2001-09-25 00:00:00+00:00,-0.01776650
2001-09-26 00:00:00+00:00,0.00255754
2001-09-27 00:00:00+00:00,0.10783055
2001-09-28 00:00:00+00:00,0.03288672
2001-10-01 00:00:00+00:00,-0.05382775
2001-10-02 00:00:00+00:00,0.01970443
2001-10-03 00:00:00+00:00,-0.06219512
2001-10-04 00:00:00+00:00,0.02135678
2001-10-05 00:00:00+00:00,0.04358655
2001-10-08 00:00:00+00:00,-0.04257908
2001-10-09 00:00:00+00:00,-0.00498194
2001-10-10 00:00:00+00:00,0.00498132
2001-10-11 00:00:00+00:00,0.04477612
2001-10-12 00:00:00+00:00,-0.06463415
2001-10-15 00:00:00+00:00,-0.04282116
2001-10-16 00:00:00+00:00,0.00900901
2001-10-17 00:00:00+00:00,-0.07270408
2001-10-18 00:00:00+00:00,0.01058201
2001-10-19 00:00:00+00:00,0.00131752
2001-10-22 00:00:00+00:00,0.03157895
2001-10-23 00:00:00+00:00,-0.01813472
2001-10-24 00:00:00+00:00,0.03655352
2001-10-25 00:00:00+00:00,0.00642674
2001-10-26 00:00:00+00:00,-0.04865557
2001-10-29 00:00:00+00:00,0.01834862
2001-10-30 00:00:00+00:00,-0.02727273
2001-10-31 00:00:00+00:00,-0.06315789
2001-11-01 00:00:00+00:00,-0.01356852
2001-11-02 00:00:00+00:00,-0.07786885
2001-11-05 00:00:00+00:00,0.01562500
2001-11-06 00:00:00+00:00,-0.01269394
2001-11-07 00:00:00+00:00,0.00709220
2001-11-08 00:00:00+00:00,0.07767062
2001-11-09 00:00:00+00:00,0.09387755
2001-11-12 00:00:00+00:00,-0.08972692
2001-11-13 00:00:00+00:00,0.04347826
2001-11-14 00:00:00+00:00,-0.15446072
2001-11-15 00:00:00+00:00,-0.06791908
2001-11-16 00:00:00+00:00,0.00775194
2001-11-19 00:00:00+00:00,-0.06182380
2001-11-20 00:00:00+00:00,0.15445860
2001-11-21 00:00:00+00:00,-0.02662722
2001-11-22 00:00:00+00:00,0.09580838
2001-11-23 00:00:00+00:00,-0.05714286
2001-11-26 00:00:00+00:00,-0.06314244
2001-11-27 00:00:00+00:00,0.06212121
2001-11-28 00:00:00+00:00,-0.06176471
2001-11-29 00:00:00+00:00,-0.01661631
2001-11-30 00:00:00+00:00,0.01529052
2001-12-03 00:00:00+00:00,0.09242424
2001-12-04 00:00:00+00:00,-0.03473227
2001-12-05 00:00:00+00:00,0.00588235
2001-12-06 00:00:00+00:00,-0.08052709
2001-12-07 00:00:00+00:00,-0.06707317
2001-12-10 00:00:00+00:00,0.00313165
2001-12-11 00:00:00+00:00,-0.03610675
2001-12-12 00:00:00+00:00,0.04320000
2001-12-13 00:00:00+00:00,-0.00469484
2001-12-14 00:00:00+00:00,0.10518053
2001-12-17 00:00:00+00:00,0.00748503
2001-12-18 00:00:00+00:00,0.03120357
2001-12-19 00:00:00+00:00,0.03958944
2001-12-20 00:00:00+00:00,-0.02298851
2001-12-21 00:00:00+00:00,-0.05087209
2001-12-24 00:00:00+00:00,-0.00446429
2001-12-27 00:00:00+00:00,0.10164425
2001-12-28 00:00:00+00:00,-0.03413940
2001-12-31 00:00:00+00:00,-0.04196816
2002-01-02 00:00:00+00:00,0.06962963
2002-01-03 00:00:00+00:00,-0.01857143
2002-01-04 00:00:00+00:00,0.01729107
2002-01-07 00:00:00+00:00,-0.00429871
2002-01-08 00:00:00+00:00,0.00572246
2002-01-09 00:00:00+00:00,-0.07954545
2002-01-10 00:00:00+00:00,-0.01033973
2002-01-11 00:00:00+00:00,0.01634473
2002-01-14 00:00:00+00:00,-0.03840473
2002-01-15 00:00:00+00:00,0.02150538
2002-01-16 00:00:00+00:00,-0.00152207
2002-01-17 00:00:00+00:00,-0.04414003
2002-01-18 00:00:00+00:00,-0.00778816
2002-01-21 00:00:00+00:00,0.02190923
2002-01-22 00:00:00+00:00,0.00000000
2002-01-23 00:00:00+00:00,0.03250774
2002-01-24 00:00:00+00:00,0.01829268
2002-01-25 00:00:00+00:00,-0.04078550
2002-01-28 00:00:00+00:00,0.03543914
2002-01-29 00:00:00+00:00,-0.02124431
2002-01-30 00:00:00+00:00,-0.06574924
2002-01-31 00:00:00+00:00,0.04897314
2002-02-01 00:00:00+00:00,0.08346213
2002-02-04 00:00:00+00:00,-0.00888889
2002-02-05 00:00:00+00:00,-0.01934524
2002-02-06 00:00:00+00:00,0.01650352
2002-02-07 00:00:00+00:00,-0.07142857
2002-02-08 00:00:00+00:00,0.05864198
2002-02-11 00:00:00+00:00,-0.01049475
2002-02-12 00:00:00+00:00,0.11480363
2002-02-13 00:00:00+00:00,-0.02139800
2002-02-14 00:00:00+00:00,0.02186589
2002-02-15 00:00:00+00:00,-0.00000000
2002-02-18 00:00:00+00:00,-0.04460432
2002-02-19 00:00:00+00:00,0.01470588
2002-02-20 00:00:00+00:00,-0.05547445
2002-02-21 00:00:00+00:00,0.04654655
2002-02-22 00:00:00+00:00,-0.00587372
2002-02-25 00:00:00+00:00,-0.03976436
2002-02-26 00:00:00+00:00,0.01199400
2002-02-27 00:00:00+00:00,0.07761194
2002-02-28 00:00:00+00:00,-0.01007194
2002-03-01 00:00:00+00:00,0.10564399
2002-03-04 00:00:00+00:00,-0.01917808
2002-03-05 00:00:00+00:00,0.04847645
2002-03-06 00:00:00+00:00,-0.00676590
2002-03-07 00:00:00+00:00,0.11956522
2002-03-08 00:00:00+00:00,-0.05129505
2002-03-11 00:00:00+00:00,0.07227332
2002-03-12 00:00:00+00:00,-0.03680203
2002-03-13 00:00:00+00:00,0.05813953
2002-03-14 00:00:00+00:00,-0.01256281
2002-03-15 00:00:00+00:00,0.00632911
2002-03-18 00:00:00+00:00,0.01257862
2002-03-19 00:00:00+00:00,0.03125000
2002-03-20 00:00:00+00:00,0.04926108
2002-03-21 00:00:00+00:00,-0.07701564
2002-03-22 00:00:00+00:00,0.03125000
2002-03-25 00:00:00+00:00,-0.03562654
2002-03-26 00:00:00+00:00,0.01627034
2002-03-27 00:00:00+00:00,0.02608696
2002-03-28 00:00:00+00:00,0.01102941
2002-04-02 00:00:00+00:00,0.11936663
2002-04-03 00:00:00+00:00,-0.00345622
2002-04-04 00:00:00+00:00,0.01958525
2002-04-05 00:00:00+00:00,-0.06963470
2002-04-08 00:00:00+00:00,0.02007084
2002-04-09 00:00:00+00:00,-0.05504813
2002-04-10 00:00:00+00:00,-0.00962696
2002-04-11 00:00:00+00:00,-0.07980653
2002-04-12 00:00:00+00:00,-0.07421384
2002-04-15 00:00:00+00:00,-0.00261438
2002-04-16 00:00:00+00:00,0.03660131
2002-04-17 00:00:00+00:00,0.01891551
2002-04-18 00:00:00+00:00,0.04250000
2002-04-19 00:00:00+00:00,-0.02447980
2002-04-22 00:00:00+00:00,0.00867410
2002-04-23 00:00:00+00:00,0.03575832
2002-04-24 00:00:00+00:00,-0.01941748
2002-04-25 00:00:00+00:00,0.03431373
2002-04-26 00:00:00+00:00,0.00481348
2002-04-29 00:00:00+00:00,0.03365385
2002-04-30 00:00:00+00:00,0.00827423
2002-05-01 00:00:00+00:00,-0.03411765
2002-05-02 00:00:00+00:00,-0.07296651
2002-05-03 00:00:00+00:00,0.01739130
2002-05-07 00:00:00+00:00,-0.00369004
2002-05-08 00:00:00+00:00,0.05663725
2002-05-09 00:00:00+00:00,-0.00838323
2002-05-10 00:00:00+00:00,0.05649038
