Date,PLAT
2000-04-25 00:00:00+00:00,0.01680672
2000-04-26 00:00:00+00:00,-0.01534989
2000-04-27 00:00:00+00:00,0.09815111
2000-04-28 00:00:00+00:00,0.13330448
2000-05-01 00:00:00+00:00,0.01163024
2000-05-02 00:00:00+00:00,-0.05659241
2000-05-03 00:00:00+00:00,-0.03849338
2000-05-04 00:00:00+00:00,0.03517694
2000-05-05 00:00:00+00:00,-0.02832153
2000-05-08 00:00:00+00:00,0.00675961
2000-05-09 00:00:00+00:00,0.01852632
2000-05-10 00:00:00+00:00,0.02753442
2000-05-11 00:00:00+00:00,0.00000000
2000-05-12 00:00:00+00:00,-0.00493827
2000-05-15 00:00:00+00:00,-0.02392739
2000-05-16 00:00:00+00:00,0.01878914
2000-05-17 00:00:00+00:00,0.01199586
2000-05-18 00:00:00+00:00,0.07558020
2000-05-19 00:00:00+00:00,0.06959272
2000-05-22 00:00:00+00:00,0.02593440
2000-05-23 00:00:00+00:00,0.04070096
2000-05-24 00:00:00+00:00,0.02142198
2000-05-25 00:00:00+00:00,-0.05247813
2000-05-26 00:00:00+00:00,0.01494210
2000-05-30 00:00:00+00:00,0.02595476
2000-05-31 00:00:00+00:00,-0.02656164
2000-06-01 00:00:00+00:00,0.00278087
2000-06-02 00:00:00+00:00,0.05339266
2000-06-05 00:00:00+00:00,0.02353793
2000-06-06 00:00:00+00:00,-0.02471789
2000-06-07 00:00:00+00:00,-0.06021037
2000-06-08 00:00:00+00:00,0.02002620
2000-06-09 00:00:00+00:00,-0.00500093
2000-06-12 00:00:00+00:00,0.02398661
2000-06-13 00:00:00+00:00,-0.00698529
2000-06-14 00:00:00+00:00,-0.04749584
2000-06-15 00:00:00+00:00,-0.00075472
2000-06-16 00:00:00+00:00,0.02002645
2000-06-19 00:00:00+00:00,0.05579479
2000-06-20 00:00:00+00:00,0.05031905
2000-06-21 00:00:00+00:00,-0.02383070
2000-06-22 00:00:00+00:00,0.02337709
2000-06-23 00:00:00+00:00,-0.03382481
2000-06-26 00:00:00+00:00,0.05008165
2000-06-27 00:00:00+00:00,-0.03678811
2000-06-28 00:00:00+00:00,0.05947889
2000-06-29 00:00:00+00:00,-0.03247207
2000-06-30 00:00:00+00:00,-0.04583183
2000-07-05 00:00:00+00:00,-0.08884793
2000-07-06 00:00:00+00:00,0.02932099
2000-07-07 00:00:00+00:00,0.02205323
2000-07-10 00:00:00+00:00,0.02594961
2000-07-11 00:00:00+00:00,-0.00074253
2000-07-12 00:00:00+00:00,0.01226766
2000-07-13 00:00:00+00:00,0.01997041
2000-07-14 00:00:00+00:00,0.05039399
2000-07-17 00:00:00+00:00,0.05298013
2000-07-18 00:00:00+00:00,-0.01168265
2000-07-19 00:00:00+00:00,-0.00333392
2000-07-20 00:00:00+00:00,0.04272903
2000-07-21 00:00:00+00:00,-0.00483092
2000-07-24 00:00:00+00:00,-0.01660325
2000-07-25 00:00:00+00:00,-0.02805367
2000-07-26 00:00:00+00:00,-0.00335926
2000-07-27 00:00:00+00:00,-0.00460666
2000-07-28 00:00:00+00:00,0.00673998
2000-07-31 00:00:00+00:00,0.04808202
2000-08-01 00:00:00+00:00,0.03899241
2000-08-02 00:00:00+00:00,0.04156107
2000-08-03 00:00:00+00:00,-0.10873883
2000-08-04 00:00:00+00:00,0.00514641
2000-08-07 00:00:00+00:00,-0.03002793
2000-08-08 00:00:00+00:00,0.04927331
2000-08-09 00:00:00+00:00,-0.01835180
2000-08-10 00:00:00+00:00,0.03319937
2000-08-11 00:00:00+00:00,-0.05293915
2000-08-14 00:00:00+00:00,-0.00670904
2000-08-15 00:00:00+00:00,0.02907801
2000-08-16 00:00:00+00:00,-0.00244670
2000-08-17 00:00:00+00:00,-0.01888112
2000-08-18 00:00:00+00:00,-0.00811860
2000-08-21 00:00:00+00:00,0.02407932
2000-08-22 00:00:00+00:00,-0.00454864
2000-08-23 00:00:00+00:00,-0.00140032
2000-08-24 00:00:00+00:00,0.00875044
2000-08-25 00:00:00+00:00,0.02369751
2000-08-28 00:00:00+00:00,0.02032030
2000-08-29 00:00:00+00:00,0.02488919
2000-08-30 00:00:00+00:00,-0.00757703
2000-08-31 00:00:00+00:00,-0.01504904
2000-09-01 00:00:00+00:00,0.03272541
2000-09-05 00:00:00+00:00,0.02687720
2000-09-06 00:00:00+00:00,0.03259604
2000-09-07 00:00:00+00:00,-0.01423662
2000-09-08 00:00:00+00:00,0.01599340
2000-09-11 00:00:00+00:00,-0.01699069
2000-09-12 00:00:00+00:00,-0.00395452
2000-09-13 00:00:00+00:00,-0.03200264
2000-09-14 00:00:00+00:00,-0.03171141
2000-09-15 00:00:00+00:00,0.02458177
2000-09-18 00:00:00+00:00,0.00439189
2000-09-19 00:00:00+00:00,-0.00539811
2000-09-20 00:00:00+00:00,-0.01064729
2000-09-21 00:00:00+00:00,-0.01477582
2000-09-22 00:00:00+00:00,-0.00324675
2000-09-25 00:00:00+00:00,-0.01336774
2000-09-26 00:00:00+00:00,-0.04512573
2000-09-27 00:00:00+00:00,0.00334507
2000-09-28 00:00:00+00:00,0.02896261
2000-09-29 00:00:00+00:00,-0.02056333
2000-10-02 00:00:00+00:00,-0.02575865
2000-10-03 00:00:00+00:00,0.00428954
2000-10-04 00:00:00+00:00,0.00463706
2000-10-05 00:00:00+00:00,0.02953737
2000-10-06 00:00:00+00:00,0.00175346
2000-10-09 00:00:00+00:00,0.00525578
2000-10-10 00:00:00+00:00,-0.00629041
2000-10-11 00:00:00+00:00,0.01226994
2000-10-12 00:00:00+00:00,0.00975610
2000-10-13 00:00:00+00:00,-0.00520111
2000-10-16 00:00:00+00:00,-0.02781158
2000-10-17 00:00:00+00:00,-0.01198660
2000-10-18 00:00:00+00:00,0.01844299
2000-10-19 00:00:00+00:00,0.05552627
2000-10-20 00:00:00+00:00,-0.00820653
2000-10-23 00:00:00+00:00,-0.02707798
2000-10-24 00:00:00+00:00,-0.03787352
2000-10-25 00:00:00+00:00,0.01983354
2000-10-26 00:00:00+00:00,-0.00666316
2000-10-27 00:00:00+00:00,-0.00843734
2000-10-30 00:00:00+00:00,0.00953222
2000-10-31 00:00:00+00:00,0.03127196
2000-11-01 00:00:00+00:00,0.00103788
2000-11-02 00:00:00+00:00,0.05670816
2000-11-03 00:00:00+00:00,-0.01513114
2000-11-06 00:00:00+00:00,-0.01931221
2000-11-07 00:00:00+00:00,0.02771126
2000-11-08 00:00:00+00:00,-0.00134976
2000-11-09 00:00:00+00:00,0.00945467
2000-11-10 00:00:00+00:00,-0.00840195
2000-11-13 00:00:00+00:00,-0.02294971
2000-11-14 00:00:00+00:00,0.01485149
2000-11-15 00:00:00+00:00,-0.01493044
2000-11-16 00:00:00+00:00,-0.02153846
2000-11-17 00:00:00+00:00,0.02350095
2000-11-20 00:00:00+00:00,0.01195559
2000-11-21 00:00:00+00:00,-0.01765705
2000-11-22 00:00:00+00:00,-0.00085646
2000-11-27 00:00:00+00:00,0.02125836
2000-11-28 00:00:00+00:00,0.03460560
2000-11-29 00:00:00+00:00,0.00300150
2000-11-30 00:00:00+00:00,0.01931402
2000-12-01 00:00:00+00:00,0.02261099
2000-12-04 00:00:00+00:00,0.03300654
2000-12-05 00:00:00+00:00,-0.04725928
2000-12-06 00:00:00+00:00,-0.00658545
2000-12-07 00:00:00+00:00,0.02378593
2000-12-08 00:00:00+00:00,-0.01616063
2000-12-11 00:00:00+00:00,0.02039809
2000-12-12 00:00:00+00:00,0.01791239
2000-12-13 00:00:00+00:00,-0.02872821
2000-12-14 00:00:00+00:00,0.02540151
2000-12-15 00:00:00+00:00,-0.02507279
2000-12-18 00:00:00+00:00,-0.02112330
2000-12-19 00:00:00+00:00,-0.00314570
2000-12-20 00:00:00+00:00,0.01790154
2000-12-21 00:00:00+00:00,0.02203223
2000-12-22 00:00:00+00:00,-0.01561229
2000-12-26 00:00:00+00:00,0.00835929
2000-12-27 00:00:00+00:00,0.01337788
2000-12-28 00:00:00+00:00,0.00650936
2000-12-29 00:00:00+00:00,-0.01912480
2001-01-02 00:00:00+00:00,-0.00114829
2001-01-03 00:00:00+00:00,0.01724421
2001-01-04 00:00:00+00:00,0.02098805
2001-01-05 00:00:00+00:00,-0.02297017
2001-01-08 00:00:00+00:00,0.02678716
2001-01-09 00:00:00+00:00,0.00476569
2001-01-10 00:00:00+00:00,0.01933439
2001-01-11 00:00:00+00:00,-0.02856694
2001-01-12 00:00:00+00:00,0.01624204
2001-01-16 00:00:00+00:00,-0.01105671
2001-01-17 00:00:00+00:00,-0.01937738
2001-01-18 00:00:00+00:00,-0.05100241
2001-01-19 00:00:00+00:00,0.02699144
2001-01-22 00:00:00+00:00,0.01299123
2001-01-23 00:00:00+00:00,-0.00968054
2001-01-24 00:00:00+00:00,-0.04589528
2001-01-25 00:00:00+00:00,0.03445991
2001-01-26 00:00:00+00:00,-0.00618893
2001-01-29 00:00:00+00:00,-0.04476393
2001-01-30 00:00:00+00:00,0.01069519
2001-01-31 00:00:00+00:00,0.00166223
2001-02-01 00:00:00+00:00,-0.01231076
2001-02-02 00:00:00+00:00,-0.00133914
2001-02-05 00:00:00+00:00,0.02244556
2001-02-06 00:00:00+00:00,0.00761968
2001-02-07 00:00:00+00:00,-0.00990099
2001-02-08 00:00:00+00:00,-0.03134328
2001-02-09 00:00:00+00:00,0.00067420
2001-02-12 00:00:00+00:00,-0.01145746
2001-02-13 00:00:00+00:00,0.01474326
2001-02-14 00:00:00+00:00,-0.00437932
2001-02-15 00:00:00+00:00,0.00911546
2001-02-16 00:00:00+00:00,0.01680390
2001-02-20 00:00:00+00:00,0.01233128
2001-02-21 00:00:00+00:00,0.00066247
2001-02-22 00:00:00+00:00,-0.01754967
2001-02-23 00:00:00+00:00,-0.00066811
2001-02-26 00:00:00+00:00,0.01938179
2001-02-27 00:00:00+00:00,0.03342711
2001-02-28 00:00:00+00:00,-0.00946321
2001-03-01 00:00:00+00:00,-0.04065574
2001-03-02 00:00:00+00:00,-0.06014033
2001-03-05 00:00:00+00:00,-0.01445534
2001-03-06 00:00:00+00:00,0.01629399
2001-03-07 00:00:00+00:00,0.03318432
2001-03-08 00:00:00+00:00,0.02605753
2001-03-09 00:00:00+00:00,-0.01720394
2001-03-12 00:00:00+00:00,-0.02747345
2001-03-13 00:00:00+00:00,-0.00854847
2001-03-14 00:00:00+00:00,0.00755495
2001-03-15 00:00:00+00:00,-0.01436880
2001-03-16 00:00:00+00:00,-0.00086147
2001-03-19 00:00:00+00:00,-0.01016540
2001-03-20 00:00:00+00:00,-0.01350182
2001-03-21 00:00:00+00:00,0.02161032
2001-03-22 00:00:00+00:00,-0.03506045
2001-03-23 00:00:00+00:00,-0.01423300
2001-03-26 00:00:00+00:00,0.01867848
2001-03-27 00:00:00+00:00,0.01258521
2001-03-28 00:00:00+00:00,-0.01978480
2001-03-29 00:00:00+00:00,-0.04820333
2001-03-30 00:00:00+00:00,-0.03046595
2001-04-02 00:00:00+00:00,-0.01182994
2001-04-03 00:00:00+00:00,0.06359241
2001-04-04 00:00:00+00:00,0.01838169
2001-04-05 00:00:00+00:00,-0.02500000
2001-04-06 00:00:00+00:00,0.00542495
2001-04-09 00:00:00+00:00,0.01298467
2001-04-10 00:00:00+00:00,0.00645046
2001-04-11 00:00:00+00:00,0.04822290
2001-04-12 00:00:00+00:00,0.01360307
2001-04-16 00:00:00+00:00,0.09561753
2001-04-17 00:00:00+00:00,-0.00099190
2001-04-18 00:00:00+00:00,0.00296981
2001-04-19 00:00:00+00:00,0.00164745
2001-04-20 00:00:00+00:00,0.00296296
2001-04-23 00:00:00+00:00,-0.02038133
2001-04-24 00:00:00+00:00,-0.00265692
2001-04-25 00:00:00+00:00,-0.01214844
2001-04-26 00:00:00+00:00,-0.01055276
2001-04-27 00:00:00+00:00,-0.00168464
2001-04-30 00:00:00+00:00,0.00640701
2001-05-01 00:00:00+00:00,0.02016807
2001-05-02 00:00:00+00:00,0.04425957
2001-05-03 00:00:00+00:00,0.05869884
2001-05-04 00:00:00+00:00,-0.03960082
2001-05-07 00:00:00+00:00,-0.02521008
2001-05-08 00:00:00+00:00,-0.02029460
2001-05-09 00:00:00+00:00,0.02281746
2001-05-10 00:00:00+00:00,-0.01373222
2001-05-11 00:00:00+00:00,0.00098765
2001-05-14 00:00:00+00:00,-0.00427772
2001-05-15 00:00:00+00:00,0.01154163
2001-05-16 00:00:00+00:00,0.00688525
2001-05-17 00:00:00+00:00,0.01012906
2001-05-18 00:00:00+00:00,0.00357607
2001-05-21 00:00:00+00:00,0.01233166
2001-05-22 00:00:00+00:00,-0.01161103
2001-05-23 00:00:00+00:00,-0.00778589
2001-05-24 00:00:00+00:00,0.01595831
2001-05-25 00:00:00+00:00,0.00969305
2001-05-29 00:00:00+00:00,-0.00868167
2001-05-30 00:00:00+00:00,-0.02002261
2001-05-31 00:00:00+00:00,-0.03262111
2001-06-01 00:00:00+00:00,-0.04775327
2001-06-04 00:00:00+00:00,0.01052989
2001-06-05 00:00:00+00:00,-0.03024159
2001-06-06 00:00:00+00:00,-0.00120048
2001-06-07 00:00:00+00:00,0.01818182
2001-06-08 00:00:00+00:00,0.01835798
2001-06-11 00:00:00+00:00,-0.02863881
2001-06-12 00:00:00+00:00,-0.02221463
2001-06-13 00:00:00+00:00,0.00069120
2001-06-14 00:00:00+00:00,0.00380031
2001-06-15 00:00:00+00:00,0.01103448
2001-06-18 00:00:00+00:00,-0.01217421
2001-06-19 00:00:00+00:00,-0.00292901
2001-06-20 00:00:00+00:00,0.01656029
2001-06-21 00:00:00+00:00,-0.00513259
2001-06-22 00:00:00+00:00,-0.03001715
2001-06-25 00:00:00+00:00,-0.01117283
2001-06-26 00:00:00+00:00,-0.00490454
2001-06-27 00:00:00+00:00,-0.01106234
2001-06-28 00:00:00+00:00,-0.01077548
2001-06-29 00:00:00+00:00,-0.01634684
2001-07-02 00:00:00+00:00,-0.01553468
2001-07-03 00:00:00+00:00,0.00946659
2001-07-05 00:00:00+00:00,-0.01775684
2001-07-06 00:00:00+00:00,0.03802559
2001-07-09 00:00:00+00:00,-0.01004665
2001-07-10 00:00:00+00:00,-0.01099892
2001-07-11 00:00:00+00:00,0.04317069
2001-07-12 00:00:00+00:00,-0.01757813
2001-07-13 00:00:00+00:00,-0.02383513
2001-07-16 00:00:00+00:00,0.00108873
2001-07-17 00:00:00+00:00,-0.04134929
2001-07-18 00:00:00+00:00,-0.06666667
2001-07-19 00:00:00+00:00,-0.03785851
2001-07-20 00:00:00+00:00,-0.03436829
2001-07-23 00:00:00+00:00,-0.02900854
2001-07-24 00:00:00+00:00,0.04072581
2001-07-25 00:00:00+00:00,0.00592768
2001-07-26 00:00:00+00:00,-0.00315209
2001-07-27 00:00:00+00:00,-0.01223362
2001-07-30 00:00:00+00:00,-0.12189796
2001-07-31 00:00:00+00:00,0.00591966
2001-08-01 00:00:00+00:00,-0.00042159
2001-08-02 00:00:00+00:00,0.03036053
2001-08-03 00:00:00+00:00,-0.00373832
2001-08-06 00:00:00+00:00,-0.05992509
2001-08-07 00:00:00+00:00,-0.11068211
2001-08-08 00:00:00+00:00,0.00726612
2001-08-09 00:00:00+00:00,-0.02310306
2001-08-10 00:00:00+00:00,0.06507791
2001-08-13 00:00:00+00:00,0.01420328
2001-08-14 00:00:00+00:00,-0.05310710
2001-08-15 00:00:00+00:00,-0.04801812
2001-08-16 00:00:00+00:00,0.04751970
2001-08-17 00:00:00+00:00,0.04028061
2001-08-20 00:00:00+00:00,-0.07120674
2001-08-21 00:00:00+00:00,0.03582090
2001-08-22 00:00:00+00:00,0.02346041
2001-08-23 00:00:00+00:00,0.05908584
2001-08-24 00:00:00+00:00,-0.03726977
2001-08-27 00:00:00+00:00,0.02517112
2001-08-28 00:00:00+00:00,0.01222441
2001-08-29 00:00:00+00:00,-0.00564114
2001-08-30 00:00:00+00:00,-0.08398607
2001-08-31 00:00:00+00:00,0.01226437
2001-09-04 00:00:00+00:00,0.00857788
2001-09-05 00:00:00+00:00,-0.01417642
2001-09-06 00:00:00+00:00,-0.01744054
2001-09-07 00:00:00+00:00,0.02972108
2001-09-10 00:00:00+00:00,-0.02567568
2001-09-11 00:00:00+00:00,0.00000000
2001-09-14 00:00:00+00:00,0.07985398
2001-09-17 00:00:00+00:00,0.13057258
2001-09-18 00:00:00+00:00,-0.01843884
2001-09-19 00:00:00+00:00,0.03215832
2001-09-20 00:00:00+00:00,-0.00629569
2001-09-21 00:00:00+00:00,-0.02833265
2001-09-24 00:00:00+00:00,-0.04799338
2001-09-25 00:00:00+00:00,-0.10048930
2001-09-26 00:00:00+00:00,-0.01821817
2001-09-27 00:00:00+00:00,-0.00403587
2001-09-28 00:00:00+00:00,-0.04628173
2001-10-01 00:00:00+00:00,-0.05261943
2001-10-02 00:00:00+00:00,0.00048721
2001-10-03 00:00:00+00:00,0.01436572
2001-10-04 00:00:00+00:00,0.00600096
2001-10-05 00:00:00+00:00,0.01884992
2001-10-08 00:00:00+00:00,-0.01053864
2001-10-09 00:00:00+00:00,-0.01609467
2001-10-10 00:00:00+00:00,0.00144335
2001-10-11 00:00:00+00:00,0.07019231
2001-10-12 00:00:00+00:00,0.01579192
2001-10-15 00:00:00+00:00,0.03632184
2001-10-16 00:00:00+00:00,-0.07766990
2001-10-17 00:00:00+00:00,-0.00725655
2001-10-18 00:00:00+00:00,-0.03577312
2001-10-19 00:00:00+00:00,0.02731848
2001-10-22 00:00:00+00:00,-0.04728132
2001-10-23 00:00:00+00:00,0.02082324
2001-10-24 00:00:00+00:00,-0.03450755
2001-10-25 00:00:00+00:00,0.01853207
2001-10-26 00:00:00+00:00,0.05194491
2001-10-29 00:00:00+00:00,-0.00094473
2001-10-30 00:00:00+00:00,-0.00897921
2001-10-31 00:00:00+00:00,-0.04177546
2001-11-01 00:00:00+00:00,0.04412121
2001-11-02 00:00:00+00:00,-0.00426945
2001-11-05 00:00:00+00:00,0.01093416
2001-11-06 00:00:00+00:00,-0.02789598
2001-11-07 00:00:00+00:00,-0.01486454
2001-11-08 00:00:00+00:00,0.01835749
2001-11-09 00:00:00+00:00,0.02297750
2001-11-12 00:00:00+00:00,0.09465215
2001-11-13 00:00:00+00:00,-0.10460913
2001-11-14 00:00:00+00:00,0.02716226
2001-11-15 00:00:00+00:00,-0.01010813
2001-11-16 00:00:00+00:00,0.02316785
2001-11-19 00:00:00+00:00,0.04253330
2001-11-20 00:00:00+00:00,0.00938215
2001-11-21 00:00:00+00:00,0.01229228
2001-11-26 00:00:00+00:00,-0.01040724
2001-11-27 00:00:00+00:00,-0.00295656
2001-11-28 00:00:00+00:00,-0.01391423
2001-11-29 00:00:00+00:00,0.03761468
2001-11-30 00:00:00+00:00,0.02296263
2001-12-03 00:00:00+00:00,0.03627866
2001-12-04 00:00:00+00:00,-0.01857112
2001-12-05 00:00:00+00:00,-0.00264201
2001-12-06 00:00:00+00:00,0.04166667
2001-12-07 00:00:00+00:00,0.02784373
2001-12-10 00:00:00+00:00,0.01765957
2001-12-11 00:00:00+00:00,-0.05564924
2001-12-12 00:00:00+00:00,0.02995442
2001-12-13 00:00:00+00:00,0.00406330
2001-12-14 00:00:00+00:00,-0.00618601
2001-12-17 00:00:00+00:00,0.00427716
2001-12-18 00:00:00+00:00,-0.02138580
2001-12-19 00:00:00+00:00,-0.01943425
2001-12-20 00:00:00+00:00,-0.00545137
2001-12-21 00:00:00+00:00,0.06213082
2001-12-26 00:00:00+00:00,0.00827498
2001-12-27 00:00:00+00:00,0.03246645
2001-12-28 00:00:00+00:00,0.02517162
2001-12-31 00:00:00+00:00,0.02363823
2002-01-02 00:00:00+00:00,-0.03346856
2002-01-03 00:00:00+00:00,0.01049318
2002-01-04 00:00:00+00:00,-0.02421712
2002-01-07 00:00:00+00:00,0.00042265
2002-01-08 00:00:00+00:00,0.00739489
2002-01-09 00:00:00+00:00,0.00294551
2002-01-10 00:00:00+00:00,0.00861345
2002-01-11 00:00:00+00:00,0.00878110
2002-01-14 00:00:00+00:00,-0.01956703
2002-01-15 00:00:00+00:00,-0.01324364
2002-01-16 00:00:00+00:00,0.03130288
2002-01-17 00:00:00+00:00,0.01124531
2002-01-18 00:00:00+00:00,-0.01076828
2002-01-22 00:00:00+00:00,-0.02040391
2002-01-23 00:00:00+00:00,-0.03491796
2002-01-24 00:00:00+00:00,-0.02269321
2002-01-25 00:00:00+00:00,0.01255955
2002-01-28 00:00:00+00:00,-0.03335485
2002-01-29 00:00:00+00:00,-0.02712161
2002-01-30 00:00:00+00:00,0.02084257
2002-01-31 00:00:00+00:00,-0.03291639
2002-02-01 00:00:00+00:00,0.00847836
2002-02-04 00:00:00+00:00,0.00533215
2002-02-05 00:00:00+00:00,0.02082872
2002-02-06 00:00:00+00:00,0.00263447
2002-02-07 00:00:00+00:00,0.05174304
2002-02-08 00:00:00+00:00,0.03376790
2002-02-11 00:00:00+00:00,-0.02059689
2002-02-12 00:00:00+00:00,-0.03227862
2002-02-13 00:00:00+00:00,0.03194474
2002-02-14 00:00:00+00:00,0.04312726
2002-02-15 00:00:00+00:00,-0.02535855
2002-02-19 00:00:00+00:00,-0.02063158
2002-02-20 00:00:00+00:00,-0.01530287
2002-02-21 00:00:00+00:00,0.02312634
2002-02-22 00:00:00+00:00,0.00889077
2002-02-25 00:00:00+00:00,0.01264489
2002-02-26 00:00:00+00:00,0.01612565
2002-02-27 00:00:00+00:00,0.05793189
2002-02-28 00:00:00+00:00,-0.02985075
2002-03-01 00:00:00+00:00,0.04201681
2002-03-04 00:00:00+00:00,0.05663788
2002-03-05 00:00:00+00:00,-0.01562500
2002-03-06 00:00:00+00:00,0.01103448
2002-03-07 00:00:00+00:00,-0.00372330
2002-03-08 00:00:00+00:00,0.03296703
2002-03-11 00:00:00+00:00,0.02895753
2002-03-12 00:00:00+00:00,-0.02759277
2002-03-13 00:00:00+00:00,-0.01235521
2002-03-14 00:00:00+00:00,-0.01942502
2002-03-15 00:00:00+00:00,0.01216163
2002-03-18 00:00:00+00:00,0.01675107
2002-03-19 00:00:00+00:00,-0.00638051
2002-03-20 00:00:00+00:00,-0.00834465
2002-03-21 00:00:00+00:00,-0.01267304
2002-03-22 00:00:00+00:00,0.02199097
2002-03-25 00:00:00+00:00,0.01456311
2002-03-26 00:00:00+00:00,-0.02432432
2002-03-27 00:00:00+00:00,0.02305994
2002-03-28 00:00:00+00:00,0.01777434
2002-04-01 00:00:00+00:00,0.00958405
2002-04-02 00:00:00+00:00,0.02348673
2002-04-03 00:00:00+00:00,-0.03358209
2002-04-04 00:00:00+00:00,-0.00759013
2002-04-05 00:00:00+00:00,0.00952381
2002-04-08 00:00:00+00:00,-0.00303318
2002-04-09 00:00:00+00:00,-0.00721473
2002-04-10 00:00:00+00:00,0.01238567
2002-04-11 00:00:00+00:00,0.03142154
2002-04-12 00:00:00+00:00,-0.01304510
2002-04-15 00:00:00+00:00,-0.00787845
2002-04-16 00:00:00+00:00,0.01619586
2002-04-17 00:00:00+00:00,0.03269195
2002-04-18 00:00:00+00:00,0.04331865
2002-04-19 00:00:00+00:00,-0.01796622
2002-04-22 00:00:00+00:00,-0.02102973
2002-04-23 00:00:00+00:00,-0.00366435
2002-04-24 00:00:00+00:00,0.01945668
2002-04-25 00:00:00+00:00,0.00545355
2002-04-26 00:00:00+00:00,-0.01341552
2002-04-29 00:00:00+00:00,-0.03285271
2002-04-30 00:00:00+00:00,-0.02375209
2002-05-01 00:00:00+00:00,-0.06760563
2002-05-02 00:00:00+00:00,0.01205053
2002-05-03 00:00:00+00:00,-0.00231839
2002-05-06 00:00:00+00:00,-0.00464217
2002-05-07 00:00:00+00:00,0.02404033
2002-05-08 00:00:00+00:00,0.02567050
2002-05-09 00:00:00+00:00,-0.01853603
2002-05-10 00:00:00+00:00,-0.01145475
2002-05-13 00:00:00+00:00,0.01728111
2002-05-14 00:00:00+00:00,0.03045879
2002-05-15 00:00:00+00:00,-0.00150009
2002-05-16 00:00:00+00:00,0.01163445
2002-05-17 00:00:00+00:00,0.00634328
2002-05-20 00:00:00+00:00,0.02417705
2002-05-21 00:00:00+00:00,-0.02278574
2002-05-22 00:00:00+00:00,0.00743494
2002-05-23 00:00:00+00:00,0.00592593
