Date,FEEDCOW
2000-09-26 00:00:00+00:00,0.00489772
2000-09-27 00:00:00+00:00,0.00861669
2000-09-28 00:00:00+00:00,-0.00543168
2000-09-29 00:00:00+00:00,0.00315277
2000-10-02 00:00:00+00:00,-0.00229029
2000-10-03 00:00:00+00:00,-0.00716538
2000-10-04 00:00:00+00:00,0.00950187
2000-10-05 00:00:00+00:00,0.01625784
2000-10-06 00:00:00+00:00,-0.01075878
2000-10-09 00:00:00+00:00,0.00825976
2000-10-10 00:00:00+00:00,-0.00623936
2000-10-11 00:00:00+00:00,0.00255973
2000-10-12 00:00:00+00:00,-0.00056770
2000-10-13 00:00:00+00:00,-0.00340619
2000-10-16 00:00:00+00:00,0.00142167
2000-10-17 00:00:00+00:00,0.01790790
2000-10-18 00:00:00+00:00,0.00197072
2000-10-19 00:00:00+00:00,-0.00562746
2000-10-20 00:00:00+00:00,0.01467269
2000-10-23 00:00:00+00:00,0.00699496
2000-10-24 00:00:00+00:00,0.00334728
2000-10-25 00:00:00+00:00,-0.00501812
2000-10-26 00:00:00+00:00,0.00307606
2000-10-27 00:00:00+00:00,-0.00474860
2000-10-30 00:00:00+00:00,0.00168067
2000-10-31 00:00:00+00:00,0.00223776
2000-11-01 00:00:00+00:00,-0.00475524
2000-11-02 00:00:00+00:00,-0.01319113
2000-11-03 00:00:00+00:00,0.00849137
2000-11-06 00:00:00+00:00,0.00225035
2000-11-07 00:00:00+00:00,-0.01349831
2000-11-08 00:00:00+00:00,-0.00537634
2000-11-09 00:00:00+00:00,0.00539926
2000-11-10 00:00:00+00:00,0.00566091
2000-11-13 00:00:00+00:00,0.00366610
2000-11-14 00:00:00+00:00,0.00957207
2000-11-15 00:00:00+00:00,-0.00307520
2000-11-16 00:00:00+00:00,0.00223901
2000-11-17 00:00:00+00:00,-0.00167364
2000-11-20 00:00:00+00:00,0.00251467
2000-11-21 00:00:00+00:00,-0.00390190
2000-11-22 00:00:00+00:00,0.00167879
2000-11-24 00:00:00+00:00,-0.00418994
2000-11-27 00:00:00+00:00,-0.00140652
2000-11-28 00:00:00+00:00,0.00758427
2000-11-29 00:00:00+00:00,-0.00529691
2000-11-30 00:00:00+00:00,-0.00364350
2000-12-01 00:00:00+00:00,0.00337553
2000-12-04 00:00:00+00:00,0.00140174
2000-12-05 00:00:00+00:00,-0.00083987
2000-12-06 00:00:00+00:00,0.01148781
2000-12-07 00:00:00+00:00,0.00696767
2000-12-08 00:00:00+00:00,0.00222284
2000-12-11 00:00:00+00:00,0.00304963
2000-12-12 00:00:00+00:00,0.00443336
2000-12-13 00:00:00+00:00,-0.00304288
2000-12-14 00:00:00+00:00,-0.01053215
2000-12-15 00:00:00+00:00,0.00362218
2000-12-18 00:00:00+00:00,0.00917686
2000-12-19 00:00:00+00:00,-0.01271772
2000-12-20 00:00:00+00:00,0.01363383
2000-12-21 00:00:00+00:00,-0.01078838
2000-12-22 00:00:00+00:00,0.02422049
2000-12-26 00:00:00+00:00,-0.01156706
2000-12-27 00:00:00+00:00,0.00331642
2000-12-28 00:00:00+00:00,-0.00496004
2000-12-29 00:00:00+00:00,0.00469613
2001-01-02 00:00:00+00:00,0.01158621
2001-01-03 00:00:00+00:00,-0.00767544
2001-01-04 00:00:00+00:00,-0.01325967
2001-01-05 00:00:00+00:00,-0.00250139
2001-01-08 00:00:00+00:00,-0.01253133
2001-01-09 00:00:00+00:00,0.01458626
2001-01-10 00:00:00+00:00,0.00362420
2001-01-11 00:00:00+00:00,0.00640134
2001-01-12 00:00:00+00:00,-0.01053507
2001-01-16 00:00:00+00:00,0.00055710
2001-01-17 00:00:00+00:00,-0.01030067
2001-01-18 00:00:00+00:00,-0.00251678
2001-01-19 00:00:00+00:00,-0.00896108
2001-01-22 00:00:00+00:00,-0.00309249
2001-01-23 00:00:00+00:00,-0.02843468
2001-01-24 00:00:00+00:00,0.00714082
2001-01-25 00:00:00+00:00,0.00028025
2001-01-26 00:00:00+00:00,-0.00910902
2001-01-29 00:00:00+00:00,-0.01514718
2001-01-30 00:00:00+00:00,-0.03423475
2001-01-31 00:00:00+00:00,-0.00790167
2001-02-01 00:00:00+00:00,0.02025837
2001-02-02 00:00:00+00:00,-0.01294964
2001-02-05 00:00:00+00:00,0.01650738
2001-02-06 00:00:00+00:00,0.00057438
2001-02-07 00:00:00+00:00,-0.00690052
2001-02-08 00:00:00+00:00,-0.00922722
2001-02-09 00:00:00+00:00,0.00840580
2001-02-12 00:00:00+00:00,-0.00952106
2001-02-13 00:00:00+00:00,0.00261021
2001-02-14 00:00:00+00:00,0.00549769
2001-02-15 00:00:00+00:00,0.00692441
2001-02-16 00:00:00+00:00,0.00287439
2001-02-20 00:00:00+00:00,0.02038473
2001-02-21 00:00:00+00:00,0.00853485
2001-02-22 00:00:00+00:00,-0.00652667
2001-02-23 00:00:00+00:00,-0.00767918
2001-02-26 00:00:00+00:00,0.00457143
2001-02-27 00:00:00+00:00,0.00712657
2001-02-28 00:00:00+00:00,0.00142126
2001-03-01 00:00:00+00:00,-0.00426136
2001-03-02 00:00:00+00:00,-0.00740319
2001-03-05 00:00:00+00:00,0.00428694
2001-03-06 00:00:00+00:00,0.00541311
2001-03-07 00:00:00+00:00,-0.00085203
2001-03-08 00:00:00+00:00,-0.01222285
2001-03-09 00:00:00+00:00,-0.00743707
2001-03-12 00:00:00+00:00,0.00057405
2001-03-13 00:00:00+00:00,0.00000000
2001-03-14 00:00:00+00:00,-0.01205165
2001-03-15 00:00:00+00:00,-0.01269475
2001-03-16 00:00:00+00:00,0.00551844
2001-03-19 00:00:00+00:00,0.00607991
2001-03-20 00:00:00+00:00,0.01557992
2001-03-21 00:00:00+00:00,-0.00915070
2001-03-22 00:00:00+00:00,0.01465938
2001-03-23 00:00:00+00:00,-0.01254634
2001-03-26 00:00:00+00:00,-0.00229489
2001-03-27 00:00:00+00:00,0.01495112
2001-03-28 00:00:00+00:00,-0.00199772
2001-03-29 00:00:00+00:00,0.00656018
2001-03-30 00:00:00+00:00,-0.02389758
2001-04-02 00:00:00+00:00,0.01496834
2001-04-03 00:00:00+00:00,0.01171094
2001-04-04 00:00:00+00:00,-0.00198920
2001-04-05 00:00:00+00:00,-0.00085373
2001-04-06 00:00:00+00:00,0.00028474
2001-04-09 00:00:00+00:00,0.00227920
2001-04-10 00:00:00+00:00,-0.01820768
2001-04-11 00:00:00+00:00,0.00491046
2001-04-12 00:00:00+00:00,0.00144134
2001-04-16 00:00:00+00:00,0.01267281
2001-04-17 00:00:00+00:00,0.00085763
2001-04-18 00:00:00+00:00,-0.00541156
2001-04-19 00:00:00+00:00,-0.00228571
2001-04-20 00:00:00+00:00,0.00831660
2001-04-23 00:00:00+00:00,0.00199317
2001-04-24 00:00:00+00:00,-0.00483367
2001-04-25 00:00:00+00:00,-0.00256996
2001-04-26 00:00:00+00:00,0.00658083
2001-04-27 00:00:00+00:00,-0.00000400
2001-04-30 00:00:00+00:00,-0.00256046
2001-05-01 00:00:00+00:00,0.00171135
2001-05-02 00:00:00+00:00,-0.00170843
2001-05-03 00:00:00+00:00,-0.00199658
2001-05-04 00:00:00+00:00,0.00285796
2001-05-07 00:00:00+00:00,0.01025933
2001-05-08 00:00:00+00:00,-0.00028337
2001-05-09 00:00:00+00:00,-0.01501416
2001-05-10 00:00:00+00:00,0.00714490
2001-05-11 00:00:00+00:00,-0.00426015
2001-05-14 00:00:00+00:00,-0.00540541
2001-05-15 00:00:00+00:00,-0.00000000
2001-05-16 00:00:00+00:00,0.00142491
2001-05-17 00:00:00+00:00,0.03012219
2001-05-18 00:00:00+00:00,-0.00027941
2001-05-21 00:00:00+00:00,0.01954761
2001-05-22 00:00:00+00:00,0.00027488
2001-05-23 00:00:00+00:00,-0.00329761
2001-05-24 00:00:00+00:00,-0.00000000
2001-05-25 00:00:00+00:00,0.00109800
2001-05-29 00:00:00+00:00,0.00712915
2001-05-30 00:00:00+00:00,-0.00299483
2001-05-31 00:00:00+00:00,0.00409612
2001-06-01 00:00:00+00:00,0.00027196
2001-06-04 00:00:00+00:00,-0.00299076
2001-06-05 00:00:00+00:00,-0.00463594
2001-06-06 00:00:00+00:00,-0.00246575
2001-06-07 00:00:00+00:00,-0.00631175
2001-06-08 00:00:00+00:00,0.00880815
2001-06-11 00:00:00+00:00,-0.00082305
2001-06-12 00:00:00+00:00,-0.00850714
2001-06-13 00:00:00+00:00,-0.00275634
2001-06-14 00:00:00+00:00,-0.00579310
2001-06-15 00:00:00+00:00,0.00747095
2001-06-18 00:00:00+00:00,0.00027571
2001-06-19 00:00:00+00:00,0.01545254
2001-06-20 00:00:00+00:00,0.00027397
2001-06-21 00:00:00+00:00,-0.00356164
2001-06-22 00:00:00+00:00,0.00274273
2001-06-25 00:00:00+00:00,0.01177115
2001-06-26 00:00:00+00:00,-0.00734494
2001-06-27 00:00:00+00:00,0.00299736
2001-06-28 00:00:00+00:00,0.00108873
2001-06-29 00:00:00+00:00,-0.02259733
2001-07-02 00:00:00+00:00,0.00165198
2001-07-03 00:00:00+00:00,-0.00908090
2001-07-05 00:00:00+00:00,-0.00386847
2001-07-06 00:00:00+00:00,0.01054092
2001-07-09 00:00:00+00:00,0.00082667
2001-07-10 00:00:00+00:00,-0.01791621
2001-07-11 00:00:00+00:00,0.01224944
2001-07-12 00:00:00+00:00,-0.00746888
2001-07-13 00:00:00+00:00,0.00638003
2001-07-16 00:00:00+00:00,0.00553403
2001-07-17 00:00:00+00:00,-0.01351724
2001-07-18 00:00:00+00:00,0.00333241
2001-07-19 00:00:00+00:00,-0.00083218
2001-07-20 00:00:00+00:00,0.00194175
2001-07-23 00:00:00+00:00,0.00748337
2001-07-24 00:00:00+00:00,-0.00524427
2001-07-25 00:00:00+00:00,-0.00913621
2001-07-26 00:00:00+00:00,-0.00583495
2001-07-27 00:00:00+00:00,-0.01227394
2001-07-30 00:00:00+00:00,0.00280505
2001-07-31 00:00:00+00:00,0.00000000
2001-08-01 00:00:00+00:00,0.00699888
2001-08-02 00:00:00+00:00,-0.00781468
2001-08-03 00:00:00+00:00,0.00952915
2001-08-06 00:00:00+00:00,-0.00555247
2001-08-07 00:00:00+00:00,0.00111390
2001-08-08 00:00:00+00:00,0.00222717
2001-08-09 00:00:00+00:00,-0.00388889
2001-08-10 00:00:00+00:00,-0.00194878
2001-08-13 00:00:00+00:00,0.01003624
2001-08-14 00:00:00+00:00,0.00166482
2001-08-15 00:00:00+00:00,0.01108955
2001-08-16 00:00:00+00:00,-0.00385994
2001-08-17 00:00:00+00:00,-0.00304035
2001-08-20 00:00:00+00:00,-0.00221361
2001-08-21 00:00:00+00:00,-0.00000000
2001-08-22 00:00:00+00:00,-0.00775838
2001-08-23 00:00:00+00:00,-0.00194661
2001-08-24 00:00:00+00:00,-0.00668151
2001-08-27 00:00:00+00:00,-0.01004184
2001-08-28 00:00:00+00:00,0.00140135
2001-08-29 00:00:00+00:00,0.02100252
2001-08-30 00:00:00+00:00,-0.00249653
2001-08-31 00:00:00+00:00,0.01417454
2001-09-04 00:00:00+00:00,0.01298701
2001-09-05 00:00:00+00:00,0.00576923
2001-09-06 00:00:00+00:00,-0.01452453
2001-09-07 00:00:00+00:00,0.00137855
2001-09-10 00:00:00+00:00,0.00853759
2001-09-13 00:00:00+00:00,-0.00987654
2001-09-14 00:00:00+00:00,-0.01020408
2001-09-17 00:00:00+00:00,-0.00249446
2001-09-18 00:00:00+00:00,-0.00499722
2001-09-19 00:00:00+00:00,-0.03339827
2001-09-20 00:00:00+00:00,-0.01698273
2001-09-21 00:00:00+00:00,-0.03027706
2001-09-24 00:00:00+00:00,0.00811594
2001-09-25 00:00:00+00:00,-0.01096998
2001-09-26 00:00:00+00:00,0.00145264
2001-09-27 00:00:00+00:00,-0.00261572
2001-09-28 00:00:00+00:00,-0.01832461
2001-10-01 00:00:00+00:00,-0.00058737
2001-10-02 00:00:00+00:00,-0.00265096
2001-10-03 00:00:00+00:00,0.00738116
2001-10-04 00:00:00+00:00,0.01381946
2001-10-05 00:00:00+00:00,0.02378190
2001-10-08 00:00:00+00:00,-0.00688863
2001-10-09 00:00:00+00:00,0.00115307
2001-10-10 00:00:00+00:00,0.00720461
2001-10-11 00:00:00+00:00,0.00545820
2001-10-12 00:00:00+00:00,-0.03383998
2001-10-15 00:00:00+00:00,-0.03501605
2001-10-16 00:00:00+00:00,0.02851203
2001-10-17 00:00:00+00:00,-0.00938416
2001-10-18 00:00:00+00:00,0.00651273
2001-10-19 00:00:00+00:00,0.00000000
2001-10-22 00:00:00+00:00,-0.00177357
2001-10-23 00:00:00+00:00,0.00621670
2001-10-24 00:00:00+00:00,-0.01296405
2001-10-25 00:00:00+00:00,0.00712378
2001-10-26 00:00:00+00:00,0.00206917
2001-10-29 00:00:00+00:00,0.01417183
2001-10-30 00:00:00+00:00,-0.02171999
2001-10-31 00:00:00+00:00,0.00237178
2001-11-01 00:00:00+00:00,0.00473373
2001-11-02 00:00:00+00:00,-0.01031840
2001-11-05 00:00:00+00:00,-0.02133966
2001-11-06 00:00:00+00:00,-0.02705140
2001-11-07 00:00:00+00:00,0.00887665
2001-11-08 00:00:00+00:00,-0.00794864
2001-11-09 00:00:00+00:00,-0.02865065
2001-11-12 00:00:00+00:00,-0.02793471
2001-11-13 00:00:00+00:00,0.01887396
2001-11-14 00:00:00+00:00,0.00345477
2001-11-15 00:00:00+00:00,0.01900312
2001-11-16 00:00:00+00:00,0.00825688
2001-11-19 00:00:00+00:00,0.00909918
2001-11-20 00:00:00+00:00,0.00360685
2001-11-21 00:00:00+00:00,0.00149745
2001-11-23 00:00:00+00:00,0.00837321
2001-11-26 00:00:00+00:00,-0.00059312
2001-11-27 00:00:00+00:00,0.00504051
2001-11-28 00:00:00+00:00,0.00590493
2001-11-29 00:00:00+00:00,0.00117405
2001-11-30 00:00:00+00:00,-0.00879507
2001-12-03 00:00:00+00:00,0.00414079
2001-12-04 00:00:00+00:00,-0.01502209
2001-12-05 00:00:00+00:00,0.00478469
2001-12-06 00:00:00+00:00,-0.00596837
2001-12-07 00:00:00+00:00,-0.02361028
2001-12-10 00:00:00+00:00,-0.01450589
2001-12-11 00:00:00+00:00,0.00395979
2001-12-12 00:00:00+00:00,-0.00911577
2001-12-13 00:00:00+00:00,-0.02349710
2001-12-14 00:00:00+00:00,-0.00246914
2001-12-17 00:00:00+00:00,0.01205937
2001-12-18 00:00:00+00:00,0.03687769
2001-12-19 00:00:00+00:00,-0.00331925
2001-12-20 00:00:00+00:00,-0.01329707
2001-12-21 00:00:00+00:00,0.03619221
2001-12-24 00:00:00+00:00,0.02121303
2001-12-26 00:00:00+00:00,0.00679872
2001-12-27 00:00:00+00:00,-0.00883913
2001-12-28 00:00:00+00:00,0.01332149
2001-12-31 00:00:00+00:00,0.00000000
2002-01-02 00:00:00+00:00,-0.01883461
2002-01-03 00:00:00+00:00,0.01079784
2002-01-04 00:00:00+00:00,-0.00387828
2002-01-07 00:00:00+00:00,0.01044776
2002-01-08 00:00:00+00:00,0.00208147
2002-01-09 00:00:00+00:00,0.01784652
2002-01-10 00:00:00+00:00,-0.00088496
2002-01-11 00:00:00+00:00,-0.03008850
2002-01-14 00:00:00+00:00,-0.00239378
2002-01-15 00:00:00+00:00,0.00628743
2002-01-16 00:00:00+00:00,-0.01223515
2002-01-17 00:00:00+00:00,-0.00179910
2002-01-18 00:00:00+00:00,0.00989505
2002-01-22 00:00:00+00:00,-0.01490313
2002-01-23 00:00:00+00:00,0.00510204
2002-01-24 00:00:00+00:00,0.00299312
2002-01-25 00:00:00+00:00,0.00537878
2002-01-28 00:00:00+00:00,-0.00029824
2002-01-29 00:00:00+00:00,0.00536353
2002-01-30 00:00:00+00:00,0.01246661
2002-01-31 00:00:00+00:00,0.00117994
2002-02-01 00:00:00+00:00,-0.00265096
2002-02-04 00:00:00+00:00,0.00413467
2002-02-05 00:00:00+00:00,-0.00324292
2002-02-06 00:00:00+00:00,0.00472674
2002-02-07 00:00:00+00:00,-0.00324101
2002-02-08 00:00:00+00:00,-0.00029525
2002-02-11 00:00:00+00:00,-0.00354296
2002-02-12 00:00:00+00:00,-0.00709430
2002-02-13 00:00:00+00:00,-0.01748148
2002-02-14 00:00:00+00:00,-0.00209205
2002-02-15 00:00:00+00:00,-0.00478469
2002-02-19 00:00:00+00:00,-0.02127660
2002-02-20 00:00:00+00:00,0.01604602
2002-02-21 00:00:00+00:00,-0.02220888
2002-02-22 00:00:00+00:00,-0.00000000
2002-02-25 00:00:00+00:00,0.00303490
2002-02-26 00:00:00+00:00,-0.01423811
2002-02-27 00:00:00+00:00,0.01371951
2002-02-28 00:00:00+00:00,-0.00665860
2002-03-18 00:00:00+00:00,-0.02518968
2002-03-19 00:00:00+00:00,-0.04006070
2002-03-20 00:00:00+00:00,-0.00062972
2002-03-21 00:00:00+00:00,-0.01196474
2002-03-22 00:00:00+00:00,-0.01013942
2002-03-25 00:00:00+00:00,0.00446002
2002-03-26 00:00:00+00:00,0.00922099
2002-03-27 00:00:00+00:00,-0.01139241
2002-03-28 00:00:00+00:00,0.00605288
2002-04-01 00:00:00+00:00,0.03081321
2002-04-02 00:00:00+00:00,-0.02063790
2002-04-03 00:00:00+00:00,-0.00347442
2002-04-04 00:00:00+00:00,-0.03799873
2002-04-05 00:00:00+00:00,-0.03486120
2002-04-08 00:00:00+00:00,-0.03719552
2002-04-09 00:00:00+00:00,0.01746138
2002-04-10 00:00:00+00:00,-0.03989362
2002-04-11 00:00:00+00:00,-0.02204885
2002-04-12 00:00:00+00:00,0.00619835
2002-04-15 00:00:00+00:00,0.02498289
2002-04-16 00:00:00+00:00,0.02846493
2002-04-17 00:00:00+00:00,0.01001669
2002-04-18 00:00:00+00:00,-0.00430321
2002-04-19 00:00:00+00:00,-0.03632123
2002-04-22 00:00:00+00:00,-0.00714043
2002-04-23 00:00:00+00:00,-0.00956938
2002-04-24 00:00:00+00:00,-0.01929704
2002-04-25 00:00:00+00:00,0.02106002
2002-04-26 00:00:00+00:00,0.02063274
2002-04-29 00:00:00+00:00,0.00302835
2002-04-30 00:00:00+00:00,0.01981861
2002-05-01 00:00:00+00:00,-0.00263505
2002-05-02 00:00:00+00:00,-0.00792602
2002-05-03 00:00:00+00:00,0.00532623
2002-05-06 00:00:00+00:00,0.04602649
2002-05-07 00:00:00+00:00,0.00284900
2002-05-08 00:00:00+00:00,-0.01423150
2002-05-09 00:00:00+00:00,-0.02295186
2002-05-10 00:00:00+00:00,0.00905270
2002-05-13 00:00:00+00:00,-0.00997105
2002-05-14 00:00:00+00:00,-0.00259067
2002-05-15 00:00:00+00:00,-0.00032499
2002-05-16 00:00:00+00:00,-0.00810898
2002-05-17 00:00:00+00:00,-0.00588235
2002-05-20 00:00:00+00:00,-0.02191691
2002-05-21 00:00:00+00:00,-0.01530273
2002-05-22 00:00:00+00:00,0.00943714
2002-05-23 00:00:00+00:00,0.01771390
2002-05-24 00:00:00+00:00,0.00459921
2002-05-28 00:00:00+00:00,0.00196207
2002-05-29 00:00:00+00:00,-0.00979112
2002-05-30 00:00:00+00:00,-0.01977587
2002-05-31 00:00:00+00:00,0.00168124
