Date,EU-BANKS
2005-11-25 00:00:00+00:00,0.00000000
2005-11-28 00:00:00+00:00,-0.00056386
2005-11-29 00:00:00+00:00,0.00000000
2005-11-30 00:00:00+00:00,-0.00705219
2005-12-01 00:00:00+00:00,0.01278409
2005-12-02 00:00:00+00:00,0.00617111
2005-12-05 00:00:00+00:00,-0.01678142
2005-12-06 00:00:00+00:00,0.01184433
2005-12-07 00:00:00+00:00,-0.00784973
2005-12-08 00:00:00+00:00,0.00000000
2005-12-09 00:00:00+00:00,-0.00281452
2005-12-12 00:00:00+00:00,0.00958286
2005-12-13 00:00:00+00:00,-0.00279174
2005-12-14 00:00:00+00:00,-0.00251960
2005-12-15 00:00:00+00:00,-0.00084199
2005-12-16 00:00:00+00:00,0.01264045
2005-12-19 00:00:00+00:00,0.00138696
2005-12-20 00:00:00+00:00,0.00277008
2005-12-21 00:00:00+00:00,0.00939227
2005-12-22 00:00:00+00:00,0.00218938
2005-12-23 00:00:00+00:00,0.00109230
2005-12-27 00:00:00+00:00,0.00436443
2005-12-28 00:00:00+00:00,0.00000000
2005-12-29 00:00:00+00:00,0.00135796
2005-12-30 00:00:00+00:00,-0.00732303
2006-01-02 00:00:00+00:00,0.00464481
2006-01-03 00:00:00+00:00,0.00380745
2006-01-04 00:00:00+00:00,0.01192089
2006-01-05 00:00:00+00:00,-0.00348059
2006-01-06 00:00:00+00:00,0.00241805
2006-01-09 00:00:00+00:00,0.00321630
2006-01-10 00:00:00+00:00,-0.00667913
2006-01-11 00:00:00+00:00,0.01479290
2006-01-12 00:00:00+00:00,0.00318049
2006-01-13 00:00:00+00:00,-0.00898283
2006-01-16 00:00:00+00:00,0.00239936
2006-01-17 00:00:00+00:00,-0.00611702
2006-01-18 00:00:00+00:00,-0.01311212
2006-01-19 00:00:00+00:00,0.00623644
2006-01-20 00:00:00+00:00,-0.00619779
2006-01-23 00:00:00+00:00,0.00000000
2006-01-24 00:00:00+00:00,-0.00488069
2006-01-25 00:00:00+00:00,0.01362398
2006-01-26 00:00:00+00:00,0.02043011
2006-01-27 00:00:00+00:00,0.01106428
2006-01-30 00:00:00+00:00,-0.00182387
2006-01-31 00:00:00+00:00,0.00469851
2006-02-01 00:00:00+00:00,0.01610808
2006-02-02 00:00:00+00:00,-0.00741498
2006-02-03 00:00:00+00:00,-0.00489438
2006-02-06 00:00:00+00:00,0.01164898
2006-02-07 00:00:00+00:00,-0.00204708
2006-02-08 00:00:00+00:00,-0.00025641
2006-02-09 00:00:00+00:00,0.01641447
2006-02-10 00:00:00+00:00,-0.00832702
2006-02-13 00:00:00+00:00,0.00636132
2006-02-14 00:00:00+00:00,0.00404551
2006-02-15 00:00:00+00:00,-0.00478469
2006-02-16 00:00:00+00:00,0.01214575
2006-02-17 00:00:00+00:00,0.00625000
2006-02-20 00:00:00+00:00,0.00422360
2006-02-21 00:00:00+00:00,0.00692726
2006-02-22 00:00:00+00:00,0.01326781
2006-02-23 00:00:00+00:00,0.00218235
2006-02-24 00:00:00+00:00,0.00096782
2006-02-27 00:00:00+00:00,0.00652647
2006-02-28 00:00:00+00:00,-0.01488953
2006-03-01 00:00:00+00:00,0.00658216
2006-03-02 00:00:00+00:00,-0.01356261
2006-03-03 00:00:00+00:00,-0.01817133
2006-03-06 00:00:00+00:00,-0.00074331
2006-03-07 00:00:00+00:00,-0.02876271
2006-03-08 00:00:00+00:00,-0.01006036
2006-03-09 00:00:00+00:00,0.01946903
2006-03-10 00:00:00+00:00,-0.00200200
2006-03-13 00:00:00+00:00,0.01103310
2006-03-14 00:00:00+00:00,-0.00024802
2006-03-15 00:00:00+00:00,0.00620194
2006-03-16 00:00:00+00:00,-0.00024655
2006-03-17 00:00:00+00:00,0.00320592
2006-03-20 00:00:00+00:00,0.00294985
2006-03-21 00:00:00+00:00,-0.00563725
2006-03-22 00:00:00+00:00,0.00690165
2006-03-23 00:00:00+00:00,-0.00269278
2006-03-24 00:00:00+00:00,0.00000000
2006-03-27 00:00:00+00:00,-0.00932744
2006-03-28 00:00:00+00:00,-0.00768087
2006-03-29 00:00:00+00:00,0.00374532
2006-03-30 00:00:00+00:00,0.01243781
2006-03-31 00:00:00+00:00,-0.00417690
2006-04-03 00:00:00+00:00,0.00666173
2006-04-04 00:00:00+00:00,-0.00245098
2006-04-05 00:00:00+00:00,0.00614251
2006-04-06 00:00:00+00:00,0.00146520
2006-04-07 00:00:00+00:00,-0.01292368
2006-04-10 00:00:00+00:00,0.00123518
2006-04-11 00:00:00+00:00,-0.02195904
2006-04-12 00:00:00+00:00,0.00151362
2006-04-13 00:00:00+00:00,0.00050378
2006-04-18 00:00:00+00:00,-0.00654582
2006-04-19 00:00:00+00:00,0.00354790
2006-04-20 00:00:00+00:00,0.01666667
2006-04-21 00:00:00+00:00,0.00571287
2006-04-24 00:00:00+00:00,-0.00839714
2006-04-25 00:00:00+00:00,0.00597758
2006-04-26 00:00:00+00:00,0.00519931
2006-04-27 00:00:00+00:00,-0.00049261
2006-04-28 00:00:00+00:00,-0.00295712
2006-05-02 00:00:00+00:00,0.00494315
2006-05-03 00:00:00+00:00,-0.00737826
2006-05-04 00:00:00+00:00,0.00247770
2006-05-05 00:00:00+00:00,0.00988631
2006-05-08 00:00:00+00:00,0.00734214
2006-05-09 00:00:00+00:00,0.00291545
2006-05-10 00:00:00+00:00,0.00000000
2006-05-11 00:00:00+00:00,-0.00242248
2006-05-12 00:00:00+00:00,-0.01991258
2006-05-15 00:00:00+00:00,-0.01362735
2006-05-16 00:00:00+00:00,-0.00351670
2006-05-17 00:00:00+00:00,-0.03150996
2006-05-18 00:00:00+00:00,-0.00624675
2006-05-19 00:00:00+00:00,0.01545312
2006-05-22 00:00:00+00:00,-0.03017797
2006-05-23 00:00:00+00:00,0.01303191
2006-05-24 00:00:00+00:00,-0.00472565
2006-05-25 00:00:00+00:00,0.00844104
2006-05-26 00:00:00+00:00,0.02118755
2006-05-29 00:00:00+00:00,-0.00384221
2006-05-30 00:00:00+00:00,-0.02571355
2006-05-31 00:00:00+00:00,0.01451570
2006-06-01 00:00:00+00:00,0.00338189
2006-06-02 00:00:00+00:00,0.00881514
2006-06-05 00:00:00+00:00,-0.02750226
2006-06-06 00:00:00+00:00,-0.04737276
2006-06-07 00:00:00+00:00,0.01177100
2006-06-08 00:00:00+00:00,-0.04787234
2006-06-09 00:00:00+00:00,0.01907357
2006-06-12 00:00:00+00:00,-0.00890688
2006-06-13 00:00:00+00:00,-0.02396514
2006-06-14 00:00:00+00:00,0.00167411
2006-06-15 00:00:00+00:00,0.02896936
2006-06-16 00:00:00+00:00,-0.01299404
2006-06-19 00:00:00+00:00,0.01426221
2006-06-20 00:00:00+00:00,0.00513791
2006-06-21 00:00:00+00:00,0.00215227
2006-06-22 00:00:00+00:00,0.00859060
2006-06-23 00:00:00+00:00,0.00159702
2006-06-26 00:00:00+00:00,-0.00558065
2006-06-27 00:00:00+00:00,-0.01095671
2006-06-28 00:00:00+00:00,0.00081059
2006-06-29 00:00:00+00:00,0.02402808
2006-06-30 00:00:00+00:00,0.02109148
2006-07-03 00:00:00+00:00,0.00361477
2006-07-04 00:00:00+00:00,0.00463082
2006-07-05 00:00:00+00:00,-0.01357234
2006-07-06 00:00:00+00:00,0.01090343
2006-07-07 00:00:00+00:00,-0.00333847
2006-07-10 00:00:00+00:00,0.00695697
2006-07-11 00:00:00+00:00,-0.01074719
2006-07-12 00:00:00+00:00,0.00000000
2006-07-13 00:00:00+00:00,-0.02017589
2006-07-14 00:00:00+00:00,-0.01531151
2006-07-17 00:00:00+00:00,-0.00777480
2006-07-18 00:00:00+00:00,0.00702513
2006-07-19 00:00:00+00:00,0.01770861
2006-07-20 00:00:00+00:00,0.00210915
2006-07-21 00:00:00+00:00,-0.00026309
2006-07-24 00:00:00+00:00,0.01578947
2006-07-25 00:00:00+00:00,-0.00310881
2006-07-26 00:00:00+00:00,0.00337838
2006-07-27 00:00:00+00:00,0.01424501
2006-07-28 00:00:00+00:00,0.01046987
2006-07-31 00:00:00+00:00,-0.00581248
2006-08-01 00:00:00+00:00,-0.02236909
2006-08-02 00:00:00+00:00,0.03770151
2006-08-03 00:00:00+00:00,-0.01378101
2006-08-04 00:00:00+00:00,0.01117886
2006-08-07 00:00:00+00:00,-0.00979899
2006-08-08 00:00:00+00:00,0.00482111
2006-08-09 00:00:00+00:00,0.00479798
2006-08-10 00:00:00+00:00,-0.00502639
2006-08-11 00:00:00+00:00,0.00126295
2006-08-14 00:00:00+00:00,0.01160444
2006-08-15 00:00:00+00:00,0.01022444
2006-08-16 00:00:00+00:00,0.00987411
2006-08-17 00:00:00+00:00,0.00537766
2006-08-18 00:00:00+00:00,-0.00170192
2006-08-21 00:00:00+00:00,-0.00584510
2006-08-22 00:00:00+00:00,0.00073493
2006-08-23 00:00:00+00:00,-0.00856793
2006-08-24 00:00:00+00:00,0.00913580
2006-08-25 00:00:00+00:00,0.00367017
2006-08-28 00:00:00+00:00,0.00487567
2006-08-29 00:00:00+00:00,0.00363901
2006-08-30 00:00:00+00:00,0.00290065
2006-08-31 00:00:00+00:00,-0.00289226
2006-09-01 00:00:00+00:00,0.00435098
2006-09-04 00:00:00+00:00,0.00529193
2006-09-05 00:00:00+00:00,-0.00718219
2006-09-06 00:00:00+00:00,-0.02306029
2006-09-07 00:00:00+00:00,-0.01701094
2006-09-08 00:00:00+00:00,0.00294046
2006-09-11 00:00:00+00:00,0.00220210
2006-09-12 00:00:00+00:00,0.01098633
2006-09-13 00:00:00+00:00,0.00217339
2006-09-14 00:00:00+00:00,0.00409639
2006-09-15 00:00:00+00:00,0.00791937
2006-09-18 00:00:00+00:00,-0.00047619
2006-09-19 00:00:00+00:00,-0.00833730
2006-09-20 00:00:00+00:00,0.01801585
2006-09-21 00:00:00+00:00,0.00519113
2006-09-22 00:00:00+00:00,-0.01126761
2006-09-25 00:00:00+00:00,-0.00094967
2006-09-26 00:00:00+00:00,0.00760456
2006-09-27 00:00:00+00:00,0.00448113
2006-09-28 00:00:00+00:00,-0.00023480
2006-09-29 00:00:00+00:00,0.00164396
2006-10-02 00:00:00+00:00,-0.00140680
2006-10-03 00:00:00+00:00,-0.00446114
2006-10-04 00:00:00+00:00,0.01580189
2006-10-05 00:00:00+00:00,0.01021593
2006-10-06 00:00:00+00:00,0.00091933
2006-10-09 00:00:00+00:00,0.00183697
2006-10-10 00:00:00+00:00,0.00893880
2006-10-11 00:00:00+00:00,-0.00204453
2006-10-12 00:00:00+00:00,0.01206465
2006-10-13 00:00:00+00:00,-0.00089969
2006-10-16 00:00:00+00:00,-0.00652859
2006-10-17 00:00:00+00:00,-0.01858146
2006-10-18 00:00:00+00:00,0.01293004
2006-10-19 00:00:00+00:00,-0.00045589
2006-10-20 00:00:00+00:00,0.00000000
2006-10-23 00:00:00+00:00,0.00547320
2006-10-24 00:00:00+00:00,-0.00181447
2006-10-25 00:00:00+00:00,-0.00272665
2006-10-26 00:00:00+00:00,0.00159490
2006-10-27 00:00:00+00:00,-0.00068244
2006-10-30 00:00:00+00:00,-0.00204871
2006-10-31 00:00:00+00:00,0.00410584
2006-11-01 00:00:00+00:00,0.00204453
2006-11-02 00:00:00+00:00,-0.01405577
2006-11-03 00:00:00+00:00,0.00482870
2006-11-06 00:00:00+00:00,0.01075515
2006-11-07 00:00:00+00:00,0.00837673
2006-11-08 00:00:00+00:00,0.00000000
2006-11-09 00:00:00+00:00,-0.00246969
2006-11-10 00:00:00+00:00,-0.00360117
2006-11-13 00:00:00+00:00,0.00474362
2006-11-14 00:00:00+00:00,-0.00269784
2006-11-15 00:00:00+00:00,0.00586114
2006-11-16 00:00:00+00:00,-0.00313761
2006-11-17 00:00:00+00:00,-0.00314748
2006-11-20 00:00:00+00:00,0.00135318
2006-11-21 00:00:00+00:00,0.00427928
2006-11-22 00:00:00+00:00,0.00201839
2006-11-23 00:00:00+00:00,-0.00380483
2006-11-24 00:00:00+00:00,-0.00921141
2006-11-27 00:00:00+00:00,-0.02131519
2006-11-28 00:00:00+00:00,-0.00231696
2006-11-29 00:00:00+00:00,0.01045053
2006-11-30 00:00:00+00:00,-0.00666513
2006-12-01 00:00:00+00:00,-0.01156872
2006-12-04 00:00:00+00:00,0.02083043
2006-12-05 00:00:00+00:00,0.00972898
2006-12-06 00:00:00+00:00,0.00046104
2006-12-07 00:00:00+00:00,0.00599078
2006-12-08 00:00:00+00:00,-0.00505515
2006-12-11 00:00:00+00:00,0.01405206
2006-12-12 00:00:00+00:00,0.00159019
2006-12-13 00:00:00+00:00,0.00884554
2006-12-14 00:00:00+00:00,0.00224820
2006-12-15 00:00:00+00:00,0.00403769
2006-12-18 00:00:00+00:00,0.00067024
2006-12-19 00:00:00+00:00,-0.00558160
2006-12-20 00:00:00+00:00,0.00538841
2006-12-21 00:00:00+00:00,0.00156320
2006-12-22 00:00:00+00:00,-0.00891862
2006-12-27 00:00:00+00:00,0.01079865
2006-12-28 00:00:00+00:00,0.00222568
2006-12-29 00:00:00+00:00,-0.00111037
2007-01-02 00:00:00+00:00,0.02045353
2007-01-03 00:00:00+00:00,0.00348584
2007-01-04 00:00:00+00:00,-0.00173686
2007-01-05 00:00:00+00:00,-0.00804698
2007-01-08 00:00:00+00:00,-0.00197325
2007-01-09 00:00:00+00:00,0.00417399
2007-01-10 00:00:00+00:00,-0.01071975
2007-01-11 00:00:00+00:00,0.01614330
2007-01-12 00:00:00+00:00,0.00500544
2007-01-15 00:00:00+00:00,0.00866176
2007-01-16 00:00:00+00:00,-0.01009017
2007-01-17 00:00:00+00:00,-0.00889178
2007-01-18 00:00:00+00:00,0.00350109
2007-01-19 00:00:00+00:00,0.00981247
2007-01-22 00:00:00+00:00,-0.00604621
2007-01-23 00:00:00+00:00,0.00347599
2007-01-24 00:00:00+00:00,0.01342282
2007-01-25 00:00:00+00:00,-0.00149541
2007-01-26 00:00:00+00:00,-0.00962773
2007-01-29 00:00:00+00:00,0.00496868
2007-01-30 00:00:00+00:00,0.00236457
2007-01-31 00:00:00+00:00,-0.00879262
2007-02-01 00:00:00+00:00,0.01406318
2007-02-02 00:00:00+00:00,0.00725411
2007-02-05 00:00:00+00:00,-0.00105910
2007-02-06 00:00:00+00:00,0.00169635
2007-02-07 00:00:00+00:00,0.00254022
2007-02-08 00:00:00+00:00,-0.00696791
2007-02-09 00:00:00+00:00,0.00659154
2007-02-12 00:00:00+00:00,-0.01225180
2007-02-13 00:00:00+00:00,0.00556031
2007-02-14 00:00:00+00:00,0.00616759
2007-02-15 00:00:00+00:00,-0.00486155
2007-02-16 00:00:00+00:00,-0.00339847
2007-02-19 00:00:00+00:00,0.00362319
2007-02-20 00:00:00+00:00,-0.00467190
2007-02-21 00:00:00+00:00,0.00042671
2007-02-22 00:00:00+00:00,-0.00063980
2007-02-23 00:00:00+00:00,-0.00106701
2007-02-26 00:00:00+00:00,0.00064089
2007-02-27 00:00:00+00:00,-0.02647310
2007-02-28 00:00:00+00:00,-0.01557018
2007-03-01 00:00:00+00:00,-0.01225217
2007-03-02 00:00:00+00:00,-0.00541272
2007-03-05 00:00:00+00:00,-0.01995755
2007-03-06 00:00:00+00:00,0.01420064
2007-03-07 00:00:00+00:00,0.00454856
2007-03-08 00:00:00+00:00,0.03517132
2007-03-09 00:00:00+00:00,0.00713171
2007-03-12 00:00:00+00:00,-0.02309571
2007-03-13 00:00:00+00:00,-0.01841328
2007-03-14 00:00:00+00:00,-0.03311718
2007-03-15 00:00:00+00:00,0.01820359
2007-03-16 00:00:00+00:00,-0.00564573
2007-03-19 00:00:00+00:00,0.03288384
2007-03-20 00:00:00+00:00,0.00458085
2007-03-21 00:00:00+00:00,0.00159599
2007-03-22 00:00:00+00:00,0.02617801
2007-03-23 00:00:00+00:00,0.00377107
2007-03-26 00:00:00+00:00,-0.01436464
2007-03-27 00:00:00+00:00,0.00112108
2007-03-28 00:00:00+00:00,-0.01052632
2007-03-29 00:00:00+00:00,0.01403350
2007-03-30 00:00:00+00:00,0.00133929
2007-04-02 00:00:00+00:00,-0.00557289
2007-04-03 00:00:00+00:00,0.01367406
2007-04-04 00:00:00+00:00,0.00243255
2007-04-05 00:00:00+00:00,0.00330907
2007-04-10 00:00:00+00:00,0.01363237
2007-04-11 00:00:00+00:00,-0.00065076
2007-04-12 00:00:00+00:00,-0.00390710
2007-04-13 00:00:00+00:00,0.00479407
2007-04-16 00:00:00+00:00,0.02081978
2007-04-17 00:00:00+00:00,0.00297429
2007-04-18 00:00:00+00:00,-0.00699004
2007-04-19 00:00:00+00:00,-0.00959898
2007-04-20 00:00:00+00:00,0.03101443
2007-04-23 00:00:00+00:00,-0.00543138
2007-04-24 00:00:00+00:00,-0.01281243
2007-04-25 00:00:00+00:00,0.01319149
2007-04-26 00:00:00+00:00,0.00167997
2007-04-27 00:00:00+00:00,-0.00670860
2007-04-30 00:00:00+00:00,0.00000000
2007-05-02 00:00:00+00:00,0.00316589
2007-05-03 00:00:00+00:00,0.00294551
2007-05-04 00:00:00+00:00,0.00440529
2007-05-07 00:00:00+00:00,0.00125313
2007-05-08 00:00:00+00:00,-0.00542345
2007-05-09 00:00:00+00:00,0.00629195
2007-05-10 00:00:00+00:00,-0.00812839
2007-05-11 00:00:00+00:00,0.00882538
2007-05-14 00:00:00+00:00,-0.00541554
2007-05-15 00:00:00+00:00,0.00963351
2007-05-16 00:00:00+00:00,-0.00622278
2007-05-17 00:00:00+00:00,0.00041745
2007-05-18 00:00:00+00:00,0.00688504
2007-05-21 00:00:00+00:00,-0.01326150
2007-05-22 00:00:00+00:00,0.00923982
2007-05-23 00:00:00+00:00,0.00811486
2007-05-24 00:00:00+00:00,-0.01176471
2007-05-25 00:00:00+00:00,0.00292398
2007-05-29 00:00:00+00:00,0.00333195
2007-05-30 00:00:00+00:00,-0.00290577
2007-05-31 00:00:00+00:00,0.00353872
2007-06-01 00:00:00+00:00,0.00186683
2007-06-04 00:00:00+00:00,-0.00745632
2007-06-05 00:00:00+00:00,-0.00104297
2007-06-06 00:00:00+00:00,-0.03882279
2007-06-07 00:00:00+00:00,-0.02915514
2007-06-08 00:00:00+00:00,0.00561313
2007-06-11 00:00:00+00:00,0.01722282
2007-06-12 00:00:00+00:00,-0.01100529
2007-06-13 00:00:00+00:00,0.00213995
2007-06-14 00:00:00+00:00,0.01772368
2007-06-15 00:00:00+00:00,0.01133026
2007-06-18 00:00:00+00:00,-0.00435685
2007-06-19 00:00:00+00:00,-0.00187539
2007-06-20 00:00:00+00:00,0.00041754
2007-06-21 00:00:00+00:00,-0.01085142
2007-06-22 00:00:00+00:00,-0.00822785
2007-06-25 00:00:00+00:00,0.00000000
2007-06-26 00:00:00+00:00,-0.00914699
2007-06-27 00:00:00+00:00,-0.00901675
2007-06-28 00:00:00+00:00,-0.00368284
2007-06-29 00:00:00+00:00,0.01413351
2007-07-02 00:00:00+00:00,-0.00514580
2007-07-03 00:00:00+00:00,0.00818966
2007-07-04 00:00:00+00:00,0.00598546
2007-07-05 00:00:00+00:00,-0.00807480
2007-07-06 00:00:00+00:00,0.00642674
2007-07-09 00:00:00+00:00,-0.00106428
2007-07-10 00:00:00+00:00,-0.01385042
2007-07-11 00:00:00+00:00,-0.00648228
2007-07-12 00:00:00+00:00,0.00956938
2007-07-13 00:00:00+00:00,0.00861698
2007-07-16 00:00:00+00:00,0.01281504
2007-07-17 00:00:00+00:00,-0.00927879
2007-07-18 00:00:00+00:00,-0.01042997
2007-07-19 00:00:00+00:00,0.00709830
2007-07-20 00:00:00+00:00,-0.02093123
2007-07-23 00:00:00+00:00,0.01047120
2007-07-24 00:00:00+00:00,-0.01424870
2007-07-25 00:00:00+00:00,-0.00766535
2007-07-26 00:00:00+00:00,-0.02582211
2007-07-27 00:00:00+00:00,-0.00226552
2007-07-30 00:00:00+00:00,-0.00658492
2007-07-31 00:00:00+00:00,0.02308571
2007-08-01 00:00:00+00:00,-0.01653262
2007-08-02 00:00:00+00:00,0.01181281
2007-08-03 00:00:00+00:00,-0.01189942
2007-08-06 00:00:00+00:00,-0.00499886
2007-08-07 00:00:00+00:00,0.02352135
2007-08-08 00:00:00+00:00,0.02119589
2007-08-09 00:00:00+00:00,-0.02447018
2007-08-10 00:00:00+00:00,-0.03449048
2007-08-13 00:00:00+00:00,0.02018093
2007-08-14 00:00:00+00:00,-0.01705321
2007-08-15 00:00:00+00:00,-0.00902151
2007-08-16 00:00:00+00:00,-0.03291317
2007-08-17 00:00:00+00:00,0.03861936
2007-08-20 00:00:00+00:00,0.00116198
2007-08-21 00:00:00+00:00,-0.00766017
2007-08-22 00:00:00+00:00,0.01192982
2007-08-23 00:00:00+00:00,-0.00115580
2007-08-24 00:00:00+00:00,0.00000000
2007-08-27 00:00:00+00:00,0.00138857
2007-08-28 00:00:00+00:00,-0.02195517
2007-08-29 00:00:00+00:00,0.00165406
2007-08-30 00:00:00+00:00,0.00849257
2007-08-31 00:00:00+00:00,0.00514620
2007-09-03 00:00:00+00:00,0.00674889
2007-09-04 00:00:00+00:00,0.01987690
2007-09-05 00:00:00+00:00,-0.05594076
2007-09-06 00:00:00+00:00,0.01703739
2007-09-07 00:00:00+00:00,-0.05746946
2007-09-10 00:00:00+00:00,-0.02227064
2007-09-11 00:00:00+00:00,0.02031326
2007-09-12 00:00:00+00:00,0.00383785
2007-09-13 00:00:00+00:00,0.00979689
2007-09-14 00:00:00+00:00,-0.01798391
2007-09-17 00:00:00+00:00,-0.01686747
2007-09-18 00:00:00+00:00,0.02303922
2007-09-19 00:00:00+00:00,0.04072832
2007-09-20 00:00:00+00:00,-0.00851750
2007-09-21 00:00:00+00:00,-0.00232180
2007-09-24 00:00:00+00:00,-0.01000698
2007-09-25 00:00:00+00:00,-0.01316408
2007-09-26 00:00:00+00:00,0.00690805
2007-09-27 00:00:00+00:00,0.00709723
2007-09-28 00:00:00+00:00,0.00093963
2007-10-01 00:00:00+00:00,0.01220371
2007-10-02 00:00:00+00:00,0.01970786
2007-10-03 00:00:00+00:00,0.00295589
2007-10-04 00:00:00+00:00,0.00974836
2007-10-05 00:00:00+00:00,0.00875617
2007-10-08 00:00:00+00:00,-0.00445137
2007-10-09 00:00:00+00:00,-0.00022356
