Date,HANGENT
2022-11-02 00:00:00+00:00,0.05793209
2022-11-03 00:00:00+00:00,-0.07285262
2022-11-04 00:00:00+00:00,0.12473409
2022-11-07 00:00:00+00:00,0.05691944
2022-11-08 00:00:00+00:00,-0.01186261
2022-11-09 00:00:00+00:00,-0.02083704
2022-11-10 00:00:00+00:00,-0.04931605
2022-11-11 00:00:00+00:00,0.17106477
2022-11-14 00:00:00+00:00,0.04009514
2022-11-15 00:00:00+00:00,0.08798534
2022-11-16 00:00:00+00:00,-0.01260974
2022-11-17 00:00:00+00:00,-0.02683162
2022-11-18 00:00:00+00:00,-0.00537620
2022-11-21 00:00:00+00:00,-0.03772044
2022-11-22 00:00:00+00:00,-0.03029294
2022-11-23 00:00:00+00:00,0.01605543
2022-11-24 00:00:00+00:00,0.00838364
2022-11-25 00:00:00+00:00,0.00200367
2022-11-28 00:00:00+00:00,-0.04265956
2022-11-29 00:00:00+00:00,0.12745430
2022-11-30 00:00:00+00:00,0.03421932
2022-12-01 00:00:00+00:00,0.00704005
2022-12-02 00:00:00+00:00,-0.00280636
2022-12-05 00:00:00+00:00,0.09729814
2022-12-06 00:00:00+00:00,-0.00997618
2022-12-07 00:00:00+00:00,-0.06150853
2022-12-08 00:00:00+00:00,0.06610039
2022-12-09 00:00:00+00:00,0.05067265
2022-12-12 00:00:00+00:00,-0.06694866
2022-12-13 00:00:00+00:00,0.01780057
2022-12-14 00:00:00+00:00,0.01106294
2022-12-15 00:00:00+00:00,-0.03731787
2022-12-16 00:00:00+00:00,0.01136708
2022-12-19 00:00:00+00:00,0.00060271
2022-12-20 00:00:00+00:00,-0.04505047
2022-12-21 00:00:00+00:00,0.00678280
2022-12-22 00:00:00+00:00,0.06527415
2022-12-23 00:00:00+00:00,-0.02543129
2022-12-28 00:00:00+00:00,0.03268565
2022-12-29 00:00:00+00:00,-0.05513419
2022-12-30 00:00:00+00:00,0.01249071
2023-01-03 00:00:00+00:00,0.03357988
2023-01-04 00:00:00+00:00,0.07159488
2023-01-05 00:00:00+00:00,0.03035840
2023-01-06 00:00:00+00:00,-0.01522491
2023-01-09 00:00:00+00:00,0.04396371
2023-01-10 00:00:00+00:00,-0.00791593
2023-01-11 00:00:00+00:00,0.01466356
2023-01-12 00:00:00+00:00,-0.00380952
2023-01-13 00:00:00+00:00,0.02058623
2023-01-16 00:00:00+00:00,-0.01673189
2023-01-17 00:00:00+00:00,-0.00503333
2023-01-18 00:00:00+00:00,0.00668303
2023-01-19 00:00:00+00:00,-0.00924541
2023-01-20 00:00:00+00:00,0.03782983
2023-01-26 00:00:00+00:00,0.06848948
2023-01-27 00:00:00+00:00,0.00972006
2023-01-30 00:00:00+00:00,-0.06648697
2023-01-31 00:00:00+00:00,-0.01992296
2023-02-01 00:00:00+00:00,0.03166085
2023-02-02 00:00:00+00:00,-0.00449082
2023-02-03 00:00:00+00:00,-0.04632080
2023-02-06 00:00:00+00:00,-0.04876727
2023-02-07 00:00:00+00:00,0.01319261
2023-02-08 00:00:00+00:00,-0.01655858
2023-02-09 00:00:00+00:00,0.03811378
2023-02-10 00:00:00+00:00,-0.04942654
2023-02-13 00:00:00+00:00,0.00097943
2023-02-14 00:00:00+00:00,-0.01147014
2023-02-15 00:00:00+00:00,-0.02504221
2023-02-16 00:00:00+00:00,0.02393503
2023-02-17 00:00:00+00:00,-0.03871604
2023-02-20 00:00:00+00:00,0.02771653
2023-02-21 00:00:00+00:00,-0.03865760
2023-02-22 00:00:00+00:00,-0.03494080
2023-02-23 00:00:00+00:00,0.01705130
2023-02-24 00:00:00+00:00,-0.05159598
2023-02-27 00:00:00+00:00,0.00059835
2023-02-28 00:00:00+00:00,-0.02765735
2023-03-01 00:00:00+00:00,0.10050023
2023-03-02 00:00:00+00:00,-0.01400115
2023-03-03 00:00:00+00:00,0.02281645
2023-03-06 00:00:00+00:00,-0.00215517
2023-03-07 00:00:00+00:00,-0.00359609
2023-03-08 00:00:00+00:00,-0.06024791
2023-03-09 00:00:00+00:00,-0.02199108
2023-03-10 00:00:00+00:00,-0.06009615
2023-03-13 00:00:00+00:00,0.03716321
2023-03-14 00:00:00+00:00,-0.03633876
2023-03-15 00:00:00+00:00,0.03761028
2023-03-16 00:00:00+00:00,-0.03190520
2023-03-17 00:00:00+00:00,0.05156708
2023-03-20 00:00:00+00:00,-0.05541489
2023-03-21 00:00:00+00:00,0.02972596
2023-03-22 00:00:00+00:00,0.02715484
2023-03-23 00:00:00+00:00,0.05676001
2023-03-24 00:00:00+00:00,-0.01127049
2023-03-27 00:00:00+00:00,-0.01693168
2023-03-28 00:00:00+00:00,0.02531077
2023-03-29 00:00:00+00:00,0.04605361
2023-03-30 00:00:00+00:00,0.01013171
2023-03-31 00:00:00+00:00,0.02030530
2023-04-03 00:00:00+00:00,-0.01397604
2023-04-04 00:00:00+00:00,-0.02025571
2023-04-06 00:00:00+00:00,0.00087121
2023-04-11 00:00:00+00:00,0.02262181
2023-04-12 00:00:00+00:00,-0.02495339
2023-04-13 00:00:00+00:00,-0.00029061
2023-04-14 00:00:00+00:00,0.01132733
2023-04-17 00:00:00+00:00,0.03932909
2023-04-18 00:00:00+00:00,-0.01317798
2023-04-19 00:00:00+00:00,-0.03922408
2023-04-20 00:00:00+00:00,0.00727484
2023-04-21 00:00:00+00:00,-0.04376812
2023-04-24 00:00:00+00:00,-0.00785302
2023-04-25 00:00:00+00:00,-0.01651294
2023-04-26 00:00:00+00:00,0.01436999
2023-04-27 00:00:00+00:00,0.00585761
2023-04-28 00:00:00+00:00,0.00733863
2023-05-02 00:00:00+00:00,-0.00731343
2023-05-03 00:00:00+00:00,-0.02891386
2023-05-04 00:00:00+00:00,0.04787962
2023-05-05 00:00:00+00:00,0.01884832
2023-05-08 00:00:00+00:00,0.03204469
2023-05-09 00:00:00+00:00,-0.04963102
2023-05-10 00:00:00+00:00,-0.01528417
2023-05-11 00:00:00+00:00,0.00568267
2023-05-12 00:00:00+00:00,-0.00909633
2023-05-15 00:00:00+00:00,0.03416754
2023-05-16 00:00:00+00:00,-0.00265018
2023-05-17 00:00:00+00:00,-0.04452307
2023-05-18 00:00:00+00:00,0.02684214
2023-05-19 00:00:00+00:00,-0.03571429
2023-05-22 00:00:00+00:00,0.03455069
2023-05-23 00:00:00+00:00,-0.03038880
2023-05-24 00:00:00+00:00,-0.04522765
2023-05-25 00:00:00+00:00,-0.02660891
2023-05-29 00:00:00+00:00,-0.01207883
2023-05-30 00:00:00+00:00,0.00997426
2023-05-31 00:00:00+00:00,-0.04546182
2023-06-01 00:00:00+00:00,0.00065136
2023-06-02 00:00:00+00:00,0.09178665
2023-06-05 00:00:00+00:00,0.01001408
2023-06-06 00:00:00+00:00,0.00186800
2023-06-07 00:00:00+00:00,0.02861586
2023-06-08 00:00:00+00:00,0.00015333
2023-06-09 00:00:00+00:00,0.01748198
2023-06-12 00:00:00+00:00,0.00167199
2023-06-13 00:00:00+00:00,0.00956865
2023-06-14 00:00:00+00:00,-0.01012696
2023-06-15 00:00:00+00:00,0.05576660
2023-06-16 00:00:00+00:00,0.02779420
2023-06-19 00:00:00+00:00,-0.02362697
2023-06-20 00:00:00+00:00,-0.03808118
2023-06-21 00:00:00+00:00,-0.03942221
2023-06-23 00:00:00+00:00,-0.04619398
2023-06-26 00:00:00+00:00,-0.00521822
2023-06-27 00:00:00+00:00,0.04120444
2023-06-28 00:00:00+00:00,0.00326138
2023-06-29 00:00:00+00:00,-0.03054264
2023-06-30 00:00:00+00:00,0.00110306
2023-07-03 00:00:00+00:00,0.05650874
2023-07-04 00:00:00+00:00,0.00704549
2023-07-05 00:00:00+00:00,-0.03907800
2023-07-06 00:00:00+00:00,-0.04826558
2023-07-07 00:00:00+00:00,-0.02169751
2023-07-10 00:00:00+00:00,0.01888010
2023-07-11 00:00:00+00:00,0.01086262
2023-07-12 00:00:00+00:00,0.03432385
2023-07-13 00:00:00+00:00,0.02967359
2023-07-14 00:00:00+00:00,-0.00030335
2023-07-17 00:00:00+00:00,0.00000000
2023-07-18 00:00:00+00:00,-0.04960558
2023-07-19 00:00:00+00:00,-0.01057543
2023-07-20 00:00:00+00:00,0.00125117
2023-07-21 00:00:00+00:00,0.00609375
2023-07-24 00:00:00+00:00,-0.03882590
2023-07-25 00:00:00+00:00,0.11301860
2023-07-26 00:00:00+00:00,-0.02211524
2023-07-27 00:00:00+00:00,0.04031031
2023-07-28 00:00:00+00:00,0.01923937
2023-07-31 00:00:00+00:00,0.04960492
2023-08-01 00:00:00+00:00,-0.02002305
2023-08-02 00:00:00+00:00,-0.05674378
2023-08-03 00:00:00+00:00,-0.00239521
2023-08-04 00:00:00+00:00,0.01034173
2023-08-07 00:00:00+00:00,0.00029669
2023-08-08 00:00:00+00:00,-0.03722379
2023-08-09 00:00:00+00:00,0.01109254
2023-08-10 00:00:00+00:00,0.00649841
2023-08-11 00:00:00+00:00,-0.02892002
2023-08-14 00:00:00+00:00,-0.04129703
2023-08-15 00:00:00+00:00,-0.01717408
2023-08-16 00:00:00+00:00,-0.03008348
2023-08-17 00:00:00+00:00,0.00351831
2023-08-18 00:00:00+00:00,-0.04581737
2023-08-21 00:00:00+00:00,-0.03317536
2023-08-22 00:00:00+00:00,0.01594949
2023-08-23 00:00:00+00:00,0.01251647
2023-08-24 00:00:00+00:00,0.04338572
2023-08-25 00:00:00+00:00,-0.02848000
2023-08-28 00:00:00+00:00,0.02614061
2023-08-29 00:00:00+00:00,0.03684126
2023-08-30 00:00:00+00:00,-0.00960025
2023-08-31 00:00:00+00:00,-0.00427215
2023-09-01 00:00:00+00:00,0.00000000
2023-09-04 00:00:00+00:00,0.06958314
2023-09-05 00:00:00+00:00,-0.04502987
2023-09-06 00:00:00+00:00,0.00485893
2023-09-07 00:00:00+00:00,-0.03064415
2023-09-08 00:00:00+00:00,0.00000000
2023-09-11 00:00:00+00:00,0.00635122
2023-09-12 00:00:00+00:00,-0.00553010
2023-09-13 00:00:00+00:00,-0.00823958
2023-09-14 00:00:00+00:00,0.00907932
2023-09-15 00:00:00+00:00,0.01046290
2023-09-18 00:00:00+00:00,-0.03358032
2023-09-19 00:00:00+00:00,0.01010425
2023-09-20 00:00:00+00:00,-0.01643792
2023-09-21 00:00:00+00:00,-0.03102894
2023-09-22 00:00:00+00:00,0.05762325
2023-09-25 00:00:00+00:00,-0.04984127
2023-09-26 00:00:00+00:00,-0.02360795
2023-09-27 00:00:00+00:00,0.00774172
2023-09-28 00:00:00+00:00,-0.03083990
2023-09-29 00:00:00+00:00,0.05932345
2023-10-03 00:00:00+00:00,-0.07425983
2023-10-04 00:00:00+00:00,-0.01578771
2023-10-05 00:00:00+00:00,-0.00118503
2023-10-06 00:00:00+00:00,0.03067277
2023-10-09 00:00:00+00:00,0.00834446
2023-10-10 00:00:00+00:00,0.03739405
2023-10-11 00:00:00+00:00,0.00652422
2023-10-12 00:00:00+00:00,0.04553586
2023-10-13 00:00:00+00:00,-0.05485769
2023-10-16 00:00:00+00:00,-0.01798267
2023-10-17 00:00:00+00:00,0.01402177
2023-10-18 00:00:00+00:00,-0.00671801
2023-10-19 00:00:00+00:00,-0.05177515
2023-10-20 00:00:00+00:00,-0.01703779
2023-10-24 00:00:00+00:00,-0.02842069
2023-10-25 00:00:00+00:00,0.02916810
2023-10-26 00:00:00+00:00,-0.00493449
2023-10-27 00:00:00+00:00,0.03430620
2023-10-30 00:00:00+00:00,-0.00465890
2023-10-31 00:00:00+00:00,-0.03519013
2023-11-01 00:00:00+00:00,-0.00526405
2023-11-02 00:00:00+00:00,0.02655319
2023-11-03 00:00:00+00:00,0.04031581
2023-11-06 00:00:00+00:00,0.04546203
2023-11-07 00:00:00+00:00,-0.03171792
2023-11-08 00:00:00+00:00,-0.01325262
2023-11-09 00:00:00+00:00,-0.01235585
2023-11-10 00:00:00+00:00,-0.04060998
2023-11-13 00:00:00+00:00,0.03400440
2023-11-14 00:00:00+00:00,-0.01230872
2023-11-15 00:00:00+00:00,0.08403080
2023-11-16 00:00:00+00:00,-0.02730924
2023-11-17 00:00:00+00:00,-0.04481975
2023-11-20 00:00:00+00:00,0.03540559
2023-11-21 00:00:00+00:00,-0.00652955
2023-11-22 00:00:00+00:00,0.00065509
2023-11-23 00:00:00+00:00,0.03177203
2023-11-24 00:00:00+00:00,-0.04157267
2023-11-27 00:00:00+00:00,-0.00197563
2023-11-28 00:00:00+00:00,-0.02931972
2023-11-29 00:00:00+00:00,-0.04698211
2023-11-30 00:00:00+00:00,0.00736301
2023-12-01 00:00:00+00:00,-0.02593857
2023-12-04 00:00:00+00:00,-0.01694036
2023-12-05 00:00:00+00:00,-0.03957462
2023-12-06 00:00:00+00:00,0.02080370
2023-12-07 00:00:00+00:00,-0.01865540
2023-12-08 00:00:00+00:00,-0.00834665
2023-12-11 00:00:00+00:00,-0.02604352
2023-12-12 00:00:00+00:00,0.03361648
2023-12-13 00:00:00+00:00,-0.02239602
2023-12-14 00:00:00+00:00,0.01330696
2023-12-15 00:00:00+00:00,0.03893552
2023-12-18 00:00:00+00:00,-0.02733006
2023-12-19 00:00:00+00:00,-0.00906022
2023-12-20 00:00:00+00:00,0.00588865
2023-12-21 00:00:00+00:00,0.00284647
2023-12-22 00:00:00+00:00,-0.04369361
2023-12-27 00:00:00+00:00,0.04342320
2023-12-28 00:00:00+00:00,0.05416888
2023-12-29 00:00:00+00:00,-0.00120710
2024-01-02 00:00:00+00:00,-0.03329883
2024-01-03 00:00:00+00:00,-0.02034731
2024-01-04 00:00:00+00:00,0.00638072
2024-01-05 00:00:00+00:00,-0.01218866
2024-01-08 00:00:00+00:00,-0.05064866
2024-01-09 00:00:00+00:00,-0.00893508
2024-01-10 00:00:00+00:00,-0.00769372
2024-01-11 00:00:00+00:00,0.02629160
2024-01-12 00:00:00+00:00,-0.00689655
2024-01-15 00:00:00+00:00,-0.01219734
2024-01-16 00:00:00+00:00,-0.03646024
2024-01-17 00:00:00+00:00,-0.08900914
2024-01-18 00:00:00+00:00,0.01561890
2024-01-19 00:00:00+00:00,-0.01374903
2024-01-22 00:00:00+00:00,-0.04581790
2024-01-23 00:00:00+00:00,0.04810379
2024-01-24 00:00:00+00:00,0.06374269
2024-01-25 00:00:00+00:00,0.03747681
2024-01-26 00:00:00+00:00,-0.03989798
2024-01-29 00:00:00+00:00,0.01617100
2024-01-30 00:00:00+00:00,-0.04813722
2024-01-31 00:00:00+00:00,-0.03363568
2024-02-01 00:00:00+00:00,0.01364597
2024-02-02 00:00:00+00:00,-0.00400916
2024-02-05 00:00:00+00:00,0.00267738
2024-02-06 00:00:00+00:00,0.09648452
2024-02-07 00:00:00+00:00,-0.02405248
2024-02-08 00:00:00+00:00,-0.02121771
2024-02-09 00:00:00+00:00,-0.02368078
2024-02-14 00:00:00+00:00,0.03942652
2024-02-15 00:00:00+00:00,0.00666173
2024-02-16 00:00:00+00:00,0.05237920
2024-02-19 00:00:00+00:00,-0.02803235
2024-02-20 00:00:00+00:00,0.01203062
2024-02-21 00:00:00+00:00,0.04619565
2024-02-22 00:00:00+00:00,0.04623561
2024-02-23 00:00:00+00:00,-0.00190443
2024-02-26 00:00:00+00:00,-0.01347383
2024-02-27 00:00:00+00:00,0.03113585
2024-02-28 00:00:00+00:00,-0.04793700
2024-02-29 00:00:00+00:00,-0.00614251
2024-03-01 00:00:00+00:00,0.02182714
2024-03-04 00:00:00+00:00,-0.00835800
2024-03-05 00:00:00+00:00,-0.05419580
2024-03-06 00:00:00+00:00,0.04492363
2024-03-07 00:00:00+00:00,-0.02355009
2024-03-08 00:00:00+00:00,0.01369619
2024-03-11 00:00:00+00:00,0.03691927
2024-03-12 00:00:00+00:00,0.07042498
2024-03-13 00:00:00+00:00,-0.00770907
2024-03-14 00:00:00+00:00,-0.01093540
2024-03-15 00:00:00+00:00,-0.03061570
2024-03-18 00:00:00+00:00,0.01253865
2024-03-19 00:00:00+00:00,-0.02304541
2024-03-20 00:00:00+00:00,0.00967018
2024-03-21 00:00:00+00:00,0.03001715
2024-03-22 00:00:00+00:00,-0.04764318
2024-03-25 00:00:00+00:00,-0.00086505
2024-03-26 00:00:00+00:00,0.02805681
2024-03-27 00:00:00+00:00,-0.04254229
2024-03-28 00:00:00+00:00,0.02878576
