Date,DJSTX-SMALL
2014-06-17 00:00:00+00:00,0.02834179
2014-06-18 00:00:00+00:00,-0.00594228
2014-06-19 00:00:00+00:00,0.00341588
2014-06-20 00:00:00+00:00,-0.00042553
2014-06-23 00:00:00+00:00,0.00127714
2014-06-24 00:00:00+00:00,-0.01105442
2014-06-25 00:00:00+00:00,-0.00859845
2014-06-26 00:00:00+00:00,0.00260191
2014-06-27 00:00:00+00:00,-0.00086505
2014-06-30 00:00:00+00:00,0.00389610
2014-07-01 00:00:00+00:00,0.00776197
2014-07-02 00:00:00+00:00,0.00813008
2014-07-03 00:00:00+00:00,0.00764007
2014-07-04 00:00:00+00:00,-0.00336984
2014-07-07 00:00:00+00:00,-0.00718512
2014-07-08 00:00:00+00:00,-0.02171137
2014-07-09 00:00:00+00:00,-0.00478677
2014-07-10 00:00:00+00:00,-0.01530389
2014-07-11 00:00:00+00:00,0.00399645
2014-07-14 00:00:00+00:00,0.00707651
2014-07-15 00:00:00+00:00,-0.00263505
2014-07-16 00:00:00+00:00,0.01100837
2014-07-17 00:00:00+00:00,-0.00261324
2014-07-18 00:00:00+00:00,-0.00567686
2014-07-21 00:00:00+00:00,-0.00878349
2014-07-22 00:00:00+00:00,0.01284891
2014-07-23 00:00:00+00:00,0.00481190
2014-07-24 00:00:00+00:00,0.00435350
2014-07-25 00:00:00+00:00,-0.00390117
2014-07-28 00:00:00+00:00,-0.00478677
2014-07-30 00:00:00+00:00,0.00131176
2014-07-31 00:00:00+00:00,-0.01746725
2014-08-01 00:00:00+00:00,-0.01555556
2014-08-05 00:00:00+00:00,-0.00316027
2014-08-06 00:00:00+00:00,-0.01539855
2014-08-07 00:00:00+00:00,-0.00275989
2014-08-11 00:00:00+00:00,0.01060886
2014-08-12 00:00:00+00:00,-0.00045641
2014-08-13 00:00:00+00:00,0.00319635
2014-08-14 00:00:00+00:00,-0.00273100
2014-08-15 00:00:00+00:00,0.00730260
2014-08-18 00:00:00+00:00,0.00860897
2014-08-19 00:00:00+00:00,0.00539084
2014-08-20 00:00:00+00:00,-0.00044683
2014-08-21 00:00:00+00:00,0.00581135
2014-08-22 00:00:00+00:00,0.00266667
2014-08-25 00:00:00+00:00,0.01462766
2014-08-26 00:00:00+00:00,0.00262123
2014-08-27 00:00:00+00:00,0.00217865
2014-08-28 00:00:00+00:00,-0.00913043
2014-08-29 00:00:00+00:00,-0.00219394
2014-09-01 00:00:00+00:00,0.00527704
2014-09-02 00:00:00+00:00,-0.00131234
2014-09-04 00:00:00+00:00,0.01533071
2014-09-05 00:00:00+00:00,-0.00388266
2014-09-08 00:00:00+00:00,-0.00952793
2014-09-09 00:00:00+00:00,-0.01617840
2014-09-10 00:00:00+00:00,0.00749056
2014-09-11 00:00:00+00:00,0.00000000
2014-09-12 00:00:00+00:00,0.00176445
2014-09-15 00:00:00+00:00,-0.00528402
2014-09-16 00:00:00+00:00,-0.05886258
2014-09-17 00:00:00+00:00,0.00134168
2014-09-18 00:00:00+00:00,0.00848593
2014-09-19 00:00:00+00:00,0.01195748
2014-09-22 00:00:00+00:00,-0.00656455
2014-09-23 00:00:00+00:00,-0.01541850
2014-09-24 00:00:00+00:00,0.00134228
2014-09-25 00:00:00+00:00,-0.00402145
2014-09-26 00:00:00+00:00,0.00089726
2014-09-29 00:00:00+00:00,-0.00806813
2014-09-30 00:00:00+00:00,0.00858563
2014-10-01 00:00:00+00:00,-0.00761649
2014-10-02 00:00:00+00:00,-0.01760722
2014-10-03 00:00:00+00:00,0.00781250
2014-10-06 00:00:00+00:00,-0.00091199
2014-10-07 00:00:00+00:00,-0.01095390
2014-10-08 00:00:00+00:00,-0.01476696
2014-10-09 00:00:00+00:00,0.00187354
2014-10-10 00:00:00+00:00,-0.01870033
2014-10-13 00:00:00+00:00,-0.00762268
2014-10-15 00:00:00+00:00,-0.03072492
2014-10-16 00:00:00+00:00,0.01535414
2014-10-17 00:00:00+00:00,0.01268293
2014-10-20 00:00:00+00:00,0.00481696
2014-10-21 00:00:00+00:00,0.02588686
2014-10-22 00:00:00+00:00,0.01028037
2014-10-23 00:00:00+00:00,0.00277521
2014-10-24 00:00:00+00:00,-0.00461255
2014-10-27 00:00:00+00:00,-0.00556070
2014-10-28 00:00:00+00:00,0.01118360
2014-10-29 00:00:00+00:00,-0.00276498
2014-10-30 00:00:00+00:00,0.00277264
2014-10-31 00:00:00+00:00,0.01797235
2014-11-03 00:00:00+00:00,-0.00181077
2014-11-04 00:00:00+00:00,0.00226757
2014-11-05 00:00:00+00:00,0.00633484
2014-11-06 00:00:00+00:00,0.00000000
2014-11-07 00:00:00+00:00,-0.00359712
2014-11-10 00:00:00+00:00,0.00722022
2014-11-11 00:00:00+00:00,0.00179211
2014-11-12 00:00:00+00:00,-0.00939177
2014-11-13 00:00:00+00:00,0.00677201
2014-11-14 00:00:00+00:00,-0.00493274
2014-11-17 00:00:00+00:00,-0.00090131
2014-11-18 00:00:00+00:00,0.00676590
2014-11-19 00:00:00+00:00,-0.00044803
2014-11-20 00:00:00+00:00,-0.00224115
2014-11-21 00:00:00+00:00,0.01886792
2014-11-24 00:00:00+00:00,0.00000000
2014-11-25 00:00:00+00:00,0.00396825
2014-11-26 00:00:00+00:00,-0.00219587
2014-11-27 00:00:00+00:00,0.00440141
2014-11-28 00:00:00+00:00,-0.00306748
2014-12-01 00:00:00+00:00,-0.00351648
2014-12-02 00:00:00+00:00,0.00882223
2014-12-03 00:00:00+00:00,0.00918233
2014-12-04 00:00:00+00:00,-0.00959706
2014-12-05 00:00:00+00:00,0.01749781
2014-12-08 00:00:00+00:00,-0.00386930
2014-12-09 00:00:00+00:00,-0.02028485
2014-12-10 00:00:00+00:00,0.02026432
2014-12-16 00:00:00+00:00,-0.03472527
2014-12-17 00:00:00+00:00,0.00774135
2014-12-18 00:00:00+00:00,0.02575689
2014-12-19 00:00:00+00:00,-0.00088106
2014-12-22 00:00:00+00:00,0.00705467
2014-12-23 00:00:00+00:00,0.00919440
2014-12-29 00:00:00+00:00,-0.00477223
2014-12-30 00:00:00+00:00,-0.00087184
2015-01-02 00:00:00+00:00,0.00567190
2015-01-05 00:00:00+00:00,-0.01518438
2015-01-06 00:00:00+00:00,-0.00616740
2015-01-07 00:00:00+00:00,0.00398936
2015-01-08 00:00:00+00:00,0.01854305
2015-01-09 00:00:00+00:00,-0.00433463
2015-01-12 00:00:00+00:00,0.00565956
2015-01-13 00:00:00+00:00,0.01601732
2015-01-14 00:00:00+00:00,-0.01065190
2015-01-15 00:00:00+00:00,0.01378122
2015-01-16 00:00:00+00:00,0.00807137
2015-01-19 00:00:00+00:00,0.00547830
2015-01-20 00:00:00+00:00,0.00293378
2015-01-21 00:00:00+00:00,0.00125366
2015-01-22 00:00:00+00:00,0.02086811
2015-01-23 00:00:00+00:00,0.00858545
2015-01-26 00:00:00+00:00,0.00567491
2015-01-27 00:00:00+00:00,-0.00846433
2015-01-28 00:00:00+00:00,-0.00121951
2015-01-29 00:00:00+00:00,-0.00325600
2015-01-30 00:00:00+00:00,0.00163332
2015-02-02 00:00:00+00:00,-0.00122299
2015-02-03 00:00:00+00:00,0.01591837
2015-02-04 00:00:00+00:00,-0.00120530
2015-02-05 00:00:00+00:00,0.01086082
2015-02-06 00:00:00+00:00,0.00278552
2015-02-09 00:00:00+00:00,-0.00952381
2015-02-10 00:00:00+00:00,0.00761218
2015-02-11 00:00:00+00:00,-0.00437376
2015-02-12 00:00:00+00:00,0.01717252
2015-02-13 00:00:00+00:00,0.00431881
2015-02-16 00:00:00+00:00,-0.00039093
2015-02-17 00:00:00+00:00,-0.00469300
2015-02-18 00:00:00+00:00,0.01178782
2015-02-19 00:00:00+00:00,0.00582524
2015-02-20 00:00:00+00:00,-0.00077220
2015-02-23 00:00:00+00:00,0.00695518
2015-02-24 00:00:00+00:00,0.00767460
2015-02-25 00:00:00+00:00,-0.00038081
2015-02-26 00:00:00+00:00,0.00723810
2015-02-27 00:00:00+00:00,0.00037821
2015-03-02 00:00:00+00:00,0.00037807
2015-03-03 00:00:00+00:00,-0.00113379
2015-03-04 00:00:00+00:00,-0.00718880
2015-03-05 00:00:00+00:00,0.01327341
2015-03-06 00:00:00+00:00,0.00037608
2015-03-09 00:00:00+00:00,-0.00451128
2015-03-10 00:00:00+00:00,-0.00075529
2015-03-11 00:00:00+00:00,0.06751653
2015-03-16 00:00:00+00:00,0.00187688
2015-03-17 00:00:00+00:00,-0.01386287
2015-03-18 00:00:00+00:00,0.00683891
2015-03-19 00:00:00+00:00,0.00301887
2015-03-20 00:00:00+00:00,0.00714823
2015-03-23 00:00:00+00:00,-0.00933881
2015-03-24 00:00:00+00:00,0.00980392
2015-03-25 00:00:00+00:00,-0.01045556
2015-03-26 00:00:00+00:00,-0.01320755
2015-03-27 00:00:00+00:00,0.00038241
2015-03-30 00:00:00+00:00,0.01146789
2015-03-31 00:00:00+00:00,0.00226757
2015-04-01 00:00:00+00:00,-0.00037707
2015-04-02 00:00:00+00:00,0.00075443
2015-04-07 00:00:00+00:00,0.01658500
2015-04-08 00:00:00+00:00,0.00444939
2015-04-09 00:00:00+00:00,0.00922850
2015-04-10 00:00:00+00:00,0.01133870
2015-04-13 00:00:00+00:00,0.00361664
2015-04-14 00:00:00+00:00,-0.00576577
2015-04-15 00:00:00+00:00,-0.00036245
2015-04-16 00:00:00+00:00,-0.00217549
2015-04-17 00:00:00+00:00,-0.01889535
2015-04-20 00:00:00+00:00,0.00629630
2015-04-21 00:00:00+00:00,0.00846522
2015-04-22 00:00:00+00:00,-0.00474453
2015-04-23 00:00:00+00:00,-0.00146681
2015-04-24 00:00:00+00:00,0.00403966
2015-04-27 00:00:00+00:00,0.00987564
2015-04-28 00:00:00+00:00,-0.01122782
2015-04-29 00:00:00+00:00,-0.01684982
2015-04-30 00:00:00+00:00,-0.00596125
2015-05-04 00:00:00+00:00,0.00712144
2015-05-05 00:00:00+00:00,0.00186081
2015-05-06 00:00:00+00:00,-0.02563150
2015-05-07 00:00:00+00:00,0.01410599
2015-05-08 00:00:00+00:00,0.02030075
2015-05-11 00:00:00+00:00,-0.00036846
2015-05-12 00:00:00+00:00,0.00626613
2015-05-13 00:00:00+00:00,-0.00329670
2015-05-14 00:00:00+00:00,0.00257258
2015-05-15 00:00:00+00:00,-0.00146628
2015-05-18 00:00:00+00:00,0.00697504
2015-05-19 00:00:00+00:00,0.01348888
2015-05-20 00:00:00+00:00,0.00071942
2015-05-21 00:00:00+00:00,0.00359454
2015-05-22 00:00:00+00:00,0.00071633
2015-05-26 00:00:00+00:00,-0.00930565
2015-05-27 00:00:00+00:00,0.00650289
2015-05-28 00:00:00+00:00,-0.00323044
2015-05-29 00:00:00+00:00,-0.00900252
2015-06-01 00:00:00+00:00,0.00654070
2015-06-02 00:00:00+00:00,-0.00794224
2015-06-03 00:00:00+00:00,-0.00261231
2015-06-04 00:00:00+00:00,-0.00474279
2015-06-05 00:00:00+00:00,-0.01319648
2015-06-08 00:00:00+00:00,-0.00780089
2015-06-09 00:00:00+00:00,-0.01310371
2015-06-11 00:00:00+00:00,0.03190277
2015-06-15 00:00:00+00:00,-0.02760397
2015-06-16 00:00:00+00:00,0.00416351
2015-06-17 00:00:00+00:00,-0.00527704
2015-06-18 00:00:00+00:00,-0.00227359
2015-06-19 00:00:00+00:00,0.00417774
2015-06-22 00:00:00+00:00,0.01626324
2015-06-23 00:00:00+00:00,0.01563082
2015-06-24 00:00:00+00:00,-0.00659582
2015-06-25 00:00:00+00:00,0.00184434
2015-06-26 00:00:00+00:00,0.00000000
2015-06-29 00:00:00+00:00,-0.02724595
2015-06-30 00:00:00+00:00,0.00189251
2015-07-01 00:00:00+00:00,0.01435587
2015-07-02 00:00:00+00:00,0.00372439
2015-07-03 00:00:00+00:00,-0.01521336
2015-07-06 00:00:00+00:00,-0.01318764
2015-07-07 00:00:00+00:00,-0.01260023
2015-07-08 00:00:00+00:00,-0.00502707
2015-07-09 00:00:00+00:00,0.01982122
2015-07-10 00:00:00+00:00,0.02019817
2015-07-13 00:00:00+00:00,0.01643631
2015-07-14 00:00:00+00:00,0.00036751
2015-07-15 00:00:00+00:00,0.00844967
2015-07-16 00:00:00+00:00,0.01238616
2015-07-17 00:00:00+00:00,0.00503778
2015-07-20 00:00:00+00:00,0.00429646
2015-07-21 00:00:00+00:00,-0.01140820
2015-07-22 00:00:00+00:00,-0.00036062
2015-07-23 00:00:00+00:00,-0.01010101
2015-07-24 00:00:00+00:00,-0.00437318
2015-07-27 00:00:00+00:00,-0.02379209
2015-07-28 00:00:00+00:00,0.00712411
2015-07-29 00:00:00+00:00,0.00930752
2015-07-30 00:00:00+00:00,0.00184434
2015-07-31 00:00:00+00:00,0.00110457
2015-08-03 00:00:00+00:00,0.00772343
2015-08-04 00:00:00+00:00,-0.00145985
2015-08-05 00:00:00+00:00,0.00475146
2015-08-06 00:00:00+00:00,-0.00545653
2015-08-07 00:00:00+00:00,-0.01060717
2015-08-10 00:00:00+00:00,-0.00369686
2015-08-11 00:00:00+00:00,-0.00259740
2015-08-12 00:00:00+00:00,-0.02604167
2015-08-13 00:00:00+00:00,0.01413293
2015-08-14 00:00:00+00:00,0.00150659
2015-08-17 00:00:00+00:00,0.00451297
2015-08-18 00:00:00+00:00,0.00449270
2015-08-19 00:00:00+00:00,-0.01639955
2015-08-20 00:00:00+00:00,-0.02576734
2015-08-21 00:00:00+00:00,-0.02644885
2015-08-24 00:00:00+00:00,-0.04714343
2015-08-25 00:00:00+00:00,0.04150943
2015-08-26 00:00:00+00:00,-0.01006441
