Date,KOSPI
2015-01-21 00:00:00+00:00,0.00786290
2015-01-22 00:00:00+00:00,-0.02138554
2015-01-23 00:00:00+00:00,0.03939113
2015-01-26 00:00:00+00:00,-0.00079650
2015-01-27 00:00:00+00:00,0.01354852
2015-01-28 00:00:00+00:00,0.00039573
2015-01-29 00:00:00+00:00,-0.00692384
2015-01-30 00:00:00+00:00,-0.00595474
2015-02-02 00:00:00+00:00,0.00059725
2015-02-03 00:00:00+00:00,-0.03412935
2015-02-04 00:00:00+00:00,0.04494498
2015-02-05 00:00:00+00:00,-0.02020602
2015-02-06 00:00:00+00:00,0.00520312
2015-02-09 00:00:00+00:00,-0.00359281
2015-02-10 00:00:00+00:00,-0.01179764
2015-02-11 00:00:00+00:00,0.00482703
2015-02-12 00:00:00+00:00,-0.00792854
2015-02-13 00:00:00+00:00,0.01543116
2015-02-16 00:00:00+00:00,0.00339932
2015-02-17 00:00:00+00:00,0.00379242
2015-02-23 00:00:00+00:00,0.00587766
2015-02-24 00:00:00+00:00,0.00268203
2015-02-25 00:00:00+00:00,0.00773656
2015-02-26 00:00:00+00:00,-0.00138367
2015-02-27 00:00:00+00:00,-0.00405459
2015-03-02 00:00:00+00:00,0.00901436
2015-03-03 00:00:00+00:00,0.00927388
2015-03-04 00:00:00+00:00,-0.00274941
2015-03-05 00:00:00+00:00,0.00137660
2015-03-06 00:00:00+00:00,0.01080502
2015-03-09 00:00:00+00:00,-0.02150117
2015-03-10 00:00:00+00:00,-0.00928854
2015-03-11 00:00:00+00:00,-0.00317649
2015-03-12 00:00:00+00:00,0.00397219
2015-03-13 00:00:00+00:00,0.00534125
2015-03-16 00:00:00+00:00,0.00276025
2015-03-17 00:00:00+00:00,0.04388036
2015-03-18 00:00:00+00:00,0.00346888
2015-03-19 00:00:00+00:00,0.00519231
2015-03-20 00:00:00+00:00,-0.00345357
2015-03-23 00:00:00+00:00,0.00057659
2015-03-24 00:00:00+00:00,0.00134486
2015-03-25 00:00:00+00:00,0.00115185
2015-03-26 00:00:00+00:00,-0.02091729
2015-03-27 00:00:00+00:00,-0.00290980
2015-03-30 00:00:00+00:00,0.00155310
2015-03-31 00:00:00+00:00,0.00155249
2015-04-01 00:00:00+00:00,-0.01551590
2015-04-02 00:00:00+00:00,0.00273544
2015-04-03 00:00:00+00:00,0.01443902
2015-04-06 00:00:00+00:00,-0.00096862
2015-04-07 00:00:00+00:00,-0.00310138
2015-04-08 00:00:00+00:00,0.01514269
2015-04-09 00:00:00+00:00,-0.00289017
2015-04-10 00:00:00+00:00,0.02701660
2015-04-13 00:00:00+00:00,0.01313785
2015-04-14 00:00:00+00:00,0.01286174
2015-04-15 00:00:00+00:00,0.00695358
2015-04-16 00:00:00+00:00,0.01723492
2015-04-17 00:00:00+00:00,-0.00129991
2015-04-20 00:00:00+00:00,0.00018580
2015-04-21 00:00:00+00:00,-0.00111483
2015-04-22 00:00:00+00:00,0.00743633
2015-04-23 00:00:00+00:00,0.02924843
2015-04-24 00:00:00+00:00,-0.01387368
2015-04-27 00:00:00+00:00,-0.00349265
2015-04-28 00:00:00+00:00,-0.00976059
2015-04-29 00:00:00+00:00,-0.00925241
2015-04-30 00:00:00+00:00,-0.00594685
2015-05-04 00:00:00+00:00,0.00727205
2015-05-06 00:00:00+00:00,-0.03586027
2015-05-07 00:00:00+00:00,-0.00964813
2015-05-08 00:00:00+00:00,-0.00874192
2015-05-11 00:00:00+00:00,0.00324613
2015-05-12 00:00:00+00:00,0.00057186
2015-05-13 00:00:00+00:00,0.01162569
2015-05-14 00:00:00+00:00,0.00113679
2015-05-15 00:00:00+00:00,-0.02140152
2015-05-18 00:00:00+00:00,0.00574163
2015-05-19 00:00:00+00:00,0.00973468
2015-05-20 00:00:00+00:00,0.01955944
2015-05-21 00:00:00+00:00,-0.02351392
2015-05-22 00:00:00+00:00,0.02379140
2015-05-26 00:00:00+00:00,-0.00451467
2015-05-27 00:00:00+00:00,-0.04204374
2015-05-28 00:00:00+00:00,0.00211824
2015-05-29 00:00:00+00:00,0.00923254
2015-06-01 00:00:00+00:00,-0.01780586
2015-06-02 00:00:00+00:00,-0.01680185
2015-06-03 00:00:00+00:00,-0.01811453
2015-06-04 00:00:00+00:00,0.00412817
2015-06-05 00:00:00+00:00,-0.00078738
2015-06-08 00:00:00+00:00,-0.00451246
2015-06-09 00:00:00+00:00,-0.00294985
2015-06-10 00:00:00+00:00,-0.01398188
2015-06-11 00:00:00+00:00,0.00634417
2015-06-12 00:00:00+00:00,-0.01891253
2015-06-15 00:00:00+00:00,-0.00139248
2015-06-16 00:00:00+00:00,-0.02208955
2015-06-17 00:00:00+00:00,0.00583736
2015-06-18 00:00:00+00:00,0.00220618
2015-06-19 00:00:00+00:00,0.00841515
2015-06-22 00:00:00+00:00,0.00857770
2015-06-23 00:00:00+00:00,0.02820258
2015-06-24 00:00:00+00:00,-0.00156709
2015-06-25 00:00:00+00:00,-0.00215644
2015-06-26 00:00:00+00:00,0.00098135
2015-06-29 00:00:00+00:00,-0.02667713
2015-06-30 00:00:00+00:00,0.00715706
2015-07-01 00:00:00+00:00,0.02536160
2015-07-02 00:00:00+00:00,0.00117371
2015-07-03 00:00:00+00:00,-0.00547303
2015-07-06 00:00:00+00:00,-0.04941176
2015-07-07 00:00:00+00:00,0.00261412
2015-07-08 00:00:00+00:00,-0.02770528
2015-07-09 00:00:00+00:00,0.01670061
2015-07-10 00:00:00+00:00,-0.00060594
2015-07-13 00:00:00+00:00,0.01494648
2015-07-14 00:00:00+00:00,-0.00240577
2015-07-15 00:00:00+00:00,0.00582096
2015-07-16 00:00:00+00:00,0.01341073
2015-07-17 00:00:00+00:00,-0.01232849
2015-07-20 00:00:00+00:00,-0.00520208
2015-07-21 00:00:00+00:00,0.00481348
2015-07-22 00:00:00+00:00,-0.01950780
2015-07-23 00:00:00+00:00,0.00111190
2015-07-24 00:00:00+00:00,-0.02262626
2015-07-27 00:00:00+00:00,0.00367722
2015-07-28 00:00:00+00:00,0.00142741
2015-07-29 00:00:00+00:00,0.00875942
2015-07-30 00:00:00+00:00,-0.01683570
2015-07-31 00:00:00+00:00,-0.00736347
2015-08-03 00:00:00+00:00,-0.01026905
2015-08-04 00:00:00+00:00,0.00804954
2015-08-05 00:00:00+00:00,0.00267215
2015-08-06 00:00:00+00:00,-0.02586738
2015-08-07 00:00:00+00:00,-0.00395257
2015-08-10 00:00:00+00:00,-0.00395998
2015-08-11 00:00:00+00:00,-0.00751723
2015-08-12 00:00:00+00:00,-0.01802557
2015-08-13 00:00:00+00:00,0.01607105
2015-08-17 00:00:00+00:00,-0.01804070
2015-08-18 00:00:00+00:00,-0.00614017
2015-08-19 00:00:00+00:00,-0.01550552
2015-08-20 00:00:00+00:00,-0.01862158
2015-08-21 00:00:00+00:00,-0.02938634
2015-08-24 00:00:00+00:00,-0.06159579
2015-08-25 00:00:00+00:00,0.01832579
2015-08-26 00:00:00+00:00,0.03293749
2015-08-27 00:00:00+00:00,0.01058434
2015-08-28 00:00:00+00:00,0.03026980
2015-08-31 00:00:00+00:00,-0.00345722
2015-09-01 00:00:00+00:00,-0.01882709
2015-09-02 00:00:00+00:00,0.00524476
2015-09-03 00:00:00+00:00,0.00065374
2015-09-04 00:00:00+00:00,-0.01917471
2015-09-07 00:00:00+00:00,0.00021993
2015-09-08 00:00:00+00:00,0.00241918
2015-09-09 00:00:00+00:00,0.06210226
2015-09-10 00:00:00+00:00,0.00127741
2015-09-11 00:00:00+00:00,-0.00978099
2015-09-14 00:00:00+00:00,-0.01259338
2015-09-15 00:00:00+00:00,0.00429923
2015-09-16 00:00:00+00:00,0.04716981
2015-09-17 00:00:00+00:00,0.00983881
2015-09-18 00:00:00+00:00,0.01125704
2015-09-21 00:00:00+00:00,-0.03555878
2015-09-22 00:00:00+00:00,0.01342069
2015-09-23 00:00:00+00:00,-0.02640956
2015-09-24 00:00:00+00:00,-0.00562991
2015-09-25 00:00:00+00:00,0.00159966
2015-09-30 00:00:00+00:00,0.01405152
2015-10-01 00:00:00+00:00,0.02071444
2015-10-02 00:00:00+00:00,-0.01422594
2015-10-05 00:00:00+00:00,0.00801012
2015-10-06 00:00:00+00:00,0.01678909
2015-10-07 00:00:00+00:00,0.02956486
2015-10-08 00:00:00+00:00,0.01681706
2015-10-12 00:00:00+00:00,0.01057771
2015-10-13 00:00:00+00:00,-0.00606919
2015-10-14 00:00:00+00:00,-0.00263692
2015-10-15 00:00:00+00:00,0.02498984
2015-10-16 00:00:00+00:00,-0.00662385
2015-10-19 00:00:00+00:00,-0.00181232
2015-10-20 00:00:00+00:00,0.00524088
2015-10-21 00:00:00+00:00,0.00843712
2015-10-22 00:00:00+00:00,-0.01041249
2015-10-23 00:00:00+00:00,0.01428571
2015-10-26 00:00:00+00:00,0.00519688
2015-10-27 00:00:00+00:00,0.00119617
2015-10-28 00:00:00+00:00,0.00039825
2015-10-29 00:00:00+00:00,-0.01184787
2015-10-30 00:00:00+00:00,0.00700490
2015-11-02 00:00:00+00:00,0.00130091
2015-11-03 00:00:00+00:00,0.02074606
2015-11-04 00:00:00+00:00,-0.00276298
2015-11-05 00:00:00+00:00,-0.00158165
2015-11-06 00:00:00+00:00,-0.01285856
2015-11-09 00:00:00+00:00,-0.00607449
2015-11-10 00:00:00+00:00,-0.03236440
2015-11-11 00:00:00+00:00,-0.00202778
2015-11-12 00:00:00+00:00,-0.00162585
2015-11-13 00:00:00+00:00,-0.02198921
2015-11-16 00:00:00+00:00,-0.02136620
2015-11-17 00:00:00+00:00,0.01351211
2015-11-18 00:00:00+00:00,-0.00474471
2015-11-19 00:00:00+00:00,0.02566491
2015-11-20 00:00:00+00:00,0.00265985
2015-11-23 00:00:00+00:00,0.01664114
2015-11-24 00:00:00+00:00,0.00485830
2015-11-25 00:00:00+00:00,-0.00181745
2015-11-26 00:00:00+00:00,0.02324641
2015-11-27 00:00:00+00:00,-0.00419497
2015-11-30 00:00:00+00:00,-0.04004806
2015-12-01 00:00:00+00:00,0.03103941
2015-12-02 00:00:00+00:00,-0.01388330
2015-12-03 00:00:00+00:00,-0.01884117
2015-12-04 00:00:00+00:00,-0.02432803
2015-12-07 00:00:00+00:00,-0.00186181
2015-12-08 00:00:00+00:00,-0.01283644
2015-12-09 00:00:00+00:00,0.00041684
2015-12-10 00:00:00+00:00,-0.00666806
2015-12-11 00:00:00+00:00,-0.00146843
2015-12-14 00:00:00+00:00,-0.01512605
2015-12-15 00:00:00+00:00,0.00486669
2015-12-16 00:00:00+00:00,0.04116529
2015-12-17 00:00:00+00:00,-0.00620091
2015-12-18 00:00:00+00:00,0.00290456
2015-12-21 00:00:00+00:00,0.00207125
2015-12-22 00:00:00+00:00,0.00600414
2015-12-23 00:00:00+00:00,0.01877837
2015-12-24 00:00:00+00:00,-0.01675179
2015-12-28 00:00:00+00:00,-0.02227723
2015-12-29 00:00:00+00:00,0.02168474
2015-12-30 00:00:00+00:00,-0.01588284
2016-01-04 00:00:00+00:00,-0.04512373
2016-01-05 00:00:00+00:00,0.01106383
2016-01-06 00:00:00+00:00,-0.00867174
2016-01-07 00:00:00+00:00,-0.02357188
2016-01-08 00:00:00+00:00,0.01075269
2016-01-11 00:00:00+00:00,-0.01903336
2016-01-12 00:00:00+00:00,-0.00992449
2016-01-13 00:00:00+00:00,0.03515625
2016-01-14 00:00:00+00:00,-0.01172708
2016-01-15 00:00:00+00:00,-0.03539254
2016-01-18 00:00:00+00:00,0.00174634
2016-01-19 00:00:00+00:00,0.00938045
2016-01-20 00:00:00+00:00,-0.05428882
2016-01-21 00:00:00+00:00,0.00825709
2016-01-22 00:00:00+00:00,0.03844444
2016-01-25 00:00:00+00:00,0.01569996
2016-01-26 00:00:00+00:00,-0.02833045
2016-01-27 00:00:00+00:00,0.02831431
2016-01-28 00:00:00+00:00,0.00021640
2016-01-29 00:00:00+00:00,0.01082251
2016-02-01 00:00:00+00:00,0.01054671
2016-02-02 00:00:00+00:00,-0.01370450
2016-02-03 00:00:00+00:00,-0.02479517
2016-02-04 00:00:00+00:00,0.03953692
2016-02-05 00:00:00+00:00,0.00342466
2016-02-11 00:00:00+00:00,-0.05897436
2016-02-12 00:00:00+00:00,-0.01233480
2016-02-15 00:00:00+00:00,0.02724856
2016-02-16 00:00:00+00:00,0.02841530
2016-02-17 00:00:00+00:00,0.00430942
2016-02-18 00:00:00+00:00,0.01806452
2016-02-19 00:00:00+00:00,0.00234442
2016-02-22 00:00:00+00:00,0.00702576
2016-02-23 00:00:00+00:00,0.00190880
2016-02-24 00:00:00+00:00,-0.00593220
2016-02-25 00:00:00+00:00,0.00127524
2016-02-26 00:00:00+00:00,0.00339775
2016-02-29 00:00:00+00:00,-0.00508906
2016-03-02 00:00:00+00:00,0.03656463
2016-03-03 00:00:00+00:00,0.00417449
2016-03-04 00:00:00+00:00,0.00228907
2016-03-07 00:00:00+00:00,0.00291424
2016-03-08 00:00:00+00:00,-0.01454697
2016-03-09 00:00:00+00:00,0.00817267
2016-03-10 00:00:00+00:00,0.01793909
2016-03-11 00:00:00+00:00,-0.00061475
2016-03-14 00:00:00+00:00,-0.00164204
2016-03-15 00:00:00+00:00,-0.00061640
2016-03-16 00:00:00+00:00,0.00390545
2016-03-17 00:00:00+00:00,0.01149425
2016-03-18 00:00:00+00:00,0.00101958
2016-03-21 00:00:00+00:00,-0.00305686
2016-03-22 00:00:00+00:00,0.01184399
2016-03-23 00:00:00+00:00,-0.00405844
2016-03-24 00:00:00+00:00,-0.00427177
2016-03-25 00:00:00+00:00,-0.00224170
2016-03-28 00:00:00+00:00,0.00173434
2016-03-29 00:00:00+00:00,0.01131614
2016-03-30 00:00:00+00:00,0.00973039
2016-03-31 00:00:00+00:00,-0.01129716
2016-04-01 00:00:00+00:00,-0.03103448
2016-04-04 00:00:00+00:00,0.00700309
2016-04-05 00:00:00+00:00,-0.01765914
2016-04-06 00:00:00+00:00,0.01263987
2016-04-07 00:00:00+00:00,0.00061754
2016-04-08 00:00:00+00:00,-0.00596708
2016-04-11 00:00:00+00:00,0.00350950
2016-04-12 00:00:00+00:00,0.01298166
2016-04-14 00:00:00+00:00,0.04135954
2016-04-15 00:00:00+00:00,0.00120337
2016-04-18 00:00:00+00:00,-0.00841852
2016-04-19 00:00:00+00:00,0.00402658
2016-04-20 00:00:00+00:00,-0.00723182
2016-04-21 00:00:00+00:00,0.01593063
2016-04-22 00:00:00+00:00,-0.00920368
2016-04-25 00:00:00+00:00,-0.00221150
2016-04-26 00:00:00+00:00,0.00603622
2016-04-27 00:00:00+00:00,-0.00040128
2016-04-28 00:00:00+00:00,-0.02187437
2016-04-29 00:00:00+00:00,-0.00933252
2016-05-02 00:00:00+00:00,-0.00896678
2016-05-03 00:00:00+00:00,0.00163767
2016-05-04 00:00:00+00:00,-0.00920434
2016-05-09 00:00:00+00:00,-0.00678036
2016-05-10 00:00:00+00:00,0.01071944
2016-05-11 00:00:00+00:00,-0.00840853
2016-05-12 00:00:00+00:00,0.00041186
2016-05-13 00:00:00+00:00,-0.02037876
2016-05-16 00:00:00+00:00,0.00707155
2016-05-17 00:00:00+00:00,-0.00062189
2016-05-18 00:00:00+00:00,-0.01555049
2016-05-19 00:00:00+00:00,-0.00229837
2016-05-20 00:00:00+00:00,0.00041841
2016-05-23 00:00:00+00:00,0.00564499
2016-05-24 00:00:00+00:00,-0.01418144
2016-05-25 00:00:00+00:00,0.02708946
2016-05-26 00:00:00+00:00,-0.00020721
2016-05-27 00:00:00+00:00,0.00808458
2016-05-30 00:00:00+00:00,-0.00330374
2016-05-31 00:00:00+00:00,0.01240951
2016-06-01 00:00:00+00:00,0.00308198
2016-06-02 00:00:00+00:00,0.00451375
2016-06-03 00:00:00+00:00,0.00532091
2016-06-07 00:00:00+00:00,0.02657400
2016-06-08 00:00:00+00:00,0.01553046
2016-06-09 00:00:00+00:00,0.00620372
2016-06-10 00:00:00+00:00,-0.00835322
2016-06-13 00:00:00+00:00,-0.04454654
2016-06-14 00:00:00+00:00,-0.00531154
2016-06-15 00:00:00+00:00,0.00020488
2016-06-16 00:00:00+00:00,-0.01699775
2016-06-17 00:00:00+00:00,0.00516422
2016-06-20 00:00:00+00:00,0.02492276
2016-06-21 00:00:00+00:00,0.00061050
2016-06-22 00:00:00+00:00,0.01403866
2016-06-23 00:00:00+00:00,-0.00181892
2016-06-24 00:00:00+00:00,-0.06715210
2016-06-27 00:00:00+00:00,0.00711446
2016-06-28 00:00:00+00:00,0.00562969
2016-06-29 00:00:00+00:00,0.01995012
2016-06-30 00:00:00+00:00,0.01132153
2016-07-01 00:00:00+00:00,0.02251791
2016-07-04 00:00:00+00:00,0.00627657
2016-07-05 00:00:00+00:00,-0.00241887
2016-07-06 00:00:00+00:00,-0.04264349
2016-07-07 00:00:00+00:00,0.02353913
2016-07-08 00:00:00+00:00,-0.00755102
2016-07-11 00:00:00+00:00,0.02641819
2016-07-12 00:00:00+00:00,0.00262839
2016-07-13 00:00:00+00:00,0.01413856
2016-07-14 00:00:00+00:00,0.00481251
2016-07-15 00:00:00+00:00,0.00980000
2016-07-18 00:00:00+00:00,0.00059701
2016-07-19 00:00:00+00:00,-0.00178820
2016-07-20 00:00:00+00:00,-0.00139442
2016-07-21 00:00:00+00:00,0.00000000
2016-07-22 00:00:00+00:00,-0.00119570
2016-07-25 00:00:00+00:00,0.00159521
2016-07-26 00:00:00+00:00,0.01913494
2016-07-27 00:00:00+00:00,-0.00019739
2016-07-28 00:00:00+00:00,-0.00947306
2016-07-29 00:00:00+00:00,0.00238095
2016-08-01 00:00:00+00:00,0.01465927
2016-08-02 00:00:00+00:00,-0.01592607
2016-08-03 00:00:00+00:00,-0.02537669
2016-08-04 00:00:00+00:00,0.00461847
2016-08-05 00:00:00+00:00,0.02483974
2016-08-08 00:00:00+00:00,0.01187178
2016-08-09 00:00:00+00:00,0.01475216
2016-08-10 00:00:00+00:00,-0.00664062
