Date,CRUDE_W
2000-11-01 00:00:00+00:00,0.00569476
2000-11-02 00:00:00+00:00,-0.04202953
2000-11-03 00:00:00+00:00,0.02629544
2000-11-06 00:00:00+00:00,0.00686761
2000-11-07 00:00:00+00:00,0.02205323
2000-11-08 00:00:00+00:00,0.00150432
2000-11-09 00:00:00+00:00,0.03682826
2000-11-10 00:00:00+00:00,-0.01365314
2000-11-13 00:00:00+00:00,0.00260126
2000-11-14 00:00:00+00:00,-0.01670379
2000-11-15 00:00:00+00:00,0.02209738
2000-11-16 00:00:00+00:00,-0.01222675
2000-11-17 00:00:00+00:00,0.03801714
2000-11-20 00:00:00+00:00,-0.03730797
2000-11-21 00:00:00+00:00,0.01267711
2000-11-22 00:00:00+00:00,0.00407558
2000-11-27 00:00:00+00:00,0.00517751
2000-11-28 00:00:00+00:00,-0.02581121
2000-11-29 00:00:00+00:00,0.01493652
2000-11-30 00:00:00+00:00,-0.02742772
2000-12-01 00:00:00+00:00,-0.05221638
2000-12-04 00:00:00+00:00,-0.01310212
2000-12-05 00:00:00+00:00,-0.03604651
2000-12-06 00:00:00+00:00,0.03115142
2000-12-07 00:00:00+00:00,-0.02329193
2000-12-08 00:00:00+00:00,-0.00510605
2000-12-11 00:00:00+00:00,0.03817395
2000-12-12 00:00:00+00:00,-0.01042874
2000-12-13 00:00:00+00:00,-0.06757282
2000-12-14 00:00:00+00:00,-0.04300643
2000-12-15 00:00:00+00:00,0.03901437
2000-12-18 00:00:00+00:00,0.02820306
2000-12-19 00:00:00+00:00,-0.05246423
2000-12-20 00:00:00+00:00,-0.10448980
2000-12-21 00:00:00+00:00,0.05376344
2000-12-22 00:00:00+00:00,-0.00879397
2000-12-26 00:00:00+00:00,0.01598654
2000-12-27 00:00:00+00:00,-0.01460768
2000-12-28 00:00:00+00:00,-0.02816309
2000-12-29 00:00:00+00:00,0.04559012
2001-01-02 00:00:00+00:00,0.01833333
2001-01-03 00:00:00+00:00,0.02684841
2001-01-04 00:00:00+00:00,0.01101142
2001-01-05 00:00:00+00:00,-0.04097363
2001-01-08 00:00:00+00:00,-0.05799503
2001-01-09 00:00:00+00:00,0.03242321
2001-01-10 00:00:00+00:00,0.07763324
2001-01-11 00:00:00+00:00,-0.00121261
2001-01-12 00:00:00+00:00,0.02587950
2001-01-16 00:00:00+00:00,-0.02914172
2001-01-17 00:00:00+00:00,-0.01620746
2001-01-18 00:00:00+00:00,0.02489796
2001-01-19 00:00:00+00:00,0.07462687
2001-01-22 00:00:00+00:00,-0.07009346
2001-01-23 00:00:00+00:00,0.02504039
2001-01-24 00:00:00+00:00,-0.01793543
2001-01-25 00:00:00+00:00,0.01487736
2001-01-26 00:00:00+00:00,0.01157223
2001-01-29 00:00:00+00:00,-0.02658730
2001-01-30 00:00:00+00:00,0.01245981
2001-01-31 00:00:00+00:00,-0.00559105
2001-02-01 00:00:00+00:00,0.05766920
2001-02-02 00:00:00+00:00,0.06619938
2001-02-05 00:00:00+00:00,-0.03357224
2001-02-06 00:00:00+00:00,-0.00383583
2001-02-07 00:00:00+00:00,0.07340507
2001-02-08 00:00:00+00:00,0.01594364
2001-02-09 00:00:00+00:00,-0.01913171
2001-02-12 00:00:00+00:00,-0.01820208
2001-02-13 00:00:00+00:00,0.02061469
2001-02-14 00:00:00+00:00,-0.04080119
2001-02-15 00:00:00+00:00,-0.02461189
2001-02-16 00:00:00+00:00,0.00574933
2001-02-20 00:00:00+00:00,-0.00573394
2001-02-21 00:00:00+00:00,-0.02951322
2001-02-22 00:00:00+00:00,0.02178141
2001-02-23 00:00:00+00:00,0.01500577
2001-02-26 00:00:00+00:00,-0.01566679
2001-02-27 00:00:00+00:00,0.01270208
2001-02-28 00:00:00+00:00,-0.03365201
2001-03-01 00:00:00+00:00,0.02060653
2001-03-02 00:00:00+00:00,0.00808003
2001-03-05 00:00:00+00:00,0.03142967
2001-03-06 00:00:00+00:00,-0.00037750
2001-03-07 00:00:00+00:00,0.05926765
2001-03-08 00:00:00+00:00,-0.03006967
2001-03-09 00:00:00+00:00,-0.01154133
2001-03-12 00:00:00+00:00,0.01123175
2001-03-13 00:00:00+00:00,-0.02680566
2001-03-14 00:00:00+00:00,-0.06000000
2001-03-15 00:00:00+00:00,0.03032659
2001-03-16 00:00:00+00:00,-0.01110260
2001-03-19 00:00:00+00:00,-0.00616095
2001-03-20 00:00:00+00:00,-0.03203396
2001-03-21 00:00:00+00:00,0.03609259
2001-03-22 00:00:00+00:00,-0.02043177
2001-03-23 00:00:00+00:00,0.03934554
2001-03-26 00:00:00+00:00,0.00267482
2001-03-27 00:00:00+00:00,0.00916031
2001-03-28 00:00:00+00:00,-0.07943748
2001-03-29 00:00:00+00:00,0.02254747
2001-03-30 00:00:00+00:00,0.01563722
2001-04-02 00:00:00+00:00,-0.05040713
2001-04-03 00:00:00+00:00,0.02784407
2001-04-04 00:00:00+00:00,0.04552590
2001-04-05 00:00:00+00:00,0.00575816
2001-04-06 00:00:00+00:00,-0.00153198
2001-04-09 00:00:00+00:00,0.02184745
2001-04-10 00:00:00+00:00,0.06939704
2001-04-11 00:00:00+00:00,-0.00696992
2001-04-12 00:00:00+00:00,0.00220913
2001-04-16 00:00:00+00:00,0.04120677
2001-04-17 00:00:00+00:00,-0.01226109
2001-04-18 00:00:00+00:00,0.00435256
2001-04-19 00:00:00+00:00,-0.01338156
2001-04-20 00:00:00+00:00,-0.03895158
2001-04-23 00:00:00+00:00,0.01521336
2001-04-24 00:00:00+00:00,-0.02061856
2001-04-25 00:00:00+00:00,0.02640387
2001-04-26 00:00:00+00:00,0.03120411
2001-04-27 00:00:00+00:00,-0.00144718
2001-04-30 00:00:00+00:00,0.00325851
2001-05-01 00:00:00+00:00,0.01952984
2001-05-02 00:00:00+00:00,-0.03979921
2001-05-03 00:00:00+00:00,0.03289474
2001-05-04 00:00:00+00:00,0.00107953
2001-05-07 00:00:00+00:00,-0.01942446
2001-05-08 00:00:00+00:00,0.00363108
2001-05-09 00:00:00+00:00,0.02608696
2001-05-10 00:00:00+00:00,-0.01180258
2001-05-11 00:00:00+00:00,-0.00575954
2001-05-14 00:00:00+00:00,0.00252708
2001-05-15 00:00:00+00:00,0.00432744
2001-05-16 00:00:00+00:00,-0.01439885
2001-05-17 00:00:00+00:00,0.00652647
2001-05-18 00:00:00+00:00,0.06143838
2001-05-21 00:00:00+00:00,0.00070225
2001-05-22 00:00:00+00:00,-0.01579502
2001-05-23 00:00:00+00:00,-0.00884643
2001-05-24 00:00:00+00:00,-0.04616477
2001-05-25 00:00:00+00:00,0.00435256
2001-05-29 00:00:00+00:00,0.01121563
2001-05-30 00:00:00+00:00,-0.00179921
2001-05-31 00:00:00+00:00,-0.00468131
2001-06-01 00:00:00+00:00,-0.01117923
2001-06-04 00:00:00+00:00,0.01558536
2001-06-05 00:00:00+00:00,0.02015113
2001-06-06 00:00:00+00:00,-0.01674385
2001-06-07 00:00:00+00:00,-0.00825556
2001-06-08 00:00:00+00:00,0.02487383
2001-06-11 00:00:00+00:00,0.01745636
2001-06-12 00:00:00+00:00,0.00883704
2001-06-13 00:00:00+00:00,-0.01689546
2001-06-14 00:00:00+00:00,-0.00390486
2001-06-15 00:00:00+00:00,-0.01743772
2001-06-18 00:00:00+00:00,-0.04196557
2001-06-19 00:00:00+00:00,-0.00512070
2001-06-20 00:00:00+00:00,-0.06894023
2001-06-21 00:00:00+00:00,-0.00303375
2001-06-22 00:00:00+00:00,0.01063426
2001-06-25 00:00:00+00:00,0.02304496
2001-06-26 00:00:00+00:00,-0.01644245
2001-06-27 00:00:00+00:00,-0.06782216
2001-06-28 00:00:00+00:00,-0.00116686
2001-06-29 00:00:00+00:00,0.02799378
2001-07-02 00:00:00+00:00,-0.01995395
2001-07-03 00:00:00+00:00,0.01511628
2001-07-05 00:00:00+00:00,0.02154675
2001-07-06 00:00:00+00:00,0.06102212
2001-07-09 00:00:00+00:00,-0.03558191
2001-07-10 00:00:00+00:00,-0.00415094
2001-07-11 00:00:00+00:00,-0.02721088
2001-07-12 00:00:00+00:00,0.00382995
2001-07-13 00:00:00+00:00,-0.01984733
2001-07-16 00:00:00+00:00,-0.00539707
2001-07-17 00:00:00+00:00,-0.02471997
2001-07-18 00:00:00+00:00,-0.04419241
2001-07-19 00:00:00+00:00,-0.02277267
2001-07-20 00:00:00+00:00,0.07359482
2001-07-23 00:00:00+00:00,0.00663544
2001-07-24 00:00:00+00:00,0.00116777
2001-07-25 00:00:00+00:00,0.03425457
2001-07-26 00:00:00+00:00,-0.00574713
2001-07-27 00:00:00+00:00,0.00307456
2001-07-30 00:00:00+00:00,-0.02148887
2001-07-31 00:00:00+00:00,-0.01744186
2001-08-01 00:00:00+00:00,0.02891755
2001-08-02 00:00:00+00:00,0.06276473
2001-08-03 00:00:00+00:00,-0.00074794
2001-08-06 00:00:00+00:00,0.01047512
2001-08-07 00:00:00+00:00,0.01339784
2001-08-08 00:00:00+00:00,-0.02330744
2001-08-09 00:00:00+00:00,0.00785634
2001-08-10 00:00:00+00:00,0.01304024
2001-08-13 00:00:00+00:00,-0.00667161
2001-08-14 00:00:00+00:00,0.00631970
2001-08-15 00:00:00+00:00,-0.03334568
2001-08-16 00:00:00+00:00,-0.01617758
2001-08-17 00:00:00+00:00,-0.06406368
2001-08-20 00:00:00+00:00,0.03757339
2001-08-21 00:00:00+00:00,0.03343582
2001-08-22 00:00:00+00:00,-0.01741105
2001-08-23 00:00:00+00:00,0.02061856
2001-08-24 00:00:00+00:00,0.02341390
2001-08-27 00:00:00+00:00,-0.00671892
2001-08-28 00:00:00+00:00,0.03290950
2001-08-29 00:00:00+00:00,-0.00588452
2001-08-30 00:00:00+00:00,-0.02878229
2001-08-31 00:00:00+00:00,0.04601571
2001-09-04 00:00:00+00:00,-0.02011704
2001-09-05 00:00:00+00:00,0.00332471
2001-09-06 00:00:00+00:00,0.03911439
2001-09-07 00:00:00+00:00,0.03946416
2001-09-10 00:00:00+00:00,-0.02270309
2001-09-14 00:00:00+00:00,0.13158838
2001-09-17 00:00:00+00:00,-0.03741153
2001-09-18 00:00:00+00:00,-0.07071747
2001-09-19 00:00:00+00:00,-0.06571936
2001-09-20 00:00:00+00:00,-0.02529326
2001-09-21 00:00:00+00:00,-0.05450501
2001-09-24 00:00:00+00:00,-0.19941596
2001-09-25 00:00:00+00:00,-0.01916221
2001-09-26 00:00:00+00:00,0.04907699
2001-09-27 00:00:00+00:00,0.02991641
2001-09-28 00:00:00+00:00,0.05726681
2001-10-01 00:00:00+00:00,-0.01604730
2001-10-02 00:00:00+00:00,-0.03522920
2001-10-03 00:00:00+00:00,-0.05971441
2001-10-04 00:00:00+00:00,0.04812834
2001-10-05 00:00:00+00:00,-0.01741402
2001-10-08 00:00:00+00:00,0.00482245
2001-10-09 00:00:00+00:00,0.00262347
2001-10-10 00:00:00+00:00,0.00524246
2001-10-11 00:00:00+00:00,0.06707317
2001-10-12 00:00:00+00:00,-0.07218236
2001-10-15 00:00:00+00:00,-0.01971954
2001-10-16 00:00:00+00:00,-0.02745793
2001-10-17 00:00:00+00:00,-0.00045537
2001-10-18 00:00:00+00:00,-0.02231330
2001-10-19 00:00:00+00:00,0.04097606
2001-10-22 00:00:00+00:00,0.00000000
2001-10-23 00:00:00+00:00,-0.02978339
2001-10-24 00:00:00+00:00,0.02473660
2001-10-25 00:00:00+00:00,-0.02307692
2001-10-26 00:00:00+00:00,0.00732265
2001-10-29 00:00:00+00:00,0.00547196
2001-10-30 00:00:00+00:00,-0.02501137
2001-10-31 00:00:00+00:00,-0.03729282
2001-11-01 00:00:00+00:00,-0.04268293
2001-11-02 00:00:00+00:00,0.00958313
2001-11-05 00:00:00+00:00,-0.01953311
2001-11-06 00:00:00+00:00,-0.01683502
2001-11-07 00:00:00+00:00,0.00533463
2001-11-08 00:00:00+00:00,0.06627963
2001-11-09 00:00:00+00:00,0.06932084
2001-11-12 00:00:00+00:00,-0.05163043
2001-11-13 00:00:00+00:00,0.01301115
2001-11-14 00:00:00+00:00,-0.11131640
2001-11-15 00:00:00+00:00,-0.10356619
2001-11-16 00:00:00+00:00,0.04837880
2001-11-19 00:00:00+00:00,0.02814070
2001-11-20 00:00:00+00:00,0.03021298
2001-11-21 00:00:00+00:00,-0.02196193
2001-11-26 00:00:00+00:00,-0.02615992
2001-11-27 00:00:00+00:00,0.04600000
2001-11-28 00:00:00+00:00,0.00195599
2001-11-29 00:00:00+00:00,-0.03077675
2001-11-30 00:00:00+00:00,0.05109127
2001-12-03 00:00:00+00:00,0.04741171
2001-12-04 00:00:00+00:00,-0.02505910
2001-12-05 00:00:00+00:00,-0.01675443
2001-12-06 00:00:00+00:00,-0.05552873
2001-12-07 00:00:00+00:00,0.06554121
2001-12-10 00:00:00+00:00,-0.05721154
2001-12-11 00:00:00+00:00,-0.03562593
2001-12-12 00:00:00+00:00,0.01209068
2001-12-13 00:00:00+00:00,-0.01251878
2001-12-14 00:00:00+00:00,0.07657431
2001-12-17 00:00:00+00:00,-0.00097040
2001-12-18 00:00:00+00:00,0.00097087
2001-12-19 00:00:00+00:00,0.01504124
2001-12-20 00:00:00+00:00,-0.03709056
2001-12-21 00:00:00+00:00,0.02208047
2001-12-26 00:00:00+00:00,0.12669903
2001-12-27 00:00:00+00:00,-0.03015075
2001-12-28 00:00:00+00:00,-0.03710575
2001-12-31 00:00:00+00:00,-0.04111531
2002-01-02 00:00:00+00:00,0.08104197
2002-01-03 00:00:00+00:00,-0.05287570
2002-01-04 00:00:00+00:00,0.08242020
2002-01-07 00:00:00+00:00,-0.01923958
2002-01-08 00:00:00+00:00,-0.01942646
2002-01-09 00:00:00+00:00,-0.05324615
2002-01-10 00:00:00+00:00,0.03884892
2002-01-11 00:00:00+00:00,-0.03998119
2002-01-14 00:00:00+00:00,-0.06142035
2002-01-15 00:00:00+00:00,-0.00346363
2002-01-16 00:00:00+00:00,0.02429351
2002-01-17 00:00:00+00:00,-0.06268364
2002-01-18 00:00:00+00:00,0.00606367
2002-01-22 00:00:00+00:00,0.02720403
2002-01-23 00:00:00+00:00,0.00994036
2002-01-24 00:00:00+00:00,0.00544285
2002-01-25 00:00:00+00:00,0.03455084
2002-01-28 00:00:00+00:00,-0.00048520
2002-01-29 00:00:00+00:00,-0.02864078
2002-01-30 00:00:00+00:00,-0.01575579
2002-01-31 00:00:00+00:00,0.03472222
2002-02-01 00:00:00+00:00,0.05119454
2002-02-04 00:00:00+00:00,-0.02759277
2002-02-05 00:00:00+00:00,-0.00289436
2002-02-06 00:00:00+00:00,-0.02415459
2002-02-07 00:00:00+00:00,-0.00048900
2002-02-08 00:00:00+00:00,0.04303178
2002-02-11 00:00:00+00:00,0.08668582
2002-02-12 00:00:00+00:00,-0.06017455
2002-02-13 00:00:00+00:00,0.02793561
2002-02-14 00:00:00+00:00,-0.00373657
2002-02-15 00:00:00+00:00,0.01310248
2002-02-19 00:00:00+00:00,-0.03672710
2002-02-20 00:00:00+00:00,-0.04261364
2002-02-21 00:00:00+00:00,0.03820116
2002-02-22 00:00:00+00:00,0.00142383
2002-02-25 00:00:00+00:00,-0.03937381
2002-02-26 00:00:00+00:00,0.06869860
2002-02-27 00:00:00+00:00,-0.00280767
2002-02-28 00:00:00+00:00,0.03936270
2002-03-01 00:00:00+00:00,0.05101103
2002-03-04 00:00:00+00:00,0.00358744
2002-03-05 00:00:00+00:00,0.05595345
2002-03-06 00:00:00+00:00,0.00435540
2002-03-07 00:00:00+00:00,0.03954802
2002-03-08 00:00:00+00:00,0.01961620
2002-03-11 00:00:00+00:00,0.04391892
2002-03-12 00:00:00+00:00,-0.00537190
2002-03-13 00:00:00+00:00,-0.00828844
2002-03-14 00:00:00+00:00,-0.00166528
2002-03-15 00:00:00+00:00,-0.00083403
2002-03-18 00:00:00+00:00,0.04088444
2002-03-19 00:00:00+00:00,-0.00490798
2002-03-20 00:00:00+00:00,-0.01517015
2002-03-21 00:00:00+00:00,0.04708798
2002-03-22 00:00:00+00:00,-0.00847458
2002-03-25 00:00:00+00:00,-0.01860841
2002-03-26 00:00:00+00:00,0.02331288
2002-03-27 00:00:00+00:00,0.02224019
2002-03-28 00:00:00+00:00,0.02000800
2002-04-01 00:00:00+00:00,0.02576298
2002-04-02 00:00:00+00:00,0.04347826
2002-04-03 00:00:00+00:00,-0.00690449
2002-04-04 00:00:00+00:00,-0.05350269
2002-04-05 00:00:00+00:00,-0.02609727
2002-04-08 00:00:00+00:00,0.00400320
2002-04-09 00:00:00+00:00,-0.04076739
2002-04-10 00:00:00+00:00,0.00774878
2002-04-11 00:00:00+00:00,-0.06620634
2002-04-12 00:00:00+00:00,-0.08690176
2002-04-15 00:00:00+00:00,0.08632778
2002-04-16 00:00:00+00:00,0.01680672
2002-04-17 00:00:00+00:00,0.05208333
2002-04-18 00:00:00+00:00,-0.00446973
2002-04-19 00:00:00+00:00,0.02363488
2002-04-22 00:00:00+00:00,0.01167472
2002-04-23 00:00:00+00:00,0.00800320
2002-04-24 00:00:00+00:00,-0.01156300
2002-04-25 00:00:00+00:00,0.01764234
2002-04-26 00:00:00+00:00,0.02266402
2002-04-29 00:00:00+00:00,0.01966182
2002-04-30 00:00:00+00:00,-0.00272692
2002-05-01 00:00:00+00:00,-0.02964119
2002-05-02 00:00:00+00:00,-0.03284527
2002-05-03 00:00:00+00:00,0.02211500
2002-05-06 00:00:00+00:00,-0.02585521
2002-05-07 00:00:00+00:00,0.02819170
2002-05-08 00:00:00+00:00,0.04527403
2002-05-09 00:00:00+00:00,0.00427517
2002-05-10 00:00:00+00:00,0.01861187
2002-05-13 00:00:00+00:00,0.02650788
2002-05-14 00:00:00+00:00,0.04171407
2002-05-15 00:00:00+00:00,-0.08104089
2002-05-16 00:00:00+00:00,0.01666021
2002-05-17 00:00:00+00:00,0.00729367
2002-05-20 00:00:00+00:00,0.00573614
2002-05-21 00:00:00+00:00,-0.04004577
2002-05-22 00:00:00+00:00,-0.00155581
2002-05-23 00:00:00+00:00,-0.00778513
2002-05-24 00:00:00+00:00,-0.00976944
