Date,GAS_US
2000-06-28 00:00:00+00:00,-0.11506550
2000-06-29 00:00:00+00:00,0.00457666
2000-06-30 00:00:00+00:00,0.01184510
2000-07-05 00:00:00+00:00,-0.07901846
2000-07-06 00:00:00+00:00,-0.01124419
2000-07-07 00:00:00+00:00,0.05018541
2000-07-10 00:00:00+00:00,-0.00612053
2000-07-11 00:00:00+00:00,0.00686878
2000-07-12 00:00:00+00:00,-0.05175253
2000-07-13 00:00:00+00:00,0.03249814
2000-07-14 00:00:00+00:00,-0.00408457
2000-07-17 00:00:00+00:00,-0.03329312
2000-07-18 00:00:00+00:00,0.00848515
2000-07-19 00:00:00+00:00,-0.03761445
2000-07-20 00:00:00+00:00,-0.00668563
2000-07-21 00:00:00+00:00,-0.00673052
2000-07-24 00:00:00+00:00,-0.02918947
2000-07-25 00:00:00+00:00,-0.01583893
2000-07-26 00:00:00+00:00,0.03873432
2000-07-27 00:00:00+00:00,0.02704832
2000-07-28 00:00:00+00:00,-0.00077700
2000-07-31 00:00:00+00:00,-0.03345436
2000-08-01 00:00:00+00:00,0.10558189
2000-08-02 00:00:00+00:00,0.11289513
2000-08-03 00:00:00+00:00,0.01876930
2000-08-04 00:00:00+00:00,0.01975541
2000-08-07 00:00:00+00:00,0.02470862
2000-08-08 00:00:00+00:00,0.02739411
2000-08-09 00:00:00+00:00,0.00454339
2000-08-10 00:00:00+00:00,0.02039891
2000-08-11 00:00:00+00:00,0.00336852
2000-08-14 00:00:00+00:00,-0.06881865
2000-08-15 00:00:00+00:00,-0.03618650
2000-08-16 00:00:00+00:00,0.08492569
2000-08-17 00:00:00+00:00,-0.00135747
2000-08-18 00:00:00+00:00,0.01447636
2000-08-21 00:00:00+00:00,0.13647576
2000-08-22 00:00:00+00:00,-0.09448653
2000-08-23 00:00:00+00:00,0.03532009
2000-08-24 00:00:00+00:00,-0.02540717
2000-08-25 00:00:00+00:00,0.04326817
2000-08-28 00:00:00+00:00,0.02231579
2000-08-29 00:00:00+00:00,-0.01645833
2000-08-30 00:00:00+00:00,0.06457023
2000-08-31 00:00:00+00:00,-0.00589431
2000-09-01 00:00:00+00:00,0.02403259
2000-09-05 00:00:00+00:00,0.04904523
2000-09-06 00:00:00+00:00,0.04898119
2000-09-07 00:00:00+00:00,-0.02274030
2000-09-08 00:00:00+00:00,-0.03952188
2000-09-11 00:00:00+00:00,0.05215686
2000-09-12 00:00:00+00:00,-0.00553964
2000-09-13 00:00:00+00:00,0.01881359
2000-09-14 00:00:00+00:00,0.05551331
2000-09-15 00:00:00+00:00,-0.00018477
2000-09-18 00:00:00+00:00,0.03407407
2000-09-19 00:00:00+00:00,0.02875341
2000-09-20 00:00:00+00:00,-0.01468218
2000-09-21 00:00:00+00:00,-0.01117520
2000-09-22 00:00:00+00:00,-0.05256480
2000-09-25 00:00:00+00:00,0.04941482
2000-09-26 00:00:00+00:00,0.01976428
2000-09-27 00:00:00+00:00,-0.00269542
2000-09-28 00:00:00+00:00,-0.05951097
2000-09-29 00:00:00+00:00,0.00955840
2000-10-02 00:00:00+00:00,0.02916114
2000-10-03 00:00:00+00:00,0.00055198
2000-10-04 00:00:00+00:00,-0.01011401
2000-10-05 00:00:00+00:00,-0.02507895
2000-10-06 00:00:00+00:00,-0.02572409
2000-10-09 00:00:00+00:00,0.02679445
2000-10-10 00:00:00+00:00,-0.00266667
2000-10-11 00:00:00+00:00,0.06932773
2000-10-12 00:00:00+00:00,0.02303983
2000-10-13 00:00:00+00:00,-0.01379190
2000-10-16 00:00:00+00:00,-0.02779253
2000-10-17 00:00:00+00:00,0.01110706
2000-10-18 00:00:00+00:00,-0.03673690
2000-10-19 00:00:00+00:00,-0.05197244
2000-10-20 00:00:00+00:00,-0.00315520
2000-10-23 00:00:00+00:00,0.02729970
2000-10-24 00:00:00+00:00,-0.04871943
2000-10-25 00:00:00+00:00,-0.02935223
2000-10-26 00:00:00+00:00,-0.00750782
2000-10-27 00:00:00+00:00,-0.04207662
2000-10-30 00:00:00+00:00,-0.06927518
2000-10-31 00:00:00+00:00,0.00353982
2000-11-01 00:00:00+00:00,0.08629442
2000-11-02 00:00:00+00:00,0.03258570
2000-11-03 00:00:00+00:00,0.07012068
2000-11-06 00:00:00+00:00,-0.03016895
2000-11-07 00:00:00+00:00,0.09543230
2000-11-08 00:00:00+00:00,0.09766537
2000-11-09 00:00:00+00:00,0.03862581
2000-11-10 00:00:00+00:00,0.00309880
2000-11-13 00:00:00+00:00,0.08302986
2000-11-14 00:00:00+00:00,0.10760603
2000-11-15 00:00:00+00:00,0.07964012
2000-11-16 00:00:00+00:00,-0.14604397
2000-11-17 00:00:00+00:00,0.10314444
2000-11-20 00:00:00+00:00,0.04816702
2000-11-21 00:00:00+00:00,0.05837075
2000-11-22 00:00:00+00:00,0.04990661
2000-11-27 00:00:00+00:00,-0.04860267
2000-11-28 00:00:00+00:00,-0.14954426
2000-11-29 00:00:00+00:00,0.00090827
2000-11-30 00:00:00+00:00,0.12789017
2000-12-01 00:00:00+00:00,0.04986292
2000-12-04 00:00:00+00:00,0.22124772
2000-12-05 00:00:00+00:00,-0.02024169
2000-12-06 00:00:00+00:00,0.27023718
2000-12-07 00:00:00+00:00,-0.03361111
2000-12-08 00:00:00+00:00,0.06039604
2000-12-11 00:00:00+00:00,0.23702992
2000-12-12 00:00:00+00:00,-0.24670088
2000-12-13 00:00:00+00:00,-0.10951164
2000-12-14 00:00:00+00:00,-0.04856787
2000-12-15 00:00:00+00:00,0.22614286
2000-12-18 00:00:00+00:00,0.02578947
2000-12-19 00:00:00+00:00,0.10984997
2000-12-20 00:00:00+00:00,0.03630862
2000-12-21 00:00:00+00:00,0.06728364
2000-12-22 00:00:00+00:00,-0.05990037
2000-12-26 00:00:00+00:00,0.05461538
2000-12-27 00:00:00+00:00,0.05737500
2000-12-28 00:00:00+00:00,0.00808593
2000-12-29 00:00:00+00:00,0.05243625
2001-01-02 00:00:00+00:00,-0.11625526
2001-01-03 00:00:00+00:00,-0.01982237
2001-01-04 00:00:00+00:00,0.08562049
2001-01-05 00:00:00+00:00,0.03580501
2001-01-08 00:00:00+00:00,0.05313558
2001-01-09 00:00:00+00:00,0.01685518
2001-01-10 00:00:00+00:00,-0.06161396
2001-01-11 00:00:00+00:00,-0.04427658
2001-01-12 00:00:00+00:00,-0.02030642
2001-01-16 00:00:00+00:00,-0.03586943
2001-01-17 00:00:00+00:00,-0.14340886
2001-01-18 00:00:00+00:00,0.03681985
2001-01-19 00:00:00+00:00,0.02507610
2001-01-22 00:00:00+00:00,0.00424208
2001-01-23 00:00:00+00:00,-0.06378485
2001-01-24 00:00:00+00:00,-0.12242442
2001-01-25 00:00:00+00:00,0.06375321
2001-01-26 00:00:00+00:00,-0.00149502
2001-01-29 00:00:00+00:00,-0.19867987
2001-01-30 00:00:00+00:00,0.00144144
2001-01-31 00:00:00+00:00,-0.12274433
2001-02-01 00:00:00+00:00,0.21000000
2001-02-02 00:00:00+00:00,0.09337979
2001-02-05 00:00:00+00:00,-0.26213428
2001-02-06 00:00:00+00:00,0.03037037
2001-02-07 00:00:00+00:00,0.16745369
2001-02-08 00:00:00+00:00,-0.02920933
2001-02-09 00:00:00+00:00,0.02218430
2001-02-12 00:00:00+00:00,-0.10188616
2001-02-13 00:00:00+00:00,0.06413841
2001-02-14 00:00:00+00:00,-0.15430317
2001-02-15 00:00:00+00:00,0.02699252
2001-02-16 00:00:00+00:00,-0.00954095
2001-02-20 00:00:00+00:00,-0.10021719
2001-02-21 00:00:00+00:00,-0.04673252
2001-02-22 00:00:00+00:00,0.00155340
2001-02-23 00:00:00+00:00,0.01220457
2001-02-26 00:00:00+00:00,-0.02583732
2001-02-27 00:00:00+00:00,0.06716996
2001-02-28 00:00:00+00:00,-0.00975427
2001-03-01 00:00:00+00:00,-0.01841413
2001-03-02 00:00:00+00:00,0.02938946
2001-03-05 00:00:00+00:00,0.02637979
2001-03-06 00:00:00+00:00,-0.00627306
2001-03-07 00:00:00+00:00,0.01220640
2001-03-08 00:00:00+00:00,-0.02133137
2001-03-09 00:00:00+00:00,-0.07833674
2001-03-12 00:00:00+00:00,0.02838934
2001-03-13 00:00:00+00:00,-0.05173730
2001-03-14 00:00:00+00:00,-0.04023437
2001-03-15 00:00:00+00:00,0.00139748
2001-03-16 00:00:00+00:00,0.04000000
2001-03-19 00:00:00+00:00,0.01099764
2001-03-20 00:00:00+00:00,0.09472656
2001-03-21 00:00:00+00:00,-0.08994611
2001-03-22 00:00:00+00:00,0.06513708
2001-03-23 00:00:00+00:00,0.02430752
2001-03-26 00:00:00+00:00,0.01655814
2001-03-27 00:00:00+00:00,0.10840259
2001-03-28 00:00:00+00:00,-0.07574961
2001-03-29 00:00:00+00:00,-0.03286129
2001-03-30 00:00:00+00:00,-0.04786934
2001-04-02 00:00:00+00:00,0.01399842
2001-04-03 00:00:00+00:00,0.00330546
2001-04-04 00:00:00+00:00,0.01298450
2001-04-05 00:00:00+00:00,0.04648938
2001-04-06 00:00:00+00:00,-0.00530165
2001-04-09 00:00:00+00:00,0.01746003
2001-04-10 00:00:00+00:00,0.01354769
2001-04-11 00:00:00+00:00,-0.03047585
2001-04-12 00:00:00+00:00,-0.00036765
2001-04-16 00:00:00+00:00,0.02390585
2001-04-17 00:00:00+00:00,-0.04759339
2001-04-18 00:00:00+00:00,-0.02074298
2001-04-19 00:00:00+00:00,-0.00828049
2001-04-20 00:00:00+00:00,0.00621359
2001-04-23 00:00:00+00:00,-0.00135083
2001-04-24 00:00:00+00:00,-0.01178744
2001-04-25 00:00:00+00:00,-0.01114587
2001-04-26 00:00:00+00:00,-0.02155428
2001-04-27 00:00:00+00:00,-0.02798880
2001-04-30 00:00:00+00:00,-0.06930091
2001-05-01 00:00:00+00:00,-0.02329486
2001-05-02 00:00:00+00:00,-0.06648258
2001-05-03 00:00:00+00:00,0.01888864
2001-05-04 00:00:00+00:00,-0.01458107
2001-05-07 00:00:00+00:00,-0.10996714
2001-05-08 00:00:00+00:00,0.01831247
2001-05-09 00:00:00+00:00,-0.03606708
2001-05-10 00:00:00+00:00,0.06716593
2001-05-11 00:00:00+00:00,-0.03035795
2001-05-14 00:00:00+00:00,0.05310345
2001-05-15 00:00:00+00:00,0.11556551
2001-05-16 00:00:00+00:00,-0.14824227
2001-05-17 00:00:00+00:00,-0.02284670
2001-05-18 00:00:00+00:00,0.01941299
2001-05-21 00:00:00+00:00,-0.08081513
2001-05-22 00:00:00+00:00,-0.00023849
2001-05-23 00:00:00+00:00,-0.00478240
2001-05-24 00:00:00+00:00,-0.02708533
2001-05-25 00:00:00+00:00,0.00728509
2001-05-29 00:00:00+00:00,-0.10631630
2001-05-30 00:00:00+00:00,0.08346056
2001-05-31 00:00:00+00:00,-0.03229753
2001-06-01 00:00:00+00:00,0.00994530
2001-06-04 00:00:00+00:00,0.06945131
2001-06-05 00:00:00+00:00,-0.08381089
2001-06-06 00:00:00+00:00,-0.04409567
2001-06-07 00:00:00+00:00,-0.00458248
2001-06-08 00:00:00+00:00,0.07039021
2001-06-11 00:00:00+00:00,0.12595326
2001-06-12 00:00:00+00:00,0.05763889
2001-06-13 00:00:00+00:00,-0.08410164
2001-06-14 00:00:00+00:00,-0.03871422
2001-06-15 00:00:00+00:00,-0.02877008
2001-06-18 00:00:00+00:00,-0.01970803
2001-06-19 00:00:00+00:00,0.01744900
2001-06-20 00:00:00+00:00,-0.11981454
2001-06-21 00:00:00+00:00,0.00311365
2001-06-22 00:00:00+00:00,-0.00337399
2001-06-25 00:00:00+00:00,-0.14772432
2001-06-26 00:00:00+00:00,-0.02434929
2001-06-27 00:00:00+00:00,-0.11230552
2001-06-28 00:00:00+00:00,-0.00059648
2001-06-29 00:00:00+00:00,-0.05341689
2001-07-02 00:00:00+00:00,0.00662043
2001-07-03 00:00:00+00:00,0.02849984
2001-07-05 00:00:00+00:00,-0.01827040
2001-07-06 00:00:00+00:00,0.02109181
2001-07-09 00:00:00+00:00,-0.01913730
2001-07-10 00:00:00+00:00,0.03747290
2001-07-11 00:00:00+00:00,0.01791045
2001-07-12 00:00:00+00:00,0.02697947
2001-07-13 00:00:00+00:00,-0.04911479
2001-07-16 00:00:00+00:00,-0.05705706
2001-07-17 00:00:00+00:00,0.02929936
2001-07-18 00:00:00+00:00,-0.02660891
2001-07-19 00:00:00+00:00,-0.05117610
2001-07-20 00:00:00+00:00,0.00401999
2001-07-23 00:00:00+00:00,0.00600601
2001-07-24 00:00:00+00:00,-0.00597015
2001-07-25 00:00:00+00:00,0.09943277
2001-07-26 00:00:00+00:00,-0.03034901
2001-07-27 00:00:00+00:00,0.02597809
2001-07-30 00:00:00+00:00,0.09509108
2001-07-31 00:00:00+00:00,-0.03069658
2001-08-01 00:00:00+00:00,-0.12900329
2001-08-02 00:00:00+00:00,0.06976000
2001-08-03 00:00:00+00:00,-0.13582921
2001-08-06 00:00:00+00:00,0.03550100
2001-08-07 00:00:00+00:00,-0.03556281
2001-08-08 00:00:00+00:00,0.04216467
2001-08-09 00:00:00+00:00,-0.05237476
2001-08-10 00:00:00+00:00,0.05579686
2001-08-13 00:00:00+00:00,-0.02405722
2001-08-14 00:00:00+00:00,0.06375288
2001-08-15 00:00:00+00:00,0.23551878
2001-08-16 00:00:00+00:00,-0.05530217
2001-08-17 00:00:00+00:00,-0.04245974
2001-08-20 00:00:00+00:00,-0.07018596
2001-08-21 00:00:00+00:00,-0.01430359
2001-08-22 00:00:00+00:00,-0.19837042
2001-08-23 00:00:00+00:00,-0.02955494
2001-08-24 00:00:00+00:00,-0.06966054
2001-08-27 00:00:00+00:00,0.14766082
2001-08-28 00:00:00+00:00,-0.08312102
2001-08-29 00:00:00+00:00,-0.02717031
2001-08-30 00:00:00+00:00,0.02042867
2001-08-31 00:00:00+00:00,-0.00656814
2001-09-04 00:00:00+00:00,-0.02171053
2001-09-05 00:00:00+00:00,0.03772955
2001-09-06 00:00:00+00:00,0.01083032
2001-09-07 00:00:00+00:00,0.03104575
2001-09-10 00:00:00+00:00,-0.06752827
2001-09-14 00:00:00+00:00,0.13961256
2001-09-17 00:00:00+00:00,-0.09532595
2001-09-18 00:00:00+00:00,-0.09344000
2001-09-19 00:00:00+00:00,-0.10513940
2001-09-20 00:00:00+00:00,0.02439900
2001-09-21 00:00:00+00:00,-0.00780142
2001-09-24 00:00:00+00:00,-0.12888418
2001-09-25 00:00:00+00:00,0.01691729
2001-09-26 00:00:00+00:00,-0.05650558
2001-09-27 00:00:00+00:00,-0.00341815
2001-09-28 00:00:00+00:00,-0.00076220
2001-10-01 00:00:00+00:00,-0.00762777
2001-10-02 00:00:00+00:00,0.02229055
2001-10-03 00:00:00+00:00,0.01052632
2001-10-04 00:00:00+00:00,0.03050595
2001-10-05 00:00:00+00:00,-0.05523466
2001-10-08 00:00:00+00:00,0.01146351
2001-10-09 00:00:00+00:00,0.03551190
2001-10-10 00:00:00+00:00,0.02225465
2001-10-11 00:00:00+00:00,0.01106353
2001-10-12 00:00:00+00:00,-0.03812213
2001-10-15 00:00:00+00:00,-0.02385321
2001-10-16 00:00:00+00:00,0.07218045
2001-10-17 00:00:00+00:00,-0.05224404
2001-10-18 00:00:00+00:00,0.03588605
2001-10-19 00:00:00+00:00,0.06785703
2001-10-22 00:00:00+00:00,0.03244147
2001-10-23 00:00:00+00:00,-0.04923874
2001-10-24 00:00:00+00:00,0.08040886
2001-10-25 00:00:00+00:00,0.02491328
2001-10-26 00:00:00+00:00,0.04400000
2001-10-29 00:00:00+00:00,0.09266526
2001-10-30 00:00:00+00:00,-0.08371824
2001-10-31 00:00:00+00:00,0.06186186
2001-11-01 00:00:00+00:00,0.00145858
2001-11-02 00:00:00+00:00,-0.02446127
2001-11-05 00:00:00+00:00,-0.18455189
2001-11-06 00:00:00+00:00,-0.02587322
2001-11-07 00:00:00+00:00,-0.00458415
2001-11-08 00:00:00+00:00,0.05639344
2001-11-09 00:00:00+00:00,-0.01979566
2001-11-12 00:00:00+00:00,-0.11819646
2001-11-13 00:00:00+00:00,0.04334471
2001-11-14 00:00:00+00:00,-0.07687166
2001-11-15 00:00:00+00:00,-0.08391123
2001-11-16 00:00:00+00:00,0.06107698
2001-11-19 00:00:00+00:00,0.10526316
2001-11-20 00:00:00+00:00,0.03538051
2001-11-21 00:00:00+00:00,-0.02926680
2001-11-26 00:00:00+00:00,-0.05784019
2001-11-27 00:00:00+00:00,0.01260647
2001-11-28 00:00:00+00:00,-0.12651413
2001-11-29 00:00:00+00:00,-0.10799290
2001-11-30 00:00:00+00:00,0.09582401
2001-12-03 00:00:00+00:00,-0.03679886
2001-12-04 00:00:00+00:00,-0.03908795
2001-12-05 00:00:00+00:00,-0.06126192
2001-12-06 00:00:00+00:00,0.04789054
2001-12-07 00:00:00+00:00,0.00484532
2001-12-10 00:00:00+00:00,0.11548459
2001-12-11 00:00:00+00:00,0.03256637
2001-12-12 00:00:00+00:00,-0.05242922
2001-12-13 00:00:00+00:00,0.02289803
2001-12-14 00:00:00+00:00,0.06024096
2001-12-17 00:00:00+00:00,-0.10096485
2001-12-18 00:00:00+00:00,-0.02853016
2001-12-19 00:00:00+00:00,-0.03751379
2001-12-20 00:00:00+00:00,0.04627540
2001-12-21 00:00:00+00:00,0.13537440
2001-12-26 00:00:00+00:00,0.02230742
2001-12-27 00:00:00+00:00,-0.22043195
2001-12-28 00:00:00+00:00,0.04410646
2001-12-31 00:00:00+00:00,-0.06773489
2002-01-02 00:00:00+00:00,-0.04648438
2002-01-03 00:00:00+00:00,-0.07292093
2002-01-04 00:00:00+00:00,0.00088378
2002-01-07 00:00:00+00:00,-0.00176600
2002-01-08 00:00:00+00:00,0.01061477
2002-01-09 00:00:00+00:00,-0.02319475
2002-01-10 00:00:00+00:00,-0.01657706
2002-01-11 00:00:00+00:00,0.00364465
2002-01-14 00:00:00+00:00,0.01679528
2002-01-15 00:00:00+00:00,0.01473214
2002-01-16 00:00:00+00:00,0.03959525
2002-01-17 00:00:00+00:00,-0.04612780
2002-01-18 00:00:00+00:00,-0.00798591
2002-01-22 00:00:00+00:00,-0.05277281
2002-01-23 00:00:00+00:00,-0.01369216
2002-01-24 00:00:00+00:00,0.03685974
2002-01-25 00:00:00+00:00,0.01292705
2002-01-28 00:00:00+00:00,-0.10137615
2002-01-29 00:00:00+00:00,0.07407407
2002-01-30 00:00:00+00:00,0.00465116
2002-01-31 00:00:00+00:00,0.04704238
2002-02-01 00:00:00+00:00,0.00365297
2002-02-04 00:00:00+00:00,-0.01592357
2002-02-05 00:00:00+00:00,-0.03434066
2002-02-06 00:00:00+00:00,0.01998141
2002-02-07 00:00:00+00:00,0.04750923
2002-02-08 00:00:00+00:00,0.03780378
2002-02-11 00:00:00+00:00,0.07726269
2002-02-12 00:00:00+00:00,0.01833689
2002-02-13 00:00:00+00:00,-0.05023217
2002-02-14 00:00:00+00:00,-0.05324675
2002-02-15 00:00:00+00:00,0.01380232
2002-02-19 00:00:00+00:00,0.15994683
2002-02-20 00:00:00+00:00,-0.01071281
2002-02-21 00:00:00+00:00,0.03398259
2002-02-22 00:00:00+00:00,0.02443992
2002-02-25 00:00:00+00:00,-0.00521879
2002-02-26 00:00:00+00:00,0.02905569
2002-02-27 00:00:00+00:00,0.02590674
2002-02-28 00:00:00+00:00,-0.05047319
2002-03-01 00:00:00+00:00,0.00121065
2002-03-04 00:00:00+00:00,0.09681323
2002-03-05 00:00:00+00:00,-0.01621622
2002-03-06 00:00:00+00:00,0.07395874
2002-03-07 00:00:00+00:00,0.14323308
2002-03-08 00:00:00+00:00,0.03542617
2002-03-11 00:00:00+00:00,0.14821183
2002-03-12 00:00:00+00:00,-0.00481078
2002-03-13 00:00:00+00:00,-0.09304572
2002-03-14 00:00:00+00:00,0.03136594
2002-03-15 00:00:00+00:00,0.09720373
2002-03-18 00:00:00+00:00,0.14408397
2002-03-19 00:00:00+00:00,-0.02761283
2002-03-20 00:00:00+00:00,-0.08513839
2002-03-21 00:00:00+00:00,0.19774011
2002-03-22 00:00:00+00:00,-0.06149886
2002-03-25 00:00:00+00:00,0.06763142
2002-03-26 00:00:00+00:00,-0.02152698
2002-03-27 00:00:00+00:00,-0.02327637
2002-03-28 00:00:00+00:00,-0.00180995
2002-04-01 00:00:00+00:00,0.07252947
2002-04-02 00:00:00+00:00,0.03522119
2002-04-03 00:00:00+00:00,-0.03973870
2002-04-04 00:00:00+00:00,-0.04450113
2002-04-05 00:00:00+00:00,-0.01720558
2002-04-08 00:00:00+00:00,0.01569574
2002-04-09 00:00:00+00:00,-0.03714710
2002-04-10 00:00:00+00:00,-0.00524691
2002-04-11 00:00:00+00:00,-0.02544213
2002-04-12 00:00:00+00:00,0.00700414
2002-04-15 00:00:00+00:00,0.09547898
2002-04-16 00:00:00+00:00,-0.03924964
2002-04-17 00:00:00+00:00,0.05467107
2002-04-18 00:00:00+00:00,0.00341783
2002-04-19 00:00:00+00:00,0.01107000
2002-04-22 00:00:00+00:00,0.01516002
2002-04-23 00:00:00+00:00,-0.00027655
2002-04-24 00:00:00+00:00,-0.05089903
2002-04-25 00:00:00+00:00,-0.02623142
2002-04-26 00:00:00+00:00,0.03950913
2002-04-29 00:00:00+00:00,0.10889345
2002-04-30 00:00:00+00:00,0.13039844
2002-05-01 00:00:00+00:00,-0.03034266
2002-05-02 00:00:00+00:00,-0.02574993
2002-05-03 00:00:00+00:00,0.03413061
2002-05-06 00:00:00+00:00,-0.07869026
2002-05-07 00:00:00+00:00,0.04341852
2002-05-08 00:00:00+00:00,0.03979564
2002-05-09 00:00:00+00:00,-0.01396943
2002-05-10 00:00:00+00:00,0.01645435
2002-05-13 00:00:00+00:00,0.01710526
2002-05-14 00:00:00+00:00,0.03993735
2002-05-15 00:00:00+00:00,-0.10531697
2002-05-16 00:00:00+00:00,-0.01534320
2002-05-17 00:00:00+00:00,-0.00515045
2002-05-20 00:00:00+00:00,-0.05949470
2002-05-21 00:00:00+00:00,-0.05378151
2002-05-22 00:00:00+00:00,0.03685563
2002-05-23 00:00:00+00:00,-0.01046084
2002-05-24 00:00:00+00:00,-0.04714570
