Date,WHEY
2007-09-25 00:00:00+00:00,-0.00016178
2007-09-26 00:00:00+00:00,-0.01229526
2007-09-27 00:00:00+00:00,0.01203612
2007-09-28 00:00:00+00:00,-0.00016164
2007-10-01 00:00:00+00:00,-0.02449580
2007-10-02 00:00:00+00:00,0.01217973
2007-10-03 00:00:00+00:00,-0.00010736
2007-10-04 00:00:00+00:00,0.16940580
2007-10-05 00:00:00+00:00,-0.02233833
2007-10-08 00:00:00+00:00,-0.00016664
2007-10-09 00:00:00+00:00,-0.00010917
2007-10-10 00:00:00+00:00,-0.00011014
2007-10-11 00:00:00+00:00,0.05730788
2007-10-12 00:00:00+00:00,-0.00017247
2007-10-15 00:00:00+00:00,-0.00066002
2007-10-16 00:00:00+00:00,0.00036991
2007-10-17 00:00:00+00:00,0.01076068
2007-10-18 00:00:00+00:00,0.02157569
2007-10-19 00:00:00+00:00,-0.00550993
2007-10-22 00:00:00+00:00,-0.00010722
2007-10-23 00:00:00+00:00,-0.03236682
2007-10-24 00:00:00+00:00,-0.00016303
2007-10-25 00:00:00+00:00,-0.00010694
2007-10-26 00:00:00+00:00,-0.03236473
2007-10-29 00:00:00+00:00,-0.00010750
2007-10-30 00:00:00+00:00,-0.00010681
2007-10-31 00:00:00+00:00,-0.00566167
2007-11-01 00:00:00+00:00,-0.00016150
2007-11-02 00:00:00+00:00,-0.00065292
2007-11-05 00:00:00+00:00,-0.00016039
2007-11-06 00:00:00+00:00,0.00600972
2007-11-07 00:00:00+00:00,-0.00570789
2007-11-08 00:00:00+00:00,-0.00570747
2007-11-09 00:00:00+00:00,-0.00008861
2007-11-12 00:00:00+00:00,-0.00008861
2007-11-13 00:00:00+00:00,-0.04478718
2007-11-14 00:00:00+00:00,-0.00015178
2007-11-15 00:00:00+00:00,-0.04503368
2007-11-16 00:00:00+00:00,-0.00593199
2007-11-19 00:00:00+00:00,0.01175437
2007-11-20 00:00:00+00:00,0.02425534
2007-11-21 00:00:00+00:00,0.01676608
2007-11-23 00:00:00+00:00,-0.00014594
2007-11-26 00:00:00+00:00,0.03957045
2007-11-27 00:00:00+00:00,-0.03980028
2007-11-28 00:00:00+00:00,0.00567287
2007-11-29 00:00:00+00:00,-0.08153491
2007-11-30 00:00:00+00:00,0.00595273
2007-12-03 00:00:00+00:00,-0.02432354
2007-12-04 00:00:00+00:00,-0.04308684
2007-12-05 00:00:00+00:00,-0.02514219
2007-12-06 00:00:00+00:00,-0.11546808
2007-12-07 00:00:00+00:00,-0.00014108
2007-12-10 00:00:00+00:00,-0.00008222
2007-12-11 00:00:00+00:00,-0.00007944
2007-12-12 00:00:00+00:00,0.02731934
2007-12-13 00:00:00+00:00,-0.00007861
2007-12-14 00:00:00+00:00,-0.00007792
2007-12-17 00:00:00+00:00,-0.14674820
2007-12-18 00:00:00+00:00,-0.01403039
2007-12-19 00:00:00+00:00,-0.01416256
2007-12-20 00:00:00+00:00,-0.09293687
2007-12-21 00:00:00+00:00,0.07078614
2007-12-24 00:00:00+00:00,-0.00008931
2007-12-26 00:00:00+00:00,-0.00008486
2007-12-27 00:00:00+00:00,0.03667998
2007-12-28 00:00:00+00:00,-0.04300156
2007-12-31 00:00:00+00:00,-0.00015094
2008-01-02 00:00:00+00:00,-0.00008819
2008-01-03 00:00:00+00:00,-0.00008764
2008-01-04 00:00:00+00:00,0.05873686
2008-01-07 00:00:00+00:00,-0.00014719
2008-01-08 00:00:00+00:00,-0.00008750
2008-01-09 00:00:00+00:00,-0.09294464
2008-01-10 00:00:00+00:00,-0.15923755
2008-01-11 00:00:00+00:00,-0.03433092
2008-01-14 00:00:00+00:00,-0.03462773
2008-01-15 00:00:00+00:00,-0.00014428
2008-01-16 00:00:00+00:00,-0.10353300
2008-01-17 00:00:00+00:00,0.05158403
2008-01-18 00:00:00+00:00,-0.00013594
2008-01-22 00:00:00+00:00,-0.00006194
2008-01-23 00:00:00+00:00,0.03502716
2008-01-24 00:00:00+00:00,-0.01736538
2008-01-25 00:00:00+00:00,-0.00006167
2008-01-28 00:00:00+00:00,-0.06146462
2008-01-29 00:00:00+00:00,-0.00012122
2008-01-30 00:00:00+00:00,0.02625760
2008-01-31 00:00:00+00:00,-0.00011164
2008-02-01 00:00:00+00:00,-0.00005778
2008-02-04 00:00:00+00:00,-0.00006083
2008-02-05 00:00:00+00:00,-0.00006028
2008-02-06 00:00:00+00:00,-0.01760066
2008-02-07 00:00:00+00:00,-0.07091560
2008-02-08 00:00:00+00:00,-0.00011956
2008-02-11 00:00:00+00:00,-0.00006139
2008-02-12 00:00:00+00:00,-0.11117347
2008-02-13 00:00:00+00:00,-0.02012067
2008-02-14 00:00:00+00:00,-0.02012122
2008-02-15 00:00:00+00:00,-0.00011900
2008-02-19 00:00:00+00:00,-0.00006083
2008-02-20 00:00:00+00:00,-0.00006083
2008-02-21 00:00:00+00:00,0.02994028
2008-02-22 00:00:00+00:00,-0.00011900
2008-02-25 00:00:00+00:00,0.01954812
2008-02-26 00:00:00+00:00,-0.00005819
2008-02-27 00:00:00+00:00,0.10571576
2008-02-28 00:00:00+00:00,-0.00011053
2008-02-29 00:00:00+00:00,0.00887871
2008-03-03 00:00:00+00:00,-0.02689013
2008-03-04 00:00:00+00:00,-0.00919477
2008-03-05 00:00:00+00:00,0.08252797
2008-03-06 00:00:00+00:00,-0.00009581
2008-03-07 00:00:00+00:00,-0.00003958
2008-03-10 00:00:00+00:00,-0.00003708
2008-03-11 00:00:00+00:00,-0.00004181
2008-03-12 00:00:00+00:00,-0.00003819
2008-03-13 00:00:00+00:00,-0.00003653
2008-03-14 00:00:00+00:00,-0.00003250
2008-03-17 00:00:00+00:00,-0.00002778
2008-03-18 00:00:00+00:00,-0.00002306
2008-03-19 00:00:00+00:00,0.05170733
2008-03-20 00:00:00+00:00,-0.05739386
2008-03-24 00:00:00+00:00,0.04482736
2008-03-25 00:00:00+00:00,-0.00009456
2008-03-26 00:00:00+00:00,0.03848959
2008-03-27 00:00:00+00:00,0.02429597
2008-03-28 00:00:00+00:00,0.01504187
2008-03-31 00:00:00+00:00,-0.00088355
2008-04-01 00:00:00+00:00,-0.00003778
2008-04-02 00:00:00+00:00,-0.00003736
2008-04-03 00:00:00+00:00,-0.00003792
2008-04-04 00:00:00+00:00,-0.00003639
2008-04-07 00:00:00+00:00,0.05516727
2008-04-08 00:00:00+00:00,0.00148106
2008-04-09 00:00:00+00:00,0.07083058
2008-04-10 00:00:00+00:00,-0.00749960
2008-04-11 00:00:00+00:00,-0.01490632
2008-04-14 00:00:00+00:00,-0.00008831
2008-04-15 00:00:00+00:00,-0.00003139
2008-04-16 00:00:00+00:00,-0.00003042
2008-04-17 00:00:00+00:00,0.02218750
2008-04-18 00:00:00+00:00,0.10284579
2008-04-21 00:00:00+00:00,-0.00003611
2008-04-22 00:00:00+00:00,-0.00670194
2008-04-23 00:00:00+00:00,-0.10675914
2008-04-24 00:00:00+00:00,-0.11437888
2008-04-25 00:00:00+00:00,-0.00009650
2008-04-28 00:00:00+00:00,0.05981043
2008-04-29 00:00:00+00:00,-0.00009997
2008-04-30 00:00:00+00:00,-0.00003667
2008-05-01 00:00:00+00:00,-0.00003833
2008-05-02 00:00:00+00:00,-0.00666377
2008-05-05 00:00:00+00:00,0.00736407
2008-05-06 00:00:00+00:00,-0.02651517
2008-05-07 00:00:00+00:00,-0.00004597
2008-05-08 00:00:00+00:00,-0.03327763
2008-05-09 00:00:00+00:00,0.01504626
2008-05-12 00:00:00+00:00,-0.00010831
2008-05-13 00:00:00+00:00,-0.00005000
2008-05-14 00:00:00+00:00,0.02267769
2008-05-15 00:00:00+00:00,-0.02227208
2008-05-16 00:00:00+00:00,-0.03742257
2008-05-19 00:00:00+00:00,0.02320526
2008-05-20 00:00:00+00:00,0.12857275
2008-05-21 00:00:00+00:00,-0.04538037
2008-05-22 00:00:00+00:00,-0.04663775
2008-05-23 00:00:00+00:00,-0.03843191
2008-05-27 00:00:00+00:00,-0.01470935
2008-05-28 00:00:00+00:00,-0.00745880
2008-05-29 00:00:00+00:00,-0.00005181
2008-05-30 00:00:00+00:00,-0.01497746
2008-06-02 00:00:00+00:00,0.01510165
2008-06-03 00:00:00+00:00,-0.00005056
2008-06-04 00:00:00+00:00,-0.00005028
2008-06-05 00:00:00+00:00,-0.00005056
2008-06-06 00:00:00+00:00,-0.00005042
2008-06-09 00:00:00+00:00,-0.02990214
2008-06-10 00:00:00+00:00,-0.02250150
2008-06-11 00:00:00+00:00,0.00746398
2008-06-12 00:00:00+00:00,-0.00011372
2008-06-13 00:00:00+00:00,-0.00005403
2008-06-16 00:00:00+00:00,-0.01520485
2008-06-17 00:00:00+00:00,-0.01538048
2008-06-18 00:00:00+00:00,-0.00792414
2008-06-19 00:00:00+00:00,0.05457642
2008-06-20 00:00:00+00:00,-0.00745824
2008-06-23 00:00:00+00:00,-0.00005167
2008-06-24 00:00:00+00:00,-0.00004986
2008-06-25 00:00:00+00:00,-0.00004889
2008-06-26 00:00:00+00:00,-0.04482292
2008-06-27 00:00:00+00:00,-0.09858885
2008-06-30 00:00:00+00:00,-0.08075083
2008-07-01 00:00:00+00:00,-0.03344331
2008-07-02 00:00:00+00:00,-0.00004944
2008-07-03 00:00:00+00:00,-0.03453318
2008-07-07 00:00:00+00:00,-0.00010886
2008-07-08 00:00:00+00:00,-0.02636718
2008-07-09 00:00:00+00:00,-0.00010803
2008-07-10 00:00:00+00:00,-0.00004542
2008-07-11 00:00:00+00:00,-0.00004264
2008-07-14 00:00:00+00:00,-0.07146844
2008-07-15 00:00:00+00:00,0.04803817
2008-07-16 00:00:00+00:00,-0.00009636
2008-07-17 00:00:00+00:00,-0.00003778
2008-07-18 00:00:00+00:00,-0.00004000
2008-07-21 00:00:00+00:00,0.03699787
2008-07-22 00:00:00+00:00,-0.02236407
2008-07-23 00:00:00+00:00,0.00452827
2008-07-24 00:00:00+00:00,-0.05367557
2008-07-25 00:00:00+00:00,0.03693068
2008-07-28 00:00:00+00:00,-0.00004625
2008-07-29 00:00:00+00:00,-0.07147538
2008-07-30 00:00:00+00:00,-0.00010525
2008-07-31 00:00:00+00:00,-0.02041606
2008-08-01 00:00:00+00:00,-0.20104781
2008-08-04 00:00:00+00:00,0.07357882
2008-08-05 00:00:00+00:00,-0.12802528
2008-08-06 00:00:00+00:00,-0.11730802
2008-08-07 00:00:00+00:00,-0.02336065
2008-08-08 00:00:00+00:00,-0.09528421
2008-08-11 00:00:00+00:00,0.01208695
2008-08-12 00:00:00+00:00,-0.00010983
2008-08-13 00:00:00+00:00,-0.00005042
2008-08-14 00:00:00+00:00,0.06167756
2008-08-15 00:00:00+00:00,-0.00010942
2008-08-18 00:00:00+00:00,-0.03576276
2008-08-19 00:00:00+00:00,0.03698801
2008-08-20 00:00:00+00:00,-0.00004611
2008-08-21 00:00:00+00:00,-0.00004667
2008-08-22 00:00:00+00:00,-0.00004667
2008-08-25 00:00:00+00:00,-0.00004583
2008-08-26 00:00:00+00:00,-0.02385605
2008-08-27 00:00:00+00:00,-0.03541127
2008-08-28 00:00:00+00:00,-0.00010636
2008-08-29 00:00:00+00:00,-0.00004667
2008-09-02 00:00:00+00:00,-0.00004569
2008-09-03 00:00:00+00:00,-0.00004625
2008-09-04 00:00:00+00:00,-0.00129413
2008-09-05 00:00:00+00:00,-0.00004806
2008-09-08 00:00:00+00:00,-0.00004625
2008-09-09 00:00:00+00:00,-0.00004542
2008-09-10 00:00:00+00:00,-0.02504486
2008-09-11 00:00:00+00:00,-0.02541990
2008-09-12 00:00:00+00:00,-0.06420171
2008-09-15 00:00:00+00:00,-0.00008094
2008-09-16 00:00:00+00:00,-0.00001903
2008-09-17 00:00:00+00:00,-0.00000125
2008-09-18 00:00:00+00:00,-0.00000625
2008-09-19 00:00:00+00:00,-0.00002750
2008-09-22 00:00:00+00:00,0.01279579
2008-09-23 00:00:00+00:00,0.01263628
2008-09-24 00:00:00+00:00,0.02498750
2008-09-25 00:00:00+00:00,0.01217373
2008-09-26 00:00:00+00:00,-0.00008206
2008-09-29 00:00:00+00:00,-0.08536974
2008-09-30 00:00:00+00:00,0.00119833
2008-10-01 00:00:00+00:00,-0.02691027
2008-10-02 00:00:00+00:00,0.02556328
2008-10-03 00:00:00+00:00,-0.00001333
2008-10-06 00:00:00+00:00,-0.00001236
2008-10-07 00:00:00+00:00,0.02498056
2008-10-08 00:00:00+00:00,-0.00007692
2008-10-09 00:00:00+00:00,0.02498611
2008-10-10 00:00:00+00:00,0.01668061
2008-10-13 00:00:00+00:00,-0.00006581
2008-10-14 00:00:00+00:00,-0.00000708
2008-10-15 00:00:00+00:00,-0.05263797
2008-10-16 00:00:00+00:00,-0.00007247
2008-10-17 00:00:00+00:00,-0.00002222
2008-10-20 00:00:00+00:00,0.02466177
2008-10-21 00:00:00+00:00,-0.00002972
2008-10-22 00:00:00+00:00,-0.00002819
2008-10-23 00:00:00+00:00,-0.01207472
2008-10-24 00:00:00+00:00,-0.01213150
2008-10-27 00:00:00+00:00,-0.09758153
2008-10-28 00:00:00+00:00,-0.02605428
2008-10-29 00:00:00+00:00,-0.10533730
2008-10-30 00:00:00+00:00,-0.00840219
2008-10-31 00:00:00+00:00,-0.00001208
2008-11-03 00:00:00+00:00,-0.00001222
2008-11-04 00:00:00+00:00,-0.00001319
2008-11-05 00:00:00+00:00,-0.00001083
2008-11-06 00:00:00+00:00,-0.00841156
2008-11-07 00:00:00+00:00,-0.00006692
2008-11-10 00:00:00+00:00,-0.00000597
2008-11-11 00:00:00+00:00,0.01680075
2008-11-12 00:00:00+00:00,-0.01672969
2008-11-13 00:00:00+00:00,-0.00006428
2008-11-14 00:00:00+00:00,-0.00000306
2008-11-17 00:00:00+00:00,-0.00000278
2008-11-18 00:00:00+00:00,0.00839975
2008-11-19 00:00:00+00:00,-0.00000194
2008-11-20 00:00:00+00:00,-0.00000042
2008-11-21 00:00:00+00:00,-0.12500070
2008-11-24 00:00:00+00:00,0.01509196
2008-11-25 00:00:00+00:00,-0.01182704
2008-11-26 00:00:00+00:00,-0.00006067
2008-11-28 00:00:00+00:00,-0.00000097
2008-12-01 00:00:00+00:00,0.01172923
2008-12-02 00:00:00+00:00,0.01449150
2008-12-03 00:00:00+00:00,0.01443320
2008-12-04 00:00:00+00:00,0.02892595
2008-12-05 00:00:00+00:00,-0.00005956
2008-12-08 00:00:00+00:00,-0.00000014
2008-12-09 00:00:00+00:00,-0.00000056
2008-12-10 00:00:00+00:00,0.01428530
2008-12-11 00:00:00+00:00,-0.00000014
2008-12-12 00:00:00+00:00,-0.00000056
2008-12-15 00:00:00+00:00,-0.00000042
2008-12-16 00:00:00+00:00,-0.00000069
2008-12-17 00:00:00+00:00,0.01408423
2008-12-18 00:00:00+00:00,-0.00000028
2008-12-19 00:00:00+00:00,-0.09722278
2008-12-22 00:00:00+00:00,-0.02947118
2008-12-23 00:00:00+00:00,-0.00005942
2008-12-24 00:00:00+00:00,-0.02941218
2008-12-26 00:00:00+00:00,-0.00005942
2008-12-29 00:00:00+00:00,-0.00000056
2008-12-30 00:00:00+00:00,-0.11764931
2008-12-31 00:00:00+00:00,-0.03333686
2009-01-02 00:00:00+00:00,-0.00000225
2009-01-05 00:00:00+00:00,-0.03448529
2009-01-06 00:00:00+00:00,-0.01786095
2009-01-07 00:00:00+00:00,-0.00006181
2009-01-08 00:00:00+00:00,0.00178346
2009-01-09 00:00:00+00:00,0.05169157
2009-01-12 00:00:00+00:00,-0.00000183
2009-01-13 00:00:00+00:00,-0.00000325
2009-01-14 00:00:00+00:00,-0.01695213
2009-01-15 00:00:00+00:00,0.03327136
2009-01-16 00:00:00+00:00,0.08064191
2009-01-20 00:00:00+00:00,0.06243775
2009-01-21 00:00:00+00:00,0.05882014
2009-01-22 00:00:00+00:00,-0.02863324
2009-01-23 00:00:00+00:00,-0.00000281
2009-01-26 00:00:00+00:00,-0.00000297
2009-01-27 00:00:00+00:00,-0.00000394
2009-01-28 00:00:00+00:00,0.02940668
2009-01-29 00:00:00+00:00,-0.00000647
2009-01-30 00:00:00+00:00,-0.00000675
2009-02-02 00:00:00+00:00,-0.00006633
2009-02-03 00:00:00+00:00,-0.00000889
2009-02-04 00:00:00+00:00,-0.00000844
2009-02-05 00:00:00+00:00,-0.00000817
2009-02-06 00:00:00+00:00,-0.00000817
2009-02-09 00:00:00+00:00,-0.00000789
2009-02-10 00:00:00+00:00,-0.00000889
2009-02-11 00:00:00+00:00,-0.00000889
2009-02-12 00:00:00+00:00,0.01407620
2009-02-13 00:00:00+00:00,-0.00006744
2009-02-17 00:00:00+00:00,0.07041423
2009-02-18 00:00:00+00:00,-0.00000875
2009-02-19 00:00:00+00:00,0.01314945
2009-02-20 00:00:00+00:00,0.01309128
2009-02-23 00:00:00+00:00,-0.00000775
2009-02-24 00:00:00+00:00,0.09090051
2009-02-25 00:00:00+00:00,-0.00000844
2009-02-26 00:00:00+00:00,-0.00000775
2009-02-27 00:00:00+00:00,-0.00000719
2009-03-02 00:00:00+00:00,-0.00000675
2009-03-03 00:00:00+00:00,-0.00000733
2009-03-04 00:00:00+00:00,-0.01191182
2009-03-05 00:00:00+00:00,0.03613950
2009-03-06 00:00:00+00:00,0.02374475
2009-03-09 00:00:00+00:00,-0.00000592
2009-03-10 00:00:00+00:00,0.02324906
2009-03-11 00:00:00+00:00,0.01135730
2009-03-12 00:00:00+00:00,0.04538991
2009-03-13 00:00:00+00:00,-0.00006478
2009-03-16 00:00:00+00:00,0.01135716
2009-03-17 00:00:00+00:00,-0.00006561
2009-03-18 00:00:00+00:00,-0.00000578
2009-03-19 00:00:00+00:00,0.11363086
2009-03-20 00:00:00+00:00,0.07142279
2009-03-23 00:00:00+00:00,-0.00006478
2009-03-24 00:00:00+00:00,-0.00000592
2009-03-25 00:00:00+00:00,-0.00990635
2009-03-26 00:00:00+00:00,-0.00006308
2009-03-27 00:00:00+00:00,-0.00000381
2009-03-30 00:00:00+00:00,-0.00000394
2009-03-31 00:00:00+00:00,-0.00000578
2009-04-01 00:00:00+00:00,-0.05941172
2009-04-02 00:00:00+00:00,-0.00006492
2009-04-03 00:00:00+00:00,-0.00000578
2009-04-06 00:00:00+00:00,-0.00000536
2009-04-07 00:00:00+00:00,-0.00000550
2009-04-08 00:00:00+00:00,0.00999492
2009-04-09 00:00:00+00:00,0.00993578
2009-04-13 00:00:00+00:00,-0.00006394
2009-04-14 00:00:00+00:00,0.00999506
2009-04-15 00:00:00+00:00,-0.02006322
2009-04-16 00:00:00+00:00,0.03060844
2009-04-17 00:00:00+00:00,-0.02006294
2009-04-20 00:00:00+00:00,0.11104845
2009-04-21 00:00:00+00:00,0.02181396
2009-04-22 00:00:00+00:00,0.01429985
2009-04-23 00:00:00+00:00,0.03539526
2009-04-24 00:00:00+00:00,0.02737168
2009-04-27 00:00:00+00:00,-0.00006222
2009-04-28 00:00:00+00:00,-0.00087995
2009-04-29 00:00:00+00:00,-0.00000294
2009-04-30 00:00:00+00:00,-0.00000367
2009-05-01 00:00:00+00:00,0.05262777
2009-05-04 00:00:00+00:00,-0.03515122
2009-05-05 00:00:00+00:00,-0.01760822
2009-05-06 00:00:00+00:00,-0.01786236
2009-05-07 00:00:00+00:00,0.00999478
2009-05-08 00:00:00+00:00,-0.00000500
2009-05-11 00:00:00+00:00,-0.03600832
2009-05-12 00:00:00+00:00,-0.00006422
2009-05-13 00:00:00+00:00,0.00899596
2009-05-14 00:00:00+00:00,-0.00006350
2009-05-15 00:00:00+00:00,0.01695970
2009-05-18 00:00:00+00:00,0.02648490
2009-05-19 00:00:00+00:00,-0.00000508
2009-05-20 00:00:00+00:00,-0.00000508
2009-05-21 00:00:00+00:00,0.01723630
2009-05-22 00:00:00+00:00,0.00846949
2009-05-26 00:00:00+00:00,-0.03361839
2009-05-27 00:00:00+00:00,0.02608246
2009-05-28 00:00:00+00:00,-0.00000403
2009-05-29 00:00:00+00:00,-0.00000381
2009-06-01 00:00:00+00:00,0.01694640
2009-06-02 00:00:00+00:00,-0.00000372
2009-06-03 00:00:00+00:00,-0.00833700
2009-06-04 00:00:00+00:00,0.02327067
2009-06-05 00:00:00+00:00,0.01628137
2009-06-08 00:00:00+00:00,-0.00000500
2009-06-09 00:00:00+00:00,-0.00000508
2009-06-10 00:00:00+00:00,-0.00000494
2009-06-11 00:00:00+00:00,0.00961044
2009-06-12 00:00:00+00:00,0.03174125
2009-06-15 00:00:00+00:00,0.01580952
2009-06-16 00:00:00+00:00,0.00781015
2009-06-17 00:00:00+00:00,-0.00006378
2009-06-18 00:00:00+00:00,-0.00787896
2009-06-19 00:00:00+00:00,-0.04762405
2009-06-22 00:00:00+00:00,0.03332797
2009-06-23 00:00:00+00:00,0.03326864
2009-06-24 00:00:00+00:00,0.00826883
2009-06-25 00:00:00+00:00,-0.01687050
2009-06-26 00:00:00+00:00,0.04195258
2009-06-29 00:00:00+00:00,-0.00006408
2009-06-30 00:00:00+00:00,-0.00000536
2009-07-01 00:00:00+00:00,-0.00000478
2009-07-02 00:00:00+00:00,-0.00000450
2009-07-06 00:00:00+00:00,-0.00000450
2009-07-07 00:00:00+00:00,-0.00000522
2009-07-08 00:00:00+00:00,-0.00000514
2009-07-09 00:00:00+00:00,-0.01667175
2009-07-10 00:00:00+00:00,-0.00006394
2009-07-13 00:00:00+00:00,-0.00000508
2009-07-14 00:00:00+00:00,-0.00000508
2009-07-15 00:00:00+00:00,-0.00000508
2009-07-16 00:00:00+00:00,-0.00000478
2009-07-17 00:00:00+00:00,-0.00000478
2009-07-20 00:00:00+00:00,0.02499522
2009-07-21 00:00:00+00:00,-0.02927352
2009-07-22 00:00:00+00:00,-0.00006422
