Date,MXP
2000-04-05 00:00:00+00:00,-0.00178202
2000-04-06 00:00:00+00:00,0.00289805
2000-04-07 00:00:00+00:00,0.01797060
2000-04-10 00:00:00+00:00,-0.00431909
2000-04-11 00:00:00+00:00,-0.01152867
2000-04-12 00:00:00+00:00,-0.00396957
2000-04-13 00:00:00+00:00,-0.00779564
2000-04-14 00:00:00+00:00,-0.02086048
2000-04-17 00:00:00+00:00,0.01049681
2000-04-18 00:00:00+00:00,0.01872552
2000-04-19 00:00:00+00:00,-0.00588323
2000-04-20 00:00:00+00:00,0.00654346
2000-04-24 00:00:00+00:00,-0.00835959
2000-04-25 00:00:00+00:00,0.00654859
2000-04-26 00:00:00+00:00,0.00041751
2000-04-27 00:00:00+00:00,-0.00015528
2000-04-28 00:00:00+00:00,0.00747782
2000-05-01 00:00:00+00:00,0.01980827
2000-05-02 00:00:00+00:00,-0.00674920
2000-05-03 00:00:00+00:00,-0.01205971
2000-05-04 00:00:00+00:00,-0.00348458
2000-05-05 00:00:00+00:00,-0.01861944
2000-05-08 00:00:00+00:00,-0.00016306
2000-05-09 00:00:00+00:00,-0.00592482
2000-05-10 00:00:00+00:00,-0.02162231
2000-05-11 00:00:00+00:00,0.01023997
2000-05-12 00:00:00+00:00,-0.00345535
2000-05-15 00:00:00+00:00,0.01476037
2000-05-16 00:00:00+00:00,0.00233398
2000-05-17 00:00:00+00:00,-0.00698501
2000-05-18 00:00:00+00:00,-0.00102719
2000-05-19 00:00:00+00:00,-0.00170108
2000-05-22 00:00:00+00:00,0.01006811
2000-05-23 00:00:00+00:00,0.00022173
2000-05-24 00:00:00+00:00,0.00185660
2000-05-25 00:00:00+00:00,0.00176013
2000-05-26 00:00:00+00:00,-0.00255204
2000-05-30 00:00:00+00:00,0.00502529
2000-05-31 00:00:00+00:00,0.00176165
2000-06-01 00:00:00+00:00,-0.00015472
2000-06-02 00:00:00+00:00,-0.00369562
2000-06-05 00:00:00+00:00,-0.00858962
2000-06-06 00:00:00+00:00,-0.03817899
2000-06-07 00:00:00+00:00,-0.02023808
2000-06-08 00:00:00+00:00,-0.01292540
2000-06-09 00:00:00+00:00,0.00880174
2000-06-12 00:00:00+00:00,0.02157245
2000-06-13 00:00:00+00:00,0.00386466
2000-06-14 00:00:00+00:00,-0.00172385
2000-06-15 00:00:00+00:00,-0.03661022
2000-06-16 00:00:00+00:00,-0.00422516
2000-06-19 00:00:00+00:00,0.00534343
2000-06-20 00:00:00+00:00,-0.00056269
2000-06-21 00:00:00+00:00,0.00431324
2000-06-22 00:00:00+00:00,-0.01374088
2000-06-23 00:00:00+00:00,-0.00587351
2000-06-26 00:00:00+00:00,-0.02472222
2000-06-27 00:00:00+00:00,0.00150053
2000-06-28 00:00:00+00:00,0.02407167
2000-06-29 00:00:00+00:00,0.01702892
2000-06-30 00:00:00+00:00,0.02165109
2000-07-03 00:00:00+00:00,0.06789207
2000-07-05 00:00:00+00:00,0.00663907
2000-07-06 00:00:00+00:00,-0.00461641
2000-07-07 00:00:00+00:00,0.00857057
2000-07-10 00:00:00+00:00,0.01143031
2000-07-11 00:00:00+00:00,-0.00112534
2000-07-12 00:00:00+00:00,0.00079469
2000-07-13 00:00:00+00:00,0.00271518
2000-07-14 00:00:00+00:00,0.01623649
2000-07-17 00:00:00+00:00,0.01029712
2000-07-18 00:00:00+00:00,-0.00735423
2000-07-19 00:00:00+00:00,-0.01630335
2000-07-20 00:00:00+00:00,0.01954625
2000-07-21 00:00:00+00:00,-0.00357663
2000-07-24 00:00:00+00:00,-0.00244423
2000-07-25 00:00:00+00:00,0.00401409
2000-07-26 00:00:00+00:00,0.00040232
2000-07-27 00:00:00+00:00,0.00115949
2000-07-28 00:00:00+00:00,-0.00433586
2000-07-31 00:00:00+00:00,0.00552888
2000-08-01 00:00:00+00:00,0.00021007
2000-08-02 00:00:00+00:00,-0.00509052
2000-08-03 00:00:00+00:00,-0.00633036
2000-08-04 00:00:00+00:00,0.01523851
2000-08-07 00:00:00+00:00,-0.00016833
2000-08-08 00:00:00+00:00,-0.00016889
2000-08-09 00:00:00+00:00,0.00360675
2000-08-10 00:00:00+00:00,0.00030242
2000-08-11 00:00:00+00:00,0.01349019
2000-08-14 00:00:00+00:00,-0.00204095
2000-08-15 00:00:00+00:00,0.01069707
2000-08-16 00:00:00+00:00,0.00821619
2000-08-17 00:00:00+00:00,0.01022237
2000-08-18 00:00:00+00:00,-0.03090858
2000-08-21 00:00:00+00:00,0.00807439
2000-08-22 00:00:00+00:00,0.00309609
2000-08-23 00:00:00+00:00,-0.00249899
2000-08-24 00:00:00+00:00,0.01494222
2000-08-25 00:00:00+00:00,-0.00609620
2000-08-28 00:00:00+00:00,0.00354415
2000-08-29 00:00:00+00:00,-0.00109723
2000-08-30 00:00:00+00:00,0.00576471
2000-08-31 00:00:00+00:00,0.00121604
2000-09-01 00:00:00+00:00,-0.00340242
2000-09-05 00:00:00+00:00,-0.01126944
2000-09-06 00:00:00+00:00,-0.01644657
2000-09-08 00:00:00+00:00,0.01183604
2000-09-11 00:00:00+00:00,0.01176612
2000-09-12 00:00:00+00:00,0.00029903
2000-09-13 00:00:00+00:00,-0.01406234
2000-09-14 00:00:00+00:00,0.00542962
2000-09-15 00:00:00+00:00,-0.03968969
2000-09-18 00:00:00+00:00,-0.00355468
2000-09-19 00:00:00+00:00,0.00662314
2000-09-20 00:00:00+00:00,-0.00983262
2000-09-21 00:00:00+00:00,0.00663331
2000-09-22 00:00:00+00:00,0.00128569
2000-09-25 00:00:00+00:00,0.00418648
2000-09-26 00:00:00+00:00,-0.00064929
2000-09-27 00:00:00+00:00,0.00050858
2000-09-28 00:00:00+00:00,-0.00248521
2000-09-29 00:00:00+00:00,-0.00074788
2000-10-02 00:00:00+00:00,0.00756570
2000-10-03 00:00:00+00:00,0.00714991
2000-10-04 00:00:00+00:00,-0.01609465
2000-10-05 00:00:00+00:00,0.00176562
2000-10-06 00:00:00+00:00,0.00041138
2000-10-10 00:00:00+00:00,0.00118421
2000-10-11 00:00:00+00:00,-0.00016806
2000-10-12 00:00:00+00:00,-0.02371907
2000-10-13 00:00:00+00:00,0.00667005
2000-10-16 00:00:00+00:00,0.00275194
2000-10-17 00:00:00+00:00,-0.01037607
2000-10-18 00:00:00+00:00,0.00510447
2000-10-19 00:00:00+00:00,0.00431069
2000-10-20 00:00:00+00:00,-0.00405830
2000-10-23 00:00:00+00:00,-0.00581973
2000-10-24 00:00:00+00:00,-0.00261280
2000-10-25 00:00:00+00:00,-0.01043816
2000-10-26 00:00:00+00:00,-0.00655486
2000-10-27 00:00:00+00:00,0.01509955
2000-10-30 00:00:00+00:00,0.00422774
2000-10-31 00:00:00+00:00,0.01036464
2000-11-01 00:00:00+00:00,-0.00803346
2000-11-02 00:00:00+00:00,0.00722825
2000-11-03 00:00:00+00:00,-0.01821646
2000-11-06 00:00:00+00:00,0.00374248
2000-11-07 00:00:00+00:00,0.00823359
2000-11-08 00:00:00+00:00,-0.01185388
2000-11-09 00:00:00+00:00,0.00227536
2000-11-10 00:00:00+00:00,0.02181574
2000-11-13 00:00:00+00:00,0.01133342
2000-11-14 00:00:00+00:00,0.00319372
2000-11-15 00:00:00+00:00,0.00894951
2000-11-16 00:00:00+00:00,-0.00208344
2000-11-17 00:00:00+00:00,0.00518746
2000-11-20 00:00:00+00:00,0.00975389
2000-11-21 00:00:00+00:00,0.00457667
2000-11-22 00:00:00+00:00,0.00323904
2000-11-24 00:00:00+00:00,-0.00206328
2000-11-27 00:00:00+00:00,0.00692970
2000-11-28 00:00:00+00:00,-0.01148672
2000-11-29 00:00:00+00:00,0.00779959
2000-11-30 00:00:00+00:00,-0.00743851
2000-12-01 00:00:00+00:00,0.00788694
2000-12-04 00:00:00+00:00,-0.00139324
2000-12-05 00:00:00+00:00,0.00172558
2000-12-06 00:00:00+00:00,-0.00431931
2000-12-07 00:00:00+00:00,0.00305240
2000-12-08 00:00:00+00:00,0.00323687
2000-12-11 00:00:00+00:00,-0.00591997
2000-12-12 00:00:00+00:00,-0.00858821
2000-12-13 00:00:00+00:00,0.02215810
2000-12-14 00:00:00+00:00,-0.00627063
2000-12-15 00:00:00+00:00,-0.02588650
2000-12-18 00:00:00+00:00,0.01105801
2000-12-19 00:00:00+00:00,-0.00602624
2000-12-20 00:00:00+00:00,-0.03429527
2000-12-21 00:00:00+00:00,-0.01810211
2000-12-22 00:00:00+00:00,0.00777912
2000-12-26 00:00:00+00:00,0.00477569
2000-12-27 00:00:00+00:00,-0.00163274
2000-12-28 00:00:00+00:00,0.00328778
2000-12-29 00:00:00+00:00,-0.00949564
2001-01-02 00:00:00+00:00,-0.03718357
2001-01-03 00:00:00+00:00,0.02902227
2001-01-04 00:00:00+00:00,-0.01502413
2001-01-05 00:00:00+00:00,0.00285811
2001-01-08 00:00:00+00:00,0.00285363
2001-01-09 00:00:00+00:00,-0.00761179
2001-01-10 00:00:00+00:00,-0.01013978
2001-01-11 00:00:00+00:00,-0.00365944
2001-01-12 00:00:00+00:00,-0.01423493
2001-01-16 00:00:00+00:00,-0.01484232
2001-01-17 00:00:00+00:00,0.01854196
2001-01-18 00:00:00+00:00,0.01653401
2001-01-19 00:00:00+00:00,0.00326638
2001-01-22 00:00:00+00:00,0.00085883
2001-01-23 00:00:00+00:00,0.00285739
2001-01-24 00:00:00+00:00,0.02780161
2001-01-25 00:00:00+00:00,-0.00309526
2001-01-26 00:00:00+00:00,-0.00033964
2001-01-29 00:00:00+00:00,0.01267558
2001-01-30 00:00:00+00:00,-0.01042140
2001-01-31 00:00:00+00:00,0.00085028
2001-02-01 00:00:00+00:00,-0.02030649
2001-02-02 00:00:00+00:00,0.00632429
2001-02-05 00:00:00+00:00,0.00015946
2001-02-06 00:00:00+00:00,0.01263772
2001-02-07 00:00:00+00:00,0.00045345
2001-02-08 00:00:00+00:00,0.00615703
2001-02-09 00:00:00+00:00,-0.01327392
2001-02-12 00:00:00+00:00,0.01367958
2001-02-13 00:00:00+00:00,-0.00552668
2001-02-14 00:00:00+00:00,0.00133682
2001-02-15 00:00:00+00:00,0.00968265
2001-02-16 00:00:00+00:00,-0.00697478
2001-02-20 00:00:00+00:00,0.00711994
2001-02-21 00:00:00+00:00,-0.01127409
2001-02-22 00:00:00+00:00,0.00379532
2001-02-23 00:00:00+00:00,0.00869290
2001-02-26 00:00:00+00:00,0.00494594
2001-02-27 00:00:00+00:00,-0.00012847
2001-02-28 00:00:00+00:00,-0.00208014
2001-03-01 00:00:00+00:00,0.00230789
2001-03-02 00:00:00+00:00,0.00863696
2001-03-05 00:00:00+00:00,0.00617386
2001-03-06 00:00:00+00:00,-0.00641543
2001-03-07 00:00:00+00:00,0.00472366
2001-03-08 00:00:00+00:00,-0.00128800
2001-03-09 00:00:00+00:00,0.00219711
2001-03-12 00:00:00+00:00,-0.00061023
2001-03-13 00:00:00+00:00,0.01825844
2001-03-14 00:00:00+00:00,-0.00204046
2001-03-15 00:00:00+00:00,-0.03006395
2001-03-16 00:00:00+00:00,0.00680243
2001-03-19 00:00:00+00:00,0.00727148
2001-03-20 00:00:00+00:00,0.00577368
2001-03-21 00:00:00+00:00,-0.00354674
2001-03-22 00:00:00+00:00,-0.01925446
2001-03-23 00:00:00+00:00,0.01078059
2001-03-26 00:00:00+00:00,0.01072152
2001-03-27 00:00:00+00:00,0.00135460
2001-03-28 00:00:00+00:00,0.00233108
2001-03-29 00:00:00+00:00,0.00135006
2001-03-30 00:00:00+00:00,0.01699044
2001-04-02 00:00:00+00:00,0.00860651
2001-04-03 00:00:00+00:00,-0.00059499
2001-04-04 00:00:00+00:00,-0.00011250
2001-04-05 00:00:00+00:00,-0.00059290
2001-04-06 00:00:00+00:00,0.00713050
2001-04-09 00:00:00+00:00,0.01480074
2001-04-10 00:00:00+00:00,0.01230259
2001-04-11 00:00:00+00:00,-0.00058461
2001-04-12 00:00:00+00:00,-0.00343226
2001-04-16 00:00:00+00:00,0.00226465
2001-04-17 00:00:00+00:00,0.01508301
2001-04-18 00:00:00+00:00,0.00225016
2001-04-19 00:00:00+00:00,-0.01516597
2001-04-20 00:00:00+00:00,-0.01385890
2001-04-23 00:00:00+00:00,-0.00029186
2001-04-24 00:00:00+00:00,0.02281329
2001-04-25 00:00:00+00:00,-0.00491811
2001-04-26 00:00:00+00:00,0.00898286
2001-04-27 00:00:00+00:00,-0.00198795
2001-04-30 00:00:00+00:00,0.00979716
2001-05-01 00:00:00+00:00,-0.00254618
2001-05-02 00:00:00+00:00,-0.00518019
2001-05-03 00:00:00+00:00,0.00554983
2001-05-04 00:00:00+00:00,-0.00010083
2001-05-07 00:00:00+00:00,0.01399294
2001-05-08 00:00:00+00:00,0.00195248
2001-05-09 00:00:00+00:00,-0.00010014
2001-05-10 00:00:00+00:00,0.00204169
2001-05-11 00:00:00+00:00,-0.00010083
2001-05-14 00:00:00+00:00,0.01265166
2001-05-15 00:00:00+00:00,-0.00259713
2001-05-16 00:00:00+00:00,0.00212583
2001-05-17 00:00:00+00:00,0.04117996
2001-05-18 00:00:00+00:00,-0.00789611
2001-05-21 00:00:00+00:00,0.01592296
2001-05-22 00:00:00+00:00,-0.00145462
2001-05-23 00:00:00+00:00,-0.01638420
2001-05-24 00:00:00+00:00,0.00008340
2001-05-25 00:00:00+00:00,-0.00073754
2001-05-29 00:00:00+00:00,-0.00374975
2001-05-30 00:00:00+00:00,-0.01893287
2001-05-31 00:00:00+00:00,0.00386846
2001-06-01 00:00:00+00:00,0.00174208
2001-06-04 00:00:00+00:00,0.00082013
2001-06-05 00:00:00+00:00,0.00468154
2001-06-06 00:00:00+00:00,0.00935149
2001-06-07 00:00:00+00:00,-0.00082906
2001-06-08 00:00:00+00:00,0.01544069
2001-06-11 00:00:00+00:00,0.00334879
2001-06-12 00:00:00+00:00,-0.01250595
2001-06-13 00:00:00+00:00,0.01722687
2001-06-14 00:00:00+00:00,-0.01365454
2001-06-15 00:00:00+00:00,-0.01219995
2001-06-18 00:00:00+00:00,-0.00276741
2001-06-19 00:00:00+00:00,-0.00803004
2001-06-20 00:00:00+00:00,-0.00194771
2001-06-21 00:00:00+00:00,0.00231631
2001-06-22 00:00:00+00:00,-0.00009389
2001-06-25 00:00:00+00:00,0.00361064
2001-06-26 00:00:00+00:00,0.00628465
2001-06-27 00:00:00+00:00,-0.00599118
2001-06-28 00:00:00+00:00,0.00119632
2001-06-29 00:00:00+00:00,0.01005975
2001-07-02 00:00:00+00:00,0.00036060
2001-07-03 00:00:00+00:00,-0.00009931
2001-07-05 00:00:00+00:00,-0.00652962
2001-07-06 00:00:00+00:00,-0.01760999
2001-07-09 00:00:00+00:00,0.00965947
2001-07-10 00:00:00+00:00,-0.01433782
2001-07-11 00:00:00+00:00,-0.02244761
2001-07-12 00:00:00+00:00,-0.02646768
2001-07-13 00:00:00+00:00,0.00695763
2001-07-16 00:00:00+00:00,0.01614856
2001-07-17 00:00:00+00:00,0.02763009
2001-07-18 00:00:00+00:00,-0.01032839
2001-07-19 00:00:00+00:00,-0.00355553
2001-07-20 00:00:00+00:00,0.02144392
2001-07-23 00:00:00+00:00,0.01333852
2001-07-24 00:00:00+00:00,-0.00516150
2001-07-25 00:00:00+00:00,-0.00499111
2001-07-26 00:00:00+00:00,0.00045915
2001-07-27 00:00:00+00:00,-0.00102221
2001-07-30 00:00:00+00:00,0.00360944
2001-07-31 00:00:00+00:00,0.00082884
2001-08-01 00:00:00+00:00,-0.01452250
2001-08-02 00:00:00+00:00,0.01667189
2001-08-03 00:00:00+00:00,0.00249105
2001-08-06 00:00:00+00:00,0.00497918
2001-08-07 00:00:00+00:00,0.00432258
2001-08-08 00:00:00+00:00,0.00743664
2001-08-09 00:00:00+00:00,-0.00347893
2001-08-10 00:00:00+00:00,0.00632076
2001-08-13 00:00:00+00:00,-0.00283342
2001-08-14 00:00:00+00:00,-0.00649555
2001-08-15 00:00:00+00:00,0.00908322
2001-08-16 00:00:00+00:00,0.00347007
2001-08-17 00:00:00+00:00,-0.00465343
2001-08-20 00:00:00+00:00,-0.00192163
2001-08-21 00:00:00+00:00,-0.00695666
2001-08-22 00:00:00+00:00,0.00643093
2001-08-23 00:00:00+00:00,0.00082370
2001-08-24 00:00:00+00:00,0.00485092
2001-08-27 00:00:00+00:00,-0.00502484
2001-08-28 00:00:00+00:00,-0.00558564
2001-08-29 00:00:00+00:00,-0.00055137
2001-08-30 00:00:00+00:00,-0.01716685
2001-08-31 00:00:00+00:00,0.00406936
2001-09-04 00:00:00+00:00,0.00036785
2001-09-05 00:00:00+00:00,-0.00737682
2001-09-06 00:00:00+00:00,-0.01166155
2001-09-07 00:00:00+00:00,-0.01321969
2001-09-10 00:00:00+00:00,-0.00571449
2001-09-11 00:00:00+00:00,-0.05182897
2001-09-13 00:00:00+00:00,0.03124847
2001-09-14 00:00:00+00:00,-0.01042330
2001-09-17 00:00:00+00:00,-0.01437889
2001-09-18 00:00:00+00:00,0.00767011
2001-09-19 00:00:00+00:00,-0.01027544
2001-09-20 00:00:00+00:00,-0.00006028
2001-09-21 00:00:00+00:00,0.00187621
2001-09-24 00:00:00+00:00,0.00283859
2001-09-25 00:00:00+00:00,-0.01455664
2001-09-26 00:00:00+00:00,-0.00142753
2001-09-27 00:00:00+00:00,0.00129901
2001-09-28 00:00:00+00:00,0.00577497
2001-10-01 00:00:00+00:00,0.00439941
2001-10-02 00:00:00+00:00,-0.00548507
2001-10-03 00:00:00+00:00,0.00188147
2001-10-04 00:00:00+00:00,-0.01169919
2001-10-05 00:00:00+00:00,-0.00045024
2001-10-09 00:00:00+00:00,0.02579870
2001-10-10 00:00:00+00:00,0.02114835
2001-10-11 00:00:00+00:00,0.00489875
2001-10-12 00:00:00+00:00,0.01040456
2001-10-15 00:00:00+00:00,0.00732120
2001-10-16 00:00:00+00:00,0.01729316
2001-10-17 00:00:00+00:00,0.00237049
2001-10-18 00:00:00+00:00,0.00404935
2001-10-19 00:00:00+00:00,-0.00145767
2001-10-22 00:00:00+00:00,0.00236551
2001-10-23 00:00:00+00:00,0.00040599
2001-10-24 00:00:00+00:00,-0.00154990
2001-10-25 00:00:00+00:00,-0.00397456
2001-10-26 00:00:00+00:00,0.00181002
2001-10-29 00:00:00+00:00,-0.00472459
2001-10-30 00:00:00+00:00,-0.00005583
2001-10-31 00:00:00+00:00,-0.00052337
2001-11-01 00:00:00+00:00,-0.00239528
2001-11-02 00:00:00+00:00,0.00088095
2001-11-05 00:00:00+00:00,0.01492193
2001-11-06 00:00:00+00:00,-0.00070121
2001-11-07 00:00:00+00:00,0.00181005
2001-11-08 00:00:00+00:00,-0.00051406
2001-11-09 00:00:00+00:00,-0.00004972
2001-11-13 00:00:00+00:00,-0.00562493
2001-11-14 00:00:00+00:00,0.01578789
2001-11-15 00:00:00+00:00,-0.00430412
2001-11-16 00:00:00+00:00,0.00272757
2001-11-19 00:00:00+00:00,0.01475518
2001-11-20 00:00:00+00:00,-0.00280999
2001-11-21 00:00:00+00:00,0.00408841
2001-11-23 00:00:00+00:00,-0.00225834
2001-11-26 00:00:00+00:00,-0.00262908
2001-11-27 00:00:00+00:00,-0.01663472
2001-11-28 00:00:00+00:00,-0.00330197
2001-11-29 00:00:00+00:00,-0.00795748
2001-11-30 00:00:00+00:00,0.01690857
2001-12-03 00:00:00+00:00,0.00318819
2001-12-04 00:00:00+00:00,0.00235449
2001-12-05 00:00:00+00:00,-0.00327906
2001-12-06 00:00:00+00:00,-0.00235953
2001-12-07 00:00:00+00:00,0.01152489
2001-12-10 00:00:00+00:00,0.00216267
2001-12-11 00:00:00+00:00,0.01173053
2001-12-12 00:00:00+00:00,0.00105192
2001-12-13 00:00:00+00:00,0.00781813
2001-12-14 00:00:00+00:00,0.00122792
2001-12-17 00:00:00+00:00,-0.01661569
2001-12-18 00:00:00+00:00,-0.00217570
2001-12-19 00:00:00+00:00,0.00162210
2001-12-20 00:00:00+00:00,-0.01560399
2001-12-21 00:00:00+00:00,0.01581977
2001-12-24 00:00:00+00:00,0.00782315
2001-12-26 00:00:00+00:00,-0.01056369
2001-12-27 00:00:00+00:00,-0.00004722
2001-12-28 00:00:00+00:00,-0.00653837
2001-12-31 00:00:00+00:00,0.00525651
2002-01-02 00:00:00+00:00,0.01228756
2002-01-03 00:00:00+00:00,0.00336539
2002-01-04 00:00:00+00:00,-0.01507955
2002-01-07 00:00:00+00:00,0.00394948
2002-01-08 00:00:00+00:00,-0.00403456
2002-01-09 00:00:00+00:00,-0.00348422
2002-01-10 00:00:00+00:00,-0.01513230
2002-01-11 00:00:00+00:00,0.01656335
2002-01-14 00:00:00+00:00,-0.00469624
2002-01-15 00:00:00+00:00,0.00322021
2002-01-16 00:00:00+00:00,0.00340210
2002-01-17 00:00:00+00:00,0.02133102
2002-01-18 00:00:00+00:00,-0.00547445
2002-01-22 00:00:00+00:00,-0.00216716
2002-01-23 00:00:00+00:00,0.00133932
2002-01-24 00:00:00+00:00,0.00272228
2002-01-25 00:00:00+00:00,-0.00354911
2002-01-28 00:00:00+00:00,-0.00558469
2002-01-29 00:00:00+00:00,-0.01087540
2002-01-30 00:00:00+00:00,0.01437768
2002-01-31 00:00:00+00:00,-0.00004792
2002-02-01 00:00:00+00:00,-0.00004806
2002-02-04 00:00:00+00:00,0.00133738
2002-02-05 00:00:00+00:00,0.00936616
2002-02-06 00:00:00+00:00,0.00482186
2002-02-07 00:00:00+00:00,-0.01086455
2002-02-08 00:00:00+00:00,0.01193504
2002-02-11 00:00:00+00:00,-0.00050531
2002-02-12 00:00:00+00:00,0.00728172
2002-02-13 00:00:00+00:00,0.00068229
2002-02-14 00:00:00+00:00,-0.00205508
2002-02-15 00:00:00+00:00,0.00269147
2002-02-19 00:00:00+00:00,-0.00287404
2002-02-20 00:00:00+00:00,0.00269334
2002-02-21 00:00:00+00:00,-0.00004764
2002-02-22 00:00:00+00:00,-0.00205494
2002-02-25 00:00:00+00:00,0.00954578
2002-02-26 00:00:00+00:00,-0.00959483
2002-02-27 00:00:00+00:00,0.00132285
2002-02-28 00:00:00+00:00,-0.00415610
2002-03-01 00:00:00+00:00,0.00956427
2002-03-04 00:00:00+00:00,0.00195435
2002-03-05 00:00:00+00:00,0.00067918
2002-03-06 00:00:00+00:00,0.00131613
2002-03-07 00:00:00+00:00,0.00058787
2002-03-08 00:00:00+00:00,0.00131399
2002-03-11 00:00:00+00:00,0.00113184
2002-03-12 00:00:00+00:00,-0.00867852
2002-03-13 00:00:00+00:00,-0.00068822
2002-03-14 00:00:00+00:00,-0.00077940
2002-03-15 00:00:00+00:00,-0.01080899
2002-03-18 00:00:00+00:00,-0.00207834
2002-03-19 00:00:00+00:00,0.00409986
2002-03-20 00:00:00+00:00,0.00059441
2002-03-21 00:00:00+00:00,0.00455207
2002-03-22 00:00:00+00:00,-0.00005000
2002-03-25 00:00:00+00:00,0.01152640
2002-03-26 00:00:00+00:00,-0.00424893
2002-03-27 00:00:00+00:00,0.00891698
2002-03-28 00:00:00+00:00,-0.00068711
2002-04-01 00:00:00+00:00,0.00122755
2002-04-02 00:00:00+00:00,-0.00342047
2002-04-03 00:00:00+00:00,-0.00214743
2002-04-04 00:00:00+00:00,-0.00004861
2002-04-05 00:00:00+00:00,0.00689575
2002-04-08 00:00:00+00:00,-0.00350767
2002-04-09 00:00:00+00:00,-0.00141484
2002-04-10 00:00:00+00:00,-0.00214521
2002-04-11 00:00:00+00:00,-0.01027993
2002-04-12 00:00:00+00:00,-0.00784984
2002-04-15 00:00:00+00:00,-0.00345928
2002-04-16 00:00:00+00:00,0.00124724
2002-04-17 00:00:00+00:00,-0.01779214
2002-04-18 00:00:00+00:00,0.00396238
2002-04-19 00:00:00+00:00,-0.00934695
2002-04-22 00:00:00+00:00,0.00387719
2002-04-23 00:00:00+00:00,-0.00256635
2002-04-24 00:00:00+00:00,-0.00079440
2002-04-25 00:00:00+00:00,-0.01125931
2002-04-26 00:00:00+00:00,0.00201931
2002-04-29 00:00:00+00:00,-0.00990777
2002-04-30 00:00:00+00:00,-0.00400873
2002-05-01 00:00:00+00:00,-0.00761120
2002-05-02 00:00:00+00:00,-0.01219255
2002-05-03 00:00:00+00:00,0.00567713
2002-05-06 00:00:00+00:00,-0.00927792
2002-05-07 00:00:00+00:00,-0.00081251
2002-05-08 00:00:00+00:00,0.01791659
2002-05-09 00:00:00+00:00,-0.01065942
2002-05-10 00:00:00+00:00,-0.01242575
2002-05-13 00:00:00+00:00,0.00110076
2002-05-14 00:00:00+00:00,0.00904839
2002-05-15 00:00:00+00:00,0.00709820
2002-05-16 00:00:00+00:00,-0.00574849
2002-05-17 00:00:00+00:00,0.00204818
2002-05-20 00:00:00+00:00,-0.00642321
2002-05-21 00:00:00+00:00,-0.00004778
