Date,COAL
2008-05-28 00:00:00+00:00,0.01071205
2008-05-29 00:00:00+00:00,0.00743695
2008-05-30 00:00:00+00:00,-0.03092619
2008-06-02 00:00:00+00:00,0.01757793
2008-06-03 00:00:00+00:00,0.02360219
2008-06-04 00:00:00+00:00,-0.01517487
2008-06-05 00:00:00+00:00,-0.01934594
2008-06-06 00:00:00+00:00,0.02501051
2008-06-09 00:00:00+00:00,0.03042930
2008-06-10 00:00:00+00:00,0.01406310
2008-06-11 00:00:00+00:00,0.00269308
2008-06-12 00:00:00+00:00,0.02395658
2008-06-13 00:00:00+00:00,0.01103216
2008-06-16 00:00:00+00:00,0.00263744
2008-06-17 00:00:00+00:00,0.03591972
2008-06-18 00:00:00+00:00,0.03800750
2008-06-19 00:00:00+00:00,0.03996787
2008-06-20 00:00:00+00:00,-0.00170851
2008-06-23 00:00:00+00:00,0.03290618
2008-06-24 00:00:00+00:00,0.05405669
2008-06-25 00:00:00+00:00,0.02122089
2008-06-26 00:00:00+00:00,0.02971694
2008-06-27 00:00:00+00:00,0.07697938
2008-06-30 00:00:00+00:00,0.05647011
2008-07-01 00:00:00+00:00,0.05490790
2008-07-02 00:00:00+00:00,-0.12223466
2008-07-03 00:00:00+00:00,-0.00085119
2008-07-04 00:00:00+00:00,0.04756863
2008-07-07 00:00:00+00:00,0.02433866
2008-07-08 00:00:00+00:00,-0.01621187
2008-07-09 00:00:00+00:00,-0.02449798
2008-07-10 00:00:00+00:00,-0.05647045
2008-07-11 00:00:00+00:00,0.06175155
2008-07-14 00:00:00+00:00,0.00222608
2008-07-15 00:00:00+00:00,-0.00708100
2008-07-16 00:00:00+00:00,-0.05908662
2008-07-17 00:00:00+00:00,0.00965517
2008-07-18 00:00:00+00:00,-0.04861185
2008-07-21 00:00:00+00:00,-0.07030161
2008-07-22 00:00:00+00:00,-0.00917357
2008-07-23 00:00:00+00:00,-0.09481159
2008-07-24 00:00:00+00:00,0.07133526
2008-07-25 00:00:00+00:00,0.01010186
2008-07-28 00:00:00+00:00,-0.05286100
2008-07-29 00:00:00+00:00,-0.02152418
2008-07-30 00:00:00+00:00,-0.00013325
2008-07-31 00:00:00+00:00,0.08644079
2008-08-01 00:00:00+00:00,-0.02341832
2008-08-04 00:00:00+00:00,-0.01841015
2008-08-05 00:00:00+00:00,-0.07823476
2008-08-06 00:00:00+00:00,0.00511690
2008-08-07 00:00:00+00:00,0.03335605
2008-08-08 00:00:00+00:00,-0.00873526
2008-08-11 00:00:00+00:00,0.00532831
2008-08-12 00:00:00+00:00,-0.00095194
2008-08-13 00:00:00+00:00,0.05671221
2008-08-14 00:00:00+00:00,0.04368477
2008-08-15 00:00:00+00:00,-0.02572542
2008-08-18 00:00:00+00:00,0.01801297
2008-08-19 00:00:00+00:00,-0.02069571
2008-08-20 00:00:00+00:00,0.04601267
2008-08-21 00:00:00+00:00,0.04137287
2008-08-22 00:00:00+00:00,-0.01343688
2008-08-26 00:00:00+00:00,-0.03196779
2008-08-27 00:00:00+00:00,-0.00577055
2008-08-28 00:00:00+00:00,-0.00039170
2008-08-29 00:00:00+00:00,-0.00760020
2008-09-01 00:00:00+00:00,-0.01305356
2008-09-02 00:00:00+00:00,-0.02624235
2008-09-03 00:00:00+00:00,-0.04079692
2008-09-04 00:00:00+00:00,0.00687917
2008-09-05 00:00:00+00:00,-0.02150992
2008-09-08 00:00:00+00:00,0.00572931
2008-09-09 00:00:00+00:00,-0.07132718
2008-09-10 00:00:00+00:00,-0.09200062
2008-09-11 00:00:00+00:00,-0.00103424
2008-09-12 00:00:00+00:00,0.02224902
2008-09-15 00:00:00+00:00,-0.10151067
2008-09-16 00:00:00+00:00,-0.05159739
2008-09-17 00:00:00+00:00,0.06954425
2008-09-18 00:00:00+00:00,0.00831535
2008-09-19 00:00:00+00:00,0.05506219
2008-09-22 00:00:00+00:00,0.02884755
2008-09-23 00:00:00+00:00,-0.00904017
2008-09-24 00:00:00+00:00,-0.01683590
2008-09-25 00:00:00+00:00,-0.06850249
2008-09-26 00:00:00+00:00,-0.03284073
2008-09-29 00:00:00+00:00,-0.08664764
2008-09-30 00:00:00+00:00,-0.03824170
2008-10-01 00:00:00+00:00,0.01543187
2008-10-02 00:00:00+00:00,0.01430927
2008-10-03 00:00:00+00:00,0.00954704
2008-10-06 00:00:00+00:00,-0.14787264
