Date,BONO
2017-09-05 00:00:00+00:00,0.00185065
2017-09-06 00:00:00+00:00,0.00011502
2017-09-07 00:00:00+00:00,-0.00371592
2017-09-08 00:00:00+00:00,0.00679141
2017-09-11 00:00:00+00:00,-0.00492963
2017-09-12 00:00:00+00:00,-0.00191197
2017-09-13 00:00:00+00:00,-0.00089970
2017-09-14 00:00:00+00:00,0.00033380
2017-09-15 00:00:00+00:00,0.00018898
2017-09-18 00:00:00+00:00,-0.00068174
2017-09-19 00:00:00+00:00,0.00156879
2017-09-20 00:00:00+00:00,0.00207374
2017-09-21 00:00:00+00:00,-0.00422554
2017-09-22 00:00:00+00:00,0.00098871
2017-09-25 00:00:00+00:00,-0.00416608
2017-09-26 00:00:00+00:00,0.00441667
2017-09-27 00:00:00+00:00,-0.00053757
2017-09-28 00:00:00+00:00,-0.00387747
2017-09-29 00:00:00+00:00,0.00295898
2017-10-02 00:00:00+00:00,-0.00518851
2017-10-03 00:00:00+00:00,0.00062791
2017-10-04 00:00:00+00:00,-0.00324164
2017-10-05 00:00:00+00:00,-0.00544898
2017-10-06 00:00:00+00:00,0.00703898
2017-10-09 00:00:00+00:00,0.00187128
2017-10-10 00:00:00+00:00,-0.00083283
2017-10-11 00:00:00+00:00,0.00172243
2017-10-12 00:00:00+00:00,0.00237595
2017-10-13 00:00:00+00:00,0.00244299
2017-10-16 00:00:00+00:00,-0.00097327
2017-10-17 00:00:00+00:00,0.00316477
2017-10-18 00:00:00+00:00,0.00214129
2017-10-19 00:00:00+00:00,-0.00537564
2017-10-20 00:00:00+00:00,-0.00213667
2017-10-23 00:00:00+00:00,0.00309882
2017-10-24 00:00:00+00:00,-0.00155478
2017-10-25 00:00:00+00:00,-0.00104808
2017-10-26 00:00:00+00:00,0.00098748
2017-10-27 00:00:00+00:00,0.00738062
2017-10-30 00:00:00+00:00,0.00249370
2017-10-31 00:00:00+00:00,0.00457226
2017-11-01 00:00:00+00:00,-0.00089177
2017-11-02 00:00:00+00:00,-0.00189595
2017-11-03 00:00:00+00:00,0.00054177
2017-11-06 00:00:00+00:00,0.00104353
2017-11-07 00:00:00+00:00,0.00376572
2017-11-08 00:00:00+00:00,-0.00510473
2017-11-09 00:00:00+00:00,-0.00383871
2017-11-10 00:00:00+00:00,-0.00255614
2017-11-13 00:00:00+00:00,0.00141102
2017-11-14 00:00:00+00:00,0.00054177
2017-11-15 00:00:00+00:00,0.00018139
2017-11-16 00:00:00+00:00,-0.00039541
2017-11-17 00:00:00+00:00,0.00039731
2017-11-20 00:00:00+00:00,0.00205478
2017-11-21 00:00:00+00:00,0.00204934
2017-11-22 00:00:00+00:00,0.00183018
2017-11-23 00:00:00+00:00,-0.00032244
2017-11-24 00:00:00+00:00,-0.00182678
2017-11-27 00:00:00+00:00,0.00032405
2017-11-28 00:00:00+00:00,0.00003573
2017-11-29 00:00:00+00:00,-0.00068161
2017-11-30 00:00:00+00:00,0.00211884
2017-12-01 00:00:00+00:00,0.03001800
2017-12-04 00:00:00+00:00,0.00285373
2017-12-05 00:00:00+00:00,0.00037584
2017-12-06 00:00:00+00:00,-0.00072295
2017-12-07 00:00:00+00:00,0.00278276
2017-12-08 00:00:00+00:00,-0.00058410
2017-12-11 00:00:00+00:00,-0.00106482
2017-12-12 00:00:00+00:00,-0.00298979
2017-12-13 00:00:00+00:00,-0.00265315
2017-12-14 00:00:00+00:00,0.00389912
2017-12-15 00:00:00+00:00,0.00058240
2017-12-18 00:00:00+00:00,0.00092482
2017-12-19 00:00:00+00:00,-0.00436453
2017-12-20 00:00:00+00:00,0.00196156
2017-12-21 00:00:00+00:00,-0.00072586
2017-12-22 00:00:00+00:00,0.00140930
2017-12-27 00:00:00+00:00,0.00140410
2017-12-28 00:00:00+00:00,-0.00560189
2017-12-29 00:00:00+00:00,-0.00611599
2018-01-02 00:00:00+00:00,-0.00281852
2018-01-03 00:00:00+00:00,0.00337516
2018-01-04 00:00:00+00:00,0.00419682
2018-01-05 00:00:00+00:00,0.00092905
2018-01-08 00:00:00+00:00,0.00327656
2018-01-09 00:00:00+00:00,-0.00231238
2018-01-10 00:00:00+00:00,-0.00411105
2018-01-11 00:00:00+00:00,0.00002937
2018-01-12 00:00:00+00:00,0.00377057
2018-01-15 00:00:00+00:00,-0.00307713
2018-01-16 00:00:00+00:00,0.00272962
2018-01-17 00:00:00+00:00,0.00002890
2018-01-18 00:00:00+00:00,0.00051230
2018-01-19 00:00:00+00:00,0.00341011
2018-01-22 00:00:00+00:00,0.00346729
2018-01-23 00:00:00+00:00,0.00311179
2018-01-24 00:00:00+00:00,0.00009661
2018-01-25 00:00:00+00:00,-0.00502530
2018-01-26 00:00:00+00:00,-0.00051997
2018-01-29 00:00:00+00:00,-0.00148125
2018-01-30 00:00:00+00:00,0.00105978
2018-01-31 00:00:00+00:00,-0.00148330
2018-02-01 00:00:00+00:00,0.00085300
2018-02-02 00:00:00+00:00,-0.00334047
2018-02-05 00:00:00+00:00,0.00085502
2018-02-06 00:00:00+00:00,0.00195574
2018-02-07 00:00:00+00:00,0.00112598
2018-02-08 00:00:00+00:00,-0.00320245
2018-02-09 00:00:00+00:00,-0.00114577
2018-02-12 00:00:00+00:00,0.00002531
2018-02-13 00:00:00+00:00,-0.00349318
2018-02-14 00:00:00+00:00,-0.00052857
2018-02-15 00:00:00+00:00,0.00106349
2018-02-16 00:00:00+00:00,0.00417445
2018-02-19 00:00:00+00:00,-0.00390168
2018-02-20 00:00:00+00:00,-0.00218812
2018-02-21 00:00:00+00:00,0.00064715
2018-02-22 00:00:00+00:00,0.00036979
2018-02-23 00:00:00+00:00,0.00016197
2018-02-26 00:00:00+00:00,0.00279145
2018-02-27 00:00:00+00:00,0.00002248
2018-02-28 00:00:00+00:00,0.00133389
2018-03-01 00:00:00+00:00,0.00229748
2018-03-02 00:00:00+00:00,-0.02843640
