Date,CAD10
2000-01-04 00:00:00+00:00,
2000-01-05 00:00:00+00:00,-0.00806156
2000-01-06 00:00:00+00:00,0.00431501
2000-01-07 00:00:00+00:00,0.00292956
2000-01-10 00:00:00+00:00,-0.00338097
2000-01-11 00:00:00+00:00,-0.00279438
2000-01-12 00:00:00+00:00,-0.00203115
2000-01-13 00:00:00+00:00,0.00585446
2000-01-14 00:00:00+00:00,-0.00527460
2000-01-17 00:00:00+00:00,0.00019637
2000-01-18 00:00:00+00:00,-0.00425726
2000-01-19 00:00:00+00:00,-0.00100875
2000-01-20 00:00:00+00:00,-0.00273042
2000-01-21 00:00:00+00:00,0.00037037
2000-01-24 00:00:00+00:00,0.00675353
2000-01-25 00:00:00+00:00,-0.00049329
2000-01-26 00:00:00+00:00,0.00893306
2000-01-27 00:00:00+00:00,-0.01729836
2000-01-28 00:00:00+00:00,0.00207611
2000-01-31 00:00:00+00:00,-0.00631961
2000-02-01 00:00:00+00:00,0.00809156
2000-02-02 00:00:00+00:00,0.00412410
2000-02-03 00:00:00+00:00,0.01845639
2000-02-04 00:00:00+00:00,-0.01605320
2000-02-07 00:00:00+00:00,-0.00833665
2000-02-08 00:00:00+00:00,0.00635184
2000-02-09 00:00:00+00:00,-0.00527251
2000-02-10 00:00:00+00:00,-0.00990526
2000-02-11 00:00:00+00:00,0.00861510
2000-02-14 00:00:00+00:00,0.00909091
2000-02-15 00:00:00+00:00,-0.00594871
2000-02-16 00:00:00+00:00,-0.00066765
2000-02-17 00:00:00+00:00,0.00155558
2000-02-18 00:00:00+00:00,0.00582735
2000-02-21 00:00:00+00:00,0.01513812
2000-02-22 00:00:00+00:00,0.02225593
2000-02-23 00:00:00+00:00,-0.01311709
2000-02-24 00:00:00+00:00,0.00833973
2000-02-25 00:00:00+00:00,0.00668406
2000-02-28 00:00:00+00:00,-0.00732959
2000-02-29 00:00:00+00:00,0.00026191
2000-03-01 00:00:00+00:00,0.00519998
2000-03-02 00:00:00+00:00,-0.17718641
2000-03-03 00:00:00+00:00,0.00207485
2000-03-06 00:00:00+00:00,-0.00460976
2000-03-07 00:00:00+00:00,0.00157049
2000-03-08 00:00:00+00:00,-0.00015750
2000-03-09 00:00:00+00:00,0.00136485
2000-03-10 00:00:00+00:00,-0.00319785
2000-03-13 00:00:00+00:00,0.00258529
2000-03-14 00:00:00+00:00,0.00359126
2000-03-15 00:00:00+00:00,-0.00298520
2000-03-16 00:00:00+00:00,0.00227180
2000-03-17 00:00:00+00:00,0.00438657
2000-03-20 00:00:00+00:00,0.00295770
2000-03-21 00:00:00+00:00,0.00264729
2000-03-22 00:00:00+00:00,0.00084016
2000-03-23 00:00:00+00:00,0.00004055
2000-03-24 00:00:00+00:00,-0.00904523
2000-03-27 00:00:00+00:00,0.00024489
2000-03-28 00:00:00+00:00,0.00004250
2000-03-29 00:00:00+00:00,-0.00297805
2000-03-30 00:00:00+00:00,0.00569702
2000-03-31 00:00:00+00:00,0.00355485
2000-04-03 00:00:00+00:00,0.00024194
2000-04-04 00:00:00+00:00,0.01063818
2000-04-05 00:00:00+00:00,-0.00658634
2000-04-06 00:00:00+00:00,0.00013971
2000-04-07 00:00:00+00:00,0.00232840
2000-04-10 00:00:00+00:00,0.00232306
2000-04-11 00:00:00+00:00,-0.00322681
2000-04-12 00:00:00+00:00,-0.00671227
2000-04-13 00:00:00+00:00,0.00701667
2000-04-14 00:00:00+00:00,0.00282105
2000-04-17 00:00:00+00:00,-0.01007126
2000-04-18 00:00:00+00:00,-0.00653391
2000-04-19 00:00:00+00:00,-0.00015750
2000-04-20 00:00:00+00:00,-0.00715289
2000-04-24 00:00:00+00:00,-0.00597385
2000-04-25 00:00:00+00:00,-0.00981393
2000-04-26 00:00:00+00:00,0.00024849
2000-04-27 00:00:00+00:00,-0.01652774
2000-04-28 00:00:00+00:00,0.00738247
2000-05-01 00:00:00+00:00,-0.00503066
2000-05-02 00:00:00+00:00,-0.00321310
2000-05-03 00:00:00+00:00,-0.00831329
2000-05-04 00:00:00+00:00,-0.00568572
2000-05-05 00:00:00+00:00,-0.00118756
2000-05-08 00:00:00+00:00,-0.00611844
2000-05-09 00:00:00+00:00,0.00333507
2000-05-10 00:00:00+00:00,0.00970231
2000-05-11 00:00:00+00:00,0.00126596
2000-05-12 00:00:00+00:00,-0.00752582
2000-05-15 00:00:00+00:00,0.00332269
2000-05-16 00:00:00+00:00,0.00618207
2000-05-17 00:00:00+00:00,-0.00363505
2000-05-18 00:00:00+00:00,-0.00721694
2000-05-19 00:00:00+00:00,0.01419833
2000-05-23 00:00:00+00:00,-0.00240151
2000-05-24 00:00:00+00:00,-0.00515264
2000-05-25 00:00:00+00:00,0.00668538
2000-05-26 00:00:00+00:00,0.01491224
2000-05-29 00:00:00+00:00,0.00348180
2000-05-30 00:00:00+00:00,-0.00490024
2000-05-31 00:00:00+00:00,0.00844437
2000-06-01 00:00:00+00:00,0.01193296
2000-06-02 00:00:00+00:00,0.01115922
2000-06-05 00:00:00+00:00,-0.00441758
2000-06-06 00:00:00+00:00,-0.00105683
2000-06-07 00:00:00+00:00,-0.00215076
2000-06-08 00:00:00+00:00,-0.00045870
2000-06-09 00:00:00+00:00,0.00003984
2000-06-12 00:00:00+00:00,0.00183716
2000-06-13 00:00:00+00:00,0.00193191
2000-06-14 00:00:00+00:00,0.00063761
2000-06-15 00:00:00+00:00,-0.00045533
2000-06-16 00:00:00+00:00,0.00421219
2000-06-19 00:00:00+00:00,-0.00035441
2000-06-20 00:00:00+00:00,-0.00341984
2000-06-21 00:00:00+00:00,-0.00531619
2000-06-22 00:00:00+00:00,-0.00275050
2000-06-23 00:00:00+00:00,-0.00285779
2000-06-26 00:00:00+00:00,0.00495607
2000-06-27 00:00:00+00:00,0.00183751
2000-06-28 00:00:00+00:00,-0.00304395
2000-06-29 00:00:00+00:00,0.00743008
2000-06-30 00:00:00+00:00,-0.00114950
2000-07-04 00:00:00+00:00,0.00440286
2000-07-05 00:00:00+00:00,-0.00065535
2000-07-06 00:00:00+00:00,-0.00302726
2000-07-07 00:00:00+00:00,0.00241273
2000-07-10 00:00:00+00:00,-0.00194255
2000-07-11 00:00:00+00:00,-0.00135261
2000-07-12 00:00:00+00:00,-0.00353606
2000-07-13 00:00:00+00:00,0.00559074
2000-07-14 00:00:00+00:00,-0.01006598
2000-07-17 00:00:00+00:00,-0.00673253
2000-07-18 00:00:00+00:00,-0.00405928
2000-07-19 00:00:00+00:00,-0.00256675
2000-07-20 00:00:00+00:00,0.02045339
2000-07-21 00:00:00+00:00,-0.00294004
2000-07-24 00:00:00+00:00,-0.00473062
2000-07-25 00:00:00+00:00,0.00082665
2000-07-26 00:00:00+00:00,-0.00175753
2000-07-27 00:00:00+00:00,0.00460636
2000-07-28 00:00:00+00:00,-0.00512958
2000-08-03 00:00:00+00:00,0.00918276
2000-08-09 00:00:00+00:00,0.00002816
2000-08-10 00:00:00+00:00,0.00485942
2000-08-11 00:00:00+00:00,-0.00921828
2000-08-15 00:00:00+00:00,-0.00333112
2000-08-16 00:00:00+00:00,0.00042339
2000-08-17 00:00:00+00:00,-0.00115777
2000-08-18 00:00:00+00:00,0.00417982
2000-08-21 00:00:00+00:00,-0.00312889
2000-08-22 00:00:00+00:00,0.00160812
2000-08-23 00:00:00+00:00,0.00209908
2000-08-24 00:00:00+00:00,-0.00214170
2000-08-25 00:00:00+00:00,0.00051984
2000-08-28 00:00:00+00:00,-0.00638536
2000-08-29 00:00:00+00:00,-0.00660202
2000-08-30 00:00:00+00:00,0.01124328
2000-08-31 00:00:00+00:00,0.01117710
2000-09-01 00:00:00+00:00,0.00395196
2000-09-05 00:00:00+00:00,0.00169157
2000-09-06 00:00:00+00:00,-0.00310005
2000-09-07 00:00:00+00:00,-0.00252016
2000-09-08 00:00:00+00:00,0.00189785
2000-09-11 00:00:00+00:00,-0.00232278
2000-09-12 00:00:00+00:00,-0.00252317
2000-09-13 00:00:00+00:00,0.00190432
2000-09-14 00:00:00+00:00,-0.00124723
2000-09-15 00:00:00+00:00,-0.00223256
2000-09-18 00:00:00+00:00,-0.00174374
2000-09-19 00:00:00+00:00,0.00111769
2000-09-20 00:00:00+00:00,-0.00154719
2000-09-21 00:00:00+00:00,0.00013024
2000-09-22 00:00:00+00:00,0.00131495
2000-09-25 00:00:00+00:00,0.00022805
2000-09-26 00:00:00+00:00,0.00397330
2000-09-27 00:00:00+00:00,-0.00154492
2000-09-28 00:00:00+00:00,-0.00036604
2000-09-29 00:00:00+00:00,0.00061894
2000-10-02 00:00:00+00:00,-0.00430110
2000-10-03 00:00:00+00:00,-0.00450772
2000-10-04 00:00:00+00:00,-0.00254067
2000-10-05 00:00:00+00:00,0.00576731
2000-10-06 00:00:00+00:00,0.00614461
2000-10-10 00:00:00+00:00,-0.00331543
2000-10-11 00:00:00+00:00,0.00377227
2000-10-12 00:00:00+00:00,0.00533889
2000-10-13 00:00:00+00:00,0.00042057
2000-10-16 00:00:00+00:00,-0.00507037
2000-10-17 00:00:00+00:00,0.00729799
2000-10-18 00:00:00+00:00,0.00139592
2000-10-19 00:00:00+00:00,-0.00349727
2000-10-20 00:00:00+00:00,0.00061309
2000-10-23 00:00:00+00:00,0.00296282
2000-10-24 00:00:00+00:00,-0.00339933
2000-10-25 00:00:00+00:00,-0.00830286
2000-10-26 00:00:00+00:00,-0.00174579
2000-10-27 00:00:00+00:00,-0.00686486
2000-10-30 00:00:00+00:00,-0.00037002
2000-10-31 00:00:00+00:00,-0.00649349
2000-11-01 00:00:00+00:00,0.00359276
2000-11-02 00:00:00+00:00,0.00061863
2000-11-03 00:00:00+00:00,-0.00570857
2000-11-06 00:00:00+00:00,-0.00275121
2000-11-07 00:00:00+00:00,0.00121596
2000-11-08 00:00:00+00:00,-0.00255382
2000-11-09 00:00:00+00:00,0.00181304
2000-11-10 00:00:00+00:00,0.00478781
2000-11-14 00:00:00+00:00,0.00259868
2000-11-15 00:00:00+00:00,0.00437340
2000-11-16 00:00:00+00:00,0.00909644
2000-11-17 00:00:00+00:00,-0.00350888
2000-11-20 00:00:00+00:00,-0.00017223
2000-11-21 00:00:00+00:00,0.00277761
2000-11-22 00:00:00+00:00,0.00689630
2000-11-23 00:00:00+00:00,-0.00017223
2000-11-24 00:00:00+00:00,0.00227428
2000-11-27 00:00:00+00:00,-0.00114825
2000-11-28 00:00:00+00:00,0.00706531
2000-11-29 00:00:00+00:00,0.00460470
2000-11-30 00:00:00+00:00,0.00945200
2000-12-01 00:00:00+00:00,-0.00732418
2000-12-04 00:00:00+00:00,-0.00065201
2000-12-05 00:00:00+00:00,0.00401087
2000-12-06 00:00:00+00:00,0.00457306
2000-12-07 00:00:00+00:00,0.00022005
2000-12-08 00:00:00+00:00,-0.00102988
2000-12-11 00:00:00+00:00,-0.00083809
2000-12-12 00:00:00+00:00,-0.00112756
2000-12-13 00:00:00+00:00,0.00340465
2000-12-14 00:00:00+00:00,0.00031711
2000-12-15 00:00:00+00:00,-0.00256441
2000-12-18 00:00:00+00:00,0.00494198
2000-12-19 00:00:00+00:00,-0.00265014
2000-12-20 00:00:00+00:00,0.00368265
2000-12-21 00:00:00+00:00,0.00147756
2000-12-22 00:00:00+00:00,0.00004934
2000-12-27 00:00:00+00:00,-0.00254417
2000-12-28 00:00:00+00:00,-0.00312485
2000-12-29 00:00:00+00:00,-0.00111900
2001-01-02 00:00:00+00:00,0.00839444
2001-01-03 00:00:00+00:00,-0.00882275
2001-01-04 00:00:00+00:00,0.00138717
2001-01-05 00:00:00+00:00,0.00264395
2001-01-08 00:00:00+00:00,0.00081805
2001-01-09 00:00:00+00:00,-0.00415696
2001-01-10 00:00:00+00:00,-0.00436624
2001-01-11 00:00:00+00:00,-0.00264444
2001-01-12 00:00:00+00:00,-0.00380372
2001-01-15 00:00:00+00:00,-0.00149459
2001-01-16 00:00:00+00:00,-0.00033754
2001-01-17 00:00:00+00:00,0.00468223
2001-01-18 00:00:00+00:00,0.00601951
2001-01-19 00:00:00+00:00,-0.00839979
2001-01-22 00:00:00+00:00,-0.00380629
2001-01-23 00:00:00+00:00,-0.00226686
2001-01-24 00:00:00+00:00,-0.00439797
2001-01-25 00:00:00+00:00,0.00605909
2001-01-26 00:00:00+00:00,0.00236877
2001-01-29 00:00:00+00:00,-0.00033215
2001-01-30 00:00:00+00:00,0.00179202
2001-01-31 00:00:00+00:00,0.00834884
2001-02-01 00:00:00+00:00,0.00523999
2001-02-02 00:00:00+00:00,-0.00837111
2001-02-05 00:00:00+00:00,0.00255345
2001-02-06 00:00:00+00:00,-0.00205777
2001-02-07 00:00:00+00:00,0.00274559
2001-02-08 00:00:00+00:00,-0.00071354
2001-02-09 00:00:00+00:00,0.00408623
2001-02-12 00:00:00+00:00,-0.00243608
2001-02-13 00:00:00+00:00,-0.00761653
2001-02-14 00:00:00+00:00,-0.00514280
2001-02-15 00:00:00+00:00,-0.00959492
2001-02-16 00:00:00+00:00,0.01091821
2001-02-19 00:00:00+00:00,0.00102235
