Date,FEEDCOW
2000-04-26 00:00:00+00:00,0.00252329
2000-04-27 00:00:00+00:00,0.00103202
2000-04-28 00:00:00+00:00,0.00577222
2000-05-01 00:00:00+00:00,-0.00575726
2000-05-02 00:00:00+00:00,-0.00193803
2000-05-03 00:00:00+00:00,-0.00817607
2000-05-04 00:00:00+00:00,0.01091536
2000-05-05 00:00:00+00:00,0.00516776
2000-05-08 00:00:00+00:00,0.00661560
2000-05-09 00:00:00+00:00,0.00012396
2000-05-10 00:00:00+00:00,-0.02946929
2000-05-11 00:00:00+00:00,0.00430138
2000-05-12 00:00:00+00:00,-0.00135968
2000-05-15 00:00:00+00:00,0.00521378
2000-05-16 00:00:00+00:00,0.00072217
2000-05-17 00:00:00+00:00,0.00400803
2000-05-18 00:00:00+00:00,-0.00640629
2000-05-19 00:00:00+00:00,0.00281979
2000-05-22 00:00:00+00:00,-0.00612742
2000-05-23 00:00:00+00:00,0.01662538
2000-05-24 00:00:00+00:00,-0.00549864
2000-05-25 00:00:00+00:00,0.00519218
2000-05-26 00:00:00+00:00,-0.00430051
2000-05-30 00:00:00+00:00,0.00132900
2000-05-31 00:00:00+00:00,0.00518427
2000-06-01 00:00:00+00:00,0.00456365
2000-06-02 00:00:00+00:00,-0.00250644
2000-06-05 00:00:00+00:00,0.00866724
2000-06-06 00:00:00+00:00,-0.00657753
2000-06-07 00:00:00+00:00,0.00246863
2000-06-08 00:00:00+00:00,-0.00892513
2000-06-09 00:00:00+00:00,0.00071604
2000-06-12 00:00:00+00:00,0.02741201
2000-06-13 00:00:00+00:00,-0.00190001
2000-06-14 00:00:00+00:00,-0.00160882
2000-06-15 00:00:00+00:00,-0.00711399
2000-06-16 00:00:00+00:00,-0.00393919
2000-06-19 00:00:00+00:00,0.00071346
2000-06-20 00:00:00+00:00,0.01091187
2000-06-21 00:00:00+00:00,-0.00421539
2000-06-22 00:00:00+00:00,-0.00509476
2000-06-23 00:00:00+00:00,0.00391364
2000-06-26 00:00:00+00:00,0.00883733
2000-06-27 00:00:00+00:00,-0.00102905
2000-06-28 00:00:00+00:00,-0.01925969
2000-06-29 00:00:00+00:00,-0.00484014
2000-06-30 00:00:00+00:00,0.02151919
2000-07-03 00:00:00+00:00,0.01084439
2000-07-05 00:00:00+00:00,0.02086574
2000-07-06 00:00:00+00:00,-0.00552367
2000-07-07 00:00:00+00:00,-0.01062494
2000-07-10 00:00:00+00:00,0.00465891
2000-07-11 00:00:00+00:00,0.00549059
2000-07-12 00:00:00+00:00,0.00180757
2000-07-13 00:00:00+00:00,-0.01004651
2000-07-14 00:00:00+00:00,0.01259557
2000-07-17 00:00:00+00:00,-0.00440023
2000-07-18 00:00:00+00:00,0.00548280
2000-07-19 00:00:00+00:00,-0.00806244
2000-07-20 00:00:00+00:00,0.00605634
2000-07-21 00:00:00+00:00,-0.00581262
2000-07-24 00:00:00+00:00,-0.01034823
2000-07-25 00:00:00+00:00,-0.01068557
2000-07-26 00:00:00+00:00,-0.01131671
2000-07-27 00:00:00+00:00,0.00126418
2000-07-28 00:00:00+00:00,-0.00246146
2000-07-31 00:00:00+00:00,0.00183826
2000-08-01 00:00:00+00:00,-0.01221044
2000-08-02 00:00:00+00:00,-0.00824876
2000-08-03 00:00:00+00:00,0.00735981
2000-08-04 00:00:00+00:00,0.01967093
2000-08-07 00:00:00+00:00,-0.00187882
2000-08-08 00:00:00+00:00,-0.01270136
2000-08-09 00:00:00+00:00,0.00527620
2000-08-10 00:00:00+00:00,0.00068478
2000-08-11 00:00:00+00:00,0.00582628
2000-08-14 00:00:00+00:00,0.00922854
2000-08-15 00:00:00+00:00,-0.00584559
2000-08-16 00:00:00+00:00,-0.01097783
2000-08-17 00:00:00+00:00,0.00039908
2000-08-18 00:00:00+00:00,-0.00188745
2000-08-21 00:00:00+00:00,-0.00017317
2000-08-22 00:00:00+00:00,-0.00647176
2000-08-23 00:00:00+00:00,0.00126182
2000-08-24 00:00:00+00:00,-0.00046067
2000-08-25 00:00:00+00:00,-0.02799987
2000-08-28 00:00:00+00:00,-0.00976758
2000-08-29 00:00:00+00:00,-0.00426187
2000-08-30 00:00:00+00:00,0.00333422
2000-08-31 00:00:00+00:00,-0.00221688
2000-09-01 00:00:00+00:00,-0.00017317
2000-09-05 00:00:00+00:00,-0.01127723
2000-09-06 00:00:00+00:00,-0.00134693
2000-09-07 00:00:00+00:00,0.02424054
2000-09-08 00:00:00+00:00,-0.00162121
2000-09-11 00:00:00+00:00,0.00244548
2000-09-12 00:00:00+00:00,-0.00626778
2000-09-13 00:00:00+00:00,-0.00657310
2000-09-14 00:00:00+00:00,0.01355680
2000-09-15 00:00:00+00:00,0.00360047
2000-09-18 00:00:00+00:00,0.00359501
2000-09-19 00:00:00+00:00,0.00011863
2000-09-20 00:00:00+00:00,-0.00103741
2000-09-21 00:00:00+00:00,-0.00682135
2000-09-22 00:00:00+00:00,0.00708651
2000-09-25 00:00:00+00:00,0.00763985
2000-09-26 00:00:00+00:00,0.00472706
2000-09-27 00:00:00+00:00,0.00844947
2000-09-28 00:00:00+00:00,-0.00560429
2000-09-29 00:00:00+00:00,0.00298071
2000-10-02 00:00:00+00:00,-0.00246179
2000-10-03 00:00:00+00:00,-0.00733771
2000-10-04 00:00:00+00:00,0.00932954
2000-10-05 00:00:00+00:00,0.01608923
2000-10-06 00:00:00+00:00,-0.01093111
2000-10-09 00:00:00+00:00,0.00808742
2000-10-10 00:00:00+00:00,-0.00641142
2000-10-11 00:00:00+00:00,0.00238767
2000-10-12 00:00:00+00:00,-0.00073864
2000-10-13 00:00:00+00:00,-0.00357741
2000-10-16 00:00:00+00:00,0.00124933
2000-10-17 00:00:00+00:00,0.01773390
2000-10-18 00:00:00+00:00,0.00179672
2000-10-19 00:00:00+00:00,-0.00580202
2000-10-20 00:00:00+00:00,0.01449841
2000-10-23 00:00:00+00:00,0.00681985
2000-10-24 00:00:00+00:00,0.00317189
2000-10-25 00:00:00+00:00,-0.00519434
2000-10-26 00:00:00+00:00,0.00290040
2000-10-27 00:00:00+00:00,-0.00492399
2000-10-30 00:00:00+00:00,0.00150473
2000-10-31 00:00:00+00:00,0.00206182
2000-11-01 00:00:00+00:00,-0.00493091
2000-11-02 00:00:00+00:00,-0.01336708
2000-11-03 00:00:00+00:00,0.00831515
2000-11-06 00:00:00+00:00,0.00207302
2000-11-07 00:00:00+00:00,-0.01367537
2000-11-08 00:00:00+00:00,-0.00555312
2000-11-09 00:00:00+00:00,0.00522276
2000-11-10 00:00:00+00:00,0.00548497
2000-11-13 00:00:00+00:00,0.00349016
2000-11-14 00:00:00+00:00,0.00939640
2000-11-15 00:00:00+00:00,-0.00325115
2000-11-16 00:00:00+00:00,0.00206363
2000-11-17 00:00:00+00:00,-0.00184903
2000-11-20 00:00:00+00:00,0.00234300
2000-11-21 00:00:00+00:00,-0.00407356
2000-11-22 00:00:00+00:00,0.00150712
2000-11-24 00:00:00+00:00,-0.00436161
2000-11-27 00:00:00+00:00,-0.00157308
2000-11-28 00:00:00+00:00,0.00741510
2000-11-29 00:00:00+00:00,-0.00546468
2000-11-30 00:00:00+00:00,-0.00381100
2000-12-01 00:00:00+00:00,0.00320789
2000-12-04 00:00:00+00:00,0.00123549
2000-12-05 00:00:00+00:00,-0.00100375
2000-12-06 00:00:00+00:00,0.01132337
2000-12-07 00:00:00+00:00,0.00679881
2000-12-08 00:00:00+00:00,0.00205467
2000-12-11 00:00:00+00:00,0.00288546
2000-12-12 00:00:00+00:00,0.00426519
2000-12-13 00:00:00+00:00,-0.00321021
2000-12-14 00:00:00+00:00,-0.01069948
2000-12-15 00:00:00+00:00,0.00345485
2000-12-18 00:00:00+00:00,0.00901231
2000-12-19 00:00:00+00:00,-0.01288144
2000-12-20 00:00:00+00:00,0.01347150
2000-12-21 00:00:00+00:00,-0.01094099
2000-12-22 00:00:00+00:00,0.02407482
2000-12-26 00:00:00+00:00,-0.01172634
2000-12-27 00:00:00+00:00,0.00315934
2000-12-28 00:00:00+00:00,-0.00512182
2000-12-29 00:00:00+00:00,0.00453310
2001-01-02 00:00:00+00:00,0.01142471
2001-01-03 00:00:00+00:00,-0.00783222
2001-01-04 00:00:00+00:00,-0.01341022
2001-01-05 00:00:00+00:00,-0.00264428
2001-01-08 00:00:00+00:00,-0.01267422
2001-01-09 00:00:00+00:00,0.01444059
2001-01-10 00:00:00+00:00,0.00347742
2001-01-11 00:00:00+00:00,0.00625442
2001-01-12 00:00:00+00:00,-0.01068240
2001-01-16 00:00:00+00:00,0.00040921
2001-01-17 00:00:00+00:00,-0.01044553
2001-01-18 00:00:00+00:00,-0.00266522
2001-01-19 00:00:00+00:00,-0.00910619
2001-01-22 00:00:00+00:00,-0.00323816
2001-01-23 00:00:00+00:00,-0.02857980
2001-01-24 00:00:00+00:00,0.00699432
2001-01-25 00:00:00+00:00,0.00013775
2001-01-26 00:00:00+00:00,-0.00925552
2001-01-29 00:00:00+00:00,-0.01528980
2001-01-30 00:00:00+00:00,-0.03437611
2001-01-31 00:00:00+00:00,-0.00803983
2001-02-01 00:00:00+00:00,0.02011909
2001-02-02 00:00:00+00:00,-0.01308658
2001-02-05 00:00:00+00:00,0.01636561
2001-02-06 00:00:00+00:00,0.00043330
2001-02-07 00:00:00+00:00,-0.00704132
2001-02-08 00:00:00+00:00,-0.00936844
2001-02-09 00:00:00+00:00,0.00826513
2001-02-12 00:00:00+00:00,-0.00966173
2001-02-13 00:00:00+00:00,0.00247010
2001-02-14 00:00:00+00:00,0.00535674
2001-02-15 00:00:00+00:00,0.00678277
2001-02-16 00:00:00+00:00,0.00273622
2001-02-20 00:00:00+00:00,0.02024434
2001-02-21 00:00:00+00:00,0.00839502
2001-02-22 00:00:00+00:00,-0.00666540
2001-02-23 00:00:00+00:00,-0.00781554
2001-02-26 00:00:00+00:00,0.00443673
2001-02-27 00:00:00+00:00,0.00699410
2001-02-28 00:00:00+00:00,0.00128587
2001-03-01 00:00:00+00:00,-0.00439578
2001-03-02 00:00:00+00:00,-0.00753788
2001-03-05 00:00:00+00:00,0.00415224
2001-03-06 00:00:00+00:00,0.00527994
2001-03-07 00:00:00+00:00,-0.00098298
2001-03-08 00:00:00+00:00,-0.01234952
2001-03-09 00:00:00+00:00,-0.00756774
2001-03-12 00:00:00+00:00,0.00044339
2001-03-13 00:00:00+00:00,-0.00012969
2001-03-14 00:00:00+00:00,-0.01217857
2001-03-15 00:00:00+00:00,-0.01282028
2001-03-16 00:00:00+00:00,0.00539167
2001-03-19 00:00:00+00:00,0.00595313
2001-03-20 00:00:00+00:00,0.01545453
2001-03-21 00:00:00+00:00,-0.00927276
2001-03-22 00:00:00+00:00,0.01453733
2001-03-23 00:00:00+00:00,-0.01266839
2001-03-26 00:00:00+00:00,-0.00241695
2001-03-27 00:00:00+00:00,0.01483557
2001-03-28 00:00:00+00:00,-0.00211922
2001-03-29 00:00:00+00:00,0.00643896
2001-03-30 00:00:00+00:00,-0.02401769
2001-04-02 00:00:00+00:00,0.01484822
2001-04-03 00:00:00+00:00,0.01159444
2001-04-04 00:00:00+00:00,-0.00210570
2001-04-05 00:00:00+00:00,-0.00096801
2001-04-06 00:00:00+00:00,0.00017046
2001-04-09 00:00:00+00:00,0.00216492
2001-04-10 00:00:00+00:00,-0.01832196
2001-04-11 00:00:00+00:00,0.00479632
2001-04-12 00:00:00+00:00,0.00132734
2001-04-16 00:00:00+00:00,0.01255659
2001-04-17 00:00:00+00:00,0.00074197
2001-04-18 00:00:00+00:00,-0.00552167
2001-04-19 00:00:00+00:00,-0.00239402
2001-04-20 00:00:00+00:00,0.00820691
2001-04-23 00:00:00+00:00,0.00188833
2001-04-24 00:00:00+00:00,-0.00494044
2001-04-25 00:00:00+00:00,-0.00267757
2001-04-26 00:00:00+00:00,0.00647308
2001-04-27 00:00:00+00:00,-0.00010747
2001-04-30 00:00:00+00:00,-0.00266615
2001-05-01 00:00:00+00:00,0.00160580
2001-05-02 00:00:00+00:00,-0.00181343
2001-05-03 00:00:00+00:00,-0.00210019
2001-05-04 00:00:00+00:00,0.00275713
2001-05-07 00:00:00+00:00,0.01015850
2001-05-08 00:00:00+00:00,-0.00038751
2001-05-09 00:00:00+00:00,-0.01511830
2001-05-10 00:00:00+00:00,0.00704007
2001-05-11 00:00:00+00:00,-0.00436499
2001-05-14 00:00:00+00:00,-0.00551024
2001-05-15 00:00:00+00:00,-0.00010414
2001-05-16 00:00:00+00:00,0.00132410
2001-05-17 00:00:00+00:00,0.03002097
2001-05-18 00:00:00+00:00,-0.00038119
2001-05-21 00:00:00+00:00,0.01944472
2001-05-22 00:00:00+00:00,0.00017213
2001-05-23 00:00:00+00:00,-0.00339664
2001-05-24 00:00:00+00:00,-0.00010303
2001-05-25 00:00:00+00:00,0.00099497
2001-05-29 00:00:00+00:00,0.00702970
2001-05-30 00:00:00+00:00,-0.00309427
2001-05-31 00:00:00+00:00,0.00399779
2001-06-01 00:00:00+00:00,0.00017293
2001-06-04 00:00:00+00:00,-0.00309034
2001-06-05 00:00:00+00:00,-0.00473469
2001-06-06 00:00:00+00:00,-0.00256381
2001-06-07 00:00:00+00:00,-0.00641408
2001-06-08 00:00:00+00:00,0.00870554
2001-06-11 00:00:00+00:00,-0.00092496
2001-06-12 00:00:00+00:00,-0.00860766
2001-06-13 00:00:00+00:00,-0.00285659
2001-06-14 00:00:00+00:00,-0.00589294
2001-06-15 00:00:00+00:00,0.00737111
2001-06-18 00:00:00+00:00,0.00017588
2001-06-19 00:00:00+00:00,0.01535354
2001-06-20 00:00:00+00:00,0.00017497
2001-06-21 00:00:00+00:00,-0.00366009
2001-06-22 00:00:00+00:00,0.00264484
2001-06-25 00:00:00+00:00,0.01167340
2001-06-26 00:00:00+00:00,-0.00744255
2001-06-27 00:00:00+00:00,0.00290209
2001-06-28 00:00:00+00:00,0.00098751
2001-06-29 00:00:00+00:00,-0.02269855
2001-07-02 00:00:00+00:00,0.00154923
2001-07-03 00:00:00+00:00,-0.00918421
2001-07-05 00:00:00+00:00,-0.00397122
2001-07-06 00:00:00+00:00,0.01044244
2001-07-09 00:00:00+00:00,0.00072379
2001-07-10 00:00:00+00:00,-0.01801854
2001-07-11 00:00:00+00:00,0.01214836
2001-07-12 00:00:00+00:00,-0.00757024
2001-07-13 00:00:00+00:00,0.00627797
2001-07-16 00:00:00+00:00,0.00543156
2001-07-17 00:00:00+00:00,-0.01361916
2001-07-18 00:00:00+00:00,0.00323257
2001-07-19 00:00:00+00:00,-0.00093215
2001-07-20 00:00:00+00:00,0.00184205
2001-07-23 00:00:00+00:00,0.00738326
2001-07-24 00:00:00+00:00,-0.00534438
2001-07-25 00:00:00+00:00,-0.00923660
2001-07-26 00:00:00+00:00,-0.00593562
2001-07-27 00:00:00+00:00,-0.01237005
2001-07-30 00:00:00+00:00,0.00270438
2001-07-31 00:00:00+00:00,-0.00009997
2001-08-01 00:00:00+00:00,0.00690346
2001-08-02 00:00:00+00:00,-0.00791437
2001-08-03 00:00:00+00:00,0.00942959
2001-08-06 00:00:00+00:00,-0.00564803
2001-08-07 00:00:00+00:00,0.00101462
2001-08-08 00:00:00+00:00,0.00212859
2001-08-09 00:00:00+00:00,-0.00398264
2001-08-10 00:00:00+00:00,-0.00204639
2001-08-13 00:00:00+00:00,0.00993905
2001-08-14 00:00:00+00:00,0.00156790
2001-08-15 00:00:00+00:00,0.01099277
2001-08-16 00:00:00+00:00,-0.00395616
2001-08-17 00:00:00+00:00,-0.00313574
2001-08-20 00:00:00+00:00,-0.00231025
2001-08-21 00:00:00+00:00,-0.00009567
2001-08-22 00:00:00+00:00,-0.00785419
2001-08-23 00:00:00+00:00,-0.00204283
2001-08-24 00:00:00+00:00,-0.00677829
2001-08-27 00:00:00+00:00,-0.01013917
2001-08-28 00:00:00+00:00,0.00130471
2001-08-29 00:00:00+00:00,0.02090616
2001-08-30 00:00:00+00:00,-0.00259220
2001-08-31 00:00:00+00:00,0.01407901
2001-09-04 00:00:00+00:00,0.01288982
2001-09-05 00:00:00+00:00,0.00567287
2001-09-06 00:00:00+00:00,-0.01461922
2001-09-07 00:00:00+00:00,0.00128580
2001-09-10 00:00:00+00:00,0.00844498
2001-09-13 00:00:00+00:00,-0.00995738
2001-09-14 00:00:00+00:00,-0.01028491
2001-09-17 00:00:00+00:00,-0.00257529
2001-09-18 00:00:00+00:00,-0.00506956
2001-09-19 00:00:00+00:00,-0.03346380
2001-09-20 00:00:00+00:00,-0.01704701
2001-09-21 00:00:00+00:00,-0.03034190
2001-09-24 00:00:00+00:00,0.00804778
2001-09-25 00:00:00+00:00,-0.01103787
2001-09-26 00:00:00+00:00,0.00138364
2001-09-27 00:00:00+00:00,-0.00268017
2001-09-28 00:00:00+00:00,-0.01839305
2001-10-01 00:00:00+00:00,-0.00065582
2001-10-02 00:00:00+00:00,-0.00271787
2001-10-03 00:00:00+00:00,0.00731689
2001-10-04 00:00:00+00:00,0.01375546
2001-10-05 00:00:00+00:00,0.02372190
2001-10-08 00:00:00+00:00,-0.00695263
2001-10-09 00:00:00+00:00,0.00108907
2001-10-10 00:00:00+00:00,0.00714006
2001-10-11 00:00:00+00:00,0.00539254
2001-10-12 00:00:00+00:00,-0.03390564
2001-10-15 00:00:00+00:00,-0.03508171
2001-10-16 00:00:00+00:00,0.02844761
2001-10-17 00:00:00+00:00,-0.00944872
2001-10-18 00:00:00+00:00,0.00645301
2001-10-19 00:00:00+00:00,-0.00006372
2001-10-22 00:00:00+00:00,-0.00183743
2001-10-23 00:00:00+00:00,0.00615284
2001-10-24 00:00:00+00:00,-0.01302722
2001-10-25 00:00:00+00:00,0.00706130
2001-10-26 00:00:00+00:00,0.00200656
2001-10-29 00:00:00+00:00,0.01411047
2001-10-30 00:00:00+00:00,-0.02177982
2001-10-31 00:00:00+00:00,0.00231222
2001-11-01 00:00:00+00:00,0.00467417
2001-11-02 00:00:00+00:00,-0.01037795
2001-11-05 00:00:00+00:00,-0.02139880
2001-11-06 00:00:00+00:00,-0.02710623
2001-11-07 00:00:00+00:00,0.00882362
2001-11-08 00:00:00+00:00,-0.00800236
2001-11-09 00:00:00+00:00,-0.02870437
2001-11-12 00:00:00+00:00,-0.02798844
2001-11-13 00:00:00+00:00,0.01881968
2001-11-14 00:00:00+00:00,0.00339966
2001-11-15 00:00:00+00:00,0.01894717
2001-11-16 00:00:00+00:00,0.00820010
2001-11-19 00:00:00+00:00,0.00904640
2001-11-20 00:00:00+00:00,0.00355421
2001-11-21 00:00:00+00:00,0.00144412
2001-11-23 00:00:00+00:00,0.00831973
2001-11-26 00:00:00+00:00,-0.00064701
2001-11-27 00:00:00+00:00,0.00499201
2001-11-28 00:00:00+00:00,0.00585424
2001-11-29 00:00:00+00:00,0.00112503
2001-11-30 00:00:00+00:00,-0.00884355
2001-12-03 00:00:00+00:00,0.00409273
2001-12-04 00:00:00+00:00,-0.01506945
2001-12-05 00:00:00+00:00,0.00473649
2001-12-06 00:00:00+00:00,-0.00601987
2001-12-07 00:00:00+00:00,-0.02366025
2001-12-10 00:00:00+00:00,-0.01455656
2001-12-11 00:00:00+00:00,0.00391079
2001-12-12 00:00:00+00:00,-0.00916574
2001-12-13 00:00:00+00:00,-0.02354763
2001-12-14 00:00:00+00:00,-0.00252050
2001-12-17 00:00:00+00:00,0.01200773
2001-12-18 00:00:00+00:00,0.03682702
2001-12-19 00:00:00+00:00,-0.00336936
2001-12-20 00:00:00+00:00,-0.01334662
2001-12-21 00:00:00+00:00,0.03614238
2001-12-24 00:00:00+00:00,0.02116180
2001-12-26 00:00:00+00:00,0.00675164
2001-12-27 00:00:00+00:00,-0.00889035
2001-12-28 00:00:00+00:00,0.01327083
2001-12-31 00:00:00+00:00,-0.00005081
2002-01-02 00:00:00+00:00,-0.01888528
2002-01-03 00:00:00+00:00,0.01075090
2002-01-04 00:00:00+00:00,-0.00392909
2002-01-07 00:00:00+00:00,0.01039696
2002-01-08 00:00:00+00:00,0.00203067
2002-01-09 00:00:00+00:00,0.01779696
2002-01-10 00:00:00+00:00,-0.00093465
2002-01-11 00:00:00+00:00,-0.03013638
2002-01-14 00:00:00+00:00,-0.00244069
2002-01-15 00:00:00+00:00,0.00624023
2002-01-16 00:00:00+00:00,-0.01228276
2002-01-17 00:00:00+00:00,-0.00184754
2002-01-18 00:00:00+00:00,0.00984689
2002-01-22 00:00:00+00:00,-0.01495310
2002-01-23 00:00:00+00:00,0.00505207
2002-01-24 00:00:00+00:00,0.00294259
2002-01-25 00:00:00+00:00,0.00533197
2002-01-28 00:00:00+00:00,-0.00034932
2002-01-29 00:00:00+00:00,0.00531244
2002-01-30 00:00:00+00:00,0.01241497
2002-01-31 00:00:00+00:00,0.00112802
2002-02-01 00:00:00+00:00,-0.00270301
2002-02-04 00:00:00+00:00,0.00408676
2002-02-05 00:00:00+00:00,-0.00329470
2002-02-06 00:00:00+00:00,0.00467551
2002-02-07 00:00:00+00:00,-0.00329182
2002-02-08 00:00:00+00:00,-0.00034577
2002-02-11 00:00:00+00:00,-0.00359418
2002-02-12 00:00:00+00:00,-0.00714593
2002-02-13 00:00:00+00:00,-0.01753312
2002-02-14 00:00:00+00:00,-0.00214383
2002-02-15 00:00:00+00:00,-0.00483619
2002-02-19 00:00:00+00:00,-0.02132824
2002-02-20 00:00:00+00:00,0.01599438
2002-02-21 00:00:00+00:00,-0.02226052
2002-02-22 00:00:00+00:00,-0.00005164
2002-02-25 00:00:00+00:00,0.00298326
2002-02-26 00:00:00+00:00,-0.01428975
2002-02-27 00:00:00+00:00,0.01366787
2002-02-28 00:00:00+00:00,-0.00671023
2002-03-18 00:00:00+00:00,-0.02524438
2002-03-19 00:00:00+00:00,-0.04011498
2002-03-20 00:00:00+00:00,-0.00068400
2002-03-21 00:00:00+00:00,-0.01201860
2002-03-22 00:00:00+00:00,-0.01019342
2002-03-25 00:00:00+00:00,0.00440685
2002-03-26 00:00:00+00:00,0.00916782
2002-03-27 00:00:00+00:00,-0.01144557
2002-03-28 00:00:00+00:00,0.00599999
2002-04-01 00:00:00+00:00,0.03076033
2002-04-02 00:00:00+00:00,-0.02069107
2002-04-03 00:00:00+00:00,-0.00352730
2002-04-04 00:00:00+00:00,-0.03805134
2002-04-05 00:00:00+00:00,-0.03491326
2002-04-08 00:00:00+00:00,-0.03724730
2002-04-09 00:00:00+00:00,0.01741016
2002-04-10 00:00:00+00:00,-0.03994428
2002-04-11 00:00:00+00:00,-0.02209979
2002-04-12 00:00:00+00:00,0.00614768
2002-04-15 00:00:00+00:00,0.02493594
2002-04-16 00:00:00+00:00,0.02841343
2002-04-17 00:00:00+00:00,0.00996547
2002-04-18 00:00:00+00:00,-0.00435416
2002-04-19 00:00:00+00:00,-0.03637245
2002-04-22 00:00:00+00:00,-0.00719137
2002-04-23 00:00:00+00:00,-0.00962060
2002-04-24 00:00:00+00:00,-0.01934798
2002-04-25 00:00:00+00:00,0.02100852
2002-04-26 00:00:00+00:00,0.02058096
2002-04-29 00:00:00+00:00,0.00298373
2002-04-30 00:00:00+00:00,0.01977028
2002-05-01 00:00:00+00:00,-0.00268338
2002-05-02 00:00:00+00:00,-0.00797436
2002-05-03 00:00:00+00:00,0.00527818
2002-05-06 00:00:00+00:00,0.04597788
2002-05-07 00:00:00+00:00,0.00280095
2002-05-08 00:00:00+00:00,-0.01428355
2002-05-09 00:00:00+00:00,-0.02300420
2002-05-10 00:00:00+00:00,0.00900037
2002-05-13 00:00:00+00:00,-0.01002394
2002-05-14 00:00:00+00:00,-0.00264328
2002-05-15 00:00:00+00:00,-0.00037705
2002-05-16 00:00:00+00:00,-0.00816076
2002-05-17 00:00:00+00:00,-0.00593441
2002-05-20 00:00:00+00:00,-0.02196925
2002-05-21 00:00:00+00:00,-0.01535451
2002-05-22 00:00:00+00:00,0.00938564
2002-05-23 00:00:00+00:00,0.01766240
2002-05-24 00:00:00+00:00,0.00454771
2002-05-28 00:00:00+00:00,0.00191373
2002-05-29 00:00:00+00:00,-0.00983890
2002-05-30 00:00:00+00:00,-0.01982365
2002-05-31 00:00:00+00:00,0.00163374
