Date,ETHER-micro
2022-04-10 00:00:00+00:00,-0.00954742
2022-04-11 00:00:00+00:00,-0.06183769
2022-04-12 00:00:00+00:00,-0.14230937
2022-04-13 00:00:00+00:00,0.03760511
2022-04-14 00:00:00+00:00,-0.00211422
2022-04-17 00:00:00+00:00,0.01634213
2022-04-18 00:00:00+00:00,-0.02089087
2022-04-19 00:00:00+00:00,0.01286419
2022-04-20 00:00:00+00:00,0.01509813
2022-04-21 00:00:00+00:00,-0.04585139
2022-04-22 00:00:00+00:00,-0.03538236
2022-04-24 00:00:00+00:00,-0.01974831
2022-04-25 00:00:00+00:00,0.04498206
2022-04-26 00:00:00+00:00,-0.11452992
2022-04-27 00:00:00+00:00,-0.00583784
2022-04-28 00:00:00+00:00,0.08246642
2022-04-29 00:00:00+00:00,-0.06077566
2022-05-01 00:00:00+00:00,-0.03272707
2022-05-02 00:00:00+00:00,0.00603225
2022-05-03 00:00:00+00:00,0.03363837
2022-05-04 00:00:00+00:00,-0.00720609
2022-05-05 00:00:00+00:00,0.06007443
2022-05-06 00:00:00+00:00,-0.13531467
2022-05-08 00:00:00+00:00,-0.14637558
2022-05-09 00:00:00+00:00,-0.02032927
2022-05-10 00:00:00+00:00,-0.18523951
2022-05-11 00:00:00+00:00,0.03326505
2022-05-12 00:00:00+00:00,-0.20914230
2022-05-13 00:00:00+00:00,-0.12081624
2022-05-15 00:00:00+00:00,0.18608779
2022-05-16 00:00:00+00:00,-0.05454902
2022-05-17 00:00:00+00:00,-0.04050330
2022-05-18 00:00:00+00:00,0.00142533
2022-05-19 00:00:00+00:00,-0.07611959
2022-05-20 00:00:00+00:00,0.03982723
2022-05-22 00:00:00+00:00,0.04205373
2022-05-23 00:00:00+00:00,0.03106077
2022-05-24 00:00:00+00:00,-0.10781699
2022-05-25 00:00:00+00:00,-0.00156842
2022-05-26 00:00:00+00:00,-0.07649264
2022-05-27 00:00:00+00:00,-0.14194441
2022-05-29 00:00:00+00:00,0.01476435
2022-05-30 00:00:00+00:00,0.23861553
2022-05-31 00:00:00+00:00,-0.02226732
2022-06-01 00:00:00+00:00,-0.16044010
2022-06-02 00:00:00+00:00,0.03298952
2022-06-03 00:00:00+00:00,-0.00547171
2022-06-05 00:00:00+00:00,-0.02186698
2022-06-06 00:00:00+00:00,0.02289080
2022-06-07 00:00:00+00:00,-0.03001868
2022-06-08 00:00:00+00:00,0.01187973
2022-06-09 00:00:00+00:00,-0.02780773
2022-06-10 00:00:00+00:00,-0.06140958
2022-06-12 00:00:00+00:00,-0.12839606
2022-06-13 00:00:00+00:00,-0.40346783
2022-06-14 00:00:00+00:00,-0.21859148
2022-06-15 00:00:00+00:00,0.02216778
2022-06-16 00:00:00+00:00,-0.19626687
2022-06-17 00:00:00+00:00,-0.03029165
2022-06-19 00:00:00+00:00,0.12947269
2022-06-20 00:00:00+00:00,-0.05361696
2022-06-21 00:00:00+00:00,0.01729191
2022-06-22 00:00:00+00:00,-0.10360051
2022-06-23 00:00:00+00:00,0.04818844
2022-06-24 00:00:00+00:00,0.16813989
2022-06-26 00:00:00+00:00,0.05896663
2022-06-27 00:00:00+00:00,-0.02564549
2022-06-28 00:00:00+00:00,-0.08647893
2022-06-29 00:00:00+00:00,-0.06424416
2022-06-30 00:00:00+00:00,-0.10747187
2022-07-01 00:00:00+00:00,0.02954947
2022-07-03 00:00:00+00:00,0.00557520
2022-07-04 00:00:00+00:00,0.03827026
2022-07-05 00:00:00+00:00,0.10124228
2022-07-06 00:00:00+00:00,-0.00702267
2022-07-07 00:00:00+00:00,0.09304587
2022-07-08 00:00:00+00:00,0.05145870
2022-07-10 00:00:00+00:00,-0.06304902
2022-07-11 00:00:00+00:00,-0.17239676
2022-07-12 00:00:00+00:00,-0.04295997
2022-07-13 00:00:00+00:00,-0.03176749
2022-07-14 00:00:00+00:00,0.13750936
2022-07-15 00:00:00+00:00,0.24831726
2022-07-17 00:00:00+00:00,0.14053755
2022-07-18 00:00:00+00:00,0.21182835
2022-07-19 00:00:00+00:00,0.08403873
2022-07-20 00:00:00+00:00,-0.02007494
