Date,MSCIWORLD
2022-11-17 00:00:00+00:00,-0.02656057
2022-11-18 00:00:00+00:00,0.02263214
2022-11-21 00:00:00+00:00,-0.01609980
2022-11-22 00:00:00+00:00,0.02122857
2022-11-23 00:00:00+00:00,0.02512247
2022-11-24 00:00:00+00:00,0.00872544
2022-11-25 00:00:00+00:00,-0.00548581
2022-11-28 00:00:00+00:00,-0.01749700
2022-11-29 00:00:00+00:00,-0.02286055
2022-11-30 00:00:00+00:00,0.00624710
2022-12-01 00:00:00+00:00,0.05479207
2022-12-02 00:00:00+00:00,-0.00799846
2022-12-05 00:00:00+00:00,-0.01242345
2022-12-06 00:00:00+00:00,-0.02964272
2022-12-07 00:00:00+00:00,-0.01511512
2022-12-08 00:00:00+00:00,0.01417598
2022-12-09 00:00:00+00:00,0.00808369
2022-12-12 00:00:00+00:00,-0.00965224
2022-12-13 00:00:00+00:00,0.04910118
2022-12-14 00:00:00+00:00,-0.00033102
2022-12-15 00:00:00+00:00,-0.07309316
2022-12-16 00:00:00+00:00,-0.01370393
2022-12-19 00:00:00+00:00,-0.02020528
2022-12-20 00:00:00+00:00,-0.01009686
2022-12-21 00:00:00+00:00,0.03426011
2022-12-22 00:00:00+00:00,-0.03454797
2022-12-23 00:00:00+00:00,0.00831039
2022-12-27 00:00:00+00:00,0.00808346
2022-12-28 00:00:00+00:00,-0.01693437
2022-12-29 00:00:00+00:00,0.01907854
2022-12-30 00:00:00+00:00,-0.01615198
2023-01-02 00:00:00+00:00,0.04439516
2023-01-03 00:00:00+00:00,-0.03865593
2023-01-04 00:00:00+00:00,0.02110185
2023-01-05 00:00:00+00:00,-0.02327708
2023-01-06 00:00:00+00:00,0.03377637
2023-01-09 00:00:00+00:00,0.04188602
2023-01-10 00:00:00+00:00,-0.02582869
2023-01-11 00:00:00+00:00,0.02097894
2023-01-12 00:00:00+00:00,0.01909529
2023-01-13 00:00:00+00:00,0.00424360
2023-01-16 00:00:00+00:00,0.01082038
2023-01-17 00:00:00+00:00,-0.00015642
2023-01-18 00:00:00+00:00,-0.00485991
2023-01-19 00:00:00+00:00,-0.03718116
2023-01-20 00:00:00+00:00,0.02232476
2023-01-23 00:00:00+00:00,0.03604162
2023-01-24 00:00:00+00:00,-0.00051973
2023-01-25 00:00:00+00:00,-0.01766985
2023-01-26 00:00:00+00:00,0.01732566
2023-01-27 00:00:00+00:00,0.01572938
2023-01-30 00:00:00+00:00,-0.00749837
2023-01-31 00:00:00+00:00,-0.00267366
2023-02-01 00:00:00+00:00,0.00811935
2023-02-02 00:00:00+00:00,0.04732593
2023-02-03 00:00:00+00:00,-0.00610835
2023-02-06 00:00:00+00:00,-0.02859758
2023-02-07 00:00:00+00:00,-0.00585670
2023-02-08 00:00:00+00:00,0.00573554
2023-02-09 00:00:00+00:00,0.00660839
2023-02-10 00:00:00+00:00,-0.02483165
2023-02-13 00:00:00+00:00,0.02176267
2023-02-14 00:00:00+00:00,-0.00620399
2023-02-15 00:00:00+00:00,0.00608002
2023-02-16 00:00:00+00:00,-0.00158279
2023-02-17 00:00:00+00:00,-0.02915434
2023-02-20 00:00:00+00:00,0.00832111
2023-02-21 00:00:00+00:00,-0.02352606
2023-02-22 00:00:00+00:00,-0.01034361
2023-02-23 00:00:00+00:00,-0.00875140
2023-02-24 00:00:00+00:00,-0.01574728
2023-02-27 00:00:00+00:00,0.01684386
2023-02-28 00:00:00+00:00,-0.00254564
2023-03-01 00:00:00+00:00,-0.01356037
2023-03-02 00:00:00+00:00,-0.00459646
2023-03-03 00:00:00+00:00,0.03389129
2023-03-06 00:00:00+00:00,0.02149221
2023-03-07 00:00:00+00:00,-0.03221625
2023-03-08 00:00:00+00:00,-0.00419176
2023-03-09 00:00:00+00:00,0.00093257
2023-03-10 00:00:00+00:00,-0.03149029
2023-03-13 00:00:00+00:00,-0.02547412
2023-03-14 00:00:00+00:00,0.01868715
2023-03-15 00:00:00+00:00,-0.05265601
2023-03-16 00:00:00+00:00,0.04503516
2023-03-17 00:00:00+00:00,0.01122737
2023-03-20 00:00:00+00:00,-0.01157387
2023-03-21 00:00:00+00:00,0.02610102
2023-03-22 00:00:00+00:00,0.00811533
2023-03-23 00:00:00+00:00,0.00130713
2023-03-24 00:00:00+00:00,-0.03438250
2023-03-27 00:00:00+00:00,0.02273632
2023-03-28 00:00:00+00:00,0.00204794
2023-03-29 00:00:00+00:00,0.01767651
2023-03-30 00:00:00+00:00,0.02335236
2023-03-31 00:00:00+00:00,0.01551422
2023-04-03 00:00:00+00:00,0.00806518
2023-04-04 00:00:00+00:00,0.00179546
2023-04-05 00:00:00+00:00,-0.01581496
2023-04-06 00:00:00+00:00,0.00395952
2023-04-11 00:00:00+00:00,0.01360716
2023-04-12 00:00:00+00:00,0.00196578
2023-04-13 00:00:00+00:00,0.01012943
2023-04-14 00:00:00+00:00,0.00036095
2023-04-17 00:00:00+00:00,0.00000750
2023-04-18 00:00:00+00:00,0.00848130
2023-04-19 00:00:00+00:00,-0.00333492
2023-04-20 00:00:00+00:00,-0.00404269
2023-04-21 00:00:00+00:00,-0.00334498
2023-04-24 00:00:00+00:00,0.00089250
2023-04-25 00:00:00+00:00,-0.01005993
2023-04-26 00:00:00+00:00,-0.01028721
2023-04-27 00:00:00+00:00,0.00553653
2023-04-28 00:00:00+00:00,0.01815163
2023-05-02 00:00:00+00:00,-0.02855263
2023-05-03 00:00:00+00:00,0.01359401
