Date,RUR
2003-07-28 00:00:00+00:00,0.00088560
2003-07-29 00:00:00+00:00,-0.00002694
2003-07-30 00:00:00+00:00,-0.00002653
2003-07-31 00:00:00+00:00,-0.00093672
2003-08-01 00:00:00+00:00,-0.00276126
2003-08-04 00:00:00+00:00,0.00210711
2003-08-05 00:00:00+00:00,0.00058188
2003-08-06 00:00:00+00:00,-0.00032965
2003-08-07 00:00:00+00:00,-0.00002569
2003-08-08 00:00:00+00:00,-0.00154661
2003-08-11 00:00:00+00:00,-0.00002569
2003-08-12 00:00:00+00:00,-0.00124414
2003-08-13 00:00:00+00:00,0.00119340
2003-08-14 00:00:00+00:00,-0.00002611
2003-08-15 00:00:00+00:00,0.00027867
2003-08-18 00:00:00+00:00,0.00058258
2003-08-19 00:00:00+00:00,-0.00063485
2003-08-20 00:00:00+00:00,0.00058272
2003-08-21 00:00:00+00:00,-0.00002639
2003-08-22 00:00:00+00:00,0.00210293
2003-08-25 00:00:00+00:00,-0.00002722
2003-08-26 00:00:00+00:00,-0.00184899
2003-08-27 00:00:00+00:00,-0.00550181
2003-08-28 00:00:00+00:00,0.00303130
2003-08-29 00:00:00+00:00,-0.00216081
2003-09-02 00:00:00+00:00,-0.01499736
2003-09-03 00:00:00+00:00,-0.00002681
2003-09-04 00:00:00+00:00,-0.00860468
2003-09-05 00:00:00+00:00,0.00058917
2003-09-08 00:00:00+00:00,0.00089583
2003-09-09 00:00:00+00:00,0.00089498
2003-09-10 00:00:00+00:00,0.00058711
2003-09-11 00:00:00+00:00,-0.00002597
2003-09-12 00:00:00+00:00,-0.00462438
2003-09-15 00:00:00+00:00,-0.01903258
2003-09-16 00:00:00+00:00,-0.00002639
2003-09-17 00:00:00+00:00,0.00403639
2003-09-18 00:00:00+00:00,0.00246391
2003-09-19 00:00:00+00:00,0.00028435
2003-09-22 00:00:00+00:00,0.00183636
2003-09-23 00:00:00+00:00,0.00493080
2003-09-24 00:00:00+00:00,0.00151575
2003-09-25 00:00:00+00:00,-0.00156449
2003-09-26 00:00:00+00:00,-0.00341671
2003-09-29 00:00:00+00:00,-0.00373742
2003-09-30 00:00:00+00:00,0.00214740
2003-10-01 00:00:00+00:00,0.00152311
2003-10-02 00:00:00+00:00,0.00492369
2003-10-03 00:00:00+00:00,0.00182131
2003-10-06 00:00:00+00:00,-0.00186873
2003-10-07 00:00:00+00:00,0.00520710
2003-10-08 00:00:00+00:00,0.00211857
2003-10-09 00:00:00+00:00,0.00486390
2003-10-10 00:00:00+00:00,0.00423189
2003-10-14 00:00:00+00:00,0.00058051
2003-10-15 00:00:00+00:00,0.00088258
2003-10-16 00:00:00+00:00,0.00088175
2003-10-17 00:00:00+00:00,-0.00002542
2003-10-20 00:00:00+00:00,0.00329684
2003-10-21 00:00:00+00:00,0.00178003
2003-10-22 00:00:00+00:00,-0.00002597
2003-10-23 00:00:00+00:00,0.00117595
2003-10-24 00:00:00+00:00,-0.00002597
2003-10-27 00:00:00+00:00,-0.00932997
2003-10-28 00:00:00+00:00,0.00482063
2003-10-29 00:00:00+00:00,0.00329014
2003-10-30 00:00:00+00:00,-0.00092741
2003-10-31 00:00:00+00:00,-0.00754477
2003-11-03 00:00:00+00:00,0.00664125
2003-11-04 00:00:00+00:00,0.00328501
2003-11-05 00:00:00+00:00,-0.00002597
2003-11-06 00:00:00+00:00,0.00207424
2003-11-07 00:00:00+00:00,-0.00002625
2003-11-10 00:00:00+00:00,-0.00062491
2003-11-12 00:00:00+00:00,-0.00002597
2003-11-13 00:00:00+00:00,-0.00002597
2003-11-14 00:00:00+00:00,-0.00092485
2003-11-17 00:00:00+00:00,0.00267268
2003-11-18 00:00:00+00:00,0.00176842
2003-11-19 00:00:00+00:00,-0.00002611
2003-11-20 00:00:00+00:00,-0.00002569
2003-11-21 00:00:00+00:00,-0.00002556
2003-11-24 00:00:00+00:00,0.00146684
2003-11-25 00:00:00+00:00,0.00027209
2003-11-26 00:00:00+00:00,-0.00002556
2003-11-28 00:00:00+00:00,0.00057039
2003-12-01 00:00:00+00:00,0.00176178
2003-12-02 00:00:00+00:00,0.03951043
2003-12-03 00:00:00+00:00,0.00383889
2003-12-04 00:00:00+00:00,-0.00002514
2003-12-05 00:00:00+00:00,0.00502414
2003-12-08 00:00:00+00:00,0.00530833
2003-12-09 00:00:00+00:00,0.00293169
2003-12-10 00:00:00+00:00,0.00174714
2003-12-11 00:00:00+00:00,0.00883557
2003-12-12 00:00:00+00:00,-0.00002458
2003-12-15 00:00:00+00:00,-0.00208294
2003-12-16 00:00:00+00:00,0.00557353
2003-12-17 00:00:00+00:00,-0.00148929
2003-12-18 00:00:00+00:00,-0.00002417
2003-12-19 00:00:00+00:00,-0.00090431
2003-12-22 00:00:00+00:00,0.00291283
2003-12-23 00:00:00+00:00,0.00114672
2003-12-24 00:00:00+00:00,0.00026804
2003-12-26 00:00:00+00:00,-0.00353252
2003-12-29 00:00:00+00:00,-0.00178459
2003-12-30 00:00:00+00:00,0.00497192
2003-12-31 00:00:00+00:00,-0.00002528
2004-01-02 00:00:00+00:00,-0.00002528
2004-01-05 00:00:00+00:00,0.00114479
2004-01-06 00:00:00+00:00,0.00172771
2004-01-07 00:00:00+00:00,-0.00002444
2004-01-08 00:00:00+00:00,0.00697524
2004-01-09 00:00:00+00:00,0.00518925
2004-01-12 00:00:00+00:00,0.00343347
2004-01-13 00:00:00+00:00,-0.00145971
2004-01-14 00:00:00+00:00,-0.00347415
2004-01-15 00:00:00+00:00,0.00026477
2004-01-16 00:00:00+00:00,0.00170644
2004-01-20 00:00:00+00:00,0.00631069
2004-01-21 00:00:00+00:00,0.00026196
2004-01-22 00:00:00+00:00,0.00798526
2004-01-23 00:00:00+00:00,-0.00201055
2004-01-26 00:00:00+00:00,-0.00002472
2004-01-27 00:00:00+00:00,0.00424000
2004-01-28 00:00:00+00:00,0.00025771
2004-01-29 00:00:00+00:00,-0.00512038
2004-01-30 00:00:00+00:00,-0.00116298
2004-02-02 00:00:00+00:00,-0.00344297
2004-02-03 00:00:00+00:00,0.00283240
2004-02-04 00:00:00+00:00,0.00367934
2004-02-05 00:00:00+00:00,-0.00144520
2004-02-06 00:00:00+00:00,-0.00087828
2004-02-09 00:00:00+00:00,0.00196648
2004-02-10 00:00:00+00:00,0.00082634
2004-02-11 00:00:00+00:00,-0.00144412
2004-02-12 00:00:00+00:00,0.00224837
2004-02-13 00:00:00+00:00,0.00054205
2004-02-17 00:00:00+00:00,-0.00087510
2004-02-18 00:00:00+00:00,-0.00087624
2004-02-19 00:00:00+00:00,-0.00229621
2004-02-20 00:00:00+00:00,-0.00173253
2004-02-23 00:00:00+00:00,-0.00002583
2004-02-24 00:00:00+00:00,-0.00059621
2004-02-25 00:00:00+00:00,0.00139947
2004-02-26 00:00:00+00:00,-0.00173440
2004-02-27 00:00:00+00:00,-0.00002583
2004-03-01 00:00:00+00:00,-0.00002611
2004-03-02 00:00:00+00:00,0.02935196
2004-03-03 00:00:00+00:00,-0.00745270
2004-03-04 00:00:00+00:00,0.00226733
2004-03-05 00:00:00+00:00,0.00226367
2004-03-08 00:00:00+00:00,-0.00002597
2004-03-09 00:00:00+00:00,0.00168902
2004-03-10 00:00:00+00:00,-0.00288244
2004-03-11 00:00:00+00:00,0.00226250
2004-03-12 00:00:00+00:00,0.00340246
2004-03-15 00:00:00+00:00,0.00054448
2004-03-16 00:00:00+00:00,-0.00230675
2004-03-17 00:00:00+00:00,0.00054587
2004-03-18 00:00:00+00:00,0.00168775
2004-03-19 00:00:00+00:00,-0.00002556
2004-03-22 00:00:00+00:00,0.00054457
2004-03-23 00:00:00+00:00,-0.00059549
2004-03-24 00:00:00+00:00,0.00139976
2004-03-25 00:00:00+00:00,-0.00059487
2004-03-26 00:00:00+00:00,-0.00002569
2004-03-29 00:00:00+00:00,-0.00002556
2004-03-30 00:00:00+00:00,-0.00088071
2004-03-31 00:00:00+00:00,0.00054443
2004-04-01 00:00:00+00:00,-0.00116516
2004-04-02 00:00:00+00:00,-0.00031106
2004-04-05 00:00:00+00:00,-0.00316393
2004-04-06 00:00:00+00:00,0.00054685
2004-04-07 00:00:00+00:00,0.00397902
2004-04-08 00:00:00+00:00,-0.00173496
2004-04-12 00:00:00+00:00,-0.00744565
2004-04-13 00:00:00+00:00,-0.00088826
2004-04-14 00:00:00+00:00,-0.00088942
2004-04-15 00:00:00+00:00,0.00256619
2004-04-16 00:00:00+00:00,-0.00261116
2004-04-19 00:00:00+00:00,-0.00348192
2004-04-20 00:00:00+00:00,-0.00609659
2004-04-21 00:00:00+00:00,0.00200867
2004-04-22 00:00:00+00:00,-0.00670052
2004-04-23 00:00:00+00:00,0.00143418
2004-04-26 00:00:00+00:00,0.00055704
2004-04-27 00:00:00+00:00,0.00084797
2004-04-28 00:00:00+00:00,-0.00235727
2004-04-29 00:00:00+00:00,0.00055741
2004-04-30 00:00:00+00:00,-0.00206913
2004-05-03 00:00:00+00:00,-0.00090386
2004-05-04 00:00:00+00:00,-0.00002736
2004-05-05 00:00:00+00:00,0.00670411
2004-05-06 00:00:00+00:00,-0.00235280
2004-05-07 00:00:00+00:00,-0.00206865
2004-05-10 00:00:00+00:00,-0.00002875
2004-05-11 00:00:00+00:00,-0.00032086
2004-05-12 00:00:00+00:00,-0.00236450
2004-05-13 00:00:00+00:00,-0.00002708
2004-05-14 00:00:00+00:00,0.00055867
2004-05-17 00:00:00+00:00,0.00348346
2004-05-18 00:00:00+00:00,-0.00061184
2004-05-19 00:00:00+00:00,0.00201367
2004-05-20 00:00:00+00:00,-0.00061030
2004-05-21 00:00:00+00:00,-0.00002792
2004-05-24 00:00:00+00:00,-0.00002819
2004-05-25 00:00:00+00:00,0.00113572
2004-05-26 00:00:00+00:00,0.00026151
2004-05-27 00:00:00+00:00,0.00026184
2004-05-28 00:00:00+00:00,-0.00032009
2004-06-01 00:00:00+00:00,0.00026031
2004-06-02 00:00:00+00:00,-0.02179997
2004-06-03 00:00:00+00:00,-0.00235956
2004-06-04 00:00:00+00:00,0.00404529
2004-06-07 00:00:00+00:00,0.00171113
2004-06-08 00:00:00+00:00,-0.00003444
2004-06-09 00:00:00+00:00,-0.00235828
2004-06-10 00:00:00+00:00,0.00229126
2004-06-14 00:00:00+00:00,-0.00003750
2004-06-15 00:00:00+00:00,-0.01455889
2004-06-16 00:00:00+00:00,-0.00003528
2004-06-17 00:00:00+00:00,-0.00003444
2004-06-18 00:00:00+00:00,0.00143876
2004-06-21 00:00:00+00:00,0.00025971
2004-06-22 00:00:00+00:00,0.00143519
2004-06-23 00:00:00+00:00,0.00084618
2004-06-24 00:00:00+00:00,0.00260662
2004-06-25 00:00:00+00:00,-0.00120638
2004-06-28 00:00:00+00:00,-0.00150139
2004-06-29 00:00:00+00:00,-0.00121183
2004-06-30 00:00:00+00:00,-0.00150457
2004-07-01 00:00:00+00:00,0.00026082
2004-07-02 00:00:00+00:00,0.00143588
2004-07-06 00:00:00+00:00,0.00025891
2004-07-07 00:00:00+00:00,-0.00209122
2004-07-08 00:00:00+00:00,-0.00062316
2004-07-09 00:00:00+00:00,-0.00003472
2004-07-12 00:00:00+00:00,0.00202611
2004-07-13 00:00:00+00:00,-0.00003653
2004-07-14 00:00:00+00:00,0.00143263
2004-07-15 00:00:00+00:00,0.00084348
2004-07-16 00:00:00+00:00,0.00172235
2004-07-19 00:00:00+00:00,-0.00120687
2004-07-20 00:00:00+00:00,-0.00003722
2004-07-21 00:00:00+00:00,-0.00062280
2004-07-22 00:00:00+00:00,-0.00091673
2004-07-23 00:00:00+00:00,0.00113649
2004-07-26 00:00:00+00:00,0.00054742
2004-07-27 00:00:00+00:00,0.00025263
2004-07-28 00:00:00+00:00,0.00025324
2004-07-29 00:00:00+00:00,-0.00003931
2004-07-30 00:00:00+00:00,-0.00121027
2004-08-02 00:00:00+00:00,-0.00091911
2004-08-03 00:00:00+00:00,-0.00121336
2004-08-04 00:00:00+00:00,0.00142801
2004-08-05 00:00:00+00:00,0.00054637
2004-08-06 00:00:00+00:00,-0.00209075
2004-08-09 00:00:00+00:00,-0.00033341
2004-08-10 00:00:00+00:00,0.00084021
2004-08-11 00:00:00+00:00,-0.00268093
2004-08-12 00:00:00+00:00,0.00084343
2004-08-13 00:00:00+00:00,0.00054903
2004-08-16 00:00:00+00:00,0.00054799
2004-08-17 00:00:00+00:00,0.00113419
2004-08-18 00:00:00+00:00,-0.00062696
2004-08-19 00:00:00+00:00,-0.00004028
2004-08-20 00:00:00+00:00,0.00201390
2004-08-23 00:00:00+00:00,0.00025152
2004-08-24 00:00:00+00:00,-0.00092098
2004-08-25 00:00:00+00:00,0.00171600
2004-08-26 00:00:00+00:00,-0.00238291
2004-08-27 00:00:00+00:00,-0.00004250
2004-08-30 00:00:00+00:00,-0.00004292
2004-08-31 00:00:00+00:00,-0.00033701
2004-09-01 00:00:00+00:00,0.00054349
2004-09-02 00:00:00+00:00,-0.00444129
2004-09-03 00:00:00+00:00,-0.00004444
2004-09-07 00:00:00+00:00,0.00200414
2004-09-08 00:00:00+00:00,0.00112439
2004-09-09 00:00:00+00:00,0.00053928
2004-09-10 00:00:00+00:00,-0.00033706
2004-09-13 00:00:00+00:00,-0.02112791
2004-09-14 00:00:00+00:00,-0.00949582
2004-09-15 00:00:00+00:00,0.01128434
2004-09-16 00:00:00+00:00,-0.00063518
2004-09-17 00:00:00+00:00,0.00142854
2004-09-20 00:00:00+00:00,-0.00004639
2004-09-21 00:00:00+00:00,-0.00093004
2004-09-22 00:00:00+00:00,0.00172248
2004-09-23 00:00:00+00:00,-0.00004750
2004-09-24 00:00:00+00:00,-0.00004708
2004-09-27 00:00:00+00:00,0.00142465
2004-09-28 00:00:00+00:00,-0.00181009
2004-09-29 00:00:00+00:00,0.00201398
2004-09-30 00:00:00+00:00,-0.00034058
2004-10-01 00:00:00+00:00,0.00142318
2004-10-04 00:00:00+00:00,0.00112760
2004-10-05 00:00:00+00:00,-0.00033975
2004-10-06 00:00:00+00:00,-0.00121934
2004-10-07 00:00:00+00:00,-0.00063328
2004-10-08 00:00:00+00:00,0.00083509
2004-10-12 00:00:00+00:00,0.00787587
2004-10-13 00:00:00+00:00,-0.00004708
2004-10-14 00:00:00+00:00,-0.00004722
2004-10-15 00:00:00+00:00,0.00111643
2004-10-18 00:00:00+00:00,-0.00062990
2004-10-19 00:00:00+00:00,-0.00063176
2004-10-20 00:00:00+00:00,0.00082350
2004-10-21 00:00:00+00:00,0.00140392
2004-10-22 00:00:00+00:00,0.00692039
2004-10-25 00:00:00+00:00,0.00369811
2004-10-26 00:00:00+00:00,0.00195899
2004-10-27 00:00:00+00:00,-0.00291974
2004-10-28 00:00:00+00:00,0.00109833
2004-10-29 00:00:00+00:00,-0.00033963
2004-11-01 00:00:00+00:00,-0.00062680
2004-11-02 00:00:00+00:00,-0.00005403
2004-11-03 00:00:00+00:00,0.00138414
2004-11-04 00:00:00+00:00,0.00367839
2004-11-05 00:00:00+00:00,0.00251909
2004-11-08 00:00:00+00:00,0.00022961
2004-11-09 00:00:00+00:00,-0.00319456
2004-11-10 00:00:00+00:00,-0.00177340
2004-11-12 00:00:00+00:00,0.00080304
2004-11-15 00:00:00+00:00,0.00051538
2004-11-16 00:00:00+00:00,0.00022773
2004-11-17 00:00:00+00:00,-0.00005792
2004-11-18 00:00:00+00:00,0.00366168
2004-11-19 00:00:00+00:00,-0.00176857
2004-11-22 00:00:00+00:00,0.00222538
2004-11-23 00:00:00+00:00,0.00136492
2004-11-24 00:00:00+00:00,0.00363899
2004-11-26 00:00:00+00:00,0.00220785
2004-11-29 00:00:00+00:00,-0.00317072
2004-11-30 00:00:00+00:00,0.01071972
2004-12-01 00:00:00+00:00,0.02712360
2004-12-02 00:00:00+00:00,-0.00675470
2004-12-03 00:00:00+00:00,0.00777614
2004-12-06 00:00:00+00:00,0.00272701
2004-12-07 00:00:00+00:00,0.01163126
2004-12-08 00:00:00+00:00,-0.01168622
2004-12-09 00:00:00+00:00,-0.01175334
2004-12-10 00:00:00+00:00,-0.00342165
2004-12-13 00:00:00+00:00,-0.00006069
2004-12-14 00:00:00+00:00,-0.00174372
2004-12-15 00:00:00+00:00,0.00471621
2004-12-16 00:00:00+00:00,0.00049928
2004-12-17 00:00:00+00:00,-0.00257523
2004-12-20 00:00:00+00:00,0.00106076
2004-12-21 00:00:00+00:00,0.00105895
2004-12-22 00:00:00+00:00,0.00161738
2004-12-23 00:00:00+00:00,0.00049847
2004-12-27 00:00:00+00:00,0.00412327
2004-12-28 00:00:00+00:00,-0.00339514
2004-12-29 00:00:00+00:00,-0.00061811
2004-12-30 00:00:00+00:00,0.01220911
2004-12-31 00:00:00+00:00,-0.00970229
2005-01-03 00:00:00+00:00,0.01106518
2005-01-04 00:00:00+00:00,-0.00006403
2005-01-05 00:00:00+00:00,-0.00611588
2005-01-06 00:00:00+00:00,0.00408862
2005-01-07 00:00:00+00:00,-0.00006333
2005-01-10 00:00:00+00:00,-0.00226827
2005-01-11 00:00:00+00:00,-0.01442867
2005-01-12 00:00:00+00:00,0.00582218
2005-01-13 00:00:00+00:00,-0.00312867
2005-01-14 00:00:00+00:00,-0.00341800
2005-01-18 00:00:00+00:00,-0.00679398
2005-01-19 00:00:00+00:00,0.00021788
2005-01-20 00:00:00+00:00,-0.00147568
2005-01-21 00:00:00+00:00,0.00502359
2005-01-24 00:00:00+00:00,0.00274812
2005-01-25 00:00:00+00:00,-0.00651536
2005-01-26 00:00:00+00:00,0.00699075
2005-01-27 00:00:00+00:00,-0.00370989
2005-01-28 00:00:00+00:00,0.00021463
2005-01-31 00:00:00+00:00,0.00218250
2005-02-01 00:00:00+00:00,0.00245664
2005-02-02 00:00:00+00:00,-0.00034835
2005-02-03 00:00:00+00:00,0.00273177
2005-02-04 00:00:00+00:00,-0.00034653
2005-02-07 00:00:00+00:00,-0.00844533
2005-02-08 00:00:00+00:00,-0.00175855
2005-02-09 00:00:00+00:00,0.00218837
2005-02-10 00:00:00+00:00,0.00161996
2005-02-11 00:00:00+00:00,0.00133586
2005-02-14 00:00:00+00:00,0.00021114
2005-02-15 00:00:00+00:00,0.00049073
2005-02-16 00:00:00+00:00,-0.00063111
2005-02-17 00:00:00+00:00,0.00189326
2005-02-18 00:00:00+00:00,0.00216853
2005-02-22 00:00:00+00:00,0.00663210
2005-02-23 00:00:00+00:00,-0.00229267
2005-02-24 00:00:00+00:00,0.00020503
2005-02-25 00:00:00+00:00,0.00492986
2005-02-28 00:00:00+00:00,-0.00367099
2005-03-01 00:00:00+00:00,0.00297886
2005-03-02 00:00:00+00:00,0.01016635
2005-03-03 00:00:00+00:00,0.00103457
2005-03-04 00:00:00+00:00,0.00214277
2005-03-07 00:00:00+00:00,0.00934109
2005-03-08 00:00:00+00:00,-0.00503599
2005-03-09 00:00:00+00:00,0.00878941
2005-03-10 00:00:00+00:00,0.00764715
2005-03-11 00:00:00+00:00,-0.00447047
2005-03-14 00:00:00+00:00,-0.00448070
2005-03-15 00:00:00+00:00,0.00268327
2005-03-16 00:00:00+00:00,0.00157538
2005-03-17 00:00:00+00:00,-0.00117473
2005-03-18 00:00:00+00:00,-0.00172614
2005-03-21 00:00:00+00:00,-0.00172942
2005-03-22 00:00:00+00:00,0.00102556
2005-03-23 00:00:00+00:00,-0.00614075
2005-03-24 00:00:00+00:00,-0.00063116
2005-03-28 00:00:00+00:00,-0.00451660
2005-03-29 00:00:00+00:00,-0.00091306
2005-03-30 00:00:00+00:00,-0.00007681
2005-03-31 00:00:00+00:00,-0.00091224
2005-04-01 00:00:00+00:00,0.00215769
2005-04-04 00:00:00+00:00,-0.00258183
2005-04-05 00:00:00+00:00,0.00159968
2005-04-06 00:00:00+00:00,-0.00007486
2005-04-07 00:00:00+00:00,0.00243392
2005-04-08 00:00:00+00:00,-0.00202216
2005-04-11 00:00:00+00:00,0.00243280
2005-04-12 00:00:00+00:00,0.00075824
2005-04-13 00:00:00+00:00,-0.00063082
2005-04-14 00:00:00+00:00,-0.00285397
2005-04-15 00:00:00+00:00,-0.00174761
2005-04-18 00:00:00+00:00,0.00578143
2005-04-19 00:00:00+00:00,0.00491501
2005-04-20 00:00:00+00:00,-0.00449495
2005-04-21 00:00:00+00:00,0.00075375
2005-04-22 00:00:00+00:00,0.00075195
2005-04-25 00:00:00+00:00,-0.00312402
2005-04-26 00:00:00+00:00,0.00075394
2005-04-27 00:00:00+00:00,0.00130915
2005-04-28 00:00:00+00:00,-0.00312655
2005-04-29 00:00:00+00:00,0.00019932
2005-05-02 00:00:00+00:00,-0.00007847
2005-05-03 00:00:00+00:00,-0.00174616
2005-05-04 00:00:00+00:00,0.00214947
2005-05-05 00:00:00+00:00,0.00020159
2005-05-06 00:00:00+00:00,-0.00146631
2005-05-09 00:00:00+00:00,-0.00007792
2005-05-10 00:00:00+00:00,-0.00007889
2005-05-11 00:00:00+00:00,-0.00119037
2005-05-12 00:00:00+00:00,-0.00369690
2005-05-13 00:00:00+00:00,-0.00035641
2005-05-16 00:00:00+00:00,-0.00398796
2005-05-17 00:00:00+00:00,-0.00007861
2005-05-18 00:00:00+00:00,-0.00007764
2005-05-19 00:00:00+00:00,0.00272699
2005-05-20 00:00:00+00:00,-0.00203665
2005-05-23 00:00:00+00:00,-0.00063970
2005-05-24 00:00:00+00:00,0.00076128
2005-05-25 00:00:00+00:00,-0.00035977
2005-05-26 00:00:00+00:00,-0.00204133
2005-05-27 00:00:00+00:00,-0.00008014
2005-05-31 00:00:00+00:00,-0.00569640
2005-06-01 00:00:00+00:00,-0.00516428
2005-06-02 00:00:00+00:00,-0.02629104
2005-06-03 00:00:00+00:00,0.00048587
2005-06-06 00:00:00+00:00,-0.00462040
2005-06-07 00:00:00+00:00,0.00162419
2005-06-08 00:00:00+00:00,0.00389519
2005-06-09 00:00:00+00:00,-0.00405091
2005-06-10 00:00:00+00:00,-0.00462740
2005-06-13 00:00:00+00:00,-0.00634563
2005-06-14 00:00:00+00:00,-0.00408025
2005-06-15 00:00:00+00:00,-0.00036817
2005-06-16 00:00:00+00:00,0.00020645
2005-06-17 00:00:00+00:00,0.00336038
2005-06-20 00:00:00+00:00,-0.00008083
2005-06-21 00:00:00+00:00,-0.00208265
2005-06-22 00:00:00+00:00,-0.00208694
2005-06-23 00:00:00+00:00,-0.00295291
2005-06-24 00:00:00+00:00,0.00049193
2005-06-27 00:00:00+00:00,0.00307920
2005-06-28 00:00:00+00:00,-0.00266541
2005-06-29 00:00:00+00:00,-0.00152233
2005-06-30 00:00:00+00:00,0.00221754
2005-07-01 00:00:00+00:00,-0.00008583
2005-07-05 00:00:00+00:00,-0.00755308
2005-07-06 00:00:00+00:00,0.00107060
2005-07-07 00:00:00+00:00,-0.00124162
2005-07-08 00:00:00+00:00,0.00309634
2005-07-11 00:00:00+00:00,0.00308694
2005-07-12 00:00:00+00:00,-0.00037474
2005-07-13 00:00:00+00:00,0.00048771
2005-07-14 00:00:00+00:00,-0.00094982
2005-07-15 00:00:00+00:00,-0.00008861
2005-07-18 00:00:00+00:00,-0.00008861
2005-07-19 00:00:00+00:00,0.00019810
2005-07-20 00:00:00+00:00,0.00307379
2005-07-21 00:00:00+00:00,0.00191591
2005-07-22 00:00:00+00:00,-0.00123602
2005-07-25 00:00:00+00:00,-0.00238411
2005-07-26 00:00:00+00:00,-0.00238979
2005-07-27 00:00:00+00:00,0.00077095
2005-07-28 00:00:00+00:00,0.00134566
