Date,BRENT-LAST
2022-07-07 00:00:00+00:00,0.08515486
2022-07-08 00:00:00+00:00,0.02758946
2022-07-11 00:00:00+00:00,-0.00603455
2022-07-12 00:00:00+00:00,-0.13997276
2022-07-13 00:00:00+00:00,0.01512484
2022-07-14 00:00:00+00:00,-0.01931906
2022-07-15 00:00:00+00:00,0.02655893
2022-07-18 00:00:00+00:00,0.06643725
2022-07-19 00:00:00+00:00,0.02468736
2022-07-20 00:00:00+00:00,-0.00745352
2022-07-21 00:00:00+00:00,-0.04531835
2022-07-22 00:00:00+00:00,-0.01217701
2022-07-25 00:00:00+00:00,0.02012002
2022-07-26 00:00:00+00:00,-0.00258509
2022-07-27 00:00:00+00:00,0.06074294
2022-07-28 00:00:00+00:00,-0.00281250
2022-07-29 00:00:00+00:00,0.02263702
2022-08-01 00:00:00+00:00,-0.06364897
2022-08-02 00:00:00+00:00,0.00096740
2022-08-03 00:00:00+00:00,-0.04661325
2022-08-04 00:00:00+00:00,-0.08065437
2022-08-05 00:00:00+00:00,0.02114165
2022-08-08 00:00:00+00:00,0.04345912
2022-08-09 00:00:00+00:00,0.00634346
2022-08-10 00:00:00+00:00,0.02093551
2022-08-11 00:00:00+00:00,0.04638045
2022-08-12 00:00:00+00:00,-0.02986314
2022-08-15 00:00:00+00:00,-0.07864601
2022-08-16 00:00:00+00:00,-0.01454422
2022-08-17 00:00:00+00:00,0.01483609
2022-08-18 00:00:00+00:00,0.06031716
2022-08-19 00:00:00+00:00,-0.00736660
2022-08-22 00:00:00+00:00,0.01454711
2022-08-23 00:00:00+00:00,0.06603411
2022-08-24 00:00:00+00:00,0.03318688
2022-08-25 00:00:00+00:00,-0.03923954
2022-08-26 00:00:00+00:00,-0.00530330
2022-08-29 00:00:00+00:00,0.07685754
2022-08-30 00:00:00+00:00,-0.07905906
2022-08-31 00:00:00+00:00,-0.07414524
2022-09-01 00:00:00+00:00,-0.05742786
2022-09-02 00:00:00+00:00,0.01278787
2022-09-06 00:00:00+00:00,0.00079872
2022-09-07 00:00:00+00:00,-0.11438100
2022-09-08 00:00:00+00:00,0.02930584
2022-09-09 00:00:00+00:00,0.07635400
2022-09-12 00:00:00+00:00,0.03601817
2022-09-13 00:00:00+00:00,-0.01414872
2022-09-14 00:00:00+00:00,0.01427361
2022-09-15 00:00:00+00:00,-0.07840955
2022-09-16 00:00:00+00:00,0.01250300
2022-09-19 00:00:00+00:00,0.00352202
2022-09-20 00:00:00+00:00,-0.01315579
2022-09-21 00:00:00+00:00,-0.02218395
2022-09-22 00:00:00+00:00,0.01697270
2022-09-23 00:00:00+00:00,-0.09089585
2022-09-26 00:00:00+00:00,-0.07306828
2022-09-27 00:00:00+00:00,0.04201552
2022-09-28 00:00:00+00:00,0.08454002
2022-09-29 00:00:00+00:00,-0.00811185
2022-09-30 00:00:00+00:00,-0.06146213
2022-10-03 00:00:00+00:00,0.07675651
2022-10-04 00:00:00+00:00,0.06743239
2022-10-05 00:00:00+00:00,0.04990458
2022-10-06 00:00:00+00:00,0.02674308
2022-10-07 00:00:00+00:00,0.06411411
2022-10-10 00:00:00+00:00,-0.03057894
2022-10-11 00:00:00+00:00,-0.05404094
2022-10-12 00:00:00+00:00,-0.02761258
2022-10-13 00:00:00+00:00,0.04933560
2022-10-14 00:00:00+00:00,-0.06228305
2022-10-17 00:00:00+00:00,0.00429909
2022-10-18 00:00:00+00:00,-0.02955210
2022-10-19 00:00:00+00:00,0.03277801
2022-10-20 00:00:00+00:00,-0.00247614
2022-10-21 00:00:00+00:00,0.01789063
2022-10-24 00:00:00+00:00,0.00413769
2022-10-25 00:00:00+00:00,-0.00469004
2022-10-26 00:00:00+00:00,0.06681418
2022-10-27 00:00:00+00:00,0.00799712
2022-10-28 00:00:00+00:00,-0.01013722
2022-10-31 00:00:00+00:00,-0.03500861
2022-11-01 00:00:00+00:00,0.04770710
2022-11-02 00:00:00+00:00,0.01959306
