Date,COCOA
2000-07-17 00:00:00+00:00,0.04507969
2000-07-18 00:00:00+00:00,0.01693765
2000-07-19 00:00:00+00:00,0.01901963
2000-07-20 00:00:00+00:00,0.06593271
2000-07-21 00:00:00+00:00,-0.00670954
2000-07-24 00:00:00+00:00,-0.09062231
2000-07-25 00:00:00+00:00,0.02254342
2000-07-26 00:00:00+00:00,-0.00920991
2000-07-27 00:00:00+00:00,-0.00473142
2000-07-28 00:00:00+00:00,-0.00360112
2000-07-31 00:00:00+00:00,-0.03985004
2000-08-01 00:00:00+00:00,-0.01062950
2000-08-02 00:00:00+00:00,0.00676299
2000-08-03 00:00:00+00:00,-0.05699208
2000-08-04 00:00:00+00:00,-0.05378468
2000-08-07 00:00:00+00:00,-0.03207751
2000-08-08 00:00:00+00:00,0.02587027
2000-08-09 00:00:00+00:00,-0.05788577
2000-08-10 00:00:00+00:00,0.04782399
2000-08-11 00:00:00+00:00,0.00101554
2000-08-14 00:00:00+00:00,-0.00016917
2000-08-15 00:00:00+00:00,-0.00268667
2000-08-16 00:00:00+00:00,-0.01875872
2000-08-17 00:00:00+00:00,-0.01894397
2000-08-18 00:00:00+00:00,-0.00272727
2000-08-21 00:00:00+00:00,0.01988240
2000-08-22 00:00:00+00:00,-0.01135705
2000-08-23 00:00:00+00:00,-0.03513071
2000-08-24 00:00:00+00:00,0.02271159
2000-08-25 00:00:00+00:00,-0.01787444
2000-08-28 00:00:00+00:00,0.01251912
2000-08-29 00:00:00+00:00,-0.01287819
2000-08-30 00:00:00+00:00,0.04054441
2000-08-31 00:00:00+00:00,-0.02643719
2000-09-01 00:00:00+00:00,0.02997082
2000-09-05 00:00:00+00:00,0.04067453
2000-09-06 00:00:00+00:00,0.00465035
2000-09-07 00:00:00+00:00,-0.04771771
2000-09-08 00:00:00+00:00,0.03973673
2000-09-11 00:00:00+00:00,-0.02717475
2000-09-12 00:00:00+00:00,0.02960143
2000-09-13 00:00:00+00:00,0.04868686
2000-09-14 00:00:00+00:00,-0.05510611
2000-09-15 00:00:00+00:00,0.03659744
2000-09-18 00:00:00+00:00,-0.01318358
2000-09-19 00:00:00+00:00,-0.01451528
2000-09-20 00:00:00+00:00,-0.03502652
2000-09-21 00:00:00+00:00,0.03641711
2000-09-22 00:00:00+00:00,0.02136873
2000-09-25 00:00:00+00:00,-0.07020129
2000-09-26 00:00:00+00:00,0.02312859
2000-09-27 00:00:00+00:00,-0.02087127
2000-09-28 00:00:00+00:00,0.02555087
2000-09-29 00:00:00+00:00,0.00705682
2000-10-02 00:00:00+00:00,-0.01833072
2000-10-03 00:00:00+00:00,0.04363353
2000-10-04 00:00:00+00:00,0.04984376
2000-10-05 00:00:00+00:00,0.01606398
2000-10-06 00:00:00+00:00,-0.01405451
2000-10-09 00:00:00+00:00,-0.03044587
2000-10-10 00:00:00+00:00,0.03752245
2000-10-11 00:00:00+00:00,-0.01296028
2000-10-12 00:00:00+00:00,-0.02002566
2000-10-13 00:00:00+00:00,-0.01434695
2000-10-16 00:00:00+00:00,-0.01682162
2000-10-17 00:00:00+00:00,0.03806125
2000-10-18 00:00:00+00:00,-0.01312745
2000-10-19 00:00:00+00:00,-0.00493888
2000-10-20 00:00:00+00:00,-0.06175479
2000-10-23 00:00:00+00:00,-0.00876427
2000-10-24 00:00:00+00:00,0.05860452
2000-10-25 00:00:00+00:00,-0.08126888
2000-10-26 00:00:00+00:00,0.03332222
2000-10-27 00:00:00+00:00,-0.05997593
2000-10-30 00:00:00+00:00,-0.01529488
2000-10-31 00:00:00+00:00,-0.00529065
2000-11-01 00:00:00+00:00,-0.00149174
2000-11-02 00:00:00+00:00,0.02896632
2000-11-03 00:00:00+00:00,-0.03647171
2000-11-06 00:00:00+00:00,-0.01803379
2000-11-07 00:00:00+00:00,0.00748941
2000-11-08 00:00:00+00:00,-0.03095274
2000-11-09 00:00:00+00:00,0.00497912
2000-11-10 00:00:00+00:00,-0.01712773
2000-11-13 00:00:00+00:00,-0.05781428
2000-11-14 00:00:00+00:00,-0.03261138
2000-11-15 00:00:00+00:00,0.01480275
2000-11-16 00:00:00+00:00,-0.00022467
2000-11-17 00:00:00+00:00,-0.00288509
2000-11-20 00:00:00+00:00,-0.01105602
2000-11-21 00:00:00+00:00,0.00387924
2000-11-22 00:00:00+00:00,-0.02214283
2000-11-27 00:00:00+00:00,-0.02508586
2000-11-28 00:00:00+00:00,0.03759209
2000-11-29 00:00:00+00:00,0.01082732
2000-11-30 00:00:00+00:00,0.00252212
2000-12-01 00:00:00+00:00,-0.00296462
2000-12-04 00:00:00+00:00,0.03137366
2000-12-05 00:00:00+00:00,-0.01783264
2000-12-06 00:00:00+00:00,-0.03432370
2000-12-07 00:00:00+00:00,0.03172638
2000-12-08 00:00:00+00:00,0.00251391
2000-12-11 00:00:00+00:00,-0.03568811
2000-12-12 00:00:00+00:00,-0.03498789
2000-12-13 00:00:00+00:00,0.03469862
2000-12-14 00:00:00+00:00,0.03021097
2000-12-15 00:00:00+00:00,0.01191720
2000-12-18 00:00:00+00:00,-0.01087957
2000-12-19 00:00:00+00:00,-0.01897848
2000-12-20 00:00:00+00:00,0.05924885
2000-12-21 00:00:00+00:00,0.06295658
2000-12-22 00:00:00+00:00,-0.01039706
2000-12-26 00:00:00+00:00,0.01130393
2000-12-27 00:00:00+00:00,0.01380578
2000-12-28 00:00:00+00:00,-0.02425809
2000-12-29 00:00:00+00:00,-0.01943916
2001-01-02 00:00:00+00:00,0.04636430
2001-01-03 00:00:00+00:00,-0.06103973
2001-01-04 00:00:00+00:00,0.03635354
2001-01-05 00:00:00+00:00,0.11149184
2001-01-08 00:00:00+00:00,0.00102907
2001-01-09 00:00:00+00:00,-0.03663802
2001-01-10 00:00:00+00:00,0.02954955
2001-01-11 00:00:00+00:00,0.09249169
2001-01-12 00:00:00+00:00,0.02434182
2001-01-16 00:00:00+00:00,0.10489138
2001-01-17 00:00:00+00:00,0.17530680
2001-01-18 00:00:00+00:00,0.01603969
2001-01-19 00:00:00+00:00,-0.07748991
2001-01-22 00:00:00+00:00,0.09898410
2001-01-23 00:00:00+00:00,-0.00913704
2001-01-24 00:00:00+00:00,-0.01816332
2001-01-25 00:00:00+00:00,0.02798755
2001-01-26 00:00:00+00:00,0.10408837
2001-01-29 00:00:00+00:00,-0.01904527
2001-01-30 00:00:00+00:00,0.02361272
2001-01-31 00:00:00+00:00,-0.06777691
2001-02-01 00:00:00+00:00,0.05813714
2001-02-02 00:00:00+00:00,-0.00301038
2001-02-05 00:00:00+00:00,0.03101629
2001-02-06 00:00:00+00:00,0.03893220
2001-02-07 00:00:00+00:00,-0.07505897
2001-02-08 00:00:00+00:00,-0.06841929
2001-02-09 00:00:00+00:00,0.01156805
2001-02-12 00:00:00+00:00,0.05143179
2001-02-13 00:00:00+00:00,0.06996810
2001-02-14 00:00:00+00:00,-0.00840813
2001-02-15 00:00:00+00:00,-0.01305281
2001-02-16 00:00:00+00:00,0.12877244
2001-02-20 00:00:00+00:00,0.00332088
2001-02-21 00:00:00+00:00,0.08272714
2001-02-22 00:00:00+00:00,-0.06644392
2001-02-23 00:00:00+00:00,0.01978288
2001-02-26 00:00:00+00:00,-0.07226752
2001-02-27 00:00:00+00:00,0.02213957
2001-02-28 00:00:00+00:00,0.00159438
2001-03-01 00:00:00+00:00,-0.02830899
2001-03-02 00:00:00+00:00,0.08554929
2001-03-05 00:00:00+00:00,-0.05838469
2001-03-06 00:00:00+00:00,-0.15638497
2001-03-07 00:00:00+00:00,0.04198423
2001-03-08 00:00:00+00:00,-0.01797096
2001-03-09 00:00:00+00:00,0.03484151
2001-03-12 00:00:00+00:00,-0.03167422
2001-03-13 00:00:00+00:00,0.00361175
2001-03-14 00:00:00+00:00,-0.04027165
2001-03-15 00:00:00+00:00,-0.06073483
2001-03-16 00:00:00+00:00,0.02348504
2001-03-19 00:00:00+00:00,-0.04439612
2001-03-20 00:00:00+00:00,-0.03559200
2001-03-21 00:00:00+00:00,-0.05621250
2001-03-22 00:00:00+00:00,0.13770299
2001-03-23 00:00:00+00:00,0.02197849
2001-03-26 00:00:00+00:00,0.05222536
2001-03-27 00:00:00+00:00,-0.05024546
2001-03-28 00:00:00+00:00,0.01605223
2001-03-29 00:00:00+00:00,0.03485033
2001-03-30 00:00:00+00:00,0.01656008
2001-04-02 00:00:00+00:00,-0.07565877
2001-04-03 00:00:00+00:00,-0.03166704
2001-04-04 00:00:00+00:00,-0.02736063
2001-04-05 00:00:00+00:00,-0.00211668
2001-04-06 00:00:00+00:00,0.02445764
2001-04-09 00:00:00+00:00,-0.05948719
2001-04-10 00:00:00+00:00,-0.02321742
2001-04-11 00:00:00+00:00,0.06570687
2001-04-12 00:00:00+00:00,-0.02081881
2001-04-16 00:00:00+00:00,-0.04687029
2001-04-17 00:00:00+00:00,0.02632614
2001-04-18 00:00:00+00:00,-0.00317919
2001-04-19 00:00:00+00:00,0.00493240
2001-04-20 00:00:00+00:00,0.02726588
2001-04-23 00:00:00+00:00,0.02994984
2001-04-24 00:00:00+00:00,-0.02293674
2001-04-25 00:00:00+00:00,0.05201421
2001-04-26 00:00:00+00:00,0.01354237
2001-04-27 00:00:00+00:00,-0.05267078
2001-04-30 00:00:00+00:00,-0.02911466
2001-05-01 00:00:00+00:00,-0.02243428
2001-05-02 00:00:00+00:00,-0.01448878
2001-05-03 00:00:00+00:00,0.05352000
2001-05-04 00:00:00+00:00,-0.02531732
2001-05-07 00:00:00+00:00,0.03579418
2001-05-08 00:00:00+00:00,0.11108328
2001-05-09 00:00:00+00:00,-0.04420087
2001-05-10 00:00:00+00:00,0.05666886
2001-05-11 00:00:00+00:00,-0.06400938
2001-05-14 00:00:00+00:00,0.01958585
2001-05-15 00:00:00+00:00,-0.00111516
2001-05-16 00:00:00+00:00,0.01785753
2001-05-17 00:00:00+00:00,-0.04474838
2001-05-18 00:00:00+00:00,0.06260359
2001-05-21 00:00:00+00:00,-0.04357404
2001-05-22 00:00:00+00:00,-0.01996482
2001-05-23 00:00:00+00:00,0.02274308
2001-05-24 00:00:00+00:00,-0.03032489
2001-05-25 00:00:00+00:00,-0.05161342
2001-05-29 00:00:00+00:00,-0.04603506
2001-05-30 00:00:00+00:00,-0.07874449
2001-05-31 00:00:00+00:00,-0.05713196
2001-06-01 00:00:00+00:00,0.01905032
2001-06-04 00:00:00+00:00,-0.02543094
2001-06-05 00:00:00+00:00,0.04250408
2001-06-06 00:00:00+00:00,-0.01583001
2001-06-07 00:00:00+00:00,-0.08663702
2001-06-08 00:00:00+00:00,0.06160226
2001-06-11 00:00:00+00:00,-0.01411941
2001-06-12 00:00:00+00:00,-0.03801725
2001-06-13 00:00:00+00:00,0.04271869
2001-06-14 00:00:00+00:00,0.00308019
2001-06-15 00:00:00+00:00,-0.03004236
2001-06-18 00:00:00+00:00,0.03907814
2001-06-19 00:00:00+00:00,-0.03447225
2001-06-20 00:00:00+00:00,-0.06482983
2001-06-21 00:00:00+00:00,0.06554796
2001-06-22 00:00:00+00:00,-0.02874092
2001-06-25 00:00:00+00:00,0.01541890
2001-06-26 00:00:00+00:00,0.03955435
2001-06-27 00:00:00+00:00,0.02364551
2001-06-28 00:00:00+00:00,0.02015976
2001-06-29 00:00:00+00:00,0.03905603
2001-07-02 00:00:00+00:00,-0.00428944
2001-07-03 00:00:00+00:00,-0.02301597
2001-07-05 00:00:00+00:00,0.02509722
2001-07-06 00:00:00+00:00,-0.00637001
2001-07-09 00:00:00+00:00,-0.07097272
2001-07-10 00:00:00+00:00,-0.08770653
2001-07-11 00:00:00+00:00,0.04747980
2001-07-12 00:00:00+00:00,-0.04569370
2001-07-13 00:00:00+00:00,0.04647452
2001-07-16 00:00:00+00:00,-0.03267972
2001-07-17 00:00:00+00:00,-0.01667825
2001-07-18 00:00:00+00:00,0.01447816
2001-07-19 00:00:00+00:00,0.09785585
2001-07-20 00:00:00+00:00,0.01049917
2001-07-23 00:00:00+00:00,-0.02870903
2001-07-24 00:00:00+00:00,-0.00550795
2001-07-25 00:00:00+00:00,0.00632028
2001-07-26 00:00:00+00:00,-0.00550345
2001-07-27 00:00:00+00:00,-0.04314871
2001-07-30 00:00:00+00:00,0.03063063
2001-07-31 00:00:00+00:00,0.04639797
2001-08-01 00:00:00+00:00,-0.04039186
2001-08-02 00:00:00+00:00,0.01930144
2001-08-03 00:00:00+00:00,0.02232222
2001-08-06 00:00:00+00:00,0.10662806
2001-08-07 00:00:00+00:00,0.00186750
2001-08-08 00:00:00+00:00,0.01783041
2001-08-09 00:00:00+00:00,0.04038116
2001-08-10 00:00:00+00:00,-0.02823292
2001-08-13 00:00:00+00:00,-0.00700721
2001-08-14 00:00:00+00:00,0.01266405
2001-08-15 00:00:00+00:00,0.02816152
2001-08-16 00:00:00+00:00,-0.04139706
2001-08-17 00:00:00+00:00,-0.00987541
2001-08-20 00:00:00+00:00,-0.04013065
2001-08-21 00:00:00+00:00,0.00582858
2001-08-22 00:00:00+00:00,0.02775791
2001-08-23 00:00:00+00:00,-0.05710553
2001-08-24 00:00:00+00:00,0.00392571
2001-08-27 00:00:00+00:00,-0.00921462
2001-08-28 00:00:00+00:00,0.02629077
2001-08-29 00:00:00+00:00,-0.06719906
2001-08-30 00:00:00+00:00,-0.01562657
2001-08-31 00:00:00+00:00,-0.01578944
2001-09-04 00:00:00+00:00,-0.08337943
2001-09-05 00:00:00+00:00,-0.03200159
2001-09-06 00:00:00+00:00,0.02213816
2001-09-07 00:00:00+00:00,0.04502200
2001-09-10 00:00:00+00:00,-0.02488937
2001-09-17 00:00:00+00:00,0.06858347
2001-09-18 00:00:00+00:00,-0.00435715
2001-09-19 00:00:00+00:00,0.02862048
2001-09-20 00:00:00+00:00,0.06819205
2001-09-21 00:00:00+00:00,-0.01111217
2001-09-24 00:00:00+00:00,0.03410203
2001-09-25 00:00:00+00:00,-0.02875925
2001-09-26 00:00:00+00:00,0.04699065
2001-09-27 00:00:00+00:00,0.09009255
2001-09-28 00:00:00+00:00,0.02339356
2001-10-01 00:00:00+00:00,0.03514937
2001-10-02 00:00:00+00:00,-0.04385479
2001-10-03 00:00:00+00:00,0.02879513
2001-10-04 00:00:00+00:00,0.06962842
2001-10-05 00:00:00+00:00,-0.02052207
2001-10-08 00:00:00+00:00,-0.03955652
2001-10-09 00:00:00+00:00,-0.06688363
2001-10-10 00:00:00+00:00,-0.02374808
2001-10-11 00:00:00+00:00,0.01712632
2001-10-12 00:00:00+00:00,-0.04283403
2001-10-15 00:00:00+00:00,-0.01852741
2001-10-16 00:00:00+00:00,0.03320244
2001-10-17 00:00:00+00:00,0.04912905
2001-10-18 00:00:00+00:00,-0.01330491
2001-10-19 00:00:00+00:00,-0.05607374
2001-10-22 00:00:00+00:00,-0.04391380
2001-10-23 00:00:00+00:00,0.01383251
2001-10-24 00:00:00+00:00,-0.02383685
2001-10-25 00:00:00+00:00,-0.02514715
2001-10-26 00:00:00+00:00,0.01714369
2001-10-29 00:00:00+00:00,0.00492821
2001-10-30 00:00:00+00:00,0.00391299
2001-10-31 00:00:00+00:00,0.03587259
2001-11-01 00:00:00+00:00,0.01856957
2001-11-02 00:00:00+00:00,-0.03608608
2001-11-05 00:00:00+00:00,-0.02482107
2001-11-06 00:00:00+00:00,-0.00509441
2001-11-07 00:00:00+00:00,0.09720381
2001-11-08 00:00:00+00:00,0.11378676
2001-11-09 00:00:00+00:00,0.10407963
2001-11-12 00:00:00+00:00,0.00421048
2001-11-13 00:00:00+00:00,0.08396424
2001-11-14 00:00:00+00:00,-0.01572242
2001-11-15 00:00:00+00:00,0.05482444
2001-11-16 00:00:00+00:00,0.07459010
2001-11-19 00:00:00+00:00,0.00932733
2001-11-20 00:00:00+00:00,-0.00868370
2001-11-21 00:00:00+00:00,-0.01187628
2001-11-26 00:00:00+00:00,0.06621379
2001-11-27 00:00:00+00:00,-0.03839746
2001-11-28 00:00:00+00:00,0.01002828
2001-11-29 00:00:00+00:00,0.08177393
2001-11-30 00:00:00+00:00,-0.00378504
2001-12-03 00:00:00+00:00,-0.04638018
2001-12-04 00:00:00+00:00,-0.06511091
2001-12-05 00:00:00+00:00,0.02352543
2001-12-06 00:00:00+00:00,0.00070368
2001-12-07 00:00:00+00:00,-0.04937224
2001-12-10 00:00:00+00:00,-0.03779789
2001-12-11 00:00:00+00:00,0.10393681
2001-12-12 00:00:00+00:00,-0.00550427
2001-12-13 00:00:00+00:00,0.00463001
2001-12-14 00:00:00+00:00,0.05902022
2001-12-17 00:00:00+00:00,-0.01442842
2001-12-18 00:00:00+00:00,-0.03429665
2001-12-19 00:00:00+00:00,-0.02561756
2001-12-20 00:00:00+00:00,-0.00713456
2001-12-21 00:00:00+00:00,-0.00164999
2001-12-27 00:00:00+00:00,0.03938539
2001-12-28 00:00:00+00:00,0.00534471
2002-01-02 00:00:00+00:00,-0.02243617
2002-01-03 00:00:00+00:00,-0.00475720
2002-01-04 00:00:00+00:00,0.14076784
2002-01-07 00:00:00+00:00,0.03652590
2002-01-08 00:00:00+00:00,-0.03314509
2002-01-09 00:00:00+00:00,0.01382546
2002-01-10 00:00:00+00:00,-0.03348018
2002-01-11 00:00:00+00:00,-0.01921801
2002-01-14 00:00:00+00:00,-0.08030938
2002-01-15 00:00:00+00:00,0.00842860
2002-01-16 00:00:00+00:00,0.04461038
2002-01-17 00:00:00+00:00,-0.02569619
2002-01-18 00:00:00+00:00,-0.05198195
2002-01-22 00:00:00+00:00,0.07124087
2002-01-23 00:00:00+00:00,0.04080158
2002-01-24 00:00:00+00:00,-0.04239231
2002-01-25 00:00:00+00:00,0.02795454
2002-01-28 00:00:00+00:00,-0.00455424
2002-01-29 00:00:00+00:00,0.00141858
2002-01-30 00:00:00+00:00,0.03577325
2002-01-31 00:00:00+00:00,-0.03306822
2002-02-01 00:00:00+00:00,0.01035554
2002-02-04 00:00:00+00:00,0.07103413
2002-02-05 00:00:00+00:00,-0.02658097
2002-02-06 00:00:00+00:00,0.01950425
2002-02-07 00:00:00+00:00,0.06950884
2002-02-08 00:00:00+00:00,0.02070112
2002-02-11 00:00:00+00:00,0.03282502
2002-02-12 00:00:00+00:00,-0.01154535
2002-02-13 00:00:00+00:00,-0.01369793
2002-02-14 00:00:00+00:00,-0.01447764
2002-02-15 00:00:00+00:00,0.03089616
2002-02-19 00:00:00+00:00,-0.04710925
2002-02-20 00:00:00+00:00,-0.05454350
2002-02-21 00:00:00+00:00,0.00064300
2002-02-22 00:00:00+00:00,0.04873987
2002-02-25 00:00:00+00:00,0.03005751
2002-02-26 00:00:00+00:00,0.02822041
2002-02-27 00:00:00+00:00,-0.03006774
2002-02-28 00:00:00+00:00,0.00407803
2002-03-01 00:00:00+00:00,0.06475212
2002-03-04 00:00:00+00:00,-0.00342013
2002-03-05 00:00:00+00:00,-0.02086625
2002-03-06 00:00:00+00:00,0.01484035
2002-03-07 00:00:00+00:00,0.05167226
2002-03-08 00:00:00+00:00,0.00321207
2002-03-11 00:00:00+00:00,0.03535799
2002-03-12 00:00:00+00:00,0.00444054
2002-03-13 00:00:00+00:00,0.00443515
2002-03-14 00:00:00+00:00,-0.00713546
2002-03-15 00:00:00+00:00,-0.00974660
2002-03-18 00:00:00+00:00,-0.02021885
2002-03-19 00:00:00+00:00,-0.00860580
2002-03-20 00:00:00+00:00,-0.03169642
2002-03-21 00:00:00+00:00,0.00126224
2002-03-22 00:00:00+00:00,0.03263419
2002-03-25 00:00:00+00:00,-0.06052198
2002-03-26 00:00:00+00:00,-0.02377147
2002-03-27 00:00:00+00:00,0.04512991
2002-03-28 00:00:00+00:00,-0.01348043
2002-04-01 00:00:00+00:00,0.01342025
2002-04-02 00:00:00+00:00,-0.02286369
2002-04-03 00:00:00+00:00,-0.01228670
2002-04-04 00:00:00+00:00,0.04019797
2002-04-05 00:00:00+00:00,0.05559266
2002-04-08 00:00:00+00:00,-0.03674715
2002-04-09 00:00:00+00:00,-0.02011284
2002-04-10 00:00:00+00:00,-0.04117784
2002-04-11 00:00:00+00:00,0.01227245
2002-04-12 00:00:00+00:00,0.03612877
2002-04-15 00:00:00+00:00,-0.01349640
2002-04-16 00:00:00+00:00,0.01072255
2002-04-17 00:00:00+00:00,0.07519528
2002-04-18 00:00:00+00:00,0.03701208
2002-04-19 00:00:00+00:00,-0.03406875
2002-04-22 00:00:00+00:00,0.00447054
2002-04-23 00:00:00+00:00,0.01608778
2002-04-24 00:00:00+00:00,-0.03665752
2002-04-25 00:00:00+00:00,-0.03273093
2002-04-26 00:00:00+00:00,0.00324460
2002-04-29 00:00:00+00:00,-0.04436078
2002-04-30 00:00:00+00:00,0.04399367
2002-05-01 00:00:00+00:00,-0.05967742
2002-05-02 00:00:00+00:00,0.02245144
2002-05-03 00:00:00+00:00,-0.00749207
2002-05-06 00:00:00+00:00,-0.02706546
2002-05-07 00:00:00+00:00,0.00198748
2002-05-08 00:00:00+00:00,0.01641285
2002-05-09 00:00:00+00:00,0.03457166
2002-05-10 00:00:00+00:00,-0.00475397
2002-05-13 00:00:00+00:00,0.05417822
2002-05-14 00:00:00+00:00,-0.00853277
2002-05-15 00:00:00+00:00,-0.00727238
2002-05-16 00:00:00+00:00,0.01553138
2002-05-17 00:00:00+00:00,-0.00580990
2002-05-20 00:00:00+00:00,-0.01673997
2002-05-21 00:00:00+00:00,0.02447503
2002-05-22 00:00:00+00:00,-0.03576422
2002-05-23 00:00:00+00:00,0.00381365
2002-05-24 00:00:00+00:00,-0.02011154
2002-05-28 00:00:00+00:00,0.01888070
2002-05-29 00:00:00+00:00,0.02909070
