Date,US2
2000-03-03 00:00:00+00:00,
2000-03-06 00:00:00+00:00,-0.00118538
2000-03-07 00:00:00+00:00,0.00095088
2000-03-08 00:00:00+00:00,-0.00031567
2000-03-09 00:00:00+00:00,0.00031735
2000-03-10 00:00:00+00:00,-0.00102797
2000-03-13 00:00:00+00:00,0.00023702
2000-03-14 00:00:00+00:00,0.00086963
2000-03-15 00:00:00+00:00,-0.00015806
2000-03-16 00:00:00+00:00,0.00031575
2000-03-17 00:00:00+00:00,-0.00015889
2000-03-20 00:00:00+00:00,-0.00039637
2000-03-21 00:00:00+00:00,-0.00008045
2000-03-22 00:00:00+00:00,0.00015651
2000-03-23 00:00:00+00:00,-0.00047502
2000-03-24 00:00:00+00:00,-0.00221316
2000-03-27 00:00:00+00:00,-0.00031636
2000-03-28 00:00:00+00:00,0.00023693
2000-03-29 00:00:00+00:00,0.00031563
2000-03-30 00:00:00+00:00,0.00173967
2000-03-31 00:00:00+00:00,0.00007795
2000-04-03 00:00:00+00:00,0.00063121
2000-04-04 00:00:00+00:00,0.00362799
2000-04-05 00:00:00+00:00,-0.00125827
2000-04-06 00:00:00+00:00,-0.00118138
2000-04-07 00:00:00+00:00,0.00007704
2000-04-10 00:00:00+00:00,0.00102240
2000-04-11 00:00:00+00:00,-0.00110097
2000-04-12 00:00:00+00:00,-0.00102316
2000-04-13 00:00:00+00:00,0.00063071
2000-04-14 00:00:00+00:00,0.00102360
2000-04-17 00:00:00+00:00,-0.00070722
2000-04-18 00:00:00+00:00,-0.00015694
2000-04-19 00:00:00+00:00,0.00023632
2000-04-20 00:00:00+00:00,-0.00102124
2000-04-24 00:00:00+00:00,-0.00023452
2000-04-25 00:00:00+00:00,-0.00235990
2000-04-26 00:00:00+00:00,-0.00078624
2000-04-27 00:00:00+00:00,-0.00307533
2000-04-28 00:00:00+00:00,-0.00102789
2000-05-01 00:00:00+00:00,0.00118925
2000-05-02 00:00:00+00:00,-0.00095213
