Date,HEATOIL
2000-06-06 00:00:00+00:00,0.01389264
2000-06-07 00:00:00+00:00,-0.00428814
2000-06-08 00:00:00+00:00,-0.02036956
2000-06-09 00:00:00+00:00,0.00131814
2000-06-12 00:00:00+00:00,0.09315555
2000-06-13 00:00:00+00:00,0.01758115
2000-06-14 00:00:00+00:00,-0.00423226
2000-06-15 00:00:00+00:00,-0.01307974
2000-06-16 00:00:00+00:00,-0.09283370
2000-06-19 00:00:00+00:00,-0.00419343
2000-06-20 00:00:00+00:00,0.06361044
2000-06-21 00:00:00+00:00,0.05919046
2000-06-22 00:00:00+00:00,0.06403007
2000-06-23 00:00:00+00:00,-0.00756196
2000-06-26 00:00:00+00:00,-0.01067836
2000-06-27 00:00:00+00:00,0.04203827
2000-06-28 00:00:00+00:00,-0.00515637
2000-06-29 00:00:00+00:00,0.06998761
2000-06-30 00:00:00+00:00,-0.03075522
2000-07-05 00:00:00+00:00,-0.08735287
2000-07-06 00:00:00+00:00,-0.03226310
2000-07-07 00:00:00+00:00,0.01347643
2000-07-10 00:00:00+00:00,-0.02294873
2000-07-11 00:00:00+00:00,0.02529258
2000-07-12 00:00:00+00:00,0.01335709
2000-07-13 00:00:00+00:00,0.05578639
2000-07-14 00:00:00+00:00,-0.01857881
2000-07-17 00:00:00+00:00,-0.04104793
2000-07-18 00:00:00+00:00,0.02020366
2000-07-19 00:00:00+00:00,-0.01051787
2000-07-20 00:00:00+00:00,-0.01861198
2000-07-21 00:00:00+00:00,-0.06811424
2000-07-24 00:00:00+00:00,-0.02755987
2000-07-25 00:00:00+00:00,0.00074981
2000-07-26 00:00:00+00:00,0.00729990
2000-07-27 00:00:00+00:00,0.01823950
2000-07-28 00:00:00+00:00,-0.00003786
2000-07-31 00:00:00+00:00,-0.03341032
2000-08-01 00:00:00+00:00,0.02956820
2000-08-02 00:00:00+00:00,0.03681073
2000-08-03 00:00:00+00:00,0.02900376
2000-08-04 00:00:00+00:00,0.06315658
2000-08-07 00:00:00+00:00,-0.08954094
2000-08-08 00:00:00+00:00,0.03816025
2000-08-09 00:00:00+00:00,0.09079745
2000-08-10 00:00:00+00:00,0.06511633
2000-08-11 00:00:00+00:00,-0.01107578
2000-08-14 00:00:00+00:00,0.03378250
2000-08-15 00:00:00+00:00,-0.01704675
2000-08-16 00:00:00+00:00,0.00491974
2000-08-17 00:00:00+00:00,0.01404564
2000-08-18 00:00:00+00:00,0.02717814
2000-08-21 00:00:00+00:00,0.05218954
2000-08-22 00:00:00+00:00,-0.04135090
2000-08-23 00:00:00+00:00,0.10558870
2000-08-24 00:00:00+00:00,-0.00987342
2000-08-25 00:00:00+00:00,0.03073109
2000-08-28 00:00:00+00:00,0.06020076
2000-08-29 00:00:00+00:00,-0.01213277
2000-08-30 00:00:00+00:00,0.02492484
2000-08-31 00:00:00+00:00,-0.01076418
2000-09-01 00:00:00+00:00,-0.01981104
2000-09-05 00:00:00+00:00,0.00798493
2000-09-06 00:00:00+00:00,0.03434700
2000-09-07 00:00:00+00:00,0.06123459
2000-09-08 00:00:00+00:00,-0.06817392
2000-09-11 00:00:00+00:00,0.11403055
2000-09-12 00:00:00+00:00,-0.00708223
2000-09-13 00:00:00+00:00,-0.06422004
2000-09-14 00:00:00+00:00,-0.00483644
2000-09-15 00:00:00+00:00,0.04958043
2000-09-18 00:00:00+00:00,-0.00036016
2000-09-19 00:00:00+00:00,-0.04048897
2000-09-20 00:00:00+00:00,0.00072521
2000-09-21 00:00:00+00:00,-0.03252957
2000-09-22 00:00:00+00:00,-0.08566828
2000-09-25 00:00:00+00:00,-0.03131482
2000-09-26 00:00:00+00:00,-0.01784718
2000-09-27 00:00:00+00:00,0.03561633
2000-09-28 00:00:00+00:00,-0.07740055
2000-09-29 00:00:00+00:00,0.02541652
2000-10-02 00:00:00+00:00,0.07372580
2000-10-03 00:00:00+00:00,0.00821035
2000-10-04 00:00:00+00:00,0.00076922
2000-10-05 00:00:00+00:00,-0.07416948
2000-10-06 00:00:00+00:00,0.00771585
2000-10-09 00:00:00+00:00,0.05482638
2000-10-10 00:00:00+00:00,0.08669300
2000-10-11 00:00:00+00:00,0.03812381
2000-10-12 00:00:00+00:00,0.11982120
2000-10-13 00:00:00+00:00,-0.11033989
2000-10-16 00:00:00+00:00,-0.08919670
2000-10-17 00:00:00+00:00,-0.01805471
2000-10-18 00:00:00+00:00,0.00652806
2000-10-19 00:00:00+00:00,-0.04045445
2000-10-20 00:00:00+00:00,0.04767709
2000-10-23 00:00:00+00:00,0.05302457
2000-10-24 00:00:00+00:00,-0.01337063
2000-10-25 00:00:00+00:00,-0.03278641
2000-10-26 00:00:00+00:00,0.01581657
2000-10-27 00:00:00+00:00,-0.07371134
2000-10-30 00:00:00+00:00,0.00014898
2000-10-31 00:00:00+00:00,-0.01740782
2000-11-01 00:00:00+00:00,0.00899470
2000-11-02 00:00:00+00:00,-0.01865269
2000-11-03 00:00:00+00:00,-0.01892372
2000-11-06 00:00:00+00:00,-0.01098820
2000-11-07 00:00:00+00:00,0.06738705
2000-11-08 00:00:00+00:00,0.01771094
2000-11-09 00:00:00+00:00,0.10847247
2000-11-10 00:00:00+00:00,-0.01659681
2000-11-13 00:00:00+00:00,0.02024458
2000-11-14 00:00:00+00:00,0.06650835
2000-11-15 00:00:00+00:00,0.04248714
2000-11-16 00:00:00+00:00,-0.03519199
2000-11-17 00:00:00+00:00,-0.02702291
2000-11-20 00:00:00+00:00,0.03060829
2000-11-21 00:00:00+00:00,0.00258122
2000-11-22 00:00:00+00:00,-0.01517906
2000-11-27 00:00:00+00:00,-0.01005592
2000-11-28 00:00:00+00:00,-0.10174799
2000-11-29 00:00:00+00:00,0.03503308
2000-11-30 00:00:00+00:00,0.00526512
2000-12-01 00:00:00+00:00,-0.09453243
2000-12-04 00:00:00+00:00,0.05081704
2000-12-05 00:00:00+00:00,-0.05885072
2000-12-06 00:00:00+00:00,0.07120223
2000-12-07 00:00:00+00:00,-0.03113277
2000-12-08 00:00:00+00:00,-0.08806229
2000-12-11 00:00:00+00:00,0.08442650
2000-12-12 00:00:00+00:00,-0.04391816
2000-12-13 00:00:00+00:00,-0.09969906
2000-12-14 00:00:00+00:00,-0.05538017
2000-12-15 00:00:00+00:00,0.05627978
2000-12-18 00:00:00+00:00,0.01361748
2000-12-19 00:00:00+00:00,-0.06966699
2000-12-20 00:00:00+00:00,-0.11554762
2000-12-21 00:00:00+00:00,0.01667198
2000-12-22 00:00:00+00:00,0.01869753
2000-12-26 00:00:00+00:00,0.08159374
2000-12-27 00:00:00+00:00,0.01635664
2000-12-28 00:00:00+00:00,-0.06621731
2000-12-29 00:00:00+00:00,0.07251826
2001-01-02 00:00:00+00:00,-0.04016237
2001-01-03 00:00:00+00:00,-0.00662096
2001-01-04 00:00:00+00:00,0.00167846
2001-01-05 00:00:00+00:00,-0.00184595
2001-01-08 00:00:00+00:00,-0.08160943
2001-01-09 00:00:00+00:00,-0.03950678
2001-01-10 00:00:00+00:00,0.10177691
2001-01-11 00:00:00+00:00,-0.02022909
2001-01-12 00:00:00+00:00,0.00631626
2001-01-16 00:00:00+00:00,-0.05780292
2001-01-17 00:00:00+00:00,-0.04977721
2001-01-18 00:00:00+00:00,0.04896985
2001-01-19 00:00:00+00:00,0.09152005
2001-01-22 00:00:00+00:00,-0.00593223
2001-01-23 00:00:00+00:00,-0.02406229
2001-01-24 00:00:00+00:00,-0.06511573
2001-01-25 00:00:00+00:00,0.02136015
2001-01-26 00:00:00+00:00,0.02231333
2001-01-29 00:00:00+00:00,-0.06523578
2001-01-30 00:00:00+00:00,-0.01669382
2001-01-31 00:00:00+00:00,-0.05050049
2001-02-01 00:00:00+00:00,0.04873160
2001-02-02 00:00:00+00:00,0.10858767
2001-02-05 00:00:00+00:00,-0.02678405
2001-02-06 00:00:00+00:00,-0.00052302
2001-02-07 00:00:00+00:00,0.04864352
2001-02-08 00:00:00+00:00,0.03591695
2001-02-09 00:00:00+00:00,-0.04809538
2001-02-12 00:00:00+00:00,-0.04386150
2001-02-13 00:00:00+00:00,-0.02242967
2001-02-14 00:00:00+00:00,-0.04486487
2001-02-15 00:00:00+00:00,-0.04248037
2001-02-16 00:00:00+00:00,0.00785481
2001-02-20 00:00:00+00:00,-0.01920639
2001-02-21 00:00:00+00:00,-0.02227521
2001-02-22 00:00:00+00:00,-0.00670607
2001-02-23 00:00:00+00:00,0.00715957
2001-02-26 00:00:00+00:00,-0.01522071
2001-02-27 00:00:00+00:00,-0.00294620
2001-02-28 00:00:00+00:00,-0.03813647
2001-03-01 00:00:00+00:00,0.02189662
2001-03-02 00:00:00+00:00,0.02519279
2001-03-05 00:00:00+00:00,0.04244937
2001-03-06 00:00:00+00:00,-0.02573846
2001-03-07 00:00:00+00:00,0.03400047
2001-03-08 00:00:00+00:00,-0.02664406
2001-03-09 00:00:00+00:00,-0.00970192
2001-03-12 00:00:00+00:00,0.00433261
2001-03-13 00:00:00+00:00,-0.00903565
2001-03-14 00:00:00+00:00,-0.07667998
2001-03-15 00:00:00+00:00,0.00922287
2001-03-16 00:00:00+00:00,-0.00433364
2001-03-19 00:00:00+00:00,-0.02931686
2001-03-20 00:00:00+00:00,-0.00161735
2001-03-21 00:00:00+00:00,0.06306502
2001-03-22 00:00:00+00:00,-0.00783279
2001-03-23 00:00:00+00:00,0.08259308
2001-03-26 00:00:00+00:00,0.00185903
2001-03-27 00:00:00+00:00,0.04418449
2001-03-28 00:00:00+00:00,-0.10640627
2001-03-29 00:00:00+00:00,0.02434401
2001-03-30 00:00:00+00:00,-0.00011615
2001-04-02 00:00:00+00:00,-0.08055280
2001-04-03 00:00:00+00:00,0.05868466
2001-04-04 00:00:00+00:00,0.07980610
2001-04-05 00:00:00+00:00,0.02179365
2001-04-06 00:00:00+00:00,-0.01975093
2001-04-09 00:00:00+00:00,0.02109755
2001-04-10 00:00:00+00:00,0.13635439
2001-04-11 00:00:00+00:00,0.00946723
2001-04-12 00:00:00+00:00,-0.02520794
2001-04-16 00:00:00+00:00,0.09092820
2001-04-17 00:00:00+00:00,-0.02371387
2001-04-18 00:00:00+00:00,-0.03009577
2001-04-19 00:00:00+00:00,-0.00089071
2001-04-20 00:00:00+00:00,-0.03314624
2001-04-23 00:00:00+00:00,-0.02394859
2001-04-24 00:00:00+00:00,-0.02476907
2001-04-25 00:00:00+00:00,0.05051027
2001-04-26 00:00:00+00:00,0.05110664
2001-04-27 00:00:00+00:00,-0.03100056
2001-04-30 00:00:00+00:00,-0.01142301
2001-05-01 00:00:00+00:00,0.02749975
2001-05-02 00:00:00+00:00,-0.05255806
2001-05-03 00:00:00+00:00,0.05837354
2001-05-04 00:00:00+00:00,0.00093972
2001-05-07 00:00:00+00:00,-0.04700226
2001-05-08 00:00:00+00:00,0.00614900
2001-05-09 00:00:00+00:00,0.04585401
2001-05-10 00:00:00+00:00,0.00132585
2001-05-11 00:00:00+00:00,-0.02083700
2001-05-14 00:00:00+00:00,-0.01935935
2001-05-15 00:00:00+00:00,0.03228154
2001-05-16 00:00:00+00:00,0.02179786
2001-05-17 00:00:00+00:00,0.01164178
2001-05-18 00:00:00+00:00,0.05358053
2001-05-21 00:00:00+00:00,0.00561478
2001-05-22 00:00:00+00:00,-0.01285578
2001-05-23 00:00:00+00:00,0.02395078
2001-05-24 00:00:00+00:00,-0.04468596
2001-05-25 00:00:00+00:00,-0.01380446
2001-05-29 00:00:00+00:00,-0.01528743
2001-05-30 00:00:00+00:00,-0.00124755
2001-05-31 00:00:00+00:00,-0.01554361
2001-06-01 00:00:00+00:00,-0.03308450
2001-06-04 00:00:00+00:00,0.00107701
2001-06-05 00:00:00+00:00,0.02536482
2001-06-06 00:00:00+00:00,-0.00951744
2001-06-07 00:00:00+00:00,-0.01696396
2001-06-08 00:00:00+00:00,0.01754841
2001-06-11 00:00:00+00:00,0.04152536
2001-06-12 00:00:00+00:00,0.04869013
2001-06-13 00:00:00+00:00,-0.00170819
2001-06-14 00:00:00+00:00,0.06508116
2001-06-15 00:00:00+00:00,-0.05695541
2001-06-18 00:00:00+00:00,-0.03240184
2001-06-19 00:00:00+00:00,0.00387021
2001-06-20 00:00:00+00:00,-0.07152361
2001-06-21 00:00:00+00:00,-0.01107477
2001-06-22 00:00:00+00:00,-0.01513052
2001-06-25 00:00:00+00:00,0.01237103
2001-06-26 00:00:00+00:00,-0.02087992
2001-06-27 00:00:00+00:00,-0.07872721
2001-06-28 00:00:00+00:00,0.00074308
2001-06-29 00:00:00+00:00,0.02792180
2001-07-02 00:00:00+00:00,-0.01671238
2001-07-03 00:00:00+00:00,0.01508595
2001-07-05 00:00:00+00:00,0.02187772
2001-07-06 00:00:00+00:00,0.03913581
2001-07-09 00:00:00+00:00,-0.02609370
2001-07-10 00:00:00+00:00,-0.01557068
2001-07-11 00:00:00+00:00,-0.04749438
2001-07-12 00:00:00+00:00,0.00355019
2001-07-13 00:00:00+00:00,-0.05131555
2001-07-16 00:00:00+00:00,-0.00095897
2001-07-17 00:00:00+00:00,-0.00311519
2001-07-18 00:00:00+00:00,-0.01146114
2001-07-19 00:00:00+00:00,-0.01857676
2001-07-20 00:00:00+00:00,0.05279878
2001-07-23 00:00:00+00:00,0.00119307
2001-07-24 00:00:00+00:00,0.00519865
2001-07-25 00:00:00+00:00,0.05497548
2001-07-26 00:00:00+00:00,0.02324650
2001-07-27 00:00:00+00:00,-0.01590153
2001-07-30 00:00:00+00:00,-0.01159906
2001-07-31 00:00:00+00:00,-0.02782333
2001-08-01 00:00:00+00:00,0.00964343
2001-08-02 00:00:00+00:00,0.07615761
2001-08-03 00:00:00+00:00,-0.01377752
2001-08-06 00:00:00+00:00,-0.00268301
2001-08-07 00:00:00+00:00,0.02227572
2001-08-08 00:00:00+00:00,-0.01170396
2001-08-09 00:00:00+00:00,0.01662058
2001-08-10 00:00:00+00:00,0.02118882
2001-08-13 00:00:00+00:00,-0.00542159
2001-08-14 00:00:00+00:00,0.02127742
2001-08-15 00:00:00+00:00,-0.01265230
2001-08-16 00:00:00+00:00,-0.01033298
2001-08-17 00:00:00+00:00,-0.03498914
2001-08-20 00:00:00+00:00,0.01750212
2001-08-21 00:00:00+00:00,0.04040817
2001-08-22 00:00:00+00:00,-0.00937990
2001-08-23 00:00:00+00:00,0.02128234
2001-08-24 00:00:00+00:00,0.02694507
2001-08-27 00:00:00+00:00,0.01391483
2001-08-28 00:00:00+00:00,0.06425401
2001-08-29 00:00:00+00:00,-0.02453543
2001-08-30 00:00:00+00:00,-0.02598042
2001-08-31 00:00:00+00:00,0.03004149
2001-09-04 00:00:00+00:00,-0.02991711
2001-09-05 00:00:00+00:00,0.01530226
2001-09-06 00:00:00+00:00,0.04173240
2001-09-07 00:00:00+00:00,0.05000608
2001-09-10 00:00:00+00:00,-0.01641695
2001-09-14 00:00:00+00:00,0.14021493
2001-09-17 00:00:00+00:00,-0.09768073
2001-09-18 00:00:00+00:00,-0.06262934
2001-09-19 00:00:00+00:00,-0.06276479
2001-09-20 00:00:00+00:00,-0.00905239
2001-09-21 00:00:00+00:00,-0.03744278
2001-09-24 00:00:00+00:00,-0.21151006
2001-09-25 00:00:00+00:00,-0.04309886
2001-09-26 00:00:00+00:00,0.09464174
2001-09-27 00:00:00+00:00,0.00279039
2001-09-28 00:00:00+00:00,0.03249840
2001-10-01 00:00:00+00:00,-0.02678414
2001-10-02 00:00:00+00:00,-0.04115066
2001-10-03 00:00:00+00:00,-0.02143109
2001-10-04 00:00:00+00:00,0.04174789
2001-10-05 00:00:00+00:00,-0.03585523
2001-10-08 00:00:00+00:00,0.01468893
2001-10-09 00:00:00+00:00,0.00420826
2001-10-10 00:00:00+00:00,-0.00234474
2001-10-11 00:00:00+00:00,0.06383932
2001-10-12 00:00:00+00:00,-0.08567446
2001-10-15 00:00:00+00:00,-0.02353298
2001-10-16 00:00:00+00:00,-0.01538013
2001-10-17 00:00:00+00:00,0.00261953
2001-10-18 00:00:00+00:00,-0.04062576
2001-10-19 00:00:00+00:00,0.05546905
2001-10-22 00:00:00+00:00,-0.00224774
2001-10-23 00:00:00+00:00,-0.01460933
2001-10-24 00:00:00+00:00,0.04967325
2001-10-25 00:00:00+00:00,-0.01467839
2001-10-26 00:00:00+00:00,-0.02855926
2001-10-29 00:00:00+00:00,0.01031344
2001-10-30 00:00:00+00:00,-0.01678246
2001-10-31 00:00:00+00:00,-0.05505086
2001-11-01 00:00:00+00:00,-0.06759689
2001-11-02 00:00:00+00:00,-0.02164916
2001-11-05 00:00:00+00:00,-0.02274396
2001-11-06 00:00:00+00:00,-0.01545655
2001-11-07 00:00:00+00:00,0.00115888
2001-11-08 00:00:00+00:00,0.12208238
2001-11-09 00:00:00+00:00,0.06498032
2001-11-12 00:00:00+00:00,-0.08077359
2001-11-13 00:00:00+00:00,0.02716280
2001-11-14 00:00:00+00:00,-0.15385997
2001-11-15 00:00:00+00:00,-0.17579152
2001-11-16 00:00:00+00:00,0.04081442
2001-11-19 00:00:00+00:00,0.01048142
2001-11-20 00:00:00+00:00,0.05300023
2001-11-21 00:00:00+00:00,-0.01256035
2001-11-26 00:00:00+00:00,-0.04253323
2001-11-27 00:00:00+00:00,0.06455369
2001-11-28 00:00:00+00:00,-0.02874073
2001-11-29 00:00:00+00:00,-0.03880592
2001-11-30 00:00:00+00:00,0.05966413
2001-12-03 00:00:00+00:00,0.04575206
2001-12-04 00:00:00+00:00,-0.05535752
2001-12-05 00:00:00+00:00,-0.03310908
2001-12-06 00:00:00+00:00,-0.08646729
2001-12-07 00:00:00+00:00,0.03952372
2001-12-10 00:00:00+00:00,-0.03771148
2001-12-11 00:00:00+00:00,-0.02575493
2001-12-12 00:00:00+00:00,0.02133397
2001-12-13 00:00:00+00:00,0.01342534
2001-12-14 00:00:00+00:00,0.11987597
2001-12-17 00:00:00+00:00,-0.01525129
2001-12-18 00:00:00+00:00,0.01472085
2001-12-19 00:00:00+00:00,0.04055756
2001-12-20 00:00:00+00:00,-0.05843331
2001-12-21 00:00:00+00:00,-0.00549942
2001-12-26 00:00:00+00:00,0.16306180
2001-12-27 00:00:00+00:00,-0.03454751
2001-12-28 00:00:00+00:00,-0.04849198
2001-12-31 00:00:00+00:00,-0.06050378
2002-01-02 00:00:00+00:00,0.09618381
2002-01-03 00:00:00+00:00,-0.06353904
2002-01-04 00:00:00+00:00,0.09525063
2002-01-07 00:00:00+00:00,-0.04435940
2002-01-08 00:00:00+00:00,-0.01391406
2002-01-09 00:00:00+00:00,-0.10221099
2002-01-10 00:00:00+00:00,0.05671401
2002-01-11 00:00:00+00:00,-0.04755241
2002-01-14 00:00:00+00:00,-0.08227979
2002-01-15 00:00:00+00:00,0.00814725
2002-01-16 00:00:00+00:00,0.03037392
2002-01-17 00:00:00+00:00,-0.06377910
2002-01-18 00:00:00+00:00,-0.00639035
2002-01-22 00:00:00+00:00,0.00767451
2002-01-23 00:00:00+00:00,0.03798703
2002-01-24 00:00:00+00:00,0.02259495
2002-01-25 00:00:00+00:00,0.01153112
2002-01-28 00:00:00+00:00,-0.01989501
2002-01-29 00:00:00+00:00,-0.03525311
2002-01-30 00:00:00+00:00,-0.03242246
2002-01-31 00:00:00+00:00,0.06667028
2002-02-01 00:00:00+00:00,0.08173769
2002-02-04 00:00:00+00:00,-0.05246149
2002-02-05 00:00:00+00:00,-0.00540726
2002-02-06 00:00:00+00:00,-0.03174915
2002-02-07 00:00:00+00:00,-0.02903235
2002-02-08 00:00:00+00:00,0.05277571
2002-02-11 00:00:00+00:00,0.10513765
2002-02-12 00:00:00+00:00,-0.05691822
2002-02-13 00:00:00+00:00,0.02959426
2002-02-14 00:00:00+00:00,0.00425172
2002-02-15 00:00:00+00:00,0.00819029
2002-02-19 00:00:00+00:00,-0.04978121
2002-02-20 00:00:00+00:00,-0.04649576
2002-02-21 00:00:00+00:00,0.05978457
2002-02-22 00:00:00+00:00,-0.00910893
2002-02-25 00:00:00+00:00,-0.07334705
2002-02-26 00:00:00+00:00,0.09770662
2002-02-27 00:00:00+00:00,0.00157307
2002-02-28 00:00:00+00:00,0.06115845
2002-03-01 00:00:00+00:00,0.05968948
2002-03-04 00:00:00+00:00,-0.01497669
2002-03-05 00:00:00+00:00,0.06013244
2002-03-06 00:00:00+00:00,-0.00535382
2002-03-07 00:00:00+00:00,0.06339596
2002-03-08 00:00:00+00:00,0.00381754
2002-03-11 00:00:00+00:00,0.04733247
2002-03-12 00:00:00+00:00,0.00073490
2002-03-13 00:00:00+00:00,0.03793458
2002-03-14 00:00:00+00:00,0.02186324
2002-03-15 00:00:00+00:00,-0.02377222
2002-03-18 00:00:00+00:00,0.02497631
2002-03-19 00:00:00+00:00,-0.01436829
2002-03-20 00:00:00+00:00,-0.00854804
2002-03-21 00:00:00+00:00,0.03058086
2002-03-22 00:00:00+00:00,-0.03470855
2002-03-25 00:00:00+00:00,-0.02795831
2002-03-26 00:00:00+00:00,0.04772430
2002-03-27 00:00:00+00:00,0.03061561
2002-03-28 00:00:00+00:00,0.00932747
2002-04-01 00:00:00+00:00,0.04096988
2002-04-02 00:00:00+00:00,0.06478979
2002-04-03 00:00:00+00:00,-0.00412482
2002-04-04 00:00:00+00:00,-0.05936113
2002-04-05 00:00:00+00:00,-0.01353808
2002-04-08 00:00:00+00:00,0.03136197
2002-04-09 00:00:00+00:00,-0.04176187
2002-04-10 00:00:00+00:00,-0.00063405
2002-04-11 00:00:00+00:00,-0.09043498
2002-04-12 00:00:00+00:00,-0.14077266
2002-04-15 00:00:00+00:00,0.10899004
2002-04-16 00:00:00+00:00,0.01170059
2002-04-17 00:00:00+00:00,0.03331206
2002-04-18 00:00:00+00:00,0.00281940
2002-04-19 00:00:00+00:00,0.01336429
2002-04-22 00:00:00+00:00,-0.00184258
2002-04-23 00:00:00+00:00,0.01821075
2002-04-24 00:00:00+00:00,-0.01459121
2002-04-25 00:00:00+00:00,0.03523427
2002-04-26 00:00:00+00:00,0.01596512
2002-04-29 00:00:00+00:00,0.03348394
2002-04-30 00:00:00+00:00,-0.00435315
2002-05-01 00:00:00+00:00,-0.05163653
2002-05-02 00:00:00+00:00,-0.03988886
2002-05-03 00:00:00+00:00,0.01545929
2002-05-06 00:00:00+00:00,-0.04557769
2002-05-07 00:00:00+00:00,0.02865843
2002-05-08 00:00:00+00:00,0.04597403
2002-05-09 00:00:00+00:00,0.01289091
2002-05-10 00:00:00+00:00,0.03338229
2002-05-13 00:00:00+00:00,0.01416296
2002-05-14 00:00:00+00:00,0.06298601
2002-05-15 00:00:00+00:00,-0.10902321
2002-05-16 00:00:00+00:00,0.01034446
2002-05-17 00:00:00+00:00,0.01437079
2002-05-20 00:00:00+00:00,0.01301699
2002-05-21 00:00:00+00:00,-0.06197704
2002-05-22 00:00:00+00:00,0.00377810
2002-05-23 00:00:00+00:00,-0.01297146
