Date,BRENT_W
2000-05-18 00:00:00+00:00,0.06442744
2000-05-19 00:00:00+00:00,-0.01624253
2000-05-22 00:00:00+00:00,-0.07804906
2000-05-23 00:00:00+00:00,0.00281629
2000-05-24 00:00:00+00:00,0.07429944
2000-05-25 00:00:00+00:00,0.03659798
2000-05-26 00:00:00+00:00,-0.00299583
2000-05-30 00:00:00+00:00,-0.01084032
2000-05-31 00:00:00+00:00,-0.05685793
2000-06-01 00:00:00+00:00,0.06368192
2000-06-02 00:00:00+00:00,0.00091401
2000-06-05 00:00:00+00:00,-0.04710157
2000-06-06 00:00:00+00:00,0.01257387
2000-06-07 00:00:00+00:00,0.03895554
2000-06-08 00:00:00+00:00,-0.01512837
2000-06-09 00:00:00+00:00,0.02862661
2000-06-12 00:00:00+00:00,0.10240505
2000-06-13 00:00:00+00:00,0.02711594
2000-06-14 00:00:00+00:00,-0.02762891
2000-06-15 00:00:00+00:00,0.00424828
2000-06-16 00:00:00+00:00,-0.06786833
2000-06-19 00:00:00+00:00,-0.02716397
2000-06-20 00:00:00+00:00,0.07420443
2000-06-21 00:00:00+00:00,0.02162777
2000-06-22 00:00:00+00:00,0.05708532
2000-06-23 00:00:00+00:00,0.01874129
2000-06-26 00:00:00+00:00,-0.04368083
2000-06-27 00:00:00+00:00,0.03320959
2000-06-28 00:00:00+00:00,-0.00939187
2000-06-29 00:00:00+00:00,0.04417112
2000-06-30 00:00:00+00:00,-0.01834143
2000-07-03 00:00:00+00:00,0.03318395
2000-07-04 00:00:00+00:00,-0.09265402
2000-07-05 00:00:00+00:00,-0.01974309
2000-07-06 00:00:00+00:00,0.01223027
2000-07-07 00:00:00+00:00,0.00160273
2000-07-10 00:00:00+00:00,-0.04112534
2000-07-11 00:00:00+00:00,0.01839908
2000-07-12 00:00:00+00:00,0.03108261
2000-07-13 00:00:00+00:00,0.04075573
2000-07-14 00:00:00+00:00,-0.01113756
2000-07-17 00:00:00+00:00,-0.03745757
2000-07-18 00:00:00+00:00,0.05100660
2000-07-19 00:00:00+00:00,-0.02549730
2000-07-20 00:00:00+00:00,-0.03942459
2000-07-21 00:00:00+00:00,-0.04477727
2000-07-24 00:00:00+00:00,-0.04667874
2000-07-25 00:00:00+00:00,0.00169467
2000-07-26 00:00:00+00:00,-0.00314496
2000-07-27 00:00:00+00:00,0.01841858
2000-07-28 00:00:00+00:00,0.01460283
2000-07-31 00:00:00+00:00,-0.03757224
2000-08-01 00:00:00+00:00,0.01069995
2000-08-02 00:00:00+00:00,0.03009945
2000-08-03 00:00:00+00:00,0.04076015
2000-08-04 00:00:00+00:00,0.06889674
2000-08-07 00:00:00+00:00,-0.05590126
2000-08-08 00:00:00+00:00,0.01938116
2000-08-09 00:00:00+00:00,0.06570512
2000-08-10 00:00:00+00:00,0.06093374
2000-08-11 00:00:00+00:00,-0.02399645
2000-08-14 00:00:00+00:00,0.04570772
2000-08-15 00:00:00+00:00,0.02703119
2000-08-16 00:00:00+00:00,0.01948419
2000-08-17 00:00:00+00:00,-0.00723136
2000-08-18 00:00:00+00:00,0.02048779
2000-08-21 00:00:00+00:00,0.01289078
2000-08-22 00:00:00+00:00,-0.04237716
2000-08-23 00:00:00+00:00,0.05611955
2000-08-24 00:00:00+00:00,-0.02649517
2000-08-25 00:00:00+00:00,0.00617687
2000-08-29 00:00:00+00:00,0.05734202
2000-08-30 00:00:00+00:00,0.04036022
2000-08-31 00:00:00+00:00,-0.01605942
2000-09-01 00:00:00+00:00,0.01007639
2000-09-04 00:00:00+00:00,0.06252875
2000-09-05 00:00:00+00:00,0.00106496
2000-09-06 00:00:00+00:00,0.07227732
2000-09-07 00:00:00+00:00,0.02292716
2000-09-08 00:00:00+00:00,-0.10241269
2000-09-11 00:00:00+00:00,0.07044026
2000-09-12 00:00:00+00:00,-0.06091589
2000-09-13 00:00:00+00:00,-0.05004305
2000-09-14 00:00:00+00:00,0.02170817
2000-09-15 00:00:00+00:00,0.03513822
2000-09-18 00:00:00+00:00,0.03124308
2000-09-19 00:00:00+00:00,-0.04634386
2000-09-20 00:00:00+00:00,0.00283950
2000-09-21 00:00:00+00:00,-0.05550546
2000-09-22 00:00:00+00:00,-0.08344931
2000-09-25 00:00:00+00:00,-0.05978277
2000-09-26 00:00:00+00:00,0.01630680
2000-09-27 00:00:00+00:00,0.00504860
2000-09-28 00:00:00+00:00,-0.07864568
2000-09-29 00:00:00+00:00,0.03363757
2000-10-02 00:00:00+00:00,0.07549816
2000-10-03 00:00:00+00:00,0.00337562
2000-10-04 00:00:00+00:00,-0.03385557
2000-10-05 00:00:00+00:00,-0.03769000
2000-10-06 00:00:00+00:00,0.00978752
2000-10-09 00:00:00+00:00,0.04748123
2000-10-10 00:00:00+00:00,0.07144385
2000-10-11 00:00:00+00:00,-0.00079153
2000-10-12 00:00:00+00:00,0.15836485
2000-10-13 00:00:00+00:00,-0.11505073
2000-10-16 00:00:00+00:00,-0.07137866
2000-10-17 00:00:00+00:00,0.00112434
2000-10-18 00:00:00+00:00,-0.00469781
2000-10-19 00:00:00+00:00,-0.02516344
2000-10-20 00:00:00+00:00,0.05476293
2000-10-23 00:00:00+00:00,0.02547714
2000-10-24 00:00:00+00:00,-0.03094650
2000-10-25 00:00:00+00:00,-0.01241155
2000-10-26 00:00:00+00:00,0.03380791
2000-10-27 00:00:00+00:00,-0.06428722
2000-10-30 00:00:00+00:00,0.01234765
2000-10-31 00:00:00+00:00,-0.02538578
2000-11-01 00:00:00+00:00,0.03000975
2000-11-02 00:00:00+00:00,-0.03327684
2000-11-03 00:00:00+00:00,0.00948379
2000-11-06 00:00:00+00:00,0.02395790
2000-11-07 00:00:00+00:00,0.02340158
2000-11-08 00:00:00+00:00,-0.01345528
2000-11-09 00:00:00+00:00,0.05238977
2000-11-10 00:00:00+00:00,-0.01219826
2000-11-13 00:00:00+00:00,0.03841124
2000-11-14 00:00:00+00:00,0.00772623
2000-11-15 00:00:00+00:00,0.06918942
2000-11-16 00:00:00+00:00,-0.03906295
2000-11-17 00:00:00+00:00,0.02021757
2000-11-20 00:00:00+00:00,0.00665539
2000-11-21 00:00:00+00:00,0.00167633
2000-11-22 00:00:00+00:00,0.00752438
2000-11-23 00:00:00+00:00,0.00381629
2000-11-24 00:00:00+00:00,-0.01118858
2000-11-27 00:00:00+00:00,-0.00509766
2000-11-28 00:00:00+00:00,-0.05390704
2000-11-29 00:00:00+00:00,0.02744151
2000-11-30 00:00:00+00:00,-0.04281510
2000-12-01 00:00:00+00:00,-0.10517981
2000-12-04 00:00:00+00:00,-0.05831851
2000-12-05 00:00:00+00:00,-0.09132607
2000-12-06 00:00:00+00:00,0.01243808
2000-12-07 00:00:00+00:00,-0.03636658
2000-12-08 00:00:00+00:00,-0.06177654
2000-12-11 00:00:00+00:00,0.06700181
2000-12-12 00:00:00+00:00,-0.02092263
2000-12-13 00:00:00+00:00,-0.12292648
2000-12-14 00:00:00+00:00,-0.00710610
2000-12-15 00:00:00+00:00,0.00845298
2000-12-18 00:00:00+00:00,0.03479090
2000-12-19 00:00:00+00:00,-0.09141547
2000-12-20 00:00:00+00:00,-0.16921264
2000-12-21 00:00:00+00:00,0.05744201
2000-12-22 00:00:00+00:00,-0.00141385
2000-12-27 00:00:00+00:00,0.03172967
2000-12-28 00:00:00+00:00,-0.02401813
2000-12-29 00:00:00+00:00,0.01633046
2001-01-02 00:00:00+00:00,0.03208606
2001-01-03 00:00:00+00:00,0.06053986
2001-01-04 00:00:00+00:00,0.01907921
2001-01-05 00:00:00+00:00,-0.01367492
2001-01-08 00:00:00+00:00,-0.06466895
2001-01-09 00:00:00+00:00,0.02185816
2001-01-10 00:00:00+00:00,0.05586603
2001-01-11 00:00:00+00:00,0.02178591
2001-01-12 00:00:00+00:00,0.01326261
2001-01-15 00:00:00+00:00,0.03624064
2001-01-16 00:00:00+00:00,-0.02009884
2001-01-17 00:00:00+00:00,-0.04520856
2001-01-18 00:00:00+00:00,0.06263766
2001-01-19 00:00:00+00:00,0.10316862
2001-01-22 00:00:00+00:00,-0.04130120
2001-01-23 00:00:00+00:00,0.01427160
2001-01-24 00:00:00+00:00,-0.02910103
2001-01-25 00:00:00+00:00,0.01433224
2001-01-26 00:00:00+00:00,0.03638973
2001-01-29 00:00:00+00:00,-0.02996753
2001-01-30 00:00:00+00:00,0.01927911
2001-01-31 00:00:00+00:00,-0.01862515
2001-02-01 00:00:00+00:00,0.10060273
2001-02-02 00:00:00+00:00,0.08251284
2001-02-05 00:00:00+00:00,-0.05265753
2001-02-06 00:00:00+00:00,0.01563594
2001-02-07 00:00:00+00:00,0.08586802
2001-02-08 00:00:00+00:00,0.00300973
2001-02-09 00:00:00+00:00,-0.03735506
2001-02-12 00:00:00+00:00,-0.03091234
2001-02-13 00:00:00+00:00,-0.01279534
2001-02-14 00:00:00+00:00,-0.02851438
2001-02-15 00:00:00+00:00,-0.04560899
2001-02-16 00:00:00+00:00,0.01951714
2001-02-19 00:00:00+00:00,0.03241253
2001-02-20 00:00:00+00:00,-0.05017418
2001-02-21 00:00:00+00:00,-0.01635713
2001-02-22 00:00:00+00:00,0.00821977
2001-02-23 00:00:00+00:00,0.00553557
2001-02-26 00:00:00+00:00,-0.02951023
2001-02-27 00:00:00+00:00,-0.00662298
2001-02-28 00:00:00+00:00,-0.03231630
2001-03-01 00:00:00+00:00,0.02087208
2001-03-02 00:00:00+00:00,0.00987986
2001-03-05 00:00:00+00:00,0.05009837
2001-03-06 00:00:00+00:00,-0.01174936
2001-03-07 00:00:00+00:00,0.05626303
2001-03-08 00:00:00+00:00,-0.03559384
2001-03-09 00:00:00+00:00,-0.02797765
2001-03-12 00:00:00+00:00,-0.02085891
2001-03-13 00:00:00+00:00,-0.04594267
2001-03-14 00:00:00+00:00,-0.09036404
2001-03-15 00:00:00+00:00,0.01718826
2001-03-16 00:00:00+00:00,0.00987222
2001-03-19 00:00:00+00:00,-0.01397868
2001-03-20 00:00:00+00:00,-0.01801503
2001-03-21 00:00:00+00:00,0.03242413
2001-03-22 00:00:00+00:00,-0.03092474
2001-03-23 00:00:00+00:00,0.05487894
2001-03-26 00:00:00+00:00,-0.00051075
2001-03-27 00:00:00+00:00,0.03949129
2001-03-28 00:00:00+00:00,-0.04585255
2001-03-29 00:00:00+00:00,-0.05827146
2001-03-30 00:00:00+00:00,0.01685945
2001-04-02 00:00:00+00:00,-0.04827121
2001-04-03 00:00:00+00:00,0.04752510
2001-04-04 00:00:00+00:00,0.05702936
2001-04-05 00:00:00+00:00,0.00455435
2001-04-06 00:00:00+00:00,-0.01481616
2001-04-09 00:00:00+00:00,0.01277431
2001-04-10 00:00:00+00:00,0.09861114
2001-04-11 00:00:00+00:00,-0.00637958
2001-04-12 00:00:00+00:00,0.00730740
2001-04-17 00:00:00+00:00,0.01866595
2001-04-18 00:00:00+00:00,-0.01798380
2001-04-19 00:00:00+00:00,-0.03091969
2001-04-20 00:00:00+00:00,-0.02763646
2001-04-23 00:00:00+00:00,0.00855129
2001-04-24 00:00:00+00:00,-0.01811503
2001-04-25 00:00:00+00:00,0.03512266
2001-04-26 00:00:00+00:00,0.05021206
2001-04-27 00:00:00+00:00,0.01047947
2001-04-30 00:00:00+00:00,0.00934785
2001-05-01 00:00:00+00:00,0.03098527
2001-05-02 00:00:00+00:00,-0.04960743
2001-05-03 00:00:00+00:00,0.04291398
2001-05-04 00:00:00+00:00,0.00700801
2001-05-08 00:00:00+00:00,-0.02207916
2001-05-09 00:00:00+00:00,0.01675682
2001-05-10 00:00:00+00:00,0.03050315
2001-05-11 00:00:00+00:00,-0.02105887
2001-05-14 00:00:00+00:00,0.00448856
2001-05-15 00:00:00+00:00,-0.00045375
2001-05-16 00:00:00+00:00,0.00552215
2001-05-17 00:00:00+00:00,-0.02366488
2001-05-18 00:00:00+00:00,0.06762557
2001-05-21 00:00:00+00:00,0.00059673
2001-05-22 00:00:00+00:00,-0.01055271
2001-05-23 00:00:00+00:00,-0.00677606
2001-05-24 00:00:00+00:00,-0.05540119
2001-05-25 00:00:00+00:00,-0.00482215
2001-05-29 00:00:00+00:00,0.04689409
2001-05-30 00:00:00+00:00,-0.00473503
2001-05-31 00:00:00+00:00,0.00884521
2001-06-01 00:00:00+00:00,-0.01652860
2001-06-04 00:00:00+00:00,0.01536148
2001-06-05 00:00:00+00:00,0.02877725
2001-06-06 00:00:00+00:00,-0.04545771
2001-06-07 00:00:00+00:00,-0.03346855
2001-06-08 00:00:00+00:00,0.05756462
2001-06-11 00:00:00+00:00,0.01416642
2001-06-12 00:00:00+00:00,-0.00292338
2001-06-13 00:00:00+00:00,-0.01385872
2001-06-14 00:00:00+00:00,0.01771578
2001-06-15 00:00:00+00:00,-0.01845841
2001-06-18 00:00:00+00:00,-0.07347713
2001-06-19 00:00:00+00:00,-0.00753925
2001-06-20 00:00:00+00:00,-0.06638814
2001-06-21 00:00:00+00:00,0.01152346
2001-06-22 00:00:00+00:00,0.02036053
2001-06-25 00:00:00+00:00,0.03393967
2001-06-26 00:00:00+00:00,-0.00461268
2001-06-27 00:00:00+00:00,-0.08946279
2001-06-28 00:00:00+00:00,-0.01893653
2001-06-29 00:00:00+00:00,0.05413773
2001-07-02 00:00:00+00:00,-0.03285505
2001-07-03 00:00:00+00:00,-0.01732818
2001-07-04 00:00:00+00:00,0.03220860
2001-07-05 00:00:00+00:00,0.00222944
2001-07-06 00:00:00+00:00,0.07049789
2001-07-09 00:00:00+00:00,-0.04516185
2001-07-10 00:00:00+00:00,-0.01044813
2001-07-11 00:00:00+00:00,-0.03158810
2001-07-12 00:00:00+00:00,-0.02077725
2001-07-13 00:00:00+00:00,-0.00991067
2001-07-16 00:00:00+00:00,-0.01663491
2001-07-17 00:00:00+00:00,-0.00407190
2001-07-18 00:00:00+00:00,-0.04875958
2001-07-19 00:00:00+00:00,-0.01681802
2001-07-20 00:00:00+00:00,0.04891484
2001-07-23 00:00:00+00:00,0.02040128
2001-07-24 00:00:00+00:00,-0.00089361
2001-07-25 00:00:00+00:00,0.02419572
2001-07-26 00:00:00+00:00,-0.00955766
2001-07-27 00:00:00+00:00,0.00228007
2001-07-30 00:00:00+00:00,-0.01752341
2001-07-31 00:00:00+00:00,-0.02166247
2001-08-01 00:00:00+00:00,0.02372272
2001-08-02 00:00:00+00:00,0.08679051
2001-08-03 00:00:00+00:00,-0.02691648
2001-08-06 00:00:00+00:00,0.01422233
2001-08-07 00:00:00+00:00,0.02061719
2001-08-08 00:00:00+00:00,-0.03158268
2001-08-09 00:00:00+00:00,-0.00009475
2001-08-10 00:00:00+00:00,0.02150200
2001-08-13 00:00:00+00:00,-0.00734887
2001-08-14 00:00:00+00:00,0.00756892
2001-08-15 00:00:00+00:00,-0.03407621
2001-08-16 00:00:00+00:00,-0.00436673
2001-08-17 00:00:00+00:00,-0.03286548
2001-08-20 00:00:00+00:00,0.02854794
2001-08-21 00:00:00+00:00,0.03048716
2001-08-22 00:00:00+00:00,-0.00832487
2001-08-23 00:00:00+00:00,0.02308949
2001-08-24 00:00:00+00:00,0.02434377
2001-08-27 00:00:00+00:00,0.00105686
2001-08-28 00:00:00+00:00,0.03444205
2001-08-29 00:00:00+00:00,0.00179557
2001-08-30 00:00:00+00:00,-0.03070491
2001-08-31 00:00:00+00:00,0.02597110
2001-09-03 00:00:00+00:00,0.00709084
2001-09-04 00:00:00+00:00,-0.02234995
2001-09-05 00:00:00+00:00,0.00410511
2001-09-06 00:00:00+00:00,0.04600354
2001-09-07 00:00:00+00:00,0.05397438
2001-09-10 00:00:00+00:00,-0.01497705
2001-09-11 00:00:00+00:00,0.11353845
2001-09-12 00:00:00+00:00,-0.05828151
2001-09-13 00:00:00+00:00,0.00771529
2001-09-14 00:00:00+00:00,0.01507902
2001-09-17 00:00:00+00:00,-0.05945183
2001-09-18 00:00:00+00:00,-0.07647303
2001-09-19 00:00:00+00:00,-0.06242415
2001-09-20 00:00:00+00:00,-0.02396113
2001-09-21 00:00:00+00:00,-0.03948013
2001-09-24 00:00:00+00:00,-0.22734861
2001-09-25 00:00:00+00:00,0.02599082
2001-09-26 00:00:00+00:00,0.04797671
2001-09-27 00:00:00+00:00,-0.01227120
2001-09-28 00:00:00+00:00,0.04059918
2001-10-01 00:00:00+00:00,-0.02749793
2001-10-02 00:00:00+00:00,-0.07118274
2001-10-03 00:00:00+00:00,-0.04184026
2001-10-04 00:00:00+00:00,0.05163159
2001-10-05 00:00:00+00:00,-0.04388927
2001-10-08 00:00:00+00:00,-0.00691032
2001-10-09 00:00:00+00:00,0.02699081
2001-10-10 00:00:00+00:00,0.00899232
2001-10-11 00:00:00+00:00,0.03919726
2001-10-12 00:00:00+00:00,-0.06693601
2001-10-15 00:00:00+00:00,-0.00602597
2001-10-16 00:00:00+00:00,-0.01571519
2001-10-17 00:00:00+00:00,-0.00708403
2001-10-18 00:00:00+00:00,-0.03447745
2001-10-19 00:00:00+00:00,0.06948365
2001-10-22 00:00:00+00:00,-0.02834088
2001-10-23 00:00:00+00:00,-0.00993857
2001-10-24 00:00:00+00:00,0.02687745
2001-10-25 00:00:00+00:00,-0.02294597
2001-10-26 00:00:00+00:00,-0.00147671
2001-10-29 00:00:00+00:00,0.00514751
2001-10-30 00:00:00+00:00,-0.01801524
2001-10-31 00:00:00+00:00,-0.04869747
2001-11-01 00:00:00+00:00,-0.07521517
2001-11-02 00:00:00+00:00,0.00857289
2001-11-05 00:00:00+00:00,-0.03048210
2001-11-06 00:00:00+00:00,-0.03141430
2001-11-07 00:00:00+00:00,0.02129302
2001-11-08 00:00:00+00:00,0.10428812
2001-11-09 00:00:00+00:00,0.10812353
2001-11-12 00:00:00+00:00,-0.09057997
2001-11-13 00:00:00+00:00,0.04027914
2001-11-14 00:00:00+00:00,-0.18490204
2001-11-15 00:00:00+00:00,-0.15185264
2001-11-16 00:00:00+00:00,0.03168309
2001-11-19 00:00:00+00:00,0.01952217
2001-11-20 00:00:00+00:00,0.08397530
2001-11-21 00:00:00+00:00,-0.01072669
2001-11-22 00:00:00+00:00,0.13141118
2001-11-23 00:00:00+00:00,-0.06157742
2001-11-26 00:00:00+00:00,-0.09625874
2001-11-27 00:00:00+00:00,0.07153120
2001-11-28 00:00:00+00:00,-0.02327069
2001-11-29 00:00:00+00:00,-0.03242795
2001-11-30 00:00:00+00:00,0.08044755
2001-12-03 00:00:00+00:00,0.05651555
2001-12-04 00:00:00+00:00,-0.03693568
2001-12-05 00:00:00+00:00,-0.00210258
2001-12-06 00:00:00+00:00,-0.09179632
2001-12-07 00:00:00+00:00,0.06679939
2001-12-10 00:00:00+00:00,-0.08620954
2001-12-11 00:00:00+00:00,-0.02727912
2001-12-12 00:00:00+00:00,0.03361749
2001-12-13 00:00:00+00:00,-0.03638158
2001-12-14 00:00:00+00:00,0.08580744
2001-12-17 00:00:00+00:00,-0.00370399
2001-12-18 00:00:00+00:00,0.00467031
2001-12-19 00:00:00+00:00,0.02829934
2001-12-20 00:00:00+00:00,-0.04253360
2001-12-21 00:00:00+00:00,0.02598930
2001-12-24 00:00:00+00:00,0.00100000
2001-12-27 00:00:00+00:00,0.09880115
2001-12-28 00:00:00+00:00,-0.00804367
2001-12-31 00:00:00+00:00,-0.03976626
2002-01-02 00:00:00+00:00,0.10456772
2002-01-03 00:00:00+00:00,-0.03331605
2002-01-04 00:00:00+00:00,0.13826065
2002-01-07 00:00:00+00:00,-0.01783807
2002-01-08 00:00:00+00:00,-0.01045954
2002-01-09 00:00:00+00:00,-0.09325879
2002-01-10 00:00:00+00:00,0.02831152
2002-01-11 00:00:00+00:00,-0.03852540
2002-01-14 00:00:00+00:00,-0.10395958
2002-01-15 00:00:00+00:00,-0.00162898
2002-01-16 00:00:00+00:00,-0.01532385
2002-01-17 00:00:00+00:00,-0.02211586
2002-01-18 00:00:00+00:00,0.00371725
2002-01-21 00:00:00+00:00,0.00961149
2002-01-22 00:00:00+00:00,0.01492629
2002-01-23 00:00:00+00:00,0.04622962
2002-01-24 00:00:00+00:00,-0.00004753
2002-01-25 00:00:00+00:00,0.02328034
2002-01-28 00:00:00+00:00,0.02969551
2002-01-29 00:00:00+00:00,-0.03843192
2002-01-30 00:00:00+00:00,-0.04529285
2002-01-31 00:00:00+00:00,0.04096055
2002-02-01 00:00:00+00:00,0.08186748
2002-02-04 00:00:00+00:00,-0.01737565
2002-02-05 00:00:00+00:00,-0.02202680
2002-02-06 00:00:00+00:00,-0.02324540
2002-02-07 00:00:00+00:00,-0.01024149
2002-02-08 00:00:00+00:00,0.04913280
2002-02-11 00:00:00+00:00,0.15167937
2002-02-12 00:00:00+00:00,-0.07805616
2002-02-13 00:00:00+00:00,0.02713583
2002-02-14 00:00:00+00:00,0.00281929
2002-02-15 00:00:00+00:00,0.00376566
2002-02-18 00:00:00+00:00,-0.05050066
2002-02-19 00:00:00+00:00,0.01459265
2002-02-20 00:00:00+00:00,-0.06849524
2002-02-21 00:00:00+00:00,0.05133675
2002-02-22 00:00:00+00:00,-0.00152212
2002-02-25 00:00:00+00:00,-0.03595516
2002-02-26 00:00:00+00:00,0.08399338
2002-02-27 00:00:00+00:00,-0.00245364
2002-02-28 00:00:00+00:00,0.04958992
2002-03-01 00:00:00+00:00,0.05534959
2002-03-04 00:00:00+00:00,0.00542470
2002-03-05 00:00:00+00:00,0.07816762
2002-03-06 00:00:00+00:00,-0.00442420
2002-03-07 00:00:00+00:00,0.05251281
2002-03-08 00:00:00+00:00,0.00762588
2002-03-11 00:00:00+00:00,0.05079701
2002-03-12 00:00:00+00:00,-0.01572757
2002-03-13 00:00:00+00:00,0.00909661
2002-03-14 00:00:00+00:00,0.03151046
2002-03-15 00:00:00+00:00,-0.01950825
2002-03-18 00:00:00+00:00,0.04500925
2002-03-19 00:00:00+00:00,-0.01337923
2002-03-20 00:00:00+00:00,-0.01509804
2002-03-21 00:00:00+00:00,0.05757071
2002-03-22 00:00:00+00:00,-0.00522616
2002-03-25 00:00:00+00:00,-0.02400226
2002-03-26 00:00:00+00:00,0.02020915
2002-03-27 00:00:00+00:00,0.01514983
2002-03-28 00:00:00+00:00,0.03163328
2002-04-02 00:00:00+00:00,0.14269523
2002-04-03 00:00:00+00:00,-0.02988977
2002-04-04 00:00:00+00:00,-0.00744333
2002-04-05 00:00:00+00:00,-0.09777378
2002-04-08 00:00:00+00:00,0.07325581
2002-04-09 00:00:00+00:00,-0.06835942
2002-04-10 00:00:00+00:00,0.00034464
2002-04-11 00:00:00+00:00,-0.07474486
2002-04-12 00:00:00+00:00,-0.09058766
2002-04-15 00:00:00+00:00,0.05694687
2002-04-16 00:00:00+00:00,0.00660154
2002-04-17 00:00:00+00:00,0.06312371
2002-04-18 00:00:00+00:00,0.03082615
2002-04-19 00:00:00+00:00,0.01022034
2002-04-22 00:00:00+00:00,0.00740304
2002-04-23 00:00:00+00:00,0.00813891
2002-04-24 00:00:00+00:00,-0.01985377
2002-04-25 00:00:00+00:00,0.01565009
2002-04-26 00:00:00+00:00,0.02017681
2002-04-29 00:00:00+00:00,0.03499082
2002-04-30 00:00:00+00:00,-0.01255407
2002-05-01 00:00:00+00:00,-0.04572881
2002-05-02 00:00:00+00:00,-0.03433060
2002-05-03 00:00:00+00:00,0.02888475
2002-05-07 00:00:00+00:00,-0.01915982
2002-05-08 00:00:00+00:00,0.04977440
2002-05-09 00:00:00+00:00,-0.00540511
2002-05-10 00:00:00+00:00,0.03559651
