Date,SWISSLEAD
2022-08-11 00:00:00+00:00,0.03208655
2022-08-12 00:00:00+00:00,-0.02766189
2022-08-15 00:00:00+00:00,-0.00057060
2022-08-16 00:00:00+00:00,-0.00149385
2022-08-17 00:00:00+00:00,-0.01150335
2022-08-18 00:00:00+00:00,-0.01162695
2022-08-19 00:00:00+00:00,-0.01023930
2022-08-22 00:00:00+00:00,-0.01959179
2022-08-23 00:00:00+00:00,-0.02220303
2022-08-24 00:00:00+00:00,0.01325683
2022-08-25 00:00:00+00:00,0.01168311
2022-08-26 00:00:00+00:00,-0.02730230
2022-08-29 00:00:00+00:00,-0.00896701
2022-08-30 00:00:00+00:00,-0.00180462
2022-08-31 00:00:00+00:00,-0.00402942
2022-09-01 00:00:00+00:00,-0.04287448
2022-09-02 00:00:00+00:00,0.05057669
2022-09-05 00:00:00+00:00,-0.02226761
2022-09-06 00:00:00+00:00,0.00509079
2022-09-07 00:00:00+00:00,-0.00635531
2022-09-08 00:00:00+00:00,-0.00133936
2022-09-09 00:00:00+00:00,0.04685339
2022-09-12 00:00:00+00:00,-0.00143493
2022-09-13 00:00:00+00:00,-0.02665509
2022-09-14 00:00:00+00:00,-0.02295722
2022-09-15 00:00:00+00:00,-0.01152337
2022-09-16 00:00:00+00:00,-0.02574459
2022-09-19 00:00:00+00:00,0.00123521
2022-09-20 00:00:00+00:00,-0.02677341
2022-09-21 00:00:00+00:00,-0.00409098
2022-09-22 00:00:00+00:00,-0.03682337
2022-09-23 00:00:00+00:00,-0.04530659
2022-09-26 00:00:00+00:00,-0.01107936
2022-09-27 00:00:00+00:00,-0.00389414
2022-09-28 00:00:00+00:00,0.02157930
2022-09-29 00:00:00+00:00,-0.02586707
2022-09-30 00:00:00+00:00,0.03353242
2022-10-03 00:00:00+00:00,0.00910048
2022-10-04 00:00:00+00:00,0.06480837
2022-10-05 00:00:00+00:00,-0.01989329
2022-10-06 00:00:00+00:00,-0.01369006
2022-10-07 00:00:00+00:00,-0.02895875
2022-10-10 00:00:00+00:00,-0.01003533
2022-10-11 00:00:00+00:00,-0.01593724
2022-10-12 00:00:00+00:00,-0.00564911
2022-10-13 00:00:00+00:00,-0.00783460
2022-10-14 00:00:00+00:00,0.04113283
2022-10-17 00:00:00+00:00,0.03422554
2022-10-18 00:00:00+00:00,0.02538280
2022-10-19 00:00:00+00:00,-0.01677591
2022-10-20 00:00:00+00:00,0.00427222
2022-10-21 00:00:00+00:00,-0.01776004
2022-10-24 00:00:00+00:00,0.03415845
2022-10-25 00:00:00+00:00,0.04145854
2022-10-26 00:00:00+00:00,0.01075513
2022-10-27 00:00:00+00:00,-0.02308109
2022-10-28 00:00:00+00:00,0.00551874
2022-10-31 00:00:00+00:00,0.00445559
2022-11-01 00:00:00+00:00,-0.00709195
2022-11-02 00:00:00+00:00,-0.00071180
2022-11-03 00:00:00+00:00,-0.02639270
2022-11-04 00:00:00+00:00,0.03160222
2022-11-07 00:00:00+00:00,-0.00310631
2022-11-08 00:00:00+00:00,0.02585679
2022-11-09 00:00:00+00:00,0.00669953
2022-11-10 00:00:00+00:00,0.05979597
2022-11-11 00:00:00+00:00,0.02574394
2022-11-14 00:00:00+00:00,-0.02132357
2022-11-15 00:00:00+00:00,0.00429668
2022-11-16 00:00:00+00:00,-0.03080199
2022-11-17 00:00:00+00:00,-0.00520545
2022-11-18 00:00:00+00:00,0.01972503
2022-11-21 00:00:00+00:00,0.00278787
2022-11-22 00:00:00+00:00,-0.00551688
2022-11-23 00:00:00+00:00,0.00939890
2022-11-24 00:00:00+00:00,0.01651699
2022-11-25 00:00:00+00:00,-0.00383016
2022-11-28 00:00:00+00:00,-0.01194892
2022-11-29 00:00:00+00:00,-0.01389548
2022-11-30 00:00:00+00:00,0.01277907
2022-12-01 00:00:00+00:00,0.01715769
2022-12-02 00:00:00+00:00,-0.00080184
2022-12-05 00:00:00+00:00,-0.00644835
2022-12-06 00:00:00+00:00,-0.02299677
2022-12-07 00:00:00+00:00,-0.01758643
2022-12-08 00:00:00+00:00,-0.00158955
2022-12-09 00:00:00+00:00,0.01552088
2022-12-12 00:00:00+00:00,-0.00619578
2022-12-13 00:00:00+00:00,0.02208894
2022-12-14 00:00:00+00:00,-0.00244926
2022-12-15 00:00:00+00:00,-0.05251165
2022-12-16 00:00:00+00:00,-0.02396824
2022-12-19 00:00:00+00:00,-0.01063621
2022-12-20 00:00:00+00:00,-0.02312156
2022-12-21 00:00:00+00:00,0.03594336
2022-12-22 00:00:00+00:00,-0.01269672
2022-12-23 00:00:00+00:00,0.01055058
2022-12-27 00:00:00+00:00,0.01901749
2022-12-28 00:00:00+00:00,-0.01711513
2022-12-29 00:00:00+00:00,0.02416633
2022-12-30 00:00:00+00:00,-0.02408251
2023-01-03 00:00:00+00:00,0.04916209
2023-01-04 00:00:00+00:00,0.02054514
2023-01-05 00:00:00+00:00,0.00517516
2023-01-06 00:00:00+00:00,0.00135345
2023-01-09 00:00:00+00:00,0.03472128
2023-01-10 00:00:00+00:00,-0.01921708
2023-01-11 00:00:00+00:00,0.01923204
2023-01-12 00:00:00+00:00,0.00805718
2023-01-13 00:00:00+00:00,0.00412792
2023-01-16 00:00:00+00:00,0.01520902
2023-01-17 00:00:00+00:00,-0.00221102
2023-01-18 00:00:00+00:00,-0.00062314
2023-01-19 00:00:00+00:00,-0.01800317
2023-01-20 00:00:00+00:00,-0.00045528
2023-01-23 00:00:00+00:00,0.02218233
2023-01-24 00:00:00+00:00,0.00475996
2023-01-25 00:00:00+00:00,0.00695420
2023-01-26 00:00:00+00:00,0.00264727
2023-01-27 00:00:00+00:00,0.00314965
2023-01-30 00:00:00+00:00,-0.00533574
2023-01-31 00:00:00+00:00,-0.01998935
2023-02-01 00:00:00+00:00,0.00739508
2023-02-02 00:00:00+00:00,0.01631741
2023-02-03 00:00:00+00:00,0.01685484
2023-02-06 00:00:00+00:00,-0.00089369
2023-02-07 00:00:00+00:00,-0.01583032
2023-02-08 00:00:00+00:00,0.00303219
2023-02-09 00:00:00+00:00,-0.00981669
2023-02-10 00:00:00+00:00,-0.02085112
2023-02-13 00:00:00+00:00,0.00307370
2023-02-14 00:00:00+00:00,0.01005903
2023-02-15 00:00:00+00:00,0.00961130
2023-02-16 00:00:00+00:00,0.00365366
2023-02-17 00:00:00+00:00,-0.00562144
2023-02-20 00:00:00+00:00,0.00055926
2023-02-21 00:00:00+00:00,-0.00377622
2023-02-22 00:00:00+00:00,0.00366167
2023-02-23 00:00:00+00:00,0.00624294
2023-02-24 00:00:00+00:00,-0.01156297
2023-02-27 00:00:00+00:00,0.00377727
2023-02-28 00:00:00+00:00,-0.01092964
2023-03-01 00:00:00+00:00,-0.01846009
2023-03-02 00:00:00+00:00,0.01953655
2023-03-03 00:00:00+00:00,0.01832369
2023-03-06 00:00:00+00:00,-0.00824720
2023-03-07 00:00:00+00:00,-0.02015912
2023-03-08 00:00:00+00:00,0.00016238
2023-03-09 00:00:00+00:00,-0.00955770
2023-03-10 00:00:00+00:00,-0.04072079
2023-03-13 00:00:00+00:00,-0.03432414
2023-03-14 00:00:00+00:00,0.02053828
2023-03-15 00:00:00+00:00,-0.05136905
2023-03-16 00:00:00+00:00,0.03920201
2023-03-17 00:00:00+00:00,-0.06677519
2023-03-20 00:00:00+00:00,0.01470948
2023-03-21 00:00:00+00:00,0.03516951
2023-03-22 00:00:00+00:00,0.03931876
2023-03-23 00:00:00+00:00,-0.05105359
2023-03-24 00:00:00+00:00,0.01820481
2023-03-27 00:00:00+00:00,0.02312963
2023-03-28 00:00:00+00:00,-0.03241576
2023-03-29 00:00:00+00:00,0.02538740
2023-03-30 00:00:00+00:00,0.05741883
2023-03-31 00:00:00+00:00,0.01503596
2023-04-03 00:00:00+00:00,-0.00811807
2023-04-04 00:00:00+00:00,-0.03766594
2023-04-05 00:00:00+00:00,-0.00087029
2023-04-06 00:00:00+00:00,0.04628668
2023-04-11 00:00:00+00:00,-0.02146565
2023-04-12 00:00:00+00:00,-0.00178479
2023-04-13 00:00:00+00:00,0.00602141
2023-04-14 00:00:00+00:00,0.01916442
2023-04-17 00:00:00+00:00,0.00571353
2023-04-18 00:00:00+00:00,-0.00561020
2023-04-19 00:00:00+00:00,0.00338783
2023-04-20 00:00:00+00:00,0.00202492
2023-04-21 00:00:00+00:00,0.00648599
2023-04-24 00:00:00+00:00,0.01266040
2023-04-25 00:00:00+00:00,-0.00566606
2023-04-26 00:00:00+00:00,-0.02430937
2023-04-27 00:00:00+00:00,-0.00256818
2023-04-28 00:00:00+00:00,0.03154651
2023-05-02 00:00:00+00:00,-0.02089446
2023-05-03 00:00:00+00:00,0.01717666
2023-05-04 00:00:00+00:00,-0.01050262
2023-05-05 00:00:00+00:00,0.01824148
2023-05-08 00:00:00+00:00,0.01801622
2023-05-09 00:00:00+00:00,-0.01805825
2023-05-10 00:00:00+00:00,-0.01185108
2023-05-11 00:00:00+00:00,0.01750493
2023-05-12 00:00:00+00:00,0.00137372
2023-05-15 00:00:00+00:00,0.00382145
2023-05-16 00:00:00+00:00,-0.01367128
2023-05-17 00:00:00+00:00,-0.01918327
2023-05-19 00:00:00+00:00,0.03541078
2023-05-22 00:00:00+00:00,-0.00101843
2023-05-23 00:00:00+00:00,-0.01787362
2023-05-24 00:00:00+00:00,-0.03056121
2023-05-25 00:00:00+00:00,0.00043727
2023-05-26 00:00:00+00:00,0.02206994
2023-05-30 00:00:00+00:00,-0.01821350
2023-05-31 00:00:00+00:00,-0.01424027
2023-06-01 00:00:00+00:00,0.01293452
2023-06-02 00:00:00+00:00,0.02764119
2023-06-05 00:00:00+00:00,-0.00918924
2023-06-06 00:00:00+00:00,0.01256075
2023-06-07 00:00:00+00:00,-0.02083356
2023-06-08 00:00:00+00:00,-0.00604818
2023-06-09 00:00:00+00:00,-0.01149457
2023-06-12 00:00:00+00:00,0.01158605
2023-06-13 00:00:00+00:00,0.01434247
2023-06-14 00:00:00+00:00,-0.00584175
2023-06-15 00:00:00+00:00,-0.00321647
2023-06-16 00:00:00+00:00,0.01584467
2023-06-19 00:00:00+00:00,-0.02400932
2023-06-20 00:00:00+00:00,-0.01204079
2023-06-21 00:00:00+00:00,-0.01762266
2023-06-22 00:00:00+00:00,0.00227703
2023-06-23 00:00:00+00:00,0.00547609
2023-06-26 00:00:00+00:00,-0.00811677
2023-06-27 00:00:00+00:00,-0.00018806
2023-06-28 00:00:00+00:00,0.01252515
2023-06-29 00:00:00+00:00,-0.00496880
2023-06-30 00:00:00+00:00,0.02479533
2023-07-03 00:00:00+00:00,-0.01218754
2023-07-04 00:00:00+00:00,-0.00018668
2023-07-05 00:00:00+00:00,-0.01352302
2023-07-06 00:00:00+00:00,-0.04041009
2023-07-07 00:00:00+00:00,-0.00449652
2023-07-10 00:00:00+00:00,0.00593531
2023-07-11 00:00:00+00:00,0.01068517
2023-07-12 00:00:00+00:00,0.01675815
2023-07-13 00:00:00+00:00,0.00296391
2023-07-14 00:00:00+00:00,0.01406817
2023-07-17 00:00:00+00:00,-0.01798781
2023-07-18 00:00:00+00:00,0.01816847
2023-07-19 00:00:00+00:00,0.00231012
2023-07-20 00:00:00+00:00,0.01048302
2023-07-21 00:00:00+00:00,-0.00499080
2023-07-24 00:00:00+00:00,-0.00064274
2023-07-25 00:00:00+00:00,0.01458606
2023-07-26 00:00:00+00:00,-0.00884571
2023-07-27 00:00:00+00:00,0.03503029
2023-07-28 00:00:00+00:00,-0.00329748
2023-07-31 00:00:00+00:00,-0.00691089
2023-08-02 00:00:00+00:00,-0.03023064
2023-08-03 00:00:00+00:00,-0.01761593
2023-08-04 00:00:00+00:00,0.01242349
2023-08-07 00:00:00+00:00,-0.00007783
2023-08-08 00:00:00+00:00,-0.01465295
2023-08-09 00:00:00+00:00,0.00557855
2023-08-10 00:00:00+00:00,0.01433212
2023-08-11 00:00:00+00:00,-0.01817251
2023-08-14 00:00:00+00:00,0.00454531
2023-08-15 00:00:00+00:00,-0.02352805
2023-08-16 00:00:00+00:00,-0.00180303
2023-08-17 00:00:00+00:00,-0.00543595
2023-08-18 00:00:00+00:00,-0.02694362
2023-08-21 00:00:00+00:00,0.01989578
2023-08-22 00:00:00+00:00,-0.01225267
2023-08-23 00:00:00+00:00,0.01205634
2023-08-24 00:00:00+00:00,-0.00257008
2023-08-25 00:00:00+00:00,-0.00709943
2023-08-28 00:00:00+00:00,0.01855926
2023-08-29 00:00:00+00:00,0.01532667
2023-08-30 00:00:00+00:00,0.00026490
2023-08-31 00:00:00+00:00,0.02722301
2023-09-01 00:00:00+00:00,-0.03056695
2023-09-04 00:00:00+00:00,0.00061274
2023-09-05 00:00:00+00:00,-0.01033420
2023-09-06 00:00:00+00:00,-0.00445376
2023-09-07 00:00:00+00:00,0.00471383
2023-09-08 00:00:00+00:00,0.00757951
2023-09-11 00:00:00+00:00,-0.03712303
2023-09-12 00:00:00+00:00,-0.00054536
2023-09-13 00:00:00+00:00,-0.00255956
2023-09-14 00:00:00+00:00,0.02130506
2023-09-15 00:00:00+00:00,0.08588366
2023-09-18 00:00:00+00:00,-0.04519524
2023-09-19 00:00:00+00:00,-0.04340857
2023-09-20 00:00:00+00:00,0.00450773
2023-09-21 00:00:00+00:00,-0.00781152
2023-09-22 00:00:00+00:00,-0.00118812
2023-09-25 00:00:00+00:00,0.00033662
2023-09-26 00:00:00+00:00,-0.02760246
2023-09-27 00:00:00+00:00,0.00338460
2023-09-28 00:00:00+00:00,0.02462590
2023-09-29 00:00:00+00:00,-0.01306931
2023-10-02 00:00:00+00:00,0.00838621
2023-10-03 00:00:00+00:00,-0.04708995
2023-10-04 00:00:00+00:00,0.04342196
2023-10-05 00:00:00+00:00,0.00157471
2023-10-06 00:00:00+00:00,0.01688420
2023-10-09 00:00:00+00:00,-0.05592588
2023-10-10 00:00:00+00:00,0.01616897
2023-10-11 00:00:00+00:00,0.00839643
2023-10-12 00:00:00+00:00,0.02315192
2023-10-13 00:00:00+00:00,-0.02714740
2023-10-16 00:00:00+00:00,-0.01173925
2023-10-17 00:00:00+00:00,0.00519321
2023-10-18 00:00:00+00:00,-0.04161543
2023-10-19 00:00:00+00:00,-0.01269052
2023-10-20 00:00:00+00:00,-0.00927402
2023-10-23 00:00:00+00:00,-0.00031772
2023-10-24 00:00:00+00:00,0.00835212
2023-10-25 00:00:00+00:00,-0.00307982
2023-10-26 00:00:00+00:00,-0.07412120
2023-10-27 00:00:00+00:00,-0.00204312
2023-10-30 00:00:00+00:00,0.00727489
2023-10-31 00:00:00+00:00,0.07131299
2023-11-01 00:00:00+00:00,0.02363433
2023-11-02 00:00:00+00:00,-0.03698007
2023-11-03 00:00:00+00:00,0.00531149
2023-11-06 00:00:00+00:00,-0.00512758
2023-11-07 00:00:00+00:00,-0.00229596
2023-11-08 00:00:00+00:00,0.06818459
2023-11-09 00:00:00+00:00,0.01332624
2023-11-10 00:00:00+00:00,-0.05082851
2023-11-13 00:00:00+00:00,-0.01244613
2023-11-14 00:00:00+00:00,0.02495905
2023-11-15 00:00:00+00:00,0.02337293
2023-11-16 00:00:00+00:00,-0.01216867
2023-11-17 00:00:00+00:00,0.02143232
2023-11-20 00:00:00+00:00,0.02157099
2023-11-21 00:00:00+00:00,0.00396962
2023-11-22 00:00:00+00:00,0.00793812
2023-11-23 00:00:00+00:00,0.00132255
2023-11-24 00:00:00+00:00,0.00359198
2023-11-27 00:00:00+00:00,-0.01047445
2023-11-28 00:00:00+00:00,-0.01449763
2023-11-29 00:00:00+00:00,0.01233589
2023-11-30 00:00:00+00:00,0.00763960
2023-12-01 00:00:00+00:00,0.00388418
2023-12-04 00:00:00+00:00,0.00027409
2023-12-05 00:00:00+00:00,0.00428093
2023-12-06 00:00:00+00:00,0.01105019
2023-12-07 00:00:00+00:00,-0.00520388
2023-12-08 00:00:00+00:00,0.01979600
2023-12-11 00:00:00+00:00,0.00398408
2023-12-12 00:00:00+00:00,0.00570712
2023-12-13 00:00:00+00:00,0.01853467
2023-12-14 00:00:00+00:00,0.01558622
2023-12-15 00:00:00+00:00,0.01625096
2023-12-18 00:00:00+00:00,-0.01109727
2023-12-19 00:00:00+00:00,-0.00113997
2023-12-20 00:00:00+00:00,-0.00399572
2023-12-21 00:00:00+00:00,-0.00938651
2023-12-22 00:00:00+00:00,-0.00672437
2023-12-27 00:00:00+00:00,0.00348495
2023-12-28 00:00:00+00:00,-0.02202556
2023-12-29 00:00:00+00:00,0.01241872
2024-01-03 00:00:00+00:00,-0.00886275
2024-01-04 00:00:00+00:00,0.01398582
2024-01-05 00:00:00+00:00,-0.01172121
2024-01-08 00:00:00+00:00,0.01385399
2024-01-09 00:00:00+00:00,0.00353605
2024-01-10 00:00:00+00:00,-0.00244332
2024-01-11 00:00:00+00:00,-0.01626606
2024-01-12 00:00:00+00:00,0.01181023
2024-01-15 00:00:00+00:00,-0.00465461
2024-01-16 00:00:00+00:00,0.00315357
2024-01-17 00:00:00+00:00,-0.02275318
2024-01-18 00:00:00+00:00,0.01748514
2024-01-19 00:00:00+00:00,-0.00568880
2024-01-22 00:00:00+00:00,0.02380087
2024-01-23 00:00:00+00:00,-0.03288267
2024-01-24 00:00:00+00:00,0.02128335
2024-01-25 00:00:00+00:00,0.00489522
2024-01-26 00:00:00+00:00,0.02883185
2024-01-29 00:00:00+00:00,0.01825207
2024-01-30 00:00:00+00:00,0.00267330
2024-01-31 00:00:00+00:00,-0.00986009
2024-02-01 00:00:00+00:00,-0.02067335
2024-02-02 00:00:00+00:00,0.00187677
2024-02-05 00:00:00+00:00,-0.00403440
2024-02-06 00:00:00+00:00,0.01298995
2024-02-07 00:00:00+00:00,-0.00756689
2024-02-08 00:00:00+00:00,0.00109220
2024-02-09 00:00:00+00:00,-0.00847889
2024-02-12 00:00:00+00:00,0.01606940
2024-02-13 00:00:00+00:00,-0.00850222
2024-02-14 00:00:00+00:00,0.02195738
2024-02-15 00:00:00+00:00,0.01263349
2024-02-16 00:00:00+00:00,0.00549814
2024-02-19 00:00:00+00:00,0.01109860
2024-02-20 00:00:00+00:00,0.00658941
2024-02-21 00:00:00+00:00,-0.00656408
2024-02-22 00:00:00+00:00,0.00160099
2024-02-23 00:00:00+00:00,0.01091378
2024-02-26 00:00:00+00:00,0.00692035
2024-02-27 00:00:00+00:00,-0.00592994
2024-02-28 00:00:00+00:00,-0.00137111
2024-02-29 00:00:00+00:00,0.00471322
2024-03-01 00:00:00+00:00,0.01066344
2024-03-04 00:00:00+00:00,-0.00782676
2024-03-05 00:00:00+00:00,-0.00581754
2024-03-06 00:00:00+00:00,0.01239722
2024-03-07 00:00:00+00:00,0.02338026
2024-03-08 00:00:00+00:00,0.01190850
2024-03-11 00:00:00+00:00,-0.00491225
2024-03-12 00:00:00+00:00,0.01667104
2024-03-13 00:00:00+00:00,-0.00909184
2024-03-14 00:00:00+00:00,-0.00376566
2024-03-15 00:00:00+00:00,-0.00429994
2024-03-18 00:00:00+00:00,-0.00894039
2024-03-19 00:00:00+00:00,-0.00717748
2024-03-20 00:00:00+00:00,0.00417163
2024-03-21 00:00:00+00:00,0.02081225
2024-03-22 00:00:00+00:00,-0.01167742
2024-03-25 00:00:00+00:00,-0.00614840
2024-03-26 00:00:00+00:00,0.01055775
2024-03-27 00:00:00+00:00,0.00781496
2024-03-28 00:00:00+00:00,-0.00149670
