Date,EURO600
2006-05-17 00:00:00+00:00,-0.02662264
2006-05-18 00:00:00+00:00,-0.00638642
2006-05-19 00:00:00+00:00,0.00049911
2006-05-22 00:00:00+00:00,-0.03158657
2006-05-23 00:00:00+00:00,0.02942408
2006-05-24 00:00:00+00:00,-0.01243353
2006-05-25 00:00:00+00:00,0.01040893
2006-05-26 00:00:00+00:00,0.02041236
2006-05-29 00:00:00+00:00,0.00234630
2006-05-30 00:00:00+00:00,-0.02855152
2006-05-31 00:00:00+00:00,0.01385963
2006-06-01 00:00:00+00:00,0.00394596
2006-06-02 00:00:00+00:00,0.00111880
2006-06-05 00:00:00+00:00,-0.01011198
2006-06-06 00:00:00+00:00,-0.04904019
2006-06-07 00:00:00+00:00,0.02171423
2006-06-08 00:00:00+00:00,-0.05452640
2006-06-09 00:00:00+00:00,0.03417566
2006-06-12 00:00:00+00:00,-0.01685308
2006-06-13 00:00:00+00:00,-0.02119438
2006-06-14 00:00:00+00:00,0.00185322
2006-06-15 00:00:00+00:00,0.02529835
2006-06-16 00:00:00+00:00,-0.00818361
2006-06-19 00:00:00+00:00,0.00863373
2006-06-20 00:00:00+00:00,0.00501633
2006-06-21 00:00:00+00:00,-0.00045382
2006-06-22 00:00:00+00:00,0.00371091
2006-06-23 00:00:00+00:00,-0.00747317
2006-06-26 00:00:00+00:00,-0.00238466
2006-06-27 00:00:00+00:00,0.00147402
2006-06-28 00:00:00+00:00,0.00082952
2006-06-29 00:00:00+00:00,0.01657423
2006-06-30 00:00:00+00:00,0.01471934
2006-07-03 00:00:00+00:00,0.00391275
2006-07-04 00:00:00+00:00,0.00947955
2006-07-05 00:00:00+00:00,-0.01795499
2006-07-06 00:00:00+00:00,0.01393986
2006-07-07 00:00:00+00:00,-0.00784671
2006-07-10 00:00:00+00:00,0.00390534
2006-07-11 00:00:00+00:00,-0.00911513
2006-07-12 00:00:00+00:00,0.00236172
2006-07-13 00:00:00+00:00,-0.01478311
2006-07-14 00:00:00+00:00,-0.01310356
2006-07-17 00:00:00+00:00,-0.00526406
2006-07-18 00:00:00+00:00,-0.00142713
2006-07-19 00:00:00+00:00,0.02211269
2006-07-20 00:00:00+00:00,0.00207015
2006-07-21 00:00:00+00:00,-0.01461657
2006-07-24 00:00:00+00:00,0.02445528
2006-07-25 00:00:00+00:00,0.00173130
2006-07-26 00:00:00+00:00,0.00266192
2006-07-27 00:00:00+00:00,0.01010085
2006-07-28 00:00:00+00:00,0.00569733
2006-07-31 00:00:00+00:00,0.00200004
2006-08-01 00:00:00+00:00,-0.01445929
2006-08-02 00:00:00+00:00,0.01099051
2006-08-03 00:00:00+00:00,-0.00869855
2006-08-04 00:00:00+00:00,0.01158005
2006-08-07 00:00:00+00:00,-0.01111018
2006-08-08 00:00:00+00:00,0.00479233
2006-08-09 00:00:00+00:00,0.01304919
2006-08-10 00:00:00+00:00,-0.01194068
2006-08-11 00:00:00+00:00,-0.00473196
2006-08-14 00:00:00+00:00,0.00786222
2006-08-15 00:00:00+00:00,0.00993534
2006-08-16 00:00:00+00:00,0.00318718
2006-08-17 00:00:00+00:00,0.00227214
2006-08-18 00:00:00+00:00,-0.00855124
2006-08-21 00:00:00+00:00,0.00380176
2006-08-22 00:00:00+00:00,0.00288036
2006-08-23 00:00:00+00:00,-0.00224417
2006-08-24 00:00:00+00:00,-0.00013778
2006-08-25 00:00:00+00:00,0.00106822
2006-08-28 00:00:00+00:00,0.00287441
2006-08-29 00:00:00+00:00,0.00586851
2006-08-30 00:00:00+00:00,0.00284841
2006-08-31 00:00:00+00:00,-0.00073218
2006-09-01 00:00:00+00:00,0.00254503
2006-09-04 00:00:00+00:00,0.00847787
2006-09-05 00:00:00+00:00,-0.02192548
2006-09-06 00:00:00+00:00,-0.01681191
2006-09-07 00:00:00+00:00,-0.01875317
2006-09-08 00:00:00+00:00,0.00773934
2006-09-11 00:00:00+00:00,-0.01160942
2006-09-12 00:00:00+00:00,0.01837442
2006-09-13 00:00:00+00:00,0.00314535
2006-09-14 00:00:00+00:00,-0.00280661
2006-09-15 00:00:00+00:00,0.00403526
2006-09-18 00:00:00+00:00,-0.00013389
2006-09-19 00:00:00+00:00,-0.00517527
2006-09-20 00:00:00+00:00,0.01506758
2006-09-21 00:00:00+00:00,-0.00072012
2006-09-22 00:00:00+00:00,-0.01981620
2006-09-25 00:00:00+00:00,0.00765865
2006-09-26 00:00:00+00:00,0.01384339
2006-09-27 00:00:00+00:00,0.00397363
2006-09-28 00:00:00+00:00,0.00162067
2006-09-29 00:00:00+00:00,-0.00188177
2006-10-02 00:00:00+00:00,0.00045175
2006-10-03 00:00:00+00:00,-0.00159248
2006-10-04 00:00:00+00:00,0.01039018
2006-10-05 00:00:00+00:00,-0.00476204
2006-10-06 00:00:00+00:00,0.00858465
2006-10-09 00:00:00+00:00,-0.00042185
2006-10-10 00:00:00+00:00,0.00649338
2006-10-11 00:00:00+00:00,0.00072303
2006-10-12 00:00:00+00:00,0.00815797
2006-10-13 00:00:00+00:00,0.00638816
2006-10-16 00:00:00+00:00,0.00155359
2006-10-17 00:00:00+00:00,-0.01476904
2006-10-18 00:00:00+00:00,0.00928541
2006-10-19 00:00:00+00:00,-0.00013792
2006-10-20 00:00:00+00:00,0.00297396
2006-10-23 00:00:00+00:00,0.00296361
2006-10-24 00:00:00+00:00,-0.00266883
2006-10-25 00:00:00+00:00,0.00578008
2006-10-26 00:00:00+00:00,-0.00097918
2006-10-27 00:00:00+00:00,-0.01051397
2006-10-30 00:00:00+00:00,0.00269575
2006-10-31 00:00:00+00:00,0.00014548
2006-11-01 00:00:00+00:00,0.00381800
2006-11-02 00:00:00+00:00,-0.00407631
2006-11-03 00:00:00+00:00,0.00296957
2006-11-06 00:00:00+00:00,0.01056357
2006-11-07 00:00:00+00:00,0.00376303
2006-11-08 00:00:00+00:00,-0.00097070
2006-11-09 00:00:00+00:00,-0.00208222
2006-11-10 00:00:00+00:00,-0.00041624
2006-11-13 00:00:00+00:00,-0.00041617
2006-11-14 00:00:00+00:00,-0.00347960
2006-11-15 00:00:00+00:00,0.00768578
2006-11-16 00:00:00+00:00,-0.00041488
2006-11-17 00:00:00+00:00,-0.00540663
2006-11-20 00:00:00+00:00,0.00404455
2006-11-21 00:00:00+00:00,0.00236153
2006-11-22 00:00:00+00:00,-0.00262905
2006-11-23 00:00:00+00:00,-0.00263528
2006-11-24 00:00:00+00:00,-0.00765100
2006-11-27 00:00:00+00:00,-0.01696210
2006-11-28 00:00:00+00:00,-0.00213311
2006-11-29 00:00:00+00:00,0.01329630
2006-11-30 00:00:00+00:00,-0.00690430
2006-12-01 00:00:00+00:00,-0.00695028
2006-12-04 00:00:00+00:00,0.00643963
2006-12-05 00:00:00+00:00,0.01695346
2006-12-06 00:00:00+00:00,0.00155422
2006-12-07 00:00:00+00:00,0.01114958
2006-12-08 00:00:00+00:00,0.00154411
2006-12-11 00:00:00+00:00,0.01079690
2006-12-12 00:00:00+00:00,0.00794981
2006-12-13 00:00:00+00:00,0.00650737
2006-12-14 00:00:00+00:00,0.00591339
2006-12-15 00:00:00+00:00,0.00533170
2006-12-18 00:00:00+00:00,-0.00122015
2006-12-19 00:00:00+00:00,-0.00693490
2006-12-20 00:00:00+00:00,0.00123504
2006-12-21 00:00:00+00:00,0.00095951
2006-12-22 00:00:00+00:00,-0.00559976
2006-12-27 00:00:00+00:00,0.01002970
2006-12-28 00:00:00+00:00,0.00040837
2006-12-29 00:00:00+00:00,-0.00312550
2007-01-02 00:00:00+00:00,0.01185883
2007-01-03 00:00:00+00:00,-0.00148365
2007-01-04 00:00:00+00:00,-0.00175495
2007-01-05 00:00:00+00:00,-0.00932351
2007-01-08 00:00:00+00:00,-0.00559086
2007-01-09 00:00:00+00:00,0.00671731
2007-01-10 00:00:00+00:00,-0.00558398
2007-01-11 00:00:00+00:00,0.01629130
2007-01-12 00:00:00+00:00,0.00309498
2007-01-15 00:00:00+00:00,0.00738102
2007-01-16 00:00:00+00:00,-0.00626770
2007-01-17 00:00:00+00:00,-0.00147918
2007-01-18 00:00:00+00:00,-0.00228656
2007-01-19 00:00:00+00:00,0.00820341
2007-01-22 00:00:00+00:00,-0.00280713
2007-01-23 00:00:00+00:00,-0.00067436
2007-01-24 00:00:00+00:00,0.01083849
2007-01-25 00:00:00+00:00,-0.00596544
2007-01-26 00:00:00+00:00,-0.00733094
2007-01-29 00:00:00+00:00,0.00281282
2007-01-30 00:00:00+00:00,0.00440900
2007-01-31 00:00:00+00:00,-0.00546484
2007-02-01 00:00:00+00:00,0.01003542
2007-02-02 00:00:00+00:00,0.00436653
2007-02-05 00:00:00+00:00,0.00091666
2007-02-06 00:00:00+00:00,0.00355059
2007-02-07 00:00:00+00:00,0.00301195
2007-02-08 00:00:00+00:00,-0.00956381
2007-02-09 00:00:00+00:00,0.00461757
2007-02-12 00:00:00+00:00,-0.00566299
2007-02-13 00:00:00+00:00,0.00118282
2007-02-14 00:00:00+00:00,0.00857688
2007-02-15 00:00:00+00:00,0.00326417
2007-02-16 00:00:00+00:00,-0.00692483
2007-02-19 00:00:00+00:00,0.00432677
2007-02-20 00:00:00+00:00,-0.00223274
2007-02-21 00:00:00+00:00,-0.00800342
2007-02-22 00:00:00+00:00,0.00276579
2007-02-23 00:00:00+00:00,0.00117690
2007-02-26 00:00:00+00:00,0.00459587
2007-02-27 00:00:00+00:00,-0.02606121
2007-02-28 00:00:00+00:00,-0.01626820
2007-03-01 00:00:00+00:00,-0.01106771
2007-03-02 00:00:00+00:00,-0.00428184
2007-03-05 00:00:00+00:00,-0.02565761
2007-03-06 00:00:00+00:00,0.01840036
2007-03-07 00:00:00+00:00,0.01377648
2007-03-08 00:00:00+00:00,0.02833344
2007-03-09 00:00:00+00:00,0.00421780
2007-03-12 00:00:00+00:00,-0.00993421
2007-03-13 00:00:00+00:00,-0.02036717
2007-03-14 00:00:00+00:00,-0.02579943
2007-03-15 00:00:00+00:00,0.02047654
2007-03-16 00:00:00+00:00,0.00519362
2007-03-19 00:00:00+00:00,0.00767625
2007-03-20 00:00:00+00:00,0.00899968
2007-03-21 00:00:00+00:00,0.00425305
2007-03-22 00:00:00+00:00,0.01543299
2007-03-23 00:00:00+00:00,0.00335984
2007-03-26 00:00:00+00:00,-0.00871415
2007-03-27 00:00:00+00:00,-0.00094756
2007-03-28 00:00:00+00:00,-0.00717158
2007-03-29 00:00:00+00:00,0.01185243
2007-03-30 00:00:00+00:00,0.00013272
2007-04-02 00:00:00+00:00,0.00255554
2007-04-03 00:00:00+00:00,0.00952790
2007-04-04 00:00:00+00:00,0.00225618
2007-04-05 00:00:00+00:00,0.00119015
2007-04-10 00:00:00+00:00,0.00595716
2007-04-11 00:00:00+00:00,-0.00039885
2007-04-12 00:00:00+00:00,-0.00514006
2007-04-13 00:00:00+00:00,0.00621701
2007-04-16 00:00:00+00:00,0.01301570
2007-04-17 00:00:00+00:00,0.00012461
2007-04-18 00:00:00+00:00,-0.00558516
2007-04-19 00:00:00+00:00,-0.00561489
2007-04-20 00:00:00+00:00,0.01272307
2007-04-23 00:00:00+00:00,0.00116089
2007-04-24 00:00:00+00:00,-0.00944880
2007-04-25 00:00:00+00:00,0.00743961
2007-04-26 00:00:00+00:00,0.00090333
2007-04-27 00:00:00+00:00,-0.00557079
2007-04-30 00:00:00+00:00,0.00247238
2007-05-02 00:00:00+00:00,0.00454189
2007-05-03 00:00:00+00:00,0.00219410
2007-05-04 00:00:00+00:00,0.01069852
2007-05-07 00:00:00+00:00,-0.01110105
2007-05-08 00:00:00+00:00,0.00218819
2007-05-09 00:00:00+00:00,0.00166967
2007-05-10 00:00:00+00:00,-0.00629644
2007-05-11 00:00:00+00:00,0.00503818
2007-05-14 00:00:00+00:00,-0.00244519
2007-05-15 00:00:00+00:00,0.00244676
2007-05-16 00:00:00+00:00,-0.00141340
2007-05-17 00:00:00+00:00,0.00244442
2007-05-18 00:00:00+00:00,0.00911220
2007-05-21 00:00:00+00:00,0.00088630
2007-05-22 00:00:00+00:00,-0.00038646
2007-05-23 00:00:00+00:00,0.00723941
2007-05-24 00:00:00+00:00,-0.00745005
2007-05-25 00:00:00+00:00,0.00037589
2007-05-29 00:00:00+00:00,0.00139383
2007-05-30 00:00:00+00:00,-0.00089131
2007-05-31 00:00:00+00:00,0.00672620
2007-06-01 00:00:00+00:00,0.00945228
2007-06-04 00:00:00+00:00,-0.00337550
2007-06-05 00:00:00+00:00,-0.01265847
2007-06-06 00:00:00+00:00,-0.03266162
2007-06-07 00:00:00+00:00,-0.02680921
2007-06-08 00:00:00+00:00,0.00168515
2007-06-11 00:00:00+00:00,0.02219245
2007-06-12 00:00:00+00:00,0.00012388
2007-06-13 00:00:00+00:00,0.00295532
2007-06-14 00:00:00+00:00,0.01446378
2007-06-15 00:00:00+00:00,0.01248991
2007-06-18 00:00:00+00:00,-0.00186654
2007-06-19 00:00:00+00:00,-0.00312101
2007-06-20 00:00:00+00:00,0.00262608
2007-06-21 00:00:00+00:00,-0.01036201
2007-06-22 00:00:00+00:00,-0.00416295
2007-06-25 00:00:00+00:00,-0.00088885
2007-06-26 00:00:00+00:00,-0.00672034
2007-06-27 00:00:00+00:00,-0.00497597
2007-06-28 00:00:00+00:00,0.00909951
2007-06-29 00:00:00+00:00,0.00393415
2007-07-02 00:00:00+00:00,-0.00114328
2007-07-03 00:00:00+00:00,0.00822321
2007-07-04 00:00:00+00:00,0.00413588
2007-07-05 00:00:00+00:00,-0.00613483
2007-07-06 00:00:00+00:00,0.00389182
2007-07-09 00:00:00+00:00,0.00337498
2007-07-10 00:00:00+00:00,-0.01062022
2007-07-11 00:00:00+00:00,-0.00391890
2007-07-12 00:00:00+00:00,0.01126429
2007-07-13 00:00:00+00:00,0.00362296
2007-07-16 00:00:00+00:00,0.00136367
2007-07-17 00:00:00+00:00,-0.00536586
2007-07-18 00:00:00+00:00,-0.01140361
2007-07-19 00:00:00+00:00,0.00847751
2007-07-20 00:00:00+00:00,-0.01093276
2007-07-23 00:00:00+00:00,0.00595792
2007-07-24 00:00:00+00:00,-0.01401351
2007-07-25 00:00:00+00:00,-0.01113779
2007-07-26 00:00:00+00:00,-0.02678220
2007-07-27 00:00:00+00:00,-0.00597893
2007-07-30 00:00:00+00:00,-0.00200305
2007-07-31 00:00:00+00:00,0.01995719
2007-08-01 00:00:00+00:00,-0.02245337
2007-08-02 00:00:00+00:00,0.01383487
2007-08-03 00:00:00+00:00,-0.00648775
2007-08-06 00:00:00+00:00,-0.00946237
2007-08-07 00:00:00+00:00,0.00740207
2007-08-08 00:00:00+00:00,0.02283661
2007-08-09 00:00:00+00:00,-0.01788346
2007-08-10 00:00:00+00:00,-0.03069162
2007-08-13 00:00:00+00:00,0.01961600
2007-08-14 00:00:00+00:00,-0.01222544
2007-08-15 00:00:00+00:00,0.00261169
2007-08-16 00:00:00+00:00,-0.03946384
2007-08-17 00:00:00+00:00,0.02476481
2007-08-20 00:00:00+00:00,-0.00780377
2007-08-21 00:00:00+00:00,0.00906921
2007-08-22 00:00:00+00:00,0.01697160
2007-08-23 00:00:00+00:00,0.00395411
2007-08-24 00:00:00+00:00,0.00123293
2007-08-27 00:00:00+00:00,0.00445644
2007-08-28 00:00:00+00:00,-0.02075068
2007-08-29 00:00:00+00:00,0.00481819
2007-08-30 00:00:00+00:00,0.01214712
2007-08-31 00:00:00+00:00,0.01142958
2007-09-03 00:00:00+00:00,0.01129728
2007-09-04 00:00:00+00:00,-0.00222305
2007-09-05 00:00:00+00:00,-0.03434398
2007-09-06 00:00:00+00:00,0.00416258
2007-09-07 00:00:00+00:00,-0.04554637
2007-09-10 00:00:00+00:00,-0.03347541
2007-09-11 00:00:00+00:00,0.05049498
2007-09-12 00:00:00+00:00,0.01317618
2007-09-13 00:00:00+00:00,0.00551112
2007-09-14 00:00:00+00:00,-0.01261818
2007-09-17 00:00:00+00:00,-0.01466609
2007-09-18 00:00:00+00:00,0.01466205
2007-09-19 00:00:00+00:00,0.02630912
2007-09-20 00:00:00+00:00,-0.00719339
2007-09-21 00:00:00+00:00,0.00465828
2007-09-24 00:00:00+00:00,-0.00089288
2007-09-25 00:00:00+00:00,-0.00958645
2007-09-26 00:00:00+00:00,-0.00435546
2007-09-27 00:00:00+00:00,0.01539145
2007-09-28 00:00:00+00:00,0.00121246
2007-10-01 00:00:00+00:00,0.00330921
2007-10-02 00:00:00+00:00,0.00931714
2007-10-03 00:00:00+00:00,-0.00685010
2007-10-04 00:00:00+00:00,0.00146019
2007-10-05 00:00:00+00:00,0.00693094
2007-10-08 00:00:00+00:00,0.00610515
2007-10-09 00:00:00+00:00,0.00452165
2007-10-10 00:00:00+00:00,0.00065811
2007-10-11 00:00:00+00:00,0.00551837
2007-10-12 00:00:00+00:00,-0.00240355
2007-10-15 00:00:00+00:00,-0.00802240
2007-10-16 00:00:00+00:00,-0.00808401
2007-10-17 00:00:00+00:00,0.00714688
2007-10-18 00:00:00+00:00,-0.00962335
2007-10-19 00:00:00+00:00,-0.00555788
2007-10-22 00:00:00+00:00,-0.01342663
2007-10-23 00:00:00+00:00,0.01047886
2007-10-24 00:00:00+00:00,-0.00691388
2007-10-25 00:00:00+00:00,0.00991415
2007-10-26 00:00:00+00:00,0.00668185
2007-10-29 00:00:00+00:00,0.00611657
2007-10-30 00:00:00+00:00,-0.00397279
2007-10-31 00:00:00+00:00,0.00869078
2007-11-01 00:00:00+00:00,-0.01472163
2007-11-02 00:00:00+00:00,-0.00660439
2007-11-05 00:00:00+00:00,-0.00769898
2007-11-06 00:00:00+00:00,0.00227454
2007-11-07 00:00:00+00:00,-0.00641411
2007-11-08 00:00:00+00:00,-0.00645390
2007-11-09 00:00:00+00:00,-0.01662635
2007-11-12 00:00:00+00:00,0.00072506
2007-11-13 00:00:00+00:00,0.00207358
2007-11-14 00:00:00+00:00,0.00396347
2007-11-15 00:00:00+00:00,-0.01247877
2007-11-16 00:00:00+00:00,-0.00854642
2007-11-19 00:00:00+00:00,-0.02099348
2007-11-20 00:00:00+00:00,0.01142644
2007-11-21 00:00:00+00:00,-0.02535534
2007-11-22 00:00:00+00:00,0.00561342
2007-11-23 00:00:00+00:00,0.01606036
2007-11-26 00:00:00+00:00,-0.00593920
2007-11-27 00:00:00+00:00,-0.01438785
2007-11-28 00:00:00+00:00,0.03804025
2007-11-29 00:00:00+00:00,0.00375611
2007-11-30 00:00:00+00:00,0.01356418
2007-12-03 00:00:00+00:00,-0.00439030
2007-12-04 00:00:00+00:00,-0.03037789
2007-12-05 00:00:00+00:00,0.04000998
2007-12-06 00:00:00+00:00,0.00152677
2007-12-07 00:00:00+00:00,0.01013827
2007-12-10 00:00:00+00:00,0.01222801
2007-12-11 00:00:00+00:00,-0.01019691
2007-12-12 00:00:00+00:00,0.01034698
2007-12-13 00:00:00+00:00,-0.02416543
2007-12-14 00:00:00+00:00,0.00426165
2007-12-17 00:00:00+00:00,-0.01736481
2007-12-18 00:00:00+00:00,-0.00283051
2007-12-19 00:00:00+00:00,-0.00503810
2007-12-20 00:00:00+00:00,0.00075107
2007-12-21 00:00:00+00:00,0.01375509
2007-12-27 00:00:00+00:00,0.00209868
2007-12-28 00:00:00+00:00,-0.00444272
2008-01-02 00:00:00+00:00,-0.01157616
2008-01-03 00:00:00+00:00,-0.00202455
2008-01-04 00:00:00+00:00,-0.02004785
2008-01-07 00:00:00+00:00,-0.00291705
2008-01-08 00:00:00+00:00,0.00700470
2008-01-09 00:00:00+00:00,-0.01304525
2008-01-10 00:00:00+00:00,-0.00979083
2008-01-11 00:00:00+00:00,-0.00555939
2008-01-14 00:00:00+00:00,0.00252197
2008-01-15 00:00:00+00:00,-0.02320666
2008-01-16 00:00:00+00:00,-0.01221490
2008-01-17 00:00:00+00:00,-0.00607093
2008-01-18 00:00:00+00:00,-0.00971840
2008-01-21 00:00:00+00:00,-0.05857958
2008-01-22 00:00:00+00:00,0.02225371
2008-01-23 00:00:00+00:00,-0.03011434
2008-01-24 00:00:00+00:00,0.05244641
2008-01-25 00:00:00+00:00,0.00024822
2008-01-28 00:00:00+00:00,-0.01245269
2008-01-29 00:00:00+00:00,0.01750365
2008-01-30 00:00:00+00:00,-0.00683995
2008-01-31 00:00:00+00:00,0.00149919
2008-02-01 00:00:00+00:00,0.01915511
2008-02-04 00:00:00+00:00,0.00206747
2008-02-05 00:00:00+00:00,-0.03161367
2008-02-06 00:00:00+00:00,0.00526901
2008-02-07 00:00:00+00:00,-0.02031567
2008-02-08 00:00:00+00:00,0.00407430
2008-02-11 00:00:00+00:00,-0.00893057
2008-02-12 00:00:00+00:00,0.03157714
2008-02-13 00:00:00+00:00,0.00241665
2008-02-14 00:00:00+00:00,0.00117387
2008-02-15 00:00:00+00:00,-0.01950444
2008-02-18 00:00:00+00:00,0.01882574
2008-02-19 00:00:00+00:00,0.00086595
2008-02-20 00:00:00+00:00,-0.01209787
2008-02-21 00:00:00+00:00,0.00650073
2008-02-22 00:00:00+00:00,-0.00781916
2008-02-25 00:00:00+00:00,0.01620553
2008-02-26 00:00:00+00:00,0.01563894
2008-02-27 00:00:00+00:00,-0.00278075
2008-02-28 00:00:00+00:00,-0.01858693
2008-02-29 00:00:00+00:00,-0.01367215
2008-03-03 00:00:00+00:00,-0.01730844
2008-03-04 00:00:00+00:00,-0.01888868
2008-03-05 00:00:00+00:00,0.02672766
2008-03-06 00:00:00+00:00,-0.01881438
2008-03-07 00:00:00+00:00,-0.02253886
2008-03-10 00:00:00+00:00,-0.02539215
2008-03-11 00:00:00+00:00,0.02626828
2008-03-12 00:00:00+00:00,-0.00036878
2008-03-13 00:00:00+00:00,-0.01368619
2008-03-14 00:00:00+00:00,-0.01024667
2008-03-17 00:00:00+00:00,-0.04430208
2008-03-18 00:00:00+00:00,0.03341477
2008-03-19 00:00:00+00:00,-0.00642058
2008-03-20 00:00:00+00:00,-0.00239130
2008-03-25 00:00:00+00:00,0.02988624
2008-03-26 00:00:00+00:00,-0.00663784
2008-03-27 00:00:00+00:00,0.01159649
2008-03-28 00:00:00+00:00,-0.00463671
2008-03-31 00:00:00+00:00,-0.00267679
2008-04-01 00:00:00+00:00,0.03172926
2008-04-02 00:00:00+00:00,0.01279138
2008-04-03 00:00:00+00:00,-0.00478776
2008-04-04 00:00:00+00:00,0.00378162
2008-04-07 00:00:00+00:00,0.00883702
2008-04-08 00:00:00+00:00,-0.01009063
2008-04-09 00:00:00+00:00,-0.00733483
2008-04-10 00:00:00+00:00,-0.00386951
2008-04-11 00:00:00+00:00,-0.01447409
2008-04-14 00:00:00+00:00,-0.00719310
2008-04-15 00:00:00+00:00,0.00390433
2008-04-16 00:00:00+00:00,0.01695750
2008-04-17 00:00:00+00:00,-0.00421076
2008-04-18 00:00:00+00:00,0.02480232
2008-04-21 00:00:00+00:00,-0.01923661
