Date,SP400
2003-11-11 00:00:00+00:00,-0.00165537
2003-11-12 00:00:00+00:00,0.01865036
2003-11-13 00:00:00+00:00,0.00300002
2003-11-14 00:00:00+00:00,-0.01156116
2003-11-17 00:00:00+00:00,-0.00756637
2003-11-18 00:00:00+00:00,-0.01232685
2003-11-19 00:00:00+00:00,0.00418634
2003-11-20 00:00:00+00:00,-0.00422048
2003-11-21 00:00:00+00:00,0.00638470
2003-11-24 00:00:00+00:00,0.01726275
2003-11-25 00:00:00+00:00,0.00605632
2003-11-26 00:00:00+00:00,0.00637558
2003-11-28 00:00:00+00:00,0.00191791
2003-12-01 00:00:00+00:00,0.01390552
2003-12-02 00:00:00+00:00,-0.00002583
2003-12-03 00:00:00+00:00,-0.02246034
2003-12-04 00:00:00+00:00,-0.00375372
2003-12-05 00:00:00+00:00,-0.01909305
2003-12-08 00:00:00+00:00,0.01346413
2003-12-09 00:00:00+00:00,-0.02568657
2003-12-10 00:00:00+00:00,-0.01259243
2003-12-11 00:00:00+00:00,0.03291453
2003-12-12 00:00:00+00:00,0.00224556
2003-12-15 00:00:00+00:00,-0.01381783
2003-12-16 00:00:00+00:00,0.00140988
2003-12-17 00:00:00+00:00,0.00176620
2003-12-18 00:00:00+00:00,0.01516797
2003-12-19 00:00:00+00:00,-0.00301699
2003-12-22 00:00:00+00:00,0.00792229
2003-12-23 00:00:00+00:00,0.00435523
2003-12-24 00:00:00+00:00,-0.00403631
2003-12-26 00:00:00+00:00,0.00172756
2003-12-29 00:00:00+00:00,0.01116478
2003-12-30 00:00:00+00:00,0.00153088
2003-12-31 00:00:00+00:00,-0.00554919
2004-01-02 00:00:00+00:00,0.00205769
2004-01-05 00:00:00+00:00,0.00638401
2004-01-06 00:00:00+00:00,0.00083545
2004-01-07 00:00:00+00:00,0.00513463
2004-01-08 00:00:00+00:00,0.00083154
2004-01-09 00:00:00+00:00,-0.00053643
2004-01-12 00:00:00+00:00,0.00698839
2004-01-13 00:00:00+00:00,-0.00681764
2004-01-14 00:00:00+00:00,0.00630306
2004-01-15 00:00:00+00:00,0.00422434
2004-01-16 00:00:00+00:00,0.00352913
2004-01-20 00:00:00+00:00,0.00891221
2004-01-21 00:00:00+00:00,0.00315097
2004-01-22 00:00:00+00:00,-0.00168972
2004-01-23 00:00:00+00:00,-0.00052475
2004-01-26 00:00:00+00:00,0.00715391
2004-01-27 00:00:00+00:00,-0.01013606
2004-01-28 00:00:00+00:00,-0.01258402
2004-01-29 00:00:00+00:00,-0.00629993
2004-01-30 00:00:00+00:00,0.00338797
2004-02-02 00:00:00+00:00,0.00235581
2004-02-03 00:00:00+00:00,-0.00443682
2004-02-04 00:00:00+00:00,-0.01025037
2004-02-05 00:00:00+00:00,0.00462320
2004-02-06 00:00:00+00:00,0.01796958
2004-02-09 00:00:00+00:00,0.00502495
2004-02-10 00:00:00+00:00,0.00499943
2004-02-11 00:00:00+00:00,0.00914139
2004-02-12 00:00:00+00:00,-0.00184168
2004-02-13 00:00:00+00:00,-0.00399588
2004-02-17 00:00:00+00:00,0.01259958
2004-02-18 00:00:00+00:00,-0.00609497
2004-02-19 00:00:00+00:00,-0.00976300
2004-02-20 00:00:00+00:00,-0.00785889
2004-02-23 00:00:00+00:00,-0.00842496
2004-02-24 00:00:00+00:00,-0.00155090
2004-02-25 00:00:00+00:00,0.00862662
2004-02-26 00:00:00+00:00,0.00586133
2004-02-27 00:00:00+00:00,0.00582701
2004-03-01 00:00:00+00:00,0.01576774
2004-03-02 00:00:00+00:00,-0.00379057
2004-03-03 00:00:00+00:00,-0.00101196
2004-03-04 00:00:00+00:00,0.01095224
2004-03-05 00:00:00+00:00,0.01236442
2004-03-08 00:00:00+00:00,-0.02605510
2004-03-09 00:00:00+00:00,-0.00730305
2004-03-10 00:00:00+00:00,-0.03640572
2004-03-11 00:00:00+00:00,-0.02664573
2004-03-12 00:00:00+00:00,0.01562884
2004-03-15 00:00:00+00:00,-0.01278621
2004-03-16 00:00:00+00:00,0.00014382
2004-03-17 00:00:00+00:00,0.01425773
2004-03-18 00:00:00+00:00,-0.00354609
2004-03-19 00:00:00+00:00,-0.01163390
2004-03-22 00:00:00+00:00,-0.01364258
2004-03-23 00:00:00+00:00,0.00169993
2004-03-24 00:00:00+00:00,-0.00347086
2004-03-25 00:00:00+00:00,0.01466762
2004-03-26 00:00:00+00:00,0.00218896
2004-03-29 00:00:00+00:00,0.01782248
2004-03-30 00:00:00+00:00,0.00331376
2004-03-31 00:00:00+00:00,0.00446831
2004-04-01 00:00:00+00:00,0.01074495
2004-04-02 00:00:00+00:00,0.00456433
2004-04-05 00:00:00+00:00,0.00601230
2004-04-06 00:00:00+00:00,-0.00651380
2004-04-07 00:00:00+00:00,0.00307649
2004-04-08 00:00:00+00:00,-0.00507113
2004-04-12 00:00:00+00:00,0.00193747
2004-04-13 00:00:00+00:00,-0.01814814
2004-04-14 00:00:00+00:00,-0.00318541
2004-04-15 00:00:00+00:00,-0.00619778
2004-04-16 00:00:00+00:00,0.00920559
2004-04-19 00:00:00+00:00,0.00163737
2004-04-20 00:00:00+00:00,-0.01546803
2004-04-21 00:00:00+00:00,0.01177758
2004-04-22 00:00:00+00:00,0.01464056
2004-04-23 00:00:00+00:00,-0.00150485
2004-04-26 00:00:00+00:00,-0.00265840
2004-04-27 00:00:00+00:00,-0.00085134
2004-04-28 00:00:00+00:00,-0.01290248
2004-04-29 00:00:00+00:00,-0.01842118
2004-04-30 00:00:00+00:00,-0.00650012
2004-05-03 00:00:00+00:00,0.00923259
2004-05-04 00:00:00+00:00,-0.00019726
2004-05-05 00:00:00+00:00,0.00914893
2004-05-06 00:00:00+00:00,-0.01467615
2004-05-07 00:00:00+00:00,-0.02258542
2004-05-10 00:00:00+00:00,-0.01768609
2004-05-11 00:00:00+00:00,0.01314071
2004-05-12 00:00:00+00:00,0.00207980
2004-05-13 00:00:00+00:00,-0.00388335
2004-05-14 00:00:00+00:00,-0.00319415
2004-05-17 00:00:00+00:00,-0.00797087
2004-05-18 00:00:00+00:00,0.00815630
2004-05-19 00:00:00+00:00,-0.00461711
2004-05-20 00:00:00+00:00,0.00440457
2004-05-21 00:00:00+00:00,0.00261992
2004-05-24 00:00:00+00:00,0.01176758
2004-05-25 00:00:00+00:00,0.01737094
2004-05-26 00:00:00+00:00,0.00646961
2004-05-27 00:00:00+00:00,0.00608822
2004-05-28 00:00:00+00:00,0.00436184
2004-06-01 00:00:00+00:00,0.00585476
2004-06-02 00:00:00+00:00,-0.00320800
2004-06-03 00:00:00+00:00,-0.03122430
2004-06-04 00:00:00+00:00,0.02190937
2004-06-07 00:00:00+00:00,0.03060883
2004-06-08 00:00:00+00:00,-0.00106463
2004-06-09 00:00:00+00:00,-0.02897238
2004-06-10 00:00:00+00:00,0.00734715
2004-06-14 00:00:00+00:00,-0.01182633
2004-06-15 00:00:00+00:00,0.01151813
2004-06-16 00:00:00+00:00,0.00030069
2004-06-17 00:00:00+00:00,-0.00087407
2004-06-18 00:00:00+00:00,-0.00339621
2004-06-21 00:00:00+00:00,0.00063995
2004-06-22 00:00:00+00:00,0.00687350
2004-06-23 00:00:00+00:00,0.01084352
2004-06-24 00:00:00+00:00,-0.00500189
2004-06-25 00:00:00+00:00,0.00711933
2004-06-28 00:00:00+00:00,-0.00796592
2004-06-29 00:00:00+00:00,0.00379236
2004-06-30 00:00:00+00:00,0.00908881
2004-07-01 00:00:00+00:00,-0.01614394
2004-07-02 00:00:00+00:00,0.00180279
2004-07-06 00:00:00+00:00,-0.01354387
