Date,OJ
2000-03-28 00:00:00+00:00,-0.00015889
2000-03-29 00:00:00+00:00,-0.00265494
2000-03-30 00:00:00+00:00,-0.00752201
2000-03-31 00:00:00+00:00,-0.00510400
2000-04-03 00:00:00+00:00,0.01320816
2000-04-04 00:00:00+00:00,-0.02426841
2000-04-05 00:00:00+00:00,-0.01366235
2000-04-06 00:00:00+00:00,-0.01130200
2000-04-07 00:00:00+00:00,0.00905001
2000-04-10 00:00:00+00:00,0.01579826
2000-04-11 00:00:00+00:00,0.00405872
2000-04-12 00:00:00+00:00,0.02537926
2000-04-13 00:00:00+00:00,0.01660710
2000-04-14 00:00:00+00:00,-0.03839333
2000-04-17 00:00:00+00:00,0.05769689
2000-04-18 00:00:00+00:00,0.00213412
2000-04-19 00:00:00+00:00,-0.02679429
2000-04-20 00:00:00+00:00,-0.01816125
2000-04-24 00:00:00+00:00,-0.00625293
2000-04-25 00:00:00+00:00,-0.02985336
2000-04-26 00:00:00+00:00,0.01023326
2000-04-27 00:00:00+00:00,-0.03631391
2000-04-28 00:00:00+00:00,-0.01146618
2000-05-01 00:00:00+00:00,0.09193251
2000-05-02 00:00:00+00:00,0.01833015
2000-05-03 00:00:00+00:00,-0.06776799
2000-05-04 00:00:00+00:00,-0.00699308
2000-05-05 00:00:00+00:00,0.01766740
2000-05-08 00:00:00+00:00,-0.01554530
2000-05-09 00:00:00+00:00,0.05096440
2000-05-10 00:00:00+00:00,0.00696865
2000-05-11 00:00:00+00:00,-0.00442516
2000-05-12 00:00:00+00:00,-0.02778347
2000-05-15 00:00:00+00:00,0.00767436
2000-05-16 00:00:00+00:00,0.01126795
2000-05-17 00:00:00+00:00,-0.02009193
2000-05-18 00:00:00+00:00,-0.01301422
2000-05-19 00:00:00+00:00,-0.02962537
2000-05-22 00:00:00+00:00,0.01466597
2000-05-23 00:00:00+00:00,-0.00454822
2000-05-24 00:00:00+00:00,0.05597482
2000-05-25 00:00:00+00:00,-0.03382406
2000-05-26 00:00:00+00:00,-0.00206033
2000-05-30 00:00:00+00:00,0.00771280
2000-05-31 00:00:00+00:00,-0.01908167
2000-06-01 00:00:00+00:00,-0.00268623
2000-06-02 00:00:00+00:00,0.02140667
2000-06-05 00:00:00+00:00,-0.00266943
2000-06-06 00:00:00+00:00,-0.00206617
2000-06-07 00:00:00+00:00,0.03088381
2000-06-08 00:00:00+00:00,-0.01164386
2000-06-09 00:00:00+00:00,-0.01170615
2000-06-12 00:00:00+00:00,-0.00448896
2000-06-13 00:00:00+00:00,0.00889220
2000-06-14 00:00:00+00:00,0.00825463
2000-06-15 00:00:00+00:00,0.00941386
2000-06-16 00:00:00+00:00,0.03338322
2000-06-19 00:00:00+00:00,0.05824641
2000-06-20 00:00:00+00:00,0.00493116
2000-06-21 00:00:00+00:00,-0.00022994
2000-06-22 00:00:00+00:00,-0.00415293
2000-06-23 00:00:00+00:00,-0.03912654
2000-06-26 00:00:00+00:00,0.01145885
2000-06-27 00:00:00+00:00,0.03861008
2000-06-28 00:00:00+00:00,-0.08943449
2000-06-29 00:00:00+00:00,0.02895326
2000-06-30 00:00:00+00:00,-0.01848838
2000-07-05 00:00:00+00:00,-0.06373615
2000-07-06 00:00:00+00:00,-0.01495943
2000-07-07 00:00:00+00:00,0.02077754
2000-07-10 00:00:00+00:00,-0.01793060
2000-07-11 00:00:00+00:00,-0.00578985
2000-07-12 00:00:00+00:00,0.00099671
2000-07-13 00:00:00+00:00,-0.00951037
2000-07-14 00:00:00+00:00,-0.05672604
2000-07-17 00:00:00+00:00,-0.02584731
2000-07-18 00:00:00+00:00,0.04518594
2000-07-19 00:00:00+00:00,0.01056084
2000-07-20 00:00:00+00:00,0.01301791
2000-07-21 00:00:00+00:00,-0.02972385
2000-07-24 00:00:00+00:00,-0.01550629
2000-07-25 00:00:00+00:00,-0.00280432
2000-07-26 00:00:00+00:00,0.00874621
2000-07-27 00:00:00+00:00,-0.02648918
2000-07-28 00:00:00+00:00,0.00689337
2000-07-31 00:00:00+00:00,-0.03902524
2000-08-01 00:00:00+00:00,-0.00552214
2000-08-02 00:00:00+00:00,0.00108289
2000-08-03 00:00:00+00:00,-0.02000933
2000-08-04 00:00:00+00:00,0.00913604
2000-08-07 00:00:00+00:00,0.02572405
2000-08-08 00:00:00+00:00,-0.01206067
2000-08-09 00:00:00+00:00,-0.01807516
2000-08-10 00:00:00+00:00,0.01242506
2000-08-11 00:00:00+00:00,0.01234840
2000-08-14 00:00:00+00:00,-0.02129480
2000-08-15 00:00:00+00:00,-0.00357356
2000-08-16 00:00:00+00:00,0.01644675
2000-08-17 00:00:00+00:00,-0.00817343
2000-08-18 00:00:00+00:00,-0.01153785
2000-08-21 00:00:00+00:00,0.00310231
2000-08-22 00:00:00+00:00,0.01983055
2000-08-23 00:00:00+00:00,-0.04776748
2000-08-24 00:00:00+00:00,-0.02052670
2000-08-25 00:00:00+00:00,0.00385229
2000-08-28 00:00:00+00:00,0.00452484
2000-08-29 00:00:00+00:00,-0.00702754
2000-08-30 00:00:00+00:00,0.00589141
2000-08-31 00:00:00+00:00,-0.01452899
2000-09-01 00:00:00+00:00,0.02239158
2000-09-05 00:00:00+00:00,-0.00973958
2000-09-06 00:00:00+00:00,-0.04253245
2000-09-07 00:00:00+00:00,-0.01138228
2000-09-08 00:00:00+00:00,-0.01987418
2000-09-11 00:00:00+00:00,0.02527554
2000-09-12 00:00:00+00:00,0.01589159
2000-09-13 00:00:00+00:00,-0.00023744
2000-09-14 00:00:00+00:00,-0.01274752
2000-09-15 00:00:00+00:00,-0.01423464
2000-09-18 00:00:00+00:00,-0.00727613
2000-09-19 00:00:00+00:00,0.01387494
2000-09-20 00:00:00+00:00,0.03479943
2000-09-21 00:00:00+00:00,0.03004306
2000-09-22 00:00:00+00:00,-0.06803600
2000-09-25 00:00:00+00:00,-0.03675624
2000-09-26 00:00:00+00:00,0.00979618
2000-09-27 00:00:00+00:00,-0.00594636
2000-09-28 00:00:00+00:00,0.02193292
2000-09-29 00:00:00+00:00,0.01882674
2000-10-02 00:00:00+00:00,-0.01843504
2000-10-03 00:00:00+00:00,0.03438764
2000-10-04 00:00:00+00:00,0.01417593
2000-10-05 00:00:00+00:00,-0.00975895
2000-10-06 00:00:00+00:00,-0.00434530
2000-10-09 00:00:00+00:00,0.01617454
2000-10-10 00:00:00+00:00,0.01331827
2000-10-11 00:00:00+00:00,-0.00629758
2000-10-12 00:00:00+00:00,-0.02724872
2000-10-13 00:00:00+00:00,0.00936197
2000-10-16 00:00:00+00:00,0.01751823
2000-10-17 00:00:00+00:00,-0.01175282
2000-10-18 00:00:00+00:00,-0.00296780
2000-10-19 00:00:00+00:00,-0.01252186
2000-10-20 00:00:00+00:00,-0.00436133
2000-10-23 00:00:00+00:00,-0.00299514
2000-10-24 00:00:00+00:00,-0.00575403
2000-10-25 00:00:00+00:00,-0.03751230
2000-10-26 00:00:00+00:00,-0.00094889
2000-10-27 00:00:00+00:00,-0.00588614
2000-10-30 00:00:00+00:00,0.00116649
2000-10-31 00:00:00+00:00,-0.00165340
2000-11-01 00:00:00+00:00,0.06066185
2000-11-02 00:00:00+00:00,-0.02630804
2000-11-03 00:00:00+00:00,0.00741494
2000-11-06 00:00:00+00:00,0.03507223
2000-11-07 00:00:00+00:00,0.05424986
2000-11-08 00:00:00+00:00,0.00835211
2000-11-09 00:00:00+00:00,0.01491600
2000-11-10 00:00:00+00:00,-0.02050638
2000-11-13 00:00:00+00:00,-0.04651064
2000-11-14 00:00:00+00:00,0.01938973
2000-11-15 00:00:00+00:00,0.02053254
2000-11-16 00:00:00+00:00,-0.00488630
2000-11-17 00:00:00+00:00,-0.01818459
2000-11-20 00:00:00+00:00,0.01052249
2000-11-21 00:00:00+00:00,0.02849865
2000-11-22 00:00:00+00:00,0.01557603
2000-11-27 00:00:00+00:00,0.03708454
2000-11-28 00:00:00+00:00,-0.02076815
2000-11-29 00:00:00+00:00,0.01014209
2000-11-30 00:00:00+00:00,0.01780074
2000-12-01 00:00:00+00:00,0.02467949
2000-12-04 00:00:00+00:00,0.10455873
2000-12-05 00:00:00+00:00,-0.01730675
2000-12-06 00:00:00+00:00,0.04524327
2000-12-07 00:00:00+00:00,-0.01767318
2000-12-08 00:00:00+00:00,0.00601283
2000-12-11 00:00:00+00:00,-0.00419868
2000-12-12 00:00:00+00:00,-0.02345347
2000-12-13 00:00:00+00:00,-0.04326559
2000-12-14 00:00:00+00:00,0.00034983
2000-12-15 00:00:00+00:00,-0.03004031
2000-12-18 00:00:00+00:00,0.03847997
2000-12-19 00:00:00+00:00,-0.02354275
2000-12-20 00:00:00+00:00,-0.03264147
2000-12-21 00:00:00+00:00,-0.01401058
2000-12-22 00:00:00+00:00,0.01066804
2000-12-26 00:00:00+00:00,-0.08090257
2000-12-27 00:00:00+00:00,-0.04048166
2000-12-28 00:00:00+00:00,0.03575894
2000-12-29 00:00:00+00:00,0.01301718
2001-01-02 00:00:00+00:00,-0.08977339
2001-01-03 00:00:00+00:00,-0.02187932
2001-01-04 00:00:00+00:00,0.02768342
2001-01-05 00:00:00+00:00,0.09821331
2001-01-08 00:00:00+00:00,-0.01953857
2001-01-09 00:00:00+00:00,0.00923118
2001-01-10 00:00:00+00:00,-0.01588976
2001-01-11 00:00:00+00:00,-0.04008934
2001-01-12 00:00:00+00:00,-0.01959618
2001-01-16 00:00:00+00:00,0.02197632
2001-01-17 00:00:00+00:00,0.01203230
2001-01-18 00:00:00+00:00,0.01452615
2001-01-19 00:00:00+00:00,-0.04148395
2001-01-22 00:00:00+00:00,-0.01256035
2001-01-23 00:00:00+00:00,0.00371259
2001-01-24 00:00:00+00:00,-0.01592231
2001-01-25 00:00:00+00:00,-0.01738855
2001-01-26 00:00:00+00:00,0.03240767
2001-01-29 00:00:00+00:00,0.02794818
2001-01-30 00:00:00+00:00,0.06366061
2001-01-31 00:00:00+00:00,-0.02317844
2001-02-01 00:00:00+00:00,0.01696964
2001-02-02 00:00:00+00:00,-0.00446526
2001-02-05 00:00:00+00:00,-0.00752785
2001-02-06 00:00:00+00:00,0.01508979
2001-02-07 00:00:00+00:00,-0.00020981
2001-02-08 00:00:00+00:00,-0.00559177
2001-02-09 00:00:00+00:00,-0.00872030
2001-02-12 00:00:00+00:00,-0.00510863
2001-02-13 00:00:00+00:00,0.00224488
2001-02-14 00:00:00+00:00,-0.00204705
2001-02-15 00:00:00+00:00,-0.02406402
2001-02-16 00:00:00+00:00,-0.01701912
2001-02-20 00:00:00+00:00,-0.01462945
2001-02-21 00:00:00+00:00,-0.06594840
2001-02-22 00:00:00+00:00,0.01877134
2001-02-23 00:00:00+00:00,-0.01251106
2001-02-26 00:00:00+00:00,-0.01062036
2001-02-27 00:00:00+00:00,0.00176445
2001-02-28 00:00:00+00:00,0.00567796
2001-03-01 00:00:00+00:00,-0.00541854
2001-03-02 00:00:00+00:00,0.05466241
2001-03-05 00:00:00+00:00,-0.03081594
2001-03-06 00:00:00+00:00,-0.01118408
2001-03-07 00:00:00+00:00,0.01798187
2001-03-08 00:00:00+00:00,-0.01822929
2001-03-09 00:00:00+00:00,-0.01124580
2001-03-12 00:00:00+00:00,-0.00019967
2001-03-13 00:00:00+00:00,-0.02233340
2001-03-14 00:00:00+00:00,-0.01473656
2001-03-15 00:00:00+00:00,-0.01151277
2001-03-16 00:00:00+00:00,0.01185242
2001-03-19 00:00:00+00:00,0.00113489
2001-03-20 00:00:00+00:00,0.03770455
2001-03-21 00:00:00+00:00,-0.02889295
2001-03-22 00:00:00+00:00,0.01635428
2001-03-23 00:00:00+00:00,-0.03956113
2001-03-26 00:00:00+00:00,0.03128919
2001-03-27 00:00:00+00:00,0.02945571
2001-03-28 00:00:00+00:00,-0.01773436
2001-03-29 00:00:00+00:00,-0.00740334
2001-03-30 00:00:00+00:00,-0.01795227
2001-04-02 00:00:00+00:00,0.04372307
2001-04-03 00:00:00+00:00,0.00052485
2001-04-04 00:00:00+00:00,-0.00527456
2001-04-05 00:00:00+00:00,-0.02443344
2001-04-06 00:00:00+00:00,0.04304253
2001-04-09 00:00:00+00:00,-0.01471265
2001-04-10 00:00:00+00:00,0.02656831
2001-04-11 00:00:00+00:00,-0.00332384
2001-04-12 00:00:00+00:00,0.00233114
2001-04-16 00:00:00+00:00,-0.01399564
2001-04-17 00:00:00+00:00,-0.00335524
2001-04-18 00:00:00+00:00,-0.00144654
2001-04-19 00:00:00+00:00,0.01440735
2001-04-20 00:00:00+00:00,-0.01464410
2001-04-23 00:00:00+00:00,-0.06101033
2001-04-24 00:00:00+00:00,-0.00410505
2001-04-25 00:00:00+00:00,0.00835917
2001-04-26 00:00:00+00:00,-0.00867348
2001-04-27 00:00:00+00:00,-0.00280287
2001-04-30 00:00:00+00:00,0.00113623
2001-05-01 00:00:00+00:00,0.00376363
2001-05-02 00:00:00+00:00,0.03327196
2001-05-03 00:00:00+00:00,0.00111205
2001-05-04 00:00:00+00:00,0.00239851
2001-05-07 00:00:00+00:00,-0.01236896
2001-05-08 00:00:00+00:00,-0.01115505
2001-05-09 00:00:00+00:00,0.04336162
2001-05-10 00:00:00+00:00,0.02015653
2001-05-11 00:00:00+00:00,-0.01401031
2001-05-14 00:00:00+00:00,0.00743073
2001-05-15 00:00:00+00:00,-0.00585496
2001-05-16 00:00:00+00:00,-0.03814449
2001-05-17 00:00:00+00:00,0.02179360
2001-05-18 00:00:00+00:00,0.03883178
2001-05-21 00:00:00+00:00,0.02923988
2001-05-22 00:00:00+00:00,0.00783318
2001-05-23 00:00:00+00:00,-0.05712242
2001-05-24 00:00:00+00:00,0.07310656
2001-05-25 00:00:00+00:00,-0.00930167
2001-05-29 00:00:00+00:00,-0.05283625
2001-05-30 00:00:00+00:00,0.02246906
2001-05-31 00:00:00+00:00,-0.01385293
2001-06-01 00:00:00+00:00,0.04556732
2001-06-04 00:00:00+00:00,-0.04503667
2001-06-05 00:00:00+00:00,0.02438319
2001-06-06 00:00:00+00:00,0.00104327
2001-06-07 00:00:00+00:00,0.01378498
2001-06-08 00:00:00+00:00,0.00163562
2001-06-11 00:00:00+00:00,-0.01994157
2001-06-12 00:00:00+00:00,-0.00199546
2001-06-13 00:00:00+00:00,-0.02271648
2001-06-14 00:00:00+00:00,0.00724315
2001-06-15 00:00:00+00:00,-0.02606279
2001-06-18 00:00:00+00:00,-0.00516259
2001-06-19 00:00:00+00:00,-0.01206531
2001-06-20 00:00:00+00:00,-0.01591107
2001-06-21 00:00:00+00:00,-0.00334205
2001-06-22 00:00:00+00:00,0.00174151
2001-06-25 00:00:00+00:00,0.01253973
2001-06-26 00:00:00+00:00,0.00046470
2001-06-27 00:00:00+00:00,-0.02034482
2001-06-28 00:00:00+00:00,0.01253626
2001-06-29 00:00:00+00:00,-0.00838767
2001-07-02 00:00:00+00:00,-0.02304341
2001-07-03 00:00:00+00:00,-0.00787944
2001-07-05 00:00:00+00:00,0.13936780
2001-07-06 00:00:00+00:00,0.03126388
2001-07-09 00:00:00+00:00,-0.04493043
2001-07-10 00:00:00+00:00,-0.00497614
2001-07-11 00:00:00+00:00,-0.01105938
2001-07-12 00:00:00+00:00,0.00834545
2001-07-13 00:00:00+00:00,0.01922288
2001-07-16 00:00:00+00:00,-0.00858999
2001-07-17 00:00:00+00:00,0.00284113
2001-07-18 00:00:00+00:00,0.02872942
2001-07-19 00:00:00+00:00,0.01523387
2001-07-20 00:00:00+00:00,0.00864447
2001-07-23 00:00:00+00:00,-0.09326044
2001-07-24 00:00:00+00:00,0.01524396
2001-07-25 00:00:00+00:00,0.00655022
2001-07-26 00:00:00+00:00,-0.00929375
2001-07-27 00:00:00+00:00,-0.02643667
2001-07-30 00:00:00+00:00,-0.02928986
2001-07-31 00:00:00+00:00,-0.00456872
2001-08-01 00:00:00+00:00,-0.01843038
2001-08-02 00:00:00+00:00,0.03165817
2001-08-03 00:00:00+00:00,-0.01181671
2001-08-06 00:00:00+00:00,-0.01628759
2001-08-07 00:00:00+00:00,0.02238811
2001-08-08 00:00:00+00:00,-0.02122021
2001-08-09 00:00:00+00:00,0.00483951
2001-08-10 00:00:00+00:00,-0.01015413
2001-08-13 00:00:00+00:00,-0.00958239
2001-08-14 00:00:00+00:00,-0.00709723
2001-08-15 00:00:00+00:00,-0.01344851
2001-08-16 00:00:00+00:00,0.00301544
2001-08-17 00:00:00+00:00,-0.00715295
2001-08-20 00:00:00+00:00,0.01832926
2001-08-21 00:00:00+00:00,0.01628062
2001-08-22 00:00:00+00:00,0.02489785
2001-08-23 00:00:00+00:00,-0.03539390
2001-08-24 00:00:00+00:00,0.02684427
2001-08-27 00:00:00+00:00,0.00912735
2001-08-28 00:00:00+00:00,-0.03104890
2001-08-29 00:00:00+00:00,0.00170613
2001-08-30 00:00:00+00:00,-0.01332256
2001-08-31 00:00:00+00:00,-0.01025917
2001-09-04 00:00:00+00:00,0.02835092
2001-09-05 00:00:00+00:00,-0.00390601
2001-09-06 00:00:00+00:00,0.00178665
2001-09-07 00:00:00+00:00,-0.01195633
2001-09-10 00:00:00+00:00,0.01428562
2001-09-17 00:00:00+00:00,-0.02195669
2001-09-18 00:00:00+00:00,0.02065262
2001-09-19 00:00:00+00:00,-0.00200485
2001-09-20 00:00:00+00:00,0.04611672
2001-09-21 00:00:00+00:00,0.00718770
2001-09-24 00:00:00+00:00,-0.01351103
2001-09-25 00:00:00+00:00,0.00414184
2001-09-26 00:00:00+00:00,-0.00990601
2001-09-27 00:00:00+00:00,-0.03699248
2001-09-28 00:00:00+00:00,-0.01451244
2001-10-01 00:00:00+00:00,0.01939627
2001-10-02 00:00:00+00:00,0.03046995
2001-10-03 00:00:00+00:00,0.00842457
2001-10-04 00:00:00+00:00,0.03795648
2001-10-05 00:00:00+00:00,-0.03930214
2001-10-08 00:00:00+00:00,-0.01766625
2001-10-09 00:00:00+00:00,0.00842969
2001-10-10 00:00:00+00:00,-0.00074146
2001-10-11 00:00:00+00:00,0.00594436
2001-10-12 00:00:00+00:00,0.12107746
2001-10-15 00:00:00+00:00,0.03415105
2001-10-16 00:00:00+00:00,-0.01749064
2001-10-17 00:00:00+00:00,-0.00352914
2001-10-18 00:00:00+00:00,0.01517340
2001-10-19 00:00:00+00:00,0.00549474
2001-10-22 00:00:00+00:00,0.00379091
2001-10-23 00:00:00+00:00,0.01662691
2001-10-24 00:00:00+00:00,0.00207656
2001-10-25 00:00:00+00:00,-0.02821517
2001-10-26 00:00:00+00:00,0.02502211
2001-10-29 00:00:00+00:00,0.00759165
2001-10-30 00:00:00+00:00,0.01690413
2001-10-31 00:00:00+00:00,0.03253339
2001-11-01 00:00:00+00:00,0.03250922
2001-11-02 00:00:00+00:00,-0.01851091
2001-11-05 00:00:00+00:00,-0.00967721
2001-11-06 00:00:00+00:00,0.04205449
2001-11-07 00:00:00+00:00,0.00771087
2001-11-08 00:00:00+00:00,-0.00897228
2001-11-09 00:00:00+00:00,-0.02053089
2001-11-13 00:00:00+00:00,-0.01387262
2001-11-14 00:00:00+00:00,-0.01559903
2001-11-15 00:00:00+00:00,0.00525719
2001-11-16 00:00:00+00:00,0.00793440
2001-11-19 00:00:00+00:00,-0.01402952
2001-11-20 00:00:00+00:00,0.00310712
2001-11-21 00:00:00+00:00,0.02678432
2001-11-26 00:00:00+00:00,0.02800475
2001-11-27 00:00:00+00:00,0.00877502
2001-11-28 00:00:00+00:00,-0.01262369
2001-11-29 00:00:00+00:00,-0.01533714
2001-11-30 00:00:00+00:00,0.01151258
2001-12-03 00:00:00+00:00,0.01828063
2001-12-04 00:00:00+00:00,0.00253395
2001-12-05 00:00:00+00:00,-0.00931699
2001-12-06 00:00:00+00:00,-0.06168284
2001-12-07 00:00:00+00:00,-0.01507624
2001-12-10 00:00:00+00:00,0.01928734
2001-12-11 00:00:00+00:00,-0.02456008
2001-12-12 00:00:00+00:00,-0.01417303
2001-12-13 00:00:00+00:00,0.00314489
2001-12-14 00:00:00+00:00,0.00862943
2001-12-17 00:00:00+00:00,0.01772685
2001-12-18 00:00:00+00:00,0.02025567
2001-12-19 00:00:00+00:00,0.00625032
2001-12-20 00:00:00+00:00,0.04013568
2001-12-21 00:00:00+00:00,-0.01881042
2001-12-26 00:00:00+00:00,-0.00534474
2001-12-27 00:00:00+00:00,-0.05352337
2001-12-28 00:00:00+00:00,-0.03514122
2002-01-02 00:00:00+00:00,0.02401637
2002-01-03 00:00:00+00:00,-0.04670716
2002-01-04 00:00:00+00:00,-0.01400098
2002-01-07 00:00:00+00:00,-0.01407849
2002-01-08 00:00:00+00:00,0.01392514
2002-01-09 00:00:00+00:00,0.02386360
2002-01-10 00:00:00+00:00,-0.01002513
2002-01-11 00:00:00+00:00,-0.00232683
2002-01-14 00:00:00+00:00,-0.01000969
2002-01-15 00:00:00+00:00,-0.02237551
2002-01-16 00:00:00+00:00,-0.02715886
2002-01-17 00:00:00+00:00,0.00445137
2002-01-18 00:00:00+00:00,-0.01775084
2002-01-22 00:00:00+00:00,-0.01390415
2002-01-23 00:00:00+00:00,0.01319892
2002-01-24 00:00:00+00:00,0.02115707
2002-01-25 00:00:00+00:00,-0.00011981
2002-01-28 00:00:00+00:00,-0.02909736
2002-01-29 00:00:00+00:00,-0.00473369
2002-01-30 00:00:00+00:00,0.00855490
2002-01-31 00:00:00+00:00,0.01256676
2002-02-01 00:00:00+00:00,0.03355474
2002-02-04 00:00:00+00:00,0.00717426
2002-02-05 00:00:00+00:00,-0.02024375
2002-02-06 00:00:00+00:00,-0.01705024
2002-02-07 00:00:00+00:00,0.00670613
2002-02-08 00:00:00+00:00,0.02028864
2002-02-11 00:00:00+00:00,0.00661378
2002-02-12 00:00:00+00:00,-0.01578059
2002-02-13 00:00:00+00:00,-0.02274507
2002-02-14 00:00:00+00:00,0.03522700
2002-02-15 00:00:00+00:00,-0.00964431
2002-02-19 00:00:00+00:00,-0.02761783
2002-02-20 00:00:00+00:00,0.01014162
2002-02-21 00:00:00+00:00,0.02701334
2002-02-22 00:00:00+00:00,0.03163424
2002-02-25 00:00:00+00:00,-0.01106755
2002-02-26 00:00:00+00:00,0.00317788
2002-02-27 00:00:00+00:00,0.00206754
2002-02-28 00:00:00+00:00,-0.00996208
2002-03-01 00:00:00+00:00,-0.01995618
2002-03-04 00:00:00+00:00,0.01212088
2002-03-05 00:00:00+00:00,0.00596569
2002-03-06 00:00:00+00:00,0.01639807
2002-03-07 00:00:00+00:00,0.02059813
2002-03-08 00:00:00+00:00,-0.00713389
2002-03-11 00:00:00+00:00,0.01344240
2002-03-12 00:00:00+00:00,-0.02113593
2002-03-13 00:00:00+00:00,0.00205921
2002-03-14 00:00:00+00:00,-0.00930422
2002-03-15 00:00:00+00:00,0.01247242
2002-03-18 00:00:00+00:00,0.02053971
2002-03-19 00:00:00+00:00,0.01706254
2002-03-20 00:00:00+00:00,-0.00544526
2002-03-21 00:00:00+00:00,0.01108312
2002-03-22 00:00:00+00:00,-0.01392342
2002-03-25 00:00:00+00:00,0.01434729
2002-03-26 00:00:00+00:00,-0.01447623
2002-03-27 00:00:00+00:00,0.00148900
2002-03-28 00:00:00+00:00,-0.01408537
2002-04-01 00:00:00+00:00,-0.01201378
2002-04-02 00:00:00+00:00,0.00641022
2002-04-03 00:00:00+00:00,0.00860444
2002-04-04 00:00:00+00:00,0.00634042
2002-04-05 00:00:00+00:00,-0.05859745
2002-04-08 00:00:00+00:00,-0.01119498
2002-04-09 00:00:00+00:00,-0.02125482
2002-04-10 00:00:00+00:00,-0.00518723
2002-04-11 00:00:00+00:00,0.00778073
2002-04-12 00:00:00+00:00,-0.00629944
2002-04-15 00:00:00+00:00,-0.00688813
2002-04-16 00:00:00+00:00,0.00271236
2002-04-17 00:00:00+00:00,-0.00795683
2002-04-18 00:00:00+00:00,-0.00522488
2002-04-19 00:00:00+00:00,0.00841706
2002-04-22 00:00:00+00:00,-0.00352131
2002-04-23 00:00:00+00:00,0.01350840
2002-04-24 00:00:00+00:00,0.00269696
2002-04-25 00:00:00+00:00,-0.00405972
2002-04-26 00:00:00+00:00,0.00665123
2002-04-29 00:00:00+00:00,0.00212811
2002-04-30 00:00:00+00:00,0.00324756
2002-05-01 00:00:00+00:00,0.01164997
2002-05-02 00:00:00+00:00,0.00099287
2002-05-03 00:00:00+00:00,-0.02681739
2002-05-06 00:00:00+00:00,-0.01704209
2002-05-07 00:00:00+00:00,-0.03256272
2002-05-08 00:00:00+00:00,0.00972831
2002-05-09 00:00:00+00:00,0.00276051
2002-05-10 00:00:00+00:00,0.03444088
2002-05-13 00:00:00+00:00,0.01569732
2002-05-14 00:00:00+00:00,-0.00180040
2002-05-15 00:00:00+00:00,0.01116271
2002-05-16 00:00:00+00:00,0.02380799
2002-05-17 00:00:00+00:00,-0.00505527
2002-05-20 00:00:00+00:00,-0.00616197
2002-05-21 00:00:00+00:00,-0.00508493
2002-05-22 00:00:00+00:00,0.00153971
2002-05-23 00:00:00+00:00,0.00541047
2002-05-24 00:00:00+00:00,0.01367641
2002-05-28 00:00:00+00:00,-0.00230713
2002-05-29 00:00:00+00:00,-0.00559124
