Date,NZD
2004-10-20 00:00:00+00:00,0.01168895
2004-10-21 00:00:00+00:00,0.01118226
2004-10-22 00:00:00+00:00,0.00270494
2004-10-25 00:00:00+00:00,0.01571131
2004-10-26 00:00:00+00:00,-0.00896041
2004-10-27 00:00:00+00:00,-0.00842256
2004-10-28 00:00:00+00:00,-0.03048701
2004-10-29 00:00:00+00:00,0.00583432
2004-11-01 00:00:00+00:00,-0.00269332
2004-11-02 00:00:00+00:00,0.00053369
2004-11-03 00:00:00+00:00,0.01581021
2004-11-04 00:00:00+00:00,0.00723247
2004-11-05 00:00:00+00:00,0.00662397
2004-11-08 00:00:00+00:00,-0.00729159
2004-11-09 00:00:00+00:00,-0.00005709
2004-11-10 00:00:00+00:00,-0.02039073
2004-11-12 00:00:00+00:00,0.02635552
2004-11-15 00:00:00+00:00,0.01876957
2004-11-16 00:00:00+00:00,0.00281097
2004-11-17 00:00:00+00:00,0.02343793
2004-11-18 00:00:00+00:00,-0.00345653
2004-11-19 00:00:00+00:00,0.00561556
2004-11-22 00:00:00+00:00,-0.00062480
2004-11-23 00:00:00+00:00,0.01069310
2004-11-24 00:00:00+00:00,-0.00456254
2004-11-26 00:00:00+00:00,0.02053251
2004-11-29 00:00:00+00:00,-0.00201421
2004-11-30 00:00:00+00:00,-0.00187747
2004-12-01 00:00:00+00:00,0.00049918
2004-12-02 00:00:00+00:00,0.00357622
2004-12-03 00:00:00+00:00,0.00887438
2004-12-06 00:00:00+00:00,-0.00089461
2004-12-07 00:00:00+00:00,-0.00284240
2004-12-08 00:00:00+00:00,-0.03626315
2004-12-09 00:00:00+00:00,0.01695589
2004-12-10 00:00:00+00:00,-0.01721550
2004-12-13 00:00:00+00:00,0.00952443
2004-12-14 00:00:00+00:00,-0.00290767
2004-12-15 00:00:00+00:00,0.02759461
2004-12-16 00:00:00+00:00,-0.02255719
2004-12-17 00:00:00+00:00,0.01302318
2004-12-20 00:00:00+00:00,0.00898210
2004-12-21 00:00:00+00:00,-0.02172019
2004-12-22 00:00:00+00:00,0.00818683
2004-12-23 00:00:00+00:00,0.00362195
2004-12-27 00:00:00+00:00,0.02538086
2004-12-28 00:00:00+00:00,-0.00564450
2004-12-29 00:00:00+00:00,-0.01965482
2004-12-30 00:00:00+00:00,0.01195330
2004-12-31 00:00:00+00:00,-0.00006042
2005-01-03 00:00:00+00:00,-0.00623683
2005-01-04 00:00:00+00:00,-0.01344431
2005-01-05 00:00:00+00:00,-0.02961393
2005-01-06 00:00:00+00:00,-0.00668844
