Date,EU-DJ-TELECOM
2014-08-22 00:00:00+00:00,0.00136688
2014-08-25 00:00:00+00:00,0.01229033
2014-08-26 00:00:00+00:00,-0.00236171
2014-08-27 00:00:00+00:00,0.00777469
2014-08-28 00:00:00+00:00,0.00637292
2014-08-29 00:00:00+00:00,-0.00466736
2014-09-01 00:00:00+00:00,-0.00267986
2014-09-02 00:00:00+00:00,-0.00268706
2014-09-03 00:00:00+00:00,0.00437641
2014-09-04 00:00:00+00:00,0.00838005
2014-09-05 00:00:00+00:00,-0.00266035
2014-09-08 00:00:00+00:00,-0.00500069
2014-09-09 00:00:00+00:00,-0.00201061
2014-09-10 00:00:00+00:00,-0.00100760
2014-09-11 00:00:00+00:00,-0.00302469
2014-09-12 00:00:00+00:00,-0.00775235
2014-09-15 00:00:00+00:00,-0.00543520
2014-09-17 00:00:00+00:00,0.00375633
2014-09-18 00:00:00+00:00,0.01020714
2014-09-19 00:00:00+00:00,0.01212479
2014-09-22 00:00:00+00:00,-0.00665571
2014-09-23 00:00:00+00:00,-0.01072063
2014-09-24 00:00:00+00:00,0.01286777
2014-09-25 00:00:00+00:00,-0.00534966
2014-09-26 00:00:00+00:00,0.00605006
2014-09-29 00:00:00+00:00,-0.00334149
2014-09-30 00:00:00+00:00,0.00335169
2014-10-01 00:00:00+00:00,-0.00701687
2014-10-02 00:00:00+00:00,-0.02187121
2014-10-03 00:00:00+00:00,0.01031950
2014-10-06 00:00:00+00:00,-0.00136235
2014-10-07 00:00:00+00:00,-0.00852411
2014-10-08 00:00:00+00:00,-0.00619010
2014-10-09 00:00:00+00:00,-0.01557121
2014-10-10 00:00:00+00:00,-0.00949061
2014-10-13 00:00:00+00:00,-0.00993640
2014-10-14 00:00:00+00:00,0.00788503
2014-10-15 00:00:00+00:00,-0.04125220
2014-10-16 00:00:00+00:00,-0.00704817
2014-10-17 00:00:00+00:00,0.01979750
2014-10-20 00:00:00+00:00,0.00366231
2014-10-21 00:00:00+00:00,0.02116724
2014-10-22 00:00:00+00:00,-0.00143015
2014-10-23 00:00:00+00:00,-0.00071596
2014-10-24 00:00:00+00:00,0.02829485
2014-10-27 00:00:00+00:00,-0.00661818
2014-10-28 00:00:00+00:00,0.02734867
2014-10-29 00:00:00+00:00,0.00580149
2014-10-30 00:00:00+00:00,0.00373233
2014-10-31 00:00:00+00:00,0.01419856
2014-11-03 00:00:00+00:00,-0.00333356
2014-11-04 00:00:00+00:00,-0.01036867
2014-11-05 00:00:00+00:00,0.02365595
2014-11-06 00:00:00+00:00,-0.00693362
2014-11-07 00:00:00+00:00,-0.00465489
2014-11-10 00:00:00+00:00,0.00567747
2014-11-11 00:00:00+00:00,0.02391177
2014-11-12 00:00:00+00:00,-0.00583897
2014-11-13 00:00:00+00:00,0.00489369
2014-11-14 00:00:00+00:00,0.00162302
2014-11-17 00:00:00+00:00,0.01296555
2014-11-18 00:00:00+00:00,0.00127953
2014-11-19 00:00:00+00:00,0.00255659
2014-11-20 00:00:00+00:00,0.00095611
2014-11-21 00:00:00+00:00,0.01974501
2014-11-24 00:00:00+00:00,0.00405960
2014-11-25 00:00:00+00:00,0.00031026
2014-11-26 00:00:00+00:00,0.00559651
2014-11-27 00:00:00+00:00,0.00432850
2014-11-28 00:00:00+00:00,0.01354644
2014-12-01 00:00:00+00:00,-0.00911342
2014-12-02 00:00:00+00:00,0.00551739
2014-12-03 00:00:00+00:00,0.00335288
2014-12-04 00:00:00+00:00,-0.00881247
2014-12-05 00:00:00+00:00,0.02789650
2014-12-08 00:00:00+00:00,-0.00387749
2014-12-09 00:00:00+00:00,-0.02874357
2014-12-10 00:00:00+00:00,0.02805096
2014-12-11 00:00:00+00:00,-0.02878644
2014-12-12 00:00:00+00:00,-0.03118302
2014-12-15 00:00:00+00:00,0.05672353
2014-12-16 00:00:00+00:00,0.00640576
2014-12-17 00:00:00+00:00,-0.00000069
2014-12-18 00:00:00+00:00,0.02554164
2014-12-19 00:00:00+00:00,-0.00218024
2014-12-22 00:00:00+00:00,0.00623961
2014-12-23 00:00:00+00:00,0.00589069
2014-12-29 00:00:00+00:00,-0.00277471
2014-12-30 00:00:00+00:00,-0.01391119
2015-01-02 00:00:00+00:00,-0.00438927
2015-01-05 00:00:00+00:00,-0.02739317
2015-01-06 00:00:00+00:00,-0.00582796
2015-01-07 00:00:00+00:00,0.00748872
2015-01-08 00:00:00+00:00,0.03555204
2015-01-09 00:00:00+00:00,-0.01591816
2015-01-12 00:00:00+00:00,0.01522310
2015-01-13 00:00:00+00:00,0.01655649
2015-01-14 00:00:00+00:00,-0.00399592
2015-01-15 00:00:00+00:00,0.01882057
2015-01-16 00:00:00+00:00,0.00908471
2015-01-19 00:00:00+00:00,0.00720219
2015-01-20 00:00:00+00:00,0.00834285
2015-01-21 00:00:00+00:00,0.01329718
2015-01-22 00:00:00+00:00,0.01283117
2015-01-23 00:00:00+00:00,0.02648957
2015-01-26 00:00:00+00:00,0.00140225
2015-01-27 00:00:00+00:00,-0.01092506
2015-01-28 00:00:00+00:00,0.00396433
2015-01-29 00:00:00+00:00,0.00564133
2015-01-30 00:00:00+00:00,-0.01094005
2015-02-02 00:00:00+00:00,-0.01021015
2015-02-03 00:00:00+00:00,0.01547214
2015-02-04 00:00:00+00:00,0.00366775
2015-02-05 00:00:00+00:00,0.00281094
2015-02-06 00:00:00+00:00,0.00504562
2015-02-09 00:00:00+00:00,-0.01422622
2015-02-10 00:00:00+00:00,0.01386503
2015-02-11 00:00:00+00:00,-0.00223304
2015-02-12 00:00:00+00:00,0.00307656
2015-02-13 00:00:00+00:00,0.00083631
2015-02-16 00:00:00+00:00,0.00027835
2015-02-17 00:00:00+00:00,-0.00417863
2015-02-18 00:00:00+00:00,-0.00699356
2015-02-19 00:00:00+00:00,0.00591494
2015-02-20 00:00:00+00:00,0.00700042
2015-02-23 00:00:00+00:00,0.11067797
2015-02-24 00:00:00+00:00,0.00191949
2015-02-25 00:00:00+00:00,0.00027607
2015-02-26 00:00:00+00:00,0.01493307
2015-02-27 00:00:00+00:00,0.01989059
2015-03-02 00:00:00+00:00,0.00242131
2015-03-03 00:00:00+00:00,-0.00784880
2015-03-04 00:00:00+00:00,0.01254732
2015-03-05 00:00:00+00:00,0.00402831
2015-03-06 00:00:00+00:00,0.00295663
2015-03-09 00:00:00+00:00,-0.01195410
2015-03-10 00:00:00+00:00,-0.00850989
2015-03-11 00:00:00+00:00,0.01937935
2015-03-12 00:00:00+00:00,-0.01086430
2015-03-13 00:00:00+00:00,-0.01769343
2015-03-16 00:00:00+00:00,0.00498101
2015-03-17 00:00:00+00:00,-0.00826366
2015-03-18 00:00:00+00:00,-0.00222294
2015-03-19 00:00:00+00:00,0.00389605
2015-03-20 00:00:00+00:00,0.00720798
2015-03-23 00:00:00+00:00,-0.00495472
2015-03-24 00:00:00+00:00,0.00719170
2015-03-25 00:00:00+00:00,-0.00494434
2015-03-26 00:00:00+00:00,-0.00496926
2015-03-27 00:00:00+00:00,-0.00166541
2015-03-30 00:00:00+00:00,0.00694560
2015-03-31 00:00:00+00:00,-0.01048665
2015-04-01 00:00:00+00:00,-0.00027992
2015-04-02 00:00:00+00:00,0.00278898
2015-04-07 00:00:00+00:00,0.00890056
2015-04-08 00:00:00+00:00,-0.00137919
2015-04-09 00:00:00+00:00,0.01187120
2015-04-10 00:00:00+00:00,0.00682073
2015-04-13 00:00:00+00:00,0.00840072
2015-04-14 00:00:00+00:00,-0.00215038
2015-04-15 00:00:00+00:00,0.00188471
2015-04-16 00:00:00+00:00,-0.00806502
2015-04-17 00:00:00+00:00,-0.01707367
2015-04-20 00:00:00+00:00,0.01213074
2015-04-21 00:00:00+00:00,0.00490260
2015-04-22 00:00:00+00:00,0.00162576
2015-04-23 00:00:00+00:00,0.00405885
2015-04-24 00:00:00+00:00,0.01132020
2015-04-27 00:00:00+00:00,-0.00186617
2015-04-28 00:00:00+00:00,-0.01068141
2015-04-29 00:00:00+00:00,-0.00809739
2015-04-30 00:00:00+00:00,-0.00462599
2015-05-04 00:00:00+00:00,0.00109327
2015-05-05 00:00:00+00:00,-0.01365410
2015-05-06 00:00:00+00:00,0.00249128
2015-05-07 00:00:00+00:00,-0.00082878
2015-05-08 00:00:00+00:00,0.02625738
2015-05-11 00:00:00+00:00,-0.00269360
2015-05-12 00:00:00+00:00,-0.00027069
2015-05-13 00:00:00+00:00,-0.00108105
2015-05-14 00:00:00+00:00,0.00081075
2015-05-15 00:00:00+00:00,-0.00027061
2015-05-18 00:00:00+00:00,0.00054018
2015-05-19 00:00:00+00:00,0.00729280
2015-05-20 00:00:00+00:00,0.00563090
2015-05-21 00:00:00+00:00,0.01413283
2015-05-22 00:00:00+00:00,0.00499550
2015-05-26 00:00:00+00:00,-0.01177436
2015-05-27 00:00:00+00:00,0.00794231
2015-05-28 00:00:00+00:00,-0.00551638
2015-05-29 00:00:00+00:00,-0.00950880
2015-06-01 00:00:00+00:00,-0.00213361
2015-06-02 00:00:00+00:00,-0.00320726
2015-06-03 00:00:00+00:00,-0.00428996
2015-06-04 00:00:00+00:00,-0.00592389
2015-06-05 00:00:00+00:00,-0.01408501
2015-06-08 00:00:00+00:00,-0.00549492
2015-06-09 00:00:00+00:00,-0.00718282
2015-06-10 00:00:00+00:00,0.01780696
2015-06-11 00:00:00+00:00,0.00464699
2015-06-12 00:00:00+00:00,0.02394530
2015-06-15 00:00:00+00:00,-0.02141210
2015-06-16 00:00:00+00:00,0.00498027
2015-06-17 00:00:00+00:00,-0.00440565
2015-06-18 00:00:00+00:00,0.00663689
2015-06-19 00:00:00+00:00,0.00906571
2015-06-22 00:00:00+00:00,0.03103708
2015-06-23 00:00:00+00:00,0.01610738
2015-06-24 00:00:00+00:00,0.00051947
2015-06-25 00:00:00+00:00,-0.00883131
2015-06-26 00:00:00+00:00,0.00026192
2015-06-29 00:00:00+00:00,-0.02698468
2015-06-30 00:00:00+00:00,-0.00377008
2015-07-01 00:00:00+00:00,0.00486450
2015-07-02 00:00:00+00:00,-0.00430361
2015-07-03 00:00:00+00:00,-0.01080519
2015-07-06 00:00:00+00:00,-0.01338094
2015-07-07 00:00:00+00:00,-0.01660712
2015-07-08 00:00:00+00:00,0.00196975
2015-07-09 00:00:00+00:00,0.01825793
2015-07-10 00:00:00+00:00,0.03062027
2015-07-13 00:00:00+00:00,0.01980736
2015-07-14 00:00:00+00:00,-0.00078782
2015-07-15 00:00:00+00:00,0.00709164
2015-07-16 00:00:00+00:00,0.02529945
2015-07-17 00:00:00+00:00,0.00635915
2015-07-20 00:00:00+00:00,-0.00075912
2015-07-21 00:00:00+00:00,-0.01416746
2015-07-22 00:00:00+00:00,-0.00205386
2015-07-23 00:00:00+00:00,-0.01131496
2015-07-24 00:00:00+00:00,0.00650090
2015-07-27 00:00:00+00:00,-0.02325673
2015-07-28 00:00:00+00:00,0.00502498
2015-07-29 00:00:00+00:00,0.02000379
2015-07-30 00:00:00+00:00,-0.00258256
2015-07-31 00:00:00+00:00,-0.00440023
2015-08-03 00:00:00+00:00,0.01559060
2015-08-04 00:00:00+00:00,-0.00128168
2015-08-05 00:00:00+00:00,0.01357705
2015-08-06 00:00:00+00:00,-0.00758433
2015-08-07 00:00:00+00:00,-0.01502985
2015-08-10 00:00:00+00:00,0.00827304
2015-08-11 00:00:00+00:00,-0.00846660
2015-08-12 00:00:00+00:00,-0.03000801
2015-08-13 00:00:00+00:00,0.01093078
2015-08-14 00:00:00+00:00,-0.00264038
2015-08-17 00:00:00+00:00,-0.00053093
2015-08-18 00:00:00+00:00,0.00290827
2015-08-19 00:00:00+00:00,-0.01715181
2015-08-20 00:00:00+00:00,-0.02523546
2015-08-21 00:00:00+00:00,-0.03167258
2015-08-24 00:00:00+00:00,-0.05659905
2015-08-25 00:00:00+00:00,0.04944057
2015-08-26 00:00:00+00:00,-0.02183458
2015-08-27 00:00:00+00:00,0.03729648
2015-08-28 00:00:00+00:00,0.00367902
2015-08-31 00:00:00+00:00,-0.00028237
2015-09-01 00:00:00+00:00,-0.03245068
2015-09-02 00:00:00+00:00,0.00233218
2015-09-03 00:00:00+00:00,0.02909459
2015-09-04 00:00:00+00:00,-0.01724725
2015-09-07 00:00:00+00:00,0.00488968
2015-09-08 00:00:00+00:00,0.01345462
2015-09-09 00:00:00+00:00,0.01158064
2015-09-10 00:00:00+00:00,-0.01759355
2015-09-11 00:00:00+00:00,-0.07697774
2015-09-14 00:00:00+00:00,0.00027128
2015-09-15 00:00:00+00:00,-0.01489664
2015-09-16 00:00:00+00:00,0.01808301
2015-09-17 00:00:00+00:00,0.01193907
2015-09-18 00:00:00+00:00,-0.02503576
2015-09-21 00:00:00+00:00,0.01092112
2015-09-22 00:00:00+00:00,-0.02948927
2015-09-23 00:00:00+00:00,0.00180478
2015-09-24 00:00:00+00:00,-0.02012026
2015-09-25 00:00:00+00:00,0.02972761
2015-09-28 00:00:00+00:00,-0.02440468
2015-09-29 00:00:00+00:00,-0.01372816
2015-09-30 00:00:00+00:00,0.01391874
2015-10-01 00:00:00+00:00,-0.02196433
2015-10-02 00:00:00+00:00,0.00904546
2015-10-05 00:00:00+00:00,0.02565680
2015-10-06 00:00:00+00:00,0.00994561
2015-10-07 00:00:00+00:00,-0.00716218
2015-10-08 00:00:00+00:00,-0.00811556
2015-10-09 00:00:00+00:00,0.00818160
2015-10-12 00:00:00+00:00,-0.00060136
2015-10-13 00:00:00+00:00,-0.01293247
2015-10-14 00:00:00+00:00,-0.02193798
2015-10-15 00:00:00+00:00,0.01744534
2015-10-16 00:00:00+00:00,0.01255344
2015-10-19 00:00:00+00:00,0.00423336
2015-10-20 00:00:00+00:00,0.00451616
2015-10-21 00:00:00+00:00,-0.00269798
2015-10-22 00:00:00+00:00,0.04388324
2015-10-23 00:00:00+00:00,0.02591397
2015-10-26 00:00:00+00:00,0.00477076
2015-10-27 00:00:00+00:00,-0.01536368
2015-10-28 00:00:00+00:00,0.00850936
2015-10-29 00:00:00+00:00,0.00196728
2015-10-30 00:00:00+00:00,-0.00140590
2015-11-02 00:00:00+00:00,0.00196617
2015-11-03 00:00:00+00:00,0.00364567
2015-11-04 00:00:00+00:00,0.00530988
2015-11-05 00:00:00+00:00,-0.00778776
2015-11-06 00:00:00+00:00,-0.00084314
2015-11-09 00:00:00+00:00,-0.01178368
2015-11-10 00:00:00+00:00,0.01986576
2015-11-11 00:00:00+00:00,0.01335564
2015-11-12 00:00:00+00:00,-0.01236299
2015-11-13 00:00:00+00:00,-0.00500903
2015-11-16 00:00:00+00:00,0.00418926
2015-11-17 00:00:00+00:00,0.03255923
2015-11-18 00:00:00+00:00,-0.00943771
2015-11-19 00:00:00+00:00,0.00190201
2015-11-20 00:00:00+00:00,0.00216984
2015-11-23 00:00:00+00:00,-0.00975935
2015-11-24 00:00:00+00:00,-0.01286720
2015-11-25 00:00:00+00:00,0.01579738
2015-11-26 00:00:00+00:00,0.01282229
2015-11-27 00:00:00+00:00,0.00134254
2015-11-30 00:00:00+00:00,-0.00027413
2015-12-01 00:00:00+00:00,-0.01158070
2015-12-02 00:00:00+00:00,-0.00245677
2015-12-03 00:00:00+00:00,0.01692015
2015-12-04 00:00:00+00:00,-0.01104932
2015-12-07 00:00:00+00:00,0.00942435
2015-12-08 00:00:00+00:00,-0.01133286
2015-12-09 00:00:00+00:00,-0.00745278
2015-12-10 00:00:00+00:00,-0.05713315
2015-12-14 00:00:00+00:00,-0.04218936
2015-12-15 00:00:00+00:00,0.03733326
2015-12-16 00:00:00+00:00,0.00204108
2015-12-17 00:00:00+00:00,0.01868531
2015-12-18 00:00:00+00:00,-0.01778045
2015-12-21 00:00:00+00:00,-0.01751780
2015-12-22 00:00:00+00:00,-0.00327383
2015-12-23 00:00:00+00:00,0.02980076
2015-12-28 00:00:00+00:00,-0.00550492
2015-12-29 00:00:00+00:00,0.01134405
2015-12-30 00:00:00+00:00,-0.00144493
2016-01-04 00:00:00+00:00,-0.02853493
2016-01-05 00:00:00+00:00,0.01156318
2016-01-06 00:00:00+00:00,-0.00264538
2016-01-07 00:00:00+00:00,-0.01000270
2016-01-08 00:00:00+00:00,-0.00327264
2016-01-11 00:00:00+00:00,-0.00477289
2016-01-12 00:00:00+00:00,0.00538314
2016-01-13 00:00:00+00:00,0.00178056
2016-01-14 00:00:00+00:00,-0.01903189
2016-01-15 00:00:00+00:00,-0.02667325
2016-01-18 00:00:00+00:00,-0.00405391
2016-01-19 00:00:00+00:00,0.01187193
2016-01-20 00:00:00+00:00,-0.03924114
2016-01-21 00:00:00+00:00,0.03214642
2016-01-22 00:00:00+00:00,0.04235927
2016-01-25 00:00:00+00:00,-0.01226149
2016-01-26 00:00:00+00:00,0.00634526
2016-01-27 00:00:00+00:00,0.00720712
2016-01-28 00:00:00+00:00,-0.02777044
2016-01-29 00:00:00+00:00,0.02915920
2016-02-01 00:00:00+00:00,0.01073125
2016-02-02 00:00:00+00:00,-0.01240631
2016-02-03 00:00:00+00:00,-0.02332103
2016-02-04 00:00:00+00:00,-0.00735222
2016-02-05 00:00:00+00:00,-0.01757901
2016-02-08 00:00:00+00:00,-0.04173968
2016-02-09 00:00:00+00:00,-0.00393797
2016-02-10 00:00:00+00:00,0.01314055
2016-02-11 00:00:00+00:00,-0.03212997
2016-02-12 00:00:00+00:00,0.02077639
2016-02-15 00:00:00+00:00,0.02527930
2016-02-16 00:00:00+00:00,-0.00513289
2016-02-17 00:00:00+00:00,0.02832365
2016-02-18 00:00:00+00:00,0.00969736
2016-02-19 00:00:00+00:00,-0.01768261
2016-02-22 00:00:00+00:00,0.02208740
2016-02-23 00:00:00+00:00,-0.01298016
2016-02-24 00:00:00+00:00,-0.02660494
2016-02-25 00:00:00+00:00,0.03631362
2016-02-26 00:00:00+00:00,0.00030134
2016-02-29 00:00:00+00:00,0.00495227
2016-03-01 00:00:00+00:00,0.02282315
2016-03-02 00:00:00+00:00,-0.00091378
2016-03-03 00:00:00+00:00,-0.00815992
2016-03-04 00:00:00+00:00,0.00394972
2016-03-07 00:00:00+00:00,-0.00789123
2016-03-08 00:00:00+00:00,-0.00306504
2016-03-09 00:00:00+00:00,0.00244404
2016-03-10 00:00:00+00:00,-0.01315865
2016-03-11 00:00:00+00:00,0.03035988
2016-03-14 00:00:00+00:00,0.00450233
2016-03-15 00:00:00+00:00,-0.06408144
2016-03-16 00:00:00+00:00,-0.03138238
2016-03-17 00:00:00+00:00,-0.00000797
2016-03-18 00:00:00+00:00,0.00154801
2016-03-21 00:00:00+00:00,-0.00311591
2016-03-22 00:00:00+00:00,-0.00499611
2016-03-23 00:00:00+00:00,-0.00000858
2016-03-24 00:00:00+00:00,-0.01473242
2016-03-29 00:00:00+00:00,0.00826054
2016-03-30 00:00:00+00:00,0.01576240
2016-03-31 00:00:00+00:00,-0.01149303
2016-04-01 00:00:00+00:00,-0.02607431
2016-04-04 00:00:00+00:00,-0.00387514
2016-04-05 00:00:00+00:00,-0.02202001
2016-04-06 00:00:00+00:00,0.00859995
2016-04-07 00:00:00+00:00,-0.00296028
2016-04-08 00:00:00+00:00,0.01348930
2016-04-11 00:00:00+00:00,0.00648948
2016-04-12 00:00:00+00:00,0.00806051
2016-04-13 00:00:00+00:00,0.00735580
2016-04-14 00:00:00+00:00,0.00285353
2016-04-15 00:00:00+00:00,0.00633080
2016-04-18 00:00:00+00:00,0.00156847
2016-04-19 00:00:00+00:00,0.01476903
2016-04-20 00:00:00+00:00,-0.00031612
2016-04-21 00:00:00+00:00,-0.00465475
2016-04-22 00:00:00+00:00,-0.00996920
2016-04-25 00:00:00+00:00,-0.00346609
2016-04-26 00:00:00+00:00,0.00535741
2016-04-27 00:00:00+00:00,-0.00063480
2016-04-28 00:00:00+00:00,-0.00440312
2016-04-29 00:00:00+00:00,-0.01767131
2016-05-02 00:00:00+00:00,-0.00161115
2016-05-03 00:00:00+00:00,-0.00611729
2016-05-04 00:00:00+00:00,-0.01877606
2016-05-05 00:00:00+00:00,0.01384683
2016-05-06 00:00:00+00:00,-0.01106587
2016-05-09 00:00:00+00:00,0.00953356
2016-05-10 00:00:00+00:00,0.01172323
2016-05-11 00:00:00+00:00,-0.00290566
2016-05-12 00:00:00+00:00,0.00871340
2016-05-13 00:00:00+00:00,0.00607637
2016-05-17 00:00:00+00:00,0.01017662
2016-05-18 00:00:00+00:00,0.00881384
2016-05-19 00:00:00+00:00,-0.01218833
2016-05-20 00:00:00+00:00,0.00789508
2016-05-23 00:00:00+00:00,-0.00973305
2016-05-24 00:00:00+00:00,0.01772850
2016-05-25 00:00:00+00:00,0.01150669
2016-05-26 00:00:00+00:00,0.00922260
2016-05-27 00:00:00+00:00,-0.00153320
2016-05-30 00:00:00+00:00,0.00304463
2016-05-31 00:00:00+00:00,-0.01127171
2016-06-01 00:00:00+00:00,-0.01478691
2016-06-02 00:00:00+00:00,0.00311697
2016-06-03 00:00:00+00:00,-0.01028840
2016-06-06 00:00:00+00:00,0.00156634
2016-06-07 00:00:00+00:00,0.00596334
2016-06-08 00:00:00+00:00,-0.00812938
2016-06-09 00:00:00+00:00,-0.01386538
2016-06-10 00:00:00+00:00,-0.08298934
2016-06-13 00:00:00+00:00,-0.02654984
2016-06-14 00:00:00+00:00,-0.01985289
2016-06-15 00:00:00+00:00,0.00822863
2016-06-16 00:00:00+00:00,-0.00273027
2016-06-17 00:00:00+00:00,0.00101650
2016-06-20 00:00:00+00:00,0.04158825
2016-06-21 00:00:00+00:00,0.00064691
2016-06-22 00:00:00+00:00,0.00980588
2016-06-23 00:00:00+00:00,0.01132976
2016-06-24 00:00:00+00:00,-0.08552700
2016-06-27 00:00:00+00:00,-0.02742358
2016-06-28 00:00:00+00:00,0.03468714
2016-06-29 00:00:00+00:00,0.04365316
2016-06-30 00:00:00+00:00,0.00601671
2016-07-01 00:00:00+00:00,0.00564816
2016-07-04 00:00:00+00:00,-0.00926952
2016-07-05 00:00:00+00:00,-0.01469821
2016-07-06 00:00:00+00:00,-0.02813359
2016-07-07 00:00:00+00:00,0.01359044
2016-07-08 00:00:00+00:00,0.01271993
2016-07-11 00:00:00+00:00,0.00984252
2016-07-12 00:00:00+00:00,0.01680944
2016-07-13 00:00:00+00:00,-0.00331664
2016-07-14 00:00:00+00:00,0.00563341
2016-07-15 00:00:00+00:00,-0.00396920
2016-07-18 00:00:00+00:00,-0.00033973
2016-07-19 00:00:00+00:00,-0.00895832
2016-07-20 00:00:00+00:00,-0.00000903
2016-07-21 00:00:00+00:00,-0.00201558
2016-07-22 00:00:00+00:00,0.01339602
2016-07-25 00:00:00+00:00,-0.00000867
2016-07-26 00:00:00+00:00,-0.00364651
2016-07-27 00:00:00+00:00,0.00397407
2016-07-28 00:00:00+00:00,-0.00794050
2016-07-29 00:00:00+00:00,-0.00034042
2016-08-01 00:00:00+00:00,0.00032628
2016-08-02 00:00:00+00:00,-0.01600270
2016-08-03 00:00:00+00:00,0.00744222
2016-08-04 00:00:00+00:00,0.00167334
2016-08-05 00:00:00+00:00,0.01341535
2016-08-08 00:00:00+00:00,-0.00596774
2016-08-09 00:00:00+00:00,0.01231659
2016-08-10 00:00:00+00:00,-0.00329853
2016-08-11 00:00:00+00:00,0.00824538
2016-08-12 00:00:00+00:00,0.00130192
2016-08-15 00:00:00+00:00,-0.00491328
2016-08-16 00:00:00+00:00,-0.01052433
2016-08-17 00:00:00+00:00,-0.00698282
2016-08-18 00:00:00+00:00,0.00634613
2016-08-19 00:00:00+00:00,-0.00997867
2016-08-22 00:00:00+00:00,0.00032743
2016-08-23 00:00:00+00:00,0.00804494
2016-08-24 00:00:00+00:00,-0.00200609
2016-08-25 00:00:00+00:00,-0.00167681
2016-08-26 00:00:00+00:00,0.00400027
2016-08-29 00:00:00+00:00,-0.00533340
2016-08-30 00:00:00+00:00,0.00433984
2016-08-31 00:00:00+00:00,-0.00433961
2016-09-01 00:00:00+00:00,-0.00770419
2016-09-02 00:00:00+00:00,0.01819739
2016-09-05 00:00:00+00:00,0.00197781
2016-09-06 00:00:00+00:00,-0.00166124
2016-09-07 00:00:00+00:00,-0.00199554
2016-09-08 00:00:00+00:00,0.00430197
2016-09-09 00:00:00+00:00,-0.03336521
2016-09-12 00:00:00+00:00,-0.04212851
2016-09-13 00:00:00+00:00,-0.01270992
2016-09-14 00:00:00+00:00,-0.00764546
2016-09-15 00:00:00+00:00,-0.00035794
2016-09-16 00:00:00+00:00,-0.00000803
2016-09-19 00:00:00+00:00,0.00804047
2016-09-20 00:00:00+00:00,0.00311553
2016-09-21 00:00:00+00:00,0.01245019
2016-09-22 00:00:00+00:00,0.01639965
2016-09-23 00:00:00+00:00,-0.00841133
2016-09-26 00:00:00+00:00,-0.01492559
2016-09-27 00:00:00+00:00,0.00171364
2016-09-28 00:00:00+00:00,0.00686502
2016-09-29 00:00:00+00:00,-0.00205484
2016-09-30 00:00:00+00:00,-0.00479585
2016-10-03 00:00:00+00:00,-0.00344495
2016-10-04 00:00:00+00:00,0.01137014
2016-10-05 00:00:00+00:00,-0.01842027
2016-10-06 00:00:00+00:00,-0.01355545
2016-10-07 00:00:00+00:00,-0.01550204
2016-10-10 00:00:00+00:00,0.01143584
2016-10-11 00:00:00+00:00,-0.00213100
2016-10-12 00:00:00+00:00,-0.00957763
2016-10-13 00:00:00+00:00,-0.00394377
2016-10-14 00:00:00+00:00,0.01543696
2016-10-17 00:00:00+00:00,-0.00460710
2016-10-18 00:00:00+00:00,0.01811400
2016-10-19 00:00:00+00:00,-0.00524496
2016-10-20 00:00:00+00:00,0.00104341
