Date,HEATOIL-ICE
2007-03-12 00:00:00+00:00,-0.03447977
2007-03-13 00:00:00+00:00,0.00895726
2007-03-14 00:00:00+00:00,0.02157639
2007-03-15 00:00:00+00:00,-0.02342465
2007-03-16 00:00:00+00:00,-0.00114285
2007-03-19 00:00:00+00:00,-0.00061003
2007-03-20 00:00:00+00:00,-0.02376844
2007-03-21 00:00:00+00:00,-0.00211418
2007-03-22 00:00:00+00:00,0.06468378
2007-03-23 00:00:00+00:00,-0.00613208
2007-03-26 00:00:00+00:00,0.07168771
2007-03-27 00:00:00+00:00,0.01134924
2007-03-28 00:00:00+00:00,0.04615721
2007-03-29 00:00:00+00:00,0.05529721
2007-03-30 00:00:00+00:00,-0.00029641
2007-04-02 00:00:00+00:00,-0.01521430
2007-04-03 00:00:00+00:00,-0.02488828
2007-04-04 00:00:00+00:00,0.02781766
2007-04-05 00:00:00+00:00,-0.00281801
2007-04-09 00:00:00+00:00,-0.04737111
2007-04-10 00:00:00+00:00,0.04298824
2007-04-11 00:00:00+00:00,0.01963702
2007-04-12 00:00:00+00:00,0.03213565
2007-04-13 00:00:00+00:00,-0.00774278
2007-04-16 00:00:00+00:00,-0.04290906
2007-04-17 00:00:00+00:00,-0.06532089
2007-04-18 00:00:00+00:00,0.00809735
2007-04-19 00:00:00+00:00,-0.00356665
2007-04-20 00:00:00+00:00,0.02949224
2007-04-23 00:00:00+00:00,0.06660491
2007-04-24 00:00:00+00:00,-0.05017938
2007-04-25 00:00:00+00:00,0.05869567
2007-04-26 00:00:00+00:00,-0.01286034
2007-04-27 00:00:00+00:00,0.02516979
2007-04-30 00:00:00+00:00,-0.00990385
2007-05-01 00:00:00+00:00,-0.01163726
2007-05-02 00:00:00+00:00,-0.03152004
2007-05-03 00:00:00+00:00,-0.00801297
2007-05-04 00:00:00+00:00,-0.01655197
2007-05-07 00:00:00+00:00,-0.03202862
2007-05-08 00:00:00+00:00,0.02809903
2007-05-09 00:00:00+00:00,-0.01499594
2007-05-10 00:00:00+00:00,0.04717537
2007-05-11 00:00:00+00:00,0.02193593
2007-05-14 00:00:00+00:00,-0.01745028
2007-05-15 00:00:00+00:00,0.02499258
2007-05-16 00:00:00+00:00,-0.02308866
2007-05-17 00:00:00+00:00,0.07346435
2007-05-18 00:00:00+00:00,-0.02155869
2007-05-21 00:00:00+00:00,0.03469533
2007-05-22 00:00:00+00:00,-0.04431714
2007-05-23 00:00:00+00:00,0.02634632
2007-05-24 00:00:00+00:00,-0.00442783
2007-05-25 00:00:00+00:00,0.01132355
2007-05-28 00:00:00+00:00,-0.03107476
2007-05-29 00:00:00+00:00,-0.04158330
2007-05-30 00:00:00+00:00,0.00372198
2007-05-31 00:00:00+00:00,0.00392385
2007-06-01 00:00:00+00:00,0.03964567
2007-06-04 00:00:00+00:00,0.04074907
2007-06-05 00:00:00+00:00,0.00017506
2007-06-06 00:00:00+00:00,0.00857543
2007-06-07 00:00:00+00:00,0.00468323
2007-06-08 00:00:00+00:00,-0.07744110
2007-06-11 00:00:00+00:00,0.03257688
2007-06-12 00:00:00+00:00,-0.01614512
2007-06-13 00:00:00+00:00,0.04726452
2007-06-14 00:00:00+00:00,0.05604169
2007-06-15 00:00:00+00:00,-0.00533176
2007-06-18 00:00:00+00:00,0.02385024
2007-06-19 00:00:00+00:00,-0.00720527
2007-06-20 00:00:00+00:00,0.00539852
2007-06-21 00:00:00+00:00,-0.00922326
2007-06-22 00:00:00+00:00,0.01236797
2007-06-25 00:00:00+00:00,0.00271669
2007-06-26 00:00:00+00:00,-0.04723291
2007-06-27 00:00:00+00:00,0.03202863
2007-06-28 00:00:00+00:00,-0.00595727
2007-06-29 00:00:00+00:00,0.01181081
2007-07-02 00:00:00+00:00,0.01808248
2007-07-03 00:00:00+00:00,0.00466823
2007-07-04 00:00:00+00:00,0.00185092
2007-07-05 00:00:00+00:00,0.01877284
2007-07-06 00:00:00+00:00,0.00791527
2007-07-09 00:00:00+00:00,-0.00170809
2007-07-10 00:00:00+00:00,0.02877524
2007-07-11 00:00:00+00:00,-0.02061611
2007-07-12 00:00:00+00:00,-0.00403723
2007-07-13 00:00:00+00:00,0.01265441
2007-07-16 00:00:00+00:00,-0.05082989
2007-07-17 00:00:00+00:00,-0.02144188
2007-07-18 00:00:00+00:00,0.06980506
2007-07-19 00:00:00+00:00,0.00851157
2007-07-20 00:00:00+00:00,-0.02066112
2007-07-23 00:00:00+00:00,-0.03426183
2007-07-24 00:00:00+00:00,-0.02669034
2007-07-25 00:00:00+00:00,0.03467736
2007-07-26 00:00:00+00:00,-0.03169294
2007-07-27 00:00:00+00:00,0.03976467
2007-07-30 00:00:00+00:00,-0.00895882
2007-07-31 00:00:00+00:00,0.02800027
2007-08-01 00:00:00+00:00,-0.04892622
2007-08-02 00:00:00+00:00,0.00489318
2007-08-03 00:00:00+00:00,-0.03806523
2007-08-06 00:00:00+00:00,-0.09300279
2007-08-07 00:00:00+00:00,0.02570108
2007-08-08 00:00:00+00:00,0.00134296
2007-08-09 00:00:00+00:00,0.02163228
2007-08-10 00:00:00+00:00,-0.01897465
2007-08-13 00:00:00+00:00,-0.00489499
2007-08-14 00:00:00+00:00,0.01477408
2007-08-15 00:00:00+00:00,0.04478261
2007-08-16 00:00:00+00:00,-0.04401393
2007-08-17 00:00:00+00:00,0.03545295
2007-08-20 00:00:00+00:00,-0.03651880
2007-08-21 00:00:00+00:00,-0.02877390
2007-08-22 00:00:00+00:00,-0.00486330
2007-08-23 00:00:00+00:00,0.01359766
2007-08-24 00:00:00+00:00,0.03741666
2007-08-27 00:00:00+00:00,0.01234655
2007-08-28 00:00:00+00:00,-0.01295058
2007-08-29 00:00:00+00:00,0.04512570
2007-08-30 00:00:00+00:00,-0.01303698
2007-08-31 00:00:00+00:00,0.01415803
2007-09-03 00:00:00+00:00,0.01954615
2007-09-04 00:00:00+00:00,0.00166173
2007-09-05 00:00:00+00:00,0.01829907
2007-09-06 00:00:00+00:00,0.03383726
2007-09-07 00:00:00+00:00,0.00658176
2007-09-10 00:00:00+00:00,0.02592674
2007-09-11 00:00:00+00:00,0.00988145
2007-09-12 00:00:00+00:00,0.03324506
2007-09-13 00:00:00+00:00,0.00025058
2007-09-14 00:00:00+00:00,-0.01110421
2007-09-17 00:00:00+00:00,0.01972785
2007-09-18 00:00:00+00:00,0.01321789
2007-09-19 00:00:00+00:00,0.00301575
2007-09-20 00:00:00+00:00,0.01379257
2007-09-21 00:00:00+00:00,-0.00341969
2007-09-24 00:00:00+00:00,-0.02186552
2007-09-25 00:00:00+00:00,-0.04228881
2007-09-26 00:00:00+00:00,-0.00129216
2007-09-27 00:00:00+00:00,0.06221094
2007-09-28 00:00:00+00:00,-0.01186950
2007-10-01 00:00:00+00:00,-0.03933093
2007-10-02 00:00:00+00:00,-0.01698233
2007-10-03 00:00:00+00:00,0.01413666
2007-10-04 00:00:00+00:00,0.04703175
2007-10-05 00:00:00+00:00,-0.00620281
2007-10-08 00:00:00+00:00,-0.05691005
2007-10-09 00:00:00+00:00,0.02322842
2007-10-10 00:00:00+00:00,0.02908487
2007-10-11 00:00:00+00:00,0.02749120
2007-10-12 00:00:00+00:00,-0.00002455
2007-10-15 00:00:00+00:00,0.05356958
2007-10-16 00:00:00+00:00,0.02697418
2007-10-17 00:00:00+00:00,-0.01746903
2007-10-18 00:00:00+00:00,0.02589920
2007-10-19 00:00:00+00:00,-0.01568251
2007-10-22 00:00:00+00:00,-0.01705572
2007-10-23 00:00:00+00:00,-0.00906637
2007-10-24 00:00:00+00:00,0.03729046
2007-10-25 00:00:00+00:00,0.05531570
2007-10-26 00:00:00+00:00,0.01998959
2007-10-29 00:00:00+00:00,0.02653169
2007-10-30 00:00:00+00:00,-0.03333742
2007-10-31 00:00:00+00:00,0.04307620
2007-11-01 00:00:00+00:00,-0.01314959
2007-11-02 00:00:00+00:00,0.04814522
2007-11-05 00:00:00+00:00,-0.02302565
2007-11-06 00:00:00+00:00,0.04974327
2007-11-07 00:00:00+00:00,0.00772928
2007-11-08 00:00:00+00:00,-0.00941486
2007-11-09 00:00:00+00:00,0.00988906
2007-11-12 00:00:00+00:00,-0.02865138
2007-11-13 00:00:00+00:00,-0.06182721
2007-11-14 00:00:00+00:00,0.05629978
2007-11-15 00:00:00+00:00,-0.01139793
2007-11-16 00:00:00+00:00,0.02214515
2007-11-19 00:00:00+00:00,0.01378508
2007-11-20 00:00:00+00:00,0.06576467
2007-11-21 00:00:00+00:00,-0.00290983
2007-11-22 00:00:00+00:00,-0.00916406
2007-11-23 00:00:00+00:00,0.02185527
2007-11-26 00:00:00+00:00,0.00032198
2007-11-27 00:00:00+00:00,-0.04043200
2007-11-28 00:00:00+00:00,-0.06026908
2007-11-29 00:00:00+00:00,0.00170662
2007-11-30 00:00:00+00:00,-0.02418276
2007-12-03 00:00:00+00:00,-0.00159205
2007-12-04 00:00:00+00:00,0.00087263
2007-12-05 00:00:00+00:00,-0.01600810
2007-12-06 00:00:00+00:00,0.04426628
2007-12-07 00:00:00+00:00,-0.03018038
2007-12-10 00:00:00+00:00,-0.02068356
2007-12-11 00:00:00+00:00,0.03645072
2007-12-12 00:00:00+00:00,0.09350108
2007-12-13 00:00:00+00:00,-0.02126512
2007-12-14 00:00:00+00:00,-0.00661793
2007-12-17 00:00:00+00:00,-0.00640853
2007-12-18 00:00:00+00:00,-0.03203145
2007-12-19 00:00:00+00:00,0.03279344
2007-12-20 00:00:00+00:00,-0.00696997
2007-12-21 00:00:00+00:00,0.01532831
2007-12-24 00:00:00+00:00,-0.01174090
2007-12-26 00:00:00+00:00,0.03652817
2007-12-27 00:00:00+00:00,0.02876573
2007-12-28 00:00:00+00:00,-0.03377574
2007-12-31 00:00:00+00:00,0.00461030
2008-01-02 00:00:00+00:00,0.06766299
2008-01-03 00:00:00+00:00,-0.01472061
2008-01-04 00:00:00+00:00,-0.02498468
2008-01-07 00:00:00+00:00,-0.06530160
2008-01-08 00:00:00+00:00,0.03199263
2008-01-09 00:00:00+00:00,-0.01787765
2008-01-10 00:00:00+00:00,-0.04302029
2008-01-11 00:00:00+00:00,-0.01834541
2008-01-14 00:00:00+00:00,0.04143768
2008-01-15 00:00:00+00:00,-0.03291402
2008-01-16 00:00:00+00:00,-0.02281563
2008-01-17 00:00:00+00:00,-0.01243029
2008-01-18 00:00:00+00:00,0.00515566
2008-01-21 00:00:00+00:00,-0.03178316
2008-01-22 00:00:00+00:00,0.00403037
2008-01-23 00:00:00+00:00,-0.04131275
2008-01-24 00:00:00+00:00,0.04409324
2008-01-25 00:00:00+00:00,0.03418290
2008-01-28 00:00:00+00:00,0.00632999
2008-01-29 00:00:00+00:00,0.01311800
2008-01-30 00:00:00+00:00,0.00666925
2008-01-31 00:00:00+00:00,-0.00797645
2008-02-01 00:00:00+00:00,-0.06170026
2008-02-04 00:00:00+00:00,0.02762500
2008-02-05 00:00:00+00:00,-0.02949698
2008-02-06 00:00:00+00:00,-0.02188397
2008-02-07 00:00:00+00:00,0.03173242
2008-02-08 00:00:00+00:00,0.07689687
2008-02-11 00:00:00+00:00,0.03678127
2008-02-12 00:00:00+00:00,-0.01027592
2008-02-13 00:00:00+00:00,0.01827025
2008-02-14 00:00:00+00:00,0.03836102
2008-02-15 00:00:00+00:00,-0.01202287
2008-02-18 00:00:00+00:00,0.01218067
2008-02-19 00:00:00+00:00,0.07541505
2008-02-20 00:00:00+00:00,-0.00513079
2008-02-21 00:00:00+00:00,-0.01305623
2008-02-22 00:00:00+00:00,0.01823729
2008-02-25 00:00:00+00:00,0.01427246
2008-02-26 00:00:00+00:00,0.02141160
2008-02-27 00:00:00+00:00,-0.03060416
2008-02-28 00:00:00+00:00,0.05389810
2008-02-29 00:00:00+00:00,-0.01364987
2008-03-03 00:00:00+00:00,0.02304055
2008-03-04 00:00:00+00:00,-0.03683034
2008-03-05 00:00:00+00:00,0.10351236
2008-03-06 00:00:00+00:00,0.01946637
2008-03-07 00:00:00+00:00,-0.01924390
2008-03-10 00:00:00+00:00,0.01635240
2008-03-11 00:00:00+00:00,0.01596674
2008-03-12 00:00:00+00:00,0.01945635
2008-03-13 00:00:00+00:00,0.05759467
2008-03-14 00:00:00+00:00,0.00825596
2008-03-17 00:00:00+00:00,-0.04474420
2008-03-18 00:00:00+00:00,0.05101325
2008-03-19 00:00:00+00:00,-0.07624620
2008-03-20 00:00:00+00:00,-0.02640332
2008-03-24 00:00:00+00:00,-0.01561407
2008-03-25 00:00:00+00:00,-0.02443575
2008-03-26 00:00:00+00:00,0.07679070
2008-03-27 00:00:00+00:00,0.06442355
2008-03-28 00:00:00+00:00,-0.02964085
2008-03-31 00:00:00+00:00,-0.06409457
2008-04-01 00:00:00+00:00,-0.01528158
2008-04-02 00:00:00+00:00,0.05139154
2008-04-03 00:00:00+00:00,-0.01915015
2008-04-04 00:00:00+00:00,0.04704169
2008-04-07 00:00:00+00:00,0.06092268
2008-04-08 00:00:00+00:00,0.01416366
2008-04-09 00:00:00+00:00,0.07330371
2008-04-10 00:00:00+00:00,-0.01889244
2008-04-11 00:00:00+00:00,0.00466374
2008-04-14 00:00:00+00:00,0.00334826
2008-04-15 00:00:00+00:00,0.04445947
2008-04-16 00:00:00+00:00,0.00537591
2008-04-17 00:00:00+00:00,-0.00953829
2008-04-18 00:00:00+00:00,0.01734740
2008-04-21 00:00:00+00:00,0.01323722
2008-04-22 00:00:00+00:00,0.00594400
2008-04-23 00:00:00+00:00,0.00542336
2008-04-24 00:00:00+00:00,-0.03786882
2008-04-25 00:00:00+00:00,0.02687831
2008-04-28 00:00:00+00:00,-0.00236948
2008-04-29 00:00:00+00:00,-0.03241645
2008-04-30 00:00:00+00:00,-0.02729686
2008-05-01 00:00:00+00:00,-0.02524416
2008-05-02 00:00:00+00:00,0.06410854
2008-05-05 00:00:00+00:00,0.05482347
2008-05-06 00:00:00+00:00,0.02838420
2008-05-07 00:00:00+00:00,0.05550786
2008-05-08 00:00:00+00:00,0.03615718
2008-05-09 00:00:00+00:00,0.07200907
2008-05-12 00:00:00+00:00,-0.04155102
2008-05-13 00:00:00+00:00,0.07739810
2008-05-14 00:00:00+00:00,-0.04549560
2008-05-15 00:00:00+00:00,0.00315644
2008-05-16 00:00:00+00:00,0.04420222
2008-05-19 00:00:00+00:00,-0.01379698
2008-05-20 00:00:00+00:00,0.05583915
2008-05-21 00:00:00+00:00,0.07083666
2008-05-22 00:00:00+00:00,0.02412765
2008-05-23 00:00:00+00:00,-0.04410379
2008-05-26 00:00:00+00:00,0.03539032
2008-05-27 00:00:00+00:00,-0.06826026
2008-05-28 00:00:00+00:00,0.01263542
2008-05-29 00:00:00+00:00,-0.07243113
2008-05-30 00:00:00+00:00,-0.00596241
2008-06-02 00:00:00+00:00,0.02929533
2008-06-03 00:00:00+00:00,-0.04392489
2008-06-04 00:00:00+00:00,-0.05159447
2008-06-05 00:00:00+00:00,0.07581378
2008-06-06 00:00:00+00:00,0.15871935
2008-06-09 00:00:00+00:00,-0.04786223
2008-06-10 00:00:00+00:00,-0.03325028
2008-06-11 00:00:00+00:00,0.08488053
2008-06-12 00:00:00+00:00,-0.01645813
2008-06-13 00:00:00+00:00,-0.05313955
2008-06-16 00:00:00+00:00,-0.00417142
2008-06-17 00:00:00+00:00,-0.00316353
2008-06-18 00:00:00+00:00,0.01959566
2008-06-19 00:00:00+00:00,-0.07518169
2008-06-20 00:00:00+00:00,0.03142883
2008-06-23 00:00:00+00:00,0.01283370
2008-06-24 00:00:00+00:00,0.00843179
2008-06-25 00:00:00+00:00,-0.03450459
2008-06-26 00:00:00+00:00,0.07172844
2008-06-27 00:00:00+00:00,0.01200623
2008-06-30 00:00:00+00:00,0.00082359
2008-07-01 00:00:00+00:00,0.01721245
2008-07-02 00:00:00+00:00,0.06423348
2008-07-03 00:00:00+00:00,0.01714220
2008-07-04 00:00:00+00:00,-0.02744941
2008-07-07 00:00:00+00:00,-0.03938812
2008-07-08 00:00:00+00:00,-0.07479451
2008-07-09 00:00:00+00:00,0.01597101
2008-07-10 00:00:00+00:00,0.09552518
2008-07-11 00:00:00+00:00,0.01937573
2008-07-14 00:00:00+00:00,-0.00602531
2008-07-15 00:00:00+00:00,-0.07238992
2008-07-16 00:00:00+00:00,-0.03963937
2008-07-17 00:00:00+00:00,-0.05064967
2008-07-18 00:00:00+00:00,-0.02838026
2008-07-21 00:00:00+00:00,0.03038200
2008-07-22 00:00:00+00:00,-0.03867768
2008-07-23 00:00:00+00:00,-0.06893482
2008-07-24 00:00:00+00:00,0.00941931
2008-07-25 00:00:00+00:00,-0.02510981
2008-07-28 00:00:00+00:00,0.02186744
2008-07-29 00:00:00+00:00,-0.05024339
2008-07-30 00:00:00+00:00,0.02742906
2008-07-31 00:00:00+00:00,-0.01737383
2008-08-01 00:00:00+00:00,-0.01290929
2008-08-04 00:00:00+00:00,-0.05108231
2008-08-05 00:00:00+00:00,-0.04189707
2008-08-06 00:00:00+00:00,-0.02615692
2008-08-07 00:00:00+00:00,-0.00239310
2008-08-08 00:00:00+00:00,-0.06536038
2008-08-11 00:00:00+00:00,-0.00548402
2008-08-12 00:00:00+00:00,-0.02723475
2008-08-13 00:00:00+00:00,0.03445132
2008-08-14 00:00:00+00:00,-0.02055095
2008-08-15 00:00:00+00:00,0.01204980
2008-08-18 00:00:00+00:00,-0.02188176
2008-08-19 00:00:00+00:00,0.02468508
2008-08-20 00:00:00+00:00,0.02585259
2008-08-21 00:00:00+00:00,0.08631331
2008-08-22 00:00:00+00:00,-0.10233117
2008-08-25 00:00:00+00:00,0.01272916
2008-08-26 00:00:00+00:00,0.03609607
2008-08-27 00:00:00+00:00,0.03076544
2008-08-28 00:00:00+00:00,-0.04864172
2008-08-29 00:00:00+00:00,0.00287540
2008-09-01 00:00:00+00:00,-0.06890848
2008-09-02 00:00:00+00:00,-0.00501007
2008-09-03 00:00:00+00:00,0.00203593
2008-09-04 00:00:00+00:00,-0.03583893
2008-09-05 00:00:00+00:00,-0.02759715
2008-09-08 00:00:00+00:00,0.01892914
2008-09-09 00:00:00+00:00,-0.05872260
2008-09-10 00:00:00+00:00,-0.01580723
2008-09-11 00:00:00+00:00,0.00743206
2008-09-12 00:00:00+00:00,0.01563463
2008-09-15 00:00:00+00:00,-0.09947423
2008-09-16 00:00:00+00:00,-0.05160981
2008-09-17 00:00:00+00:00,0.07684539
2008-09-18 00:00:00+00:00,-0.02765527
