Date,GBPEUR
2001-08-20 00:00:00+00:00,-0.00253605
2001-08-21 00:00:00+00:00,-0.00459495
2001-08-22 00:00:00+00:00,0.00181280
2001-08-23 00:00:00+00:00,0.00204656
2001-08-24 00:00:00+00:00,0.00006547
2001-08-27 00:00:00+00:00,-0.00254350
2001-08-28 00:00:00+00:00,-0.00492547
2001-08-29 00:00:00+00:00,-0.00176420
2001-08-30 00:00:00+00:00,0.00333736
2001-08-31 00:00:00+00:00,-0.00549564
2001-09-04 00:00:00+00:00,-0.01743239
2001-09-05 00:00:00+00:00,-0.02084247
2001-09-06 00:00:00+00:00,0.02169668
2001-09-07 00:00:00+00:00,0.01560852
2001-09-10 00:00:00+00:00,-0.00767416
2001-09-11 00:00:00+00:00,0.04391453
2001-09-13 00:00:00+00:00,-0.01669734
2001-09-14 00:00:00+00:00,0.00974208
2001-09-17 00:00:00+00:00,0.00837156
2001-09-18 00:00:00+00:00,-0.00054269
2001-09-19 00:00:00+00:00,0.00294314
2001-09-20 00:00:00+00:00,-0.00218862
2001-09-21 00:00:00+00:00,-0.00709212
2001-09-24 00:00:00+00:00,-0.00149626
2001-09-25 00:00:00+00:00,0.00208749
2001-09-26 00:00:00+00:00,-0.00268879
2001-09-27 00:00:00+00:00,-0.00604292
2001-09-28 00:00:00+00:00,-0.00680061
2001-10-01 00:00:00+00:00,0.00340738
2001-10-02 00:00:00+00:00,0.00790232
2001-10-03 00:00:00+00:00,-0.01011791
2001-10-04 00:00:00+00:00,0.00163344
2001-10-05 00:00:00+00:00,-0.00110661
2001-10-08 00:00:00+00:00,-0.00006000
2001-10-09 00:00:00+00:00,0.01057658
2001-10-10 00:00:00+00:00,0.00209221
2001-10-11 00:00:00+00:00,-0.00356234
2001-10-12 00:00:00+00:00,0.00177466
2001-10-15 00:00:00+00:00,0.00073543
2001-10-16 00:00:00+00:00,0.00049684
2001-10-17 00:00:00+00:00,-0.00579060
2001-10-18 00:00:00+00:00,0.00234162
2001-10-19 00:00:00+00:00,0.00201630
2001-10-22 00:00:00+00:00,-0.00053783
2001-10-23 00:00:00+00:00,-0.00245179
2001-10-24 00:00:00+00:00,0.00081992
2001-10-25 00:00:00+00:00,-0.00021817
