Date,EU-OIL
2018-08-30 00:00:00+00:00,-0.00148909
2018-08-31 00:00:00+00:00,-0.00865443
2018-09-03 00:00:00+00:00,-0.00063648
2018-09-04 00:00:00+00:00,-0.00092636
2018-09-05 00:00:00+00:00,-0.01510996
2018-09-06 00:00:00+00:00,-0.01622138
2018-09-07 00:00:00+00:00,0.00023932
2018-09-10 00:00:00+00:00,0.00262815
2018-09-11 00:00:00+00:00,0.01453221
2018-09-12 00:00:00+00:00,0.01549646
2018-09-13 00:00:00+00:00,-0.00439479
2018-09-14 00:00:00+00:00,0.00371378
2018-09-17 00:00:00+00:00,-0.00121668
2018-09-18 00:00:00+00:00,0.00669228
2018-09-19 00:00:00+00:00,0.00344963
2018-09-20 00:00:00+00:00,0.00402019
2018-09-21 00:00:00+00:00,0.00429378
2018-09-24 00:00:00+00:00,0.01525756
2018-09-25 00:00:00+00:00,0.01957980
2018-09-26 00:00:00+00:00,-0.00173649
2018-09-27 00:00:00+00:00,0.00441338
2018-09-28 00:00:00+00:00,-0.00423703
2018-10-01 00:00:00+00:00,0.00832564
2018-10-02 00:00:00+00:00,-0.00061623
2018-10-03 00:00:00+00:00,0.00215739
2018-10-04 00:00:00+00:00,-0.00365984
2018-10-05 00:00:00+00:00,-0.01839492
2018-10-08 00:00:00+00:00,-0.01336096
2018-10-09 00:00:00+00:00,0.02288022
2018-10-10 00:00:00+00:00,-0.01295916
2018-10-11 00:00:00+00:00,-0.03698427
2018-10-12 00:00:00+00:00,0.00347570
2018-10-15 00:00:00+00:00,0.00757690
2018-10-16 00:00:00+00:00,0.00664333
2018-10-17 00:00:00+00:00,-0.00788572
2018-10-18 00:00:00+00:00,-0.00911526
2018-10-19 00:00:00+00:00,0.00258760
2018-10-22 00:00:00+00:00,-0.01563871
2018-10-23 00:00:00+00:00,-0.02513963
2018-10-24 00:00:00+00:00,0.00054737
2018-10-25 00:00:00+00:00,0.00085313
2018-10-26 00:00:00+00:00,-0.00740184
2018-10-29 00:00:00+00:00,0.00640323
2018-10-30 00:00:00+00:00,-0.00006494
2018-10-31 00:00:00+00:00,0.03084095
2018-11-01 00:00:00+00:00,-0.02470097
2018-11-02 00:00:00+00:00,-0.00645539
2018-11-05 00:00:00+00:00,0.01678083
2018-11-06 00:00:00+00:00,-0.00307777
2018-11-07 00:00:00+00:00,0.01443593
2018-11-08 00:00:00+00:00,-0.00542583
2018-11-09 00:00:00+00:00,-0.01144266
2018-11-12 00:00:00+00:00,-0.00127680
2018-11-13 00:00:00+00:00,-0.02917383
2018-11-14 00:00:00+00:00,0.00399396
2018-11-15 00:00:00+00:00,0.01330908
2018-11-16 00:00:00+00:00,-0.00528334
2018-11-19 00:00:00+00:00,-0.00808763
2018-11-20 00:00:00+00:00,-0.02059522
2018-11-21 00:00:00+00:00,0.02311510
2018-11-22 00:00:00+00:00,-0.01092968
2018-11-23 00:00:00+00:00,-0.02924783
2018-11-26 00:00:00+00:00,0.02223459
2018-11-27 00:00:00+00:00,-0.00006681
2018-11-28 00:00:00+00:00,-0.08100212
2018-11-29 00:00:00+00:00,0.00306388
2018-11-30 00:00:00+00:00,0.00652777
2018-12-03 00:00:00+00:00,0.04725037
2018-12-04 00:00:00+00:00,-0.00531164
2018-12-05 00:00:00+00:00,-0.03435832
2018-12-06 00:00:00+00:00,-0.03358726
2018-12-07 00:00:00+00:00,0.01191919
2018-12-10 00:00:00+00:00,-0.04711520
2018-12-11 00:00:00+00:00,0.00252182
2018-12-12 00:00:00+00:00,0.00960874
2018-12-14 00:00:00+00:00,-0.00102764
2018-12-17 00:00:00+00:00,-0.01961152
2018-12-18 00:00:00+00:00,-0.01411851
2018-12-19 00:00:00+00:00,-0.01067306
2018-12-20 00:00:00+00:00,-0.01547683
2018-12-21 00:00:00+00:00,0.00878027
2018-12-27 00:00:00+00:00,-0.01288313
2018-12-28 00:00:00+00:00,0.02043261
2019-01-02 00:00:00+00:00,0.01667206
2019-01-03 00:00:00+00:00,-0.00303045
2019-01-04 00:00:00+00:00,0.02899503
2019-01-07 00:00:00+00:00,-0.00199246
2019-01-08 00:00:00+00:00,-0.00071136
2019-01-09 00:00:00+00:00,0.01441090
2019-01-10 00:00:00+00:00,-0.00482496
2019-01-11 00:00:00+00:00,-0.00644082
2019-01-14 00:00:00+00:00,0.00217789
2019-01-15 00:00:00+00:00,0.00345192
2019-01-16 00:00:00+00:00,-0.00038610
2019-01-17 00:00:00+00:00,-0.00325674
2019-01-18 00:00:00+00:00,0.02105322
2019-01-21 00:00:00+00:00,-0.00414074
2019-01-22 00:00:00+00:00,-0.01107991
2019-01-23 00:00:00+00:00,-0.01215730
2019-01-24 00:00:00+00:00,0.01410489
2019-01-25 00:00:00+00:00,0.00183917
2019-01-28 00:00:00+00:00,-0.01654811
2019-01-29 00:00:00+00:00,0.01185664
2019-01-30 00:00:00+00:00,0.00502840
2019-01-31 00:00:00+00:00,0.01767740
2019-02-01 00:00:00+00:00,0.00180144
2019-02-04 00:00:00+00:00,0.00335186
2019-02-05 00:00:00+00:00,0.01727569
2019-02-06 00:00:00+00:00,0.00267259
2019-02-07 00:00:00+00:00,-0.02040701
2019-02-08 00:00:00+00:00,0.00241180
2019-02-11 00:00:00+00:00,0.00518747
2019-02-12 00:00:00+00:00,0.00577492
2019-02-13 00:00:00+00:00,0.00329539
2019-02-14 00:00:00+00:00,0.00176065
2019-02-15 00:00:00+00:00,0.01027322
2019-02-18 00:00:00+00:00,0.00384589
2019-02-19 00:00:00+00:00,-0.00216642
2019-02-20 00:00:00+00:00,0.00353782
2019-02-21 00:00:00+00:00,-0.00515782
2019-02-22 00:00:00+00:00,0.00264034
2019-02-25 00:00:00+00:00,-0.00547022
2019-02-26 00:00:00+00:00,0.00536323
2019-02-27 00:00:00+00:00,-0.00036820
2019-02-28 00:00:00+00:00,-0.00397051
2019-03-01 00:00:00+00:00,-0.00006764
2019-03-04 00:00:00+00:00,0.00535740
2019-03-05 00:00:00+00:00,0.00262937
2019-03-06 00:00:00+00:00,0.07317518
2019-03-07 00:00:00+00:00,0.00020955
2019-03-08 00:00:00+00:00,-0.03224059
2019-03-11 00:00:00+00:00,-0.00796190
2019-03-12 00:00:00+00:00,0.00205956
2019-03-13 00:00:00+00:00,0.01799680
2019-03-14 00:00:00+00:00,0.00504467
2019-03-15 00:00:00+00:00,0.00352255
2019-03-18 00:00:00+00:00,0.00798215
2019-03-19 00:00:00+00:00,0.00495949
2019-03-20 00:00:00+00:00,-0.01184032
2019-03-21 00:00:00+00:00,0.00171808
2019-03-22 00:00:00+00:00,-0.01612071
2019-03-25 00:00:00+00:00,-0.00611046
2019-03-26 00:00:00+00:00,0.01026573
2019-03-27 00:00:00+00:00,-0.00337710
2019-03-28 00:00:00+00:00,-0.00157690
2019-03-29 00:00:00+00:00,0.00688617
2019-04-01 00:00:00+00:00,0.01104133
2019-04-02 00:00:00+00:00,0.00230769
2019-04-03 00:00:00+00:00,0.00348681
2019-04-04 00:00:00+00:00,-0.00508532
2019-04-05 00:00:00+00:00,0.00883183
2019-04-08 00:00:00+00:00,0.00551912
2019-04-09 00:00:00+00:00,-0.00503823
2019-04-10 00:00:00+00:00,0.00492818
2019-04-11 00:00:00+00:00,-0.00883940
2019-04-12 00:00:00+00:00,0.00347202
2019-04-15 00:00:00+00:00,-0.00653409
2019-04-16 00:00:00+00:00,-0.00450570
2019-04-17 00:00:00+00:00,0.00736167
2019-04-18 00:00:00+00:00,-0.00154240
2019-04-23 00:00:00+00:00,0.01942973
2019-04-24 00:00:00+00:00,-0.01745388
2019-04-25 00:00:00+00:00,-0.00242666
2019-04-26 00:00:00+00:00,-0.01455149
2019-04-29 00:00:00+00:00,-0.00486635
2019-04-30 00:00:00+00:00,0.00505601
2019-05-02 00:00:00+00:00,-0.01625960
2019-05-03 00:00:00+00:00,0.00816167
2019-05-06 00:00:00+00:00,-0.01276388
