Date,DX
2000-09-29 00:00:00+00:00,-0.00317266
2000-10-02 00:00:00+00:00,0.00956674
2000-10-03 00:00:00+00:00,0.00810969
2000-10-04 00:00:00+00:00,-0.00262431
2000-10-05 00:00:00+00:00,0.01142227
2000-10-06 00:00:00+00:00,0.00087907
2000-10-09 00:00:00+00:00,-0.00121572
2000-10-10 00:00:00+00:00,-0.00898775
2000-10-11 00:00:00+00:00,0.00298818
2000-10-12 00:00:00+00:00,0.00893722
2000-10-13 00:00:00+00:00,0.01691610
2000-10-16 00:00:00+00:00,0.00968361
2000-10-17 00:00:00+00:00,-0.00980302
2000-10-18 00:00:00+00:00,0.02662085
2000-10-19 00:00:00+00:00,-0.00707855
2000-10-20 00:00:00+00:00,0.00342380
2000-10-23 00:00:00+00:00,0.00632102
2000-10-24 00:00:00+00:00,-0.00187466
2000-10-25 00:00:00+00:00,0.01883211
2000-10-26 00:00:00+00:00,-0.00101617
2000-10-27 00:00:00+00:00,-0.01866516
2000-10-30 00:00:00+00:00,-0.00204759
2000-10-31 00:00:00+00:00,-0.00512102
2000-11-01 00:00:00+00:00,-0.02418127
2000-11-02 00:00:00+00:00,0.00060701
2000-11-03 00:00:00+00:00,-0.01194229
2000-11-06 00:00:00+00:00,0.01288464
2000-11-07 00:00:00+00:00,-0.00294101
2000-11-08 00:00:00+00:00,0.01229880
2000-11-09 00:00:00+00:00,-0.01721529
2000-11-10 00:00:00+00:00,0.00955085
2000-11-13 00:00:00+00:00,-0.00362794
2000-11-14 00:00:00+00:00,0.00986701
2000-11-15 00:00:00+00:00,-0.00043055
2000-11-16 00:00:00+00:00,0.00809735
2000-11-17 00:00:00+00:00,0.00668882
2000-11-20 00:00:00+00:00,-0.00042830
2000-11-21 00:00:00+00:00,0.01059729
2000-11-22 00:00:00+00:00,-0.00144701
2000-11-24 00:00:00+00:00,0.01113951
2000-11-27 00:00:00+00:00,-0.02470136
2000-11-28 00:00:00+00:00,-0.00804817
2000-11-29 00:00:00+00:00,0.00069172
2000-11-30 00:00:00+00:00,-0.02603799
2000-12-01 00:00:00+00:00,-0.00617522
2000-12-04 00:00:00+00:00,-0.01868019
2000-12-05 00:00:00+00:00,0.01411652
2000-12-06 00:00:00+00:00,-0.02117128
2000-12-07 00:00:00+00:00,0.00478843
2000-12-08 00:00:00+00:00,0.00689522
2000-12-11 00:00:00+00:00,0.00598995
2000-12-12 00:00:00+00:00,-0.00104117
2000-12-13 00:00:00+00:00,0.00737959
2000-12-14 00:00:00+00:00,-0.02148482
2000-12-15 00:00:00+00:00,-0.01058579
2000-12-18 00:00:00+00:00,0.00498878
2000-12-19 00:00:00+00:00,0.00196541
2000-12-20 00:00:00+00:00,-0.02280545
2000-12-21 00:00:00+00:00,-0.00766499
2000-12-22 00:00:00+00:00,-0.01325492
2000-12-26 00:00:00+00:00,-0.00883469
2000-12-27 00:00:00+00:00,0.00038746
2000-12-28 00:00:00+00:00,0.00238371
2000-12-29 00:00:00+00:00,-0.01847465
2001-01-02 00:00:00+00:00,-0.01141326
2001-01-03 00:00:00+00:00,0.02755314
2001-01-04 00:00:00+00:00,-0.02458094
2001-01-05 00:00:00+00:00,-0.00482881
2001-01-08 00:00:00+00:00,0.00659019
2001-01-09 00:00:00+00:00,0.01207784
2001-01-10 00:00:00+00:00,0.00497111
2001-01-11 00:00:00+00:00,-0.01544513
2001-01-12 00:00:00+00:00,0.00664850
2001-01-16 00:00:00+00:00,0.01604684
2001-01-17 00:00:00+00:00,0.01012386
2001-01-18 00:00:00+00:00,-0.01603349
2001-01-19 00:00:00+00:00,0.01369063
2001-01-22 00:00:00+00:00,-0.00809494
2001-01-23 00:00:00+00:00,0.00112892
2001-01-24 00:00:00+00:00,0.02642596
2001-01-25 00:00:00+00:00,-0.00273855
2001-01-26 00:00:00+00:00,-0.00229331
2001-01-29 00:00:00+00:00,0.00596087
2001-01-30 00:00:00+00:00,-0.01534064
2001-01-31 00:00:00+00:00,-0.00725348
2001-02-01 00:00:00+00:00,-0.01605883
2001-02-02 00:00:00+00:00,0.01116840
2001-02-05 00:00:00+00:00,-0.00639371
2001-02-06 00:00:00+00:00,0.01541517
2001-02-07 00:00:00+00:00,0.00202899
2001-02-08 00:00:00+00:00,0.02068833
2001-02-09 00:00:00+00:00,-0.00995048
2001-02-12 00:00:00+00:00,-0.00677133
2001-02-13 00:00:00+00:00,0.00750957
2001-02-14 00:00:00+00:00,0.00093429
2001-02-15 00:00:00+00:00,0.02181070
2001-02-16 00:00:00+00:00,-0.01725561
2001-02-20 00:00:00+00:00,0.00929898
2001-02-21 00:00:00+00:00,0.00500210
2001-02-22 00:00:00+00:00,0.00446027
2001-02-23 00:00:00+00:00,-0.02200212
2001-02-26 00:00:00+00:00,0.01368858
2001-02-27 00:00:00+00:00,-0.00756764
2001-02-28 00:00:00+00:00,-0.00688721
2001-03-01 00:00:00+00:00,-0.01333083
2001-03-02 00:00:00+00:00,-0.00147758
2001-03-05 00:00:00+00:00,0.00678665
2001-03-06 00:00:00+00:00,-0.00657527
2001-03-07 00:00:00+00:00,0.01127929
2001-03-08 00:00:00+00:00,-0.00646792
2001-03-09 00:00:00+00:00,-0.00066457
2001-03-12 00:00:00+00:00,0.00991160
2001-03-13 00:00:00+00:00,0.01842393
2001-03-14 00:00:00+00:00,0.01224758
2001-03-15 00:00:00+00:00,0.01744209
2001-03-16 00:00:00+00:00,0.01162937
2001-03-19 00:00:00+00:00,-0.00358535
2001-03-20 00:00:00+00:00,-0.01859040
2001-03-21 00:00:00+00:00,0.02421002
2001-03-22 00:00:00+00:00,0.01406117
2001-03-23 00:00:00+00:00,-0.00638550
2001-03-26 00:00:00+00:00,-0.01355270
2001-03-27 00:00:00+00:00,0.00369898
2001-03-28 00:00:00+00:00,0.00957416
2001-03-29 00:00:00+00:00,0.01142229
2001-03-30 00:00:00+00:00,0.01426841
2001-04-02 00:00:00+00:00,-0.00232670
2001-04-03 00:00:00+00:00,-0.02819788
2001-04-04 00:00:00+00:00,-0.01029835
2001-04-05 00:00:00+00:00,0.00518183
2001-04-06 00:00:00+00:00,-0.01153318
2001-04-09 00:00:00+00:00,0.00859267
2001-04-10 00:00:00+00:00,0.01150124
2001-04-11 00:00:00+00:00,0.00247424
2001-04-12 00:00:00+00:00,-0.01026343
2001-04-16 00:00:00+00:00,0.01095730
2001-04-17 00:00:00+00:00,0.00590905
2001-04-18 00:00:00+00:00,-0.00679477
2001-04-19 00:00:00+00:00,-0.01808616
2001-04-20 00:00:00+00:00,-0.01208825
2001-04-23 00:00:00+00:00,0.00732377
2001-04-24 00:00:00+00:00,0.00755579
2001-04-25 00:00:00+00:00,-0.00313839
2001-04-26 00:00:00+00:00,-0.00991645
2001-04-27 00:00:00+00:00,0.02118956
2001-04-30 00:00:00+00:00,0.00231179
2001-05-01 00:00:00+00:00,-0.00855774
2001-05-02 00:00:00+00:00,-0.00253035
2001-05-03 00:00:00+00:00,0.00379830
2001-05-04 00:00:00+00:00,-0.00771817
2001-05-07 00:00:00+00:00,0.00684998
2001-05-08 00:00:00+00:00,0.01314749
2001-05-09 00:00:00+00:00,-0.00044452
2001-05-10 00:00:00+00:00,0.00514756
2001-05-11 00:00:00+00:00,0.00770871
2001-05-14 00:00:00+00:00,0.00374571
2001-05-15 00:00:00+00:00,-0.00743704
2001-05-16 00:00:00+00:00,-0.00266557
2001-05-17 00:00:00+00:00,-0.00147061
2001-05-18 00:00:00+00:00,0.00428264
2001-05-21 00:00:00+00:00,0.00195757
2001-05-22 00:00:00+00:00,0.02036156
2001-05-23 00:00:00+00:00,0.01117093
2001-05-24 00:00:00+00:00,0.00032207
2001-05-25 00:00:00+00:00,-0.00304816
2001-05-29 00:00:00+00:00,0.00074410
2001-05-30 00:00:00+00:00,0.00040640
2001-05-31 00:00:00+00:00,0.01524968
2001-06-01 00:00:00+00:00,-0.00344714
2001-06-04 00:00:00+00:00,0.00409196
2001-06-05 00:00:00+00:00,-0.00729447
2001-06-06 00:00:00+00:00,0.01090176
2001-06-07 00:00:00+00:00,-0.00444135
2001-06-08 00:00:00+00:00,0.00098908
2001-06-11 00:00:00+00:00,0.01428669
2001-06-12 00:00:00+00:00,-0.00690630
2001-06-13 00:00:00+00:00,-0.01009819
2001-06-14 00:00:00+00:00,-0.01885814
2001-06-15 00:00:00+00:00,0.00455467
2001-06-18 00:00:00+00:00,0.00260318
2001-06-19 00:00:00+00:00,0.01119274
2001-06-20 00:00:00+00:00,0.00090992
2001-06-21 00:00:00+00:00,-0.00444836
2001-06-22 00:00:00+00:00,0.00074491
2001-06-25 00:00:00+00:00,-0.01150054
2001-06-26 00:00:00+00:00,-0.00397410
2001-06-27 00:00:00+00:00,0.00598965
2001-06-28 00:00:00+00:00,0.02703429
2001-06-29 00:00:00+00:00,-0.00915893
2001-07-02 00:00:00+00:00,0.00332478
2001-07-03 00:00:00+00:00,-0.00226696
2001-07-05 00:00:00+00:00,0.02259980
2001-07-06 00:00:00+00:00,-0.01742405
2001-07-09 00:00:00+00:00,-0.00059853
2001-07-10 00:00:00+00:00,-0.01158807
2001-07-11 00:00:00+00:00,-0.00805247
2001-07-12 00:00:00+00:00,0.00654437
2001-07-13 00:00:00+00:00,0.00459415
2001-07-16 00:00:00+00:00,-0.00177070
2001-07-17 00:00:00+00:00,-0.00603862
2001-07-18 00:00:00+00:00,-0.02619328
2001-07-19 00:00:00+00:00,-0.00128672
2001-07-20 00:00:00+00:00,-0.00196783
2001-07-23 00:00:00+00:00,0.01029367
2001-07-24 00:00:00+00:00,-0.01229667
2001-07-25 00:00:00+00:00,-0.00862108
2001-07-26 00:00:00+00:00,0.00195768
2001-07-27 00:00:00+00:00,0.00349551
2001-07-30 00:00:00+00:00,0.00451293
2001-07-31 00:00:00+00:00,-0.00043693
2001-08-01 00:00:00+00:00,-0.01185137
2001-08-02 00:00:00+00:00,-0.00506597
2001-08-03 00:00:00+00:00,-0.00181389
2001-08-06 00:00:00+00:00,0.00437499
2001-08-07 00:00:00+00:00,0.00762514
2001-08-08 00:00:00+00:00,-0.00650401
2001-08-09 00:00:00+00:00,-0.02126847
2001-08-10 00:00:00+00:00,0.00007941
2001-08-13 00:00:00+00:00,-0.00459875
2001-08-14 00:00:00+00:00,-0.01190284
2001-08-15 00:00:00+00:00,-0.02131946
2001-08-16 00:00:00+00:00,0.00246799
2001-08-17 00:00:00+00:00,-0.00132433
2001-08-20 00:00:00+00:00,0.00642806
2001-08-21 00:00:00+00:00,-0.00158513
2001-08-22 00:00:00+00:00,0.00008375
2001-08-23 00:00:00+00:00,-0.00501443
2001-08-24 00:00:00+00:00,0.00528093
2001-08-27 00:00:00+00:00,0.00034576
2001-08-28 00:00:00+00:00,0.00034638
2001-08-29 00:00:00+00:00,0.00096139
2001-08-30 00:00:00+00:00,-0.01220676
2001-08-31 00:00:00+00:00,0.01147860
2001-09-04 00:00:00+00:00,0.03819245
2001-09-05 00:00:00+00:00,-0.00155739
2001-09-06 00:00:00+00:00,-0.01086776
2001-09-07 00:00:00+00:00,-0.01517224
2001-09-10 00:00:00+00:00,0.00943326
2001-09-17 00:00:00+00:00,-0.04155176
2001-09-18 00:00:00+00:00,-0.00379995
2001-09-19 00:00:00+00:00,-0.00486821
2001-09-20 00:00:00+00:00,0.00511433
2001-09-21 00:00:00+00:00,0.02236481
2001-09-24 00:00:00+00:00,-0.00376064
2001-09-25 00:00:00+00:00,-0.01276033
2001-09-26 00:00:00+00:00,-0.00042019
2001-09-27 00:00:00+00:00,0.01448978
2001-09-28 00:00:00+00:00,0.00804101
2001-10-01 00:00:00+00:00,-0.01041922
2001-10-02 00:00:00+00:00,0.00011323
2001-10-03 00:00:00+00:00,0.00505499
2001-10-04 00:00:00+00:00,-0.00217164
2001-10-05 00:00:00+00:00,-0.00446362
2001-10-08 00:00:00+00:00,-0.00606204
2001-10-09 00:00:00+00:00,0.01445814
2001-10-10 00:00:00+00:00,0.00556406
2001-10-11 00:00:00+00:00,0.01308443
2001-10-12 00:00:00+00:00,-0.00998793
2001-10-15 00:00:00+00:00,-0.00216204
2001-10-16 00:00:00+00:00,0.00099047
2001-10-17 00:00:00+00:00,0.00974481
2001-10-18 00:00:00+00:00,-0.00075698
2001-10-19 00:00:00+00:00,0.00760952
2001-10-22 00:00:00+00:00,0.01574122
2001-10-23 00:00:00+00:00,0.00217932
2001-10-24 00:00:00+00:00,-0.00470540
2001-10-25 00:00:00+00:00,-0.00126606
2001-10-26 00:00:00+00:00,0.00011370
2001-10-29 00:00:00+00:00,-0.02059258
2001-10-30 00:00:00+00:00,-0.00084069
2001-10-31 00:00:00+00:00,0.00857764
2001-11-01 00:00:00+00:00,-0.00900068
2001-11-02 00:00:00+00:00,0.00160139
2001-11-05 00:00:00+00:00,0.00900935
2001-11-06 00:00:00+00:00,-0.00343505
2001-11-07 00:00:00+00:00,0.00334112
2001-11-08 00:00:00+00:00,0.00263981
2001-11-09 00:00:00+00:00,-0.00143671
2001-11-12 00:00:00+00:00,0.00393891
2001-11-13 00:00:00+00:00,0.01855612
2001-11-14 00:00:00+00:00,-0.00391007
2001-11-15 00:00:00+00:00,0.00725019
2001-11-16 00:00:00+00:00,-0.00363487
2001-11-19 00:00:00+00:00,0.00994353
2001-11-20 00:00:00+00:00,-0.00549370
2001-11-21 00:00:00+00:00,0.00847082
2001-11-22 00:00:00+00:00,0.00147415
2001-11-23 00:00:00+00:00,0.00113360
2001-11-26 00:00:00+00:00,-0.00514020
2001-11-27 00:00:00+00:00,-0.00362207
2001-11-28 00:00:00+00:00,-0.01248073
2001-11-29 00:00:00+00:00,0.00029337
2001-11-30 00:00:00+00:00,-0.01204018
2001-12-03 00:00:00+00:00,0.00943035
2001-12-04 00:00:00+00:00,0.00106739
2001-12-05 00:00:00+00:00,0.00680966
2001-12-06 00:00:00+00:00,-0.01534038
2001-12-07 00:00:00+00:00,0.00847575
2001-12-10 00:00:00+00:00,0.00346755
2001-12-11 00:00:00+00:00,-0.00346876
2001-12-12 00:00:00+00:00,-0.01324926
2001-12-13 00:00:00+00:00,0.00754726
2001-12-14 00:00:00+00:00,-0.01551952
2001-12-17 00:00:00+00:00,0.00255084
2001-12-18 00:00:00+00:00,0.00133727
2001-12-19 00:00:00+00:00,0.00686985
2001-12-20 00:00:00+00:00,0.00072957
2001-12-21 00:00:00+00:00,0.02225841
2001-12-24 00:00:00+00:00,0.01920129
2001-12-26 00:00:00+00:00,-0.00215635
2001-12-27 00:00:00+00:00,-0.00578928
2001-12-28 00:00:00+00:00,-0.00436604
2001-12-31 00:00:00+00:00,-0.01040185
2002-01-02 00:00:00+00:00,-0.01608652
2002-01-03 00:00:00+00:00,0.00459715
2002-01-04 00:00:00+00:00,0.00355684
2002-01-07 00:00:00+00:00,0.00372166
2002-01-08 00:00:00+00:00,0.00439851
2002-01-09 00:00:00+00:00,0.00276915
2002-01-10 00:00:00+00:00,-0.00098301
2002-01-11 00:00:00+00:00,-0.00532840
2002-01-14 00:00:00+00:00,-0.00260685
2002-01-15 00:00:00+00:00,0.01441828
2002-01-16 00:00:00+00:00,0.00428917
2002-01-17 00:00:00+00:00,0.00402481
2002-01-18 00:00:00+00:00,-0.00579788
2002-01-22 00:00:00+00:00,0.00317792
2002-01-23 00:00:00+00:00,0.01333792
2002-01-24 00:00:00+00:00,0.00197272
2002-01-25 00:00:00+00:00,0.02029590
2002-01-28 00:00:00+00:00,0.00261532
2002-01-29 00:00:00+00:00,-0.00736058
2002-01-30 00:00:00+00:00,0.00270461
2002-01-31 00:00:00+00:00,0.00894807
2002-02-01 00:00:00+00:00,-0.01024818
2002-02-04 00:00:00+00:00,-0.01496734
2002-02-05 00:00:00+00:00,0.00851690
2002-02-06 00:00:00+00:00,-0.00088361
2002-02-07 00:00:00+00:00,-0.00473131
2002-02-08 00:00:00+00:00,-0.00122061
2002-02-11 00:00:00+00:00,-0.00910790
2002-02-12 00:00:00+00:00,-0.00409308
2002-02-13 00:00:00+00:00,0.00898773
2002-02-14 00:00:00+00:00,-0.00657552
2002-02-15 00:00:00+00:00,0.00314283
2002-02-19 00:00:00+00:00,-0.00507809
2002-02-20 00:00:00+00:00,0.01003782
2002-02-21 00:00:00+00:00,0.00329741
2002-02-22 00:00:00+00:00,-0.01056807
2002-02-25 00:00:00+00:00,0.00968854
2002-02-26 00:00:00+00:00,0.01147899
2002-02-27 00:00:00+00:00,-0.00453259
2002-02-28 00:00:00+00:00,-0.00620688
2002-03-01 00:00:00+00:00,0.00329071
2002-03-04 00:00:00+00:00,-0.01005069
2002-03-05 00:00:00+00:00,-0.00499122
2002-03-06 00:00:00+00:00,-0.01046131
2002-03-07 00:00:00+00:00,-0.02013835
2002-03-08 00:00:00+00:00,0.01973242
2002-03-11 00:00:00+00:00,-0.00393255
2002-03-12 00:00:00+00:00,0.00079547
2002-03-13 00:00:00+00:00,0.00290856
2002-03-14 00:00:00+00:00,-0.01119327
2002-03-15 00:00:00+00:00,-0.00234271
2002-03-18 00:00:00+00:00,0.00487849
2002-03-19 00:00:00+00:00,-0.00022011
2002-03-20 00:00:00+00:00,-0.00513788
2002-03-21 00:00:00+00:00,0.00471015
2002-03-22 00:00:00+00:00,0.01004132
2002-03-25 00:00:00+00:00,0.00028809
2002-03-26 00:00:00+00:00,0.00130043
2002-03-27 00:00:00+00:00,0.00509347
2002-03-28 00:00:00+00:00,0.00247376
2002-04-01 00:00:00+00:00,-0.01466364
2002-04-02 00:00:00+00:00,0.00071205
2002-04-03 00:00:00+00:00,-0.00410870
2002-04-04 00:00:00+00:00,0.00486637
2002-04-05 00:00:00+00:00,-0.00402161
2002-04-08 00:00:00+00:00,0.00808341
2002-04-09 00:00:00+00:00,-0.01000194
2002-04-10 00:00:00+00:00,-0.00191229
2002-04-11 00:00:00+00:00,-0.00310246
2002-04-12 00:00:00+00:00,0.00624291
2002-04-15 00:00:00+00:00,-0.00055560
2002-04-16 00:00:00+00:00,-0.00428578
2002-04-17 00:00:00+00:00,-0.01482707
2002-04-18 00:00:00+00:00,-0.00364126
2002-04-19 00:00:00+00:00,-0.00107621
2002-04-22 00:00:00+00:00,0.00183974
2002-04-23 00:00:00+00:00,0.00218044
2002-04-24 00:00:00+00:00,-0.00800750
2002-04-25 00:00:00+00:00,-0.01053247
2002-04-26 00:00:00+00:00,-0.00903293
2002-04-29 00:00:00+00:00,-0.00161097
2002-04-30 00:00:00+00:00,0.00464175
2002-05-01 00:00:00+00:00,-0.01062053
2002-05-02 00:00:00+00:00,0.00535256
2002-05-03 00:00:00+00:00,-0.02107352
2002-05-06 00:00:00+00:00,0.00003894
2002-05-07 00:00:00+00:00,0.00539648
2002-05-08 00:00:00+00:00,0.01676723
2002-05-09 00:00:00+00:00,-0.00717037
2002-05-10 00:00:00+00:00,-0.00963633
2002-05-13 00:00:00+00:00,0.00205279
2002-05-14 00:00:00+00:00,0.01666153
2002-05-15 00:00:00+00:00,-0.01662099
2002-05-16 00:00:00+00:00,0.00485134
2002-05-17 00:00:00+00:00,-0.02024656
2002-05-20 00:00:00+00:00,-0.00444614
