Date,SOFR
2000-06-14 00:00:00+00:00,0.00102744
2000-06-15 00:00:00+00:00,0.00005752
2000-06-16 00:00:00+00:00,0.00172633
2000-06-19 00:00:00+00:00,-0.00069469
2000-06-20 00:00:00+00:00,-0.00123241
2000-06-21 00:00:00+00:00,-0.00187980
2000-06-22 00:00:00+00:00,-0.00101982
2000-06-23 00:00:00+00:00,-0.00080515
2000-06-26 00:00:00+00:00,0.00183741
2000-06-27 00:00:00+00:00,-0.00015780
2000-06-28 00:00:00+00:00,-0.00064170
2000-06-29 00:00:00+00:00,0.00135046
2000-06-30 00:00:00+00:00,0.00043328
2000-07-03 00:00:00+00:00,0.00075489
2000-07-05 00:00:00+00:00,0.00069876
2000-07-06 00:00:00+00:00,-0.00134579
2000-07-07 00:00:00+00:00,0.00150457
2000-07-10 00:00:00+00:00,-0.00113188
2000-07-11 00:00:00+00:00,-0.00059531
2000-07-12 00:00:00+00:00,-0.00059707
2000-07-13 00:00:00+00:00,0.00112447
2000-07-14 00:00:00+00:00,-0.00253279
2000-07-17 00:00:00+00:00,-0.00145854
2000-07-18 00:00:00+00:00,-0.00048965
2000-07-19 00:00:00+00:00,-0.00038250
2000-07-20 00:00:00+00:00,0.00349742
2000-07-21 00:00:00+00:00,-0.00021937
2000-07-24 00:00:00+00:00,-0.00070431
2000-07-25 00:00:00+00:00,0.00015530
2000-07-26 00:00:00+00:00,-0.00005938
2000-07-27 00:00:00+00:00,0.00015468
2000-07-28 00:00:00+00:00,-0.00102806
2000-07-31 00:00:00+00:00,-0.00000638
2000-08-01 00:00:00+00:00,0.00031530
2000-08-02 00:00:00+00:00,0.00069172
2000-08-03 00:00:00+00:00,0.00015424
2000-08-04 00:00:00+00:00,0.00139062
2000-08-07 00:00:00+00:00,-0.00086696
2000-08-08 00:00:00+00:00,0.00079809
2000-08-09 00:00:00+00:00,-0.00027633
2000-08-10 00:00:00+00:00,0.00085166
2000-08-11 00:00:00+00:00,-0.00161953
2000-08-14 00:00:00+00:00,0.00015287
2000-08-15 00:00:00+00:00,-0.00016974
2000-08-16 00:00:00+00:00,-0.00059888
2000-08-17 00:00:00+00:00,-0.00000829
2000-08-18 00:00:00+00:00,0.00042145
2000-08-21 00:00:00+00:00,-0.00070652
2000-08-22 00:00:00+00:00,0.00031374
2000-08-23 00:00:00+00:00,0.00133374
2000-08-24 00:00:00+00:00,0.00025930
2000-08-25 00:00:00+00:00,-0.00011692
2000-08-28 00:00:00+00:00,-0.00113627
2000-08-29 00:00:00+00:00,-0.00124412
2000-08-30 00:00:00+00:00,-0.00038568
2000-08-31 00:00:00+00:00,0.00154819
2000-09-01 00:00:00+00:00,0.00203081
2000-09-05 00:00:00+00:00,-0.00027613
2000-09-06 00:00:00+00:00,-0.00129362
2000-09-07 00:00:00+00:00,-0.00097216
2000-09-08 00:00:00+00:00,-0.00005880
2000-09-11 00:00:00+00:00,-0.00027290
2000-09-12 00:00:00+00:00,-0.00011108
2000-09-13 00:00:00+00:00,0.00123055
2000-09-14 00:00:00+00:00,-0.00075604
2000-09-15 00:00:00+00:00,0.00020938
2000-09-18 00:00:00+00:00,0.00053114
2000-09-19 00:00:00+00:00,-0.00145355
2000-09-20 00:00:00+00:00,-0.00129357
2000-09-21 00:00:00+00:00,0.00042451
2000-09-22 00:00:00+00:00,0.00069256
2000-09-25 00:00:00+00:00,-0.00011301
2000-09-26 00:00:00+00:00,0.00037010
2000-09-27 00:00:00+00:00,0.00004713
2000-09-28 00:00:00+00:00,-0.00006160
2000-09-29 00:00:00+00:00,0.00090472
2000-10-02 00:00:00+00:00,-0.00000692
2000-10-03 00:00:00+00:00,-0.00097297
2000-10-04 00:00:00+00:00,-0.00113420
2000-10-05 00:00:00+00:00,-0.00022258
2000-10-06 00:00:00+00:00,-0.00011466
2000-10-10 00:00:00+00:00,-0.00032906
2000-10-11 00:00:00+00:00,0.00058308
2000-10-12 00:00:00+00:00,0.00117410
2000-10-13 00:00:00+00:00,-0.00006028
2000-10-16 00:00:00+00:00,-0.00054395
2000-10-17 00:00:00+00:00,0.00154570
2000-10-18 00:00:00+00:00,-0.00017030
2000-10-19 00:00:00+00:00,0.00041881
2000-10-20 00:00:00+00:00,0.00068641
2000-10-23 00:00:00+00:00,0.00068521
2000-10-24 00:00:00+00:00,-0.00092091
2000-10-25 00:00:00+00:00,-0.00135032
2000-10-26 00:00:00+00:00,-0.00060051
2000-10-27 00:00:00+00:00,-0.00167190
2000-10-30 00:00:00+00:00,-0.00049396
2000-10-31 00:00:00+00:00,-0.00022587
2000-11-01 00:00:00+00:00,0.00084732
2000-11-02 00:00:00+00:00,0.00025659
2000-11-03 00:00:00+00:00,-0.00183392
2000-11-06 00:00:00+00:00,-0.00146098
2000-11-07 00:00:00+00:00,-0.00017336
2000-11-08 00:00:00+00:00,-0.00017278
2000-11-09 00:00:00+00:00,0.00079363
2000-11-10 00:00:00+00:00,0.00009600
2000-11-13 00:00:00+00:00,0.00057875
2000-11-14 00:00:00+00:00,-0.00011834
2000-11-15 00:00:00+00:00,0.00047149
2000-11-16 00:00:00+00:00,0.00073955
2000-11-17 00:00:00+00:00,-0.00076103
2000-11-20 00:00:00+00:00,-0.00006478
2000-11-21 00:00:00+00:00,-0.00033274
2000-11-22 00:00:00+00:00,0.00047115
2000-11-24 00:00:00+00:00,-0.00049342
2000-11-27 00:00:00+00:00,0.00004348
2000-11-28 00:00:00+00:00,0.00106285
2000-11-29 00:00:00+00:00,0.00100997
2000-11-30 00:00:00+00:00,0.00170526
2000-12-01 00:00:00+00:00,-0.00102342
2000-12-04 00:00:00+00:00,0.00015439
2000-12-05 00:00:00+00:00,0.00261686
2000-12-06 00:00:00+00:00,0.00266585
2000-12-07 00:00:00+00:00,0.00106144
2000-12-08 00:00:00+00:00,-0.00112380
2000-12-11 00:00:00+00:00,-0.00043108
2000-12-12 00:00:00+00:00,-0.00048443
2000-12-13 00:00:00+00:00,0.00175647
2000-12-14 00:00:00+00:00,0.00138163
2000-12-15 00:00:00+00:00,0.00090122
2000-12-18 00:00:00+00:00,0.00058414
2000-12-19 00:00:00+00:00,-0.00042599
2000-12-20 00:00:00+00:00,0.00197001
2000-12-21 00:00:00+00:00,0.00091413
2000-12-22 00:00:00+00:00,0.00017678
2000-12-26 00:00:00+00:00,-0.00100542
2000-12-27 00:00:00+00:00,-0.00153897
2000-12-28 00:00:00+00:00,-0.00154062
2000-12-29 00:00:00+00:00,0.00026636
2001-01-02 00:00:00+00:00,0.00569451
2001-01-03 00:00:00+00:00,-0.00498041
2001-01-04 00:00:00+00:00,0.00282708
2001-01-05 00:00:00+00:00,0.00405535
2001-01-08 00:00:00+00:00,0.00187427
2001-01-09 00:00:00+00:00,-0.00247099
2001-01-10 00:00:00+00:00,-0.00316375
2001-01-11 00:00:00+00:00,-0.00147011
2001-01-12 00:00:00+00:00,-0.00311793
2001-01-16 00:00:00+00:00,-0.00025057
2001-01-17 00:00:00+00:00,0.00171664
2001-01-18 00:00:00+00:00,0.00150270
2001-01-19 00:00:00+00:00,-0.00221235
2001-01-22 00:00:00+00:00,-0.00141775
2001-01-23 00:00:00+00:00,-0.00205630
2001-01-24 00:00:00+00:00,-0.00014280
2001-01-25 00:00:00+00:00,0.00108208
2001-01-26 00:00:00+00:00,0.00007003
2001-01-29 00:00:00+00:00,-0.00029852
2001-01-30 00:00:00+00:00,0.00145859
2001-01-31 00:00:00+00:00,0.00284283
2001-02-01 00:00:00+00:00,0.00172247
2001-02-02 00:00:00+00:00,-0.00236477
2001-02-05 00:00:00+00:00,-0.00072213
2001-02-06 00:00:00+00:00,-0.00162453
2001-02-07 00:00:00+00:00,0.00071332
2001-02-08 00:00:00+00:00,-0.00072194
2001-02-09 00:00:00+00:00,0.00161677
2001-02-12 00:00:00+00:00,-0.00045556
2001-02-13 00:00:00+00:00,-0.00082680
2001-02-14 00:00:00+00:00,-0.00236844
2001-02-15 00:00:00+00:00,-0.00152070
2001-02-16 00:00:00+00:00,0.00257974
2001-02-20 00:00:00+00:00,0.00007591
2001-02-21 00:00:00+00:00,-0.00072071
2001-02-22 00:00:00+00:00,0.00002446
2001-02-23 00:00:00+00:00,0.00055839
2001-02-26 00:00:00+00:00,0.00029413
2001-02-27 00:00:00+00:00,0.00173075
2001-02-28 00:00:00+00:00,0.00220377
2001-03-01 00:00:00+00:00,0.00039942
2001-03-02 00:00:00+00:00,-0.00209199
2001-03-05 00:00:00+00:00,-0.00034321
2001-03-06 00:00:00+00:00,-0.00044782
2001-03-07 00:00:00+00:00,0.00093410
2001-03-08 00:00:00+00:00,0.00024431
2001-03-09 00:00:00+00:00,-0.00171789
2001-03-12 00:00:00+00:00,-0.00023311
2001-03-13 00:00:00+00:00,-0.00086905
2001-03-14 00:00:00+00:00,0.00189441
2001-03-15 00:00:00+00:00,0.00157551
2001-03-16 00:00:00+00:00,0.00056588
2001-03-19 00:00:00+00:00,-0.00118262
2001-03-20 00:00:00+00:00,-0.00017469
2001-03-21 00:00:00+00:00,0.00073008
2001-03-22 00:00:00+00:00,0.00115330
2001-03-23 00:00:00+00:00,-0.00228939
2001-03-26 00:00:00+00:00,-0.00096653
2001-03-27 00:00:00+00:00,-0.00404034
2001-03-28 00:00:00+00:00,0.00041358
2001-03-29 00:00:00+00:00,0.00036059
2001-03-30 00:00:00+00:00,0.00083961
2001-04-02 00:00:00+00:00,-0.00085963
2001-04-03 00:00:00+00:00,0.00057759
2001-04-04 00:00:00+00:00,0.00068355
2001-04-05 00:00:00+00:00,-0.00133113
2001-04-06 00:00:00+00:00,0.00254434
2001-04-09 00:00:00+00:00,-0.00079994
2001-04-10 00:00:00+00:00,-0.00308124
2001-04-11 00:00:00+00:00,-0.00085421
2001-04-12 00:00:00+00:00,-0.00159840
2001-04-16 00:00:00+00:00,-0.00367597
2001-04-17 00:00:00+00:00,0.00265856
2001-04-18 00:00:00+00:00,0.00266028
2001-04-19 00:00:00+00:00,-0.00313314
2001-04-20 00:00:00+00:00,-0.00053171
2001-04-23 00:00:00+00:00,0.00170853
2001-04-24 00:00:00+00:00,0.00021599
2001-04-25 00:00:00+00:00,-0.00175215
2001-04-26 00:00:00+00:00,0.00213082
2001-04-27 00:00:00+00:00,-0.00292082
2001-04-30 00:00:00+00:00,-0.00074473
2001-05-01 00:00:00+00:00,0.00074607
2001-05-02 00:00:00+00:00,0.00016081
2001-05-03 00:00:00+00:00,0.00165216
2001-05-04 00:00:00+00:00,0.00059003
2001-05-07 00:00:00+00:00,-0.00089837
2001-05-08 00:00:00+00:00,0.00005908
2001-05-09 00:00:00+00:00,0.00075026
2001-05-10 00:00:00+00:00,-0.00334306
2001-05-11 00:00:00+00:00,-0.00590364
2001-05-14 00:00:00+00:00,0.00160726
2001-05-15 00:00:00+00:00,-0.00106059
2001-05-16 00:00:00+00:00,0.00006300
2001-05-17 00:00:00+00:00,0.00016930
2001-05-18 00:00:00+00:00,0.00048881
2001-05-21 00:00:00+00:00,0.00016749
2001-05-22 00:00:00+00:00,0.00027424
2001-05-23 00:00:00+00:00,0.00027391
2001-05-24 00:00:00+00:00,-0.00228506
2001-05-25 00:00:00+00:00,-0.00041955
2001-05-29 00:00:00+00:00,-0.00084705
2001-05-30 00:00:00+00:00,-0.00074053
2001-05-31 00:00:00+00:00,0.00294608
2001-06-01 00:00:00+00:00,0.00038070
2001-06-04 00:00:00+00:00,0.00032669
2001-06-05 00:00:00+00:00,0.00139365
2001-06-06 00:00:00+00:00,0.00022127
2001-06-07 00:00:00+00:00,-0.00127040
2001-06-08 00:00:00+00:00,-0.00212417
2001-06-11 00:00:00+00:00,0.00134224
2001-06-12 00:00:00+00:00,0.00144918
2001-06-13 00:00:00+00:00,-0.00014982
2001-06-14 00:00:00+00:00,0.00054345
2001-06-15 00:00:00+00:00,-0.00121452
2001-06-18 00:00:00+00:00,-0.00052244
2001-06-19 00:00:00+00:00,-0.00030850
2001-06-20 00:00:00+00:00,-0.00078826
2001-06-21 00:00:00+00:00,0.00027895
2001-06-22 00:00:00+00:00,0.00230568
2001-06-25 00:00:00+00:00,-0.00052017
2001-06-26 00:00:00+00:00,-0.00217169
2001-06-27 00:00:00+00:00,-0.00180224
2001-06-28 00:00:00+00:00,-0.00281970
2001-06-29 00:00:00+00:00,-0.00127336
2001-07-02 00:00:00+00:00,0.00097053
2001-07-03 00:00:00+00:00,-0.00063411
2001-07-05 00:00:00+00:00,-0.00084755
2001-07-06 00:00:00+00:00,0.00102440
2001-07-09 00:00:00+00:00,0.00064919
2001-07-10 00:00:00+00:00,0.00107696
2001-07-11 00:00:00+00:00,-0.00020419
2001-07-12 00:00:00+00:00,0.00054323
2001-07-13 00:00:00+00:00,0.00027538
2001-07-16 00:00:00+00:00,0.00123570
2001-07-17 00:00:00+00:00,0.00011516
2001-07-18 00:00:00+00:00,0.00235746
2001-07-19 00:00:00+00:00,-0.00062904
2001-07-20 00:00:00+00:00,-0.00041574
2001-07-23 00:00:00+00:00,0.00032998
2001-07-24 00:00:00+00:00,0.00032989
2001-07-25 00:00:00+00:00,-0.00094911
2001-07-26 00:00:00+00:00,0.00059596
2001-07-27 00:00:00+00:00,0.00139557
2001-07-30 00:00:00+00:00,0.00016926
2001-07-31 00:00:00+00:00,0.00166064
2001-08-01 00:00:00+00:00,-0.00110635
2001-08-02 00:00:00+00:00,-0.00217157
2001-08-03 00:00:00+00:00,-0.00121460
2001-08-06 00:00:00+00:00,0.00043719
2001-08-07 00:00:00+00:00,-0.00020216
2001-08-08 00:00:00+00:00,0.00246321
2001-08-09 00:00:00+00:00,-0.00078598
2001-08-10 00:00:00+00:00,0.00075801
2001-08-13 00:00:00+00:00,0.00171607
2001-08-14 00:00:00+00:00,-0.00078449
2001-08-15 00:00:00+00:00,-0.00089095
2001-08-16 00:00:00+00:00,0.00075886
2001-08-17 00:00:00+00:00,0.00171673
2001-08-20 00:00:00+00:00,-0.00158088
2001-08-21 00:00:00+00:00,0.00086528
2001-08-22 00:00:00+00:00,-0.00025157
2001-08-23 00:00:00+00:00,0.00065168
2001-08-24 00:00:00+00:00,-0.00067759
2001-08-27 00:00:00+00:00,-0.00009363
2001-08-28 00:00:00+00:00,0.00213974
2001-08-29 00:00:00+00:00,0.00176558
2001-08-30 00:00:00+00:00,-0.00009197
2001-08-31 00:00:00+00:00,-0.00088750
2001-09-04 00:00:00+00:00,-0.00439194
2001-09-05 00:00:00+00:00,0.00123684
2001-09-06 00:00:00+00:00,0.00288520
2001-09-07 00:00:00+00:00,0.00113150
2001-09-10 00:00:00+00:00,-0.00099053
2001-09-11 00:00:00+00:00,0.00155600
2001-09-13 00:00:00+00:00,0.00214968
2001-09-14 00:00:00+00:00,0.00278288
2001-09-17 00:00:00+00:00,-0.00155799
2001-09-18 00:00:00+00:00,-0.00186815
2001-09-19 00:00:00+00:00,-0.00064455
2001-09-20 00:00:00+00:00,0.00089382
2001-09-21 00:00:00+00:00,0.00189913
2001-09-24 00:00:00+00:00,-0.00133471
2001-09-25 00:00:00+00:00,0.00083614
2001-09-26 00:00:00+00:00,0.00078171
2001-09-27 00:00:00+00:00,0.00199897
2001-09-28 00:00:00+00:00,-0.00085764
2001-10-01 00:00:00+00:00,-0.00027626
2001-10-02 00:00:00+00:00,0.00030698
2001-10-03 00:00:00+00:00,0.00009805
2001-10-04 00:00:00+00:00,-0.00064188
2001-10-05 00:00:00+00:00,-0.00048340
2001-10-09 00:00:00+00:00,-0.00175306
2001-10-10 00:00:00+00:00,0.00020388
2001-10-11 00:00:00+00:00,-0.00249712
2001-10-12 00:00:00+00:00,0.00009704
2001-10-15 00:00:00+00:00,0.00142203
2001-10-16 00:00:00+00:00,0.00105145
2001-10-17 00:00:00+00:00,0.00009793
2001-10-18 00:00:00+00:00,0.00031045
2001-10-19 00:00:00+00:00,-0.00074793
2001-10-22 00:00:00+00:00,-0.00027190
2001-10-23 00:00:00+00:00,-0.00096016
2001-10-24 00:00:00+00:00,0.00099986
2001-10-25 00:00:00+00:00,0.00115880
2001-10-26 00:00:00+00:00,-0.00016473
2001-10-29 00:00:00+00:00,0.00137091
2001-10-30 00:00:00+00:00,0.00142433
2001-10-31 00:00:00+00:00,0.00274452
2001-11-01 00:00:00+00:00,0.00099939
2001-11-02 00:00:00+00:00,-0.00390525
2001-11-05 00:00:00+00:00,0.00115982
2001-11-06 00:00:00+00:00,0.00148018
2001-11-07 00:00:00+00:00,0.00227233
2001-11-08 00:00:00+00:00,-0.00236898
2001-11-09 00:00:00+00:00,-0.00020832
2001-11-13 00:00:00+00:00,-0.00163361
2001-11-14 00:00:00+00:00,-0.00332560
2001-11-15 00:00:00+00:00,-0.00671680
2001-11-16 00:00:00+00:00,-0.00323712
2001-11-19 00:00:00+00:00,0.00292343
2001-11-20 00:00:00+00:00,-0.00228212
2001-11-21 00:00:00+00:00,-0.00356054
2001-11-23 00:00:00+00:00,-0.00095865
2001-11-26 00:00:00+00:00,-0.00111921
2001-11-27 00:00:00+00:00,0.00143894
2001-11-28 00:00:00+00:00,-0.00132868
2001-11-29 00:00:00+00:00,0.00453196
2001-11-30 00:00:00+00:00,0.00175830
2001-12-03 00:00:00+00:00,0.00074816
2001-12-04 00:00:00+00:00,0.00181009
2001-12-05 00:00:00+00:00,-0.00577551
2001-12-06 00:00:00+00:00,-0.00323861
2001-12-07 00:00:00+00:00,-0.00377483
2001-12-10 00:00:00+00:00,-0.00074074
2001-12-11 00:00:00+00:00,0.00134277
2001-12-12 00:00:00+00:00,0.00155424
2001-12-13 00:00:00+00:00,-0.00239237
2001-12-14 00:00:00+00:00,-0.00292966
2001-12-17 00:00:00+00:00,-0.00410994
2001-12-18 00:00:00+00:00,0.00354129
2001-12-19 00:00:00+00:00,0.00091585
2001-12-20 00:00:00+00:00,-0.00041941
2001-12-21 00:00:00+00:00,-0.00042004
2001-12-24 00:00:00+00:00,-0.00116944
2001-12-26 00:00:00+00:00,-0.00143724
2001-12-27 00:00:00+00:00,0.00257364
2001-12-28 00:00:00+00:00,-0.00004697
2001-12-31 00:00:00+00:00,0.00262428
2002-01-02 00:00:00+00:00,-0.00303459
2002-01-03 00:00:00+00:00,0.00112822
2002-01-04 00:00:00+00:00,0.00032669
2002-01-07 00:00:00+00:00,0.00331648
2002-01-08 00:00:00+00:00,-0.00020701
2002-01-09 00:00:00+00:00,0.00054053
2002-01-10 00:00:00+00:00,0.00208575
2002-01-11 00:00:00+00:00,0.00304371
2002-01-14 00:00:00+00:00,0.00006310
2002-01-15 00:00:00+00:00,0.00032861
2002-01-16 00:00:00+00:00,-0.00094740
2002-01-17 00:00:00+00:00,-0.00296919
2002-01-18 00:00:00+00:00,0.00102055
2002-01-22 00:00:00+00:00,0.00016663
2002-01-23 00:00:00+00:00,-0.00222828
2002-01-24 00:00:00+00:00,-0.00095258
2002-01-25 00:00:00+00:00,-0.00084664
2002-01-28 00:00:00+00:00,-0.00004738
2002-01-29 00:00:00+00:00,0.00251251
2002-01-30 00:00:00+00:00,0.00053792
2002-01-31 00:00:00+00:00,-0.00105988
2002-02-01 00:00:00+00:00,0.00117681
2002-02-04 00:00:00+00:00,0.00181497
2002-02-05 00:00:00+00:00,0.00016467
2002-02-06 00:00:00+00:00,-0.00073886
2002-02-07 00:00:00+00:00,-0.00020671
2002-02-08 00:00:00+00:00,0.00149614
2002-02-11 00:00:00+00:00,0.00016515
2002-02-12 00:00:00+00:00,-0.00100488
2002-02-13 00:00:00+00:00,-0.00073935
2002-02-14 00:00:00+00:00,0.00117559
2002-02-15 00:00:00+00:00,0.00213212
2002-02-19 00:00:00+00:00,-0.00036661
2002-02-20 00:00:00+00:00,0.00016454
2002-02-21 00:00:00+00:00,0.00027075
2002-02-22 00:00:00+00:00,0.00080177
2002-02-25 00:00:00+00:00,-0.00047261
2002-02-26 00:00:00+00:00,-0.00105675
2002-02-27 00:00:00+00:00,0.00276747
2002-02-28 00:00:00+00:00,0.00027033
2002-03-01 00:00:00+00:00,-0.00217011
2002-03-04 00:00:00+00:00,-0.00073922
2002-03-05 00:00:00+00:00,0.00016338
2002-03-06 00:00:00+00:00,-0.00089867
2002-03-07 00:00:00+00:00,-0.00398027
2002-03-08 00:00:00+00:00,-0.00382894
2002-03-11 00:00:00+00:00,0.00075026
2002-03-12 00:00:00+00:00,0.00101591
2002-03-13 00:00:00+00:00,0.00128175
2002-03-14 00:00:00+00:00,-0.00388417
2002-03-15 00:00:00+00:00,0.00080289
2002-03-18 00:00:00+00:00,0.00096218
2002-03-19 00:00:00+00:00,-0.00031705
2002-03-20 00:00:00+00:00,-0.00170294
2002-03-21 00:00:00+00:00,0.00037726
2002-03-22 00:00:00+00:00,-0.00047733
2002-03-25 00:00:00+00:00,-0.00036981
2002-03-26 00:00:00+00:00,0.00192629
2002-03-27 00:00:00+00:00,0.00000388
2002-03-28 00:00:00+00:00,-0.00186301
2002-04-01 00:00:00+00:00,-0.00058315
2002-04-02 00:00:00+00:00,0.00246081
2002-04-03 00:00:00+00:00,0.00245801
2002-04-04 00:00:00+00:00,-0.00020875
2002-04-05 00:00:00+00:00,0.00155011
2002-04-08 00:00:00+00:00,-0.00111293
2002-04-09 00:00:00+00:00,0.00048519
2002-04-10 00:00:00+00:00,0.00027257
2002-04-11 00:00:00+00:00,0.00005925
2002-04-12 00:00:00+00:00,0.00069847
2002-04-15 00:00:00+00:00,0.00037856
2002-04-16 00:00:00+00:00,-0.00036708
2002-04-17 00:00:00+00:00,-0.00063294
2002-04-18 00:00:00+00:00,0.00037865
2002-04-19 00:00:00+00:00,0.00027183
2002-04-22 00:00:00+00:00,0.00107031
2002-04-23 00:00:00+00:00,0.00021841
2002-04-24 00:00:00+00:00,0.00239891
2002-04-25 00:00:00+00:00,0.00032399
2002-04-26 00:00:00+00:00,0.00058917
2002-04-29 00:00:00+00:00,-0.00089830
2002-04-30 00:00:00+00:00,0.00096050
2002-05-01 00:00:00+00:00,0.00048221
2002-05-02 00:00:00+00:00,-0.00137539
2002-05-03 00:00:00+00:00,0.00064203
2002-05-06 00:00:00+00:00,-0.00089835
2002-05-07 00:00:00+00:00,0.00037654
2002-05-08 00:00:00+00:00,-0.00318132
2002-05-09 00:00:00+00:00,0.00144049
2002-05-10 00:00:00+00:00,0.00154567
2002-05-13 00:00:00+00:00,-0.00206703
2002-05-14 00:00:00+00:00,-0.00111201
2002-05-15 00:00:00+00:00,0.00160023
2002-05-16 00:00:00+00:00,0.00143978
2002-05-17 00:00:00+00:00,-0.00105722
2002-05-20 00:00:00+00:00,0.00244818
