Date,GASOILINE_ICE
2022-11-28 00:00:00+00:00,0.00065080
2022-11-29 00:00:00+00:00,0.00717243
2022-11-30 00:00:00+00:00,0.02243350
2022-12-01 00:00:00+00:00,-0.03505091
2022-12-02 00:00:00+00:00,-0.04982116
2022-12-05 00:00:00+00:00,-0.06738873
2022-12-06 00:00:00+00:00,-0.04753507
2022-12-07 00:00:00+00:00,-0.06707779
2022-12-08 00:00:00+00:00,-0.02683732
2022-12-09 00:00:00+00:00,0.00622492
2022-12-12 00:00:00+00:00,0.02560913
2022-12-13 00:00:00+00:00,0.07710138
2022-12-14 00:00:00+00:00,0.07443152
2022-12-15 00:00:00+00:00,-0.06748792
2022-12-16 00:00:00+00:00,-0.03177886
2022-12-19 00:00:00+00:00,0.04208892
2022-12-20 00:00:00+00:00,0.03964750
2022-12-21 00:00:00+00:00,0.02943699
2022-12-22 00:00:00+00:00,-0.00544001
2022-12-23 00:00:00+00:00,0.11843165
2022-12-27 00:00:00+00:00,-0.01967006
2022-12-28 00:00:00+00:00,0.00263015
2022-12-29 00:00:00+00:00,0.00512487
2022-12-30 00:00:00+00:00,0.04526502
2023-01-03 00:00:00+00:00,-0.09272527
2023-01-04 00:00:00+00:00,-0.08660695
2023-01-05 00:00:00+00:00,0.00757340
2023-01-06 00:00:00+00:00,-0.01962483
2023-01-09 00:00:00+00:00,0.04277472
2023-01-10 00:00:00+00:00,0.02987539
2023-01-11 00:00:00+00:00,0.09116186
2023-01-12 00:00:00+00:00,0.03417054
2023-01-13 00:00:00+00:00,0.04629023
2023-01-16 00:00:00+00:00,-0.02267261
2023-01-17 00:00:00+00:00,0.03353514
2023-01-18 00:00:00+00:00,-0.01663155
2023-01-19 00:00:00+00:00,0.05641878
2023-01-20 00:00:00+00:00,0.03660797
2023-01-23 00:00:00+00:00,0.03812534
2023-01-24 00:00:00+00:00,-0.03565801
2023-01-25 00:00:00+00:00,-0.04150870
2023-01-26 00:00:00+00:00,0.01433004
2023-01-27 00:00:00+00:00,-0.01797002
2023-01-30 00:00:00+00:00,-0.06866078
2023-01-31 00:00:00+00:00,0.02704154
2023-02-01 00:00:00+00:00,-0.08443664
2023-02-02 00:00:00+00:00,-0.00367446
2023-02-03 00:00:00+00:00,-0.09962790
2023-02-06 00:00:00+00:00,0.04024087
2023-02-07 00:00:00+00:00,0.06951623
2023-02-08 00:00:00+00:00,0.00910866
2023-02-09 00:00:00+00:00,-0.01064823
2023-02-10 00:00:00+00:00,0.04763039
2023-02-13 00:00:00+00:00,0.02107584
2023-02-14 00:00:00+00:00,-0.03027799
2023-02-15 00:00:00+00:00,0.00372511
2023-02-16 00:00:00+00:00,-0.04453249
2023-02-17 00:00:00+00:00,-0.02095086
2023-02-20 00:00:00+00:00,0.02610989
2023-02-21 00:00:00+00:00,-0.02254268
2023-02-22 00:00:00+00:00,-0.06268591
2023-02-23 00:00:00+00:00,0.03259160
2023-02-24 00:00:00+00:00,-0.01030451
2023-02-27 00:00:00+00:00,0.00503884
2023-02-28 00:00:00+00:00,0.11543316
2023-03-01 00:00:00+00:00,0.02454308
2023-03-02 00:00:00+00:00,0.01874461
2023-03-03 00:00:00+00:00,0.03760108
2023-03-06 00:00:00+00:00,0.03222355
2023-03-07 00:00:00+00:00,-0.06808137
2023-03-08 00:00:00+00:00,-0.00902653
2023-03-09 00:00:00+00:00,-0.06124227
2023-03-10 00:00:00+00:00,0.03107032
2023-03-13 00:00:00+00:00,-0.04220089
2023-03-14 00:00:00+00:00,-0.03220199
2023-03-15 00:00:00+00:00,-0.09096645
2023-03-16 00:00:00+00:00,0.04940985
2023-03-17 00:00:00+00:00,-0.00443787
2023-03-20 00:00:00+00:00,0.02605590
2023-03-21 00:00:00+00:00,0.00475751
2023-03-22 00:00:00+00:00,0.04240697
2023-03-23 00:00:00+00:00,0.00750555
2023-03-24 00:00:00+00:00,-0.01152754
2023-03-27 00:00:00+00:00,0.07558747
2023-03-28 00:00:00+00:00,0.01972436
2023-03-29 00:00:00+00:00,-0.03228484
2023-03-30 00:00:00+00:00,-0.00245753
2023-03-31 00:00:00+00:00,0.00723110
2023-04-03 00:00:00+00:00,0.05850320
2023-04-04 00:00:00+00:00,-0.01344490
2023-04-05 00:00:00+00:00,0.05141611
2023-04-06 00:00:00+00:00,-0.00275977
2023-04-10 00:00:00+00:00,-0.00333809
2023-04-11 00:00:00+00:00,0.03974757
2023-04-12 00:00:00+00:00,0.00715513
2023-04-13 00:00:00+00:00,-0.02631718
2023-04-14 00:00:00+00:00,0.00356641
2023-04-17 00:00:00+00:00,-0.04168078
2023-04-18 00:00:00+00:00,-0.01654653
2023-04-19 00:00:00+00:00,-0.07302846
2023-04-20 00:00:00+00:00,-0.04255339
2023-04-21 00:00:00+00:00,0.01165026
2023-04-24 00:00:00+00:00,0.02480555
2023-04-25 00:00:00+00:00,-0.03620125
2023-04-26 00:00:00+00:00,-0.03297920
2023-04-27 00:00:00+00:00,-0.01442223
2023-04-28 00:00:00+00:00,-0.00120784
2023-05-01 00:00:00+00:00,0.01373266
2023-05-02 00:00:00+00:00,-0.08922932
2023-05-03 00:00:00+00:00,-0.09001760
2023-05-04 00:00:00+00:00,0.00355716
2023-05-05 00:00:00+00:00,0.04641632
2023-05-08 00:00:00+00:00,0.06677288
2023-05-09 00:00:00+00:00,0.01443726
2023-05-10 00:00:00+00:00,0.00925015
2023-05-11 00:00:00+00:00,-0.03036571
2023-05-12 00:00:00+00:00,-0.02280841
2023-05-15 00:00:00+00:00,0.03450352
2023-05-16 00:00:00+00:00,0.00511387
2023-05-17 00:00:00+00:00,0.07028259
2023-05-18 00:00:00+00:00,-0.00400045
2023-05-19 00:00:00+00:00,0.00008751
2023-05-22 00:00:00+00:00,0.04410627
2023-05-23 00:00:00+00:00,0.01283847
2023-05-24 00:00:00+00:00,0.04455115
2023-05-25 00:00:00+00:00,-0.04244679
2023-05-26 00:00:00+00:00,0.02551136
2023-05-29 00:00:00+00:00,0.00184960
2023-05-30 00:00:00+00:00,-0.08330228
2023-05-31 00:00:00+00:00,-0.05874292
2023-06-01 00:00:00+00:00,-0.00301397
2023-06-02 00:00:00+00:00,0.05177527
2023-06-05 00:00:00+00:00,0.01728723
2023-06-06 00:00:00+00:00,0.02734346
2023-06-07 00:00:00+00:00,0.05047033
2023-06-08 00:00:00+00:00,-0.02059156
2023-06-09 00:00:00+00:00,-0.01580061
2023-06-12 00:00:00+00:00,-0.07993173
2023-06-13 00:00:00+00:00,0.05721297
2023-06-14 00:00:00+00:00,-0.00694842
2023-06-15 00:00:00+00:00,0.06820216
2023-06-16 00:00:00+00:00,0.03373428
2023-06-19 00:00:00+00:00,-0.01868673
2023-06-20 00:00:00+00:00,-0.03409475
2023-06-21 00:00:00+00:00,0.01253861
2023-06-22 00:00:00+00:00,-0.05372766
2023-06-23 00:00:00+00:00,-0.02673458
2023-06-26 00:00:00+00:00,0.01514697
2023-06-27 00:00:00+00:00,-0.02119275
2023-06-28 00:00:00+00:00,0.06406038
2023-06-29 00:00:00+00:00,-0.03840627
2023-06-30 00:00:00+00:00,0.03376596
2023-07-03 00:00:00+00:00,-0.06062153
2023-07-04 00:00:00+00:00,0.04289980
2023-07-05 00:00:00+00:00,0.00179743
2023-07-06 00:00:00+00:00,0.01581365
2023-07-07 00:00:00+00:00,0.03664562
2023-07-10 00:00:00+00:00,-0.01351246
2023-07-11 00:00:00+00:00,0.04145142
2023-07-12 00:00:00+00:00,-0.00125576
2023-07-13 00:00:00+00:00,0.02369094
2023-07-14 00:00:00+00:00,-0.02428961
2023-07-16 00:00:00+00:00,-0.01401289
2023-07-17 00:00:00+00:00,0.00409971
2023-07-18 00:00:00+00:00,0.04278342
2023-07-19 00:00:00+00:00,0.02451048
2023-07-20 00:00:00+00:00,0.01905939
2023-07-21 00:00:00+00:00,0.04219734
2023-07-23 00:00:00+00:00,-0.01306471
2023-07-24 00:00:00+00:00,0.03647708
2023-07-25 00:00:00+00:00,-0.08556542
2023-07-26 00:00:00+00:00,0.01477956
2023-07-27 00:00:00+00:00,0.02282442
2023-07-28 00:00:00+00:00,0.01017940
2023-07-31 00:00:00+00:00,0.01239436
2023-08-01 00:00:00+00:00,-0.00837946
2023-08-02 00:00:00+00:00,-0.05268365
2023-08-03 00:00:00+00:00,0.00028269
2023-08-04 00:00:00+00:00,0.01252033
2023-08-06 00:00:00+00:00,0.00126310
2023-08-07 00:00:00+00:00,0.00949763
2023-08-08 00:00:00+00:00,0.03138327
2023-08-09 00:00:00+00:00,0.05206259
2023-08-10 00:00:00+00:00,-0.01905903
2023-08-11 00:00:00+00:00,0.02562206
2023-08-14 00:00:00+00:00,-0.02986445
2023-08-15 00:00:00+00:00,-0.03135917
2023-08-16 00:00:00+00:00,0.00195452
2023-08-17 00:00:00+00:00,-0.00831496
2023-08-18 00:00:00+00:00,-0.00076586
2023-08-21 00:00:00+00:00,-0.03168852
2023-08-22 00:00:00+00:00,0.01296542
2023-08-23 00:00:00+00:00,-0.01103630
2023-08-24 00:00:00+00:00,0.01504614
2023-08-25 00:00:00+00:00,0.04467517
2023-08-28 00:00:00+00:00,-0.05134384
2023-08-29 00:00:00+00:00,-0.00517801
2023-08-30 00:00:00+00:00,0.00817937
2023-08-31 00:00:00+00:00,0.00163966
2023-09-01 00:00:00+00:00,-0.00673766
2023-09-04 00:00:00+00:00,0.00820727
2023-09-05 00:00:00+00:00,-0.00419390
2023-09-06 00:00:00+00:00,0.01539652
2023-09-07 00:00:00+00:00,0.01219596
2023-09-08 00:00:00+00:00,0.02322582
2023-09-11 00:00:00+00:00,0.03163236
2023-09-12 00:00:00+00:00,0.01592973
2023-09-13 00:00:00+00:00,0.00380245
2023-09-14 00:00:00+00:00,0.01404249
2023-09-15 00:00:00+00:00,-0.01996976
2023-09-18 00:00:00+00:00,-0.00324748
2023-09-19 00:00:00+00:00,-0.02464585
2023-09-20 00:00:00+00:00,-0.02475886
2023-09-21 00:00:00+00:00,-0.00353668
2023-09-22 00:00:00+00:00,-0.04208995
2023-09-24 00:00:00+00:00,0.00661545
2023-09-25 00:00:00+00:00,-0.01399226
2023-09-26 00:00:00+00:00,0.01011326
2023-09-27 00:00:00+00:00,0.02492060
2023-09-28 00:00:00+00:00,-0.06148317
2023-09-29 00:00:00+00:00,-0.05104020
2023-10-01 00:00:00+00:00,-0.00098570
2023-10-02 00:00:00+00:00,0.00706220
2023-10-03 00:00:00+00:00,-0.03845836
2023-10-04 00:00:00+00:00,-0.13163039
2023-10-05 00:00:00+00:00,-0.01048046
2023-10-06 00:00:00+00:00,-0.01216792
2023-10-08 00:00:00+00:00,0.04786668
2023-10-09 00:00:00+00:00,0.00242041
2023-10-10 00:00:00+00:00,0.01307467
2023-10-11 00:00:00+00:00,-0.03130207
2023-10-12 00:00:00+00:00,-0.03812549
2023-10-13 00:00:00+00:00,0.09491931
2023-10-16 00:00:00+00:00,0.00308738
2023-10-17 00:00:00+00:00,0.01278038
2023-10-18 00:00:00+00:00,0.05278452
2023-10-19 00:00:00+00:00,0.00631489
2023-10-20 00:00:00+00:00,0.00885352
2023-10-23 00:00:00+00:00,-0.02143659
2023-10-24 00:00:00+00:00,-0.06109824
2023-10-25 00:00:00+00:00,0.01489628
2023-10-26 00:00:00+00:00,-0.02862545
2023-10-27 00:00:00+00:00,0.05116424
2023-10-29 00:00:00+00:00,-0.00895317
2023-10-30 00:00:00+00:00,-0.05773467
2023-10-31 00:00:00+00:00,-0.00168624
2023-11-01 00:00:00+00:00,-0.02707655
2023-11-02 00:00:00+00:00,0.04885364
2023-11-03 00:00:00+00:00,-0.04081871
2023-11-05 00:00:00+00:00,0.00235538
2023-11-06 00:00:00+00:00,0.01325837
2023-11-07 00:00:00+00:00,-0.05410203
2023-11-08 00:00:00+00:00,-0.03949691
2023-11-09 00:00:00+00:00,0.02297053
2023-11-10 00:00:00+00:00,0.02835287
2023-11-13 00:00:00+00:00,0.03830189
2023-11-14 00:00:00+00:00,-0.00780001
2023-11-15 00:00:00+00:00,-0.01810026
2023-11-16 00:00:00+00:00,-0.09509134
2023-11-17 00:00:00+00:00,0.07518711
2023-11-20 00:00:00+00:00,0.03944320
2023-11-21 00:00:00+00:00,0.00968011
2023-11-22 00:00:00+00:00,-0.01169977
2023-11-23 00:00:00+00:00,-0.00802954
2023-11-24 00:00:00+00:00,-0.04489478
2023-11-27 00:00:00+00:00,0.00658896
2023-11-28 00:00:00+00:00,0.04305798
2023-11-29 00:00:00+00:00,0.01467242
2023-11-30 00:00:00+00:00,-0.05753120
2023-12-01 00:00:00+00:00,-0.04735332
2023-12-04 00:00:00+00:00,0.00653064
2023-12-05 00:00:00+00:00,-0.01968827
2023-12-06 00:00:00+00:00,-0.07370193
2023-12-07 00:00:00+00:00,-0.02463145
2023-12-08 00:00:00+00:00,0.04854306
2023-12-11 00:00:00+00:00,0.00281465
2023-12-12 00:00:00+00:00,-0.06425303
2023-12-13 00:00:00+00:00,0.04585662
2023-12-14 00:00:00+00:00,0.08572587
2023-12-15 00:00:00+00:00,0.01661709
2023-12-17 00:00:00+00:00,0.00446002
2023-12-18 00:00:00+00:00,0.01468212
2023-12-19 00:00:00+00:00,0.03703553
2023-12-20 00:00:00+00:00,-0.00109541
2023-12-21 00:00:00+00:00,-0.02996260
2023-12-22 00:00:00+00:00,-0.02115730
2023-12-26 00:00:00+00:00,0.03099080
2023-12-27 00:00:00+00:00,-0.01569383
2023-12-28 00:00:00+00:00,-0.05359764
2023-12-29 00:00:00+00:00,0.00239644
2024-01-02 00:00:00+00:00,-0.00894613
2024-01-03 00:00:00+00:00,0.05732396
2024-01-04 00:00:00+00:00,-0.03526828
2024-01-05 00:00:00+00:00,-0.00033706
2024-01-08 00:00:00+00:00,-0.06963780
2024-01-09 00:00:00+00:00,0.04428482
2024-01-10 00:00:00+00:00,-0.00923112
2024-01-11 00:00:00+00:00,0.03906332
2024-01-12 00:00:00+00:00,0.00907172
2024-01-15 00:00:00+00:00,0.00764057
2024-01-16 00:00:00+00:00,-0.00358647
2024-01-17 00:00:00+00:00,0.00864903
2024-01-18 00:00:00+00:00,0.04293620
2024-01-19 00:00:00+00:00,-0.01733345
2024-01-22 00:00:00+00:00,0.06602324
2024-01-23 00:00:00+00:00,-0.02253076
2024-01-24 00:00:00+00:00,0.00679110
2024-01-25 00:00:00+00:00,0.05018822
2024-01-26 00:00:00+00:00,0.03245671
2024-01-29 00:00:00+00:00,-0.04796061
2024-01-30 00:00:00+00:00,0.02303368
2024-01-31 00:00:00+00:00,-0.05165552
2024-02-01 00:00:00+00:00,-0.03327047
2024-02-02 00:00:00+00:00,-0.04233999
2024-02-04 00:00:00+00:00,0.00618359
2024-02-05 00:00:00+00:00,0.02016395
2024-02-06 00:00:00+00:00,0.03569047
2024-02-07 00:00:00+00:00,0.03728325
2024-02-08 00:00:00+00:00,0.06790148
2024-02-09 00:00:00+00:00,0.00352236
2024-02-12 00:00:00+00:00,0.02135049
2024-02-13 00:00:00+00:00,0.02337875
2024-02-14 00:00:00+00:00,0.05401387
2024-02-15 00:00:00+00:00,0.00988093
2024-02-16 00:00:00+00:00,0.00905023
2024-02-18 00:00:00+00:00,-0.00511434
2024-02-19 00:00:00+00:00,-0.00646434
2024-02-20 00:00:00+00:00,-0.04150561
2024-02-21 00:00:00+00:00,0.01659238
2024-02-22 00:00:00+00:00,0.02873393
2024-02-23 00:00:00+00:00,-0.04603156
2024-02-26 00:00:00+00:00,0.03802748
2024-02-27 00:00:00+00:00,0.02910083
2024-02-28 00:00:00+00:00,-0.03271990
2024-02-29 00:00:00+00:00,0.02219312
2024-03-01 00:00:00+00:00,0.02580985
2024-03-03 00:00:00+00:00,-0.00435655
2024-03-04 00:00:00+00:00,-0.01759019
2024-03-05 00:00:00+00:00,-0.04156959
2024-03-06 00:00:00+00:00,0.01682779
2024-03-07 00:00:00+00:00,0.00098594
2024-03-08 00:00:00+00:00,-0.02081642
2024-03-10 00:00:00+00:00,-0.00493735
2024-03-11 00:00:00+00:00,0.04602230
2024-03-12 00:00:00+00:00,0.00426800
2024-03-13 00:00:00+00:00,0.03313968
2024-03-14 00:00:00+00:00,0.04046625
2024-03-15 00:00:00+00:00,-0.00159816
2024-03-17 00:00:00+00:00,0.00668192
2024-03-18 00:00:00+00:00,0.03329498
2024-03-19 00:00:00+00:00,-0.01133203
2024-03-20 00:00:00+00:00,-0.00377590
2024-03-21 00:00:00+00:00,-0.00912126
2024-03-22 00:00:00+00:00,0.00187871
2024-03-25 00:00:00+00:00,0.00975135
2024-03-26 00:00:00+00:00,-0.02181016
2024-03-27 00:00:00+00:00,-0.02205036
2024-03-28 00:00:00+00:00,0.03321844
