Date,JP-REALESTATE
2018-09-21 00:00:00+00:00,-0.00465983
2018-09-25 00:00:00+00:00,0.01201906
2018-09-26 00:00:00+00:00,0.01595111
2018-09-27 00:00:00+00:00,0.00277107
2018-09-28 00:00:00+00:00,0.00276691
2018-10-01 00:00:00+00:00,-0.00912184
2018-10-02 00:00:00+00:00,0.00504913
2018-10-03 00:00:00+00:00,-0.00800619
2018-10-04 00:00:00+00:00,-0.00689916
2018-10-05 00:00:00+00:00,-0.01149258
2018-10-09 00:00:00+00:00,0.02176495
2018-10-10 00:00:00+00:00,-0.00347897
2018-10-11 00:00:00+00:00,-0.00006863
2018-10-12 00:00:00+00:00,-0.01885044
2018-10-15 00:00:00+00:00,-0.00868980
2018-10-16 00:00:00+00:00,0.01868911
2018-10-17 00:00:00+00:00,0.01222280
2018-10-18 00:00:00+00:00,0.00106680
2018-10-19 00:00:00+00:00,-0.00972617
2018-10-22 00:00:00+00:00,0.00478170
2018-10-23 00:00:00+00:00,-0.01117233
2018-10-24 00:00:00+00:00,-0.00007069
2018-10-25 00:00:00+00:00,-0.01037119
2018-10-26 00:00:00+00:00,0.00367064
2018-10-29 00:00:00+00:00,0.00538660
2018-10-30 00:00:00+00:00,0.00136157
2018-10-31 00:00:00+00:00,-0.00779807
2018-11-01 00:00:00+00:00,0.01171130
2018-11-02 00:00:00+00:00,-0.00121292
2018-11-05 00:00:00+00:00,0.00564571
2018-11-06 00:00:00+00:00,0.00619815
2018-11-07 00:00:00+00:00,0.01072417
2018-11-08 00:00:00+00:00,0.00529757
2018-11-09 00:00:00+00:00,-0.01754570
2018-11-12 00:00:00+00:00,0.02495027
2018-11-13 00:00:00+00:00,-0.00456408
2018-11-14 00:00:00+00:00,0.00386872
2018-11-15 00:00:00+00:00,0.01004101
2018-11-16 00:00:00+00:00,-0.00845561
2018-11-19 00:00:00+00:00,0.01003284
2018-11-20 00:00:00+00:00,-0.00118906
2018-11-21 00:00:00+00:00,-0.00789586
2018-11-22 00:00:00+00:00,-0.00119258
2018-11-26 00:00:00+00:00,0.01249759
2018-11-27 00:00:00+00:00,0.00936419
2018-11-28 00:00:00+00:00,0.01235908
2018-11-29 00:00:00+00:00,-0.01956068
2018-11-30 00:00:00+00:00,0.01462252
2018-12-03 00:00:00+00:00,-0.00227203
2018-12-04 00:00:00+00:00,0.00213165
2018-12-05 00:00:00+00:00,-0.00007282
2018-12-06 00:00:00+00:00,-0.00226838
2018-12-07 00:00:00+00:00,0.00929433
2018-12-10 00:00:00+00:00,-0.02941097
2018-12-11 00:00:00+00:00,-0.00536246
2018-12-12 00:00:00+00:00,-0.01207078
2018-12-13 00:00:00+00:00,0.00784015
2018-12-14 00:00:00+00:00,0.01596077
2018-12-17 00:00:00+00:00,0.00216002
2018-12-18 00:00:00+00:00,-0.01623680
2018-12-19 00:00:00+00:00,-0.00906336
2018-12-20 00:00:00+00:00,-0.02152281
2018-12-21 00:00:00+00:00,-0.02289646
2018-12-25 00:00:00+00:00,-0.01940826
2018-12-26 00:00:00+00:00,0.02585899
2018-12-27 00:00:00+00:00,0.00970859
2018-12-28 00:00:00+00:00,0.00966180
2019-01-04 00:00:00+00:00,-0.02428931
2019-01-07 00:00:00+00:00,0.02299544
2019-01-08 00:00:00+00:00,0.00078114
2019-01-09 00:00:00+00:00,0.01845023
2019-01-10 00:00:00+00:00,0.00754953
2019-01-11 00:00:00+00:00,0.01708595
2019-01-15 00:00:00+00:00,-0.02433472
2019-01-16 00:00:00+00:00,0.01376119
2019-01-17 00:00:00+00:00,0.00833784
2019-01-18 00:00:00+00:00,0.00634861
2019-01-21 00:00:00+00:00,0.00298915
2019-01-22 00:00:00+00:00,-0.00146154
2019-01-23 00:00:00+00:00,-0.01564536
2019-01-24 00:00:00+00:00,0.01057886
2019-01-25 00:00:00+00:00,0.02083704
2019-01-28 00:00:00+00:00,0.00958326
2019-01-29 00:00:00+00:00,0.01886761
2019-01-30 00:00:00+00:00,-0.01367067
2019-01-31 00:00:00+00:00,0.01471440
2019-02-01 00:00:00+00:00,0.00264610
2019-02-04 00:00:00+00:00,0.00372836
2019-02-05 00:00:00+00:00,-0.00413651
2019-02-06 00:00:00+00:00,-0.00604595
2019-02-07 00:00:00+00:00,-0.00769770
2019-02-08 00:00:00+00:00,-0.00608694
2019-02-12 00:00:00+00:00,0.00157208
2019-02-13 00:00:00+00:00,0.00348768
2019-02-14 00:00:00+00:00,0.00102081
2019-02-15 00:00:00+00:00,-0.00663205
2019-02-18 00:00:00+00:00,-0.00528264
2019-02-19 00:00:00+00:00,0.01586987
2019-02-20 00:00:00+00:00,0.00210877
2019-02-21 00:00:00+00:00,-0.00170833
2019-02-22 00:00:00+00:00,0.00892568
2019-02-25 00:00:00+00:00,0.00806981
2019-02-26 00:00:00+00:00,0.00641278
2019-02-27 00:00:00+00:00,-0.00142047
2019-02-28 00:00:00+00:00,-0.00546400
2019-03-01 00:00:00+00:00,-0.00980276
2019-03-04 00:00:00+00:00,0.00997593
2019-03-05 00:00:00+00:00,0.00641258
2019-03-06 00:00:00+00:00,-0.00842292
2019-03-07 00:00:00+00:00,-0.00223764
2019-03-08 00:00:00+00:00,-0.01469583
2019-03-11 00:00:00+00:00,0.01861856
2019-03-12 00:00:00+00:00,0.00346455
2019-03-13 00:00:00+00:00,0.00155688
2019-03-14 00:00:00+00:00,0.01730359
2019-03-15 00:00:00+00:00,0.00557922
2019-03-18 00:00:00+00:00,0.00717305
2019-03-19 00:00:00+00:00,0.01196133
2019-03-20 00:00:00+00:00,0.00338157
2019-03-22 00:00:00+00:00,-0.00007371
2019-03-25 00:00:00+00:00,-0.00909152
2019-03-26 00:00:00+00:00,0.01085650
2019-03-27 00:00:00+00:00,0.03836798
2019-03-28 00:00:00+00:00,-0.01255674
2019-03-29 00:00:00+00:00,-0.01368443
2019-04-01 00:00:00+00:00,-0.02168475
2019-04-02 00:00:00+00:00,0.00019357
2019-04-03 00:00:00+00:00,-0.00379705
2019-04-04 00:00:00+00:00,-0.00327550
2019-04-05 00:00:00+00:00,-0.00114218
2019-04-08 00:00:00+00:00,0.00206679
2019-04-09 00:00:00+00:00,-0.00808778
2019-04-10 00:00:00+00:00,-0.00329164
2019-04-11 00:00:00+00:00,0.00153920
2019-04-12 00:00:00+00:00,0.00207447
2019-04-15 00:00:00+00:00,-0.00194985
2019-04-16 00:00:00+00:00,0.00771204
2019-04-17 00:00:00+00:00,-0.00809451
2019-04-18 00:00:00+00:00,0.00905470
2019-04-19 00:00:00+00:00,-0.00060731
2019-04-22 00:00:00+00:00,0.01302495
2019-04-23 00:00:00+00:00,0.00284747
2019-04-24 00:00:00+00:00,0.00257889
2019-04-25 00:00:00+00:00,0.00522383
2019-04-26 00:00:00+00:00,-0.01010958
2019-05-07 00:00:00+00:00,0.00205087
2019-05-08 00:00:00+00:00,-0.00591311
2019-05-09 00:00:00+00:00,-0.00592398
2019-05-10 00:00:00+00:00,0.00979651
2019-05-13 00:00:00+00:00,0.00178539
2019-05-14 00:00:00+00:00,0.00204903
2019-05-15 00:00:00+00:00,0.01343771
2019-05-16 00:00:00+00:00,0.00913611
2019-05-17 00:00:00+00:00,0.00857153
2019-05-20 00:00:00+00:00,0.03017631
2019-05-21 00:00:00+00:00,-0.01060341
2019-05-22 00:00:00+00:00,-0.00885218
2019-05-23 00:00:00+00:00,0.01730917
2019-05-24 00:00:00+00:00,-0.00212766
2019-05-27 00:00:00+00:00,-0.00753514
2019-05-28 00:00:00+00:00,-0.00833933
2019-05-29 00:00:00+00:00,0.02146534
2019-05-30 00:00:00+00:00,-0.00520455
2019-05-31 00:00:00+00:00,-0.02683326
2019-06-03 00:00:00+00:00,-0.01650210
2019-06-04 00:00:00+00:00,0.00229649
2019-06-05 00:00:00+00:00,-0.00532380
2019-06-06 00:00:00+00:00,0.01467898
2019-06-07 00:00:00+00:00,0.01378778
2019-06-10 00:00:00+00:00,-0.00552025
2019-06-11 00:00:00+00:00,0.00539902
2019-06-12 00:00:00+00:00,-0.00993191
2019-06-13 00:00:00+00:00,0.00203648
2019-06-14 00:00:00+00:00,0.01041083
2019-06-17 00:00:00+00:00,-0.00371394
2019-06-18 00:00:00+00:00,0.00123810
2019-06-19 00:00:00+00:00,0.00176041
2019-06-20 00:00:00+00:00,0.01400894
2019-06-21 00:00:00+00:00,-0.01041579
2019-06-24 00:00:00+00:00,-0.00656748
2019-06-25 00:00:00+00:00,0.01689780
2019-06-26 00:00:00+00:00,-0.00161771
2019-06-27 00:00:00+00:00,-0.01249674
2019-06-28 00:00:00+00:00,0.00228207
2019-07-01 00:00:00+00:00,0.01373066
2019-07-02 00:00:00+00:00,0.01156746
2019-07-03 00:00:00+00:00,0.00635858
2019-07-04 00:00:00+00:00,0.00992584
2019-07-05 00:00:00+00:00,0.00758047
2019-07-08 00:00:00+00:00,-0.01454170
2019-07-09 00:00:00+00:00,0.01681642
2019-07-10 00:00:00+00:00,0.00703704
2019-07-11 00:00:00+00:00,0.01206848
2019-07-12 00:00:00+00:00,-0.01162259
2019-07-16 00:00:00+00:00,0.01838332
2019-07-17 00:00:00+00:00,0.00344109
2019-07-18 00:00:00+00:00,-0.00956011
2019-07-19 00:00:00+00:00,0.00546247
2019-07-22 00:00:00+00:00,-0.00457074
2019-07-23 00:00:00+00:00,-0.00533420
2019-07-24 00:00:00+00:00,0.00371227
2019-07-25 00:00:00+00:00,-0.00332916
2019-07-26 00:00:00+00:00,0.01327283
2019-07-29 00:00:00+00:00,-0.00756163
2019-07-30 00:00:00+00:00,0.00620876
2019-07-31 00:00:00+00:00,0.00669044
2019-08-01 00:00:00+00:00,-0.00479871
2019-08-02 00:00:00+00:00,0.00543493
2019-08-05 00:00:00+00:00,-0.00130692
2019-08-06 00:00:00+00:00,0.00891342
2019-08-07 00:00:00+00:00,-0.00576974
2019-08-08 00:00:00+00:00,0.00367297
2019-08-09 00:00:00+00:00,0.00441146
2019-08-13 00:00:00+00:00,0.00960708
2019-08-14 00:00:00+00:00,0.00043397
2019-08-15 00:00:00+00:00,0.01548244
2019-08-16 00:00:00+00:00,0.02196953
2019-08-19 00:00:00+00:00,0.00550979
2019-08-20 00:00:00+00:00,0.00500976
2019-08-21 00:00:00+00:00,-0.00632020
2019-08-22 00:00:00+00:00,0.00066449
2019-08-23 00:00:00+00:00,0.00259698
2019-08-26 00:00:00+00:00,-0.00126572
2019-08-27 00:00:00+00:00,-0.00995168
2019-08-28 00:00:00+00:00,0.01642869
2019-08-29 00:00:00+00:00,0.00426882
2019-08-30 00:00:00+00:00,-0.00125991
2019-09-02 00:00:00+00:00,-0.00318124
2019-09-03 00:00:00+00:00,-0.00366686
2019-09-04 00:00:00+00:00,0.01776758
2019-09-05 00:00:00+00:00,0.00853639
2019-09-06 00:00:00+00:00,0.01563254
2019-09-09 00:00:00+00:00,0.01881306
2019-09-10 00:00:00+00:00,-0.01548338
2019-09-11 00:00:00+00:00,-0.01772286
2019-09-12 00:00:00+00:00,-0.01075296
2019-09-13 00:00:00+00:00,0.02756984
2019-09-17 00:00:00+00:00,-0.01143207
2019-09-18 00:00:00+00:00,-0.00315684
2019-09-19 00:00:00+00:00,0.00996527
2019-09-20 00:00:00+00:00,0.01537794
2019-09-24 00:00:00+00:00,-0.00217903
2019-09-25 00:00:00+00:00,0.02093817
2019-09-26 00:00:00+00:00,0.01021528
2019-09-27 00:00:00+00:00,0.01643404
2019-09-30 00:00:00+00:00,-0.00235896
2019-10-01 00:00:00+00:00,-0.01250920
2019-10-02 00:00:00+00:00,0.00713941
2019-10-03 00:00:00+00:00,0.00642162
2019-10-04 00:00:00+00:00,0.02068998
2019-10-07 00:00:00+00:00,0.00565008
2019-10-08 00:00:00+00:00,0.01882902
2019-10-09 00:00:00+00:00,0.01617161
2019-10-10 00:00:00+00:00,-0.01837949
2019-10-11 00:00:00+00:00,-0.00140468
2019-10-15 00:00:00+00:00,-0.00253400
2019-10-16 00:00:00+00:00,0.02051874
2019-10-17 00:00:00+00:00,-0.00497258
2019-10-18 00:00:00+00:00,-0.00700312
2019-10-21 00:00:00+00:00,0.02065588
2019-10-23 00:00:00+00:00,0.00017213
2019-10-24 00:00:00+00:00,-0.00985051
2019-10-25 00:00:00+00:00,-0.00049858
2019-10-28 00:00:00+00:00,-0.00027412
2019-10-29 00:00:00+00:00,0.00868698
2019-10-30 00:00:00+00:00,-0.00807511
2019-10-31 00:00:00+00:00,0.00487650
2019-11-01 00:00:00+00:00,0.00843698
2019-11-05 00:00:00+00:00,0.00284240
2019-11-06 00:00:00+00:00,-0.02513648
2019-11-07 00:00:00+00:00,0.00287492
2019-11-08 00:00:00+00:00,-0.05122611
2019-11-11 00:00:00+00:00,-0.00649927
2019-11-12 00:00:00+00:00,-0.03957676
2019-11-13 00:00:00+00:00,-0.01796859
2019-11-14 00:00:00+00:00,0.01232368
2019-11-15 00:00:00+00:00,0.02454376
2019-11-18 00:00:00+00:00,0.01677005
2019-11-19 00:00:00+00:00,0.02288439
2019-11-20 00:00:00+00:00,0.03636114
2019-11-21 00:00:00+00:00,-0.00094787
2019-11-22 00:00:00+00:00,-0.01445008
2019-11-25 00:00:00+00:00,-0.00299515
2019-11-26 00:00:00+00:00,0.01197993
2019-11-27 00:00:00+00:00,0.01236054
2019-11-28 00:00:00+00:00,-0.00117026
2019-11-29 00:00:00+00:00,-0.00812575
2019-12-02 00:00:00+00:00,-0.00905939
2019-12-03 00:00:00+00:00,-0.01792572
2019-12-04 00:00:00+00:00,-0.00507066
2019-12-05 00:00:00+00:00,-0.00325191
2019-12-06 00:00:00+00:00,0.00224564
2019-12-09 00:00:00+00:00,-0.00623054
2019-12-10 00:00:00+00:00,-0.00165619
2019-12-11 00:00:00+00:00,-0.01476090
2019-12-12 00:00:00+00:00,-0.01324882
2019-12-13 00:00:00+00:00,-0.02820585
2019-12-16 00:00:00+00:00,-0.01480658
2019-12-17 00:00:00+00:00,-0.00052804
2019-12-18 00:00:00+00:00,-0.00340622
2019-12-19 00:00:00+00:00,0.01100386
2019-12-20 00:00:00+00:00,-0.00960661
2019-12-23 00:00:00+00:00,0.00835486
2019-12-24 00:00:00+00:00,0.00736229
2019-12-25 00:00:00+00:00,0.01567313
2019-12-26 00:00:00+00:00,0.01602328
2019-12-27 00:00:00+00:00,-0.01036470
2019-12-30 00:00:00+00:00,0.00584456
2020-01-06 00:00:00+00:00,0.00582662
2020-01-07 00:00:00+00:00,-0.00941766
2020-01-08 00:00:00+00:00,-0.02264644
2020-01-09 00:00:00+00:00,0.01066677
2020-01-10 00:00:00+00:00,0.00326769
2020-01-14 00:00:00+00:00,0.00373410
2020-01-15 00:00:00+00:00,-0.00665520
2020-01-16 00:00:00+00:00,0.01344629
2020-01-17 00:00:00+00:00,0.01241663
2020-01-20 00:00:00+00:00,0.01163691
2020-01-21 00:00:00+00:00,-0.00632113
2020-01-22 00:00:00+00:00,0.01650230
2020-01-23 00:00:00+00:00,0.00388184
2020-01-24 00:00:00+00:00,0.00802853
2020-01-27 00:00:00+00:00,-0.00694094
2020-01-28 00:00:00+00:00,0.00179633
2020-01-29 00:00:00+00:00,0.00824502
2020-01-30 00:00:00+00:00,0.00935764
2020-01-31 00:00:00+00:00,0.01296892
2020-02-03 00:00:00+00:00,-0.01910469
2020-02-04 00:00:00+00:00,0.00086791
2020-02-05 00:00:00+00:00,0.01002529
2020-02-06 00:00:00+00:00,-0.00460411
2020-02-07 00:00:00+00:00,0.01182415
2020-02-10 00:00:00+00:00,-0.00345251
2020-02-12 00:00:00+00:00,0.01245450
2020-02-13 00:00:00+00:00,0.00356637
2020-02-14 00:00:00+00:00,0.00401122
2020-02-17 00:00:00+00:00,-0.00162383
2020-02-18 00:00:00+00:00,0.00918593
2020-02-19 00:00:00+00:00,0.00129693
2020-02-20 00:00:00+00:00,0.00667359
2020-02-21 00:00:00+00:00,-0.00540732
2020-02-25 00:00:00+00:00,-0.02131882
2020-02-26 00:00:00+00:00,-0.03037025
2020-02-27 00:00:00+00:00,-0.03566891
2020-02-28 00:00:00+00:00,-0.06433485
2020-03-02 00:00:00+00:00,-0.00499378
2020-03-03 00:00:00+00:00,0.01611764
2020-03-04 00:00:00+00:00,0.02954664
2020-03-05 00:00:00+00:00,0.04660229
2020-03-06 00:00:00+00:00,-0.06053063
2020-03-09 00:00:00+00:00,-0.07408800
2020-03-10 00:00:00+00:00,-0.00942849
2020-03-11 00:00:00+00:00,0.00418440
2020-03-12 00:00:00+00:00,-0.07181727
2020-03-13 00:00:00+00:00,-0.09179373
2020-03-16 00:00:00+00:00,-0.06341878
2020-03-17 00:00:00+00:00,-0.02410063
2020-03-18 00:00:00+00:00,-0.10138860
2020-03-19 00:00:00+00:00,-0.13584852
2020-03-23 00:00:00+00:00,0.14776981
2020-03-24 00:00:00+00:00,0.16084345
2020-03-25 00:00:00+00:00,0.17075376
2020-03-26 00:00:00+00:00,-0.06675459
2020-03-27 00:00:00+00:00,-0.05161536
2020-03-30 00:00:00+00:00,0.04217659
2020-03-31 00:00:00+00:00,0.03103973
2020-04-01 00:00:00+00:00,-0.12075247
2020-04-02 00:00:00+00:00,-0.04364778
2020-04-03 00:00:00+00:00,-0.04117604
2020-04-06 00:00:00+00:00,-0.02452814
2020-04-07 00:00:00+00:00,0.17020160
2020-04-08 00:00:00+00:00,0.02578754
2020-04-09 00:00:00+00:00,-0.01356147
2020-04-10 00:00:00+00:00,-0.00131213
2020-04-13 00:00:00+00:00,0.00128706
2020-04-14 00:00:00+00:00,0.00323553
2020-04-15 00:00:00+00:00,-0.01525080
2020-04-16 00:00:00+00:00,0.01600250
2020-04-17 00:00:00+00:00,0.03143248
2020-04-20 00:00:00+00:00,0.01945466
2020-04-21 00:00:00+00:00,-0.06195631
2020-04-22 00:00:00+00:00,-0.01566990
2020-04-23 00:00:00+00:00,0.06277809
2020-04-24 00:00:00+00:00,-0.03378944
2020-04-27 00:00:00+00:00,0.04506180
2020-04-28 00:00:00+00:00,-0.02252053
2020-04-30 00:00:00+00:00,0.01570592
2020-05-01 00:00:00+00:00,-0.01496331
2020-05-07 00:00:00+00:00,0.01121224
2020-05-08 00:00:00+00:00,0.10359251
2020-05-11 00:00:00+00:00,0.03089005
2020-05-12 00:00:00+00:00,-0.04208677
2020-05-13 00:00:00+00:00,-0.04790442
2020-05-14 00:00:00+00:00,-0.02220393
2020-05-15 00:00:00+00:00,-0.04299326
2020-05-18 00:00:00+00:00,0.01646316
2020-05-19 00:00:00+00:00,0.03426286
2020-05-20 00:00:00+00:00,0.02171559
2020-05-21 00:00:00+00:00,0.00559779
2020-05-22 00:00:00+00:00,0.00620349
2020-05-25 00:00:00+00:00,0.03095974
2020-05-26 00:00:00+00:00,0.02438791
2020-05-27 00:00:00+00:00,0.01505473
2020-05-28 00:00:00+00:00,-0.00060828
2020-05-29 00:00:00+00:00,0.03498858
2020-06-01 00:00:00+00:00,-0.03381349
2020-06-02 00:00:00+00:00,0.03527698
2020-06-03 00:00:00+00:00,0.03876762
2020-06-04 00:00:00+00:00,-0.03632134
2020-06-05 00:00:00+00:00,0.01907384
2020-06-08 00:00:00+00:00,0.03924514
2020-06-09 00:00:00+00:00,0.00626257
2020-06-10 00:00:00+00:00,0.00311718
2020-06-11 00:00:00+00:00,-0.05961856
2020-06-12 00:00:00+00:00,-0.00878989
2020-06-15 00:00:00+00:00,-0.09359779
2020-06-16 00:00:00+00:00,0.08673033
2020-06-17 00:00:00+00:00,0.01661100
2020-06-18 00:00:00+00:00,0.00028408
2020-06-19 00:00:00+00:00,-0.04240054
2020-06-22 00:00:00+00:00,0.00029064
2020-06-23 00:00:00+00:00,0.00721165
2020-06-24 00:00:00+00:00,0.01766502
2020-06-25 00:00:00+00:00,-0.02852196
2020-06-26 00:00:00+00:00,0.03283125
2020-06-29 00:00:00+00:00,-0.05187705
2020-06-30 00:00:00+00:00,0.00729370
2020-07-01 00:00:00+00:00,0.00362854
2020-07-02 00:00:00+00:00,0.03479629
2020-07-03 00:00:00+00:00,-0.00744605
2020-07-06 00:00:00+00:00,-0.00568331
2020-07-07 00:00:00+00:00,0.00747497
2020-07-08 00:00:00+00:00,-0.00657332
2020-07-09 00:00:00+00:00,-0.00300280
2020-07-10 00:00:00+00:00,-0.02458999
2020-07-13 00:00:00+00:00,0.00636349
2020-07-14 00:00:00+00:00,-0.00333738
2020-07-15 00:00:00+00:00,0.00817196
2020-07-16 00:00:00+00:00,-0.01781249
2020-07-17 00:00:00+00:00,0.00364480
2020-07-20 00:00:00+00:00,-0.00517651
2020-07-21 00:00:00+00:00,-0.00122866
2020-07-22 00:00:00+00:00,0.01676392
2020-07-27 00:00:00+00:00,0.01117940
2020-07-28 00:00:00+00:00,-0.00542261
2020-07-29 00:00:00+00:00,0.00964136
2020-07-30 00:00:00+00:00,-0.01261374
2020-07-31 00:00:00+00:00,-0.00242480
2020-08-03 00:00:00+00:00,-0.00484673
2020-08-04 00:00:00+00:00,0.03151591
2020-08-05 00:00:00+00:00,0.01013736
2020-08-06 00:00:00+00:00,-0.02257404
2020-08-07 00:00:00+00:00,-0.00541409
2020-08-11 00:00:00+00:00,0.00420648
2020-08-12 00:00:00+00:00,0.00119296
2020-08-13 00:00:00+00:00,0.01560686
2020-08-14 00:00:00+00:00,-0.00596823
2020-08-17 00:00:00+00:00,0.00596872
2020-08-18 00:00:00+00:00,0.02293506
2020-08-19 00:00:00+00:00,-0.02151097
2020-08-20 00:00:00+00:00,0.00654296
2020-08-21 00:00:00+00:00,0.04599909
2020-08-24 00:00:00+00:00,-0.00029865
2020-08-25 00:00:00+00:00,0.01305581
2020-08-26 00:00:00+00:00,-0.00750567
2020-08-27 00:00:00+00:00,0.00809562
2020-08-28 00:00:00+00:00,0.00287400
2020-08-31 00:00:00+00:00,0.01121431
2020-09-01 00:00:00+00:00,-0.03577408
2020-09-02 00:00:00+00:00,0.01018947
2020-09-03 00:00:00+00:00,0.02897673
2020-09-04 00:00:00+00:00,-0.01315177
2020-09-07 00:00:00+00:00,-0.03365852
2020-09-08 00:00:00+00:00,0.00525718
2020-09-09 00:00:00+00:00,-0.00701217
2020-09-10 00:00:00+00:00,0.00057665
2020-09-11 00:00:00+00:00,-0.01493871
2020-09-14 00:00:00+00:00,0.00326592
2020-09-15 00:00:00+00:00,0.02313635
2020-09-16 00:00:00+00:00,0.02550415
2020-09-17 00:00:00+00:00,0.00114994
2020-09-18 00:00:00+00:00,-0.05239616
2020-09-23 00:00:00+00:00,-0.00298119
2020-09-24 00:00:00+00:00,0.01934230
2020-09-25 00:00:00+00:00,0.03124124
2020-09-28 00:00:00+00:00,0.01450528
2020-09-29 00:00:00+00:00,0.00344974
2020-09-30 00:00:00+00:00,-0.02244802
2020-10-01 00:00:00+00:00,-0.00000828
2020-10-02 00:00:00+00:00,-0.01047678
2020-10-05 00:00:00+00:00,0.02777742
2020-10-06 00:00:00+00:00,0.01412466
2020-10-07 00:00:00+00:00,-0.01318526
2020-10-08 00:00:00+00:00,-0.00404530
2020-10-09 00:00:00+00:00,-0.01098806
2020-10-12 00:00:00+00:00,-0.00640022
2020-10-13 00:00:00+00:00,0.00844379
2020-10-14 00:00:00+00:00,-0.01364778
2020-10-15 00:00:00+00:00,-0.01228222
2020-10-16 00:00:00+00:00,-0.02294294
2020-10-19 00:00:00+00:00,0.00921215
2020-10-20 00:00:00+00:00,-0.02161917
2020-10-21 00:00:00+00:00,0.00178728
2020-10-22 00:00:00+00:00,-0.00090564
2020-10-23 00:00:00+00:00,0.00866625
2020-10-26 00:00:00+00:00,-0.03098850
2020-10-27 00:00:00+00:00,-0.00000862
2020-10-28 00:00:00+00:00,-0.01785441
2020-10-29 00:00:00+00:00,0.02196936
2020-10-30 00:00:00+00:00,-0.02990002
2020-11-02 00:00:00+00:00,0.00796200
2020-11-04 00:00:00+00:00,0.03112679
2020-11-05 00:00:00+00:00,0.03966675
2020-11-06 00:00:00+00:00,-0.01091343
2020-11-09 00:00:00+00:00,0.01925641
2020-11-10 00:00:00+00:00,0.00498113
2020-11-11 00:00:00+00:00,0.02663861
2020-11-12 00:00:00+00:00,-0.02167842
2020-11-13 00:00:00+00:00,-0.02337962
2020-11-16 00:00:00+00:00,-0.01124081
2020-11-17 00:00:00+00:00,0.00831512
2020-11-18 00:00:00+00:00,-0.01007346
2020-11-19 00:00:00+00:00,-0.00893367
