Date,MSCISING
2003-03-27 00:00:00+00:00,-0.01853081
2003-03-28 00:00:00+00:00,0.00992201
2003-03-31 00:00:00+00:00,-0.09415153
2003-04-01 00:00:00+00:00,0.03635297
2003-04-02 00:00:00+00:00,0.01911057
2003-04-03 00:00:00+00:00,0.01007990
2003-04-04 00:00:00+00:00,0.00372802
2003-04-07 00:00:00+00:00,0.03876323
2003-04-08 00:00:00+00:00,-0.02704570
2003-04-09 00:00:00+00:00,-0.05230575
2003-04-10 00:00:00+00:00,0.03702585
2003-04-11 00:00:00+00:00,-0.00003568
2003-04-14 00:00:00+00:00,-0.01885294
2003-04-15 00:00:00+00:00,0.00186411
2003-04-16 00:00:00+00:00,0.00692128
2003-04-17 00:00:00+00:00,-0.01517778
2003-04-21 00:00:00+00:00,-0.01402197
2003-04-22 00:00:00+00:00,-0.00323671
2003-04-23 00:00:00+00:00,-0.01865723
2003-04-24 00:00:00+00:00,-0.02072033
2003-04-25 00:00:00+00:00,-0.03435468
2003-04-28 00:00:00+00:00,0.04429034
2003-04-29 00:00:00+00:00,0.07749444
2003-04-30 00:00:00+00:00,-0.04557509
2003-05-02 00:00:00+00:00,0.03491716
2003-05-05 00:00:00+00:00,0.04576737
2003-05-06 00:00:00+00:00,-0.00252227
2003-05-07 00:00:00+00:00,-0.00377001
2003-05-08 00:00:00+00:00,0.00495704
2003-05-09 00:00:00+00:00,-0.01870207
2003-05-12 00:00:00+00:00,0.03891126
2003-05-13 00:00:00+00:00,-0.00619475
2003-05-14 00:00:00+00:00,-0.01486534
2003-05-16 00:00:00+00:00,-0.01061710
2003-05-19 00:00:00+00:00,-0.01692861
2003-05-20 00:00:00+00:00,0.00501566
2003-05-21 00:00:00+00:00,-0.01765447
2003-05-22 00:00:00+00:00,0.03552251
2003-05-23 00:00:00+00:00,0.02117719
2003-05-26 00:00:00+00:00,0.01046078
2003-05-27 00:00:00+00:00,-0.01224733
2003-05-28 00:00:00+00:00,0.04176084
2003-05-29 00:00:00+00:00,0.00357854
2003-05-30 00:00:00+00:00,0.01318714
