Date,MSCIASIA
2021-10-18 00:00:00+00:00,0.00040224
2021-10-19 00:00:00+00:00,0.01546791
2021-10-20 00:00:00+00:00,-0.00026649
2021-10-21 00:00:00+00:00,-0.00609669
2021-10-22 00:00:00+00:00,-0.00080159
2021-10-25 00:00:00+00:00,0.00453480
2021-10-26 00:00:00+00:00,0.00345176
2021-10-27 00:00:00+00:00,-0.01389964
2021-10-28 00:00:00+00:00,-0.00375994
2021-10-29 00:00:00+00:00,-0.01522662
2021-11-01 00:00:00+00:00,0.01067044
2021-11-02 00:00:00+00:00,-0.00880066
2021-11-03 00:00:00+00:00,-0.00232319
2021-11-04 00:00:00+00:00,0.00369496
2021-11-05 00:00:00+00:00,-0.00436571
2021-11-08 00:00:00+00:00,0.01136872
2021-11-09 00:00:00+00:00,-0.00528368
2021-11-10 00:00:00+00:00,-0.00381405
2021-11-11 00:00:00+00:00,0.01954478
2021-11-12 00:00:00+00:00,0.00629964
2021-11-15 00:00:00+00:00,-0.00213291
2021-11-16 00:00:00+00:00,0.00347002
2021-11-17 00:00:00+00:00,-0.00745219
2021-11-18 00:00:00+00:00,-0.01045718
2021-11-19 00:00:00+00:00,0.00203055
2021-11-22 00:00:00+00:00,-0.00365155
2021-11-23 00:00:00+00:00,-0.00719273
2021-11-24 00:00:00+00:00,-0.00068503
2021-11-25 00:00:00+00:00,0.00204973
2021-11-26 00:00:00+00:00,-0.03767037
2021-11-29 00:00:00+00:00,0.00751533
2021-11-30 00:00:00+00:00,-0.00140913
2021-12-01 00:00:00+00:00,0.00930208
2021-12-02 00:00:00+00:00,0.00167451
2021-12-03 00:00:00+00:00,-0.01952183
2021-12-06 00:00:00+00:00,-0.06001285
2021-12-07 00:00:00+00:00,0.01670359
2021-12-08 00:00:00+00:00,0.03417083
2021-12-09 00:00:00+00:00,-0.00237381
2021-12-10 00:00:00+00:00,-0.00282778
2021-12-13 00:00:00+00:00,-0.01458647
2021-12-14 00:00:00+00:00,-0.00519241
2021-12-15 00:00:00+00:00,-0.01100128
2021-12-16 00:00:00+00:00,0.01440055
2021-12-17 00:00:00+00:00,-0.00632697
2021-12-20 00:00:00+00:00,-0.02008982
2021-12-21 00:00:00+00:00,0.02006443
2021-12-22 00:00:00+00:00,0.00353610
2021-12-23 00:00:00+00:00,0.00662615
2021-12-27 00:00:00+00:00,0.00392111
2021-12-28 00:00:00+00:00,-0.00167627
2021-12-29 00:00:00+00:00,-0.00447444
2021-12-30 00:00:00+00:00,0.00870414
2022-01-03 00:00:00+00:00,0.00473099
2022-01-04 00:00:00+00:00,-0.00346595
2022-01-05 00:00:00+00:00,-0.01279274
2022-01-06 00:00:00+00:00,0.00323617
2022-01-07 00:00:00+00:00,0.00392771
2022-01-10 00:00:00+00:00,0.00097600
2022-01-11 00:00:00+00:00,0.02192691
2022-01-12 00:00:00+00:00,0.01708245
2022-01-13 00:00:00+00:00,-0.00981390
2022-01-14 00:00:00+00:00,-0.00611108
2022-01-17 00:00:00+00:00,-0.00000358
2022-01-18 00:00:00+00:00,-0.01284021
2022-01-19 00:00:00+00:00,0.00179353
2022-01-20 00:00:00+00:00,0.00234242
2022-01-21 00:00:00+00:00,-0.01143880
2022-01-24 00:00:00+00:00,-0.02021096
2022-01-25 00:00:00+00:00,-0.00256545
2022-01-26 00:00:00+00:00,0.00099259
2022-01-27 00:00:00+00:00,-0.03219943
2022-01-28 00:00:00+00:00,0.00190818
2022-01-31 00:00:00+00:00,0.03407742
2022-02-01 00:00:00+00:00,0.00184085
2022-02-02 00:00:00+00:00,0.00609220
2022-02-03 00:00:00+00:00,-0.00818047
2022-02-04 00:00:00+00:00,0.00269340
2022-02-07 00:00:00+00:00,-0.00468307
2022-02-08 00:00:00+00:00,0.00540290
2022-02-09 00:00:00+00:00,0.01854486
2022-02-10 00:00:00+00:00,0.00137907
2022-02-11 00:00:00+00:00,-0.00459242
2022-02-14 00:00:00+00:00,-0.03014059
2022-02-15 00:00:00+00:00,0.01983599
2022-02-16 00:00:00+00:00,0.00365598
2022-02-17 00:00:00+00:00,0.00336207
2022-02-18 00:00:00+00:00,-0.01513388
2022-02-21 00:00:00+00:00,-0.00711929
2022-02-22 00:00:00+00:00,-0.00516524
2022-02-23 00:00:00+00:00,-0.01368483
2022-02-24 00:00:00+00:00,-0.03868378
2022-02-25 00:00:00+00:00,0.03475578
2022-02-28 00:00:00+00:00,-0.00044909
2022-03-01 00:00:00+00:00,-0.00940303
2022-03-02 00:00:00+00:00,0.00265776
2022-03-03 00:00:00+00:00,-0.01138889
2022-03-04 00:00:00+00:00,-0.02437403
2022-03-07 00:00:00+00:00,-0.04244854
2022-03-08 00:00:00+00:00,0.00078958
2022-03-09 00:00:00+00:00,0.03100460
2022-03-10 00:00:00+00:00,-0.02652674
2022-03-11 00:00:00+00:00,-0.09093363
2022-03-14 00:00:00+00:00,-0.05032872
2022-03-15 00:00:00+00:00,-0.02728941
2022-03-16 00:00:00+00:00,0.09926900
2022-03-17 00:00:00+00:00,0.02164629
2022-03-18 00:00:00+00:00,0.01737311
2022-03-21 00:00:00+00:00,-0.02435965
2022-03-22 00:00:00+00:00,0.02075381
2022-03-23 00:00:00+00:00,-0.00654281
2022-03-24 00:00:00+00:00,0.00151391
2022-03-25 00:00:00+00:00,-0.01268090
2022-03-28 00:00:00+00:00,0.00523958
2022-03-29 00:00:00+00:00,0.01459045
2022-03-30 00:00:00+00:00,0.00013659
2022-03-31 00:00:00+00:00,-0.01243869
2022-04-01 00:00:00+00:00,0.00934403
2022-04-04 00:00:00+00:00,0.02248010
2022-04-05 00:00:00+00:00,-0.01533054
2022-04-06 00:00:00+00:00,-0.01345510
2022-04-07 00:00:00+00:00,-0.01042448
2022-04-08 00:00:00+00:00,-0.00187496
2022-04-11 00:00:00+00:00,-0.01318770
2022-04-12 00:00:00+00:00,-0.00551559
2022-04-13 00:00:00+00:00,0.01402791
2022-04-14 00:00:00+00:00,-0.00905050
2022-04-19 00:00:00+00:00,-0.01463264
2022-04-20 00:00:00+00:00,-0.00384878
2022-04-21 00:00:00+00:00,-0.02194651
2022-04-22 00:00:00+00:00,-0.00214996
2022-04-25 00:00:00+00:00,-0.01592730
2022-04-26 00:00:00+00:00,-0.00985383
2022-04-27 00:00:00+00:00,0.00822199
2022-04-28 00:00:00+00:00,0.00131220
2022-04-29 00:00:00+00:00,0.02780997
2022-05-02 00:00:00+00:00,-0.01299449
2022-05-03 00:00:00+00:00,0.01360992
2022-05-04 00:00:00+00:00,-0.01072253
2022-05-05 00:00:00+00:00,-0.01935522
2022-05-06 00:00:00+00:00,-0.01155045
2022-05-09 00:00:00+00:00,-0.02419079
2022-05-10 00:00:00+00:00,-0.00123753
2022-05-11 00:00:00+00:00,-0.00210592
2022-05-12 00:00:00+00:00,-0.01740231
2022-05-13 00:00:00+00:00,0.03180280
2022-05-16 00:00:00+00:00,0.00151389
2022-05-17 00:00:00+00:00,0.02307089
2022-05-18 00:00:00+00:00,-0.02428041
2022-05-19 00:00:00+00:00,0.01316941
2022-05-20 00:00:00+00:00,0.00470821
2022-05-23 00:00:00+00:00,0.00923224
2022-05-24 00:00:00+00:00,-0.02121744
2022-05-25 00:00:00+00:00,0.00695843
2022-05-26 00:00:00+00:00,0.01215756
2022-05-27 00:00:00+00:00,0.01284603
2022-05-30 00:00:00+00:00,0.02093725
2022-05-31 00:00:00+00:00,0.00207256
2022-06-01 00:00:00+00:00,-0.00955215
2022-06-02 00:00:00+00:00,0.01349049
2022-06-03 00:00:00+00:00,-0.01466079
2022-06-06 00:00:00+00:00,0.01530053
2022-06-07 00:00:00+00:00,-0.00501561
2022-06-08 00:00:00+00:00,0.01675804
2022-06-09 00:00:00+00:00,-0.02195059
2022-06-10 00:00:00+00:00,-0.06189855
2022-06-13 00:00:00+00:00,-0.03480849
2022-06-14 00:00:00+00:00,0.01624342
2022-06-15 00:00:00+00:00,0.00479421
2022-06-16 00:00:00+00:00,-0.02530579
2022-06-17 00:00:00+00:00,0.00711688
2022-06-20 00:00:00+00:00,0.00605021
2022-06-21 00:00:00+00:00,0.01493171
2022-06-22 00:00:00+00:00,-0.01745141
2022-06-23 00:00:00+00:00,0.00282284
2022-06-24 00:00:00+00:00,0.01997333
2022-06-27 00:00:00+00:00,0.01001422
2022-06-28 00:00:00+00:00,-0.00445833
2022-06-29 00:00:00+00:00,-0.01415410
2022-06-30 00:00:00+00:00,-0.00786622
2022-07-01 00:00:00+00:00,-0.00390397
2022-07-04 00:00:00+00:00,0.00079411
2022-07-05 00:00:00+00:00,-0.01737065
2022-07-06 00:00:00+00:00,0.00319939
2022-07-07 00:00:00+00:00,0.02809328
2022-07-08 00:00:00+00:00,0.00226835
2022-07-11 00:00:00+00:00,-0.03200560
2022-07-12 00:00:00+00:00,-0.00040325
2022-07-13 00:00:00+00:00,-0.00451349
2022-07-14 00:00:00+00:00,-0.01071956
2022-07-15 00:00:00+00:00,0.00340857
2022-07-18 00:00:00+00:00,0.01741426
2022-07-19 00:00:00+00:00,0.00537352
2022-07-20 00:00:00+00:00,-0.00159181
2022-07-21 00:00:00+00:00,0.00298154
2022-07-22 00:00:00+00:00,-0.00141935
2022-07-25 00:00:00+00:00,-0.03778895
2022-07-26 00:00:00+00:00,-0.01062167
2022-07-27 00:00:00+00:00,0.01422750
2022-07-28 00:00:00+00:00,0.00701354
2022-07-29 00:00:00+00:00,-0.01967798
2022-08-01 00:00:00+00:00,0.00015539
2022-08-02 00:00:00+00:00,-0.00342549
2022-08-03 00:00:00+00:00,-0.00112662
2022-08-04 00:00:00+00:00,0.02123284
2022-08-05 00:00:00+00:00,-0.00736656
2022-08-08 00:00:00+00:00,0.01040422
2022-08-09 00:00:00+00:00,-0.01258396
2022-08-10 00:00:00+00:00,0.01872657
2022-08-11 00:00:00+00:00,0.02519432
2022-08-12 00:00:00+00:00,-0.00676742
2022-08-15 00:00:00+00:00,-0.00010589
2022-08-16 00:00:00+00:00,0.00059453
2022-08-17 00:00:00+00:00,-0.00946252
2022-08-18 00:00:00+00:00,-0.00598259
2022-08-19 00:00:00+00:00,-0.02939661
2022-08-22 00:00:00+00:00,-0.01463051
2022-08-23 00:00:00+00:00,0.00401847
2022-08-24 00:00:00+00:00,0.00898905
2022-08-25 00:00:00+00:00,0.02673501
2022-08-26 00:00:00+00:00,-0.00804398
2022-08-29 00:00:00+00:00,-0.02603319
2022-08-30 00:00:00+00:00,-0.01933665
2022-08-31 00:00:00+00:00,0.02345069
2022-09-01 00:00:00+00:00,-0.03042427
2022-09-02 00:00:00+00:00,0.00040848
2022-09-05 00:00:00+00:00,-0.02288949
2022-09-06 00:00:00+00:00,-0.01717497
2022-09-07 00:00:00+00:00,-0.00277868
2022-09-08 00:00:00+00:00,0.00467504
2022-09-09 00:00:00+00:00,0.03601330
2022-09-12 00:00:00+00:00,0.02884860
2022-09-13 00:00:00+00:00,-0.04576566
2022-09-14 00:00:00+00:00,-0.00292287
2022-09-15 00:00:00+00:00,-0.01747570
2022-09-16 00:00:00+00:00,-0.02188033
2022-09-19 00:00:00+00:00,-0.01249757
2022-09-20 00:00:00+00:00,0.00544653
2022-09-21 00:00:00+00:00,-0.02827678
2022-09-22 00:00:00+00:00,-0.03358441
2022-09-23 00:00:00+00:00,-0.04339998
2022-09-26 00:00:00+00:00,-0.00673990
2022-09-27 00:00:00+00:00,-0.01093418
2022-09-28 00:00:00+00:00,-0.01328311
2022-09-29 00:00:00+00:00,-0.03812990
2022-09-30 00:00:00+00:00,0.01670126
2022-10-03 00:00:00+00:00,-0.00807929
2022-10-04 00:00:00+00:00,0.07836799
2022-10-05 00:00:00+00:00,-0.01606074
2022-10-06 00:00:00+00:00,0.00780859
2022-10-07 00:00:00+00:00,-0.04492362
2022-10-10 00:00:00+00:00,-0.04594994
2022-10-11 00:00:00+00:00,-0.02849841
2022-10-12 00:00:00+00:00,-0.00073401
2022-10-13 00:00:00+00:00,-0.00290155
2022-10-14 00:00:00+00:00,-0.00574302
2022-10-17 00:00:00+00:00,0.03800595
2022-10-18 00:00:00+00:00,-0.01472169
2022-10-19 00:00:00+00:00,-0.03030971
2022-10-20 00:00:00+00:00,0.02706163
2022-10-21 00:00:00+00:00,-0.02082083
2022-10-24 00:00:00+00:00,-0.06965149
2022-10-25 00:00:00+00:00,0.02773487
2022-10-26 00:00:00+00:00,0.05464571
2022-10-27 00:00:00+00:00,-0.01333323
2022-10-28 00:00:00+00:00,-0.04741207
2022-10-31 00:00:00+00:00,0.00355991
2022-11-01 00:00:00+00:00,0.04281936
2022-11-02 00:00:00+00:00,-0.00075281
2022-11-03 00:00:00+00:00,-0.00578720
2022-11-04 00:00:00+00:00,0.07192914
2022-11-07 00:00:00+00:00,0.02402393
2022-11-08 00:00:00+00:00,0.01910973
2022-11-09 00:00:00+00:00,-0.01941821
2022-11-10 00:00:00+00:00,0.05784559
2022-11-11 00:00:00+00:00,0.06725255
2022-11-14 00:00:00+00:00,0.00057463
2022-11-15 00:00:00+00:00,0.06976318
2022-11-16 00:00:00+00:00,-0.04478660
2022-11-17 00:00:00+00:00,-0.00731237
2022-11-18 00:00:00+00:00,-0.00500206
2022-11-21 00:00:00+00:00,-0.03580751
2022-11-22 00:00:00+00:00,0.00241270
2022-11-23 00:00:00+00:00,0.01852065
2022-11-24 00:00:00+00:00,0.02106873
2022-11-25 00:00:00+00:00,-0.02654023
2022-11-28 00:00:00+00:00,0.00711909
2022-11-29 00:00:00+00:00,0.03192106
2022-11-30 00:00:00+00:00,0.04854260
2022-12-01 00:00:00+00:00,0.01552009
2022-12-02 00:00:00+00:00,0.00053720
2022-12-05 00:00:00+00:00,-0.00429957
2022-12-06 00:00:00+00:00,-0.00205952
2022-12-07 00:00:00+00:00,-0.02580783
2022-12-08 00:00:00+00:00,0.03179403
2022-12-09 00:00:00+00:00,0.01228840
2022-12-12 00:00:00+00:00,-0.02333706
2022-12-13 00:00:00+00:00,0.04163393
2022-12-14 00:00:00+00:00,0.00035292
2022-12-15 00:00:00+00:00,-0.05423824
2022-12-16 00:00:00+00:00,0.00766335
2022-12-19 00:00:00+00:00,-0.00673762
2022-12-20 00:00:00+00:00,-0.01631486
2022-12-21 00:00:00+00:00,0.00982996
2022-12-22 00:00:00+00:00,-0.01217943
2022-12-23 00:00:00+00:00,-0.01085054
2022-12-27 00:00:00+00:00,0.03915526
2022-12-28 00:00:00+00:00,-0.03093236
2022-12-29 00:00:00+00:00,0.03373251
2022-12-30 00:00:00+00:00,-0.02795332
2023-01-02 00:00:00+00:00,0.01245089
2023-01-03 00:00:00+00:00,0.01811493
2023-01-04 00:00:00+00:00,0.04674520
2023-01-05 00:00:00+00:00,0.00017460
2023-01-06 00:00:00+00:00,0.03168249
2023-01-09 00:00:00+00:00,0.04661173
2023-01-10 00:00:00+00:00,-0.01329226
2023-01-11 00:00:00+00:00,0.00913613
2023-01-12 00:00:00+00:00,0.00584642
2023-01-13 00:00:00+00:00,0.00987653
2023-01-16 00:00:00+00:00,-0.00209563
2023-01-17 00:00:00+00:00,0.00403062
2023-01-18 00:00:00+00:00,-0.00466915
2023-01-19 00:00:00+00:00,0.00661058
2023-01-20 00:00:00+00:00,0.02700255
2023-01-23 00:00:00+00:00,0.02965391
2023-01-24 00:00:00+00:00,-0.00516520
2023-01-25 00:00:00+00:00,-0.01410715
2023-01-26 00:00:00+00:00,0.02460362
2023-01-27 00:00:00+00:00,-0.00141061
2023-01-30 00:00:00+00:00,-0.02916706
2023-01-31 00:00:00+00:00,-0.02516436
2023-02-01 00:00:00+00:00,0.01761943
2023-02-02 00:00:00+00:00,0.00364845
2023-02-03 00:00:00+00:00,-0.02393898
2023-02-06 00:00:00+00:00,-0.04876804
2023-02-07 00:00:00+00:00,0.00230125
2023-02-08 00:00:00+00:00,0.00180550
2023-02-09 00:00:00+00:00,0.02772144
2023-02-10 00:00:00+00:00,-0.02686129
2023-02-13 00:00:00+00:00,0.00999888
2023-02-14 00:00:00+00:00,-0.01174933
2023-02-15 00:00:00+00:00,-0.02510915
2023-02-16 00:00:00+00:00,0.00996721
2023-02-17 00:00:00+00:00,-0.03455357
2023-02-20 00:00:00+00:00,0.02758669
2023-02-21 00:00:00+00:00,-0.03500520
2023-02-22 00:00:00+00:00,-0.01992161
2023-02-23 00:00:00+00:00,0.00682240
2023-02-24 00:00:00+00:00,-0.04961600
2023-02-27 00:00:00+00:00,0.01464092
2023-02-28 00:00:00+00:00,-0.00916079
2023-03-01 00:00:00+00:00,0.04133107
2023-03-02 00:00:00+00:00,0.00068181
2023-03-03 00:00:00+00:00,0.01738159
2023-03-06 00:00:00+00:00,0.00741792
2023-03-07 00:00:00+00:00,-0.03377540
2023-03-08 00:00:00+00:00,0.00836874
2023-03-09 00:00:00+00:00,-0.03164857
2023-03-10 00:00:00+00:00,-0.01153136
2023-03-13 00:00:00+00:00,-0.00189797
2023-03-14 00:00:00+00:00,-0.00467050
2023-03-15 00:00:00+00:00,-0.04770252
2023-03-16 00:00:00+00:00,0.03927384
2023-03-17 00:00:00+00:00,0.00890611
2023-03-20 00:00:00+00:00,-0.00956672
2023-03-21 00:00:00+00:00,0.01481655
2023-03-22 00:00:00+00:00,0.02578199
2023-03-23 00:00:00+00:00,0.04526750
2023-03-24 00:00:00+00:00,-0.03289641
2023-03-27 00:00:00+00:00,-0.01527379
2023-03-28 00:00:00+00:00,0.02976847
2023-03-29 00:00:00+00:00,0.01011489
2023-03-30 00:00:00+00:00,0.01710546
2023-03-31 00:00:00+00:00,0.00049773
2023-04-03 00:00:00+00:00,-0.00781192
2023-04-04 00:00:00+00:00,-0.00183831
2023-04-05 00:00:00+00:00,-0.01636511
2023-04-06 00:00:00+00:00,0.00774143
2023-04-11 00:00:00+00:00,0.02078526
2023-04-12 00:00:00+00:00,-0.02224794
2023-04-13 00:00:00+00:00,0.02080301
2023-04-14 00:00:00+00:00,-0.01711626
2023-04-17 00:00:00+00:00,0.01004187
2023-04-18 00:00:00+00:00,0.00182183
2023-04-19 00:00:00+00:00,-0.02232169
2023-04-20 00:00:00+00:00,0.00167616
2023-04-21 00:00:00+00:00,-0.02977587
2023-04-24 00:00:00+00:00,-0.01144123
2023-04-25 00:00:00+00:00,-0.02970412
2023-04-26 00:00:00+00:00,0.01376042
2023-04-27 00:00:00+00:00,0.01297048
2023-04-28 00:00:00+00:00,0.01494970
2023-05-02 00:00:00+00:00,-0.02730767
2023-05-03 00:00:00+00:00,0.00639206
2023-05-04 00:00:00+00:00,0.01223132
2023-05-05 00:00:00+00:00,0.01797976
2023-05-08 00:00:00+00:00,0.00440410
2023-05-09 00:00:00+00:00,-0.01898469
2023-05-10 00:00:00+00:00,0.00170165
2023-05-11 00:00:00+00:00,-0.01743411
2023-05-12 00:00:00+00:00,-0.01810065
2023-05-15 00:00:00+00:00,0.03929362
2023-05-16 00:00:00+00:00,-0.00700025
2023-05-17 00:00:00+00:00,-0.00137795
2023-05-18 00:00:00+00:00,-0.00429064
2023-05-19 00:00:00+00:00,0.00222214
2023-05-22 00:00:00+00:00,0.02209874
2023-05-23 00:00:00+00:00,-0.02221590
2023-05-24 00:00:00+00:00,-0.02760340
2023-05-25 00:00:00+00:00,-0.00192084
2023-05-26 00:00:00+00:00,0.03181817
2023-05-29 00:00:00+00:00,-0.01267969
2023-05-30 00:00:00+00:00,-0.00483269
2023-05-31 00:00:00+00:00,-0.02919501
2023-06-01 00:00:00+00:00,0.04041396
2023-06-02 00:00:00+00:00,0.04735323
2023-06-05 00:00:00+00:00,-0.01650356
2023-06-06 00:00:00+00:00,0.01627525
2023-06-07 00:00:00+00:00,0.00368903
2023-06-08 00:00:00+00:00,0.00301142
2023-06-09 00:00:00+00:00,0.02380097
2023-06-12 00:00:00+00:00,0.00229109
2023-06-13 00:00:00+00:00,0.02680681
2023-06-14 00:00:00+00:00,0.00534046
2023-06-15 00:00:00+00:00,0.01261030
2023-06-16 00:00:00+00:00,0.00705537
2023-06-19 00:00:00+00:00,-0.01368853
2023-06-20 00:00:00+00:00,-0.03336699
2023-06-21 00:00:00+00:00,-0.01730056
2023-06-22 00:00:00+00:00,-0.00350194
2023-06-23 00:00:00+00:00,-0.03427413
2023-06-26 00:00:00+00:00,0.01538245
2023-06-27 00:00:00+00:00,0.01945840
2023-06-28 00:00:00+00:00,-0.01298341
2023-06-29 00:00:00+00:00,-0.01155950
2023-06-30 00:00:00+00:00,0.01714945
2023-07-03 00:00:00+00:00,0.02334194
2023-07-04 00:00:00+00:00,0.01103214
2023-07-05 00:00:00+00:00,-0.02478112
2023-07-06 00:00:00+00:00,-0.05015854
