,5,10,15,16,20,30,32,40,60,80,90,120,150,160,180,220,260
2001-12-31 00:00:00+00:00,-0.00001192,-0.00002127,-0.00004002,-0.00004919,-0.00003130,-0.00005120,-0.00010469,-0.00005661,-0.00000989,-0.00005028,-0.00000670,0.00019504,0.00004194,0.00010971,0.00021254,0.00007906,0.00005888
2002-01-31 00:00:00+00:00,0.00011399,-0.00045663,-0.00037634,-0.00114937,-0.00056494,-0.00078514,-0.00165453,-0.00127757,-0.00087145,-0.00100810,-0.00065329,-0.00312431,0.00012331,0.00059623,0.00105965,0.00070950,0.00058445
2002-02-28 00:00:00+00:00,-0.00146849,-0.00403461,-0.00486270,-0.00646030,-0.00750658,-0.00521358,-0.00755314,-0.00449814,-0.00680630,-0.00502575,-0.00173139,-0.00343257,-0.00051839,-0.00061523,-0.00160096,0.00021061,0.00027636
2002-03-31 00:00:00+00:00,-0.00087464,0.00357179,0.00442513,0.00709110,0.00600471,0.00463592,0.00821856,0.00413702,-0.00039722,0.00215450,-0.00009540,-0.00266172,-0.00146417,-0.00203318,-0.00618563,-0.00234673,-0.00181884
2002-04-30 00:00:00+00:00,0.01276577,0.00183435,0.00224122,0.00244445,0.00839930,0.00167512,0.00204795,-0.00065414,-0.00116133,-0.00763163,-0.00398658,0.00083897,-0.00143721,-0.00387377,0.01050908,0.00064455,0.00097168
2002-05-31 00:00:00+00:00,0.00502217,-0.00119357,-0.00000410,0.00018626,0.00104096,0.00126689,0.00246475,0.00134160,-0.00099655,0.00338472,0.00096602,-0.00039760,-0.00004751,-0.00035838,-0.00453737,-0.00043686,-0.00032793
2002-06-30 00:00:00+00:00,-0.00056503,0.00248800,0.00318415,0.00403857,0.00465512,0.00456627,0.00677261,0.00482195,0.00580846,0.00877927,0.00429718,0.00402778,0.00174933,0.00316612,0.00189380,0.00057931,0.00049435
2002-07-31 00:00:00+00:00,-0.00982929,-0.00024093,0.00003833,0.00004766,-0.00074006,0.00150901,0.00216539,0.00217910,0.00403474,0.00486315,0.00259278,0.00442193,0.00178866,0.00395072,0.00313716,0.00140367,0.00082308
2002-08-31 00:00:00+00:00,-0.01122670,-0.00022442,-0.00000731,0.00014746,-0.00130820,0.00085495,0.00108730,0.00121350,0.00152637,0.00262615,0.00156942,0.00133703,0.00121212,0.00214725,0.00047905,0.00082450,0.00041709
2002-09-30 00:00:00+00:00,-0.00413286,-0.00021010,-0.00000577,-0.00017715,-0.00004304,0.00089759,0.00076788,0.00144663,0.00225893,0.00368258,0.00258749,0.00299545,0.00254370,0.00392065,0.00381672,0.00233176,0.00143544
2002-10-31 00:00:00+00:00,-0.00353710,-0.00042582,-0.00117292,-0.00145637,-0.00484430,-0.00251714,-0.00410282,-0.00274498,-0.00409695,-0.00435910,-0.00208638,-0.00218389,-0.00128286,-0.00241993,0.00084892,-0.00098661,-0.00063500
2002-11-30 00:00:00+00:00,0.00509892,0.00044867,-0.00002134,-0.00015415,0.00034695,-0.00212766,-0.00279963,-0.00267602,-0.00058328,-0.00381321,-0.00230660,-0.00106268,-0.00194429,-0.00302869,-0.00590901,-0.00186454,-0.00130377
2002-12-31 00:00:00+00:00,0.00052721,0.00269040,0.00331613,0.00379308,0.00493099,0.00471430,0.00466987,0.00494828,0.00583520,0.00890023,0.00480891,0.00550646,0.00427344,0.00715813,0.00593743,0.00358424,0.00304905
2003-01-31 00:00:00+00:00,-0.00235411,-0.00174094,-0.00238688,-0.00307195,-0.00512653,-0.00279372,-0.00400113,-0.00210656,-0.00073898,0.00002983,-0.00000053,-0.00011129,-0.00010564,-0.00047151,-0.00139156,-0.00045367,-0.00023990
2003-02-28 00:00:00+00:00,-0.00505276,-0.00007103,0.00022617,0.00033232,-0.00143077,0.00075715,0.00086964,0.00100207,0.00163452,0.00089969,0.00100764,0.00062478,0.00082183,0.00082858,0.00378308,0.00071158,0.00044374
2003-03-31 00:00:00+00:00,0.00140916,0.00052959,-0.00054110,-0.00112428,-0.00037796,-0.00284534,-0.00478515,-0.00303114,-0.00565530,-0.00453375,-0.00167315,-0.00064819,-0.00081212,-0.00189081,-0.00045280,-0.00059398,-0.00027941
2003-04-30 00:00:00+00:00,-0.00093873,-0.00029816,-0.00000821,0.00010368,-0.00005774,0.00029126,0.00035366,0.00029172,0.00070419,0.00014387,0.00021084,0.00024247,0.00040144,0.00063256,0.00136016,0.00039836,0.00033467
2003-05-31 00:00:00+00:00,-0.00315458,0.00255002,0.00410340,0.00546999,0.00383630,0.00537881,0.00758479,0.00475840,0.00244753,0.00474543,0.00277479,0.00212380,0.00241017,0.00399482,0.00407986,0.00211106,0.00176745
2003-06-30 00:00:00+00:00,-0.00095542,-0.00074118,-0.00055452,-0.00053759,-0.00052478,-0.00017925,-0.00015687,-0.00012383,-0.00072303,-0.00039248,-0.00029631,-0.00058152,-0.00033530,-0.00086135,-0.00006603,-0.00035868,-0.00026837
2003-07-31 00:00:00+00:00,-0.00178676,0.00077206,0.00109510,0.00145679,0.00152949,0.00168738,0.00325665,0.00143913,0.00027597,-0.00056859,-0.00071723,-0.00157830,-0.00195742,-0.00331793,-0.00300955,-0.00228285,-0.00191056
2003-08-31 00:00:00+00:00,-0.01125552,0.00034917,0.00043063,0.00004704,-0.00229899,0.00067700,0.00108287,0.00116299,0.00629685,0.00090557,0.00097757,0.00045087,-0.00012777,-0.00032631,-0.00370282,-0.00077965,-0.00088015
