,0
2021-11-01 00:00:00+00:00,0.00087455
2021-11-02 00:00:00+00:00,-0.00085878
2021-11-03 00:00:00+00:00,0.00075141
2021-11-04 00:00:00+00:00,-0.00222773
2021-11-05 00:00:00+00:00,-0.00159893
2021-11-08 00:00:00+00:00,0.00174461
2021-11-09 00:00:00+00:00,-0.00346477
2021-11-10 00:00:00+00:00,0.00388313
2021-11-11 00:00:00+00:00,0.00329636
2021-11-12 00:00:00+00:00,0.00064062
2021-11-15 00:00:00+00:00,0.00166544
2021-11-16 00:00:00+00:00,0.00277918
2021-11-17 00:00:00+00:00,-0.00410728
2021-11-18 00:00:00+00:00,-0.00118669
2021-11-19 00:00:00+00:00,-0.00052252
2021-11-22 00:00:00+00:00,0.00203638
2021-11-23 00:00:00+00:00,0.00064166
2021-11-24 00:00:00+00:00,0.00300898
2021-11-25 00:00:00+00:00,0.00052295
2021-11-26 00:00:00+00:00,-0.02060175
2021-11-29 00:00:00+00:00,0.00230693
2021-11-30 00:00:00+00:00,-0.00372761
2021-12-01 00:00:00+00:00,-0.00070831
2021-12-02 00:00:00+00:00,0.00159969
2021-12-03 00:00:00+00:00,0.00038575
2021-12-06 00:00:00+00:00,0.00191631
2021-12-07 00:00:00+00:00,0.00300559
2021-12-08 00:00:00+00:00,-0.00108862
2021-12-09 00:00:00+00:00,-0.00012400
2021-12-10 00:00:00+00:00,-0.00146652
2021-12-13 00:00:00+00:00,0.00007965
2021-12-14 00:00:00+00:00,0.00039581
2021-12-15 00:00:00+00:00,-0.00058658
2021-12-16 00:00:00+00:00,-0.00275278
2021-12-17 00:00:00+00:00,0.00195250
2021-12-20 00:00:00+00:00,-0.00168487
2021-12-21 00:00:00+00:00,0.00227897
2021-12-22 00:00:00+00:00,-0.00146917
2021-12-23 00:00:00+00:00,0.00035297
2021-12-24 00:00:00+00:00,0.00008705
2021-12-27 00:00:00+00:00,0.00184169
2021-12-28 00:00:00+00:00,0.00036691
2021-12-29 00:00:00+00:00,0.00084123
2021-12-30 00:00:00+00:00,-0.00019648
2021-12-31 00:00:00+00:00,-0.00227275
2022-01-03 00:00:00+00:00,0.00517512
2022-01-04 00:00:00+00:00,0.00300407
2022-01-05 00:00:00+00:00,-0.00203153
2022-01-06 00:00:00+00:00,0.00190904
2022-01-07 00:00:00+00:00,-0.00169466
2022-01-10 00:00:00+00:00,0.00047002
2022-01-11 00:00:00+00:00,0.00059373
2022-01-12 00:00:00+00:00,-0.00171123
2022-01-13 00:00:00+00:00,-0.00588916
2022-01-14 00:00:00+00:00,0.00602216
2022-01-17 00:00:00+00:00,0.00177771
2022-01-18 00:00:00+00:00,0.00619027
2022-01-19 00:00:00+00:00,-0.00369025
2022-01-20 00:00:00+00:00,-0.00368617
2022-01-21 00:00:00+00:00,-0.00930832
2022-01-24 00:00:00+00:00,-0.00455210
2022-01-25 00:00:00+00:00,0.00139472
2022-01-26 00:00:00+00:00,0.01094122
2022-01-27 00:00:00+00:00,0.00387734
2022-01-28 00:00:00+00:00,0.00118882
2022-01-31 00:00:00+00:00,0.00016768
2022-02-01 00:00:00+00:00,-0.00043921
2022-02-02 00:00:00+00:00,-0.00115502
2022-02-03 00:00:00+00:00,0.00560488
2022-02-04 00:00:00+00:00,0.00865554
2022-02-07 00:00:00+00:00,-0.00106889
2022-02-08 00:00:00+00:00,0.00322795
2022-02-09 00:00:00+00:00,0.00055730
2022-02-10 00:00:00+00:00,0.01380569
2022-02-11 00:00:00+00:00,-0.00505505
2022-02-14 00:00:00+00:00,0.00515211
2022-02-15 00:00:00+00:00,-0.00240240
2022-02-16 00:00:00+00:00,-0.00362364
2022-02-17 00:00:00+00:00,-0.00538135
2022-02-18 00:00:00+00:00,-0.00135083
2022-02-21 00:00:00+00:00,-0.00092443
2022-02-22 00:00:00+00:00,0.00398135
2022-02-23 00:00:00+00:00,0.00391659
2022-02-24 00:00:00+00:00,-0.00134311
2022-02-25 00:00:00+00:00,-0.00217304
2022-02-28 00:00:00+00:00,-0.00686782
2022-03-01 00:00:00+00:00,0.00222089
2022-03-02 00:00:00+00:00,0.01021634
2022-03-03 00:00:00+00:00,0.00213194
2022-03-04 00:00:00+00:00,0.00673434
2022-03-07 00:00:00+00:00,0.00641897
2022-03-08 00:00:00+00:00,0.00383589
2022-03-09 00:00:00+00:00,-0.01038431
2022-03-10 00:00:00+00:00,0.00432169
2022-03-11 00:00:00+00:00,0.00622014
2022-03-14 00:00:00+00:00,0.00132714
2022-03-15 00:00:00+00:00,-0.00395735
2022-03-16 00:00:00+00:00,-0.00027897
2022-03-17 00:00:00+00:00,0.00093700
2022-03-18 00:00:00+00:00,0.00003394
2022-03-21 00:00:00+00:00,0.00862450
2022-03-22 00:00:00+00:00,0.00598296
2022-03-23 00:00:00+00:00,0.00175530
2022-03-24 00:00:00+00:00,0.00697379
2022-03-25 00:00:00+00:00,0.00364488
2022-03-28 00:00:00+00:00,0.00178955
2022-03-29 00:00:00+00:00,-0.00375464
2022-03-30 00:00:00+00:00,-0.00259111
2022-03-31 00:00:00+00:00,-0.00071216
2022-04-01 00:00:00+00:00,0.00387116
2022-04-04 00:00:00+00:00,0.00337261
2022-04-05 00:00:00+00:00,0.01034454
2022-04-06 00:00:00+00:00,0.00178646
2022-04-07 00:00:00+00:00,0.00236552
2022-04-08 00:00:00+00:00,0.00441771
2022-04-11 00:00:00+00:00,0.00707764
2022-04-12 00:00:00+00:00,-0.00081806
2022-04-13 00:00:00+00:00,-0.00222413
2022-04-14 00:00:00+00:00,0.00891477
2022-04-15 00:00:00+00:00,-0.00000135
2022-04-18 00:00:00+00:00,0.00839589
2022-04-19 00:00:00+00:00,0.00779568
2022-04-20 00:00:00+00:00,-0.00940488
2022-04-21 00:00:00+00:00,0.00721793
2022-04-22 00:00:00+00:00,-0.00406942
2022-04-25 00:00:00+00:00,-0.01204049
2022-04-26 00:00:00+00:00,0.00048332
2022-04-27 00:00:00+00:00,0.00736897
2022-04-28 00:00:00+00:00,0.01029679
2022-04-29 00:00:00+00:00,0.00143507
2022-05-02 00:00:00+00:00,0.00416214
2022-05-03 00:00:00+00:00,-0.00038112
2022-05-04 00:00:00+00:00,-0.01035301
2022-05-05 00:00:00+00:00,0.01466390
2022-05-06 00:00:00+00:00,0.00353003
2022-05-09 00:00:00+00:00,-0.00038521
2022-05-10 00:00:00+00:00,-0.00543955
2022-05-11 00:00:00+00:00,0.00216751
2022-05-12 00:00:00+00:00,0.00028271
2022-05-13 00:00:00+00:00,-0.00295840
2022-05-16 00:00:00+00:00,-0.00164401
2022-05-17 00:00:00+00:00,-0.00231481
2022-05-18 00:00:00+00:00,0.00363412
2022-05-19 00:00:00+00:00,-0.00867201
2022-05-20 00:00:00+00:00,-0.00040158
2022-05-23 00:00:00+00:00,-0.00148870
2022-05-24 00:00:00+00:00,-0.00296892
2022-05-25 00:00:00+00:00,0.00091743
2022-05-26 00:00:00+00:00,-0.00209980
2022-05-27 00:00:00+00:00,-0.00322889
2022-05-30 00:00:00+00:00,0.00037582
2022-05-31 00:00:00+00:00,0.00580578
2022-06-01 00:00:00+00:00,0.00736496
2022-06-02 00:00:00+00:00,-0.00406651
2022-06-03 00:00:00+00:00,0.00597453
