Date,residual
2002-12-02 00:00:00+00:00,-0.0008082562
2002-12-03 00:00:00+00:00,0.0024487718
2002-12-04 00:00:00+00:00,-0.0041009705
2002-12-05 00:00:00+00:00,-0.000740678
2002-12-06 00:00:00+00:00,0.0014588297
2002-12-09 00:00:00+00:00,0.0007056092
2002-12-10 00:00:00+00:00,0.00046197543
2002-12-11 00:00:00+00:00,-0.0012844409
2002-12-12 00:00:00+00:00,-0.010434995
2002-12-13 00:00:00+00:00,0.002279278
2002-12-16 00:00:00+00:00,0.001143374
2002-12-17 00:00:00+00:00,-0.0053407704
2002-12-18 00:00:00+00:00,-0.003581297
2002-12-19 00:00:00+00:00,-0.00094745855
2002-12-20 00:00:00+00:00,0.002206911
2002-12-23 00:00:00+00:00,-0.0009490751
2002-12-24 00:00:00+00:00,-0.0060699894
2002-12-25 00:00:00+00:00,0.00020586644
2002-12-26 00:00:00+00:00,-0.0012698377
2002-12-27 00:00:00+00:00,-0.01147744
2002-12-30 00:00:00+00:00,-0.00045842206
2002-12-31 00:00:00+00:00,0.0013682332
2003-01-01 00:00:00+00:00,0.00068199774
2003-01-02 00:00:00+00:00,0.019602187
2003-01-03 00:00:00+00:00,-0.008193098
2003-01-06 00:00:00+00:00,-0.0005053211
2003-01-07 00:00:00+00:00,0.0058025704
2003-01-08 00:00:00+00:00,-0.011446064
2003-01-09 00:00:00+00:00,0.0013761411
2003-01-10 00:00:00+00:00,-0.006993176
2003-01-13 00:00:00+00:00,0.001485456
2003-01-14 00:00:00+00:00,-0.0005925123
2003-01-15 00:00:00+00:00,-0.004127264
2003-01-16 00:00:00+00:00,-0.0074656014
2003-01-17 00:00:00+00:00,-0.008867063
2003-01-20 00:00:00+00:00,-0.0026309357
2003-01-21 00:00:00+00:00,0.0012477745
2003-01-22 00:00:00+00:00,-0.0023715503
2003-01-23 00:00:00+00:00,-0.0028792252
2003-01-24 00:00:00+00:00,-0.013386517
2003-01-27 00:00:00+00:00,0.004499067
2003-01-28 00:00:00+00:00,0.0015149777
2003-01-29 00:00:00+00:00,-0.006170674
2003-01-30 00:00:00+00:00,0.0026211236
2003-01-31 00:00:00+00:00,0.0024597126
2003-02-03 00:00:00+00:00,0.003759763
2003-02-04 00:00:00+00:00,-0.016552884
2003-02-05 00:00:00+00:00,0.008855494
2003-02-06 00:00:00+00:00,0.026937364
2003-02-07 00:00:00+00:00,-0.0058993916
2003-02-10 00:00:00+00:00,-0.057617772
2003-02-11 00:00:00+00:00,-0.005169821
2003-02-12 00:00:00+00:00,-0.0025399104
2003-02-13 00:00:00+00:00,0.025253192
2003-02-14 00:00:00+00:00,0.0057004457
2003-02-17 00:00:00+00:00,0.0012843565
2003-02-18 00:00:00+00:00,0.0029861978
2003-02-19 00:00:00+00:00,-0.009834154
2003-02-20 00:00:00+00:00,-0.0030217725
2003-02-21 00:00:00+00:00,-0.0039031869
2003-02-24 00:00:00+00:00,-0.014180939
2003-02-25 00:00:00+00:00,-0.0017536597
2003-02-26 00:00:00+00:00,-0.003768269
2003-02-27 00:00:00+00:00,0.004284826
2003-02-28 00:00:00+00:00,-0.0030044834
2003-03-03 00:00:00+00:00,0.0035052302
2003-03-04 00:00:00+00:00,-0.001594054
2003-03-05 00:00:00+00:00,-0.001430295
2003-03-06 00:00:00+00:00,0.00042386583
2003-03-07 00:00:00+00:00,-0.006557307
2003-03-10 00:00:00+00:00,-0.002413768
2003-03-11 00:00:00+00:00,0.0069500385
2003-03-12 00:00:00+00:00,-0.00018657604
2003-03-13 00:00:00+00:00,0.023446895
2003-03-14 00:00:00+00:00,-0.011924096
2003-03-17 00:00:00+00:00,-0.03682043
2003-03-18 00:00:00+00:00,0.0068124332
2003-03-19 00:00:00+00:00,-0.016587282
2003-03-20 00:00:00+00:00,0.013894249
2003-03-21 00:00:00+00:00,-0.015870161
2003-03-24 00:00:00+00:00,0.009037303
2003-03-25 00:00:00+00:00,-1.1207187e-05
2003-03-26 00:00:00+00:00,0.00047878182
2003-03-27 00:00:00+00:00,0.0013365455
2003-03-28 00:00:00+00:00,0.0067480938
2003-03-31 00:00:00+00:00,-0.000551024
2003-04-01 00:00:00+00:00,0.0004774747
2003-04-02 00:00:00+00:00,0.000982085
2003-04-03 00:00:00+00:00,-6.652961e-05
2003-04-04 00:00:00+00:00,0.0012165429
2003-04-07 00:00:00+00:00,0.008534886
2003-04-08 00:00:00+00:00,-0.0042283414
2003-04-09 00:00:00+00:00,-0.0018356873
2003-04-10 00:00:00+00:00,-0.002415614
2003-04-11 00:00:00+00:00,-0.00039703626
2003-04-14 00:00:00+00:00,0.0022284377
2003-04-15 00:00:00+00:00,-0.0016580131
2003-04-16 00:00:00+00:00,-5.420053e-05
2003-04-17 00:00:00+00:00,-0.0010098858
2003-04-18 00:00:00+00:00,3.0247524e-05
2003-04-21 00:00:00+00:00,0.00037244053
2003-04-22 00:00:00+00:00,-0.0031450756
2003-04-23 00:00:00+00:00,0.0014176134
2003-04-24 00:00:00+00:00,-0.00034185807
2003-04-25 00:00:00+00:00,-0.0019298217
2003-04-28 00:00:00+00:00,-0.0004819443
2003-04-29 00:00:00+00:00,-0.0013614104
2003-04-30 00:00:00+00:00,-0.006226744
2003-05-01 00:00:00+00:00,-0.0031073948
2003-05-02 00:00:00+00:00,0.003776608
2003-05-05 00:00:00+00:00,-0.0052518183
2003-05-06 00:00:00+00:00,-0.007906405
2003-05-07 00:00:00+00:00,0.002858099
2003-05-08 00:00:00+00:00,-0.004282254
2003-05-09 00:00:00+00:00,0.00024914846
2003-05-12 00:00:00+00:00,-0.0060812407
2003-05-13 00:00:00+00:00,-0.00015607214
2003-05-14 00:00:00+00:00,-0.0006104787
2003-05-15 00:00:00+00:00,0.0074867452
2003-05-16 00:00:00+00:00,-0.016446881
2003-05-19 00:00:00+00:00,-0.0026099777
2003-05-20 00:00:00+00:00,-0.009053639
2003-05-21 00:00:00+00:00,0.0027194668
2003-05-22 00:00:00+00:00,0.00064083363
2003-05-23 00:00:00+00:00,-0.005177601
2003-05-26 00:00:00+00:00,-0.0012570096
2003-05-27 00:00:00+00:00,0.0024320711
2003-05-28 00:00:00+00:00,0.011147012
2003-05-29 00:00:00+00:00,-0.010568005
2003-05-30 00:00:00+00:00,0.0016973135
2003-06-02 00:00:00+00:00,0.003266709
2003-06-03 00:00:00+00:00,-0.009180592
2003-06-04 00:00:00+00:00,0.001715488
2003-06-05 00:00:00+00:00,-0.004341249
2003-06-06 00:00:00+00:00,-0.00088113407
2003-06-09 00:00:00+00:00,0.0008006442
2003-06-10 00:00:00+00:00,-0.006886054
2003-06-11 00:00:00+00:00,-0.0020351433
2003-06-12 00:00:00+00:00,0.002186447
2003-06-13 00:00:00+00:00,0.0009734556
2003-06-16 00:00:00+00:00,0.0026513336
2003-06-17 00:00:00+00:00,0.0039329706
2003-06-18 00:00:00+00:00,0.0075262007
2003-06-19 00:00:00+00:00,0.0013790877
2003-06-20 00:00:00+00:00,0.004891621
2003-06-23 00:00:00+00:00,-0.0008644067
2003-06-24 00:00:00+00:00,0.00012953882
2003-06-25 00:00:00+00:00,0.0016189478
2003-06-26 00:00:00+00:00,0.017538486
2003-06-27 00:00:00+00:00,0.0010008964
2003-06-30 00:00:00+00:00,-0.0019965218
2003-07-01 00:00:00+00:00,0.0028343126
2003-07-02 00:00:00+00:00,-0.0021436345
2003-07-03 00:00:00+00:00,-0.011259464
2003-07-04 00:00:00+00:00,-0.008900519
2003-07-07 00:00:00+00:00,-0.020827178
2003-07-08 00:00:00+00:00,0.002777779
2003-07-09 00:00:00+00:00,0.007252404
2003-07-10 00:00:00+00:00,0.004744531
2003-07-11 00:00:00+00:00,0.0004317098
2003-07-14 00:00:00+00:00,-0.010265673
2003-07-15 00:00:00+00:00,-0.008149161
2003-07-16 00:00:00+00:00,0.005053406
2003-07-17 00:00:00+00:00,0.011417516
2003-07-18 00:00:00+00:00,0.002368289
2003-07-21 00:00:00+00:00,-0.0020607328
2003-07-22 00:00:00+00:00,0.0041619623
2003-07-23 00:00:00+00:00,0.010134002
2003-07-24 00:00:00+00:00,-0.0047091963
2003-07-25 00:00:00+00:00,0.00090598746
2003-07-28 00:00:00+00:00,-0.0063548563
2003-07-29 00:00:00+00:00,-0.005078454
2003-07-30 00:00:00+00:00,0.0014909594
2003-07-31 00:00:00+00:00,-0.009940766
2003-08-01 00:00:00+00:00,-0.0029776236
2003-08-04 00:00:00+00:00,0.008115496
2003-08-05 00:00:00+00:00,-0.0014652692
2003-08-06 00:00:00+00:00,0.00962564
2003-08-07 00:00:00+00:00,0.0068564275
2003-08-08 00:00:00+00:00,0.0043573873
2003-08-11 00:00:00+00:00,-0.0019619511
2003-08-12 00:00:00+00:00,-0.001413121
2003-08-13 00:00:00+00:00,-0.005800831
2003-08-14 00:00:00+00:00,-0.009041729
2003-08-15 00:00:00+00:00,0.0030232756
2003-08-18 00:00:00+00:00,-0.0046087396
2003-08-19 00:00:00+00:00,6.986922e-05
2003-08-20 00:00:00+00:00,-0.0019742819
2003-08-21 00:00:00+00:00,-0.0057384903
2003-08-22 00:00:00+00:00,-0.00053056434
2003-08-25 00:00:00+00:00,0.0032472266
2003-08-26 00:00:00+00:00,0.00069842883
2003-08-27 00:00:00+00:00,0.0034646865
2003-08-28 00:00:00+00:00,0.004480302
2003-08-29 00:00:00+00:00,-0.00084557664
2003-09-01 00:00:00+00:00,-0.00066595105
2003-09-02 00:00:00+00:00,-0.0025853612
2003-09-03 00:00:00+00:00,-0.00090501807
2003-09-04 00:00:00+00:00,0.009330321
2003-09-05 00:00:00+00:00,0.0070777233
2003-09-08 00:00:00+00:00,0.0004478034
2003-09-09 00:00:00+00:00,-0.0049121454
2003-09-10 00:00:00+00:00,0.005278175
2003-09-11 00:00:00+00:00,0.0032870949
2003-09-12 00:00:00+00:00,0.0032941503
2003-09-15 00:00:00+00:00,-0.001316034
2003-09-16 00:00:00+00:00,-0.005140694
2003-09-17 00:00:00+00:00,-0.001999916
2003-09-18 00:00:00+00:00,-0.003961878
2003-09-19 00:00:00+00:00,-0.0015878833
2003-09-22 00:00:00+00:00,0.008033138
2003-09-23 00:00:00+00:00,0.00077765086
2003-09-24 00:00:00+00:00,-0.0005531494
2003-09-25 00:00:00+00:00,0.0028636348
2003-09-26 00:00:00+00:00,0.00033628172
2003-09-29 00:00:00+00:00,0.00095862197
2003-09-30 00:00:00+00:00,-0.009857341
2003-10-01 00:00:00+00:00,-0.0029916442
2003-10-02 00:00:00+00:00,0.005982488
2003-10-03 00:00:00+00:00,0.027196482
2003-10-06 00:00:00+00:00,-0.008465221
2003-10-07 00:00:00+00:00,0.0034418795
2003-10-08 00:00:00+00:00,0.00020014099
2003-10-09 00:00:00+00:00,-0.0007604152
2003-10-10 00:00:00+00:00,-0.0018694829
2003-10-13 00:00:00+00:00,0.008077855
2003-10-14 00:00:00+00:00,0.00366856
2003-10-15 00:00:00+00:00,0.0007508616
2003-10-16 00:00:00+00:00,0.0021610113
2003-10-17 00:00:00+00:00,-0.00685811
2003-10-20 00:00:00+00:00,0.006396848
2003-10-21 00:00:00+00:00,0.00773017
2003-10-22 00:00:00+00:00,-0.0033551324
2003-10-23 00:00:00+00:00,0.004956363
2003-10-24 00:00:00+00:00,0.00623688
2003-10-27 00:00:00+00:00,-0.0022904305
2003-10-28 00:00:00+00:00,-0.00255166
2003-10-29 00:00:00+00:00,0.00017951732
2003-10-30 00:00:00+00:00,-0.0031080013
2003-10-31 00:00:00+00:00,-0.00071725994
2003-11-03 00:00:00+00:00,-0.013504935
2003-11-04 00:00:00+00:00,0.010438803
2003-11-05 00:00:00+00:00,0.0025291177
2003-11-06 00:00:00+00:00,-0.0037443456
2003-11-07 00:00:00+00:00,0.007624903
2003-11-10 00:00:00+00:00,0.008928886
2003-11-11 00:00:00+00:00,0.016147107
2003-11-12 00:00:00+00:00,0.0020183283
2003-11-13 00:00:00+00:00,0.005321866
2003-11-14 00:00:00+00:00,0.0058844658
2003-11-17 00:00:00+00:00,0.007984083
2003-11-18 00:00:00+00:00,0.0019094776
2003-11-19 00:00:00+00:00,-0.003087541
2003-11-20 00:00:00+00:00,0.003324628
2003-11-21 00:00:00+00:00,0.0026694683
2003-11-24 00:00:00+00:00,-6.9427304e-05
2003-11-25 00:00:00+00:00,-0.001098379
2003-11-26 00:00:00+00:00,0.0002886923
2003-11-27 00:00:00+00:00,0.0075585376
2003-11-28 00:00:00+00:00,-0.00221576
2003-12-01 00:00:00+00:00,0.0048100553
2003-12-02 00:00:00+00:00,0.004239387
2003-12-03 00:00:00+00:00,0.000366617
2003-12-04 00:00:00+00:00,0.004391803
2003-12-05 00:00:00+00:00,0.009844627
2003-12-08 00:00:00+00:00,0.0008752877
2003-12-09 00:00:00+00:00,-0.00014554616
2003-12-10 00:00:00+00:00,-0.0005050674
2003-12-11 00:00:00+00:00,-0.0017581538
2003-12-12 00:00:00+00:00,0.0007175263
2003-12-15 00:00:00+00:00,0.001605717
2003-12-16 00:00:00+00:00,-0.0010674014
2003-12-17 00:00:00+00:00,-0.00069434725
2003-12-18 00:00:00+00:00,0.00015420839
2003-12-19 00:00:00+00:00,0.00091933226
2003-12-22 00:00:00+00:00,-0.0038592196
2003-12-23 00:00:00+00:00,0.004014148
2003-12-24 00:00:00+00:00,-0.0043797535
2003-12-25 00:00:00+00:00,0.0060273516
2003-12-26 00:00:00+00:00,-5.231914e-05
2003-12-29 00:00:00+00:00,0.0015993211
2003-12-30 00:00:00+00:00,0.0033787903
2003-12-31 00:00:00+00:00,0.004924501
2004-01-01 00:00:00+00:00,0.0037661544
2004-01-02 00:00:00+00:00,0.0006958563
2004-01-05 00:00:00+00:00,0.0048484467
2004-01-06 00:00:00+00:00,-0.01492791
2004-01-07 00:00:00+00:00,0.07066842
2004-01-08 00:00:00+00:00,0.0004842775
2004-01-09 00:00:00+00:00,0.009838069
2004-01-12 00:00:00+00:00,0.02528369
2004-01-13 00:00:00+00:00,0.0019307714
2004-01-14 00:00:00+00:00,-0.00064061186
2004-01-15 00:00:00+00:00,0.004845069
2004-01-16 00:00:00+00:00,-0.0055044093
2004-01-19 00:00:00+00:00,-0.0063503515
2004-01-20 00:00:00+00:00,-0.0020563314
2004-01-21 00:00:00+00:00,-0.0015560528
2004-01-22 00:00:00+00:00,0.0012198342
2004-01-23 00:00:00+00:00,-0.000682849
2004-01-26 00:00:00+00:00,0.000604833
2004-01-27 00:00:00+00:00,0.0043704472
2004-01-28 00:00:00+00:00,0.010005221
2004-01-29 00:00:00+00:00,0.0096614035
2004-01-30 00:00:00+00:00,-7.660175e-05
2004-02-02 00:00:00+00:00,-0.0027792829
2004-02-03 00:00:00+00:00,-3.874814e-05
2004-02-04 00:00:00+00:00,0.0019042613
2004-02-05 00:00:00+00:00,-0.0015412632
2004-02-06 00:00:00+00:00,-0.0019061193
2004-02-09 00:00:00+00:00,-0.00049834
2004-02-10 00:00:00+00:00,0.005470636
2004-02-11 00:00:00+00:00,0.0019833948
2004-02-12 00:00:00+00:00,0.0027866152
2004-02-13 00:00:00+00:00,0.0012236068
2004-02-16 00:00:00+00:00,-0.0017739993
2004-02-17 00:00:00+00:00,0.007755422
2004-02-18 00:00:00+00:00,-0.0017160838
2004-02-19 00:00:00+00:00,-0.0021317983
2004-02-20 00:00:00+00:00,0.001434803
2004-02-23 00:00:00+00:00,0.0017536696
2004-02-24 00:00:00+00:00,-0.0023709312
2004-02-25 00:00:00+00:00,-0.003193506
2004-02-26 00:00:00+00:00,0.0011003074
2004-02-27 00:00:00+00:00,-0.00084398314
2004-03-01 00:00:00+00:00,0.0015823324
2004-03-02 00:00:00+00:00,0.003916718
2004-03-03 00:00:00+00:00,2.606772e-06
2004-03-04 00:00:00+00:00,0.00015396392
2004-03-05 00:00:00+00:00,-0.0019115191
2004-03-08 00:00:00+00:00,-0.0015236065
2004-03-09 00:00:00+00:00,0.002777819
2004-03-10 00:00:00+00:00,0.0041815173
2004-03-11 00:00:00+00:00,0.0016891956
2004-03-12 00:00:00+00:00,-0.002995128
2004-03-15 00:00:00+00:00,0.0017000802
2004-03-16 00:00:00+00:00,0.0013349282
2004-03-17 00:00:00+00:00,-0.002600654
2004-03-18 00:00:00+00:00,0.0036998254
2004-03-19 00:00:00+00:00,-0.0029308146
2004-03-22 00:00:00+00:00,-0.0010342298
2004-03-23 00:00:00+00:00,0.003225197
2004-03-24 00:00:00+00:00,-0.005334243
2004-03-25 00:00:00+00:00,0.00040054647
2004-03-26 00:00:00+00:00,-0.0013988084
2004-03-29 00:00:00+00:00,0.0045882445
2004-03-30 00:00:00+00:00,0.0028453113
2004-03-31 00:00:00+00:00,0.0015108692
2004-04-01 00:00:00+00:00,0.0016740572
2004-04-02 00:00:00+00:00,-0.00440694
2004-04-05 00:00:00+00:00,-0.001182736
2004-04-06 00:00:00+00:00,0.0018624761
2004-04-07 00:00:00+00:00,0.005048141
2004-04-08 00:00:00+00:00,0.0035703117
2004-04-09 00:00:00+00:00,0.0030571779
2004-04-12 00:00:00+00:00,-0.0020769525
2004-04-13 00:00:00+00:00,0.00056941994
2004-04-14 00:00:00+00:00,0.0045490717
2004-04-15 00:00:00+00:00,0.0053474423
2004-04-16 00:00:00+00:00,0.0019987833
2004-04-19 00:00:00+00:00,-0.0016775797
2004-04-20 00:00:00+00:00,-0.007001047
2004-04-21 00:00:00+00:00,0.0024521993
2004-04-22 00:00:00+00:00,0.005524282
2004-04-23 00:00:00+00:00,-0.005378931
2004-04-26 00:00:00+00:00,0.0030759044
2004-04-27 00:00:00+00:00,0.0049377023
2004-04-28 00:00:00+00:00,-0.009281747
2004-04-29 00:00:00+00:00,0.0010322563
2004-04-30 00:00:00+00:00,0.005914947
2004-05-03 00:00:00+00:00,-0.0039233943
2004-05-04 00:00:00+00:00,0.0014138301
2004-05-05 00:00:00+00:00,0.0023128225
2004-05-06 00:00:00+00:00,0.0018826885
2004-05-07 00:00:00+00:00,-0.015748277
2004-05-10 00:00:00+00:00,0.0055565443
2004-05-11 00:00:00+00:00,-0.0021577692
2004-05-12 00:00:00+00:00,0.0022685037
2004-05-13 00:00:00+00:00,-0.0048414725
2004-05-14 00:00:00+00:00,0.004441796
2004-05-17 00:00:00+00:00,0.0029161987
2004-05-18 00:00:00+00:00,-0.00016082777
2004-05-19 00:00:00+00:00,0.0070558125
2004-05-20 00:00:00+00:00,0.0012474027
2004-05-21 00:00:00+00:00,0.004092259
2004-05-24 00:00:00+00:00,0.0026480346
2004-05-25 00:00:00+00:00,0.0023893795
2004-05-26 00:00:00+00:00,0.002760751
2004-05-27 00:00:00+00:00,0.00081033306
2004-05-28 00:00:00+00:00,0.006519441
2004-05-31 00:00:00+00:00,0.0068009654
2004-06-01 00:00:00+00:00,0.000517874
2004-06-02 00:00:00+00:00,0.0017868765
2004-06-03 00:00:00+00:00,0.00016888115
2004-06-04 00:00:00+00:00,-0.00086877984
2004-06-07 00:00:00+00:00,0.0029991367
2004-06-08 00:00:00+00:00,0.0023770756
2004-06-09 00:00:00+00:00,0.0022069826
2004-06-10 00:00:00+00:00,0.0016830785
2004-06-11 00:00:00+00:00,0.0007062481
2004-06-14 00:00:00+00:00,0.0029969693
2004-06-15 00:00:00+00:00,-0.0006713327
2004-06-16 00:00:00+00:00,-0.00072717667
2004-06-17 00:00:00+00:00,-0.00035385718
2004-06-18 00:00:00+00:00,0.003621498
2004-06-21 00:00:00+00:00,-0.00081595127
2004-06-22 00:00:00+00:00,0.0028898933
2004-06-23 00:00:00+00:00,-0.002551173
2004-06-24 00:00:00+00:00,0.00036458147
2004-06-25 00:00:00+00:00,0.0039581344
2004-06-28 00:00:00+00:00,-0.0014483669
2004-06-29 00:00:00+00:00,0.0049201027
2004-06-30 00:00:00+00:00,0.004050009
2004-07-01 00:00:00+00:00,0.001198699
2004-07-02 00:00:00+00:00,-0.0044621765
2004-07-05 00:00:00+00:00,-0.0015990466
2004-07-06 00:00:00+00:00,0.006073363
2004-07-07 00:00:00+00:00,-0.0053925654
