lookback,mean_daily,std_daily,annual
20,0.14622187614440918,0.17637993395328522,36.84791278839111
25,0.20016330480575562,0.2935316264629364,50.441152811050415
30,0.08822113275527954,0.12964293360710144,22.231725454330444
35,0.0121870506554842,0.02214517630636692,3.0711367651820183
40,0.08441769331693649,0.123833067715168,21.273258715867996
