Date,AUD,GBP,CAD,EUR,JPY,US5,BUND,SP500,CRUDE_W,GOLD
2004-01-20 00:00:00+00:00,0.00921337,0.02672335,0.00622774,0.03056606,-0.00578389,-0.00223835,,-0.00113531,0.03075942,0.02895914
2004-01-21 00:00:00+00:00,0.01534428,0.01135076,-0.00610752,0.01033770,0.00339903,0.00198389,,0.01490789,-0.01893635,-0.00826821
2004-01-22 00:00:00+00:00,0.01848497,0.01666748,0.00323174,0.01250485,0.01599491,0.00571847,,-0.00352729,0.01379070,-0.00538368
2004-01-23 00:00:00+00:00,-0.01526374,-0.02006229,-0.01676871,-0.01736066,-0.00277870,-0.00830442,,-0.00659311,-0.01733997,-0.01003133
2004-01-26 00:00:00+00:00,-0.00744274,-0.01531458,0.00301158,-0.02021550,-0.00150998,-0.00452837,,0.02473755,-0.00925162,-0.00640687
2004-01-27 00:00:00+00:00,0.02466474,0.01671279,0.00629245,0.02567162,0.01420156,0.00511279,,-0.02039754,-0.01690244,0.01643946
2004-01-28 00:00:00+00:00,-0.01447703,-0.00288351,-0.01428124,-0.01889484,-0.00487467,-0.01498529,,-0.02345198,-0.02738731,0.02215469
2004-01-29 00:00:00+00:00,-0.03173858,-0.00927259,-0.00559806,-0.01715378,-0.00182203,0.00157874,,0.00173253,-0.02878183,-0.07842396
2004-01-30 00:00:00+00:00,0.00657827,0.01048152,0.00504505,0.00982403,0.00293671,0.00492476,,-0.00048038,-0.00071254,0.01100681
2004-02-02 00:00:00+00:00,-0.01634737,-0.00706624,-0.00998133,-0.00870123,0.00272095,0.00004402,,0.00814770,0.06725825,-0.01789558
2004-02-03 00:00:00+00:00,0.02041240,0.02327005,0.00158345,0.02240465,0.00102919,0.00539902,,-0.00290325,-0.04356281,0.00297010
2004-02-04 00:00:00+00:00,-0.00895868,-0.00548215,0.00198262,-0.00209994,0.00229379,-0.00203732,,-0.01592544,-0.03569238,0.00896723
2004-02-05 00:00:00+00:00,-0.00002556,-0.00035384,-0.00243037,0.00077316,-0.01013401,-0.00655236,,0.00440984,0.02348638,-0.01447379
2004-02-06 00:00:00+00:00,0.02188024,0.01474981,0.00600124,0.02472522,0.00695959,0.00896012,,0.02215435,-0.02292463,0.02704637
2004-02-09 00:00:00+00:00,0.01616032,0.01246833,-0.00002556,-0.00105080,-0.00245120,0.00323342,,0.00171737,0.01034310,0.01579859
2004-02-10 00:00:00+00:00,0.01369954,0.01379421,-0.00122378,0.00313037,0.00250836,-0.00376518,,0.00566306,0.04710073,-0.00199897
2004-02-11 00:00:00+00:00,0.01939344,0.01777442,0.01196992,0.01651797,0.00324373,0.00968576,,0.02095451,0.01409592,0.01814694
2004-02-12 00:00:00+00:00,0.00086649,0.00311029,-0.00279071,-0.00252520,-0.00023555,-0.00257976,,-0.00739571,0.01499884,0.01700947
2004-02-13 00:00:00+00:00,0.00073874,-0.00639173,0.00327664,-0.00909956,-0.00192014,0.00557356,,-0.00916050,0.02881039,-0.01645179
2004-02-16 00:00:00+00:00,0.00073874,-0.00639173,0.00327664,-0.00909956,-0.00192014,0.00557356,,-0.00916050,0.02881039,-0.01645179
2004-02-17 00:00:00+00:00,0.02466007,0.02126518,0.00379230,0.01616360,-0.00381887,-0.00085258,,0.01872700,0.04343785,0.02771613
2004-02-18 00:00:00+00:00,-0.02038741,-0.01629886,-0.01156489,-0.02060540,-0.02050900,-0.00002581,,-0.00911753,-0.03010662,-0.01780212
2004-02-19 00:00:00+00:00,0.00353014,0.00809818,-0.00214800,-0.00065554,-0.00941308,0.00052619,,-0.00698738,0.00777065,-0.01214742
2004-02-20 00:00:00+00:00,-0.05960219,-0.03714681,-0.00707155,-0.02917778,-0.03603842,-0.00436868,,-0.00614010,-0.01717886,-0.05999129
2004-02-23 00:00:00+00:00,0.00650670,0.00363795,0.00091137,0.00381201,0.01088881,0.00522421,,-0.00659621,-0.01047090,0.00649723
2004-02-24 00:00:00+00:00,0.02601880,0.02923049,0.00505668,0.02375477,0.00887518,0.00148924,,-0.00267083,0.00390956,0.02751236
2004-02-25 00:00:00+00:00,-0.02008024,-0.01963826,-0.00388571,-0.03031017,-0.01612914,0.00169465,,0.00786589,0.03238905,-0.04302004
2004-02-26 00:00:00+00:00,-0.00158421,-0.01019674,-0.00550359,-0.00899458,-0.01222774,-0.01289274,,0.00039847,0.01351248,-0.00306511
2004-02-27 00:00:00+00:00,0.00712166,0.00648444,0.00427293,0.00922449,0.00863360,0.00561995,,0.00214792,0.03327428,0.00653852
2004-03-01 00:00:00+00:00,-0.00572412,0.00115376,-0.00216629,-0.00771288,0.00335743,-0.00169456,,0.01918326,0.05069733,0.01407719
2004-03-02 00:00:00+00:00,-0.02002625,-0.02811223,-0.01839086,-0.03475015,-0.01985628,-0.00531360,,-0.01128979,-0.00740299,-0.02906488
2004-03-03 00:00:00+00:00,-0.03308411,-0.01339946,0.00453628,-0.00575222,0.00019384,-0.00156124,,0.00300688,-0.03704164,-0.00562244
2004-03-04 00:00:00+00:00,0.00104098,-0.00621058,0.00814084,-0.00002625,-0.01829210,0.00304427,,0.00604374,0.03263587,0.00251062
2004-03-05 00:00:00+00:00,0.02250736,0.02528283,0.01597402,0.02958847,-0.01768283,0.01920709,,0.00602557,0.01728349,0.04269078
2004-03-08 00:00:00+00:00,-0.00319053,0.00035351,0.00129678,0.00288406,0.01274571,0.00639186,,-0.02379194,-0.02792417,-0.00352163
2004-03-09 00:00:00+00:00,0.00301125,-0.01563601,-0.00346313,-0.00664503,0.00175489,0.00430922,,-0.00812491,-0.01246140,0.01792374
2004-03-10 00:00:00+00:00,-0.02204616,-0.02914225,0.00143045,-0.01897655,0.00698090,-0.00181197,,-0.03360647,0.00153617,-0.02080209
2004-03-11 00:00:00+00:00,-0.02989250,0.00529626,0.00447271,0.01387327,-0.00113424,-0.00002622,,-0.02659541,0.03402483,0.00346194
2004-03-12 00:00:00+00:00,-0.01775997,-0.00693792,-0.02299641,-0.01529081,-0.00035882,-0.00057598,,0.01126799,-0.02123198,-0.02696838
2004-03-15 00:00:00+00:00,0.00502798,-0.00246744,0.00064185,0.00431047,0.00596338,-0.00092014,,-0.01165388,0.05059395,0.02018688
2004-03-16 00:00:00+00:00,0.00174970,0.00053004,-0.00269576,0.00013721,0.02236843,0.00733490,,0.00472488,-0.00305775,0.01497917
2004-03-17 00:00:00+00:00,0.00051992,0.00475594,-0.00296988,-0.00411152,0.00973372,-0.00030012,,0.01100800,0.04003394,0.02231954
2004-03-18 00:00:00+00:00,0.02969496,0.01805642,0.00708854,0.02200196,0.02695189,-0.00509826,,0.00041988,-0.00627676,0.02059860
2004-03-19 00:00:00+00:00,-0.00969778,-0.00161967,-0.00015884,-0.01573915,-0.00066440,-0.00195061,,-0.01405049,0.00743593,0.00677253
2004-03-22 00:00:00+00:00,0.01266343,0.01669611,-0.00189172,0.00928132,0.00061349,0.00568480,,-0.02531343,-0.01251932,0.02371091
2004-03-23 00:00:00+00:00,-0.00083053,0.00128349,-0.00002569,-0.00173218,-0.00066454,0.00024834,,-0.00369751,0.01583187,0.01145896
2004-03-24 00:00:00+00:00,-0.02042277,-0.02641021,-0.00777128,-0.03142044,0.01190330,0.00086587,,0.00019054,-0.01398162,-0.01241611
2004-03-25 00:00:00+00:00,-0.01520994,-0.01626686,0.00993407,0.00137917,0.00103321,-0.00091733,,0.02654339,-0.06280702,-0.00243094
2004-03-26 00:00:00+00:00,0.02019288,0.00509822,0.00810330,-0.00299845,0.00187907,-0.00853264,,0.00018735,0.00089817,0.02539047
2004-03-29 00:00:00+00:00,0.00105640,0.00541858,0.00737696,0.00427481,0.00927775,-0.00409015,,0.02821642,-0.01050764,-0.02395747
2004-03-30 00:00:00+00:00,0.01889778,0.00961363,0.00115470,0.00525515,-0.00276223,-0.00085480,,0.00776106,0.03963787,0.02202121
2004-03-31 00:00:00+00:00,0.03237923,0.01954755,-0.00251586,0.02137348,0.02399960,0.00708472,,-0.00203692,-0.01462100,0.01561564
2004-04-01 00:00:00+00:00,0.01025247,0.01253177,0.00325916,0.00762916,0.01121976,-0.00628670,,0.01529478,-0.06555033,0.00230926
2004-04-02 00:00:00+00:00,-0.03044010,-0.02465692,-0.00526418,-0.03515198,-0.01369326,-0.02349068,,0.01517952,0.01420897,-0.02918655
2004-04-05 00:00:00+00:00,-0.01413632,-0.01606511,0.00076433,-0.02017253,-0.01003494,-0.00644873,,0.01068824,0.00122953,-0.02938427
2004-04-06 00:00:00+00:00,0.02786022,0.02456052,0.00339460,0.01382047,-0.01301937,0.00438613,,-0.00591707,0.02351373,0.01677964
2004-04-07 00:00:00+00:00,0.00975892,0.00260012,-0.00133652,0.01372527,0.00777953,0.00025356,,-0.00462471,0.05644237,0.01854512
2004-04-08 00:00:00+00:00,-0.01002556,-0.01062376,-0.01315236,-0.01631515,-0.01956748,-0.00268125,,-0.00463475,0.04435730,-0.01419612
2004-04-09 00:00:00+00:00,-0.01002556,-0.01062376,-0.01315236,-0.01631515,-0.01956748,-0.00268125,,-0.00463475,0.04435730,-0.01419612
2004-04-12 00:00:00+00:00,0.01081813,0.00909131,-0.00800640,-0.00102091,0.01695057,-0.00205491,,0.00764025,0.03100161,0.00091564
2004-04-13 00:00:00+00:00,-0.02869859,-0.02156635,0.00372866,-0.02110454,-0.02401307,-0.00955056,,-0.02757366,-0.01690699,-0.06299562
2004-04-14 00:00:00+00:00,-0.05580407,-0.03130721,-0.00937690,0.00274165,-0.03910608,-0.00607687,,0.00284146,-0.00032074,-0.03535580
2004-04-15 00:00:00+00:00,0.01974067,0.00120921,0.00226637,0.00349191,0.00822862,-0.00186084,,-0.00844791,0.02814184,-0.01102184
2004-04-16 00:00:00+00:00,0.00812980,0.00794198,-0.00298547,0.00181377,0.01198080,0.00625923,,0.01596131,-0.00523824,0.01653513
2004-04-19 00:00:00+00:00,0.00403549,0.01159896,0.00159352,0.00431813,-0.01454807,-0.00305340,,-0.00047961,-0.00757406,-0.00202733
2004-04-20 00:00:00+00:00,-0.02596616,-0.01758571,-0.00676304,-0.01803173,0.00213892,-0.00454006,,-0.03399833,-0.01808843,-0.01449345
2004-04-21 00:00:00+00:00,-0.01658854,-0.02054366,-0.00396008,-0.01213884,-0.02036652,-0.00398451,,0.01431641,-0.03236193,-0.03468366
2004-04-22 00:00:00+00:00,0.01129204,-0.00376528,0.00188021,0.00979025,-0.00221214,0.00507157,,0.02535064,0.04835979,0.01273894
2004-04-23 00:00:00+00:00,-0.00386952,0.00247105,-0.00247284,-0.00895285,0.00741411,-0.00977406,,0.00479883,-0.00732274,0.00910325
2004-04-26 00:00:00+00:00,0.00643675,0.01845538,0.00773928,0.00674065,0.00869486,0.00117975,,-0.00267212,0.02603390,0.00451291
2004-04-27 00:00:00+00:00,0.00244077,0.00300652,-0.00124338,0.00958385,-0.01370299,0.00401636,,-0.00003967,0.03091487,0.01257089
2004-04-28 00:00:00+00:00,-0.03315948,-0.02111382,-0.01288563,-0.01580008,-0.01008159,-0.00689411,,-0.02551025,-0.00885754,-0.06618538
2004-04-29 00:00:00+00:00,-0.00114027,0.00258073,-0.00057500,0.02077685,-0.00134463,-0.00485749,,-0.01695096,0.00311963,0.00618310
2004-04-30 00:00:00+00:00,0.00136642,0.00653975,-0.00071249,0.00348870,-0.00552224,0.00367547,,-0.01440218,0.00111448,0.00203052
2004-05-03 00:00:00+00:00,-0.00058346,-0.00894114,-0.00098768,-0.00721190,-0.00002667,-0.00059556,,0.01804352,0.04421992,-0.00003627
2004-05-04 00:00:00+00:00,0.02392140,0.02445549,0.00079715,0.02529546,0.01540304,-0.00144942,,-0.00093642,0.02427311,0.02216619
2004-05-05 00:00:00+00:00,0.00767806,0.00098100,-0.00236115,0.01305577,0.01575215,-0.00251702,,0.01161402,0.02095474,0.01017275
2004-05-06 00:00:00+00:00,-0.02908424,0.00288317,-0.00222926,-0.01483473,-0.02107985,-0.00330350,,-0.01608300,-0.00932058,-0.02746191
2004-05-07 00:00:00+00:00,-0.04717785,-0.00818911,-0.00402903,-0.03061083,-0.04367895,-0.01957432,,-0.03103933,0.02330860,-0.04792740
2004-05-10 00:00:00+00:00,-0.02481861,-0.01170169,-0.00473724,-0.00474216,-0.02537075,0.00169934,,-0.02240597,-0.04128945,-0.00214861
2004-05-11 00:00:00+00:00,-0.00147169,-0.02260863,0.00136251,-0.00028199,0.00587685,0.00090611,,0.01634021,0.05509457,-0.00796033
2004-05-12 00:00:00+00:00,0.00228208,0.01893037,-0.00058384,0.00790376,0.00201022,0.00025922,,0.01186098,0.02909696,0.00261346
2004-05-13 00:00:00+00:00,-0.02065010,-0.01213185,-0.00197342,-0.01465139,-0.02265152,-0.00455724,,-0.00914133,0.01725895,-0.01486327
2004-05-14 00:00:00+00:00,0.00959138,-0.00355515,0.00122685,0.01013321,0.00500752,0.00869227,,0.00178877,0.01738165,0.01170006
2004-05-17 00:00:00+00:00,-0.02207232,0.01057636,-0.00656604,0.02153780,-0.00345124,0.00786491,,-0.01693920,0.01017285,0.01322212
2004-05-18 00:00:00+00:00,0.00847689,-0.00207015,0.00585278,-0.01069631,0.00545885,-0.00403171,,0.00870998,-0.04480996,-0.01953255
2004-05-19 00:00:00+00:00,0.03458031,0.02029294,0.01041299,0.01186944,0.02573840,-0.00518521,,-0.00646188,0.05027656,0.03773807
2004-05-20 00:00:00+00:00,-0.01266085,-0.01115291,0.00630978,-0.01568690,-0.00430541,0.00629022,,0.00709030,-0.02548380,-0.02353635
2004-05-21 00:00:00+00:00,0.01369644,0.01844770,-0.00468290,0.01457920,0.01147801,-0.00346375,,0.00339787,-0.03370447,0.03378018
2004-05-24 00:00:00+00:00,-0.00117597,0.00254695,0.00231018,0.00147193,-0.00989809,0.00133362,,0.00751029,0.07886871,0.00411913
2004-05-25 00:00:00+00:00,0.03011698,0.02233441,-0.00071560,0.01512711,0.01755396,0.00111646,,0.02891332,-0.02320263,0.01422074
2004-05-26 00:00:00+00:00,-0.00455497,0.00450419,0.00175578,0.00129298,0.00064095,0.00734522,,0.00624969,-0.00940564,-0.00055398
2004-05-27 00:00:00+00:00,0.03143802,0.02336020,0.00874410,0.02648456,0.01493802,0.00703394,,0.01205475,-0.04581777,0.03421324
2004-05-28 00:00:00+00:00,-0.01202875,-0.00406399,-0.00464950,-0.00948480,0.00906160,-0.01567136,,-0.00449566,0.02459476,-0.00535671
2004-05-31 00:00:00+00:00,-0.01202875,-0.00406399,-0.00464950,-0.00948480,0.00906160,-0.01567136,,-0.00449566,0.02459476,-0.00535671
2004-06-01 00:00:00+00:00,-0.01617317,0.00816437,-0.00248789,0.00201694,-0.00323109,-0.00263077,,0.00196492,0.11921732,0.00300553
2004-06-02 00:00:00+00:00,-0.03583707,-0.00492870,-0.01440159,-0.00019545,0.00903297,-0.00415456,,0.00731305,-0.09616284,-0.00536325
2004-06-03 00:00:00+00:00,-0.01862252,0.00585874,-0.00003195,-0.00134117,-0.01433810,0.00163409,,-0.01870332,-0.02493485,-0.01837589
2004-06-04 00:00:00+00:00,0.02207953,-0.00014155,0.01767598,0.01224921,-0.00369050,-0.00676596,,0.01497664,-0.02840841,0.01435721
2004-06-07 00:00:00+00:00,0.03234104,0.00029326,0.00550299,0.00379181,0.02606356,0.00352579,,0.03044582,0.01340660,0.01425400
2004-06-08 00:00:00+00:00,-0.02098872,-0.00601596,-0.00232339,-0.00799481,-0.00134995,-0.00032486,,0.00302206,-0.06145087,-0.01373226
2004-06-09 00:00:00+00:00,-0.02793571,-0.00614326,-0.01580717,-0.03567328,-0.01451476,-0.00409632,,-0.01865543,0.02667113,-0.03373498
2004-06-10 00:00:00+00:00,0.02550556,0.01621315,-0.00248099,0.01009536,0.02173296,0.00141810,,0.00901077,0.04014843,0.00722435
2004-06-11 00:00:00+00:00,-0.00003500,-0.00003501,-0.00248099,-0.00003500,-0.00003500,-0.00301374,,-0.00004800,0.04014843,0.00722435
2004-06-14 00:00:00+00:00,-0.02654560,-0.03015635,-0.01935723,-0.00648165,-0.03184773,-0.00455480,,-0.00971634,-0.03573396,-0.01220437
2004-06-15 00:00:00+00:00,0.00213567,0.00007340,0.00133715,0.00642670,0.01870987,0.01681196,,0.00729341,-0.01522225,0.02311875
2004-06-16 00:00:00+00:00,-0.03327227,-0.00465777,-0.00456265,-0.02654606,-0.01419033,-0.00401368,,-0.00069680,0.00788269,-0.01805362
2004-06-17 00:00:00+00:00,-0.00679418,0.01055573,0.00161936,0.00997807,0.00808048,0.00271899,,-0.00179967,0.05736370,0.02228202
2004-06-18 00:00:00+00:00,0.01500495,0.00314740,0.00780774,0.01250146,0.01394504,-0.00018000,,0.00261766,0.00896103,0.03179123
2004-06-21 00:00:00+00:00,0.00201429,-0.01011402,-0.00126325,-0.00580969,0.00061618,0.00300498,,-0.00841201,-0.05379073,-0.00610938
2004-06-22 00:00:00+00:00,-0.00880777,-0.01247872,0.00529495,-0.00135968,-0.00914350,0.00018062,,0.00991353,0.02295458,0.00502428
2004-06-23 00:00:00+00:00,0.00231434,-0.00191880,-0.00248245,-0.00119427,0.01303533,0.00075956,,0.01603116,-0.02892107,-0.00004474
2004-06-24 00:00:00+00:00,0.03633930,0.01016851,0.01209530,0.01305422,0.02485408,0.00531143,,-0.00485569,0.01976847,0.04016728
2004-06-25 00:00:00+00:00,-0.00032352,0.00040596,-0.00340197,-0.00151690,-0.00837231,0.00111718,,-0.01056320,-0.01884371,-0.00153201
2004-06-28 00:00:00+00:00,0.00111660,0.00503876,0.00361218,0.00474123,-0.00615382,-0.00939898,,-0.00621501,-0.05642102,-0.00922216
2004-06-29 00:00:00+00:00,-0.03027536,-0.02446694,-0.00003778,-0.01712899,-0.00499040,0.00401393,,0.00701792,-0.02927874,-0.04265889
2004-06-30 00:00:00+00:00,0.02043256,0.01155052,0.00885002,0.01852928,-0.00974926,0.00935197,,0.00809612,0.07286547,0.00097345
2004-07-01 00:00:00+00:00,0.02616045,0.00351085,0.00156781,-0.00331809,0.01037868,0.00621973,,-0.02503551,0.07907062,0.01751418
2004-07-02 00:00:00+00:00,0.02281221,0.01356428,0.00556038,0.02472222,-0.00273259,0.01042667,,-0.00049209,-0.01895384,0.01130743
2004-07-05 00:00:00+00:00,0.02281221,0.01356428,0.00556038,0.02472222,-0.00273259,0.01042667,,-0.00049209,-0.01895384,0.01130743
2004-07-06 00:00:00+00:00,0.00222407,0.01094570,-0.00149220,-0.00279707,-0.01991386,-0.00124720,,-0.01979946,0.06256341,-0.02863739
2004-07-07 00:00:00+00:00,0.02563092,0.01416137,0.00235280,0.00988973,0.01786070,-0.00003581,,0.00533275,-0.03040203,0.04957330
2004-07-08 00:00:00+00:00,-0.00894575,-0.00263734,0.00473047,0.00425587,-0.00609126,0.00189137,,-0.01301717,0.05405358,0.02727144
2004-07-09 00:00:00+00:00,0.00807716,0.00604628,-0.00280116,0.00190389,0.00929485,0.00003615,,0.00355345,-0.02397887,-0.00151419
2004-07-12 00:00:00+00:00,0.01403367,0.00743481,0.00062536,-0.00051933,0.00061274,0.00167512,,0.00107520,-0.01937122,0.00240684
2004-07-13 00:00:00+00:00,-0.00335603,-0.00726298,0.00154763,-0.01133688,-0.00780855,-0.00316993,,0.00152209,-0.00524200,-0.02991880
2004-07-14 00:00:00+00:00,-0.00502420,-0.00090266,-0.00333178,0.01019143,-0.00718881,-0.00139197,,-0.00543445,0.07066394,0.01635940
2004-07-15 00:00:00+00:00,-0.00587014,-0.00523471,-0.00281385,-0.00908220,-0.01460994,-0.00082218,,-0.01422303,-0.00810659,-0.00596357
2004-07-16 00:00:00+00:00,0.02629012,0.02384911,0.01216331,0.01773065,0.01902347,0.01159915,,-0.00118243,0.02072163,0.01182317
2004-07-19 00:00:00+00:00,0.00023870,-0.00529348,0.00009476,-0.00212696,0.01038042,-0.00117244,,-0.00753055,0.00146593,-0.00496227
2004-07-20 00:00:00+00:00,-0.00883448,-0.01671107,-0.00344304,-0.01645838,-0.00651391,-0.00976773,,0.02406809,-0.04561819,-0.01828241
2004-07-21 00:00:00+00:00,-0.04090385,-0.01587453,-0.00818612,-0.01529531,-0.02581112,-0.00317736,,-0.03826923,0.01148863,-0.02392106
2004-07-22 00:00:00+00:00,0.00419170,0.00553928,0.00499856,0.00061706,0.00193754,0.00132040,,0.00568109,0.03944197,-0.01011478
2004-07-23 00:00:00+00:00,-0.01494790,-0.01235868,-0.00293807,-0.02342043,-0.00442126,0.00210524,,-0.01513594,0.02069603,-0.02458515
2004-07-26 00:00:00+00:00,0.00024469,0.01170014,-0.00731196,0.00707574,0.00281714,-0.00317908,,-0.00465792,-0.01413142,-0.00081660
2004-07-27 00:00:00+00:00,-0.02979797,-0.02185410,-0.00177199,-0.01619723,-0.02066110,-0.00954678,,0.01772142,0.01240562,-0.01670373
2004-07-28 00:00:00+00:00,0.00254997,0.00172476,0.00369674,0.00278598,-0.01223065,0.00247313,,0.00543941,0.04697728,0.01028673
2004-07-29 00:00:00+00:00,-0.00549908,-0.00775154,0.00155601,-0.00369076,-0.00784484,0.00203990,,0.00839133,-0.00826499,-0.01033168
2004-07-30 00:00:00+00:00,0.01076605,0.00449533,-0.00349033,-0.00353116,0.01317014,0.00855691,,0.00153824,0.04052301,0.01390458
2004-08-02 00:00:00+00:00,0.00712449,0.00967101,-0.00003986,0.00345810,0.01030267,0.00174342,,0.00812153,0.00686535,0.00352793
2004-08-03 00:00:00+00:00,0.00652767,-0.00267549,0.01101488,0.00245418,0.00327895,0.00231171,,-0.01497837,0.02416383,0.01063470
2004-08-04 00:00:00+00:00,-0.00374043,-0.00119497,0.00167214,-0.00170114,-0.01042257,-0.00004081,,-0.00073694,-0.06053400,-0.00915933
2004-08-05 00:00:00+00:00,0.00053015,0.00111503,-0.00253882,0.00378268,-0.00870007,0.00238065,,-0.03378149,0.06425646,0.00045865
2004-08-06 00:00:00+00:00,0.02647166,0.01766383,0.00404785,0.03513004,0.02203934,0.02058340,,-0.02810038,-0.00988796,0.03705416
2004-08-09 00:00:00+00:00,0.00868039,0.00017824,-0.00332229,0.00012329,-0.00246584,-0.00292642,,0.00135771,0.04448204,0.00444170
2004-08-10 00:00:00+00:00,-0.01824585,-0.01202826,-0.00228061,-0.00737608,-0.01616124,-0.00624480,,0.02249698,-0.01663982,-0.00353590
2004-08-11 00:00:00+00:00,0.01098387,-0.00047786,-0.00426429,-0.00249330,0.01064636,0.00165750,,-0.00074917,0.01344160,-0.02224342
2004-08-12 00:00:00+00:00,0.00361480,-0.00475488,-0.00468012,0.00716776,0.00084630,0.00306883,,-0.02236246,0.02812837,-0.00660642
2004-08-13 00:00:00+00:00,0.00501147,0.02018630,0.01741135,0.01824071,0.00195300,0.00503959,,0.00441331,0.05073391,0.02323072
2004-08-16 00:00:00+00:00,0.00639744,-0.00112793,0.00153137,-0.00246573,0.00283479,-0.00229205,,0.02104927,-0.01336241,0.01996068
2004-08-17 00:00:00+00:00,-0.01064176,-0.01506588,0.00061304,-0.00214565,0.00812902,0.00446832,,0.01038728,0.02252303,0.00737927
2004-08-18 00:00:00+00:00,0.00220344,-0.00536089,-0.00017091,-0.00247179,0.01227418,-0.00151694,,0.02118403,0.00526239,-0.00054334
2004-08-19 00:00:00+00:00,0.02601379,0.01051961,0.00688421,0.00661394,0.00105250,0.00249205,,-0.00599206,0.05682429,0.01327687
2004-08-20 00:00:00+00:00,-0.00557167,-0.01492198,-0.00004069,-0.00990805,0.00192523,-0.00299218,,0.01369201,-0.03712657,0.03010415
2004-08-23 00:00:00+00:00,-0.02527711,-0.01012849,-0.00834553,-0.02637643,-0.01051602,-0.00348981,,-0.00460501,-0.02667433,-0.01309447
2004-08-24 00:00:00+00:00,-0.02798802,-0.01976550,0.00087337,-0.01149131,0.00434491,0.00023906,,0.00222500,-0.03564741,-0.03798062
2004-08-25 00:00:00+00:00,0.01049731,0.00807120,0.00074181,0.00227711,-0.01076812,0.00045042,,0.01156181,-0.07629202,0.02473105
2004-08-26 00:00:00+00:00,-0.00939346,-0.00165860,-0.00200161,0.00277104,0.01008088,0.00249389,,0.00107714,-0.01874389,-0.00225514
2004-08-27 00:00:00+00:00,0.00024219,-0.00628972,-0.00383781,-0.01359398,-0.00179420,-0.00004289,,0.00673490,0.01246220,-0.02064034
2004-08-30 00:00:00+00:00,-0.01512974,0.00460121,-0.00450955,0.00461598,-0.00519304,-0.00616537,,-0.01674890,-0.04057832,0.02273104
2004-08-31 00:00:00+00:00,0.01544456,0.00788345,0.00536665,0.02004257,0.01182177,0.00590399,,0.00926991,-0.00339263,0.01194469
2004-09-01 00:00:00+00:00,0.00024142,-0.00844002,0.00481309,0.00275079,-0.00266443,0.00150954,,0.00469924,0.09145261,-0.00784058
2004-09-02 00:00:00+00:00,-0.02380585,-0.00345025,0.03395679,-0.00480331,-0.00179353,-0.00738048,,0.02320957,0.00178781,-0.01373525
2004-09-03 00:00:00+00:00,-0.01689353,-0.01374998,-0.00030442,-0.01501525,-0.02018455,-0.01008727,,-0.00899000,-0.00233502,-0.02711431
2004-09-06 00:00:00+00:00,-0.01689353,-0.01374998,-0.00030442,-0.01501525,-0.02018455,-0.01008727,,-0.00899000,-0.00233502,-0.02711431
2004-09-07 00:00:00+00:00,0.01477037,-0.00201595,0.02023636,0.00675151,0.02306480,0.00372231,,0.01385014,-0.02915406,-0.01551539
2004-09-08 00:00:00+00:00,0.00716390,0.01658985,-0.00442067,0.01317063,0.00039239,0.01010091,,-0.00629533,-0.02236645,0.00999832
2004-09-09 00:00:00+00:00,-0.02360484,-0.00429509,0.00382447,0.00061143,-0.00955320,-0.00138710,,-0.00229264,0.08156245,-0.00505585
2004-09-10 00:00:00+00:00,0.02379567,0.01290052,-0.00339207,0.01242321,0.00412761,0.00228742,,0.01045654,-0.08036295,0.01699228
2004-09-13 00:00:00+00:00,-0.00219959,0.00056774,-0.01655021,-0.00387614,-0.01067369,0.00136752,,0.00773217,0.04495879,0.01088279
2004-09-14 00:00:00+00:00,0.00024242,-0.00722378,0.00411557,0.00167223,0.00965290,0.00298948,,0.00193698,0.02347765,0.00736182
2004-09-15 00:00:00+00:00,-0.01930659,-0.02358670,-0.00315302,-0.01637328,-0.00681250,-0.00328844,,-0.00823126,-0.03651801,-0.00350329
2004-09-16 00:00:00+00:00,0.01040437,0.02094020,0.00463038,0.00538699,0.00849677,0.00849865,,0.00330042,0.01921079,-0.00153554
2004-09-17 00:00:00+00:00,-0.00033516,-0.00105672,-0.00508841,-0.00135980,-0.00746187,-0.00532030,,0.00395539,0.07279249,0.00537611
2004-09-20 00:00:00+00:00,0.00572978,-0.00847005,0.00229249,-0.00201781,0.00061035,0.00714493,,-0.01200387,0.02594086,-0.00301093
2004-09-21 00:00:00+00:00,0.00945685,0.01529310,0.00500935,0.02462060,0.00257972,-0.00074932,,0.00885128,0.02495790,0.01498717
2004-09-22 00:00:00+00:00,0.00826545,-0.00665038,0.00292020,-0.00963054,-0.01425249,0.00213202,,-0.02556393,0.06516039,-0.00544155
2004-09-23 00:00:00+00:00,0.02335766,0.00590454,0.00316752,0.00133991,-0.00511023,-0.00517357,,-0.01039294,0.00541578,0.01761595
2004-09-24 00:00:00+00:00,-0.00032921,0.00706298,0.00418314,-0.00061800,0.00039427,-0.00131463,,0.00784238,0.01608413,-0.01416861
2004-09-27 00:00:00+00:00,-0.00427931,0.00508626,0.00161263,0.00452201,-0.00997510,0.00368625,,-0.01130587,0.03343785,0.00484435
2004-09-28 00:00:00+00:00,0.01380856,0.00529558,0.00097255,0.00565106,-0.00137732,0.00023392,,0.00808301,0.01057928,0.01680975
2004-09-29 00:00:00+00:00,-0.00173159,-0.01370044,-0.00004667,0.00052151,0.00949405,-0.00707693,,0.00985248,-0.01366852,0.00527707
