Date,US Bonds
1998-02-28,-0.008371757668547808
1998-03-31,0.0014407346400182597
1998-04-30,0.004262203976264312
1998-05-31,0.01158986946334939
1998-06-30,0.013221747723582977
1998-07-31,0.0003439732832901665
1998-08-31,0.038894789073245395
1998-09-30,0.05083709004373982
1998-10-31,-0.010473729955585376
1998-11-30,-0.007603015419576087
1998-12-31,0.01026779914252307
1999-01-31,0.003078369830368022
1999-02-28,-0.042464112436347845
1999-03-31,0.007376569037656822
1999-04-30,-0.0040080909442065105
1999-05-31,-0.022064404206874055
1999-06-30,-0.008716157726635032
1999-07-31,-0.0021293711257275305
1999-08-31,-0.004668747413436369
1999-09-30,0.0113952833661779
1999-10-31,-0.003948337587146078
1999-11-30,-0.006289930092779672
1999-12-31,-0.013304143537647417
2000-01-31,-0.010988529133195368
2000-02-29,0.014036798935934458
2000-03-31,0.0349560153203099
2000-04-30,-0.009581303783939066
2000-05-31,0.0002090060270512062
2000-06-30,0.024252426522013648
2000-07-31,0.003705569596009539
2000-08-31,0.015588897784451827
2000-09-30,-0.00016338067288323987
2000-10-31,0.007778190835297627
2000-11-30,0.027483775249198317
2000-12-31,0.029601019446011456
2001-01-31,0.0008583230513383722
2001-02-28,0.013629507117206119
2001-03-31,0.002980079922042078
2001-04-30,-0.026176157139790823
2001-05-31,-0.0007463379170598028
2001-06-30,0.00480257582148802
2001-07-31,0.03134676711189166
2001-08-31,0.012816347565005826
2001-09-30,0.022476632929594675
2001-10-31,0.027928931776957988
2001-11-30,-0.032056859003143146
2001-12-31,-0.017809639095673346
2002-01-31,0.004907676639459124
2002-02-28,0.012212944399156989
2002-03-31,-0.03715083798882701
2002-04-30,0.028607597798198325
2002-05-31,0.008710239842937284
2002-06-30,0.020280329714223555
2002-07-31,0.03127680398611954
2002-08-31,0.03004179277547525
2002-09-30,0.04681573904070113
2002-10-31,-0.020243822033599868
2002-11-30,-0.020962641612983224
2002-12-31,0.03540886022309042
2003-01-31,-0.008388358775550775
2003-02-28,0.026541396388784166
2003-03-31,-0.007297190344281779
2003-04-30,0.0003412316229232104
2003-05-31,0.045910283508194594
2003-06-30,-0.011945330073945826
2003-07-31,-0.07091890090973862
2003-08-31,0.011040276255935177
2003-09-30,0.04546544278231157
2003-10-31,-0.024630975155416124
2003-11-30,0.0032818246816403995
2003-12-31,0.00832378329272565
2004-01-31,0.013813632167075207
2004-02-29,0.016586643387167088
2004-03-31,0.015225603973669566
2004-04-30,-0.048122679973224725
2004-05-31,-0.007041848333354528
2004-06-30,0.006721585367031269
2004-07-31,0.01488828986118973
2004-08-31,0.030921436110717293
2004-09-30,0.003872261223292206
2004-10-31,0.010585570500447394
2004-11-30,-0.022663529581886
2004-12-31,0.015168608593798094
2005-01-31,0.00990766409283994
2005-02-28,-0.015156161681759706
2005-03-31,-0.007253566489499708
2005-04-30,0.027350416837081504
2005-05-31,0.01730418670921119
2005-06-30,0.008176848250172064
2005-07-31,-0.023339296815033883
2005-08-31,0.02265093651761263
2005-09-30,-0.021035929683482224
2005-10-31,-0.014643683307215771
2005-11-30,0.0077214580196838245
2005-12-31,0.011981915904144547
2006-01-31,-0.006698271816167334
2006-02-28,-0.001345697804120194
2006-03-31,-0.019619762299033727
2006-04-30,-0.012981181867885216
2006-05-31,-0.0007210340804649773
2006-06-30,0.002480536613463702
2006-07-31,0.015501289714718203
2006-08-31,0.022991302972320993
2006-09-30,0.01151383771792891
2006-10-31,0.005688449361041625
2006-11-30,0.014279533934720368
2006-12-31,-0.015502200395984822
2007-01-31,-0.004961885692205015
2007-02-28,0.023241514640683247
2007-03-31,-0.0037031819188118043
2007-04-30,0.005234891969029265
2007-05-31,-0.017678384313950524
2007-06-30,-0.007048983420861243
2007-07-31,0.02444336526717006
2007-08-31,0.02055046398712901
2007-09-30,0.000622144399433644
2007-10-31,0.012339496517032034
2007-11-30,0.043131478753856145
2007-12-31,-0.0021206873584656005
2008-01-31,0.03552224779337565
2008-02-29,0.011096816111009433
2008-03-31,0.01106682680416049
2008-04-30,-0.023914068746011985
2008-05-31,-0.01972244400174672
2008-06-30,0.008772022309614602
2008-07-31,0.002981322965332156
2008-08-31,0.01800410048533685
2008-09-30,0.0021956762068542357
2008-10-31,-0.007846772175493899
2008-11-30,0.09858114594405398
2008-12-31,0.06350135994021411
2009-01-31,-0.04560503829607265
2009-02-28,-0.012165904999307586
2009-03-31,0.03353824514181447
2009-04-30,-0.03430821783095939
2009-05-31,-0.02592428722256157
2009-06-30,-0.0017303823904752935
2009-07-31,0.004798097131975432
2009-08-31,0.010971185961482277
2009-09-30,0.010328360331322894
2009-10-31,-0.0034529430944656436
2009-11-30,0.018200178423890767
2009-12-31,-0.0487720863781691
2010-01-31,0.02366416666261606
2010-02-28,0.0010612460025214432
2010-03-31,-0.014723111585438042
2010-04-30,0.01740555841730007
2010-05-31,0.03324792451848113
2010-06-30,0.03276425035376884
2010-07-31,0.005017348986220638
2010-08-31,0.04259670239003932
2010-09-30,-0.0008590647197354029
2010-10-31,-0.006253692813018241
2010-11-30,-0.007015480087288584
2010-12-31,-0.04056391590622288
2011-01-31,-0.00242923130263617
2011-02-28,-0.0005157309140322308
2011-03-31,-0.00018396415839760927
2011-04-30,0.01578119495486452
2011-05-31,0.026035476816364422
2011-06-30,-0.007918600745786653
2011-07-31,0.03260213803011314
2011-08-31,0.05644139287673311
2011-09-30,0.027462963294521137
2011-10-31,-0.01978190914688216
2011-11-30,0.013220349026695555
2011-12-31,0.01920235184946928
2012-01-31,0.007937904546219565
2012-02-29,-0.01101985357466817
2012-03-31,-0.019470364635201576
2012-04-30,0.028811907538884185
2012-05-31,0.03634776224161973
2012-06-30,-0.005631052279952087
2012-07-31,0.016555056777070476
2012-08-31,-0.0015343076640935704
2012-09-30,-0.005457435278200196
2012-10-31,-0.003015226068814436
2012-11-30,0.011163850180286872
2012-12-31,-0.011294526498696777
2013-01-31,-0.019422053120333405
2013-02-28,0.012635753907748182
2013-03-31,0.005084348078312262
2013-04-30,0.017313669876714455
2013-05-31,-0.036045461115929545
2013-06-30,-0.026500915666806013
2013-07-31,-0.007931021867592758
2013-08-31,-0.011010531137308543
2013-09-30,0.013641153855966204
2013-10-31,0.008557400408896632
2013-11-30,-0.014218746400681881
2013-12-31,-0.01896694416045952
2014-01-31,0.03197991206566275
2014-02-28,0.005097173280810274
2014-03-31,-0.00340257125688459
2014-04-30,0.00877934128057034
2014-05-31,0.02109871702135746
2014-06-30,-0.0031803200453373037
2014-07-31,-0.0014961157095888522
2014-08-31,0.021274802497761813
2014-09-30,-0.012092936250749697
2014-10-31,0.017266184379310268
2014-11-30,0.014343484481298852
2014-12-31,0.0051759126661437005
2015-01-31,0.049452231077765196
2015-02-28,-0.029620483294136246
2015-03-31,0.007889515152473825
2015-04-30,-0.007967259081524403
2015-05-31,-0.006250626205170362
2015-06-30,-0.018100387903358328
2015-07-31,0.016391227747813764
2015-08-31,-0.0011290062440956206
2015-09-30,0.017882237710619364
2015-10-31,-0.007962988142678262
2015-11-30,-0.004763779112471611
2015-12-31,-0.0035471198410946814
2016-01-31,0.032021773104687457
2016-02-29,0.018080894447134455
2016-03-31,-0.0027218960856301155
2016-04-30,0.0024858164723389198
2016-05-31,-0.0018403407413655204
2016-06-30,0.032519679450563777
2016-07-31,0.0028724485537099387
2016-08-31,-0.009739984201902252
2016-09-30,-0.0013629681391776893
2016-10-31,-0.01771966392545754
2016-11-30,-0.03939180107526885
2016-12-31,-0.0040017210198791675
2017-01-31,-0.0008780155443871562
2017-02-28,0.009139386184763287
2017-03-31,-0.0006026131815537461
2017-04-30,0.00803562092642296
2017-05-31,0.008626785217251465
2017-06-30,-0.007348038551920566
2017-07-31,0.0036986258793301197
2017-08-31,0.018273591202802253
2017-09-30,-0.015578697681019382
2017-10-31,-0.0017762842878643603
2017-11-30,-0.0019427757967961368
2017-12-31,0.0016330411774434506
2018-01-31,-0.024601864272692953
2018-02-28,-0.011979088608934041
2018-03-31,0.012359889428422033
2018-04-30,-0.013233160640028885
2018-05-31,0.009189324377433916
2018-06-30,-0.001655089888197292
2018-07-31,-0.0074717769318196625
2018-08-31,0.011334911348309662
2018-09-30,-0.019144351020984884
2018-10-31,-0.0019611656779799924
2018-11-30,0.013861596952686295
2018-12-31,0.033372191323692846
2019-01-31,0.008880070820114883
2019-02-28,-0.004703114810629239
2019-03-31,0.02616345383661467
2019-04-30,-0.005682948313585068
2019-05-31,0.034205160359803255
2019-06-30,0.015378013715218186
2019-07-31,0.0017816837151225506
2019-08-31,0.048790114460940615
2019-09-30,-0.012179737207771657
2019-10-31,-0.0008344361463548111
2019-11-30,-0.007409682911882043
2019-12-31,-0.010933108968726235
2020-01-31,0.03733975291326175
2020-02-29,0.038051106684977576
2020-03-31,0.061110859626092084
2020-04-30,0.0021412716346185245
2020-05-31,-0.00012770743188583733
2020-06-30,0.0011289130846794393
2020-07-31,0.012609814584144896
2020-08-31,-0.013138286630865359
2020-09-30,0.002072894502024747
2020-10-31,-0.01640911830785252
2020-11-30,0.0030488229509932907
2020-12-31,-0.005791680031548174
2021-01-31,-0.016163407821229048
2021-02-28,-0.026932528139892442
2021-03-31,-0.025267887753390172
2021-04-30,0.016299101229541924
2021-05-31,0.0051868487905453176
2021-06-30,0.015814295572319503
2021-07-31,0.019946894817989946
2021-08-31,-0.002785747718727194
2021-09-30,-0.017989197406129698
2021-10-31,-0.0013227150314433223
2021-11-30,0.011104700845432136
2021-12-31,-0.0009895907069996657
2022-01-31,-0.024124411132757873
2022-02-28,-0.006512804114214732
2022-03-31,-0.041041261254344485
2022-04-30,-0.05287322343290268
2022-05-31,0.006892560586257757
2022-06-30,-0.008713327176797958
2022-07-31,0.03100656515727218
2022-08-31,-0.03905932828570846
2022-09-30,-0.04961935588868205
2022-10-31,-0.01960468893513012
2022-11-30,0.030469677642454895
2022-12-31,-0.007184156503664885
2023-01-31,0.03271957190183272
2023-02-28,-0.028002471444793287
2023-03-31,0.038954010765009706
2023-04-30,0.007039330626958273
2023-05-31,-0.014622283670661096
2023-06-30,-0.011353164571727525
2023-07-31,-0.008378786550791828
2023-08-31,-0.009238279623261625
2023-09-30,-0.03448062887945691
2023-10-31,-0.02250079960197593
2023-11-30,0.04850240948743645
2023-12-31,0.041960891055636385
2024-01-31,-0.0031730343659420734
2024-02-29,-0.020612757576010554
2024-03-31,0.006650237070214393
2024-04-30,-0.03349372214923274
2024-05-31,0.019004493181400184
2024-06-30,0.012791509229621356
2024-07-31,0.028826030501311273
2024-08-31,0.014094150177022424
2024-09-30,0.013706296436688303
2024-10-31,-0.035534884915247034
2024-11-30,0.01022856610379308
2024-12-31,-0.02532321107672242
2025-01-31,0.006185180240546151
2025-02-28,0.0309037499349174
2025-03-31,0.002580657774475803
2025-04-30,0.007749670529314301
2025-05-31,-0.013482222043054048
2025-06-30,0.0027574866498090156
