Date,residual
2003-03-27 00:00:00+00:00,0.010610457
2003-03-28 00:00:00+00:00,0.0070931525
2003-03-31 00:00:00+00:00,0.0075531886
2003-04-01 00:00:00+00:00,-0.010798338
2003-04-02 00:00:00+00:00,-0.036803074
2003-04-03 00:00:00+00:00,-0.0009910695
2003-04-04 00:00:00+00:00,-0.012107796
2003-04-07 00:00:00+00:00,0.004006588
2003-04-08 00:00:00+00:00,0.011907766
2003-04-09 00:00:00+00:00,0.017249208
2003-04-10 00:00:00+00:00,-0.0006975372
2003-04-11 00:00:00+00:00,-0.017102573
2003-04-14 00:00:00+00:00,0.012901379
2003-04-15 00:00:00+00:00,0.005136705
2003-04-16 00:00:00+00:00,0.01782966
2003-04-17 00:00:00+00:00,0.0029849214
2003-04-18 00:00:00+00:00,0.0044815196
2003-04-21 00:00:00+00:00,0.0011497387
2003-04-22 00:00:00+00:00,-0.0018002384
2003-04-23 00:00:00+00:00,-0.005317786
2003-04-24 00:00:00+00:00,0.003578482
2003-04-25 00:00:00+00:00,-0.004095817
2003-04-28 00:00:00+00:00,-0.0015495194
2003-04-29 00:00:00+00:00,-0.0015326198
2003-04-30 00:00:00+00:00,-0.0022710674
2003-05-01 00:00:00+00:00,-0.0006489371
2003-05-02 00:00:00+00:00,0.0049877185
2003-05-05 00:00:00+00:00,-0.0032335478
2003-05-06 00:00:00+00:00,-0.0102503095
2003-05-07 00:00:00+00:00,0.004810173
2003-05-08 00:00:00+00:00,-0.005109256
2003-05-09 00:00:00+00:00,0.0015521817
2003-05-12 00:00:00+00:00,-0.0063348245
2003-05-13 00:00:00+00:00,-0.0003189257
2003-05-14 00:00:00+00:00,-0.0015753437
2003-05-15 00:00:00+00:00,0.010413943
2003-05-16 00:00:00+00:00,-0.025763126
2003-05-19 00:00:00+00:00,7.846579e-05
2003-05-20 00:00:00+00:00,-0.013883969
2003-05-21 00:00:00+00:00,0.0031746083
2003-05-22 00:00:00+00:00,0.0005776582
2003-05-23 00:00:00+00:00,-0.0064083175
2003-05-26 00:00:00+00:00,0.0021894663
2003-05-27 00:00:00+00:00,0.007249814
2003-05-28 00:00:00+00:00,0.00970872
2003-05-29 00:00:00+00:00,-0.0102777565
2003-05-30 00:00:00+00:00,-0.0007473049
2003-06-02 00:00:00+00:00,0.005365259
2003-06-03 00:00:00+00:00,-0.014608254
2003-06-04 00:00:00+00:00,0.0003069979
2003-06-05 00:00:00+00:00,0.012774542
2003-06-06 00:00:00+00:00,-0.018987343
2003-06-09 00:00:00+00:00,0.0012793839
2003-06-10 00:00:00+00:00,-0.020332294
2003-06-11 00:00:00+00:00,0.008203904
2003-06-12 00:00:00+00:00,0.0064202566
2003-06-13 00:00:00+00:00,0.012739282
2003-06-16 00:00:00+00:00,0.005200833
2003-06-17 00:00:00+00:00,0.0053326474
2003-06-18 00:00:00+00:00,0.008610727
2003-06-19 00:00:00+00:00,0.0055177244
2003-06-20 00:00:00+00:00,-0.007027859
2003-06-23 00:00:00+00:00,-0.0027368325
2003-06-24 00:00:00+00:00,-0.0009852638
2003-06-25 00:00:00+00:00,0.0048804954
2003-06-26 00:00:00+00:00,0.022899285
2003-06-27 00:00:00+00:00,0.00019633723
2003-06-30 00:00:00+00:00,0.011499904
2003-07-01 00:00:00+00:00,0.01059909
2003-07-02 00:00:00+00:00,-0.0053672236
2003-07-03 00:00:00+00:00,-0.03166237
2003-07-04 00:00:00+00:00,-0.023765005
2003-07-07 00:00:00+00:00,-0.04127329
2003-07-08 00:00:00+00:00,-0.0004575625
2003-07-09 00:00:00+00:00,0.009153913
2003-07-10 00:00:00+00:00,0.008055079
2003-07-11 00:00:00+00:00,0.0031301798
2003-07-14 00:00:00+00:00,-0.015391169
2003-07-15 00:00:00+00:00,-0.013284599
2003-07-16 00:00:00+00:00,0.008827056
2003-07-17 00:00:00+00:00,0.019022798
2003-07-18 00:00:00+00:00,0.0034492798
2003-07-21 00:00:00+00:00,-0.0042561092
2003-07-22 00:00:00+00:00,0.006799034
2003-07-23 00:00:00+00:00,0.013788497
2003-07-24 00:00:00+00:00,-0.008999026
2003-07-25 00:00:00+00:00,6.384478e-06
2003-07-28 00:00:00+00:00,-0.0129067805
2003-07-29 00:00:00+00:00,-0.00884021
2003-07-30 00:00:00+00:00,0.007788735
2003-07-31 00:00:00+00:00,-0.017167237
2003-08-01 00:00:00+00:00,-0.007583278
2003-08-04 00:00:00+00:00,0.016652
2003-08-05 00:00:00+00:00,-0.002402245
2003-08-06 00:00:00+00:00,0.016526114
2003-08-07 00:00:00+00:00,0.009565046
2003-08-08 00:00:00+00:00,0.010577698
2003-08-11 00:00:00+00:00,-0.01151104
2003-08-12 00:00:00+00:00,-0.001591445
2003-08-13 00:00:00+00:00,-0.013476417
2003-08-14 00:00:00+00:00,-0.01603134
2003-08-15 00:00:00+00:00,0.0042965394
2003-08-18 00:00:00+00:00,-0.007920907
2003-08-19 00:00:00+00:00,0.0004187955
2003-08-20 00:00:00+00:00,-0.0044154553
2003-08-21 00:00:00+00:00,-0.010632224
2003-08-22 00:00:00+00:00,-0.0014100997
2003-08-25 00:00:00+00:00,0.0036787144
2003-08-26 00:00:00+00:00,0.00017207838
2003-08-27 00:00:00+00:00,0.0038629568
2003-08-28 00:00:00+00:00,0.0078341635
2003-08-29 00:00:00+00:00,-0.0017037175
2003-09-01 00:00:00+00:00,-0.0061686914
2003-09-02 00:00:00+00:00,-0.007945353
2003-09-03 00:00:00+00:00,-0.003957713
2003-09-04 00:00:00+00:00,0.015397349
2003-09-05 00:00:00+00:00,0.016124401
2003-09-08 00:00:00+00:00,0.0017872086
2003-09-09 00:00:00+00:00,-0.0029361984
2003-09-10 00:00:00+00:00,0.012701999
2003-09-11 00:00:00+00:00,0.002336349
2003-09-12 00:00:00+00:00,0.011073683
2003-09-15 00:00:00+00:00,-0.0010181054
2003-09-16 00:00:00+00:00,-0.009878911
2003-09-17 00:00:00+00:00,-0.002162265
2003-09-18 00:00:00+00:00,-0.0065200017
2003-09-19 00:00:00+00:00,-0.0026011635
2003-09-22 00:00:00+00:00,0.008721702
2003-09-23 00:00:00+00:00,0.0016357364
2003-09-24 00:00:00+00:00,-0.0007480087
2003-09-25 00:00:00+00:00,0.008974763
2003-09-26 00:00:00+00:00,0.0012212317
2003-09-29 00:00:00+00:00,-0.0058383932
2003-09-30 00:00:00+00:00,-0.007184936
2003-10-01 00:00:00+00:00,-0.008181637
2003-10-02 00:00:00+00:00,0.0029020929
2003-10-03 00:00:00+00:00,0.036571983
2003-10-06 00:00:00+00:00,-0.0147528
2003-10-07 00:00:00+00:00,-0.0028235773
2003-10-08 00:00:00+00:00,-0.001016394
2003-10-09 00:00:00+00:00,-0.0018424201
2003-10-10 00:00:00+00:00,-0.01012631
2003-10-13 00:00:00+00:00,0.0018348848
2003-10-14 00:00:00+00:00,0.003996731
2003-10-15 00:00:00+00:00,0.0069290707
2003-10-16 00:00:00+00:00,0.0029642056
2003-10-17 00:00:00+00:00,-0.0071819257
2003-10-20 00:00:00+00:00,0.0070385113
2003-10-21 00:00:00+00:00,0.0053576417
2003-10-22 00:00:00+00:00,-0.011083381
2003-10-23 00:00:00+00:00,0.014328355
2003-10-24 00:00:00+00:00,0.0010986384
2003-10-27 00:00:00+00:00,-0.008370285
2003-10-28 00:00:00+00:00,-0.003124716
2003-10-29 00:00:00+00:00,-0.0016933011
2003-10-30 00:00:00+00:00,-0.001066623
2003-10-31 00:00:00+00:00,0.005706259
2003-11-03 00:00:00+00:00,-0.0056439172
2003-11-04 00:00:00+00:00,0.0014658524
2003-11-05 00:00:00+00:00,0.0010544626
2003-11-06 00:00:00+00:00,-0.0017026092
2003-11-07 00:00:00+00:00,0.00028345082
2003-11-10 00:00:00+00:00,0.006412573
2003-11-11 00:00:00+00:00,0.015098108
2003-11-12 00:00:00+00:00,-0.0011264677
2003-11-13 00:00:00+00:00,0.004616132
2003-11-14 00:00:00+00:00,0.0059380075
2003-11-17 00:00:00+00:00,0.018813064
2003-11-18 00:00:00+00:00,-0.003829346
2003-11-19 00:00:00+00:00,0.0040675662
2003-11-20 00:00:00+00:00,0.00089295395
2003-11-21 00:00:00+00:00,0.0032375117
2003-11-24 00:00:00+00:00,0.003884864
2003-11-25 00:00:00+00:00,-0.0028275724
2003-11-26 00:00:00+00:00,-0.0053619556
2003-11-27 00:00:00+00:00,0.004212634
2003-11-28 00:00:00+00:00,-0.003000475
2003-12-01 00:00:00+00:00,0.0019684527
2003-12-02 00:00:00+00:00,0.0014219387
2003-12-03 00:00:00+00:00,-0.002383726
2003-12-04 00:00:00+00:00,0.005608642
2003-12-05 00:00:00+00:00,0.014794506
2003-12-08 00:00:00+00:00,-0.0031580394
2003-12-09 00:00:00+00:00,-0.00013971562
2003-12-10 00:00:00+00:00,0.002177036
2003-12-11 00:00:00+00:00,-0.0031041638
2003-12-12 00:00:00+00:00,-0.0019600661
2003-12-15 00:00:00+00:00,0.0026853627
2003-12-16 00:00:00+00:00,-0.0009524862
2003-12-17 00:00:00+00:00,-0.0011286346
2003-12-18 00:00:00+00:00,-0.00348966
2003-12-19 00:00:00+00:00,0.00556325
2003-12-22 00:00:00+00:00,-0.0007630903
2003-12-23 00:00:00+00:00,0.0043433476
2003-12-24 00:00:00+00:00,-0.008926466
2003-12-25 00:00:00+00:00,0.005965613
2003-12-26 00:00:00+00:00,0.0015938253
2003-12-29 00:00:00+00:00,-0.00013426272
2003-12-30 00:00:00+00:00,0.0011262768
2003-12-31 00:00:00+00:00,0.0047114254
2004-01-01 00:00:00+00:00,0.006295683
2004-01-02 00:00:00+00:00,-0.00089654187
2004-01-05 00:00:00+00:00,-0.000805933
2004-01-06 00:00:00+00:00,-0.0047754264
2004-01-07 00:00:00+00:00,0.003928808
2004-01-08 00:00:00+00:00,-0.005650471
2004-01-09 00:00:00+00:00,-0.006707427
2004-01-12 00:00:00+00:00,0.0033923513
2004-01-13 00:00:00+00:00,0.00097409287
2004-01-14 00:00:00+00:00,-0.006207777
2004-01-15 00:00:00+00:00,0.002916026
2004-01-16 00:00:00+00:00,-0.007592167
2004-01-19 00:00:00+00:00,-0.008567239
2004-01-20 00:00:00+00:00,0.00079956837
2004-01-21 00:00:00+00:00,-0.0029029388
2004-01-22 00:00:00+00:00,-0.00070110336
2004-01-23 00:00:00+00:00,0.0013620723
2004-01-26 00:00:00+00:00,0.0022825394
2004-01-27 00:00:00+00:00,0.008602811
2004-01-28 00:00:00+00:00,0.0143308025
2004-01-29 00:00:00+00:00,0.0153668355
2004-01-30 00:00:00+00:00,-0.0027206028
2004-02-02 00:00:00+00:00,-0.0036864567
2004-02-03 00:00:00+00:00,0.0027676467
2004-02-04 00:00:00+00:00,0.0014732722
2004-02-05 00:00:00+00:00,-0.0013377889
2004-02-06 00:00:00+00:00,-0.0027462132
2004-02-09 00:00:00+00:00,0.0011947276
2004-02-10 00:00:00+00:00,0.007758345
2004-02-11 00:00:00+00:00,0.0035570748
2004-02-12 00:00:00+00:00,0.0047452827
2004-02-13 00:00:00+00:00,0.00417755
2004-02-16 00:00:00+00:00,-0.0015139718
2004-02-17 00:00:00+00:00,0.0125121465
2004-02-18 00:00:00+00:00,-0.0020256434
2004-02-19 00:00:00+00:00,-0.0019110702
2004-02-20 00:00:00+00:00,-0.0024834033
2004-02-23 00:00:00+00:00,0.0012483806
2004-02-24 00:00:00+00:00,-0.002331851
2004-02-25 00:00:00+00:00,-0.006558071
2004-02-26 00:00:00+00:00,-0.0012883143
2004-02-27 00:00:00+00:00,-0.0038640145
2004-03-01 00:00:00+00:00,0.0025902437
2004-03-02 00:00:00+00:00,0.0064265905
2004-03-03 00:00:00+00:00,0.0070746914
2004-03-04 00:00:00+00:00,-0.0058824853
2004-03-05 00:00:00+00:00,-0.01039825
2004-03-08 00:00:00+00:00,-0.003783425
2004-03-09 00:00:00+00:00,0.0018328066
2004-03-10 00:00:00+00:00,0.005346286
2004-03-11 00:00:00+00:00,0.0005096479
2004-03-12 00:00:00+00:00,-0.0047483887
2004-03-15 00:00:00+00:00,0.001355242
2004-03-16 00:00:00+00:00,0.0046449685
2004-03-17 00:00:00+00:00,-0.005005266
2004-03-18 00:00:00+00:00,0.008097169
2004-03-19 00:00:00+00:00,-0.00094858056
2004-03-22 00:00:00+00:00,-0.0005826645
2004-03-23 00:00:00+00:00,0.001640853
2004-03-24 00:00:00+00:00,-0.0072649815
2004-03-25 00:00:00+00:00,-0.0014921641
2004-03-26 00:00:00+00:00,0.0025803414
2004-03-29 00:00:00+00:00,0.009951109
2004-03-30 00:00:00+00:00,0.0039671967
2004-03-31 00:00:00+00:00,0.0039512785
2004-04-01 00:00:00+00:00,0.0028614406
2004-04-02 00:00:00+00:00,-1.8965453e-05
2004-04-05 00:00:00+00:00,0.0026487228
2004-04-06 00:00:00+00:00,0.0038359864
2004-04-07 00:00:00+00:00,0.0049798517
2004-04-08 00:00:00+00:00,0.00551722
2004-04-09 00:00:00+00:00,0.0049073836
2004-04-12 00:00:00+00:00,-0.005883241
2004-04-13 00:00:00+00:00,0.008696045
2004-04-14 00:00:00+00:00,0.007229966
2004-04-15 00:00:00+00:00,0.004638908
2004-04-16 00:00:00+00:00,0.0036520595
2004-04-19 00:00:00+00:00,-7.421244e-05
2004-04-20 00:00:00+00:00,-0.007816659
2004-04-21 00:00:00+00:00,0.0060121077
2004-04-22 00:00:00+00:00,0.0076369056
2004-04-23 00:00:00+00:00,-0.008189215
2004-04-26 00:00:00+00:00,-0.0011608142
2004-04-27 00:00:00+00:00,0.005962706
2004-04-28 00:00:00+00:00,-0.008426696
2004-04-29 00:00:00+00:00,0.0022269245
2004-04-30 00:00:00+00:00,0.008660357
2004-05-03 00:00:00+00:00,-0.007355947
2004-05-04 00:00:00+00:00,0.00076696556
2004-05-05 00:00:00+00:00,0.0013729053
2004-05-06 00:00:00+00:00,0.00018868316
2004-05-07 00:00:00+00:00,-0.030769574
2004-05-10 00:00:00+00:00,0.011595892
2004-05-11 00:00:00+00:00,-0.004686734
2004-05-12 00:00:00+00:00,0.0022485722
2004-05-13 00:00:00+00:00,-0.01212
2004-05-14 00:00:00+00:00,0.009784986
2004-05-17 00:00:00+00:00,0.0087079685
2004-05-18 00:00:00+00:00,0.0018929904
2004-05-19 00:00:00+00:00,0.004908334
2004-05-20 00:00:00+00:00,0.003609497
2004-05-21 00:00:00+00:00,0.0059107486
2004-05-24 00:00:00+00:00,-0.0026642755
2004-05-25 00:00:00+00:00,0.0069936947
2004-05-26 00:00:00+00:00,0.006497695
2004-05-27 00:00:00+00:00,0.008079041
2004-05-28 00:00:00+00:00,0.005732917
2004-05-31 00:00:00+00:00,0.005354872
2004-06-01 00:00:00+00:00,-0.0022424422
2004-06-02 00:00:00+00:00,-0.0018006014
2004-06-03 00:00:00+00:00,0.001582669
2004-06-04 00:00:00+00:00,-0.002677843
2004-06-07 00:00:00+00:00,0.008224341
2004-06-08 00:00:00+00:00,0.004650279
2004-06-09 00:00:00+00:00,0.004701905
2004-06-10 00:00:00+00:00,-0.0013304561
2004-06-11 00:00:00+00:00,0.001545595
2004-06-14 00:00:00+00:00,-0.0033311788
2004-06-15 00:00:00+00:00,0.011413721
2004-06-16 00:00:00+00:00,-0.0020513628
2004-06-17 00:00:00+00:00,-0.005042541
2004-06-18 00:00:00+00:00,0.0054669366
2004-06-21 00:00:00+00:00,0.004651501
2004-06-22 00:00:00+00:00,0.0005763711
2004-06-23 00:00:00+00:00,-0.0012661018
2004-06-24 00:00:00+00:00,0.003022504
2004-06-25 00:00:00+00:00,0.0067485147
2004-06-28 00:00:00+00:00,-0.0036129502
2004-06-29 00:00:00+00:00,0.007357641
2004-06-30 00:00:00+00:00,0.0085205035
2004-07-01 00:00:00+00:00,0.0034686038
2004-07-02 00:00:00+00:00,-0.0006199712
2004-07-05 00:00:00+00:00,-6.7645684e-05
2004-07-06 00:00:00+00:00,0.009393876
2004-07-07 00:00:00+00:00,-0.005354785
2004-07-08 00:00:00+00:00,0.0037120346
2004-07-09 00:00:00+00:00,-0.0041921907
2004-07-12 00:00:00+00:00,0.0010961846
2004-07-13 00:00:00+00:00,0.009704851
2004-07-14 00:00:00+00:00,0.004573185
2004-07-15 00:00:00+00:00,0.004905735
2004-07-16 00:00:00+00:00,-0.02331075
2004-07-19 00:00:00+00:00,0.002094605
2004-07-20 00:00:00+00:00,0.018496266
2004-07-21 00:00:00+00:00,0.013884779
2004-07-22 00:00:00+00:00,-0.0040841065
2004-07-23 00:00:00+00:00,0.0066457028
2004-07-26 00:00:00+00:00,0.006879654
2004-07-27 00:00:00+00:00,-0.00035432354
2004-07-28 00:00:00+00:00,-0.006339011
2004-07-29 00:00:00+00:00,-0.0074234884
2004-07-30 00:00:00+00:00,-0.006595959
2004-08-02 00:00:00+00:00,0.0034126402
2004-08-03 00:00:00+00:00,-0.0017852228
2004-08-04 00:00:00+00:00,-0.00018554227
2004-08-05 00:00:00+00:00,-0.0051833885
2004-08-06 00:00:00+00:00,-0.004239967
2004-08-09 00:00:00+00:00,-0.00021997222
2004-08-10 00:00:00+00:00,-0.0013025133
2004-08-11 00:00:00+00:00,0.004426155
2004-08-12 00:00:00+00:00,-0.0053824997
2004-08-13 00:00:00+00:00,0.00034820102
2004-08-16 00:00:00+00:00,0.010972698
2004-08-17 00:00:00+00:00,0.0026188737
2004-08-18 00:00:00+00:00,0.0037762974
2004-08-19 00:00:00+00:00,0.0025838963
2004-08-20 00:00:00+00:00,-0.002020677
2004-08-23 00:00:00+00:00,0.007204687
2004-08-24 00:00:00+00:00,0.001739692
2004-08-25 00:00:00+00:00,-0.0031196512
2004-08-26 00:00:00+00:00,-0.006661772
2004-08-27 00:00:00+00:00,-0.008742879
2004-08-30 00:00:00+00:00,0.0014639548
2004-08-31 00:00:00+00:00,-0.0040183044
2004-09-01 00:00:00+00:00,0.0035025198
2004-09-02 00:00:00+00:00,0.0037003933
2004-09-03 00:00:00+00:00,0.0026150234
2004-09-06 00:00:00+00:00,-0.00055088196
2004-09-07 00:00:00+00:00,0.0060066916
2004-09-08 00:00:00+00:00,-0.0012577516
2004-09-09 00:00:00+00:00,-0.0051677977
2004-09-10 00:00:00+00:00,0.0029823186
2004-09-13 00:00:00+00:00,0.0018934202
2004-09-14 00:00:00+00:00,-0.002278441
2004-09-15 00:00:00+00:00,-0.002441958
2004-09-16 00:00:00+00:00,-0.00022398308
2004-09-17 00:00:00+00:00,-0.0022361043
2004-09-20 00:00:00+00:00,0.0024142643
2004-09-21 00:00:00+00:00,0.0073236823
2004-09-22 00:00:00+00:00,0.002251463
2004-09-23 00:00:00+00:00,0.0028484534
2004-09-24 00:00:00+00:00,-0.00030285039
2004-09-27 00:00:00+00:00,0.004608337
2004-09-28 00:00:00+00:00,-0.00097785
2004-09-29 00:00:00+00:00,0.0072620227
2004-09-30 00:00:00+00:00,0.0034465825
2004-10-01 00:00:00+00:00,-0.0041805683
2004-10-04 00:00:00+00:00,0.0018130578
2004-10-05 00:00:00+00:00,-0.0065221535
2004-10-06 00:00:00+00:00,-0.0027412057
2004-10-07 00:00:00+00:00,0.0031087245
2004-10-08 00:00:00+00:00,-0.007307186
2004-10-11 00:00:00+00:00,0.005763555
2004-10-12 00:00:00+00:00,-0.005225883
2004-10-13 00:00:00+00:00,0.008087939
2004-10-14 00:00:00+00:00,0.0008227853
2004-10-15 00:00:00+00:00,-0.011603061
2004-10-18 00:00:00+00:00,-0.0012789431
2004-10-19 00:00:00+00:00,0.0010402442
2004-10-20 00:00:00+00:00,-0.01013935
2004-10-21 00:00:00+00:00,-0.0066339877
2004-10-22 00:00:00+00:00,-0.0025787256
2004-10-25 00:00:00+00:00,-0.007994177
2004-10-26 00:00:00+00:00,-0.0008474218
2004-10-27 00:00:00+00:00,0.0033018403
2004-10-28 00:00:00+00:00,-0.0021799519
2004-10-29 00:00:00+00:00,0.007130719
2004-11-01 00:00:00+00:00,-0.0010374933
2004-11-02 00:00:00+00:00,0.00700966
2004-11-03 00:00:00+00:00,-0.0036711916
2004-11-04 00:00:00+00:00,-0.0045659626
2004-11-05 00:00:00+00:00,0.008033747
2004-11-08 00:00:00+00:00,0.005607847
2004-11-09 00:00:00+00:00,0.00016371999
2004-11-10 00:00:00+00:00,0.0013356017
2004-11-11 00:00:00+00:00,-0.015902335
2004-11-12 00:00:00+00:00,-0.010705666
2004-11-15 00:00:00+00:00,0.0027125236
2004-11-16 00:00:00+00:00,-0.0013209853
2004-11-17 00:00:00+00:00,-0.0070094373
2004-11-18 00:00:00+00:00,0.008681959
2004-11-19 00:00:00+00:00,-0.0049759382
2004-11-22 00:00:00+00:00,-0.008748175
2004-11-23 00:00:00+00:00,-0.0029362142
2004-11-24 00:00:00+00:00,-0.011333266
2004-11-25 00:00:00+00:00,0.0040983
2004-11-26 00:00:00+00:00,-0.0021863454
2004-11-29 00:00:00+00:00,-0.0022421703
2004-11-30 00:00:00+00:00,-0.0004162942
2004-12-01 00:00:00+00:00,0.022573134
2004-12-02 00:00:00+00:00,0.00061129406
2004-12-03 00:00:00+00:00,-0.0012592282
2004-12-06 00:00:00+00:00,0.0010632349
2004-12-07 00:00:00+00:00,-0.0073362044
2004-12-08 00:00:00+00:00,-0.002892322
2004-12-09 00:00:00+00:00,0.0005296543
2004-12-10 00:00:00+00:00,0.00027813762
2004-12-13 00:00:00+00:00,-0.0052926894
2004-12-14 00:00:00+00:00,0.0014282434
2004-12-15 00:00:00+00:00,-0.0027148044
2004-12-16 00:00:00+00:00,0.0035202038
2004-12-17 00:00:00+00:00,0.017470568
2004-12-20 00:00:00+00:00,-0.008739917
2004-12-21 00:00:00+00:00,0.0063754576
2004-12-22 00:00:00+00:00,-0.0034761196
2004-12-23 00:00:00+00:00,-0.011417681
2004-12-24 00:00:00+00:00,0.0019034067
2004-12-27 00:00:00+00:00,0.0018961178
2004-12-28 00:00:00+00:00,0.004689553
2004-12-29 00:00:00+00:00,0.0047382326
2004-12-30 00:00:00+00:00,0.0044676154
2004-12-31 00:00:00+00:00,0.0017101308
2005-01-03 00:00:00+00:00,-0.0033727735
2005-01-04 00:00:00+00:00,0.032795068
2005-01-05 00:00:00+00:00,0.0056826007
2005-01-06 00:00:00+00:00,0.0035417327
2005-01-07 00:00:00+00:00,0.003770732
2005-01-10 00:00:00+00:00,0.00032601133
2005-01-11 00:00:00+00:00,-0.0010108054
2005-01-12 00:00:00+00:00,-0.0002609319
2005-01-13 00:00:00+00:00,0.0013371212
2005-01-14 00:00:00+00:00,-0.002408107
2005-01-17 00:00:00+00:00,-0.0027490056
2005-01-18 00:00:00+00:00,-0.0039855978
2005-01-19 00:00:00+00:00,-0.0034354534
2005-01-20 00:00:00+00:00,0.009588973
2005-01-21 00:00:00+00:00,-0.0026368585
2005-01-24 00:00:00+00:00,-0.004402337
2005-01-25 00:00:00+00:00,-0.0050748293
2005-01-26 00:00:00+00:00,0.0036841268
2005-01-27 00:00:00+00:00,-0.000883623
2005-01-28 00:00:00+00:00,0.0027220289
2005-01-31 00:00:00+00:00,-0.0047648153
2005-02-01 00:00:00+00:00,0.0026685973
2005-02-02 00:00:00+00:00,-0.0033158832
2005-02-03 00:00:00+00:00,-0.0057422076
2005-02-04 00:00:00+00:00,-0.0054996978
2005-02-07 00:00:00+00:00,-0.0031631943
2005-02-08 00:00:00+00:00,0.0026822244
2005-02-09 00:00:00+00:00,-0.00019799735
2005-02-10 00:00:00+00:00,0.0034585285
2005-02-11 00:00:00+00:00,0.0021916432
2005-02-14 00:00:00+00:00,0.0038153934
2005-02-15 00:00:00+00:00,0.0071712737
2005-02-16 00:00:00+00:00,-0.000840866
2005-02-17 00:00:00+00:00,-0.00013129564
2005-02-18 00:00:00+00:00,-0.00041991868
2005-02-21 00:00:00+00:00,-0.0011633749
