Date,model
2007-08-15 00:00:00+00:00,-0.01095729
2007-08-16 00:00:00+00:00,-0.03596307
2007-08-17 00:00:00+00:00,0.00860083
2007-08-20 00:00:00+00:00,0.00209499
2007-08-21 00:00:00+00:00,-0.00328949
2007-08-22 00:00:00+00:00,0.00717813
2007-08-23 00:00:00+00:00,0.00608745
2007-08-24 00:00:00+00:00,0.00105079
2007-08-27 00:00:00+00:00,0.00033027
2007-08-28 00:00:00+00:00,-0.00940304
2007-08-29 00:00:00+00:00,0.00298745
2007-08-30 00:00:00+00:00,0.00091875
2007-08-31 00:00:00+00:00,0.00407790
2007-09-03 00:00:00+00:00,-0.00062548
2007-09-04 00:00:00+00:00,0.00228158
2007-09-05 00:00:00+00:00,-0.00342240
2007-09-06 00:00:00+00:00,0.00183451
2007-09-07 00:00:00+00:00,-0.00121944
2007-09-10 00:00:00+00:00,-0.00130120
2007-09-11 00:00:00+00:00,0.00125812
2007-09-12 00:00:00+00:00,0.00022336
2007-09-13 00:00:00+00:00,-0.00401882
2007-09-14 00:00:00+00:00,-0.00046960
2007-09-17 00:00:00+00:00,-0.00150054
2007-09-18 00:00:00+00:00,0.00193336
2007-09-19 00:00:00+00:00,-0.00001676
2007-09-20 00:00:00+00:00,-0.00031156
2007-09-21 00:00:00+00:00,0.00202665
2007-09-24 00:00:00+00:00,0.00035100
2007-09-25 00:00:00+00:00,0.00170724
2007-09-26 00:00:00+00:00,0.00034571
2007-09-27 00:00:00+00:00,0.00260897
2007-09-28 00:00:00+00:00,0.00107009
2007-10-01 00:00:00+00:00,-0.00086566
2007-10-02 00:00:00+00:00,-0.00017259
2007-10-03 00:00:00+00:00,-0.00050890
2007-10-04 00:00:00+00:00,0.00252704
2007-10-05 00:00:00+00:00,-0.00029657
2007-10-08 00:00:00+00:00,-0.00410173
2007-10-09 00:00:00+00:00,0.00134808
2007-10-10 00:00:00+00:00,0.00239777
2007-10-11 00:00:00+00:00,0.00315091
2007-10-12 00:00:00+00:00,0.00263251
2007-10-15 00:00:00+00:00,0.00525674
2007-10-16 00:00:00+00:00,-0.00160231
2007-10-17 00:00:00+00:00,0.00084035
2007-10-18 00:00:00+00:00,0.00361804
2007-10-19 00:00:00+00:00,-0.00311265
2007-10-22 00:00:00+00:00,-0.00333447
2007-10-23 00:00:00+00:00,0.00333012
2007-10-24 00:00:00+00:00,0.00397724
2007-10-25 00:00:00+00:00,0.00756478
2007-10-26 00:00:00+00:00,0.01001456
2007-10-29 00:00:00+00:00,0.00769503
2007-10-30 00:00:00+00:00,-0.00697356
2007-10-31 00:00:00+00:00,0.01423776
2007-11-01 00:00:00+00:00,-0.00912462
2007-11-02 00:00:00+00:00,0.00963052
2007-11-05 00:00:00+00:00,-0.00396543
2007-11-06 00:00:00+00:00,0.01358751
2007-11-07 00:00:00+00:00,0.00112245
2007-11-08 00:00:00+00:00,-0.00318427
2007-11-09 00:00:00+00:00,-0.00392106
2007-11-12 00:00:00+00:00,-0.01206463
2007-11-13 00:00:00+00:00,-0.01231960
2007-11-14 00:00:00+00:00,0.01066137
2007-11-15 00:00:00+00:00,-0.01503208
2007-11-16 00:00:00+00:00,0.00166025
2007-11-19 00:00:00+00:00,-0.00315877
2007-11-20 00:00:00+00:00,0.01193560
2007-11-21 00:00:00+00:00,-0.00152019
2007-11-22 00:00:00+00:00,0.00144463
2007-11-23 00:00:00+00:00,0.00261049
2007-11-26 00:00:00+00:00,0.00015882
2007-11-27 00:00:00+00:00,-0.00260685
2007-11-28 00:00:00+00:00,0.00108913
2007-11-29 00:00:00+00:00,-0.00222436
2007-11-30 00:00:00+00:00,-0.00806210
2007-12-03 00:00:00+00:00,0.00209542
2007-12-04 00:00:00+00:00,0.00589841
2007-12-05 00:00:00+00:00,-0.00336364
2007-12-06 00:00:00+00:00,0.00586083
2007-12-07 00:00:00+00:00,-0.00651260
2007-12-10 00:00:00+00:00,0.00310270
2007-12-11 00:00:00+00:00,0.00352295
2007-12-12 00:00:00+00:00,0.00495454
2007-12-13 00:00:00+00:00,-0.00748744
2007-12-14 00:00:00+00:00,-0.00336167
2007-12-17 00:00:00+00:00,-0.00277147
2007-12-18 00:00:00+00:00,0.00034349
2007-12-19 00:00:00+00:00,0.00120356
2007-12-20 00:00:00+00:00,0.00004379
2007-12-21 00:00:00+00:00,0.00275146
2007-12-24 00:00:00+00:00,0.00029081
2007-12-25 00:00:00+00:00,0.00063775
2007-12-26 00:00:00+00:00,0.00303948
2007-12-27 00:00:00+00:00,0.00314336
2007-12-28 00:00:00+00:00,0.00299764
2007-12-31 00:00:00+00:00,-0.00071149
2008-01-01 00:00:00+00:00,-0.00069046
2008-01-02 00:00:00+00:00,0.01018369
2008-01-03 00:00:00+00:00,0.00212060
2008-01-04 00:00:00+00:00,-0.00024505
2008-01-07 00:00:00+00:00,-0.00366079
2008-01-08 00:00:00+00:00,0.00225945
2008-01-09 00:00:00+00:00,0.00069581
2008-01-10 00:00:00+00:00,-0.00076531
2008-01-11 00:00:00+00:00,0.00027536
2008-01-14 00:00:00+00:00,0.00282870
2008-01-15 00:00:00+00:00,-0.00207136
2008-01-16 00:00:00+00:00,-0.00404194
2008-01-17 00:00:00+00:00,0.00140369
2008-01-18 00:00:00+00:00,0.00054850
2008-01-21 00:00:00+00:00,-0.00166206
2008-01-22 00:00:00+00:00,-0.00002098
2008-01-23 00:00:00+00:00,-0.00135059
2008-01-24 00:00:00+00:00,0.00226984
2008-01-25 00:00:00+00:00,0.00216098
2008-01-28 00:00:00+00:00,0.00220588
2008-01-29 00:00:00+00:00,0.00006843
2008-01-30 00:00:00+00:00,0.00129004
2008-01-31 00:00:00+00:00,0.00024240
2008-02-01 00:00:00+00:00,0.00047455
2008-02-04 00:00:00+00:00,0.00008994
2008-02-05 00:00:00+00:00,-0.00252799
2008-02-06 00:00:00+00:00,-0.00078862
2008-02-07 00:00:00+00:00,-0.00047841
2008-02-08 00:00:00+00:00,0.00481241
2008-02-11 00:00:00+00:00,0.00459674
2008-02-12 00:00:00+00:00,-0.00525818
2008-02-13 00:00:00+00:00,-0.00039193
2008-02-14 00:00:00+00:00,0.00127527
2008-02-15 00:00:00+00:00,0.00288229
2008-02-18 00:00:00+00:00,0.00150301
2008-02-19 00:00:00+00:00,0.00388917
2008-02-20 00:00:00+00:00,-0.00084021
2008-02-21 00:00:00+00:00,0.00399955
2008-02-22 00:00:00+00:00,0.00129062
2008-02-25 00:00:00+00:00,-0.00505547
2008-02-26 00:00:00+00:00,0.00184215
2008-02-27 00:00:00+00:00,0.00238260
2008-02-28 00:00:00+00:00,0.00965553
2008-02-29 00:00:00+00:00,0.00662222
2008-03-03 00:00:00+00:00,0.01083138
2008-03-04 00:00:00+00:00,-0.00212871
2008-03-05 00:00:00+00:00,0.00295029
2008-03-06 00:00:00+00:00,0.00123421
2008-03-07 00:00:00+00:00,0.00214169
2008-03-10 00:00:00+00:00,0.00225614
2008-03-11 00:00:00+00:00,-0.00398200
2008-03-12 00:00:00+00:00,0.00453413
2008-03-13 00:00:00+00:00,0.00509273
2008-03-14 00:00:00+00:00,0.00538204
2008-03-17 00:00:00+00:00,-0.00034618
2008-03-18 00:00:00+00:00,-0.00056386
2008-03-19 00:00:00+00:00,-0.00920240
2008-03-20 00:00:00+00:00,-0.00755356
2008-03-21 00:00:00+00:00,-0.00847718
2008-03-24 00:00:00+00:00,-0.00201185
2008-03-25 00:00:00+00:00,0.00106183
2008-03-26 00:00:00+00:00,0.00724363
2008-03-27 00:00:00+00:00,-0.00014027
2008-03-28 00:00:00+00:00,-0.00167723
2008-03-31 00:00:00+00:00,-0.00518619
2008-04-01 00:00:00+00:00,-0.00878396
2008-04-02 00:00:00+00:00,0.00607581
2008-04-03 00:00:00+00:00,-0.00037365
2008-04-04 00:00:00+00:00,0.00650525
2008-04-07 00:00:00+00:00,0.00234655
2008-04-08 00:00:00+00:00,-0.00074687
2008-04-09 00:00:00+00:00,0.00799245
2008-04-10 00:00:00+00:00,0.00060185
2008-04-11 00:00:00+00:00,0.00420367
2008-04-14 00:00:00+00:00,0.00177212
2008-04-15 00:00:00+00:00,0.00041469
2008-04-16 00:00:00+00:00,0.00362729
2008-04-17 00:00:00+00:00,-0.00379502
2008-04-18 00:00:00+00:00,-0.00600276
2008-04-21 00:00:00+00:00,0.00220785
2008-04-22 00:00:00+00:00,0.00499297
2008-04-23 00:00:00+00:00,-0.00507676
2008-04-24 00:00:00+00:00,-0.01013686
2008-04-25 00:00:00+00:00,0.00187581
2008-04-28 00:00:00+00:00,0.00242541
2008-04-29 00:00:00+00:00,-0.00512614
2008-04-30 00:00:00+00:00,-0.00150952
2008-05-01 00:00:00+00:00,-0.01026464
2008-05-02 00:00:00+00:00,-0.00016747
2008-05-05 00:00:00+00:00,0.01015701
2008-05-06 00:00:00+00:00,0.00352200
2008-05-07 00:00:00+00:00,0.00088059
2008-05-08 00:00:00+00:00,0.00548060
2008-05-09 00:00:00+00:00,0.00809321
2008-05-12 00:00:00+00:00,-0.00097614
2008-05-13 00:00:00+00:00,-0.00282581
2008-05-14 00:00:00+00:00,-0.00261234
2008-05-15 00:00:00+00:00,-0.00014438
2008-05-16 00:00:00+00:00,0.00658671
2008-05-19 00:00:00+00:00,-0.00033439
2008-05-20 00:00:00+00:00,0.00979545
2008-05-21 00:00:00+00:00,0.00924060
2008-05-22 00:00:00+00:00,-0.00462226
2008-05-23 00:00:00+00:00,0.00512050
2008-05-26 00:00:00+00:00,0.00481027
2008-05-27 00:00:00+00:00,-0.00727457
2008-05-28 00:00:00+00:00,0.00054608
2008-05-29 00:00:00+00:00,-0.00905812
2008-05-30 00:00:00+00:00,0.00252032
2008-06-02 00:00:00+00:00,0.00018055
2008-06-03 00:00:00+00:00,-0.00553710
2008-06-04 00:00:00+00:00,-0.00259125
2008-06-05 00:00:00+00:00,0.00948749
2008-06-06 00:00:00+00:00,0.01948921
2008-06-09 00:00:00+00:00,-0.00693831
2008-06-10 00:00:00+00:00,-0.00695471
2008-06-11 00:00:00+00:00,0.00864091
2008-06-12 00:00:00+00:00,-0.00243046
2008-06-13 00:00:00+00:00,-0.00225006
2008-06-16 00:00:00+00:00,0.00408190
2008-06-17 00:00:00+00:00,-0.00196349
2008-06-18 00:00:00+00:00,0.00393679
2008-06-19 00:00:00+00:00,-0.00477392
2008-06-20 00:00:00+00:00,0.00488466
2008-06-23 00:00:00+00:00,-0.00084068
2008-06-24 00:00:00+00:00,0.00194613
2008-06-25 00:00:00+00:00,-0.00128299
2008-06-26 00:00:00+00:00,0.00912155
2008-06-27 00:00:00+00:00,0.00199463
2008-06-30 00:00:00+00:00,0.00193413
2008-07-01 00:00:00+00:00,0.00431056
2008-07-02 00:00:00+00:00,0.00573009
2008-07-03 00:00:00+00:00,-0.00307656
2008-07-04 00:00:00+00:00,-0.00315332
2008-07-07 00:00:00+00:00,-0.00680153
2008-07-08 00:00:00+00:00,-0.00738013
2008-07-09 00:00:00+00:00,0.00047850
2008-07-10 00:00:00+00:00,0.01106778
2008-07-11 00:00:00+00:00,0.00980006
2008-07-14 00:00:00+00:00,0.00012204
2008-07-15 00:00:00+00:00,-0.00699091
2008-07-16 00:00:00+00:00,-0.00643840
2008-07-17 00:00:00+00:00,-0.00671599
2008-07-18 00:00:00+00:00,-0.00024976
2008-07-21 00:00:00+00:00,0.00650763
2008-07-22 00:00:00+00:00,-0.00609127
2008-07-23 00:00:00+00:00,-0.01231626
2008-07-24 00:00:00+00:00,0.00144382
2008-07-25 00:00:00+00:00,-0.00293718
2008-07-28 00:00:00+00:00,0.00555286
2008-07-29 00:00:00+00:00,-0.01039921
2008-07-30 00:00:00+00:00,0.00128048
2008-07-31 00:00:00+00:00,-0.00243224
2008-08-01 00:00:00+00:00,-0.00112626
2008-08-04 00:00:00+00:00,-0.00770150
2008-08-05 00:00:00+00:00,-0.02123186
2008-08-06 00:00:00+00:00,-0.00688527
2008-08-07 00:00:00+00:00,0.00097857
2008-08-08 00:00:00+00:00,-0.02229347
2008-08-11 00:00:00+00:00,-0.00940232
2008-08-12 00:00:00+00:00,-0.00396532
2008-08-13 00:00:00+00:00,0.01119974
2008-08-14 00:00:00+00:00,-0.00657541
2008-08-15 00:00:00+00:00,-0.00616313
2008-08-18 00:00:00+00:00,0.00245661
2008-08-19 00:00:00+00:00,0.00871492
2008-08-20 00:00:00+00:00,0.00261468
2008-08-21 00:00:00+00:00,0.01387716
2008-08-22 00:00:00+00:00,-0.01916992
2008-08-25 00:00:00+00:00,0.00130008
2008-08-26 00:00:00+00:00,-0.00165162
2008-08-27 00:00:00+00:00,0.00374237
2008-08-28 00:00:00+00:00,-0.00262325
2008-08-29 00:00:00+00:00,0.00008427
2008-09-01 00:00:00+00:00,-0.00347576
2008-09-02 00:00:00+00:00,-0.00425772
2008-09-03 00:00:00+00:00,0.00439415
2008-09-04 00:00:00+00:00,0.00808516
2008-09-05 00:00:00+00:00,-0.00072827
2008-09-08 00:00:00+00:00,-0.00354842
2008-09-09 00:00:00+00:00,0.00470186
2008-09-10 00:00:00+00:00,-0.00306227
2008-09-11 00:00:00+00:00,-0.00303392
2008-09-12 00:00:00+00:00,0.00077811
2008-09-15 00:00:00+00:00,0.01601021
2008-09-16 00:00:00+00:00,0.00127209
2008-09-17 00:00:00+00:00,0.01097021
2008-09-18 00:00:00+00:00,0.00114594
2008-09-19 00:00:00+00:00,-0.02618266
2008-09-22 00:00:00+00:00,-0.00352715
2008-09-23 00:00:00+00:00,0.00463708
2008-09-24 00:00:00+00:00,0.00624931
2008-09-25 00:00:00+00:00,-0.00731876
2008-09-26 00:00:00+00:00,0.00857936
2008-09-29 00:00:00+00:00,0.02626379
2008-09-30 00:00:00+00:00,-0.00452206
2008-10-01 00:00:00+00:00,0.00347658
2008-10-02 00:00:00+00:00,0.01039222
2008-10-03 00:00:00+00:00,0.00033143
2008-10-06 00:00:00+00:00,0.02325547
2008-10-07 00:00:00+00:00,-0.01070608
2008-10-08 00:00:00+00:00,0.00965424
2008-10-09 00:00:00+00:00,-0.00795868
2008-10-10 00:00:00+00:00,0.01608870
2008-10-13 00:00:00+00:00,-0.00230995
2008-10-14 00:00:00+00:00,-0.01043599
2008-10-15 00:00:00+00:00,0.01103940
2008-10-16 00:00:00+00:00,0.01041663
2008-10-17 00:00:00+00:00,-0.00538584
2008-10-20 00:00:00+00:00,0.00124003
2008-10-21 00:00:00+00:00,0.00900308
2008-10-22 00:00:00+00:00,0.01593799
2008-10-23 00:00:00+00:00,0.00246478
2008-10-24 00:00:00+00:00,0.01237847
2008-10-27 00:00:00+00:00,0.00168132
2008-10-28 00:00:00+00:00,-0.00677991
2008-10-29 00:00:00+00:00,-0.00795574
2008-10-30 00:00:00+00:00,-0.00056808
2008-10-31 00:00:00+00:00,-0.00176788
2008-11-03 00:00:00+00:00,0.00143440
2008-11-04 00:00:00+00:00,-0.00832569
2008-11-05 00:00:00+00:00,0.00706955
2008-11-06 00:00:00+00:00,0.01063843
2008-11-07 00:00:00+00:00,-0.00158465
2008-11-10 00:00:00+00:00,-0.00073406
2008-11-11 00:00:00+00:00,0.00689917
2008-11-12 00:00:00+00:00,0.00609262
2008-11-13 00:00:00+00:00,0.00045520
2008-11-14 00:00:00+00:00,-0.00224903
2008-11-17 00:00:00+00:00,0.00309432
2008-11-18 00:00:00+00:00,0.00145337
2008-11-19 00:00:00+00:00,0.00367179
2008-11-20 00:00:00+00:00,0.00665274
2008-11-21 00:00:00+00:00,0.00090696
2008-11-24 00:00:00+00:00,-0.01084752
2008-11-25 00:00:00+00:00,0.00107918
2008-11-26 00:00:00+00:00,-0.00164909
2008-11-27 00:00:00+00:00,0.00061499
2008-11-28 00:00:00+00:00,0.00094787
2008-12-01 00:00:00+00:00,0.00933411
2008-12-02 00:00:00+00:00,0.00145306
2008-12-03 00:00:00+00:00,0.00143058
2008-12-04 00:00:00+00:00,0.00211662
2008-12-05 00:00:00+00:00,0.00682090
2008-12-08 00:00:00+00:00,-0.00832369
2008-12-09 00:00:00+00:00,0.00145056
2008-12-10 00:00:00+00:00,-0.00002004
2008-12-11 00:00:00+00:00,-0.00585632
2008-12-12 00:00:00+00:00,0.00264537
2008-12-15 00:00:00+00:00,0.00012114
2008-12-16 00:00:00+00:00,0.00170601
2008-12-17 00:00:00+00:00,-0.00155313
2008-12-18 00:00:00+00:00,0.00057664
2008-12-19 00:00:00+00:00,0.00132655
2008-12-22 00:00:00+00:00,0.00105144
2008-12-23 00:00:00+00:00,0.00200324
2008-12-24 00:00:00+00:00,0.00146580
2008-12-25 00:00:00+00:00,0.00140911
2008-12-26 00:00:00+00:00,0.00022354
2008-12-29 00:00:00+00:00,0.00049847
2008-12-30 00:00:00+00:00,0.00067150
2008-12-31 00:00:00+00:00,-0.00292294
2009-01-01 00:00:00+00:00,-0.00261818
2009-01-02 00:00:00+00:00,-0.00036632
2009-01-05 00:00:00+00:00,-0.00024551
2009-01-06 00:00:00+00:00,-0.00316115
2009-01-07 00:00:00+00:00,0.00163369
2009-01-08 00:00:00+00:00,0.00211864
2009-01-09 00:00:00+00:00,0.00035211
2009-01-12 00:00:00+00:00,0.00292110
2009-01-13 00:00:00+00:00,-0.00135280
2009-01-14 00:00:00+00:00,0.00257272
2009-01-15 00:00:00+00:00,-0.00000650
2009-01-16 00:00:00+00:00,-0.00178646
2009-01-19 00:00:00+00:00,0.00067010
2009-01-20 00:00:00+00:00,0.00124834
2009-01-21 00:00:00+00:00,0.00374696
2009-01-22 00:00:00+00:00,0.00169722
2009-01-23 00:00:00+00:00,0.00077054
2009-01-26 00:00:00+00:00,-0.00400464
2009-01-27 00:00:00+00:00,0.00280295
2009-01-28 00:00:00+00:00,-0.00420439
2009-01-29 00:00:00+00:00,0.00143638
2009-01-30 00:00:00+00:00,0.00046306
2009-02-02 00:00:00+00:00,0.00454446
2009-02-03 00:00:00+00:00,-0.00288968
2009-02-04 00:00:00+00:00,0.00019748
2009-02-05 00:00:00+00:00,-0.00292308
2009-02-06 00:00:00+00:00,-0.00502588
2009-02-09 00:00:00+00:00,-0.00099265
2009-02-10 00:00:00+00:00,0.01054136
2009-02-11 00:00:00+00:00,0.00258806
2009-02-12 00:00:00+00:00,0.00561166
2009-02-13 00:00:00+00:00,-0.00409293
2009-02-16 00:00:00+00:00,-0.00162806
2009-02-17 00:00:00+00:00,0.00832240
2009-02-18 00:00:00+00:00,-0.00089309
2009-02-19 00:00:00+00:00,-0.00442793
2009-02-20 00:00:00+00:00,0.00379561
2009-02-23 00:00:00+00:00,0.00180508
2009-02-24 00:00:00+00:00,-0.00229740
2009-02-25 00:00:00+00:00,-0.00017802
2009-02-26 00:00:00+00:00,-0.00702756
2009-02-27 00:00:00+00:00,0.00462619
2009-03-02 00:00:00+00:00,0.01043711
2009-03-03 00:00:00+00:00,-0.00384521
2009-03-04 00:00:00+00:00,-0.01381215
2009-03-05 00:00:00+00:00,0.01641775
2009-03-06 00:00:00+00:00,0.00247847
2009-03-09 00:00:00+00:00,-0.00159524
2009-03-10 00:00:00+00:00,-0.01596533
2009-03-11 00:00:00+00:00,0.00186545
2009-03-12 00:00:00+00:00,-0.00081595
2009-03-13 00:00:00+00:00,-0.00158575
2009-03-16 00:00:00+00:00,-0.00744705
2009-03-17 00:00:00+00:00,-0.00660919
2009-03-18 00:00:00+00:00,0.00535021
2009-03-19 00:00:00+00:00,-0.00491557
2009-03-20 00:00:00+00:00,0.00192192
2009-03-23 00:00:00+00:00,-0.01438628
2009-03-24 00:00:00+00:00,-0.00061718
2009-03-25 00:00:00+00:00,0.00124598
2009-03-26 00:00:00+00:00,-0.00269515
2009-03-27 00:00:00+00:00,0.00676634
2009-03-30 00:00:00+00:00,0.01832058
2009-03-31 00:00:00+00:00,-0.00462053
2009-04-01 00:00:00+00:00,-0.00070948
2009-04-02 00:00:00+00:00,-0.02508001
2009-04-03 00:00:00+00:00,-0.00135081
2009-04-06 00:00:00+00:00,0.00518201
2009-04-07 00:00:00+00:00,0.00354636
2009-04-08 00:00:00+00:00,-0.00172659
2009-04-09 00:00:00+00:00,-0.00639393
2009-04-10 00:00:00+00:00,-0.00585828
2009-04-13 00:00:00+00:00,0.00022439
2009-04-14 00:00:00+00:00,0.00157073
2009-04-15 00:00:00+00:00,0.00243744
2009-04-16 00:00:00+00:00,-0.00387162
2009-04-17 00:00:00+00:00,-0.00332147
2009-04-20 00:00:00+00:00,0.01658046
2009-04-21 00:00:00+00:00,-0.00008423
2009-04-22 00:00:00+00:00,-0.00167543
2009-04-23 00:00:00+00:00,-0.00046906
2009-04-24 00:00:00+00:00,-0.00116733
2009-04-27 00:00:00+00:00,0.00532690
2009-04-28 00:00:00+00:00,0.00157794
2009-04-29 00:00:00+00:00,-0.00095916
2009-04-30 00:00:00+00:00,-0.00067596
2009-05-01 00:00:00+00:00,-0.00262797
2009-05-04 00:00:00+00:00,-0.00607616
2009-05-05 00:00:00+00:00,0.00296018
2009-05-06 00:00:00+00:00,-0.00174664
2009-05-07 00:00:00+00:00,-0.00717107
2009-05-08 00:00:00+00:00,-0.00193227
2009-05-11 00:00:00+00:00,0.00295500
2009-05-12 00:00:00+00:00,-0.00019362
2009-05-13 00:00:00+00:00,0.00188598
2009-05-14 00:00:00+00:00,0.00125719
2009-05-15 00:00:00+00:00,0.00000089
2009-05-18 00:00:00+00:00,0.00018736
2009-05-19 00:00:00+00:00,-0.00025684
2009-05-20 00:00:00+00:00,0.00058270
2009-05-21 00:00:00+00:00,0.00037141
2009-05-22 00:00:00+00:00,0.00002794
2009-05-25 00:00:00+00:00,0.00025053
2009-05-26 00:00:00+00:00,0.00039000
2009-05-27 00:00:00+00:00,0.00043279
2009-05-28 00:00:00+00:00,0.00065265
2009-05-29 00:00:00+00:00,0.00072193
2009-06-01 00:00:00+00:00,0.00044629
2009-06-02 00:00:00+00:00,0.00061295
2009-06-03 00:00:00+00:00,0.00095102
2009-06-04 00:00:00+00:00,0.00006618
2009-06-05 00:00:00+00:00,-0.00052978
2009-06-08 00:00:00+00:00,0.00098068
2009-06-09 00:00:00+00:00,0.00435516
2009-06-10 00:00:00+00:00,0.00011006
2009-06-11 00:00:00+00:00,0.00661576
2009-06-12 00:00:00+00:00,-0.00235073
2009-06-15 00:00:00+00:00,-0.00437330
2009-06-16 00:00:00+00:00,-0.00006246
2009-06-17 00:00:00+00:00,0.00139818
2009-06-18 00:00:00+00:00,0.00102295
2009-06-19 00:00:00+00:00,0.00449137
2009-06-22 00:00:00+00:00,-0.00954275
2009-06-23 00:00:00+00:00,0.00682125
2009-06-24 00:00:00+00:00,0.00195139
2009-06-25 00:00:00+00:00,0.00405005
2009-06-26 00:00:00+00:00,0.00398346
2009-06-29 00:00:00+00:00,0.00284722
2009-06-30 00:00:00+00:00,-0.00341855
2009-07-01 00:00:00+00:00,0.00526651
2009-07-02 00:00:00+00:00,-0.00790971
2009-07-03 00:00:00+00:00,-0.00605645
2009-07-06 00:00:00+00:00,-0.00149767
2009-07-07 00:00:00+00:00,-0.00311729
2009-07-08 00:00:00+00:00,-0.00817263
2009-07-09 00:00:00+00:00,0.00801065
2009-07-10 00:00:00+00:00,-0.00286341
2009-07-13 00:00:00+00:00,0.00285566
2009-07-14 00:00:00+00:00,0.00522282
2009-07-15 00:00:00+00:00,0.00687733
2009-07-16 00:00:00+00:00,0.00139497
2009-07-17 00:00:00+00:00,0.00201818
2009-07-20 00:00:00+00:00,0.00330059
2009-07-21 00:00:00+00:00,0.00101195
2009-07-22 00:00:00+00:00,0.00120951
2009-07-23 00:00:00+00:00,0.00157010
2009-07-24 00:00:00+00:00,0.00083434
2009-07-27 00:00:00+00:00,0.00116714
2009-07-28 00:00:00+00:00,0.00028702
2009-07-29 00:00:00+00:00,-0.00029723
2009-07-30 00:00:00+00:00,0.00131958
2009-07-31 00:00:00+00:00,0.00105634
2009-08-03 00:00:00+00:00,0.00148910
2009-08-04 00:00:00+00:00,0.00093026
2009-08-05 00:00:00+00:00,0.00100746
2009-08-06 00:00:00+00:00,0.00045805
2009-08-07 00:00:00+00:00,0.00009597
2009-08-10 00:00:00+00:00,0.00062249
2009-08-11 00:00:00+00:00,0.00004402
2009-08-12 00:00:00+00:00,0.00087152
2009-08-13 00:00:00+00:00,0.00085578
2009-08-14 00:00:00+00:00,-0.00057919
2009-08-17 00:00:00+00:00,-0.00061263
2009-08-18 00:00:00+00:00,0.00205489
2009-08-19 00:00:00+00:00,0.00283492
2009-08-20 00:00:00+00:00,-0.00002910
2009-08-21 00:00:00+00:00,0.00758217
2009-08-24 00:00:00+00:00,0.00197928
2009-08-25 00:00:00+00:00,-0.00351790
2009-08-26 00:00:00+00:00,-0.00035721
2009-08-27 00:00:00+00:00,0.00225984
2009-08-28 00:00:00+00:00,0.00434498
2009-08-31 00:00:00+00:00,-0.01010170
2009-09-01 00:00:00+00:00,-0.00724648
2009-09-02 00:00:00+00:00,0.00045147
2009-09-03 00:00:00+00:00,0.00351280
2009-09-04 00:00:00+00:00,0.00861494
2009-09-07 00:00:00+00:00,0.00643098
2009-09-08 00:00:00+00:00,0.00816698
2009-09-09 00:00:00+00:00,0.00332320
2009-09-10 00:00:00+00:00,0.00337442
2009-09-11 00:00:00+00:00,-0.00138508
2009-09-14 00:00:00+00:00,-0.00169041
2009-09-15 00:00:00+00:00,0.00414418
2009-09-16 00:00:00+00:00,0.01203104
2009-09-17 00:00:00+00:00,0.00155911
2009-09-18 00:00:00+00:00,-0.00428836
2009-09-21 00:00:00+00:00,-0.00156882
2009-09-22 00:00:00+00:00,0.00694479
2009-09-23 00:00:00+00:00,-0.00187808
2009-09-24 00:00:00+00:00,-0.00807144
2009-09-25 00:00:00+00:00,-0.00083246
2009-09-28 00:00:00+00:00,0.00230074
2009-09-29 00:00:00+00:00,0.00212857
2009-09-30 00:00:00+00:00,0.00823846
2009-10-01 00:00:00+00:00,-0.00453176
2009-10-02 00:00:00+00:00,-0.00285024
2009-10-05 00:00:00+00:00,0.00646678
2009-10-06 00:00:00+00:00,0.00907643
2009-10-07 00:00:00+00:00,0.00239376
2009-10-08 00:00:00+00:00,0.01133162
2009-10-09 00:00:00+00:00,-0.00586541
2009-10-12 00:00:00+00:00,-0.00410692
2009-10-13 00:00:00+00:00,0.00083466
2009-10-14 00:00:00+00:00,0.00688300
2009-10-15 00:00:00+00:00,-0.00301941
2009-10-16 00:00:00+00:00,-0.00105522
2009-10-19 00:00:00+00:00,0.01015523
2009-10-20 00:00:00+00:00,-0.00183397
2009-10-21 00:00:00+00:00,0.00775709
2009-10-22 00:00:00+00:00,-0.00443084
2009-10-23 00:00:00+00:00,-0.00665449
2009-10-26 00:00:00+00:00,-0.00717957
2009-10-27 00:00:00+00:00,-0.00053116
2009-10-28 00:00:00+00:00,-0.00815385
2009-10-29 00:00:00+00:00,0.01561083
2009-10-30 00:00:00+00:00,-0.01364002
2009-11-02 00:00:00+00:00,0.00746653
2009-11-03 00:00:00+00:00,0.00603680
2009-11-04 00:00:00+00:00,0.01238627
2009-11-05 00:00:00+00:00,0.00146937
2009-11-06 00:00:00+00:00,0.00422745
2009-11-09 00:00:00+00:00,0.02056924
2009-11-10 00:00:00+00:00,0.00139076
2009-11-11 00:00:00+00:00,0.00489712
2009-11-12 00:00:00+00:00,-0.00622264
2009-11-13 00:00:00+00:00,0.00787953
2009-11-16 00:00:00+00:00,0.02014989
2009-11-17 00:00:00+00:00,-0.00659014
2009-11-18 00:00:00+00:00,0.00486912
2009-11-19 00:00:00+00:00,-0.01039039
2009-11-20 00:00:00+00:00,-0.00494437
2009-11-23 00:00:00+00:00,0.02127608
2009-11-24 00:00:00+00:00,-0.00599952
2009-11-25 00:00:00+00:00,0.01715999
2009-11-26 00:00:00+00:00,-0.00265461
