Date,Carry5,Carry20,Carry60,Carry120,symbol
1995-09-01,20.0,20.0,20.0,20.0,COPPER
1995-09-05,20.0,20.0,20.0,20.0,COPPER
1995-09-06,20.0,20.0,20.0,20.0,COPPER
1995-09-07,20.0,20.0,20.0,20.0,COPPER
1995-09-08,20.0,20.0,20.0,20.0,COPPER
1995-09-11,20.0,20.0,20.0,20.0,COPPER
1995-09-12,20.0,20.0,20.0,20.0,COPPER
1995-09-13,20.0,20.0,20.0,20.0,COPPER
1995-09-14,20.0,20.0,20.0,20.0,COPPER
1995-09-15,20.0,20.0,20.0,20.0,COPPER
1995-09-18,20.0,20.0,20.0,20.0,COPPER
1995-09-19,20.0,20.0,20.0,20.0,COPPER
1995-09-20,20.0,20.0,20.0,20.0,COPPER
1995-09-21,20.0,20.0,20.0,20.0,COPPER
1995-09-22,20.0,20.0,20.0,20.0,COPPER
1995-09-25,20.0,20.0,20.0,20.0,COPPER
1995-09-26,20.0,20.0,20.0,20.0,COPPER
1995-09-27,20.0,20.0,20.0,20.0,COPPER
1995-09-28,20.0,20.0,20.0,20.0,COPPER
1995-09-29,20.0,20.0,20.0,20.0,COPPER
1995-10-02,20.0,20.0,20.0,20.0,COPPER
1995-10-03,20.0,20.0,20.0,20.0,COPPER
1995-10-04,20.0,20.0,20.0,20.0,COPPER
1995-10-05,20.0,20.0,20.0,20.0,COPPER
1995-10-06,20.0,20.0,20.0,20.0,COPPER
1995-10-09,20.0,20.0,20.0,20.0,COPPER
1995-10-10,20.0,20.0,20.0,20.0,COPPER
1995-10-11,20.0,20.0,20.0,20.0,COPPER
1995-10-12,20.0,20.0,20.0,20.0,COPPER
1995-10-13,20.0,20.0,20.0,20.0,COPPER
1995-10-16,20.0,20.0,20.0,20.0,COPPER
1995-10-17,20.0,20.0,20.0,20.0,COPPER
1995-10-18,20.0,20.0,20.0,20.0,COPPER
1995-10-19,20.0,20.0,20.0,20.0,COPPER
1995-10-20,20.0,20.0,20.0,20.0,COPPER
1995-10-23,20.0,20.0,20.0,20.0,COPPER
1995-10-24,20.0,20.0,20.0,20.0,COPPER
1995-10-25,20.0,20.0,20.0,20.0,COPPER
1995-10-26,20.0,20.0,20.0,20.0,COPPER
1995-10-27,20.0,20.0,20.0,20.0,COPPER
1995-10-30,20.0,20.0,20.0,20.0,COPPER
1995-10-31,20.0,20.0,20.0,20.0,COPPER
1995-11-01,20.0,20.0,20.0,20.0,COPPER
1995-11-02,20.0,20.0,20.0,20.0,COPPER
1995-11-03,20.0,20.0,20.0,20.0,COPPER
1995-11-06,20.0,20.0,20.0,20.0,COPPER
1995-11-07,20.0,20.0,20.0,20.0,COPPER
1995-11-08,20.0,20.0,20.0,20.0,COPPER
1995-11-09,20.0,20.0,20.0,20.0,COPPER
1995-11-10,20.0,20.0,20.0,20.0,COPPER
1995-11-13,20.0,20.0,20.0,20.0,COPPER
1995-11-14,20.0,20.0,20.0,20.0,COPPER
1995-11-15,20.0,20.0,20.0,20.0,COPPER
1995-11-16,20.0,20.0,20.0,20.0,COPPER
1995-11-17,20.0,20.0,20.0,20.0,COPPER
1995-11-20,20.0,20.0,20.0,20.0,COPPER
1995-11-21,20.0,20.0,20.0,20.0,COPPER
1995-11-22,20.0,20.0,20.0,20.0,COPPER
1995-11-27,20.0,20.0,20.0,20.0,COPPER
1995-11-28,20.0,20.0,20.0,20.0,COPPER
1995-11-29,20.0,20.0,20.0,20.0,COPPER
1995-11-30,20.0,20.0,20.0,20.0,COPPER
1995-12-01,20.0,20.0,20.0,20.0,COPPER
1995-12-04,20.0,20.0,20.0,20.0,COPPER
1995-12-05,20.0,20.0,20.0,20.0,COPPER
1995-12-06,20.0,20.0,20.0,20.0,COPPER
1995-12-07,20.0,20.0,20.0,20.0,COPPER
1995-12-08,20.0,20.0,20.0,20.0,COPPER
1995-12-11,20.0,20.0,20.0,20.0,COPPER
1995-12-12,20.0,20.0,20.0,20.0,COPPER
1995-12-13,20.0,20.0,20.0,20.0,COPPER
