Date,Carry5,Carry20,Carry60,Carry120,symbol
1970-09-02,-20.0,-20.0,-20.0,-20.0,SILVER
1970-12-01,-20.0,-20.0,-20.0,-20.0,SILVER
1971-02-01,-20.0,-20.0,-20.0,-20.0,SILVER
1971-02-02,-20.0,-20.0,-20.0,-20.0,SILVER
1971-02-03,-20.0,-20.0,-20.0,-20.0,SILVER
1971-02-04,-20.0,-20.0,-20.0,-20.0,SILVER
1971-02-05,-20.0,-20.0,-20.0,-20.0,SILVER
1971-02-08,-20.0,-20.0,-20.0,-20.0,SILVER
1971-02-09,-20.0,-20.0,-20.0,-20.0,SILVER
1971-02-10,-20.0,-20.0,-20.0,-20.0,SILVER
1971-04-02,-20.0,-20.0,-20.0,-20.0,SILVER
1971-04-05,-20.0,-20.0,-20.0,-20.0,SILVER
1971-04-06,-20.0,-20.0,-20.0,-20.0,SILVER
1971-04-07,-20.0,-20.0,-20.0,-20.0,SILVER
1971-04-08,-20.0,-20.0,-20.0,-20.0,SILVER
1971-04-12,-20.0,-20.0,-20.0,-20.0,SILVER
1971-06-02,-20.0,-20.0,-20.0,-20.0,SILVER
1971-06-03,-20.0,-20.0,-20.0,-20.0,SILVER
1971-06-04,-20.0,-20.0,-20.0,-20.0,SILVER
1971-06-07,-20.0,-20.0,-20.0,-20.0,SILVER
1971-06-08,-20.0,-20.0,-20.0,-20.0,SILVER
1971-06-09,-20.0,-20.0,-20.0,-20.0,SILVER
1971-06-10,-20.0,-20.0,-20.0,-20.0,SILVER
1971-06-11,-20.0,-20.0,-20.0,-20.0,SILVER
1971-09-02,-20.0,-20.0,-20.0,-20.0,SILVER
1971-12-02,-20.0,-20.0,-20.0,-20.0,SILVER
1972-02-01,-20.0,-20.0,-20.0,-20.0,SILVER
1972-02-02,-20.0,-20.0,-20.0,-20.0,SILVER
1972-02-03,-20.0,-20.0,-20.0,-20.0,SILVER
1972-02-04,-20.0,-20.0,-20.0,-20.0,SILVER
1972-02-07,-20.0,-20.0,-20.0,-20.0,SILVER
1972-02-08,-20.0,-20.0,-20.0,-20.0,SILVER
1972-02-09,-20.0,-20.0,-20.0,-20.0,SILVER
1972-02-10,-20.0,-20.0,-20.0,-20.0,SILVER
1972-02-11,-20.0,-20.0,-20.0,-20.0,SILVER
1972-04-03,-20.0,-20.0,-20.0,-20.0,SILVER
1972-04-04,-20.0,-20.0,-20.0,-20.0,SILVER
1972-04-05,-20.0,-20.0,-20.0,-20.0,SILVER
1972-04-06,-20.0,-20.0,-20.0,-20.0,SILVER
1972-04-07,-20.0,-20.0,-20.0,-20.0,SILVER
1972-04-10,-20.0,-20.0,-20.0,-20.0,SILVER
1972-04-11,-20.0,-20.0,-20.0,-20.0,SILVER
1972-04-12,-20.0,-20.0,-20.0,-20.0,SILVER
1972-06-02,-20.0,-20.0,-20.0,-20.0,SILVER
1972-06-05,-20.0,-20.0,-20.0,-20.0,SILVER
1972-06-06,-20.0,-20.0,-20.0,-20.0,SILVER
1972-06-07,-20.0,-20.0,-20.0,-20.0,SILVER
1972-06-08,-20.0,-20.0,-20.0,-20.0,SILVER
1972-06-09,-20.0,-20.0,-20.0,-20.0,SILVER
1972-06-12,-20.0,-20.0,-20.0,-20.0,SILVER
1972-09-05,-20.0,-20.0,-20.0,-20.0,SILVER
1972-12-01,-17.798411046717042,-20.0,-20.0,-20.0,SILVER
1973-01-31,-16.006499580590333,-20.0,-20.0,-20.0,SILVER
1973-02-01,-15.011021484956865,-20.0,-20.0,-20.0,SILVER
1973-02-02,-14.552003334040503,-20.0,-20.0,-20.0,SILVER
1973-02-05,-14.60711199243491,-20.0,-20.0,-20.0,SILVER
1973-02-06,-15.456273067658355,-20.0,-20.0,-20.0,SILVER
1973-02-07,-16.334984307616462,-20.0,-20.0,-20.0,SILVER
1973-02-08,-17.23149899604047,-19.937185402047973,-20.0,-20.0,SILVER
1973-02-09,-17.588090407893468,-19.78138424295764,-20.0,-20.0,SILVER
1973-04-02,-18.56782659462703,-19.85242374058969,-20.0,-20.0,SILVER
1973-04-03,-19.207224626183336,-19.91276630713314,-20.0,-20.0,SILVER
1973-04-04,-19.64675960697826,-19.97115328441266,-20.0,-20.0,SILVER
1973-04-05,-19.959309387061243,-20.0,-20.0,-20.0,SILVER
1973-04-06,-20.0,-20.0,-20.0,-20.0,SILVER
1973-04-09,-20.0,-20.0,-20.0,-20.0,SILVER
1973-04-10,-20.0,-20.0,-20.0,-20.0,SILVER
1973-04-11,-20.0,-20.0,-20.0,-20.0,SILVER
1973-04-12,-20.0,-20.0,-20.0,-20.0,SILVER
1973-06-04,-18.412255644612866,-19.911633640277195,-20.0,-20.0,SILVER
1973-06-05,-16.28634990473808,-19.16143409596399,-20.0,-20.0,SILVER
1973-06-06,-14.806188847553107,-18.464713394746767,-20.0,-20.0,SILVER
1973-06-07,-13.92471401894964,-17.86443253446067,-20.0,-20.0,SILVER
1973-06-08,-13.483251419700041,-17.363089076054973,-20.0,-20.0,SILVER
1973-06-11,-13.434501739744261,-16.979652247843326,-20.0,-20.0,SILVER
