Date,Carry5,Carry20,Carry60,Carry120,symbol
2008-03-05,20.0,20.0,20.0,20.0,BOBL
2008-03-06,20.0,20.0,20.0,20.0,BOBL
2008-03-07,20.0,20.0,20.0,20.0,BOBL
2008-03-10,20.0,20.0,20.0,20.0,BOBL
2008-03-11,20.0,20.0,20.0,20.0,BOBL
2008-03-12,20.0,20.0,20.0,20.0,BOBL
2008-03-13,20.0,20.0,20.0,20.0,BOBL
2008-03-14,20.0,20.0,20.0,20.0,BOBL
2008-03-17,20.0,20.0,20.0,20.0,BOBL
2008-03-18,20.0,20.0,20.0,20.0,BOBL
2008-03-19,20.0,20.0,20.0,20.0,BOBL
2008-03-20,20.0,20.0,20.0,20.0,BOBL
2008-03-25,20.0,20.0,20.0,20.0,BOBL
2008-03-26,20.0,20.0,20.0,20.0,BOBL
2008-03-27,20.0,20.0,20.0,20.0,BOBL
2008-03-28,20.0,20.0,20.0,20.0,BOBL
2008-03-31,20.0,20.0,20.0,20.0,BOBL
2008-04-01,20.0,20.0,20.0,20.0,BOBL
2008-04-02,20.0,20.0,20.0,20.0,BOBL
2008-04-03,20.0,20.0,20.0,20.0,BOBL
2008-04-04,20.0,20.0,20.0,20.0,BOBL
2008-04-07,20.0,20.0,20.0,20.0,BOBL
2008-04-08,20.0,20.0,20.0,20.0,BOBL
2008-04-09,20.0,20.0,20.0,20.0,BOBL
2008-04-10,20.0,20.0,20.0,20.0,BOBL
2008-04-11,20.0,20.0,20.0,20.0,BOBL
2008-04-14,20.0,20.0,20.0,20.0,BOBL
2008-04-15,20.0,20.0,20.0,20.0,BOBL
2008-04-16,20.0,20.0,20.0,20.0,BOBL
2008-04-17,20.0,20.0,20.0,20.0,BOBL
2008-04-18,20.0,20.0,20.0,20.0,BOBL
2008-04-21,20.0,20.0,20.0,20.0,BOBL
2008-04-22,20.0,20.0,20.0,20.0,BOBL
2008-04-23,20.0,20.0,20.0,20.0,BOBL
2008-04-24,20.0,20.0,20.0,20.0,BOBL
2008-04-25,20.0,20.0,20.0,20.0,BOBL
2008-04-28,20.0,20.0,20.0,20.0,BOBL
2008-04-29,20.0,20.0,20.0,20.0,BOBL
2008-04-30,20.0,20.0,20.0,20.0,BOBL
2008-05-02,20.0,20.0,20.0,20.0,BOBL
2008-05-05,20.0,20.0,20.0,20.0,BOBL
2008-05-06,20.0,20.0,20.0,20.0,BOBL
2008-05-07,20.0,20.0,20.0,20.0,BOBL
2008-05-08,20.0,20.0,20.0,20.0,BOBL
2008-05-09,20.0,20.0,20.0,20.0,BOBL
2008-05-12,20.0,20.0,20.0,20.0,BOBL
2008-05-13,20.0,20.0,20.0,20.0,BOBL
2008-05-14,20.0,20.0,20.0,20.0,BOBL
2008-05-15,20.0,20.0,20.0,20.0,BOBL
2008-05-16,20.0,20.0,20.0,20.0,BOBL
2008-05-19,20.0,20.0,20.0,20.0,BOBL
2008-05-20,20.0,20.0,20.0,20.0,BOBL
2008-05-21,20.0,20.0,20.0,20.0,BOBL
2008-05-22,20.0,20.0,20.0,20.0,BOBL
2008-05-23,16.34520234157136,20.0,20.0,20.0,BOBL
2008-05-26,11.940465339612894,20.0,20.0,20.0,BOBL
2008-05-27,9.072058076002493,20.0,20.0,20.0,BOBL
2008-05-28,7.100866969362642,20.0,20.0,20.0,BOBL
2008-05-29,5.628259248485564,20.0,20.0,20.0,BOBL
2008-05-30,4.738015595281528,20.0,20.0,20.0,BOBL
2008-06-02,4.26781435183838,20.0,20.0,20.0,BOBL
2008-06-03,3.895929985196865,20.0,20.0,20.0,BOBL
2008-06-04,0.3495643321078653,20.0,20.0,20.0,BOBL
2008-06-05,-1.9022679884147824,20.0,20.0,20.0,BOBL
2008-06-06,-3.4316252624690127,20.0,20.0,20.0,BOBL
2008-06-09,-4.4127655208648635,20.0,20.0,20.0,BOBL
2008-06-10,-5.071723697635021,20.0,20.0,20.0,BOBL
2008-06-11,-5.5066420321756295,17.44230330235139,20.0,20.0,BOBL
2008-06-12,-5.780744605427484,15.106370593676477,20.0,20.0,BOBL
2008-06-13,-5.977590999745604,12.9883942235656,20.0,20.0,BOBL
2008-06-16,-6.114226145009735,11.070401377358099,20.0,20.0,BOBL
2008-06-17,-6.211971082731936,9.332945998961117,20.0,20.0,BOBL
2008-06-18,-6.292020090689677,7.75620143957025,20.0,20.0,BOBL
2008-06-19,-6.35664343385483,6.326022425530115,20.0,20.0,BOBL
2008-06-20,-4.453336353087194,5.654593814084348,20.0,20.0,BOBL
2008-06-23,-3.2050173986187422,5.040537191959847,20.0,20.0,BOBL
2008-06-24,-2.168470385868892,4.55031748034403,20.0,20.0,BOBL
2008-06-25,-1.5094549038950873,4.096545247799206,20.0,20.0,BOBL
2008-06-26,-0.9753698343399502,3.7162919856562184,20.0,20.0,BOBL
2008-06-27,-0.6346657129972397,3.367342870306262,20.0,20.0,BOBL
2008-06-30,-0.40802238891839143,3.0514693982361987,20.0,20.0,BOBL
2008-07-01,-0.2568073066152316,2.7657173459875617,20.0,20.0,BOBL
2008-07-02,-0.17120487107682109,2.502315693988746,20.0,20.0,BOBL
2008-07-03,-0.11413658071788076,2.2639999136088655,20.0,20.0,BOBL
2008-07-04,-0.01830376236529574,2.066863850115882,20.0,20.0,BOBL
2008-07-07,0.07401875509713039,1.89759711338861,20.0,20.0,BOBL
2008-07-08,0.1646757748431246,1.7537612821681072,20.0,20.0,BOBL
2008-07-09,0.26880640514055854,1.6375989664142334,20.0,20.0,BOBL
2008-07-10,0.33825337885387885,1.5325082213600663,20.0,20.0,BOBL
2008-07-11,0.4712465083927492,1.4651551275027832,20.0,20.0,BOBL
2008-07-14,0.5640295001358867,1.405534664971524,20.0,20.0,BOBL
2008-07-15,0.6107299890051701,1.346745142349662,20.0,20.0,BOBL
2008-07-16,0.6437132708534493,1.2941462144127251,20.0,20.0,BOBL
2008-07-17,0.6091403478530536,1.2284657067658147,20.0,20.0,BOBL
2008-07-18,0.5853441946031933,1.1688013893009659,20.0,20.0,BOBL
2008-07-21,0.5785009022157268,1.1177046486367463,20.0,20.0,BOBL
2008-07-22,0.49547741101001175,1.0463788113713968,20.0,20.0,BOBL
2008-07-23,0.443418843625719,0.9828983375141854,20.0,20.0,BOBL
2008-07-24,0.4481972700921366,0.9380924269799603,20.0,20.0,BOBL
2008-07-25,0.48250803142608756,0.9075089674237288,20.0,20.0,BOBL
2008-07-28,0.5054267491302953,0.8798525719260282,20.0,20.0,BOBL
2008-07-29,0.5550919802002847,0.8658283363132042,20.0,20.0,BOBL
2008-07-30,0.5883660475286328,0.853192169029949,20.0,20.0,BOBL
2008-07-31,0.6567735549144705,0.8565442158057627,20.0,20.0,BOBL
2008-08-01,0.7495084108538996,0.8746512669568279,20.0,20.0,BOBL
2008-08-04,0.8819997818174322,0.913636685850805,20.0,20.0,BOBL
2008-08-05,0.9762304722759377,0.9507972878322464,20.0,20.0,BOBL
2008-08-06,1.1223173122958874,1.0110511196009344,20.0,20.0,BOBL
2008-08-07,1.1844491838633178,1.054288962969249,19.549524713138545,20.0,BOBL
2008-08-08,1.2431013061256586,1.098920125463924,18.970682203180832,20.0,BOBL
2008-08-11,1.2739577087734926,1.136663575176955,18.409688563563545,20.0,BOBL
2008-08-12,1.3249146062950405,1.1805312086069437,17.871251056769513,20.0,BOBL
2008-08-13,1.4068377934992256,1.2355581544617675,17.35703668660022,20.0,BOBL
2008-08-14,1.4784359593424885,1.290776272854921,16.862008447165145,20.0,BOBL
2008-08-15,1.5333425449193019,1.343030242749218,16.38419355005433,20.0,BOBL
2008-08-18,1.5897542583026196,1.396642917192074,15.924758332660934,20.0,BOBL
2008-08-19,1.6563247126934486,1.4544131798126785,15.484354468307695,20.0,BOBL
2008-08-20,1.7606229736619776,1.525845971602876,15.066598878324447,20.0,BOBL
2008-08-21,1.7587953436679422,1.5676515642766253,14.652763848389583,20.0,BOBL
2008-08-22,1.6792050308858233,1.5804088143391881,14.24176017433285,20.0,BOBL
2008-08-25,1.7228458404974238,1.6228804247904716,13.857480139706224,20.0,BOBL
2008-08-26,1.7582098644079274,1.663312596318569,13.486658465657815,20.0,BOBL
2008-08-27,1.796636376135508,1.704643941583124,13.130029407902052,20.0,BOBL
2008-08-28,1.8870825624691447,1.7627740432481092,12.793974658954294,20.0,BOBL
2008-08-29,1.9346319355829795,1.8112905337599692,12.467191601746272,20.0,BOBL
2008-09-01,1.9957177389245457,1.8645854418985077,12.155148676614067,20.0,BOBL
2008-09-02,2.1424349678850354,1.9467060901370163,11.867857833730776,20.0,BOBL
2008-09-03,2.4486868708323213,2.0876743482182794,11.618542849999963,20.0,BOBL
2008-09-04,0.6417283505481889,1.5719683283632921,11.101876355101545,20.0,BOBL
2008-09-05,-0.4074149382678082,1.155111696711109,10.623452771562432,20.0,BOBL
2008-09-08,-1.1075224810767803,0.7777386230932752,10.160622227013961,20.0,BOBL
2008-09-09,0.2878444132827605,1.0318908871047339,9.968076215703638,20.0,BOBL
2008-09-10,1.2244230850340372,1.2638640959366392,9.782710961277909,20.0,BOBL
2008-09-11,1.8485653006974607,1.4736667150058773,9.603389887528126,20.0,BOBL
2008-09-12,2.2367409793820383,1.6545583377235196,9.42612325208598,20.0,BOBL
2008-09-15,2.404211939786506,1.7890162367420772,9.242158714632126,20.0,BOBL
