Date,Carry5,Carry20,Carry60,Carry120,symbol
1983-03-25,-20.0,-20.0,-20.0,-20.0,GILT
1983-03-28,-20.0,-20.0,-20.0,-20.0,GILT
1983-03-29,-20.0,-20.0,-20.0,-20.0,GILT
1983-03-30,-20.0,-20.0,-20.0,-20.0,GILT
1983-03-31,-20.0,-20.0,-20.0,-20.0,GILT
1983-04-05,-20.0,-20.0,-20.0,-20.0,GILT
1983-04-06,-20.0,-20.0,-20.0,-20.0,GILT
1983-04-07,-20.0,-20.0,-20.0,-20.0,GILT
1983-04-08,-20.0,-20.0,-20.0,-20.0,GILT
1983-04-11,-20.0,-20.0,-20.0,-20.0,GILT
1983-04-12,-20.0,-20.0,-20.0,-20.0,GILT
1983-04-13,-20.0,-20.0,-20.0,-20.0,GILT
1983-04-14,-20.0,-20.0,-20.0,-20.0,GILT
1983-04-15,-20.0,-20.0,-20.0,-20.0,GILT
1983-04-18,-20.0,-20.0,-20.0,-20.0,GILT
1983-04-19,-20.0,-20.0,-20.0,-20.0,GILT
1983-04-20,-20.0,-20.0,-20.0,-20.0,GILT
1983-04-21,-20.0,-20.0,-20.0,-20.0,GILT
1983-04-22,-20.0,-20.0,-20.0,-20.0,GILT
1983-04-25,-20.0,-20.0,-20.0,-20.0,GILT
1983-04-26,-20.0,-20.0,-20.0,-20.0,GILT
1983-04-27,-20.0,-20.0,-20.0,-20.0,GILT
1983-04-28,-20.0,-20.0,-20.0,-20.0,GILT
1983-04-29,-20.0,-20.0,-20.0,-20.0,GILT
1983-05-03,-20.0,-20.0,-20.0,-20.0,GILT
1983-05-04,-20.0,-20.0,-20.0,-20.0,GILT
1983-05-05,-20.0,-20.0,-20.0,-20.0,GILT
1983-05-06,-20.0,-20.0,-20.0,-20.0,GILT
1983-05-09,-20.0,-20.0,-20.0,-20.0,GILT
1983-05-10,-20.0,-20.0,-20.0,-20.0,GILT
1983-05-11,-20.0,-20.0,-20.0,-20.0,GILT
1983-05-12,-20.0,-20.0,-20.0,-20.0,GILT
1983-05-13,-20.0,-20.0,-20.0,-20.0,GILT
1983-05-16,-20.0,-20.0,-20.0,-20.0,GILT
1983-05-17,-20.0,-20.0,-20.0,-20.0,GILT
1983-05-18,-20.0,-20.0,-20.0,-20.0,GILT
1983-05-19,-20.0,-20.0,-20.0,-20.0,GILT
1983-05-20,-20.0,-20.0,-20.0,-20.0,GILT
1983-05-23,-20.0,-20.0,-20.0,-20.0,GILT
1983-05-24,-20.0,-20.0,-20.0,-20.0,GILT
1983-05-25,-20.0,-20.0,-20.0,-20.0,GILT
1983-05-26,-20.0,-20.0,-20.0,-20.0,GILT
1983-05-27,-20.0,-20.0,-20.0,-20.0,GILT
1983-05-31,-20.0,-20.0,-20.0,-20.0,GILT
1983-06-01,-20.0,-20.0,-20.0,-20.0,GILT
1983-06-02,-20.0,-20.0,-20.0,-20.0,GILT
1983-06-03,-20.0,-20.0,-20.0,-20.0,GILT
1983-06-06,-20.0,-20.0,-20.0,-20.0,GILT
1983-06-07,-20.0,-20.0,-20.0,-20.0,GILT
1983-06-08,-20.0,-20.0,-20.0,-20.0,GILT
1983-06-09,-20.0,-20.0,-20.0,-20.0,GILT
1983-06-10,-20.0,-20.0,-20.0,-20.0,GILT
1983-06-13,-20.0,-20.0,-20.0,-20.0,GILT
1983-06-14,-20.0,-20.0,-20.0,-20.0,GILT
1983-06-15,-17.752936110437485,-20.0,-20.0,-20.0,GILT
1983-06-16,-13.446618291885182,-20.0,-20.0,-20.0,GILT
1983-06-17,-10.63135909638697,-20.0,-20.0,-20.0,GILT
1983-06-20,-8.865536995519518,-20.0,-20.0,-20.0,GILT
1983-06-21,-7.497571553082163,-20.0,-20.0,-20.0,GILT
1983-06-22,-6.353170608462494,-20.0,-20.0,-20.0,GILT
1983-06-23,-5.708884773618102,-20.0,-20.0,-20.0,GILT
1983-06-24,-5.540921027853452,-20.0,-20.0,-20.0,GILT
1983-06-27,4.8242339734742306,-20.0,-20.0,-20.0,GILT
1983-06-28,11.643872152933847,-20.0,-20.0,-20.0,GILT
1983-06-29,16.248509402490004,-19.92470508360296,-20.0,-20.0,GILT
1983-06-30,19.37720586375503,-15.53268927105614,-20.0,-20.0,GILT
1983-07-01,20.0,-11.589195559589912,-20.0,-20.0,GILT
1983-07-04,20.0,-8.3126519801927,-20.0,-20.0,GILT
1983-07-05,20.0,-5.330427423186419,-20.0,-20.0,GILT
1983-07-06,20.0,-2.745006942505066,-20.0,-20.0,GILT
1983-07-07,20.0,-0.4386382743511471,-20.0,-20.0,GILT
1983-07-08,20.0,1.6169055531424752,-20.0,-20.0,GILT
1983-07-11,20.0,3.676442824321813,-20.0,-20.0,GILT
1983-07-12,20.0,5.3596523283898065,-20.0,-20.0,GILT
1983-07-13,20.0,6.909736014829009,-20.0,-20.0,GILT
1983-07-14,20.0,8.242244078753208,-20.0,-20.0,GILT
1983-07-15,20.0,9.421781488932279,-20.0,-20.0,GILT
1983-07-18,20.0,10.53305308535021,-20.0,-20.0,GILT
1983-07-19,20.0,11.60894725566745,-20.0,-20.0,GILT
1983-07-20,20.0,12.417458048803077,-20.0,-20.0,GILT
1983-07-21,19.750021652556935,13.00731812618606,-20.0,-20.0,GILT
1983-07-22,20.0,13.86452430159716,-20.0,-20.0,GILT
1983-07-25,20.0,14.532673308341657,-20.0,-20.0,GILT
1983-07-26,20.0,15.111351422066779,-20.0,-20.0,GILT
1983-07-27,20.0,15.699022135845064,-20.0,-20.0,GILT
1983-07-28,20.0,16.22544981564923,-20.0,-20.0,GILT
1983-07-29,20.0,16.622477080984005,-20.0,-20.0,GILT
1983-08-01,20.0,17.023592171134872,-19.947315935505213,-20.0,GILT
1983-08-02,20.0,17.413148412432342,-18.567073615985247,-20.0,GILT
1983-08-03,20.0,17.70704697855664,-17.25323341765398,-20.0,GILT
1983-08-04,20.0,18.070576010478153,-15.947213551539113,-20.0,GILT
1983-08-05,20.0,18.37532815780163,-14.692737771953633,-20.0,GILT
1983-08-08,20.0,18.68722975628435,-13.466328061054924,-20.0,GILT
1983-08-09,20.0,19.04320301744045,-12.253483608919693,-20.0,GILT
1983-08-10,20.0,19.294208541932196,-11.106070328835388,-20.0,GILT
1983-08-11,20.0,19.510813561639125,-10.000067572810813,-20.0,GILT
1983-08-12,20.0,19.583941523808768,-8.974694567884026,-20.0,GILT
1983-08-15,19.543979285813858,19.38899552922572,-8.07724172223634,-20.0,GILT
1983-08-16,18.021293582368674,18.999685971047708,-7.286114574653897,-20.0,GILT
1983-08-17,16.005450552325687,18.35532267915657,-6.626430993293971,-20.0,GILT
1983-08-18,14.968601885215778,17.861960657725707,-5.956004712621208,-20.0,GILT
1983-08-19,14.904761989226213,17.598734478468984,-5.241414162328772,-20.0,GILT
1983-08-22,15.067464690928778,17.42049790677498,-4.528612146852369,-20.0,GILT
1983-08-23,15.729643491869943,17.420875852668225,-3.780803483004931,-20.0,GILT
1983-08-24,17.434020166302798,17.78989172625628,-2.924364125374459,-20.0,GILT
1983-08-25,19.510285141348614,18.398172900875515,-1.9968998905306092,-20.0,GILT
1983-08-26,20.0,18.929815169985304,-1.1066006069933279,-20.0,GILT
1983-08-30,20.0,19.46577384186596,-0.22564627140047214,-20.0,GILT
1983-08-31,20.0,20.0,0.684570502021147,-20.0,GILT
1983-09-01,20.0,20.0,1.5480429413296635,-20.0,GILT
1983-09-02,20.0,20.0,2.3946346780615335,-20.0,GILT
1983-09-05,20.0,20.0,3.237526535006297,-20.0,GILT
1983-09-06,20.0,20.0,4.119183270738447,-20.0,GILT
1983-09-07,20.0,20.0,5.10871690633621,-20.0,GILT
1983-09-08,20.0,20.0,6.10644757596995,-20.0,GILT
1983-09-09,20.0,20.0,7.085700389283394,-20.0,GILT
1983-09-12,20.0,20.0,8.266133292090739,-20.0,GILT
1983-09-13,20.0,20.0,9.289255153961713,-20.0,GILT
1983-09-14,20.0,20.0,10.17558161601888,-20.0,GILT
1983-09-15,20.0,20.0,11.013870225371596,-20.0,GILT
1983-09-16,20.0,20.0,11.87034413549297,-19.2652594732968,GILT
1983-09-19,20.0,20.0,12.897226851960673,-18.217808783305454,GILT
1983-09-20,20.0,20.0,13.821122747535924,-17.223357566360086,GILT
1983-09-21,20.0,20.0,14.793547456133917,-16.204765574150812,GILT
1983-09-22,20.0,20.0,15.691465367439335,-15.224953308415122,GILT
1983-09-23,20.0,20.0,16.527518584908712,-14.278029048635547,GILT
1983-09-26,20.0,20.0,15.829383835611134,-14.122467880866097,GILT
1983-09-27,14.557111853844807,20.0,15.144092056192534,-13.974650163298461,GILT
1983-09-28,8.112796148259587,20.0,14.479727040458322,-13.830069465840408,GILT
