Date,Carry5,Carry20,Carry60,Carry120,symbol
1977-09-15,20.0,20.0,20.0,20.0,JPY
1977-09-16,20.0,20.0,20.0,20.0,JPY
1977-09-19,20.0,20.0,20.0,20.0,JPY
1977-09-20,20.0,20.0,20.0,20.0,JPY
1977-09-21,20.0,20.0,20.0,20.0,JPY
1977-09-22,20.0,20.0,20.0,20.0,JPY
1977-09-23,20.0,20.0,20.0,20.0,JPY
1977-09-26,20.0,20.0,20.0,20.0,JPY
1977-09-27,20.0,20.0,20.0,20.0,JPY
1977-09-28,20.0,20.0,20.0,20.0,JPY
1977-09-29,20.0,20.0,20.0,20.0,JPY
1977-09-30,20.0,20.0,20.0,20.0,JPY
1977-10-03,20.0,20.0,20.0,20.0,JPY
1977-10-04,20.0,20.0,20.0,20.0,JPY
1977-10-05,20.0,20.0,20.0,20.0,JPY
1977-10-06,20.0,20.0,20.0,20.0,JPY
1977-10-07,20.0,20.0,20.0,20.0,JPY
1977-10-10,20.0,20.0,20.0,20.0,JPY
1977-10-11,20.0,20.0,20.0,20.0,JPY
1977-10-12,20.0,20.0,20.0,20.0,JPY
1977-10-13,20.0,20.0,20.0,20.0,JPY
1977-10-14,20.0,20.0,20.0,20.0,JPY
1977-10-17,20.0,20.0,20.0,20.0,JPY
1977-10-18,20.0,20.0,20.0,20.0,JPY
1977-10-19,20.0,20.0,20.0,20.0,JPY
1977-10-20,20.0,20.0,20.0,20.0,JPY
1977-10-21,20.0,20.0,20.0,20.0,JPY
1977-10-24,20.0,20.0,20.0,20.0,JPY
1977-10-25,20.0,20.0,20.0,20.0,JPY
1977-10-26,20.0,20.0,20.0,20.0,JPY
1977-10-27,20.0,20.0,20.0,20.0,JPY
1977-10-28,20.0,20.0,20.0,20.0,JPY
1977-10-31,20.0,20.0,20.0,20.0,JPY
1977-11-01,20.0,20.0,20.0,20.0,JPY
1977-11-02,20.0,20.0,20.0,20.0,JPY
1977-11-03,20.0,20.0,20.0,20.0,JPY
1977-11-04,20.0,20.0,20.0,20.0,JPY
1977-11-07,20.0,20.0,20.0,20.0,JPY
1977-11-08,20.0,20.0,20.0,20.0,JPY
1977-11-09,20.0,20.0,20.0,20.0,JPY
1977-11-10,20.0,20.0,20.0,20.0,JPY
1977-11-11,20.0,20.0,20.0,20.0,JPY
1977-11-14,20.0,20.0,20.0,20.0,JPY
1977-11-15,20.0,20.0,20.0,20.0,JPY
1977-11-16,20.0,20.0,20.0,20.0,JPY
1977-11-17,20.0,20.0,20.0,20.0,JPY
1977-11-18,20.0,20.0,20.0,20.0,JPY
1977-11-21,20.0,20.0,20.0,20.0,JPY
1977-11-22,20.0,20.0,20.0,20.0,JPY
1977-11-23,20.0,20.0,20.0,20.0,JPY
1977-11-25,20.0,20.0,20.0,20.0,JPY
1977-11-28,20.0,20.0,20.0,20.0,JPY
1977-11-29,20.0,20.0,20.0,20.0,JPY
1977-11-30,20.0,20.0,20.0,20.0,JPY
1977-12-01,20.0,20.0,20.0,20.0,JPY
1977-12-02,20.0,20.0,20.0,20.0,JPY
1977-12-05,20.0,20.0,20.0,20.0,JPY
1977-12-06,20.0,20.0,20.0,20.0,JPY
1977-12-07,19.592749788561946,20.0,20.0,20.0,JPY
1977-12-08,16.8846106268833,20.0,20.0,20.0,JPY
1977-12-09,13.674203687140249,20.0,20.0,20.0,JPY
1977-12-12,13.39456563983983,20.0,20.0,20.0,JPY
1977-12-13,14.310333471295742,20.0,20.0,20.0,JPY
1977-12-14,17.345713396951876,20.0,20.0,20.0,JPY
1977-12-15,17.372988194738877,20.0,20.0,20.0,JPY
1977-12-16,17.276180166180307,20.0,20.0,20.0,JPY
1977-12-19,16.72360958147556,20.0,20.0,20.0,JPY
1977-12-20,17.00215577522722,20.0,20.0,20.0,JPY
1977-12-21,17.00267926124436,20.0,20.0,20.0,JPY
1977-12-22,16.989615846733287,20.0,20.0,20.0,JPY
1977-12-23,16.400562978401936,20.0,20.0,20.0,JPY
1977-12-27,16.433579946201025,20.0,20.0,20.0,JPY
1977-12-28,17.130076667088886,20.0,20.0,20.0,JPY
1977-12-29,18.4490859481499,20.0,20.0,20.0,JPY
1977-12-30,18.93518754893718,20.0,20.0,20.0,JPY
1978-01-03,19.504093212838747,20.0,20.0,20.0,JPY
1978-01-04,19.26270982171131,20.0,20.0,20.0,JPY
1978-01-05,20.0,20.0,20.0,20.0,JPY
1978-01-06,20.0,20.0,20.0,20.0,JPY
1978-01-09,20.0,20.0,20.0,20.0,JPY
1978-01-10,20.0,20.0,20.0,20.0,JPY
1978-01-11,20.0,20.0,20.0,20.0,JPY
1978-01-12,20.0,20.0,20.0,20.0,JPY
1978-01-13,20.0,20.0,20.0,20.0,JPY
1978-01-16,20.0,20.0,20.0,20.0,JPY
1978-01-17,20.0,20.0,20.0,20.0,JPY
1978-01-18,20.0,20.0,20.0,20.0,JPY
1978-01-19,20.0,20.0,20.0,20.0,JPY
1978-01-20,20.0,20.0,20.0,20.0,JPY
1978-01-23,20.0,20.0,20.0,20.0,JPY
1978-01-24,20.0,20.0,20.0,20.0,JPY
1978-01-25,20.0,20.0,20.0,20.0,JPY
1978-01-26,20.0,20.0,20.0,20.0,JPY
1978-01-27,20.0,20.0,20.0,20.0,JPY
1978-01-30,19.666626875418597,20.0,20.0,20.0,JPY
1978-01-31,19.78920857339348,20.0,20.0,20.0,JPY
1978-02-01,20.0,20.0,20.0,20.0,JPY
1978-02-02,19.68678032870081,20.0,20.0,20.0,JPY
1978-02-03,18.542301970234977,20.0,20.0,20.0,JPY
1978-02-06,18.213914465386477,20.0,20.0,20.0,JPY
1978-02-07,18.117999720417085,19.894339426419617,20.0,20.0,JPY
1978-02-08,17.670784223657982,19.58757380480597,20.0,20.0,JPY
1978-02-09,17.43738466596103,19.328408642503238,20.0,20.0,JPY
1978-02-10,17.95130093005078,19.284041106472113,20.0,20.0,JPY
1978-02-13,18.341390462242682,19.257381061510397,20.0,20.0,JPY
1978-02-14,18.456003482015994,19.191959146503088,20.0,20.0,JPY
1978-02-15,18.70517535729622,19.181825591632972,20.0,20.0,JPY
1978-02-16,19.99512820907202,19.491781371030264,20.0,20.0,JPY
1978-02-17,20.0,20.0,20.0,20.0,JPY
1978-02-21,20.0,20.0,20.0,20.0,JPY
1978-02-22,20.0,20.0,20.0,20.0,JPY
1978-02-23,20.0,20.0,20.0,20.0,JPY
1978-02-24,20.0,20.0,20.0,20.0,JPY
1978-02-27,20.0,20.0,20.0,20.0,JPY
1978-02-28,20.0,20.0,20.0,20.0,JPY
1978-03-01,20.0,20.0,20.0,20.0,JPY
1978-03-02,20.0,20.0,20.0,20.0,JPY
1978-03-03,20.0,20.0,20.0,20.0,JPY
1978-03-06,20.0,20.0,20.0,20.0,JPY
1978-03-07,20.0,20.0,20.0,20.0,JPY
1978-03-08,20.0,20.0,20.0,20.0,JPY
1978-03-09,20.0,20.0,20.0,20.0,JPY
1978-03-10,20.0,20.0,20.0,20.0,JPY
1978-03-13,20.0,20.0,20.0,20.0,JPY
1978-03-14,20.0,20.0,20.0,20.0,JPY
1978-03-15,20.0,20.0,20.0,20.0,JPY
1978-03-16,20.0,20.0,20.0,20.0,JPY
1978-03-17,20.0,20.0,20.0,20.0,JPY
1978-03-20,20.0,20.0,20.0,20.0,JPY
1978-03-21,20.0,20.0,20.0,20.0,JPY
1978-03-22,20.0,20.0,20.0,20.0,JPY
1978-03-23,20.0,20.0,20.0,20.0,JPY
1978-03-27,20.0,20.0,20.0,20.0,JPY
1978-03-28,20.0,20.0,20.0,20.0,JPY
1978-03-29,20.0,20.0,20.0,20.0,JPY
1978-03-30,19.203190014143097,20.0,20.0,20.0,JPY
1978-03-31,18.20618823967473,20.0,20.0,20.0,JPY
1978-04-03,18.851703125147928,20.0,20.0,20.0,JPY
1978-04-04,18.92416946121009,20.0,20.0,20.0,JPY
1978-04-05,18.98403220603037,20.0,20.0,20.0,JPY
1978-04-06,18.40887900145554,20.0,20.0,20.0,JPY
1978-04-07,17.92449047454839,20.0,20.0,20.0,JPY
1978-04-10,18.235072444057007,20.0,20.0,20.0,JPY
1978-04-11,18.18428861047695,20.0,20.0,20.0,JPY
1978-04-12,18.35053283168736,20.0,20.0,20.0,JPY
1978-04-13,19.030133344390908,20.0,20.0,20.0,JPY
1978-04-14,18.713366309795042,19.853034975395502,20.0,20.0,JPY
1978-04-17,18.14556764621835,19.572315686177266,20.0,20.0,JPY
1978-04-18,16.851132224806623,19.058252475309406,20.0,20.0,JPY
1978-04-19,16.636231663909452,18.7771692491085,20.0,20.0,JPY
1978-04-20,16.172534260633054,18.431866699337505,20.0,20.0,JPY
1978-04-21,15.605657653995367,18.046261037240253,20.0,20.0,JPY
1978-04-24,15.07215161184152,17.653198990946205,20.0,20.0,JPY
1978-04-25,14.560945669782706,17.253405758337813,20.0,20.0,JPY
1978-04-26,14.116695167957445,16.862313473145264,20.0,20.0,JPY
1978-04-27,14.309819342436455,16.6474068110071,20.0,20.0,JPY
1978-04-28,14.535366850499416,16.480454150822037,20.0,20.0,JPY
1978-05-01,14.387443000983728,16.244699874548136,20.0,20.0,JPY
1978-05-02,14.540958014192093,16.102993282896723,20.0,20.0,JPY
1978-05-03,14.749916411644918,16.005056884660277,20.0,20.0,JPY
1978-05-04,15.320838127247743,16.039009136819846,20.0,20.0,JPY
1978-05-05,15.411502472064948,15.987393828859863,20.0,20.0,JPY
1978-05-08,15.441025940266703,15.931914407877084,20.0,20.0,JPY
1978-05-09,15.374303996334131,15.857183456443378,20.0,20.0,JPY
1978-05-10,15.725951359839605,15.902054122139305,19.917938045284924,20.0,JPY
1978-05-11,16.250363639061547,16.02499408439958,19.822011783430312,20.0,JPY
1978-05-12,16.385707004803233,16.07538300836105,19.708529429550964,20.0,JPY
1978-05-15,16.68697281698389,16.18089886037808,19.619157158285393,20.0,JPY
1978-05-16,15.862484885247254,15.985213167493256,19.43365259846865,20.0,JPY
1978-05-17,15.572473270178387,15.88189336760508,19.27931597478233,20.0,JPY
1978-05-18,15.872880718391922,15.928617992802776,19.177743127491905,20.0,JPY
1978-05-19,15.53126700873295,15.817019316760932,19.027146235266493,20.0,JPY
1978-05-22,15.403592023767688,15.744464171557208,18.89115497565101,20.0,JPY
1978-05-23,14.874756676605513,15.55282102860385,18.716752523693767,20.0,JPY
1978-05-24,15.09038606776042,15.540771346912681,18.602963555600827,20.0,JPY
1978-05-25,16.08324192249754,15.770979855674078,18.574941530897814,20.0,JPY
1978-05-26,16.51347574410556,15.913478889776577,18.525455434829876,20.0,JPY
1978-05-30,16.730194817000783,16.02250005952756,18.4708187800342,20.0,JPY
1978-05-31,17.595376031035762,16.325788188098294,18.48760416487815,20.0,JPY
1978-06-01,17.407248852399945,16.38298716718909,18.429936909402283,20.0,JPY
1978-06-02,17.106932966281978,16.38507479161927,18.357262619739092,20.0,JPY
1978-06-05,17.779779679198903,16.634876262331762,18.37132160550139,20.0,JPY
1978-06-06,18.49773236450576,16.937382381762646,18.41094660764208,20.0,JPY
1978-06-07,18.85228243241593,17.17584329944131,18.43728394030302,20.0,JPY
1978-06-08,19.555240874506676,17.524086675516386,18.50783755685692,20.0,JPY
1978-06-09,20.0,17.845106347554335,18.57809977596318,20.0,JPY
1978-06-12,20.0,18.12961548721342,18.644038215621215,20.0,JPY
1978-06-13,20.0,18.570300482845347,18.770171714190234,20.0,JPY
1978-06-14,20.0,19.120871432019396,18.943837590028746,20.0,JPY
1978-06-15,20.0,19.34098392368571,19.017214121800524,20.0,JPY
1978-06-16,20.0,19.478989780827224,19.067381213497892,20.0,JPY
1978-06-19,20.0,19.58714541910809,19.11021911199663,20.0,JPY
1978-06-20,20.0,19.897375184666554,19.22391144961262,20.0,JPY
1978-06-21,20.0,20.0,19.31488647809587,20.0,JPY
1978-06-22,20.0,20.0,19.39233091106666,20.0,JPY
1978-06-23,20.0,20.0,19.4408274495806,20.0,JPY
1978-06-26,20.0,20.0,19.51852231338723,20.0,JPY
1978-06-27,20.0,20.0,19.59725765276684,20.0,JPY
1978-06-28,20.0,20.0,19.648433745092937,20.0,JPY
1978-06-29,20.0,20.0,19.686359285868296,20.0,JPY
1978-06-30,20.0,20.0,19.696651770782413,20.0,JPY
1978-07-03,20.0,20.0,19.7484303378249,20.0,JPY
1978-07-05,20.0,20.0,19.852692662703248,20.0,JPY
1978-07-06,20.0,20.0,19.897495723554737,20.0,JPY
1978-07-07,20.0,20.0,19.954907983377105,20.0,JPY
1978-07-10,20.0,20.0,20.0,20.0,JPY
1978-07-11,20.0,20.0,20.0,20.0,JPY
1978-07-12,20.0,20.0,20.0,20.0,JPY
1978-07-13,20.0,20.0,20.0,20.0,JPY
1978-07-14,20.0,20.0,20.0,20.0,JPY
1978-07-17,20.0,20.0,20.0,20.0,JPY
1978-07-18,20.0,20.0,20.0,20.0,JPY
1978-07-19,20.0,20.0,20.0,20.0,JPY
1978-07-20,20.0,20.0,20.0,20.0,JPY
1978-07-21,20.0,20.0,20.0,20.0,JPY
1978-07-24,20.0,20.0,20.0,20.0,JPY
1978-07-25,20.0,20.0,20.0,20.0,JPY
1978-07-26,20.0,20.0,20.0,20.0,JPY
1978-07-27,20.0,20.0,20.0,20.0,JPY
1978-07-28,20.0,20.0,20.0,20.0,JPY
1978-07-31,20.0,20.0,20.0,20.0,JPY
1978-08-01,20.0,20.0,20.0,20.0,JPY
1978-08-02,20.0,20.0,20.0,20.0,JPY
1978-08-03,20.0,20.0,20.0,20.0,JPY
1978-08-04,20.0,20.0,20.0,20.0,JPY
1978-08-07,20.0,20.0,20.0,20.0,JPY
1978-08-08,20.0,20.0,20.0,20.0,JPY
1978-08-09,20.0,20.0,20.0,20.0,JPY
1978-08-10,20.0,20.0,20.0,20.0,JPY
1978-08-11,20.0,20.0,20.0,20.0,JPY
1978-08-14,20.0,20.0,20.0,20.0,JPY
1978-08-15,20.0,20.0,20.0,20.0,JPY
1978-08-16,20.0,20.0,20.0,20.0,JPY
1978-08-17,20.0,20.0,20.0,20.0,JPY
1978-08-18,20.0,20.0,20.0,20.0,JPY
1978-08-21,20.0,20.0,20.0,20.0,JPY
1978-08-22,20.0,20.0,20.0,20.0,JPY
1978-08-23,20.0,20.0,20.0,20.0,JPY
1978-08-24,20.0,20.0,20.0,20.0,JPY
1978-08-25,20.0,20.0,20.0,20.0,JPY
1978-08-28,19.742109162001572,20.0,20.0,20.0,JPY
1978-08-29,19.333637712698525,20.0,20.0,20.0,JPY
1978-08-30,18.995931347513896,20.0,20.0,20.0,JPY
1978-08-31,19.164939306381836,20.0,20.0,20.0,JPY
1978-09-01,19.483173397189226,20.0,20.0,20.0,JPY
1978-09-05,19.69839064867152,20.0,20.0,20.0,JPY
1978-09-06,19.74022278795145,20.0,20.0,20.0,JPY
1978-09-07,18.669476242755678,20.0,20.0,20.0,JPY
1978-09-08,18.55514140479635,20.0,20.0,20.0,JPY
1978-09-11,19.09524658868741,20.0,20.0,20.0,JPY
1978-09-12,19.348756330767927,19.99585031016693,20.0,20.0,JPY
1978-09-13,19.03460309166835,19.83369613387296,20.0,20.0,JPY
1978-09-14,18.86780119606871,19.699091415290457,20.0,20.0,JPY
1978-09-15,17.83314162852395,19.31508169756044,20.0,20.0,JPY
1978-09-18,17.4826752431024,19.06399358701803,20.0,20.0,JPY
1978-09-19,16.81834275256438,18.71452073661832,20.0,20.0,JPY
1978-09-20,16.366580394647656,18.395811151971543,19.87010200874603,20.0,JPY
1978-09-21,16.691309328956475,18.285186024814124,19.77708319450617,20.0,JPY
1978-09-22,16.979118689332118,18.205349561998307,19.694005094719547,20.0,JPY
1978-09-25,17.0920012628163,18.110686538661636,19.6060192087149,20.0,JPY
1978-09-26,17.144881484106314,18.018685502820603,19.518756359818326,20.0,JPY
1978-09-27,17.49330323492165,18.02437348687217,19.464611369189353,20.0,JPY
1978-09-28,17.779939385515462,18.044954356635778,19.41749313588222,20.0,JPY
1978-09-29,18.06408003976939,18.08999751660029,19.380909786107402,20.0,JPY
1978-10-02,18.71875709014397,18.262862862252295,19.390476056969483,20.0,JPY
1978-10-03,19.195024879175733,18.430571081668003,19.403575546897628,20.0,JPY
1978-10-04,19.59478651708244,18.605662672362122,19.42419211528539,20.0,JPY
1978-10-05,19.56697153820117,18.68050321961633,19.415696712212483,20.0,JPY
1978-10-06,18.99268807553944,18.590408560163592,19.353786961788394,20.0,JPY
1978-10-09,18.048733053802714,18.349565004316805,19.239696370956715,20.0,JPY
1978-10-10,17.83929543953569,18.25088367459474,19.169911821765062,20.0,JPY
1978-10-11,17.87652689707305,18.21182060944686,19.119502300878775,20.0,JPY
1978-10-12,17.872634674004065,18.168324459938656,19.067971423211883,20.0,JPY
1978-10-13,18.296758915476975,18.250141609786546,19.05935758351,20.0,JPY
1978-10-16,18.377979770244693,18.2669407355948,19.0315554567048,20.0,JPY
1978-10-17,18.947703100260505,18.428542528068757,19.054477306815777,20.0,JPY
1978-10-18,19.15750825708338,18.526477654696333,19.06022205073424,20.0,JPY
1978-10-19,19.539052985510242,18.683711363181953,19.08912785844508,20.0,JPY
1978-10-20,19.980142524940216,18.878993111304194,19.135126521853127,20.0,JPY
1978-10-23,20.0,19.097589807958503,19.193877702344107,20.0,JPY
1978-10-24,20.0,19.275336542936625,19.243887132355262,20.0,JPY
1978-10-25,20.0,19.35707090867303,19.26534910661054,20.0,JPY
1978-10-26,20.0,19.58430132076989,19.338259925587334,20.0,JPY
1978-10-27,20.0,19.81383701879954,19.416927775559564,20.0,JPY
1978-10-30,20.0,20.0,19.56864521005621,20.0,JPY
1978-10-31,20.0,20.0,19.72802003446836,20.0,JPY
1978-11-01,20.0,20.0,19.834712294888956,20.0,JPY
1978-11-02,20.0,20.0,19.865088463577106,20.0,JPY
1978-11-03,20.0,20.0,19.83886337787377,20.0,JPY
1978-11-06,20.0,20.0,19.819380899935606,20.0,JPY
1978-11-08,20.0,20.0,19.854175854719198,20.0,JPY
1978-11-09,20.0,20.0,19.859584799091866,20.0,JPY
1978-11-10,20.0,20.0,19.825407053774857,20.0,JPY
1978-11-13,20.0,20.0,19.83027641772737,20.0,JPY
1978-11-14,20.0,20.0,19.856188165828996,20.0,JPY
1978-11-15,20.0,20.0,19.89277121073049,20.0,JPY
1978-11-16,20.0,20.0,19.956315512418477,20.0,JPY
1978-11-17,20.0,20.0,19.930569534324253,20.0,JPY
1978-11-20,19.673029464635693,20.0,19.845389772172798,20.0,JPY
1978-11-21,19.719281287689878,20.0,19.832760397279458,20.0,JPY
1978-11-22,20.0,20.0,19.84476413610306,20.0,JPY
1978-11-27,19.629007928359215,20.0,19.80232234309826,20.0,JPY
1978-11-28,20.0,20.0,19.838525744217538,20.0,JPY
1978-11-29,20.0,20.0,19.884488964083427,20.0,JPY
1978-11-30,20.0,20.0,19.90165446836525,20.0,JPY
1978-12-01,19.6862797204508,20.0,19.817833255209035,20.0,JPY
1978-12-04,20.0,20.0,19.842484779177838,20.0,JPY
1978-12-05,20.0,20.0,19.919847551884402,20.0,JPY
1978-12-06,20.0,20.0,20.0,20.0,JPY
1978-12-07,20.0,20.0,20.0,20.0,JPY
1978-12-08,20.0,20.0,20.0,20.0,JPY
1978-12-11,20.0,20.0,20.0,20.0,JPY
1978-12-12,20.0,20.0,20.0,20.0,JPY
1978-12-13,20.0,20.0,20.0,20.0,JPY
1978-12-14,20.0,20.0,20.0,20.0,JPY
1978-12-15,20.0,20.0,20.0,20.0,JPY
1978-12-18,20.0,20.0,20.0,20.0,JPY
1978-12-19,20.0,20.0,20.0,20.0,JPY
1978-12-20,20.0,20.0,20.0,20.0,JPY
1978-12-21,20.0,20.0,20.0,20.0,JPY
1978-12-22,20.0,20.0,20.0,20.0,JPY
1978-12-26,20.0,20.0,20.0,20.0,JPY
1978-12-27,20.0,20.0,20.0,20.0,JPY
1978-12-28,20.0,20.0,20.0,20.0,JPY
1978-12-29,20.0,20.0,20.0,20.0,JPY
1979-01-02,20.0,20.0,20.0,20.0,JPY
1979-01-03,20.0,20.0,20.0,20.0,JPY
1979-01-04,20.0,20.0,20.0,20.0,JPY
1979-01-05,20.0,20.0,20.0,20.0,JPY
1979-01-08,20.0,20.0,20.0,20.0,JPY
1979-01-09,20.0,20.0,20.0,20.0,JPY
1979-01-10,20.0,20.0,20.0,20.0,JPY
1979-01-11,20.0,20.0,20.0,20.0,JPY
1979-01-12,20.0,20.0,20.0,20.0,JPY
1979-01-15,20.0,20.0,20.0,20.0,JPY
1979-01-16,20.0,20.0,20.0,20.0,JPY
1979-01-17,20.0,20.0,20.0,20.0,JPY
1979-01-18,20.0,20.0,20.0,20.0,JPY
