Date,Carry5,Carry20,Carry60,Carry120,symbol
1972-12-01,14.259439705208598,14.835532830376623,16.78820862524677,20.0,CHF
1972-12-04,12.358181077847664,14.270369674933768,16.568035397374707,19.934458645905544,CHF
1972-12-05,11.565989983113942,13.900322370774754,16.41012427082712,19.83714517635348,CHF
1972-12-06,9.136603959263596,13.000354511568903,16.0372173303926,19.60876492837129,CHF
1972-12-07,7.517013276696697,12.186097877049324,15.676536847021511,19.38415956052104,CHF
1972-12-08,6.437286154985429,11.449389493436371,15.327681953269146,19.163266678089805,CHF
1972-12-11,6.1927827306848195,10.924134601885365,15.045308231853728,18.97919373406476,CHF
1972-12-12,5.079151134137279,10.166322407998743,14.662106051302782,18.73182568527506,CHF
1972-12-13,5.287359383452718,9.763264381727511,14.401554490607573,18.554883997329597,CHF
1972-12-14,3.0495915987949123,8.692138889845129,13.874329069193408,18.215022883470542,CHF
1972-12-15,2.0330610658632753,7.864316138431308,13.419433034137885,17.91394812506607,CHF
1972-12-18,2.306003357589318,7.397915226778325,13.089538237118576,17.684187441714347,CHF
1972-12-19,1.0620209148859783,6.552061082986342,12.605329742048312,17.3587180064605,CHF
1972-12-20,-1.668559340944114,5.221601321255424,11.916823707468913,16.90595296576334,CHF
1972-12-21,-7.766778089726809,2.7462349132761035,10.755501878524171,16.162152297304274,CHF
1972-12-22,-11.356942598741702,0.6479084758698138,9.687299482086619,15.463814671152686,CHF
1972-12-26,-11.849126977390437,-0.6854141930072281,8.874293342912555,14.909695081211447,CHF
1972-12-27,-13.603193867010292,-2.315626117144789,7.922813221823758,14.265228043609236,CHF
1972-12-29,-11.920683852381861,-2.9428350296286956,7.332789012086982,13.830426252031213,CHF
1973-01-02,-9.848381195615774,-3.22772818224985,6.872196472343182,13.469148899690625,CHF
1973-01-03,-10.843419375306484,-4.191942597972638,6.151488792504971,12.947998991922312,CHF
1973-01-04,-10.556148848086224,-4.781745491619368,5.564497486597517,12.501800764981374,CHF
1973-01-05,-11.31526447695345,-5.597958258830774,4.8866651833411305,11.996640082580157,CHF
1973-01-08,-10.870712249184201,-6.0538548990624435,4.341143503963639,11.566166796289501,CHF
1973-01-09,-11.049658754178534,-6.607623600513794,3.7584644743190005,11.109639954546717,CHF
1973-01-10,-12.119585737855225,-7.391234003357873,3.0848030612184836,10.59432137824949,CHF
1973-01-11,-12.832870393639684,-8.100214844026326,2.4332289075638847,10.087520464370398,CHF
1973-01-12,-12.833078840655757,-8.600382911008497,1.858061147882371,9.622265241483412,CHF
1973-01-15,-12.357903148492905,-8.911625135131652,1.3567946545026934,9.197869003952297,CHF
1973-01-16,-12.991748667398136,-9.475806820393078,0.7618765141830388,8.714149947499603,CHF
1973-01-17,-13.414312346668291,-9.986256916581986,0.18646388666074984,8.238426247351914,CHF
1973-01-18,-14.646650779862194,-10.730674295617188,-0.4801693670099553,7.704228116094487,CHF
1973-01-19,-16.41883904900553,-11.68677635913245,-1.2350324066275196,7.1125220732497825,CHF
1973-01-22,-20.0,-15.377636860479901,-3.0660119777492145,5.867219967925299,CHF
1973-01-23,-20.0,-19.423440782193147,-5.112175966625063,4.476657286561255,CHF
1973-01-24,-20.0,-20.0,-8.192118750963786,2.445702784676429,CHF
1973-01-26,-20.0,-20.0,-12.271945944028898,-0.21505854896024124,CHF
1973-01-29,-20.0,-20.0,-17.31887445045232,-3.4952166840718646,CHF
1973-01-30,-20.0,-20.0,-20.0,-7.384533656997698,CHF
1973-01-31,-20.0,-20.0,-20.0,-11.275902031731151,CHF
1973-02-01,-20.0,-20.0,-20.0,-15.60048251377733,CHF
1973-02-02,-20.0,-20.0,-20.0,-19.38921889734324,CHF
1973-02-05,-20.0,-20.0,-20.0,-20.0,CHF
1973-02-06,-20.0,-20.0,-20.0,-20.0,CHF
1973-02-07,-20.0,-20.0,-20.0,-20.0,CHF
1973-02-08,-20.0,-20.0,-20.0,-20.0,CHF
1973-02-09,-20.0,-20.0,-20.0,-20.0,CHF
1973-02-12,-20.0,-20.0,-20.0,-20.0,CHF
1973-02-13,-20.0,-20.0,-20.0,-20.0,CHF
1973-02-14,-20.0,-20.0,-20.0,-20.0,CHF
1973-02-15,-20.0,-20.0,-20.0,-20.0,CHF
1973-02-16,-20.0,-20.0,-20.0,-20.0,CHF
1973-02-20,-20.0,-20.0,-20.0,-20.0,CHF
1973-02-21,-20.0,-20.0,-20.0,-20.0,CHF
1973-02-22,-20.0,-20.0,-20.0,-20.0,CHF
1973-02-23,-20.0,-20.0,-20.0,-20.0,CHF
1973-02-26,-20.0,-20.0,-20.0,-20.0,CHF
1973-02-27,-20.0,-20.0,-20.0,-20.0,CHF
1973-02-28,-20.0,-20.0,-20.0,-20.0,CHF
1973-03-01,-20.0,-20.0,-20.0,-20.0,CHF
1973-03-02,-20.0,-20.0,-20.0,-20.0,CHF
1973-03-05,-20.0,-20.0,-20.0,-20.0,CHF
1973-03-06,-20.0,-20.0,-20.0,-20.0,CHF
1973-03-07,-18.540233027795402,-20.0,-20.0,-20.0,CHF
1973-03-08,-11.688356706134854,-20.0,-20.0,-20.0,CHF
1973-03-09,-6.793372057015482,-20.0,-20.0,-20.0,CHF
1973-03-12,-3.5510950121959577,-20.0,-20.0,-20.0,CHF
1973-03-13,-1.4231877883330597,-20.0,-20.0,-20.0,CHF
1973-03-14,-0.633277112918261,-20.0,-20.0,-20.0,CHF
1973-03-15,-1.6730450412050435,-20.0,-20.0,-20.0,CHF
1973-03-16,-1.46692267690549,-20.0,-20.0,-20.0,CHF
