Date,Carry5,Carry20,Carry60,Carry120,symbol
1987-09-15,-20.0,-20.0,-20.0,-20.0,AUD
1987-09-16,-20.0,-20.0,-20.0,-20.0,AUD
1987-09-17,-20.0,-20.0,-20.0,-20.0,AUD
1987-09-18,-20.0,-20.0,-20.0,-20.0,AUD
1987-09-21,-20.0,-20.0,-20.0,-20.0,AUD
1987-09-22,-20.0,-20.0,-20.0,-20.0,AUD
1987-09-23,-20.0,-20.0,-20.0,-20.0,AUD
1987-09-24,-20.0,-20.0,-20.0,-20.0,AUD
1987-09-25,-20.0,-20.0,-20.0,-20.0,AUD
1987-09-28,-20.0,-20.0,-20.0,-20.0,AUD
1987-09-29,-20.0,-20.0,-20.0,-20.0,AUD
1987-09-30,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-01,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-02,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-05,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-06,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-07,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-08,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-09,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-12,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-13,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-14,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-15,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-16,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-19,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-20,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-21,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-22,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-23,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-26,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-27,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-28,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-29,-20.0,-20.0,-20.0,-20.0,AUD
1987-10-30,-20.0,-20.0,-20.0,-20.0,AUD
1987-11-02,-20.0,-20.0,-20.0,-20.0,AUD
1987-11-03,-20.0,-20.0,-20.0,-20.0,AUD
1987-11-04,-20.0,-20.0,-20.0,-20.0,AUD
1987-11-05,-20.0,-20.0,-20.0,-20.0,AUD
1987-11-06,-20.0,-20.0,-20.0,-20.0,AUD
1987-11-09,-20.0,-20.0,-20.0,-20.0,AUD
1987-11-10,-20.0,-20.0,-20.0,-20.0,AUD
1987-11-11,-20.0,-20.0,-20.0,-20.0,AUD
1987-11-12,-20.0,-20.0,-20.0,-20.0,AUD
1987-11-13,-20.0,-20.0,-20.0,-20.0,AUD
1987-11-16,-20.0,-20.0,-20.0,-20.0,AUD
1987-11-17,-20.0,-20.0,-20.0,-20.0,AUD
1987-11-18,-20.0,-20.0,-20.0,-20.0,AUD
1987-11-19,-20.0,-20.0,-20.0,-20.0,AUD
1987-11-20,-20.0,-20.0,-20.0,-20.0,AUD
1987-11-23,-20.0,-20.0,-20.0,-20.0,AUD
1987-11-24,-20.0,-20.0,-20.0,-20.0,AUD
1987-11-25,-20.0,-20.0,-20.0,-20.0,AUD
1987-11-27,-20.0,-20.0,-20.0,-20.0,AUD
1987-11-30,-20.0,-20.0,-20.0,-20.0,AUD
1987-12-01,-20.0,-20.0,-20.0,-20.0,AUD
1987-12-02,-20.0,-20.0,-20.0,-20.0,AUD
1987-12-03,-20.0,-20.0,-20.0,-20.0,AUD
1987-12-04,-20.0,-20.0,-20.0,-20.0,AUD
1987-12-07,-20.0,-20.0,-20.0,-20.0,AUD
1987-12-08,-20.0,-20.0,-20.0,-20.0,AUD
1987-12-09,-18.024369958618884,-20.0,-20.0,-20.0,AUD
