Date,Carry5,Carry20,Carry60,Carry120,symbol
1999-09-14,20.0,20.0,20.0,20.0,EUR
1999-09-15,20.0,20.0,20.0,20.0,EUR
1999-09-16,20.0,20.0,20.0,20.0,EUR
1999-09-17,20.0,20.0,20.0,20.0,EUR
1999-09-20,20.0,20.0,20.0,20.0,EUR
1999-09-21,20.0,20.0,20.0,20.0,EUR
1999-09-22,20.0,20.0,20.0,20.0,EUR
1999-09-23,20.0,20.0,20.0,20.0,EUR
1999-09-24,20.0,20.0,20.0,20.0,EUR
1999-09-27,20.0,20.0,20.0,20.0,EUR
1999-09-28,20.0,20.0,20.0,20.0,EUR
1999-09-29,20.0,20.0,20.0,20.0,EUR
1999-09-30,20.0,20.0,20.0,20.0,EUR
1999-10-01,20.0,20.0,20.0,20.0,EUR
1999-10-04,20.0,20.0,20.0,20.0,EUR
1999-10-05,20.0,20.0,20.0,20.0,EUR
1999-10-06,20.0,20.0,20.0,20.0,EUR
1999-10-07,20.0,20.0,20.0,20.0,EUR
1999-10-08,20.0,20.0,20.0,20.0,EUR
1999-10-12,20.0,20.0,20.0,20.0,EUR
1999-10-13,20.0,20.0,20.0,20.0,EUR
1999-10-14,20.0,20.0,20.0,20.0,EUR
1999-10-15,20.0,20.0,20.0,20.0,EUR
1999-10-18,20.0,20.0,20.0,20.0,EUR
1999-10-19,20.0,20.0,20.0,20.0,EUR
1999-10-20,20.0,20.0,20.0,20.0,EUR
1999-10-21,20.0,20.0,20.0,20.0,EUR
1999-10-22,20.0,20.0,20.0,20.0,EUR
1999-10-25,20.0,20.0,20.0,20.0,EUR
1999-10-26,20.0,20.0,20.0,20.0,EUR
1999-10-27,20.0,20.0,20.0,20.0,EUR
1999-10-28,20.0,20.0,20.0,20.0,EUR
1999-10-29,20.0,20.0,20.0,20.0,EUR
1999-11-01,20.0,20.0,20.0,20.0,EUR
1999-11-02,20.0,20.0,20.0,20.0,EUR
1999-11-03,20.0,20.0,20.0,20.0,EUR
1999-11-04,20.0,20.0,20.0,20.0,EUR
1999-11-05,20.0,20.0,20.0,20.0,EUR
1999-11-08,20.0,20.0,20.0,20.0,EUR
1999-11-09,20.0,20.0,20.0,20.0,EUR
1999-11-10,20.0,20.0,20.0,20.0,EUR
1999-11-12,20.0,20.0,20.0,20.0,EUR
1999-11-15,20.0,20.0,20.0,20.0,EUR
1999-11-16,20.0,20.0,20.0,20.0,EUR
1999-11-17,20.0,20.0,20.0,20.0,EUR
1999-11-18,20.0,20.0,20.0,20.0,EUR
1999-11-19,20.0,20.0,20.0,20.0,EUR
