Date,Carry5,Carry20,Carry60,Carry120,symbol
1985-01-31,20.0,20.0,20.0,20.0,GASOILINE
1985-02-01,15.202217191009288,20.0,20.0,20.0,GASOILINE
1985-02-04,-3.547153606193468,20.0,20.0,20.0,GASOILINE
1985-02-05,-5.405273319082571,20.0,20.0,20.0,GASOILINE
1985-02-06,3.9977450746624346,20.0,20.0,20.0,GASOILINE
1985-02-07,-1.895592989322267,18.149781986217835,20.0,20.0,GASOILINE
1985-02-08,1.7767755887390844,17.455349192933202,20.0,20.0,GASOILINE
1985-02-11,8.785777679876533,18.37822966425569,20.0,20.0,GASOILINE
1985-02-12,11.937889566066534,18.696054409535115,20.0,20.0,GASOILINE
1985-02-13,20.0,20.0,20.0,20.0,GASOILINE
1985-02-14,20.0,20.0,20.0,20.0,GASOILINE
1985-02-15,20.0,20.0,20.0,20.0,GASOILINE
1985-02-19,20.0,20.0,20.0,20.0,GASOILINE
1985-02-20,20.0,20.0,20.0,20.0,GASOILINE
1985-02-21,20.0,20.0,20.0,20.0,GASOILINE
1985-02-22,20.0,20.0,20.0,20.0,GASOILINE
1985-02-25,-20.0,18.547971056730667,20.0,20.0,GASOILINE
1985-02-26,-20.0,13.679040594761059,20.0,20.0,GASOILINE
1985-02-27,-20.0,7.205685463484779,20.0,20.0,GASOILINE
1985-02-28,-20.0,6.726149867684233,20.0,20.0,GASOILINE
1985-03-01,-19.615047873405256,4.5342839461087,20.0,20.0,GASOILINE
1985-03-04,-8.515942209839617,5.653624187916686,20.0,20.0,GASOILINE
1985-03-05,0.4037136900141053,7.1834195332061395,20.0,20.0,GASOILINE
1985-03-06,6.350150956583254,8.567520083706121,20.0,20.0,GASOILINE
1985-03-07,11.834694591772983,10.336860470193209,20.0,20.0,GASOILINE
1985-03-08,10.93030064280225,10.386515440339375,20.0,20.0,GASOILINE
1985-03-11,20.0,14.050853917952317,20.0,20.0,GASOILINE
1985-03-12,20.0,20.0,20.0,20.0,GASOILINE
1985-03-13,20.0,20.0,20.0,20.0,GASOILINE
1985-03-14,20.0,20.0,20.0,20.0,GASOILINE
1985-03-15,20.0,20.0,20.0,20.0,GASOILINE
1985-03-18,20.0,20.0,20.0,20.0,GASOILINE
1985-03-19,20.0,20.0,20.0,20.0,GASOILINE
1985-03-20,20.0,20.0,20.0,20.0,GASOILINE
1985-03-21,20.0,20.0,20.0,20.0,GASOILINE
1985-03-22,20.0,20.0,20.0,20.0,GASOILINE
1985-03-25,20.0,20.0,20.0,20.0,GASOILINE
1985-03-26,20.0,20.0,20.0,20.0,GASOILINE
1985-03-27,20.0,20.0,20.0,20.0,GASOILINE
1985-03-28,20.0,20.0,20.0,20.0,GASOILINE
1985-03-29,20.0,20.0,20.0,20.0,GASOILINE
1985-04-01,20.0,20.0,20.0,20.0,GASOILINE
1985-04-02,20.0,20.0,20.0,20.0,GASOILINE
1985-04-03,20.0,20.0,20.0,20.0,GASOILINE
1985-04-04,20.0,20.0,20.0,20.0,GASOILINE
1985-04-08,20.0,20.0,20.0,20.0,GASOILINE
1985-04-09,20.0,20.0,20.0,20.0,GASOILINE
1985-04-10,20.0,20.0,20.0,20.0,GASOILINE
1985-04-11,20.0,20.0,20.0,20.0,GASOILINE
1985-04-12,20.0,20.0,20.0,20.0,GASOILINE
1985-04-15,20.0,20.0,20.0,20.0,GASOILINE
1985-04-16,20.0,20.0,20.0,20.0,GASOILINE
1985-04-17,20.0,20.0,20.0,20.0,GASOILINE
1985-04-18,20.0,20.0,20.0,20.0,GASOILINE
1985-04-19,20.0,20.0,20.0,20.0,GASOILINE
1985-04-22,20.0,20.0,20.0,20.0,GASOILINE
1985-04-23,17.600874666904314,20.0,20.0,20.0,GASOILINE
1985-04-24,17.755367121220587,20.0,20.0,20.0,GASOILINE
1985-04-25,19.091115283591762,20.0,20.0,20.0,GASOILINE
1985-04-26,19.78697420977308,20.0,20.0,20.0,GASOILINE
1985-04-29,13.80851595154244,20.0,20.0,20.0,GASOILINE
1985-04-30,8.999361672923897,20.0,20.0,20.0,GASOILINE
1985-05-01,1.1497783835519855,20.0,20.0,20.0,GASOILINE
1985-05-02,-2.3020802722577702,20.0,20.0,20.0,GASOILINE
1985-05-03,6.7921770154493215,20.0,20.0,20.0,GASOILINE
1985-05-06,11.732121649392925,20.0,20.0,20.0,GASOILINE
1985-05-07,14.13156121553604,20.0,20.0,20.0,GASOILINE
1985-05-08,15.666539615967732,20.0,20.0,20.0,GASOILINE
1985-05-09,16.555502121264485,20.0,20.0,20.0,GASOILINE
1985-05-10,17.531660787791882,20.0,20.0,20.0,GASOILINE
1985-05-13,19.640148107479906,20.0,20.0,20.0,GASOILINE
1985-05-14,20.0,20.0,20.0,20.0,GASOILINE
1985-05-15,20.0,20.0,20.0,20.0,GASOILINE
1985-05-16,20.0,20.0,20.0,20.0,GASOILINE
1985-05-17,15.715980974615961,20.0,20.0,20.0,GASOILINE
1985-05-20,11.646413003499232,20.0,20.0,20.0,GASOILINE
1985-05-21,10.102522521624882,20.0,20.0,20.0,GASOILINE
1985-05-22,10.808569048222056,20.0,20.0,20.0,GASOILINE
1985-05-23,15.176955895302548,20.0,20.0,20.0,GASOILINE
1985-05-24,19.862901521579772,20.0,20.0,20.0,GASOILINE
1985-05-28,20.0,20.0,20.0,20.0,GASOILINE
1985-05-29,20.0,20.0,20.0,20.0,GASOILINE
1985-05-30,20.0,20.0,20.0,20.0,GASOILINE
1985-05-31,20.0,20.0,20.0,20.0,GASOILINE
1985-06-03,20.0,20.0,20.0,20.0,GASOILINE
1985-06-04,20.0,20.0,20.0,20.0,GASOILINE
1985-06-05,20.0,20.0,20.0,20.0,GASOILINE
1985-06-06,20.0,20.0,20.0,20.0,GASOILINE
1985-06-07,20.0,20.0,20.0,20.0,GASOILINE
1985-06-10,20.0,20.0,20.0,20.0,GASOILINE
1985-06-11,20.0,20.0,20.0,20.0,GASOILINE
1985-06-12,20.0,20.0,20.0,20.0,GASOILINE
1985-06-13,20.0,20.0,20.0,20.0,GASOILINE
1985-06-14,20.0,20.0,20.0,20.0,GASOILINE
1985-06-17,20.0,20.0,20.0,20.0,GASOILINE
1985-06-18,20.0,20.0,20.0,20.0,GASOILINE
1985-06-19,20.0,20.0,20.0,20.0,GASOILINE
1985-06-20,20.0,20.0,20.0,20.0,GASOILINE
1985-06-21,20.0,20.0,20.0,20.0,GASOILINE
1985-06-24,20.0,20.0,20.0,20.0,GASOILINE
1985-06-25,20.0,20.0,20.0,20.0,GASOILINE
1985-06-26,20.0,20.0,20.0,20.0,GASOILINE
1985-06-27,20.0,20.0,20.0,20.0,GASOILINE
1985-06-28,20.0,20.0,20.0,20.0,GASOILINE
1985-07-01,20.0,20.0,20.0,20.0,GASOILINE
1985-07-02,20.0,20.0,20.0,20.0,GASOILINE
1985-07-03,20.0,20.0,20.0,20.0,GASOILINE
1985-07-08,20.0,20.0,20.0,20.0,GASOILINE
1985-07-09,20.0,20.0,20.0,20.0,GASOILINE
1985-07-10,20.0,20.0,20.0,20.0,GASOILINE
1985-07-11,20.0,20.0,20.0,20.0,GASOILINE
1985-07-12,20.0,20.0,20.0,20.0,GASOILINE
1985-07-15,20.0,20.0,20.0,20.0,GASOILINE
1985-07-16,20.0,20.0,20.0,20.0,GASOILINE
1985-07-17,20.0,20.0,20.0,20.0,GASOILINE
1985-07-18,20.0,20.0,20.0,20.0,GASOILINE
1985-07-19,14.605073215450606,20.0,20.0,20.0,GASOILINE
1985-07-22,7.470382423657371,20.0,20.0,20.0,GASOILINE
1985-07-23,3.840509874533851,20.0,20.0,20.0,GASOILINE
1985-07-24,0.8595370244352556,20.0,20.0,20.0,GASOILINE
1985-07-25,-0.1135272959250838,20.0,20.0,20.0,GASOILINE
1985-07-26,1.0671139667196206,20.0,20.0,20.0,GASOILINE
1985-07-29,2.345653544673322,20.0,20.0,20.0,GASOILINE
1985-07-30,2.2176716040280926,18.654650073510798,20.0,20.0,GASOILINE
1985-07-31,-1.835755593257098,15.750809988963926,20.0,20.0,GASOILINE
1985-08-01,-6.5032744387194805,12.455122612889886,20.0,20.0,GASOILINE
1985-08-02,-0.9238040608742107,12.429291340212846,20.0,20.0,GASOILINE
1985-08-05,3.311066151112152,12.581154811794624,20.0,20.0,GASOILINE
1985-08-06,5.402620292759772,12.469696221768935,20.0,20.0,GASOILINE
1985-08-07,7.090545305680557,12.46869508151685,20.0,20.0,GASOILINE
1985-08-08,8.369055102010806,12.519903740694856,20.0,20.0,GASOILINE
1985-08-09,10.947366467307921,13.153262348070074,20.0,20.0,GASOILINE
1985-08-12,12.852646640287219,13.78970034272629,20.0,20.0,GASOILINE
1985-08-13,13.434651249038364,14.131464846332976,20.0,20.0,GASOILINE
1985-08-14,14.680743541249996,14.732528452894494,20.0,20.0,GASOILINE
1985-08-15,15.06986550240727,15.12615147146984,20.0,20.0,GASOILINE
1985-08-16,15.220247355497175,15.44520301277207,20.0,20.0,GASOILINE
1985-08-19,9.017562415083919,13.590151118307526,20.0,20.0,GASOILINE
1985-08-20,7.50404577842402,12.803415795682293,20.0,20.0,GASOILINE
1985-08-21,6.517953396863428,12.099402619188025,20.0,20.0,GASOILINE
1985-08-22,6.838327129561423,11.794991063496623,20.0,20.0,GASOILINE
1985-08-23,7.053379111902129,11.520070879885916,20.0,20.0,GASOILINE
1985-08-26,8.365850312917356,11.66896186802657,20.0,20.0,GASOILINE
1985-08-27,7.128145163490834,11.085118824729749,20.0,20.0,GASOILINE
1985-08-28,4.752096775660557,10.029393222374535,20.0,20.0,GASOILINE
1985-08-29,1.517853370340159,8.512953104540449,20.0,20.0,GASOILINE
1985-08-30,-0.16658804225720625,7.301374693387121,20.0,20.0,GASOILINE
1985-09-03,3.536816874581235,7.846698998633315,20.0,20.0,GASOILINE
1985-09-04,6.478086635895854,8.500734743280281,20.0,20.0,GASOILINE
1985-09-05,11.096771200270428,9.99644913630969,20.0,20.0,GASOILINE
1985-09-06,17.348632880026933,12.428807170168495,20.0,20.0,GASOILINE
1985-09-09,20.0,14.857705721624834,20.0,20.0,GASOILINE
1985-09-10,20.0,18.188269674041145,20.0,20.0,GASOILINE
1985-09-11,20.0,20.0,20.0,20.0,GASOILINE
1985-09-12,20.0,20.0,20.0,20.0,GASOILINE
1985-09-13,20.0,20.0,20.0,20.0,GASOILINE
1985-09-16,20.0,20.0,20.0,20.0,GASOILINE
1985-09-17,20.0,20.0,20.0,20.0,GASOILINE
1985-09-18,16.026090807137802,20.0,20.0,20.0,GASOILINE
1985-09-19,10.912036825944758,20.0,20.0,20.0,GASOILINE
1985-09-20,11.116266779317327,19.671966465519503,20.0,20.0,GASOILINE
1985-09-23,14.007943097589067,20.0,20.0,20.0,GASOILINE
1985-09-24,19.124848292485034,20.0,20.0,20.0,GASOILINE
1985-09-25,20.0,20.0,20.0,20.0,GASOILINE
1985-09-26,20.0,20.0,20.0,20.0,GASOILINE
1985-09-27,20.0,20.0,20.0,20.0,GASOILINE
1985-09-30,20.0,20.0,20.0,20.0,GASOILINE
1985-10-01,20.0,20.0,20.0,20.0,GASOILINE
1985-10-02,20.0,20.0,20.0,20.0,GASOILINE
1985-10-03,20.0,20.0,20.0,20.0,GASOILINE
1985-10-04,20.0,20.0,20.0,20.0,GASOILINE
1985-10-07,20.0,20.0,20.0,20.0,GASOILINE
1985-10-08,20.0,20.0,20.0,20.0,GASOILINE
1985-10-09,20.0,20.0,20.0,20.0,GASOILINE
1985-10-10,20.0,20.0,20.0,20.0,GASOILINE
1985-10-11,20.0,20.0,20.0,20.0,GASOILINE
1985-10-14,20.0,20.0,20.0,20.0,GASOILINE
1985-10-15,20.0,20.0,20.0,20.0,GASOILINE
1985-10-16,20.0,20.0,20.0,20.0,GASOILINE
1985-10-17,20.0,20.0,20.0,20.0,GASOILINE
1985-10-18,20.0,20.0,20.0,20.0,GASOILINE
1985-10-21,17.857676190632528,20.0,20.0,20.0,GASOILINE
1985-10-22,14.55703673268983,20.0,20.0,20.0,GASOILINE
1985-10-23,16.12661733271181,20.0,20.0,20.0,GASOILINE
1985-10-24,15.574624768069794,20.0,20.0,20.0,GASOILINE
1985-10-25,16.065146328701246,20.0,20.0,20.0,GASOILINE
1985-10-28,17.416151984804745,20.0,20.0,20.0,GASOILINE
1985-10-29,19.67144504418299,20.0,20.0,20.0,GASOILINE
1985-10-30,20.0,20.0,20.0,20.0,GASOILINE
1985-10-31,20.0,20.0,20.0,20.0,GASOILINE
1985-11-01,20.0,20.0,20.0,20.0,GASOILINE
1985-11-04,20.0,20.0,20.0,20.0,GASOILINE
1985-11-05,20.0,20.0,20.0,20.0,GASOILINE
1985-11-06,20.0,20.0,20.0,20.0,GASOILINE
1985-11-07,20.0,20.0,20.0,20.0,GASOILINE
1985-11-08,20.0,20.0,20.0,20.0,GASOILINE
1985-11-11,20.0,20.0,20.0,20.0,GASOILINE
1985-11-12,20.0,20.0,20.0,20.0,GASOILINE
1985-11-13,20.0,20.0,20.0,20.0,GASOILINE
1985-11-14,20.0,20.0,20.0,20.0,GASOILINE
1985-11-15,20.0,20.0,20.0,20.0,GASOILINE
1985-11-18,13.407690572044777,20.0,20.0,20.0,GASOILINE
1985-11-19,10.859653836172418,20.0,20.0,20.0,GASOILINE
1985-11-20,12.817230069235583,20.0,20.0,20.0,GASOILINE
1985-11-21,14.785120617653005,20.0,20.0,20.0,GASOILINE
1985-11-22,16.539567503017796,20.0,20.0,20.0,GASOILINE
1985-11-25,19.51927846751018,20.0,20.0,20.0,GASOILINE
1985-11-26,19.295924856441513,20.0,20.0,20.0,GASOILINE
1985-11-27,10.886346796840368,20.0,20.0,20.0,GASOILINE
1985-12-02,9.19755623078541,19.485283779593363,20.0,20.0,GASOILINE
1985-12-03,8.16361822812099,18.320624763843732,20.0,20.0,GASOILINE
1985-12-04,8.031627056451972,17.45643143409224,20.0,20.0,GASOILINE
1985-12-05,9.28234906505605,17.129858242876665,20.0,20.0,GASOILINE
1985-12-06,9.169501386062985,16.5124142004701,20.0,20.0,GASOILINE
1985-12-09,8.863857980635057,15.875408149432413,20.0,20.0,GASOILINE
1985-12-10,8.343771384247244,15.191483029252229,20.0,20.0,GASOILINE
1985-12-11,6.700555964221319,14.131738968145195,20.0,20.0,GASOILINE
1985-12-12,5.186714965719018,13.030631467858104,20.0,20.0,GASOILINE
1985-12-13,5.166785237315646,12.370865252047938,20.0,20.0,GASOILINE
1985-12-16,5.300614860959394,11.823970153128943,20.0,20.0,GASOILINE
1985-12-17,5.142225952936462,11.244945146378088,20.0,20.0,GASOILINE
1985-12-18,5.967436212071136,11.03764440570202,20.0,20.0,GASOILINE
1985-12-19,12.782814864923244,12.980981521961265,20.0,20.0,GASOILINE
1985-12-20,14.55195726898661,13.795612055608473,20.0,20.0,GASOILINE
1985-12-23,14.529628535359057,14.12392442262008,20.0,20.0,GASOILINE
1985-12-26,18.40301108303521,15.743423210818419,20.0,20.0,GASOILINE
1985-12-27,20.0,18.824241698036502,20.0,20.0,GASOILINE
1985-12-30,20.0,20.0,20.0,20.0,GASOILINE
1985-12-31,20.0,20.0,20.0,20.0,GASOILINE
1986-01-02,17.909750499982554,19.160878722308215,20.0,20.0,GASOILINE
1986-01-03,13.576754104080326,17.8927725851615,20.0,20.0,GASOILINE
1986-01-06,10.900323466723153,16.81762207549549,20.0,20.0,GASOILINE
1986-01-07,8.961782914163864,15.792403100464671,20.0,20.0,GASOILINE
1986-01-08,7.707073297873538,14.87762957336083,20.0,20.0,GASOILINE
1986-01-09,7.041123389481651,14.107974641053234,20.0,20.0,GASOILINE
1986-01-10,6.456957934687888,13.363936595845946,20.0,20.0,GASOILINE
1986-01-13,6.205385210779772,12.737651135816165,20.0,20.0,GASOILINE
1986-01-14,5.721583253027039,12.063506381030082,20.0,20.0,GASOILINE
1986-01-15,7.29015532014978,12.096757636610967,20.0,20.0,GASOILINE
1986-01-16,2.0823030352063765,9.999916810985228,20.0,20.0,GASOILINE
1986-01-17,-4.568399186936427,7.021620689188847,20.0,20.0,GASOILINE
1986-01-20,-14.999010663879718,2.2873731566810154,18.05792634290362,20.0,GASOILINE
1986-01-21,-20.0,-2.7902842993387638,15.206218396629334,20.0,GASOILINE
1986-01-22,-20.0,-8.563382360616297,11.899802254875302,20.0,GASOILINE
1986-01-23,-20.0,-13.547283782796294,8.81309559173252,20.0,GASOILINE
1986-01-24,-20.0,-18.7982999811359,5.4826940591668505,20.0,GASOILINE
1986-01-27,-20.0,-20.0,3.309962493329099,20.0,GASOILINE
1986-01-28,-20.0,-20.0,0.5393939553780381,20.0,GASOILINE
1986-01-29,-20.0,-20.0,-2.875166580513997,20.0,GASOILINE
1986-01-30,-20.0,-20.0,-6.394900960183293,18.23812901803432,GASOILINE
